SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Adelaide - South	GBR	1965	5644
Adelaide - South	GBR	1975	9380
Adelaide - South	GBR	1985	3058
Adelaide - South	GBR	1995	2752
Adelaide - South	GBR	2005	3332
Adelaide - South	GBR	2010	4991
Adelaide - South	GBR	2011	765
Adelaide - South	GBR	2012	902
Adelaide - South	GBR	2013	467
Adelaide - South	GBR	2014	408
Adelaide - South	GBR	2015	417
Adelaide - South	GBR	2016	159
Adelaide - South	GRC		39
Adelaide - South	GRC	1946	4
Adelaide - South	GRC	1955	208
Adelaide - South	GRC	1965	570
Adelaide - South	GRC	1975	224
Adelaide - South	GRC	1985	42
Adelaide - South	GRC	1995	22
Adelaide - South	GRC	2005	22
Adelaide - South	GRC	2010	6
Adelaide - South	GRC	2011	9
Adelaide - South	GRC	2012	12
Adelaide - South	GRC	2013	7
Adelaide - South	GRC	2014	6
Adelaide - South	GRC	2015	4
Adelaide - South	GRC	2016	4
Adelaide - South	HKG		20
Adelaide - South	HKG	1946	3
Adelaide - South	HKG	1955	4
Adelaide - South	HKG	1965	7
Adelaide - South	HKG	1975	29
Adelaide - South	HKG	1985	67
Adelaide - South	HKG	1995	118
Adelaide - South	HKG	2005	104
Adelaide - South	HKG	2010	97
Adelaide - South	HKG	2011	16
Adelaide - South	HKG	2012	26
Adelaide - South	HKG	2013	30
Adelaide - South	HKG	2014	30
Adelaide - South	HKG	2015	31
Adelaide - South	HKG	2016	13
Adelaide - South	HRV		4
Adelaide - South	HRV	1946	3
Adelaide - South	HRV	1955	23
Adelaide - South	HRV	1965	110
Adelaide - South	HRV	1975	155
Adelaide - South	HRV	1985	13
Adelaide - South	HRV	1995	41
Adelaide - South	HRV	2005	48
Adelaide - South	HRV	2012	3
Adelaide - South	IDN		23
Adelaide - South	IDN	1955	25
Adelaide - South	IDN	1965	29
Adelaide - South	IDN	1975	34
Adelaide - South	IDN	1985	29
Adelaide - South	IDN	1995	46
Adelaide - South	IDN	2005	98
Adelaide - South	IDN	2010	53
Adelaide - South	IDN	2011	28
Adelaide - South	IDN	2012	24
Adelaide - South	IDN	2013	42
Adelaide - South	IDN	2014	52
Adelaide - South	IDN	2015	128
Adelaide - South	IDN	2016	68
Adelaide - South	IND		96
Adelaide - South	IND	1946	3
Adelaide - South	IND	1955	52
Adelaide - South	IND	1965	56
Adelaide - South	IND	1975	195
Adelaide - South	IND	1985	64
Adelaide - South	IND	1995	140
Adelaide - South	IND	2005	469
Adelaide - South	IND	2010	1610
Adelaide - South	IND	2011	116
Adelaide - South	IND	2012	172
Adelaide - South	IND	2013	223
Adelaide - South	IND	2014	215
Adelaide - South	IND	2015	240
Adelaide - South	IND	2016	133
Adelaide - South	IRL		21
Adelaide - South	IRL	1946	3
Adelaide - South	IRL	1955	27
Adelaide - South	IRL	1965	100
Adelaide - South	IRL	1975	206
Adelaide - South	IRL	1985	79
Adelaide - South	IRL	1995	136
Adelaide - South	IRL	2005	103
Adelaide - South	IRL	2010	140
Adelaide - South	IRL	2011	76
Adelaide - South	IRL	2012	53
Adelaide - South	IRL	2013	34
Adelaide - South	IRL	2014	26
Adelaide - South	IRL	2015	5
Adelaide - South	IRN		31
Adelaide - South	IRN	1955	3
Adelaide - South	IRN	1985	58
Adelaide - South	IRN	1995	182
Adelaide - South	IRN	2005	230
Adelaide - South	IRN	2010	172
Adelaide - South	IRN	2011	68
Adelaide - South	IRN	2012	88
Adelaide - South	IRN	2013	124
Adelaide - South	IRN	2014	70
Adelaide - South	IRN	2015	48
Adelaide - South	IRN	2016	46
Adelaide - South	IRQ	1975	4
Adelaide - South	IRQ	1995	3
Adelaide - South	IRQ	2005	37
Adelaide - South	IRQ	2010	38
Adelaide - South	IRQ	2011	20
Adelaide - South	IRQ	2012	3
Adelaide - South	IRQ	2013	16
Adelaide - South	IRQ	2014	20
Adelaide - South	IRQ	2015	17
Adelaide - South	ITA		59
Adelaide - South	ITA	1946	18
Adelaide - South	ITA	1955	395
Adelaide - South	ITA	1965	587
Adelaide - South	ITA	1975	239
Adelaide - South	ITA	1985	41
Adelaide - South	ITA	1995	38
Adelaide - South	ITA	2005	37
Adelaide - South	ITA	2010	24
Adelaide - South	ITA	2012	15
Adelaide - South	ITA	2013	13
Adelaide - South	ITA	2014	17
Adelaide - South	ITA	2015	24
Adelaide - South	ITA	2016	9
Adelaide - South	JPN		23
Adelaide - South	JPN	1955	4
Adelaide - South	JPN	1965	4
Adelaide - South	JPN	1975	7
Adelaide - South	JPN	1985	12
Adelaide - South	JPN	1995	43
Adelaide - South	JPN	2005	90
Adelaide - South	JPN	2010	89
Adelaide - South	JPN	2011	18
Adelaide - South	JPN	2012	12
Adelaide - South	JPN	2013	4
Adelaide - South	JPN	2014	17
Adelaide - South	JPN	2015	15
Adelaide - South	JPN	2016	38
Adelaide - South	KOR		10
Adelaide - South	KOR	1965	4
Adelaide - South	KOR	1975	3
Adelaide - South	KOR	1985	34
Adelaide - South	KOR	1995	41
Adelaide - South	KOR	2005	139
Adelaide - South	KOR	2010	186
Adelaide - South	KOR	2011	38
Adelaide - South	KOR	2012	53
Adelaide - South	KOR	2013	31
Adelaide - South	KOR	2014	18
Adelaide - South	KOR	2015	33
Adelaide - South	KOR	2016	26
Adelaide - South	LBN		17
Adelaide - South	LBN	1946	4
Adelaide - South	LBN	1955	15
Adelaide - South	LBN	1965	21
Adelaide - South	LBN	1975	105
Adelaide - South	LBN	1985	89
Adelaide - South	LBN	1995	48
Adelaide - South	LBN	2005	68
Adelaide - South	LBN	2010	25
Adelaide - South	LBN	2012	17
Adelaide - South	LBN	2013	7
Adelaide - South	LBN	2014	3
Adelaide - South	LBN	2016	3
Adelaide - South	LKA		23
Adelaide - South	LKA	1955	4
Adelaide - South	LKA	1965	17
Adelaide - South	LKA	1975	38
Adelaide - South	LKA	1985	62
Adelaide - South	LKA	1995	63
Adelaide - South	LKA	2005	58
Adelaide - South	LKA	2010	139
Adelaide - South	LKA	2011	34
Adelaide - South	LKA	2012	47
Adelaide - South	LKA	2013	42
Adelaide - South	LKA	2014	16
Adelaide - South	LKA	2015	32
Adelaide - South	LKA	2016	35
Adelaide - South	MKD	1955	3
Adelaide - South	MKD	1965	9
Adelaide - South	MKD	1975	16
Adelaide - South	MKD	2005	3
Adelaide - South	MLT		9
Adelaide - South	MLT	1955	85
Adelaide - South	MLT	1965	79
Adelaide - South	MLT	1975	28
Adelaide - South	MLT	1985	8
Adelaide - South	MLT	1995	3
Adelaide - South	MLT	2010	5
Adelaide - South	MYS		28
Adelaide - South	MYS	1946	3
Adelaide - South	MYS	1955	3
Adelaide - South	MYS	1965	33
Adelaide - South	MYS	1975	117
Adelaide - South	MYS	1985	153
Adelaide - South	MYS	1995	196
Adelaide - South	MYS	2005	192
Adelaide - South	MYS	2010	204
Adelaide - South	MYS	2011	63
Adelaide - South	MYS	2012	58
Adelaide - South	MYS	2013	43
Adelaide - South	MYS	2014	36
Adelaide - South	MYS	2015	58
Adelaide - South	MYS	2016	45
Adelaide - South	NLD		62
Adelaide - South	NLD	1946	3
Adelaide - South	NLD	1955	451
Adelaide - South	NLD	1965	715
Adelaide - South	NLD	1975	203
Adelaide - South	NLD	1985	112
Adelaide - South	NLD	1995	35
Adelaide - South	NLD	2005	66
Adelaide - South	NLD	2010	65
Adelaide - South	NLD	2011	16
Adelaide - South	NLD	2012	16
Adelaide - South	NLD	2013	16
Adelaide - South	NLD	2014	7
Adelaide - South	NLD	2015	8
Adelaide - South	NLD	2016	8
Adelaide - South	NZL		113
Adelaide - South	NZL	1946	11
Adelaide - South	NZL	1955	35
Adelaide - South	NZL	1965	86
Adelaide - South	NZL	1975	336
Adelaide - South	NZL	1985	734
Adelaide - South	NZL	1995	712
Adelaide - South	NZL	2005	571
Adelaide - South	NZL	2010	305
Adelaide - South	NZL	2011	70
Adelaide - South	NZL	2012	67
Adelaide - South	NZL	2013	50
Adelaide - South	NZL	2014	36
Adelaide - South	NZL	2015	33
Adelaide - South	NZL	2016	27
Adelaide - South	PAK		3
Adelaide - South	PAK	1965	9
Adelaide - South	PAK	1975	3
Adelaide - South	PAK	1985	4
Adelaide - South	PAK	1995	12
Adelaide - South	PAK	2005	171
Adelaide - South	PAK	2010	154
Adelaide - South	PAK	2011	48
Adelaide - South	PAK	2012	35
Adelaide - South	PAK	2013	46
Adelaide - South	PAK	2014	49
Adelaide - South	PAK	2015	70
Adelaide - South	PAK	2016	30
Adelaide - South	PHL		65
Adelaide - South	PHL	1955	3
Adelaide - South	PHL	1965	6
Adelaide - South	PHL	1975	29
Adelaide - South	PHL	1985	211
Adelaide - South	PHL	1995	480
Adelaide - South	PHL	2005	357
Adelaide - South	PHL	2010	520
Adelaide - South	PHL	2011	90
Adelaide - South	PHL	2012	89
Adelaide - South	PHL	2013	112
Adelaide - South	PHL	2014	95
Adelaide - South	PHL	2015	110
Adelaide - South	PHL	2016	37
Adelaide - South	POL		27
Adelaide - South	POL	1955	89
Adelaide - South	POL	1965	58
Adelaide - South	POL	1975	47
Adelaide - South	POL	1985	397
Adelaide - South	POL	1995	451
Adelaide - South	POL	2005	112
Adelaide - South	POL	2010	50
Adelaide - South	POL	2011	7
Adelaide - South	POL	2012	11
Adelaide - South	POL	2013	9
Adelaide - South	POL	2014	17
Adelaide - South	POL	2015	16
Adelaide - South	SGP		17
Adelaide - South	SGP	1946	3
Adelaide - South	SGP	1955	3
Adelaide - South	SGP	1965	13
Adelaide - South	SGP	1975	57
Adelaide - South	SGP	1985	65
Adelaide - South	SGP	1995	56
Adelaide - South	SGP	2005	113
Adelaide - South	SGP	2010	89
Adelaide - South	SGP	2011	17
Adelaide - South	SGP	2012	7
Adelaide - South	SGP	2013	20
Adelaide - South	SGP	2014	44
Adelaide - South	SGP	2015	39
Adelaide - South	SGP	2016	44
Adelaide - South	THA		19
Adelaide - South	THA	1975	5
Adelaide - South	THA	1985	41
Adelaide - South	THA	1995	64
Adelaide - South	THA	2005	111
Adelaide - South	THA	2010	116
Adelaide - South	THA	2011	18
Adelaide - South	THA	2012	11
Adelaide - South	THA	2013	14
Adelaide - South	THA	2014	21
Adelaide - South	THA	2015	30
Adelaide - South	THA	2016	5
Adelaide - South	TUR		4
Adelaide - South	TUR	1955	5
Adelaide - South	TUR	1965	7
Adelaide - South	TUR	1975	20
Adelaide - South	TUR	1985	9
Adelaide - South	TUR	1995	10
Adelaide - South	TUR	2005	3
Adelaide - South	TUR	2010	12
Adelaide - South	TUR	2012	4
Adelaide - South	TUR	2013	4
Adelaide - South	USA		22
Adelaide - South	USA	1946	3
Adelaide - South	USA	1955	7
Adelaide - South	USA	1965	30
Adelaide - South	USA	1975	162
Adelaide - South	USA	1985	136
Adelaide - South	USA	1995	142
Adelaide - South	USA	2005	225
Adelaide - South	USA	2010	153
Adelaide - South	USA	2011	43
Adelaide - South	USA	2012	50
Adelaide - South	USA	2013	43
Adelaide - South	USA	2014	50
Adelaide - South	USA	2015	37
Adelaide - South	USA	2016	29
Adelaide - South	VNM		26
Adelaide - South	VNM	1975	39
Adelaide - South	VNM	1985	223
Adelaide - South	VNM	1995	110
Adelaide - South	VNM	2005	59
Adelaide - South	VNM	2010	62
Adelaide - South	VNM	2011	17
Adelaide - South	VNM	2012	26
Adelaide - South	VNM	2013	42
Adelaide - South	VNM	2014	47
Adelaide - South	VNM	2015	91
Adelaide - South	VNM	2016	75
Adelaide - South	ZAF		42
Adelaide - South	ZAF	1955	9
Adelaide - South	ZAF	1965	39
Adelaide - South	ZAF	1975	97
Adelaide - South	ZAF	1985	144
Adelaide - South	ZAF	1995	155
Adelaide - South	ZAF	2005	606
Adelaide - South	ZAF	2010	594
Adelaide - South	ZAF	2011	116
Adelaide - South	ZAF	2012	106
Adelaide - South	ZAF	2013	89
Adelaide - South	ZAF	2014	60
Adelaide - South	ZAF	2015	62
Adelaide - South	ZAF	2016	56
Adelaide - South	ZWE		4
Adelaide - South	ZWE	1955	4
Adelaide - South	ZWE	1965	13
Adelaide - South	ZWE	1975	7
Adelaide - South	ZWE	1985	23
Adelaide - South	ZWE	1995	26
Adelaide - South	ZWE	2005	89
Adelaide - South	ZWE	2010	102
Adelaide - South	ZWE	2011	20
Adelaide - South	ZWE	2012	20
Adelaide - South	ZWE	2013	8
Adelaide - South	ZWE	2014	10
Adelaide - South	ZWE	2015	9
Adelaide - South	ZWE	2016	3
Adelaide - West			391
Adelaide - West		1946	20
Adelaide - West		1955	603
Adelaide - West		1965	570
Adelaide - West		1975	1004
Adelaide - West		1985	878
Adelaide - West		1995	1397
Adelaide - West		2005	2602
Adelaide - West		2010	2164
Adelaide - West		2011	441
Adelaide - West		2012	446
Adelaide - West		2013	553
Adelaide - West		2014	583
Adelaide - West		2015	676
Adelaide - West		2016	451
Adelaide - West	CAN		5
Adelaide - West	CAN	1955	4
Adelaide - West	CAN	1965	13
Adelaide - West	CAN	1975	39
Adelaide - West	CAN	1985	36
Adelaide - West	CAN	1995	44
Adelaide - West	CAN	2005	65
Adelaide - West	CAN	2010	48
Adelaide - West	CAN	2011	14
Adelaide - West	CAN	2012	6
Adelaide - West	CAN	2013	11
Adelaide - West	CAN	2014	14
Adelaide - West	CAN	2015	17
Adelaide - West	CAN	2016	4
Adelaide - West	CHN		176
Adelaide - West	CHN	1955	10
Adelaide - West	CHN	1965	117
Adelaide - West	CHN	1975	50
Adelaide - West	CHN	1985	146
Adelaide - West	CHN	1995	199
Adelaide - West	CHN	2005	484
Adelaide - West	CHN	2010	993
Adelaide - West	CHN	2011	187
Adelaide - West	CHN	2012	253
Adelaide - West	CHN	2013	262
Adelaide - West	CHN	2014	444
Adelaide - West	CHN	2015	450
Adelaide - West	CHN	2016	219
Adelaide - West	DEU		36
Adelaide - West	DEU	1946	4
Adelaide - West	DEU	1955	648
Adelaide - West	DEU	1965	236
Adelaide - West	DEU	1975	129
Adelaide - West	DEU	1985	79
Adelaide - West	DEU	1995	53
Adelaide - West	DEU	2005	94
Adelaide - West	DEU	2010	60
Adelaide - West	DEU	2011	11
Adelaide - West	DEU	2012	12
Adelaide - West	DEU	2013	17
Adelaide - West	DEU	2014	4
Adelaide - West	DEU	2015	15
Adelaide - West	DEU	2016	3
Adelaide - West	EGY		9
Adelaide - West	EGY	1946	3
Adelaide - West	EGY	1955	36
Adelaide - West	EGY	1965	52
Adelaide - West	EGY	1975	12
Adelaide - West	EGY	1985	9
Adelaide - West	EGY	1995	36
Adelaide - West	EGY	2005	27
Adelaide - West	EGY	2010	90
Adelaide - West	EGY	2011	14
Adelaide - West	EGY	2012	20
Adelaide - West	EGY	2013	41
Adelaide - West	EGY	2014	13
Adelaide - West	EGY	2015	31
Adelaide - West	EGY	2016	11
Adelaide - West	FJI		3
Adelaide - West	FJI	1965	8
Adelaide - West	FJI	1975	5
Adelaide - West	FJI	1985	17
Adelaide - West	FJI	1995	34
Adelaide - West	FJI	2005	19
Adelaide - West	FJI	2010	28
Adelaide - West	FJI	2012	8
Adelaide - West	FJI	2013	4
Adelaide - West	FJI	2014	5
Adelaide - West	FJI	2015	4
Adelaide - West	FJI	2016	4
Adelaide - West	GBR		251
Adelaide - West	GBR	1946	46
Adelaide - West	GBR	1955	741
Adelaide - West	GBR	1965	2257
Adelaide - West	GBR	1975	2782
Adelaide - West	GBR	1985	746
Adelaide - West	GBR	1995	692
Adelaide - West	GBR	2005	796
Adelaide - West	GBR	2010	1113
Adelaide - West	GBR	2011	203
Adelaide - West	GBR	2012	232
Adelaide - West	GBR	2013	205
Adelaide - West	GBR	2014	167
Adelaide - West	GBR	2015	123
Adelaide - West	GBR	2016	67
Adelaide - West	GRC		142
Adelaide - West	GRC	1946	13
Adelaide - West	GRC	1955	575
Adelaide - West	GRC	1965	1899
Adelaide - West	GRC	1975	668
Adelaide - West	GRC	1985	126
Adelaide - West	GRC	1995	59
Adelaide - West	GRC	2005	39
Adelaide - West	GRC	2010	16
Adelaide - West	GRC	2011	11
Adelaide - West	GRC	2012	46
Adelaide - West	GRC	2013	29
Adelaide - West	GRC	2014	15
Adelaide - West	GRC	2015	16
Adelaide - West	GRC	2016	6
Adelaide - West	HKG		22
Adelaide - West	HKG	1955	3
Adelaide - West	HKG	1965	9
Adelaide - West	HKG	1975	8
Adelaide - West	HKG	1985	27
Adelaide - West	HKG	1995	52
Adelaide - West	HKG	2005	72
Adelaide - West	HKG	2010	90
Adelaide - West	HKG	2011	17
Adelaide - West	HKG	2012	25
Adelaide - West	HKG	2013	37
Adelaide - West	HKG	2014	43
Adelaide - West	HKG	2015	48
Adelaide - West	HKG	2016	23
Adelaide - West	HRV		39
Adelaide - West	HRV	1946	3
Adelaide - West	HRV	1955	36
Adelaide - West	HRV	1965	200
Adelaide - West	HRV	1975	214
Adelaide - West	HRV	1985	33
Adelaide - West	HRV	1995	87
Adelaide - West	HRV	2005	279
Adelaide - West	HRV	2010	13
Adelaide - West	HRV	2012	3
Adelaide - West	HRV	2013	3
Adelaide - West	HRV	2014	3
Adelaide - West	IDN		7
Adelaide - West	IDN	1955	3
Adelaide - West	IDN	1965	7
Adelaide - West	IDN	1975	5
Adelaide - West	IDN	1985	24
Adelaide - West	IDN	1995	39
Adelaide - West	IDN	2005	58
Adelaide - West	IDN	2010	45
Adelaide - West	IDN	2011	11
Adelaide - West	IDN	2012	18
Adelaide - West	IDN	2013	15
Adelaide - West	IDN	2014	23
Adelaide - West	IDN	2015	61
Adelaide - West	IDN	2016	45
Adelaide - West	IND		185
Adelaide - West	IND	1955	19
Adelaide - West	IND	1965	27
Adelaide - West	IND	1975	126
Adelaide - West	IND	1985	39
Adelaide - West	IND	1995	105
Adelaide - West	IND	2005	452
Adelaide - West	IND	2010	2859
Adelaide - West	IND	2011	254
Adelaide - West	IND	2012	301
Adelaide - West	IND	2013	430
Adelaide - West	IND	2014	525
Adelaide - West	IND	2015	740
Adelaide - West	IND	2016	520
Adelaide - West	IRL		7
Adelaide - West	IRL	1955	24
Adelaide - West	IRL	1965	54
Adelaide - West	IRL	1975	78
Adelaide - West	IRL	1985	57
Adelaide - West	IRL	1995	57
Adelaide - West	IRL	2005	37
Adelaide - West	IRL	2010	79
Adelaide - West	IRL	2011	43
Adelaide - West	IRL	2012	46
Adelaide - West	IRL	2013	17
Adelaide - West	IRL	2014	5
Adelaide - West	IRL	2016	6
Adelaide - West	IRN		17
Adelaide - West	IRN	1975	4
Adelaide - West	IRN	1985	22
Adelaide - West	IRN	1995	46
Adelaide - West	IRN	2005	98
Adelaide - West	IRN	2010	96
Adelaide - West	IRN	2011	54
Adelaide - West	IRN	2012	45
Adelaide - West	IRN	2013	126
Adelaide - West	IRN	2014	31
Adelaide - West	IRN	2015	61
Adelaide - West	IRN	2016	10
Adelaide - West	IRQ		8
Adelaide - West	IRQ	1995	13
Adelaide - West	IRQ	2005	152
Adelaide - West	IRQ	2010	75
Adelaide - West	IRQ	2011	33
Adelaide - West	IRQ	2012	23
Adelaide - West	IRQ	2013	20
Adelaide - West	IRQ	2014	7
Adelaide - West	IRQ	2015	5
Adelaide - West	ITA		220
Adelaide - West	ITA	1946	51
Adelaide - West	ITA	1955	1261
Adelaide - West	ITA	1965	2232
Adelaide - West	ITA	1975	907
Adelaide - West	ITA	1985	98
Adelaide - West	ITA	1995	64
Adelaide - West	ITA	2005	63
Adelaide - West	ITA	2010	59
Adelaide - West	ITA	2011	16
Adelaide - West	ITA	2012	17
Adelaide - West	ITA	2013	28
Adelaide - West	ITA	2014	21
Adelaide - West	ITA	2015	17
Adelaide - West	ITA	2016	16
Adelaide - West	JPN		12
Adelaide - West	JPN	1955	3
Adelaide - West	JPN	1975	4
Adelaide - West	JPN	1985	4
Adelaide - West	JPN	1995	18
Adelaide - West	JPN	2005	56
Adelaide - West	JPN	2010	46
Adelaide - West	JPN	2011	3
Adelaide - West	JPN	2012	6
Adelaide - West	JPN	2013	7
Adelaide - West	JPN	2014	13
Adelaide - West	JPN	2015	23
Adelaide - West	JPN	2016	13
Adelaide - West	KOR		15
Adelaide - West	KOR	1985	20
Adelaide - West	KOR	1995	30
Adelaide - West	KOR	2005	57
Adelaide - West	KOR	2010	139
Adelaide - West	KOR	2011	23
Adelaide - West	KOR	2012	21
Adelaide - West	KOR	2013	14
Adelaide - West	KOR	2014	31
Adelaide - West	KOR	2015	9
Adelaide - West	KOR	2016	14
Adelaide - West	LBN		6
Adelaide - West	LBN	1955	5
Adelaide - West	LBN	1965	17
Adelaide - West	LBN	1975	42
Adelaide - West	LBN	1985	41
Adelaide - West	LBN	1995	25
Adelaide - West	LBN	2005	32
Adelaide - West	LBN	2010	17
Adelaide - West	LBN	2011	3
Adelaide - West	LBN	2013	4
Adelaide - West	LBN	2014	10
Adelaide - West	LKA		9
Adelaide - West	LKA	1965	8
Adelaide - West	LKA	1975	19
Adelaide - West	LKA	1985	27
Adelaide - West	LKA	1995	18
Adelaide - West	LKA	2005	24
Adelaide - West	LKA	2010	97
Adelaide - West	LKA	2011	37
Adelaide - West	LKA	2012	54
Adelaide - West	LKA	2013	42
Adelaide - West	LKA	2014	9
Adelaide - West	LKA	2015	25
Adelaide - West	LKA	2016	20
Adelaide - West	MKD		8
Adelaide - West	MKD	1946	3
Adelaide - West	MKD	1955	24
Adelaide - West	MKD	1965	31
Adelaide - West	MKD	1975	46
Adelaide - West	MKD	1985	10
Adelaide - West	MKD	1995	18
Adelaide - West	MKD	2005	25
Adelaide - West	MKD	2010	6
Adelaide - West	MLT		11
Adelaide - West	MLT	1946	7
Adelaide - West	MLT	1955	137
Adelaide - West	MLT	1965	121
Adelaide - West	MLT	1975	35
Adelaide - West	MLT	1985	19
Adelaide - West	MLT	1995	10
Adelaide - West	MLT	2005	3
Adelaide - West	MLT	2010	4
Adelaide - West	MLT	2012	3
Adelaide - West	MYS		25
Adelaide - West	MYS	1965	14
Adelaide - West	MYS	1975	55
Adelaide - West	MYS	1985	86
Adelaide - West	MYS	1995	111
Adelaide - West	MYS	2005	187
Adelaide - West	MYS	2010	239
Adelaide - West	MYS	2011	34
Adelaide - West	MYS	2012	35
Adelaide - West	MYS	2013	43
Adelaide - West	MYS	2014	63
Adelaide - West	MYS	2015	95
Adelaide - West	MYS	2016	46
Adelaide - West	NLD		17
Adelaide - West	NLD	1955	139
Adelaide - West	NLD	1965	204
Adelaide - West	NLD	1975	66
Adelaide - West	NLD	1985	32
Adelaide - West	NLD	1995	11
Adelaide - West	NLD	2005	25
Adelaide - West	NLD	2010	23
Adelaide - West	NLD	2011	12
Adelaide - West	NLD	2012	5
Adelaide - West	NLD	2014	3
Adelaide - West	NLD	2015	3
Adelaide - West	NLD	2016	10
Adelaide - West	NZL		56
Adelaide - West	NZL	1946	7
Adelaide - West	NZL	1955	7
Adelaide - West	NZL	1965	29
Adelaide - West	NZL	1975	158
Adelaide - West	NZL	1985	337
Adelaide - West	NZL	1995	325
Adelaide - West	NZL	2005	288
Adelaide - West	NZL	2010	226
Adelaide - West	NZL	2011	48
Adelaide - West	NZL	2012	65
Adelaide - West	NZL	2013	37
Adelaide - West	NZL	2014	39
Adelaide - West	NZL	2015	27
Adelaide - West	NZL	2016	25
Adelaide - West	PAK		9
Adelaide - West	PAK	1975	3
Adelaide - West	PAK	1985	7
Adelaide - West	PAK	1995	4
Adelaide - West	PAK	2005	44
Adelaide - West	PAK	2010	146
Adelaide - West	PAK	2011	40
Adelaide - West	PAK	2012	66
Adelaide - West	PAK	2013	117
Adelaide - West	PAK	2014	92
Adelaide - West	PAK	2015	112
Adelaide - West	PAK	2016	61
Adelaide - West	PHL		64
Adelaide - West	PHL	1955	4
Adelaide - West	PHL	1975	18
