SA4_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Mornington Peninsula	20-24	Year 10	F	693
Mornington Peninsula	20-24	Year 10	M	1143
Mornington Peninsula	20-24	Year 11	F	632
Mornington Peninsula	20-24	Year 11	M	964
Mornington Peninsula	20-24	Year 12	F	5690
Mornington Peninsula	20-24	Year 12	M	5075
Mornington Peninsula	25-34		F	1075
Mornington Peninsula	25-34		M	1067
Mornington Peninsula	25-34	Did not go to school	F	44
Mornington Peninsula	25-34	Did not go to school	M	52
Mornington Peninsula	25-34	Year 8 or below	F	147
Mornington Peninsula	25-34	Year 8 or below	M	272
Mornington Peninsula	25-34	Year 9	F	399
Mornington Peninsula	25-34	Year 9	M	684
Mornington Peninsula	25-34	Year 10	F	1553
Mornington Peninsula	25-34	Year 10	M	2456
Mornington Peninsula	25-34	Year 11	F	1344
Mornington Peninsula	25-34	Year 11	M	1937
Mornington Peninsula	25-34	Year 12	F	11991
Mornington Peninsula	25-34	Year 12	M	8937
Mornington Peninsula	35-44		F	1152
Mornington Peninsula	35-44		M	1141
Mornington Peninsula	35-44	Did not go to school	F	54
Mornington Peninsula	35-44	Did not go to school	M	68
Mornington Peninsula	35-44	Year 8 or below	F	188
Mornington Peninsula	35-44	Year 8 or below	M	250
Mornington Peninsula	35-44	Year 9	F	459
Mornington Peninsula	35-44	Year 9	M	755
Mornington Peninsula	35-44	Year 10	F	1843
Mornington Peninsula	35-44	Year 10	M	2907
Mornington Peninsula	35-44	Year 11	F	1930
Mornington Peninsula	35-44	Year 11	M	2480
Mornington Peninsula	35-44	Year 12	F	13233
Mornington Peninsula	35-44	Year 12	M	10007
Mornington Peninsula	45-54		F	1325
Mornington Peninsula	45-54		M	1362
Mornington Peninsula	45-54	Did not go to school	F	63
Mornington Peninsula	45-54	Did not go to school	M	82
Mornington Peninsula	45-54	Year 8 or below	F	295
Mornington Peninsula	45-54	Year 8 or below	M	402
Mornington Peninsula	45-54	Year 9	F	1036
Mornington Peninsula	45-54	Year 9	M	1198
Mornington Peninsula	45-54	Year 10	F	3584
Mornington Peninsula	45-54	Year 10	M	4446
Mornington Peninsula	45-54	Year 11	F	4399
Mornington Peninsula	45-54	Year 11	M	4363
Mornington Peninsula	45-54	Year 12	F	10080
Mornington Peninsula	45-54	Year 12	M	7430
Mornington Peninsula	55-64		F	1454
Mornington Peninsula	55-64		M	1370
Mornington Peninsula	55-64	Did not go to school	F	65
Mornington Peninsula	55-64	Did not go to school	M	68
Mornington Peninsula	55-64	Year 8 or below	F	624
Mornington Peninsula	55-64	Year 8 or below	M	544
Mornington Peninsula	55-64	Year 9	F	1520
Mornington Peninsula	55-64	Year 9	M	1483
Mornington Peninsula	55-64	Year 10	F	4054
Mornington Peninsula	55-64	Year 10	M	3968
Mornington Peninsula	55-64	Year 11	F	3716
Mornington Peninsula	55-64	Year 11	M	3205
Mornington Peninsula	55-64	Year 12	F	8012
Mornington Peninsula	55-64	Year 12	M	7006
Mornington Peninsula	65-74		F	1731
Mornington Peninsula	65-74		M	1427
Mornington Peninsula	65-74	Did not go to school	F	77
Mornington Peninsula	65-74	Did not go to school	M	81
Mornington Peninsula	65-74	Year 8 or below	F	1602
Mornington Peninsula	65-74	Year 8 or below	M	1183
Mornington Peninsula	65-74	Year 9	F	1819
Mornington Peninsula	65-74	Year 9	M	1532
Mornington Peninsula	65-74	Year 10	F	4263
Mornington Peninsula	65-74	Year 10	M	3198
Mornington Peninsula	65-74	Year 11	F	2474
Mornington Peninsula	65-74	Year 11	M	1991
Mornington Peninsula	65-74	Year 12	F	5414
Mornington Peninsula	65-74	Year 12	M	5782
Mornington Peninsula	75-84		F	1660
Mornington Peninsula	75-84		M	1231
Mornington Peninsula	75-84	Did not go to school	F	88
Mornington Peninsula	75-84	Did not go to school	M	64
Mornington Peninsula	75-84	Year 8 or below	F	1553
Mornington Peninsula	75-84	Year 8 or below	M	1093
Mornington Peninsula	75-84	Year 9	F	1062
Mornington Peninsula	75-84	Year 9	M	915
Mornington Peninsula	75-84	Year 10	F	1984
Mornington Peninsula	75-84	Year 10	M	1650
Mornington Peninsula	75-84	Year 11	F	1059
Mornington Peninsula	75-84	Year 11	M	774
Mornington Peninsula	75-84	Year 12	F	2469
Mornington Peninsula	75-84	Year 12	M	2749
Mornington Peninsula	85+		F	1160
Mornington Peninsula	85+		M	644
Mornington Peninsula	85+	Did not go to school	F	42
Mornington Peninsula	85+	Did not go to school	M	21
Mornington Peninsula	85+	Year 8 or below	F	1103
Mornington Peninsula	85+	Year 8 or below	M	571
Mornington Peninsula	85+	Year 9	F	499
Mornington Peninsula	85+	Year 9	M	287
Mornington Peninsula	85+	Year 10	F	782
Mornington Peninsula	85+	Year 10	M	405
Mornington Peninsula	85+	Year 11	F	338
Mornington Peninsula	85+	Year 11	M	229
Mornington Peninsula	85+	Year 12	F	794
Mornington Peninsula	85+	Year 12	M	892
North West	15-19		F	336
North West	15-19		M	321
North West	15-19	Did not go to school	F	6
North West	15-19	Did not go to school	M	8
North West	15-19	Year 8 or below	F	28
North West	15-19	Year 8 or below	M	60
North West	15-19	Year 9	F	79
North West	15-19	Year 9	M	100
North West	15-19	Year 10	F	230
North West	15-19	Year 10	M	355
North West	15-19	Year 11	F	241
North West	15-19	Year 11	M	402
North West	15-19	Year 12	F	744
North West	15-19	Year 12	M	740
North West	20-24		F	334
North West	20-24		M	411
North West	20-24	Did not go to school	F	14
North West	20-24	Did not go to school	M	25
North West	20-24	Year 8 or below	F	59
North West	20-24	Year 8 or below	M	76
North West	20-24	Year 9	F	130
North West	20-24	Year 9	M	183
North West	20-24	Year 10	F	410
North West	20-24	Year 10	M	638
North West	20-24	Year 11	F	439
North West	20-24	Year 11	M	681
North West	20-24	Year 12	F	2394
North West	20-24	Year 12	M	1982
North West	25-34		F	714
North West	25-34		M	1025
North West	25-34	Did not go to school	F	54
North West	25-34	Did not go to school	M	63
North West	25-34	Year 8 or below	F	121
North West	25-34	Year 8 or below	M	211
North West	25-34	Year 9	F	247
North West	25-34	Year 9	M	410
North West	25-34	Year 10	F	921
North West	25-34	Year 10	M	1424
North West	25-34	Year 11	F	806
North West	25-34	Year 11	M	1156
North West	25-34	Year 12	F	5285
North West	25-34	Year 12	M	3927
North West	35-44		F	671
North West	35-44		M	889
North West	35-44	Did not go to school	F	63
North West	35-44	Did not go to school	M	85
North West	35-44	Year 8 or below	F	148
North West	35-44	Year 8 or below	M	253
North West	35-44	Year 9	F	286
North West	35-44	Year 9	M	490
North West	35-44	Year 10	F	1018
North West	35-44	Year 10	M	1441
North West	35-44	Year 11	F	1081
North West	35-44	Year 11	M	1263
North West	35-44	Year 12	F	4981
North West	35-44	Year 12	M	3478
North West	45-54		F	939
North West	45-54		M	1136
North West	45-54	Did not go to school	F	72
North West	45-54	Did not go to school	M	129
North West	45-54	Year 8 or below	F	260
North West	45-54	Year 8 or below	M	378
North West	45-54	Year 9	F	660
North West	45-54	Year 9	M	902
North West	45-54	Year 10	F	1962
North West	45-54	Year 10	M	2572
North West	45-54	Year 11	F	2639
North West	45-54	Year 11	M	2413
North West	45-54	Year 12	F	3639
North West	45-54	Year 12	M	2397
North West	55-64		F	1108
North West	55-64		M	1225
North West	55-64	Did not go to school	F	69
North West	55-64	Did not go to school	M	96
North West	55-64	Year 8 or below	F	572
North West	55-64	Year 8 or below	M	692
North West	55-64	Year 9	F	1017
North West	55-64	Year 9	M	1198
North West	55-64	Year 10	F	2441
North West	55-64	Year 10	M	2830
North West	55-64	Year 11	F	2461
North West	55-64	Year 11	M	2242
North West	55-64	Year 12	F	2884
North West	55-64	Year 12	M	2549
North West	65-74		F	1155
North West	65-74		M	1191
North West	65-74	Did not go to school	F	73
North West	65-74	Did not go to school	M	70
North West	65-74	Year 8 or below	F	1200
North West	65-74	Year 8 or below	M	1421
North West	65-74	Year 9	F	1207
North West	65-74	Year 9	M	1353
North West	65-74	Year 10	F	2209
North West	65-74	Year 10	M	2062
North West	65-74	Year 11	F	1218
North West	65-74	Year 11	M	1045
North West	65-74	Year 12	F	1463
North West	65-74	Year 12	M	1499
North West	75-84		F	1049
North West	75-84		M	855
North West	75-84	Did not go to school	F	75
North West	75-84	Did not go to school	M	77
North West	75-84	Year 8 or below	F	1377
North West	75-84	Year 8 or below	M	1390
North West	75-84	Year 9	F	800
North West	75-84	Year 9	M	713
North West	75-84	Year 10	F	1123
North West	75-84	Year 10	M	830
North West	75-84	Year 11	F	501
North West	75-84	Year 11	M	321
North West	75-84	Year 12	F	646
North West	75-84	Year 12	M	593
North West	85+		F	730
North West	85+		M	396
North West	85+	Did not go to school	F	32
North West	85+	Did not go to school	M	28
North West	85+	Year 8 or below	F	1079
North West	85+	Year 8 or below	M	684
North West	85+	Year 9	F	371
North West	85+	Year 9	M	218
North West	85+	Year 10	F	378
North West	85+	Year 10	M	207
North West	85+	Year 11	F	166
North West	85+	Year 11	M	73
North West	85+	Year 12	F	277
North West	85+	Year 12	M	179
Shepparton	15-19		F	280
Shepparton	15-19		M	297
Shepparton	15-19	Did not go to school	F	6
Shepparton	15-19	Did not go to school	M	6
Shepparton	15-19	Year 8 or below	F	25
Shepparton	15-19	Year 8 or below	M	50
Shepparton	15-19	Year 9	F	94
Shepparton	15-19	Year 9	M	129
Shepparton	15-19	Year 10	F	203
Shepparton	15-19	Year 10	M	375
Shepparton	15-19	Year 11	F	215
Shepparton	15-19	Year 11	M	352
Shepparton	15-19	Year 12	F	739
Shepparton	15-19	Year 12	M	628
Shepparton	20-24		F	240
Shepparton	20-24		M	288
Shepparton	20-24	Did not go to school	F	18
Shepparton	20-24	Did not go to school	M	26
Shepparton	20-24	Year 8 or below	F	47
Shepparton	20-24	Year 8 or below	M	87
Shepparton	20-24	Year 9	F	104
Shepparton	20-24	Year 9	M	152
Shepparton	20-24	Year 10	F	337
Shepparton	20-24	Year 10	M	557
Shepparton	20-24	Year 11	F	367
Shepparton	20-24	Year 11	M	598
Shepparton	20-24	Year 12	F	2104
Shepparton	20-24	Year 12	M	1741
Shepparton	25-34		F	600
Shepparton	25-34		M	707
Shepparton	25-34	Did not go to school	F	60
Shepparton	25-34	Did not go to school	M	86
Shepparton	25-34	Year 8 or below	F	124
Shepparton	25-34	Year 8 or below	M	224
Shepparton	25-34	Year 9	F	193
Shepparton	25-34	Year 9	M	386
Shepparton	25-34	Year 10	F	779
Shepparton	25-34	Year 10	M	1151
Shepparton	25-34	Year 11	F	680
Shepparton	25-34	Year 11	M	952
Shepparton	25-34	Year 12	F	4758
Shepparton	25-34	Year 12	M	3342
Shepparton	35-44		F	605
Shepparton	35-44		M	737
Shepparton	35-44	Did not go to school	F	80
Shepparton	35-44	Did not go to school	M	90
Shepparton	35-44	Year 8 or below	F	167
Shepparton	35-44	Year 8 or below	M	238
Shepparton	35-44	Year 9	F	276
Shepparton	35-44	Year 9	M	460
Shepparton	35-44	Year 10	F	954
Shepparton	35-44	Year 10	M	1419
Shepparton	35-44	Year 11	F	984
Shepparton	35-44	Year 11	M	1210
Shepparton	35-44	Year 12	F	4436
Shepparton	35-44	Year 12	M	2969
Shepparton	45-54		F	772
Shepparton	45-54		M	855
Shepparton	45-54	Did not go to school	F	60
Shepparton	45-54	Did not go to school	M	97
Shepparton	45-54	Year 8 or below	F	211
Shepparton	45-54	Year 8 or below	M	311
Shepparton	45-54	Year 9	F	552
Shepparton	45-54	Year 9	M	808
Shepparton	45-54	Year 10	F	1914
Shepparton	45-54	Year 10	M	2265
Shepparton	45-54	Year 11	F	2134
Shepparton	45-54	Year 11	M	2060
Shepparton	45-54	Year 12	F	3211
Shepparton	45-54	Year 12	M	2098
Shepparton	55-64		F	929
Shepparton	55-64		M	928
Shepparton	55-64	Did not go to school	F	58
Shepparton	55-64	Did not go to school	M	56
Shepparton	55-64	Year 8 or below	F	481
Shepparton	55-64	Year 8 or below	M	567
Shepparton	55-64	Year 9	F	951
Shepparton	55-64	Year 9	M	1061
Shepparton	55-64	Year 10	F	2140
Shepparton	55-64	Year 10	M	2309
Shepparton	55-64	Year 11	F	1912
Shepparton	55-64	Year 11	M	1703
Shepparton	55-64	Year 12	F	2338
Shepparton	55-64	Year 12	M	2045
Shepparton	65-74		F	1003
Shepparton	65-74		M	987
Shepparton	65-74	Did not go to school	F	58
Shepparton	65-74	Did not go to school	M	73
Shepparton	65-74	Year 8 or below	F	1021
Shepparton	65-74	Year 8 or below	M	1182
Shepparton	65-74	Year 9	F	1022
Shepparton	65-74	Year 9	M	1192
Shepparton	65-74	Year 10	F	1896
Shepparton	65-74	Year 10	M	1766
Shepparton	65-74	Year 11	F	1039
Shepparton	65-74	Year 11	M	769
Shepparton	65-74	Year 12	F	1298
Shepparton	65-74	Year 12	M	1374
Shepparton	75-84		F	870
Shepparton	75-84		M	748
Shepparton	75-84	Did not go to school	F	75
Shepparton	75-84	Did not go to school	M	63
Shepparton	75-84	Year 8 or below	F	1008
Shepparton	75-84	Year 8 or below	M	1101
Shepparton	75-84	Year 9	F	578
Shepparton	75-84	Year 9	M	609
Shepparton	75-84	Year 10	F	942
Shepparton	75-84	Year 10	M	750
Shepparton	75-84	Year 11	F	474
Shepparton	75-84	Year 11	M	306
Shepparton	75-84	Year 12	F	542
Shepparton	75-84	Year 12	M	551
Shepparton	85+		F	574
Shepparton	85+		M	342
Shepparton	85+	Did not go to school	F	39
Shepparton	85+	Did not go to school	M	28
Shepparton	85+	Year 8 or below	F	723
Shepparton	85+	Year 8 or below	M	463
Shepparton	85+	Year 9	F	204
Shepparton	85+	Year 9	M	160
Shepparton	85+	Year 10	F	305
Shepparton	85+	Year 10	M	144
Shepparton	85+	Year 11	F	127
Shepparton	85+	Year 11	M	64
Shepparton	85+	Year 12	F	223
Shepparton	85+	Year 12	M	174
Warrnambool and South West	15-19		F	242
Warrnambool and South West	15-19		M	260
Warrnambool and South West	15-19	Did not go to school	F	3
Warrnambool and South West	15-19	Did not go to school	M	9
Warrnambool and South West	15-19	Year 8 or below	F	33
Warrnambool and South West	15-19	Year 8 or below	M	33
Warrnambool and South West	15-19	Year 9	F	74
Warrnambool and South West	15-19	Year 9	M	103
Warrnambool and South West	15-19	Year 10	F	161
Warrnambool and South West	15-19	Year 10	M	277
Warrnambool and South West	15-19	Year 11	F	193
Warrnambool and South West	15-19	Year 11	M	332
Warrnambool and South West	15-19	Year 12	F	731
Warrnambool and South West	15-19	Year 12	M	650
Warrnambool and South West	20-24		F	240
Warrnambool and South West	20-24		M	281
Warrnambool and South West	20-24	Did not go to school	M	7
Warrnambool and South West	20-24	Year 8 or below	F	32
Warrnambool and South West	20-24	Year 8 or below	M	55
Warrnambool and South West	20-24	Year 9	F	74
Warrnambool and South West	20-24	Year 9	M	136
Warrnambool and South West	20-24	Year 10	F	271
Warrnambool and South West	20-24	Year 10	M	501
Warrnambool and South West	20-24	Year 11	F	333
Warrnambool and South West	20-24	Year 11	M	623
Warrnambool and South West	20-24	Year 12	F	2064
Warrnambool and South West	20-24	Year 12	M	1781
Warrnambool and South West	25-34		F	428
Warrnambool and South West	25-34		M	491
Warrnambool and South West	25-34	Did not go to school	F	19
Warrnambool and South West	25-34	Did not go to school	M	35
Warrnambool and South West	25-34	Year 8 or below	F	74
Warrnambool and South West	25-34	Year 8 or below	M	118
Warrnambool and South West	25-34	Year 9	F	161
Warrnambool and South West	25-34	Year 9	M	356
Warrnambool and South West	25-34	Year 10	F	662
Warrnambool and South West	25-34	Year 10	M	1067
Warrnambool and South West	25-34	Year 11	F	655
Warrnambool and South West	25-34	Year 11	M	1014
Warrnambool and South West	25-34	Year 12	F	4241
Warrnambool and South West	25-34	Year 12	M	2978
Warrnambool and South West	35-44		F	510
Warrnambool and South West	35-44		M	522
Warrnambool and South West	35-44	Did not go to school	F	29
Warrnambool and South West	35-44	Did not go to school	M	35
Warrnambool and South West	35-44	Year 8 or below	F	89
Warrnambool and South West	35-44	Year 8 or below	M	167
Warrnambool and South West	35-44	Year 9	F	216
Warrnambool and South West	35-44	Year 9	M	430
Warrnambool and South West	35-44	Year 10	F	754
Warrnambool and South West	35-44	Year 10	M	1224
Warrnambool and South West	35-44	Year 11	F	872
Warrnambool and South West	35-44	Year 11	M	1194
Warrnambool and South West	35-44	Year 12	F	4488
Warrnambool and South West	35-44	Year 12	M	3086
Warrnambool and South West	45-54		F	686
Warrnambool and South West	45-54		M	795
Warrnambool and South West	45-54	Did not go to school	F	34
Warrnambool and South West	45-54	Did not go to school	M	49
Warrnambool and South West	45-54	Year 8 or below	F	139
Warrnambool and South West	45-54	Year 8 or below	M	223
Warrnambool and South West	45-54	Year 9	F	487
Warrnambool and South West	45-54	Year 9	M	740
Warrnambool and South West	45-54	Year 10	F	1541
Warrnambool and South West	45-54	Year 10	M	2107
Warrnambool and South West	45-54	Year 11	F	2195
Warrnambool and South West	45-54	Year 11	M	2098
Warrnambool and South West	45-54	Year 12	F	3752
Warrnambool and South West	45-54	Year 12	M	2292
Warrnambool and South West	55-64		F	827
Warrnambool and South West	55-64		M	818
Warrnambool and South West	55-64	Did not go to school	F	35
Warrnambool and South West	55-64	Did not go to school	M	43
Warrnambool and South West	55-64	Year 8 or below	F	343
Warrnambool and South West	55-64	Year 8 or below	M	489
Warrnambool and South West	55-64	Year 9	F	791
Warrnambool and South West	55-64	Year 9	M	955
Warrnambool and South West	55-64	Year 10	F	1811
Warrnambool and South West	55-64	Year 10	M	2111
Warrnambool and South West	55-64	Year 11	F	2288
Warrnambool and South West	55-64	Year 11	M	1921
Warrnambool and South West	55-64	Year 12	F	2999
Warrnambool and South West	55-64	Year 12	M	2436
Warrnambool and South West	65-74		F	911
Warrnambool and South West	65-74		M	854
Warrnambool and South West	65-74	Did not go to school	F	23
Warrnambool and South West	65-74	Did not go to school	M	37
Warrnambool and South West	65-74	Year 8 or below	F	845
Warrnambool and South West	65-74	Year 8 or below	M	1089
Warrnambool and South West	65-74	Year 9	F	881
Warrnambool and South West	65-74	Year 9	M	1072
Warrnambool and South West	65-74	Year 10	F	1783
Warrnambool and South West	65-74	Year 10	M	1662
Warrnambool and South West	65-74	Year 11	F	1181
Warrnambool and South West	65-74	Year 11	M	892
Warrnambool and South West	65-74	Year 12	F	1506
Warrnambool and South West	65-74	Year 12	M	1510
Warrnambool and South West	75-84		F	834
Warrnambool and South West	75-84		M	622
Warrnambool and South West	75-84	Did not go to school	F	14
Warrnambool and South West	75-84	Did not go to school	M	17
Warrnambool and South West	75-84	Year 8 or below	F	977
Warrnambool and South West	75-84	Year 8 or below	M	1016
Warrnambool and South West	75-84	Year 9	F	586
Warrnambool and South West	75-84	Year 9	M	552
Warrnambool and South West	75-84	Year 10	F	872
Warrnambool and South West	75-84	Year 10	M	567
Warrnambool and South West	75-84	Year 11	F	437
