SA4_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Mornington Peninsula	Greek	0	0	2471
Mornington Peninsula	Greek	0	1	472
Mornington Peninsula	Greek	1	0	231
Mornington Peninsula	Greek	1	1	1132
Mornington Peninsula	Hungarian			15
Mornington Peninsula	Hungarian	0	0	684
Mornington Peninsula	Hungarian	0	1	164
Mornington Peninsula	Hungarian	1	0	80
Mornington Peninsula	Hungarian	1	1	201
Mornington Peninsula	Indian			36
Mornington Peninsula	Indian	0	0	2754
Mornington Peninsula	Indian	0	1	128
Mornington Peninsula	Indian	1	0	119
Mornington Peninsula	Indian	1	1	107
Mornington Peninsula	Irish			451
Mornington Peninsula	Irish	0	0	5882
Mornington Peninsula	Irish	0	1	2659
Mornington Peninsula	Irish	1	0	1866
Mornington Peninsula	Irish	1	1	23757
Mornington Peninsula	Italian			154
Mornington Peninsula	Italian	0	0	4427
Mornington Peninsula	Italian	0	1	1379
Mornington Peninsula	Italian	1	0	653
Mornington Peninsula	Italian	1	1	4470
Mornington Peninsula	Korean	0	0	125
Mornington Peninsula	Korean	0	1	3
Mornington Peninsula	Korean	1	0	16
Mornington Peninsula	Korean	1	1	7
Mornington Peninsula	Lebanese			17
Mornington Peninsula	Lebanese	0	0	378
Mornington Peninsula	Lebanese	0	1	93
Mornington Peninsula	Lebanese	1	0	44
Mornington Peninsula	Lebanese	1	1	114
Mornington Peninsula	Macedonian			3
Mornington Peninsula	Macedonian	0	0	198
Mornington Peninsula	Macedonian	0	1	37
Mornington Peninsula	Macedonian	1	0	19
Mornington Peninsula	Macedonian	1	1	58
Mornington Peninsula	Maltese			16
Mornington Peninsula	Maltese	0	0	752
Mornington Peninsula	Maltese	0	1	199
Mornington Peninsula	Maltese	1	0	117
Mornington Peninsula	Maltese	1	1	432
Mornington Peninsula	Maori			32
Mornington Peninsula	Maori	0	0	1216
Mornington Peninsula	Maori	0	1	198
Mornington Peninsula	Maori	1	0	139
Mornington Peninsula	Maori	1	1	99
Mornington Peninsula	NZ			20
Mornington Peninsula	NZ	0	0	1446
Mornington Peninsula	NZ	0	1	619
Mornington Peninsula	NZ	1	0	399
Mornington Peninsula	NZ	1	1	202
Mornington Peninsula	(Other)			234
Mornington Peninsula	(Other)	0	0	11741
Mornington Peninsula	(Other)	0	1	2123
Mornington Peninsula	(Other)	1	0	1680
Mornington Peninsula	(Other)	1	1	2945
Mornington Peninsula	Polish			18
Mornington Peninsula	Polish	0	0	1333
Mornington Peninsula	Polish	0	1	221
Mornington Peninsula	Polish	1	0	149
Mornington Peninsula	Polish	1	1	435
Mornington Peninsula	Russian			5
Mornington Peninsula	Russian	0	0	761
Mornington Peninsula	Russian	0	1	72
Mornington Peninsula	Russian	1	0	66
Mornington Peninsula	Russian	1	1	132
Mornington Peninsula	Scottish			416
Mornington Peninsula	Scottish	0	0	7265
Mornington Peninsula	Scottish	0	1	2981
Mornington Peninsula	Scottish	1	0	2263
Mornington Peninsula	Scottish	1	1	19189
Mornington Peninsula	Serbian			10
Mornington Peninsula	Serbian	0	0	476
Mornington Peninsula	Serbian	0	1	51
Mornington Peninsula	Serbian	1	0	21
Mornington Peninsula	Serbian	1	1	52
Mornington Peninsula	South African			11
Mornington Peninsula	South African	0	0	1002
Mornington Peninsula	South African	0	1	166
Mornington Peninsula	South African	1	0	114
Mornington Peninsula	South African	1	1	55
Mornington Peninsula	Spanish			12
Mornington Peninsula	Spanish	0	0	647
Mornington Peninsula	Spanish	0	1	72
Mornington Peninsula	Spanish	1	0	64
Mornington Peninsula	Spanish	1	1	255
Mornington Peninsula	Sri Lankan			9
Mornington Peninsula	Sri Lankan	0	0	720
Mornington Peninsula	Sri Lankan	0	1	130
Mornington Peninsula	Sri Lankan	1	0	72
Mornington Peninsula	Sri Lankan	1	1	103
Mornington Peninsula	Turkish			3
Mornington Peninsula	Turkish	0	0	280
Mornington Peninsula	Turkish	0	1	67
Mornington Peninsula	Turkish	1	0	10
Mornington Peninsula	Turkish	1	1	33
Mornington Peninsula	Vietnamese			7
Mornington Peninsula	Vietnamese	0	0	332
Mornington Peninsula	Vietnamese	0	1	17
Mornington Peninsula	Vietnamese	1	0	33
Mornington Peninsula	Vietnamese	1	1	5
Mornington Peninsula	Welsh			25
Mornington Peninsula	Welsh	0	0	1157
Mornington Peninsula	Welsh	0	1	254
Mornington Peninsula	Welsh	1	0	182
Mornington Peninsula	Welsh	1	1	784
North West				11462
North West		0	0	326
North West		0	1	53
North West		1	0	63
North West		1	1	1732
North West	Australian			1314
North West	Australian		1	54282
North West	Australian	0	0	566
North West	Australian	0	1	2850
North West	Australian	1	0	2023
North West	Australian Aboriginal			19
North West	Australian Aboriginal	0	1	33
North West	Australian Aboriginal	1	0	4
North West	Australian Aboriginal	1	1	453
North West	Chinese			20
North West	Chinese	0	0	985
North West	Chinese	0	1	23
North West	Chinese	1	0	42
North West	Chinese	1	1	224
North West	Croatian			10
North West	Croatian	0	0	218
North West	Croatian	0	1	40
North West	Croatian	1	0	6
North West	Croatian	1	1	129
North West	Dutch			13
North West	Dutch	0	0	656
North West	Dutch	0	1	230
North West	Dutch	1	0	145
North West	Dutch	1	1	525
North West	English			1382
North West	English	0	0	3964
North West	English	0	1	2714
North West	English	1	0	2050
North West	English	1	1	47653
North West	Filipino			16
North West	Filipino	0	0	688
North West	Filipino	0	1	19
North West	Filipino	1	0	132
North West	Filipino	1	1	27
North West	French			13
North West	French	0	0	132
North West	French	0	1	21
North West	French	1	0	14
North West	French	1	1	330
North West	German			157
North West	German	0	0	718
North West	German	0	1	319
North West	German	1	0	243
North West	German	1	1	7992
North West	Greek			15
North West	Greek	0	0	460
North West	Greek	0	1	125
North West	Greek	1	0	32
North West	Greek	1	1	362
North West	Hungarian			11
North West	Hungarian	0	0	185
North West	Hungarian	0	1	28
North West	Hungarian	1	0	19
North West	Hungarian	1	1	70
North West	Indian			8
North West	Indian	0	0	1085
North West	Indian	0	1	27
North West	Indian	1	0	13
North West	Indian	1	1	23
North West	Irish			277
North West	Irish	0	0	690
North West	Irish	0	1	540
North West	Irish	1	0	365
North West	Irish	1	1	13530
North West	Italian			147
North West	Italian	0	0	2291
North West	Italian	0	1	599
North West	Italian	1	0	262
North West	Italian	1	1	3506
North West	Korean	0	0	107
North West	Korean	0	1	3
North West	Korean	1	0	3
North West	Korean	1	1	6
North West	Lebanese			4
North West	Lebanese	0	0	43
North West	Lebanese	0	1	4
North West	Lebanese	1	0	7
North West	Lebanese	1	1	25
North West	Macedonian	0	0	18
North West	Macedonian	1	0	6
North West	Macedonian	1	1	7
North West	Maltese	0	0	102
North West	Maltese	0	1	75
North West	Maltese	1	0	14
North West	Maltese	1	1	121
North West	Maori	0	0	195
North West	Maori	0	1	45
North West	Maori	1	0	42
North West	Maori	1	1	65
North West	NZ			8
North West	NZ	0	0	211
North West	NZ	0	1	90
North West	NZ	1	0	89
North West	NZ	1	1	63
North West	(Other)			128
North West	(Other)	0	0	4293
North West	(Other)	0	1	493
North West	(Other)	1	0	394
North West	(Other)	1	1	1063
North West	Polish			4
North West	Polish	0	0	189
North West	Polish	0	1	55
North West	Polish	1	0	29
North West	Polish	1	1	193
North West	Russian			7
North West	Russian	0	0	57
North West	Russian	0	1	9
North West	Russian	1	0	12
North West	Russian	1	1	30
North West	Scottish			296
North West	Scottish	0	0	942
North West	Scottish	0	1	732
North West	Scottish	1	0	489
North West	Scottish	1	1	12981
North West	Serbian			3
North West	Serbian	0	0	43
North West	Serbian	0	1	8
North West	Serbian	1	1	13
North West	South African	0	0	148
North West	South African	0	1	23
North West	South African	1	0	10
North West	South African	1	1	12
North West	Spanish			6
North West	Spanish	0	0	107
North West	Spanish	0	1	22
North West	Spanish	1	0	9
North West	Spanish	1	1	88
North West	Sri Lankan			3
North West	Sri Lankan	0	0	134
North West	Sri Lankan	0	1	8
North West	Sri Lankan	1	0	6
North West	Sri Lankan	1	1	9
North West	Turkish			11
North West	Turkish	0	0	475
North West	Turkish	0	1	43
North West	Turkish	1	0	21
North West	Turkish	1	1	37
North West	Vietnamese			10
North West	Vietnamese	0	0	411
North West	Vietnamese	0	1	13
North West	Vietnamese	1	0	6
North West	Vietnamese	1	1	7
North West	Welsh			7
North West	Welsh	0	0	125
North West	Welsh	0	1	56
North West	Welsh	1	0	24
North West	Welsh	1	1	408
Shepparton				9276
Shepparton		0	0	384
Shepparton		0	1	58
Shepparton		1	0	49
Shepparton		1	1	1559
Shepparton	Australian			1031
Shepparton	Australian		1	44562
Shepparton	Australian	0	0	763
Shepparton	Australian	0	1	2868
Shepparton	Australian	1	0	2027
Shepparton	Australian Aboriginal			9
Shepparton	Australian Aboriginal	0	0	6
Shepparton	Australian Aboriginal	0	1	18
Shepparton	Australian Aboriginal	1	0	3
Shepparton	Australian Aboriginal	1	1	448
Shepparton	Chinese			19
Shepparton	Chinese	0	0	728
Shepparton	Chinese	0	1	20
Shepparton	Chinese	1	0	30
Shepparton	Chinese	1	1	258
Shepparton	Croatian			3
Shepparton	Croatian	0	0	105
Shepparton	Croatian	0	1	48
Shepparton	Croatian	1	0	13
Shepparton	Croatian	1	1	56
Shepparton	Dutch			11
Shepparton	Dutch	0	0	823
Shepparton	Dutch	0	1	261
Shepparton	Dutch	1	0	175
Shepparton	Dutch	1	1	637
Shepparton	English			1013
Shepparton	English	0	0	4229
Shepparton	English	0	1	2732
Shepparton	English	1	0	1936
Shepparton	English	1	1	39409
Shepparton	Filipino			24
Shepparton	Filipino	0	0	728
Shepparton	Filipino	0	1	3
Shepparton	Filipino	1	0	110
Shepparton	Filipino	1	1	7
Shepparton	French			7
Shepparton	French	0	0	91
Shepparton	French	0	1	32
Shepparton	French	1	0	15
Shepparton	French	1	1	291
Shepparton	German			89
Shepparton	German	0	0	653
Shepparton	German	0	1	230
Shepparton	German	1	0	178
Shepparton	German	1	1	3340
Shepparton	Greek			8
Shepparton	Greek	0	0	421
Shepparton	Greek	0	1	87
Shepparton	Greek	1	0	20
Shepparton	Greek	1	1	298
Shepparton	Hungarian	0	0	89
Shepparton	Hungarian	0	1	16
Shepparton	Hungarian	1	0	10
Shepparton	Hungarian	1	1	38
Shepparton	Indian			13
Shepparton	Indian	0	0	1455
Shepparton	Indian	0	1	28
Shepparton	Indian	1	0	8
Shepparton	Indian	1	1	33
Shepparton	Irish			232
Shepparton	Irish	0	0	856
Shepparton	Irish	0	1	640
Shepparton	Irish	1	0	404
Shepparton	Irish	1	1	13486
Shepparton	Italian			147
Shepparton	Italian	0	0	2892
Shepparton	Italian	0	1	678
Shepparton	Italian	1	0	269
Shepparton	Italian	1	1	3567
Shepparton	Korean	0	0	56
Shepparton	Korean	1	0	3
Shepparton	Lebanese	0	0	21
Shepparton	Lebanese	0	1	12
Shepparton	Lebanese	1	0	9
Shepparton	Lebanese	1	1	21
Shepparton	Macedonian			4
Shepparton	Macedonian	0	0	183
Shepparton	Macedonian	0	1	24
Shepparton	Macedonian	1	0	12
Shepparton	Macedonian	1	1	127
Shepparton	Maltese			7
Shepparton	Maltese	0	0	128
Shepparton	Maltese	0	1	48
Shepparton	Maltese	1	0	25
Shepparton	Maltese	1	1	140
Shepparton	Maori	0	0	215
Shepparton	Maori	0	1	24
Shepparton	Maori	1	0	22
Shepparton	Maori	1	1	57
Shepparton	NZ			3
Shepparton	NZ	0	0	327
Shepparton	NZ	0	1	131
Shepparton	NZ	1	0	90
Shepparton	NZ	1	1	94
Shepparton	(Other)			116
Shepparton	(Other)	0	0	5867
Shepparton	(Other)	0	1	431
Shepparton	(Other)	1	0	362
Shepparton	(Other)	1	1	1172
Shepparton	Polish			6
Shepparton	Polish	0	0	180
Shepparton	Polish	0	1	44
Shepparton	Polish	1	0	20
Shepparton	Polish	1	1	118
Shepparton	Russian	0	0	57
Shepparton	Russian	0	1	5
Shepparton	Russian	1	0	3
Shepparton	Russian	1	1	30
Shepparton	Scottish			237
Shepparton	Scottish	0	0	1133
Shepparton	Scottish	0	1	749
Shepparton	Scottish	1	0	465
Shepparton	Scottish	1	1	10484
Shepparton	Serbian			4
Shepparton	Serbian	0	0	52
Shepparton	Serbian	0	1	3
Shepparton	Serbian	1	0	3
Shepparton	Serbian	1	1	17
Shepparton	South African	0	0	92
Shepparton	South African	0	1	8
Shepparton	South African	1	0	13
Shepparton	South African	1	1	17
Shepparton	Spanish			4
Shepparton	Spanish	0	0	161
Shepparton	Spanish	0	1	27
Shepparton	Spanish	1	0	12
Shepparton	Spanish	1	1	109
Shepparton	Sri Lankan	0	0	168
Shepparton	Sri Lankan	0	1	3
Shepparton	Sri Lankan	1	0	3
Shepparton	Sri Lankan	1	1	12
Shepparton	Turkish			5
Shepparton	Turkish	0	0	454
Shepparton	Turkish	0	1	59
Shepparton	Turkish	1	0	29
Shepparton	Turkish	1	1	20
Shepparton	Vietnamese	0	0	49
Shepparton	Vietnamese	0	1	7
Shepparton	Vietnamese	1	0	3
Shepparton	Vietnamese	1	1	4
Shepparton	Welsh	0	0	144
Shepparton	Welsh	0	1	35
Shepparton	Welsh	1	0	29
Shepparton	Welsh	1	1	283
Warrnambool and South West				7822
Warrnambool and South West		0	0	126
Warrnambool and South West		0	1	44
Warrnambool and South West		1	0	47
Warrnambool and South West		1	1	1629
Warrnambool and South West	Australian			1025
Warrnambool and South West	Australian		1	45767
Warrnambool and South West	Australian	0	0	328
Warrnambool and South West	Australian	0	1	2757
Warrnambool and South West	Australian	1	0	2044
Warrnambool and South West	Australian Aboriginal			8
Warrnambool and South West	Australian Aboriginal	0	0	3
Warrnambool and South West	Australian Aboriginal	0	1	19
Warrnambool and South West	Australian Aboriginal	1	0	3
Warrnambool and South West	Australian Aboriginal	1	1	198
Warrnambool and South West	Chinese			13
Warrnambool and South West	Chinese	0	0	658
Warrnambool and South West	Chinese	0	1	16
Warrnambool and South West	Chinese	1	0	38
Warrnambool and South West	Chinese	1	1	166
Warrnambool and South West	Croatian	0	0	65
Warrnambool and South West	Croatian	0	1	18
Warrnambool and South West	Croatian	1	0	6
Warrnambool and South West	Croatian	1	1	34
Warrnambool and South West	Dutch			32
Warrnambool and South West	Dutch	0	0	982
Warrnambool and South West	Dutch	0	1	367
Warrnambool and South West	Dutch	1	0	194
Warrnambool and South West	Dutch	1	1	673
Warrnambool and South West	English			1022
Warrnambool and South West	English	0	0	4305
Warrnambool and South West	English	0	1	2572
Warrnambool and South West	English	1	0	1896
Warrnambool and South West	English	1	1	39120
Warrnambool and South West	Filipino			9
Warrnambool and South West	Filipino	0	0	424
Warrnambool and South West	Filipino	0	1	17
Warrnambool and South West	Filipino	1	0	84
Warrnambool and South West	Filipino	1	1	21
Warrnambool and South West	French			11
Warrnambool and South West	French	0	0	106
Warrnambool and South West	French	0	1	33
Warrnambool and South West	French	1	0	13
Warrnambool and South West	French	1	1	253
Warrnambool and South West	German			83
Warrnambool and South West	German	0	0	580
Warrnambool and South West	German	0	1	261
Warrnambool and South West	German	1	0	240
Warrnambool and South West	German	1	1	4373
Warrnambool and South West	Greek			11
Warrnambool and South West	Greek	0	0	155
Warrnambool and South West	Greek	0	1	48
Warrnambool and South West	Greek	1	0	17
Warrnambool and South West	Greek	1	1	158
Warrnambool and South West	Hungarian	0	0	70
Warrnambool and South West	Hungarian	0	1	18
Warrnambool and South West	Hungarian	1	0	8
Warrnambool and South West	Hungarian	1	1	29
Warrnambool and South West	Indian	0	0	335
Warrnambool and South West	Indian	0	1	14
Warrnambool and South West	Indian	1	0	16
Warrnambool and South West	Indian	1	1	32
Warrnambool and South West	Irish			299
Warrnambool and South West	Irish	0	0	903
Warrnambool and South West	Irish	0	1	700
Warrnambool and South West	Irish	1	0	442
Warrnambool and South West	Irish	1	1	16975
Warrnambool and South West	Italian			30
Warrnambool and South West	Italian	0	0	396
Warrnambool and South West	Italian	0	1	209
Warrnambool and South West	Italian	1	0	59
Warrnambool and South West	Italian	1	1	1105
Warrnambool and South West	Korean			3
Warrnambool and South West	Korean	0	0	108
Warrnambool and South West	Lebanese	0	0	28
Warrnambool and South West	Lebanese	0	1	8
Warrnambool and South West	Lebanese	1	0	4
Warrnambool and South West	Lebanese	1	1	31
Warrnambool and South West	Macedonian			3
Warrnambool and South West	Macedonian	0	0	11
Warrnambool and South West	Macedonian	0	1	6
Warrnambool and South West	Macedonian	1	0	4
Warrnambool and South West	Macedonian	1	1	8
Warrnambool and South West	Maltese			5
Warrnambool and South West	Maltese	0	0	151
Warrnambool and South West	Maltese	0	1	53
Warrnambool and South West	Maltese	1	0	34
Warrnambool and South West	Maltese	1	1	116
Warrnambool and South West	Maori			5
Warrnambool and South West	Maori	0	0	358
Warrnambool and South West	Maori	0	1	64
Warrnambool and South West	Maori	1	0	46
Warrnambool and South West	Maori	1	1	38
Warrnambool and South West	NZ			11
Warrnambool and South West	NZ	0	0	361
Warrnambool and South West	NZ	0	1	129
Warrnambool and South West	NZ	1	0	114
Warrnambool and South West	NZ	1	1	60
Warrnambool and South West	(Other)			46
Warrnambool and South West	(Other)	0	0	1740
Warrnambool and South West	(Other)	0	1	379
Warrnambool and South West	(Other)	1	0	303
Warrnambool and South West	(Other)	1	1	868
Warrnambool and South West	Polish			9
Warrnambool and South West	Polish	0	0	138
Warrnambool and South West	Polish	0	1	30
Warrnambool and South West	Polish	1	0	14
Warrnambool and South West	Polish	1	1	114
Warrnambool and South West	Russian			3
Warrnambool and South West	Russian	0	0	71
Warrnambool and South West	Russian	0	1	7
Warrnambool and South West	Russian	1	0	7
Warrnambool and South West	Russian	1	1	36
Warrnambool and South West	Scottish			249
Warrnambool and South West	Scottish	0	0	1233
Warrnambool and South West	Scottish	0	1	767
Warrnambool and South West	Scottish	1	0	563
Warrnambool and South West	Scottish	1	1	12624
Warrnambool and South West	Serbian			3
Warrnambool and South West	Serbian	0	0	14
Warrnambool and South West	Serbian	0	1	7
Warrnambool and South West	Serbian	1	1	5
Warrnambool and South West	South African	0	0	153
Warrnambool and South West	South African	0	1	20
Warrnambool and South West	South African	1	0	23
Warrnambool and South West	South African	1	1	18
Warrnambool and South West	Spanish	0	0	91
Warrnambool and South West	Spanish	0	1	8
Warrnambool and South West	Spanish	1	0	13
Warrnambool and South West	Spanish	1	1	83
Warrnambool and South West	Sri Lankan	0	0	139
Warrnambool and South West	Sri Lankan	0	1	4
Warrnambool and South West	Sri Lankan	1	0	10
Warrnambool and South West	Sri Lankan	1	1	4
Warrnambool and South West	Turkish	0	0	22
Warrnambool and South West	Turkish	0	1	8
Warrnambool and South West	Turkish	1	1	8
Warrnambool and South West	Vietnamese	0	0	67
Warrnambool and South West	Vietnamese	1	0	4
Warrnambool and South West	Welsh			11
Warrnambool and South West	Welsh	0	0	164
Warrnambool and South West	Welsh	0	1	58
