SA4_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Mid North Coast	65-74	0			M	13311
Mid North Coast	65-74	1	0	1	F	1851
Mid North Coast	65-74	1	0	1	M	1230
Mid North Coast	65-74	1	1	0	F	67
Mid North Coast	65-74	1	1	0	M	130
Mid North Coast	65-74	1	1	1	F	13
Mid North Coast	65-74	1	1	1	M	8
Mid North Coast	75-84				F	1575
Mid North Coast	75-84				M	1283
Mid North Coast	75-84	0			F	7686
Mid North Coast	75-84	0			M	7183
Mid North Coast	75-84	1	0	1	F	252
Mid North Coast	75-84	1	0	1	M	224
Mid North Coast	75-84	1	1	0	F	23
Mid North Coast	75-84	1	1	0	M	19
Mid North Coast	75-84	1	1	1	F	3
Mid North Coast	85+				F	1025
Mid North Coast	85+				M	629
Mid North Coast	85+	0			F	3664
Mid North Coast	85+	0			M	2371
Mid North Coast	85+	1	0	1	F	23
Mid North Coast	85+	1	0	1	M	19
Mid North Coast	85+	1	1	0	F	3
Mid North Coast	85+	1	1	0	M	9
Murray	15-19				F	370
Murray	15-19				M	464
Murray	15-19	0			F	2651
Murray	15-19	0			M	2865
Murray	15-19	1	0	1	F	307
Murray	15-19	1	0	1	M	152
Murray	15-19	1	1	0	F	51
Murray	15-19	1	1	0	M	35
Murray	15-19	1	1	1	F	6
Murray	20-24				F	297
Murray	20-24				M	333
Murray	20-24	0			F	2161
Murray	20-24	0			M	2543
Murray	20-24	1	0	1	F	267
Murray	20-24	1	0	1	M	137
Murray	20-24	1	1	0	F	386
Murray	20-24	1	1	0	M	172
Murray	20-24	1	1	1	F	20
Murray	20-24	1	1	1	M	5
Murray	25-34				F	536
Murray	25-34				M	557
Murray	25-34	0			F	2387
Murray	25-34	0			M	3284
Murray	25-34	1	0	1	F	351
Murray	25-34	1	0	1	M	174
Murray	25-34	1	1	0	F	2905
Murray	25-34	1	1	0	M	1981
Murray	25-34	1	1	1	F	183
Murray	25-34	1	1	1	M	61
Murray	35-44				F	512
Murray	35-44				M	540
Murray	35-44	0			F	1719
Murray	35-44	0			M	2204
Murray	35-44	1	0	1	F	261
Murray	35-44	1	0	1	M	153
Murray	35-44	1	1	0	F	3934
Murray	35-44	1	1	0	M	3228
Murray	35-44	1	1	1	F	211
Murray	35-44	1	1	1	M	79
Murray	45-54				F	593
Murray	45-54				M	641
Murray	45-54	0			F	4421
Murray	45-54	0			M	4367
Murray	45-54	1	0	1	F	741
Murray	45-54	1	0	1	M	303
Murray	45-54	1	1	0	F	1738
Murray	45-54	1	1	0	M	1901
Murray	45-54	1	1	1	F	82
Murray	45-54	1	1	1	M	53
Murray	55-64				F	741
Murray	55-64				M	775
Murray	55-64	0			F	5676
Murray	55-64	0			M	6251
Murray	55-64	1	0	1	F	1646
Murray	55-64	1	0	1	M	704
Murray	55-64	1	1	0	F	160
Murray	55-64	1	1	0	M	339
Murray	55-64	1	1	1	F	14
Murray	55-64	1	1	1	M	11
Murray	65-74				F	793
Murray	65-74				M	829
Murray	65-74	0			F	4945
Murray	65-74	0			M	5419
Murray	65-74	1	0	1	F	1023
Murray	65-74	1	0	1	M	604
Murray	65-74	1	1	0	F	46
Murray	65-74	1	1	0	M	62
Murray	65-74	1	1	1	F	7
Murray	65-74	1	1	1	M	4
Murray	75-84				F	802
Murray	75-84				M	633
Murray	75-84	0			F	3173
Murray	75-84	0			M	2888
Murray	75-84	1	0	1	F	146
Murray	75-84	1	0	1	M	124
Murray	75-84	1	1	0	F	17
Murray	75-84	1	1	0	M	9
Murray	85+				F	393
Murray	85+				M	286
Murray	85+	0			F	1522
Murray	85+	0			M	965
Murray	85+	1	0	1	F	19
Murray	85+	1	0	1	M	9
Murray	85+	1	1	0	F	6
Murray	85+	1	1	0	M	4
New England and North West	15-19				F	741
New England and North West	15-19				M	908
New England and North West	15-19	0			F	4253
New England and North West	15-19	0			M	4802
New England and North West	15-19	1	0	1	F	470
New England and North West	15-19	1	0	1	M	236
New England and North West	15-19	1	1	0	F	134
New England and North West	15-19	1	1	0	M	43
New England and North West	15-19	1	1	1	F	8
New England and North West	15-19	1	1	1	M	5
New England and North West	20-24				F	523
New England and North West	20-24				M	522
New England and North West	20-24	0			F	3446
New England and North West	20-24	0			M	4136
New England and North West	20-24	1	0	1	F	394
New England and North West	20-24	1	0	1	M	201
New England and North West	20-24	1	1	0	F	865
New England and North West	20-24	1	1	0	M	359
New England and North West	20-24	1	1	1	F	45
New England and North West	20-24	1	1	1	M	12
New England and North West	25-34				F	889
New England and North West	25-34				M	1045
New England and North West	25-34	0			F	3770
New England and North West	25-34	0			M	5175
New England and North West	25-34	1	0	1	F	488
New England and North West	25-34	1	0	1	M	299
New England and North West	25-34	1	1	0	F	4911
New England and North West	25-34	1	1	0	M	3250
New England and North West	25-34	1	1	1	F	305
New England and North West	25-34	1	1	1	M	82
New England and North West	35-44				F	879
New England and North West	35-44				M	1032
New England and North West	35-44	0			F	2970
New England and North West	35-44	0			M	3598
New England and North West	35-44	1	0	1	F	429
New England and North West	35-44	1	0	1	M	230
New England and North West	35-44	1	1	0	F	5884
New England and North West	35-44	1	1	0	M	4797
New England and North West	35-44	1	1	1	F	293
New England and North West	35-44	1	1	1	M	143
New England and North West	45-54				F	1068
New England and North West	45-54				M	1122
New England and North West	45-54	0			F	7130
New England and North West	45-54	0			M	7051
New England and North West	45-54	1	0	1	F	1174
New England and North West	45-54	1	0	1	M	484
New England and North West	45-54	1	1	0	F	2462
New England and North West	45-54	1	1	0	M	2715
New England and North West	45-54	1	1	1	F	129
New England and North West	45-54	1	1	1	M	70
New England and North West	55-64				F	1174
New England and North West	55-64				M	1294
New England and North West	55-64	0			F	8529
New England and North West	55-64	0			M	9332
New England and North West	55-64	1	0	1	F	2312
New England and North West	55-64	1	0	1	M	1015
New England and North West	55-64	1	1	0	F	239
New England and North West	55-64	1	1	0	M	494
New England and North West	55-64	1	1	1	F	23
New England and North West	55-64	1	1	1	M	20
New England and North West	65-74				F	1214
New England and North West	65-74				M	1280
New England and North West	65-74	0			F	7319
New England and North West	65-74	0			M	7754
New England and North West	65-74	1	0	1	F	1363
New England and North West	65-74	1	0	1	M	854
New England and North West	65-74	1	1	0	F	91
New England and North West	65-74	1	1	0	M	99
New England and North West	65-74	1	1	1	F	8
New England and North West	65-74	1	1	1	M	6
New England and North West	75-84				F	1088
New England and North West	75-84				M	859
New England and North West	75-84	0			F	4697
New England and North West	75-84	0			M	4175
New England and North West	75-84	1	0	1	F	242
New England and North West	75-84	1	0	1	M	176
New England and North West	75-84	1	1	0	F	30
New England and North West	75-84	1	1	0	M	16
New England and North West	85+				F	594
New England and North West	85+				M	284
New England and North West	85+	0			F	2135
New England and North West	85+	0			M	1165
New England and North West	85+	1	0	1	F	32
New England and North West	85+	1	0	1	M	14
New England and North West	85+	1	1	0	F	16
New England and North West	85+	1	1	0	M	7
Newcastle and Lake Macquarie	15-19				F	579
Newcastle and Lake Macquarie	15-19				M	678
Newcastle and Lake Macquarie	15-19	0			F	8779
Newcastle and Lake Macquarie	15-19	0			M	9801
Newcastle and Lake Macquarie	15-19	1	0	1	F	906
Newcastle and Lake Macquarie	15-19	1	0	1	M	513
Newcastle and Lake Macquarie	15-19	1	1	0	F	101
Newcastle and Lake Macquarie	15-19	1	1	0	M	60
Newcastle and Lake Macquarie	15-19	1	1	1	F	11
Newcastle and Lake Macquarie	15-19	1	1	1	M	3
Newcastle and Lake Macquarie	20-24				F	614
Newcastle and Lake Macquarie	20-24				M	608
Newcastle and Lake Macquarie	20-24	0			F	9811
Newcastle and Lake Macquarie	20-24	0			M	11146
Newcastle and Lake Macquarie	20-24	1	0	1	F	838
Newcastle and Lake Macquarie	20-24	1	0	1	M	445
Newcastle and Lake Macquarie	20-24	1	1	0	F	960
Newcastle and Lake Macquarie	20-24	1	1	0	M	411
Newcastle and Lake Macquarie	20-24	1	1	1	F	54
Newcastle and Lake Macquarie	20-24	1	1	1	M	11
Newcastle and Lake Macquarie	25-34				F	1030
Newcastle and Lake Macquarie	25-34				M	1253
Newcastle and Lake Macquarie	25-34	0			F	11256
Newcastle and Lake Macquarie	25-34	0			M	14792
Newcastle and Lake Macquarie	25-34	1	0	1	F	1303
Newcastle and Lake Macquarie	25-34	1	0	1	M	738
Newcastle and Lake Macquarie	25-34	1	1	0	F	9077
Newcastle and Lake Macquarie	25-34	1	1	0	M	6199
Newcastle and Lake Macquarie	25-34	1	1	1	F	524
Newcastle and Lake Macquarie	25-34	1	1	1	M	160
Newcastle and Lake Macquarie	35-44				F	907
Newcastle and Lake Macquarie	35-44				M	1120
Newcastle and Lake Macquarie	35-44	0			F	6001
Newcastle and Lake Macquarie	35-44	0			M	7990
Newcastle and Lake Macquarie	35-44	1	0	1	F	907
Newcastle and Lake Macquarie	35-44	1	0	1	M	484
Newcastle and Lake Macquarie	35-44	1	1	0	F	14065
Newcastle and Lake Macquarie	35-44	1	1	0	M	11624
Newcastle and Lake Macquarie	35-44	1	1	1	F	871
Newcastle and Lake Macquarie	35-44	1	1	1	M	367
Newcastle and Lake Macquarie	45-54				F	1107
Newcastle and Lake Macquarie	45-54				M	1370
Newcastle and Lake Macquarie	45-54	0			F	13919
Newcastle and Lake Macquarie	45-54	0			M	13871
Newcastle and Lake Macquarie	45-54	1	0	1	F	2314
Newcastle and Lake Macquarie	45-54	1	0	1	M	867
Newcastle and Lake Macquarie	45-54	1	1	0	F	6127
Newcastle and Lake Macquarie	45-54	1	1	0	M	6558
Newcastle and Lake Macquarie	45-54	1	1	1	F	266
Newcastle and Lake Macquarie	45-54	1	1	1	M	161
Newcastle and Lake Macquarie	55-64				F	1277
Newcastle and Lake Macquarie	55-64				M	1375
Newcastle and Lake Macquarie	55-64	0			F	15259
Newcastle and Lake Macquarie	55-64	0			M	16593
Newcastle and Lake Macquarie	55-64	1	0	1	F	6143
Newcastle and Lake Macquarie	55-64	1	0	1	M	2753
Newcastle and Lake Macquarie	55-64	1	1	0	F	497
Newcastle and Lake Macquarie	55-64	1	1	0	M	1146
Newcastle and Lake Macquarie	55-64	1	1	1	F	44
Newcastle and Lake Macquarie	55-64	1	1	1	M	53
Newcastle and Lake Macquarie	65-74				F	1467
Newcastle and Lake Macquarie	65-74				M	1406
Newcastle and Lake Macquarie	65-74	0			F	12700
Newcastle and Lake Macquarie	65-74	0			M	12727
Newcastle and Lake Macquarie	65-74	1	0	1	F	4582
Newcastle and Lake Macquarie	65-74	1	0	1	M	3052
Newcastle and Lake Macquarie	65-74	1	1	0	F	146
Newcastle and Lake Macquarie	65-74	1	1	0	M	164
Newcastle and Lake Macquarie	65-74	1	1	1	F	17
Newcastle and Lake Macquarie	65-74	1	1	1	M	7
Newcastle and Lake Macquarie	75-84				F	1671
Newcastle and Lake Macquarie	75-84				M	1127
Newcastle and Lake Macquarie	75-84	0			F	9086
Newcastle and Lake Macquarie	75-84	0			M	7480
Newcastle and Lake Macquarie	75-84	1	0	1	F	732
Newcastle and Lake Macquarie	75-84	1	0	1	M	590
Newcastle and Lake Macquarie	75-84	1	1	0	F	33
Newcastle and Lake Macquarie	75-84	1	1	0	M	43
Newcastle and Lake Macquarie	75-84	1	1	1	F	3
Newcastle and Lake Macquarie	75-84	1	1	1	M	9
Newcastle and Lake Macquarie	85+				F	1703
Newcastle and Lake Macquarie	85+				M	718
Newcastle and Lake Macquarie	85+	0			F	4637
Newcastle and Lake Macquarie	85+	0			M	2749
Newcastle and Lake Macquarie	85+	1	0	1	F	59
Newcastle and Lake Macquarie	85+	1	0	1	M	36
Newcastle and Lake Macquarie	85+	1	1	0	F	10
Newcastle and Lake Macquarie	85+	1	1	0	M	14
Newcastle and Lake Macquarie	85+	1	1	1	M	4
Richmond - Tweed	15-19				F	794
Richmond - Tweed	15-19				M	915
Richmond - Tweed	15-19	0			F	5290
Richmond - Tweed	15-19	0			M	5766
Richmond - Tweed	15-19	1	0	1	F	538
Richmond - Tweed	15-19	1	0	1	M	314
Richmond - Tweed	15-19	1	1	0	F	102
Richmond - Tweed	15-19	1	1	0	M	49
Richmond - Tweed	15-19	1	1	1	F	3
Richmond - Tweed	15-19	1	1	1	M	3
Richmond - Tweed	20-24				F	466
Richmond - Tweed	20-24				M	533
Richmond - Tweed	20-24	0			F	3713
Richmond - Tweed	20-24	0			M	4366
Richmond - Tweed	20-24	1	0	1	F	365
Richmond - Tweed	20-24	1	0	1	M	228
Richmond - Tweed	20-24	1	1	0	F	626
Richmond - Tweed	20-24	1	1	0	M	264
Richmond - Tweed	20-24	1	1	1	F	15
Richmond - Tweed	20-24	1	1	1	M	8
Richmond - Tweed	25-34				F	957
Richmond - Tweed	25-34				M	1033
Richmond - Tweed	25-34	0			F	4597
Richmond - Tweed	25-34	0			M	5957
Richmond - Tweed	25-34	1	0	1	F	572
Richmond - Tweed	25-34	1	0	1	M	391
Richmond - Tweed	25-34	1	1	0	F	5105
Richmond - Tweed	25-34	1	1	0	M	3204
Richmond - Tweed	25-34	1	1	1	F	303
Richmond - Tweed	25-34	1	1	1	M	85
Richmond - Tweed	35-44				F	1195
Richmond - Tweed	35-44				M	1168
Richmond - Tweed	35-44	0			F	4020
Richmond - Tweed	35-44	0			M	4764
Richmond - Tweed	35-44	1	0	1	F	543
Richmond - Tweed	35-44	1	0	1	M	297
Richmond - Tweed	35-44	1	1	0	F	8421
Richmond - Tweed	35-44	1	1	0	M	6602
Richmond - Tweed	35-44	1	1	1	F	524
Richmond - Tweed	35-44	1	1	1	M	230
Richmond - Tweed	45-54				F	1441
Richmond - Tweed	45-54				M	1460
Richmond - Tweed	45-54	0			F	9947
Richmond - Tweed	45-54	0			M	9270
Richmond - Tweed	45-54	1	0	1	F	1420
Richmond - Tweed	45-54	1	0	1	M	559
Richmond - Tweed	45-54	1	1	0	F	4253
Richmond - Tweed	45-54	1	1	0	M	4241
Richmond - Tweed	45-54	1	1	1	F	244
Richmond - Tweed	45-54	1	1	1	M	148
Richmond - Tweed	55-64				F	1680
Richmond - Tweed	55-64				M	1766
Richmond - Tweed	55-64	0			F	13520
Richmond - Tweed	55-64	0			M	13663
Richmond - Tweed	55-64	1	0	1	F	3543
Richmond - Tweed	55-64	1	0	1	M	1492
Richmond - Tweed	55-64	1	1	0	F	435
Richmond - Tweed	55-64	1	1	0	M	1064
Richmond - Tweed	55-64	1	1	1	F	40
Richmond - Tweed	55-64	1	1	1	M	30
Richmond - Tweed	65-74				F	1541
Richmond - Tweed	65-74				M	1566
Richmond - Tweed	65-74	0			F	10927
Richmond - Tweed	65-74	0			M	11512
Richmond - Tweed	65-74	1	0	1	F	2146
Richmond - Tweed	65-74	1	0	1	M	1428
Richmond - Tweed	65-74	1	1	0	F	82
Richmond - Tweed	65-74	1	1	0	M	141
Richmond - Tweed	65-74	1	1	1	F	11
Richmond - Tweed	65-74	1	1	1	M	5
Richmond - Tweed	75-84				F	1469
Richmond - Tweed	75-84				M	1128
Richmond - Tweed	75-84	0			F	7147
Richmond - Tweed	75-84	0			M	6170
Richmond - Tweed	75-84	1	0	1	F	311
Richmond - Tweed	75-84	1	0	1	M	258
Richmond - Tweed	75-84	1	1	0	F	31
Richmond - Tweed	75-84	1	1	0	M	27
Richmond - Tweed	75-84	1	1	1	M	3
Richmond - Tweed	85+				F	1145
Richmond - Tweed	85+				M	648
Richmond - Tweed	85+	0			F	3782
Richmond - Tweed	85+	0			M	2391
Richmond - Tweed	85+	1	0	1	F	39
Richmond - Tweed	85+	1	0	1	M	16
Richmond - Tweed	85+	1	1	0	F	14
Richmond - Tweed	85+	1	1	0	M	5
Riverina	15-19				F	532
Riverina	15-19				M	656
Riverina	15-19	0			F	3752
Riverina	15-19	0			M	4366
Riverina	15-19	1	0	1	F	473
Riverina	15-19	1	0	1	M	234
Riverina	15-19	1	1	0	F	98
Riverina	15-19	1	1	0	M	34
Riverina	15-19	1	1	1	F	7
Riverina	15-19	1	1	1	M	3
Riverina	20-24				F	355
Riverina	20-24				M	562
Riverina	20-24	0			F	3445
Riverina	20-24	0			M	3906
Riverina	20-24	1	0	1	F	380
Riverina	20-24	1	0	1	M	182
Riverina	20-24	1	1	0	F	607
Riverina	20-24	1	1	0	M	291
Riverina	20-24	1	1	1	F	34
Riverina	20-24	1	1	1	M	6
Riverina	25-34				F	674
Riverina	25-34				M	1115
Riverina	25-34	0			F	3722
Riverina	25-34	0			M	5220
Riverina	25-34	1	0	1	F	494
Riverina	25-34	1	0	1	M	274
Riverina	25-34	1	1	0	F	4334
Riverina	25-34	1	1	0	M	2828
Riverina	25-34	1	1	1	F	257
Riverina	25-34	1	1	1	M	69
Riverina	35-44				F	689
Riverina	35-44				M	1069
Riverina	35-44	0			F	2413
Riverina	35-44	0			M	3249
Riverina	35-44	1	0	1	F	343
Riverina	35-44	1	0	1	M	211
Riverina	35-44	1	1	0	F	5369
Riverina	35-44	1	1	0	M	4501
Riverina	35-44	1	1	1	F	251
Riverina	35-44	1	1	1	M	92
Riverina	45-54				F	748
Riverina	45-54				M	1063
Riverina	45-54	0			F	5871
Riverina	45-54	0			M	5978
Riverina	45-54	1	0	1	F	1031
Riverina	45-54	1	0	1	M	399
Riverina	45-54	1	1	0	F	2196
Riverina	45-54	1	1	0	M	2454
Riverina	45-54	1	1	1	F	81
Riverina	45-54	1	1	1	M	57
Riverina	55-64				F	902
Riverina	55-64				M	1078
Riverina	55-64	0			F	6621
Riverina	55-64	0			M	7491
Riverina	55-64	1	0	1	F	2110
Riverina	55-64	1	0	1	M	925
Riverina	55-64	1	1	0	F	219
Riverina	55-64	1	1	0	M	449
Riverina	55-64	1	1	1	F	21
Riverina	55-64	1	1	1	M	16
Riverina	65-74				F	863
Riverina	65-74				M	930
Riverina	65-74	0			F	5437
Riverina	65-74	0			M	5701
Riverina	65-74	1	0	1	F	1238
Riverina	65-74	1	0	1	M	739
Riverina	65-74	1	1	0	F	57
Riverina	65-74	1	1	0	M	67
Riverina	65-74	1	1	1	F	3
Riverina	65-74	1	1	1	M	6
Riverina	75-84				F	850
Riverina	75-84				M	693
Riverina	75-84	0			F	3788
Riverina	75-84	0			M	3284
Riverina	75-84	1	0	1	F	228
Riverina	75-84	1	0	1	M	184
Riverina	75-84	1	1	0	F	10
Riverina	75-84	1	1	0	M	14
Riverina	85+				F	553
Riverina	85+				M	271
Riverina	85+	0			F	1944
Riverina	85+	0			M	1130
Riverina	85+	1	0	1	F	26
Riverina	85+	1	0	1	M	10
Riverina	85+	1	1	0	F	11
Riverina	85+	1	1	0	M	5
Southern Highlands and Shoalhaven	15-19				F	453
Southern Highlands and Shoalhaven	15-19				M	536
Southern Highlands and Shoalhaven	15-19	0			F	3329
Southern Highlands and Shoalhaven	15-19	0			M	3408
Southern Highlands and Shoalhaven	15-19	1	0	1	F	326
Southern Highlands and Shoalhaven	15-19	1	0	1	M	177
Southern Highlands and Shoalhaven	15-19	1	1	0	F	60
Southern Highlands and Shoalhaven	15-19	1	1	0	M	24
Southern Highlands and Shoalhaven	15-19	1	1	1	F	7
Southern Highlands and Shoalhaven	20-24				F	241
Southern Highlands and Shoalhaven	20-24				M	383
Southern Highlands and Shoalhaven	20-24	0			F	2046
Southern Highlands and Shoalhaven	20-24	0			M	2731
Southern Highlands and Shoalhaven	20-24	1	0	1	F	260
Southern Highlands and Shoalhaven	20-24	1	0	1	M	131
Southern Highlands and Shoalhaven	20-24	1	1	0	F	480
Southern Highlands and Shoalhaven	20-24	1	1	0	M	204
Southern Highlands and Shoalhaven	20-24	1	1	1	F	17
Southern Highlands and Shoalhaven	20-24	1	1	1	M	3
Southern Highlands and Shoalhaven	25-34				F	451
Southern Highlands and Shoalhaven	25-34				M	781
Southern Highlands and Shoalhaven	25-34	0			F	2448
Southern Highlands and Shoalhaven	25-34	0			M	3484
Southern Highlands and Shoalhaven	25-34	1	0	1	F	322
Southern Highlands and Shoalhaven	25-34	1	0	1	M	232
Southern Highlands and Shoalhaven	25-34	1	1	0	F	3202
Southern Highlands and Shoalhaven	25-34	1	1	0	M	2109
Southern Highlands and Shoalhaven	25-34	1	1	1	F	188
Southern Highlands and Shoalhaven	25-34	1	1	1	M	55
Southern Highlands and Shoalhaven	35-44				F	493
Southern Highlands and Shoalhaven	35-44				M	771
Southern Highlands and Shoalhaven	35-44	0			F	1966
Southern Highlands and Shoalhaven	35-44	0			M	2542
Southern Highlands and Shoalhaven	35-44	1	0	1	F	294
Southern Highlands and Shoalhaven	35-44	1	0	1	M	186
Southern Highlands and Shoalhaven	35-44	1	1	0	F	4723
Southern Highlands and Shoalhaven	35-44	1	1	0	M	3728
Southern Highlands and Shoalhaven	35-44	1	1	1	F	291
Southern Highlands and Shoalhaven	35-44	1	1	1	M	145
Southern Highlands and Shoalhaven	45-54				F	693
Southern Highlands and Shoalhaven	45-54				M	808
Southern Highlands and Shoalhaven	45-54	0			F	5625
Southern Highlands and Shoalhaven	45-54	0			M	5235
Southern Highlands and Shoalhaven	45-54	1	0	1	F	902
Southern Highlands and Shoalhaven	45-54	1	0	1	M	390
Southern Highlands and Shoalhaven	45-54	1	1	0	F	2441
Southern Highlands and Shoalhaven	45-54	1	1	0	M	2441
Southern Highlands and Shoalhaven	45-54	1	1	1	F	131
Southern Highlands and Shoalhaven	45-54	1	1	1	M	84
Southern Highlands and Shoalhaven	55-64				F	869
Southern Highlands and Shoalhaven	55-64				M	834
Southern Highlands and Shoalhaven	55-64	0			F	8211
Southern Highlands and Shoalhaven	55-64	0			M	8172
Southern Highlands and Shoalhaven	55-64	1	0	1	F	2177
Southern Highlands and Shoalhaven	55-64	1	0	1	M	917
Southern Highlands and Shoalhaven	55-64	1	1	0	F	230
Southern Highlands and Shoalhaven	55-64	1	1	0	M	518
Southern Highlands and Shoalhaven	55-64	1	1	1	F	23
Southern Highlands and Shoalhaven	55-64	1	1	1	M	20
Southern Highlands and Shoalhaven	65-74				F	1052
Southern Highlands and Shoalhaven	65-74				M	1019
Southern Highlands and Shoalhaven	65-74	0			F	8525
Southern Highlands and Shoalhaven	65-74	0			M	8557
Southern Highlands and Shoalhaven	65-74	1	0	1	F	1695
Southern Highlands and Shoalhaven	65-74	1	0	1	M	1087
Southern Highlands and Shoalhaven	65-74	1	1	0	F	43
Southern Highlands and Shoalhaven	65-74	1	1	0	M	78
Southern Highlands and Shoalhaven	65-74	1	1	1	F	10
Southern Highlands and Shoalhaven	75-84				F	970
Southern Highlands and Shoalhaven	75-84				M	794
Southern Highlands and Shoalhaven	75-84	0			F	5030
Southern Highlands and Shoalhaven	75-84	0			M	4794
Southern Highlands and Shoalhaven	75-84	1	0	1	F	259
Southern Highlands and Shoalhaven	75-84	1	0	1	M	198
Southern Highlands and Shoalhaven	75-84	1	1	0	F	16
Southern Highlands and Shoalhaven	75-84	1	1	0	M	11
Southern Highlands and Shoalhaven	85+				F	646
Southern Highlands and Shoalhaven	85+				M	374
Southern Highlands and Shoalhaven	85+	0			F	2073
Southern Highlands and Shoalhaven	85+	0			M	1457
Southern Highlands and Shoalhaven	85+	1	0	1	F	17
Southern Highlands and Shoalhaven	85+	1	0	1	M	10
Southern Highlands and Shoalhaven	85+	1	1	0	F	6
Southern Highlands and Shoalhaven	85+	1	1	0	M	3
Sydney - Baulkham Hills and Hawkesbury	15-19				F	434
Sydney - Baulkham Hills and Hawkesbury	15-19				M	463
Sydney - Baulkham Hills and Hawkesbury	15-19	0			F	6991
Sydney - Baulkham Hills and Hawkesbury	15-19	0			M	7772
Sydney - Baulkham Hills and Hawkesbury	15-19	1	0	1	F	547
Sydney - Baulkham Hills and Hawkesbury	15-19	1	0	1	M	359
Sydney - Baulkham Hills and Hawkesbury	15-19	1	1	0	F	20
Sydney - Baulkham Hills and Hawkesbury	15-19	1	1	0	M	32
Sydney - Baulkham Hills and Hawkesbury	15-19	1	1	1	F	7
Sydney - Baulkham Hills and Hawkesbury	15-19	1	1	1	M	3
Sydney - Baulkham Hills and Hawkesbury	20-24				F	244
Sydney - Baulkham Hills and Hawkesbury	20-24				M	286
Sydney - Baulkham Hills and Hawkesbury	20-24	0			F	5898
Sydney - Baulkham Hills and Hawkesbury	20-24	0			M	6754
Sydney - Baulkham Hills and Hawkesbury	20-24	1	0	1	F	420
Sydney - Baulkham Hills and Hawkesbury	20-24	1	0	1	M	237
Sydney - Baulkham Hills and Hawkesbury	20-24	1	1	0	F	217
Sydney - Baulkham Hills and Hawkesbury	20-24	1	1	0	M	95
Sydney - Baulkham Hills and Hawkesbury	20-24	1	1	1	F	12
Sydney - Baulkham Hills and Hawkesbury	20-24	1	1	1	M	4
Sydney - Baulkham Hills and Hawkesbury	25-34				F	503
Sydney - Baulkham Hills and Hawkesbury	25-34				M	499
Sydney - Baulkham Hills and Hawkesbury	25-34	0			F	5821
Sydney - Baulkham Hills and Hawkesbury	25-34	0			M	7539
Sydney - Baulkham Hills and Hawkesbury	25-34	1	0	1	F	503
Sydney - Baulkham Hills and Hawkesbury	25-34	1	0	1	M	257
Sydney - Baulkham Hills and Hawkesbury	25-34	1	1	0	F	4727
Sydney - Baulkham Hills and Hawkesbury	25-34	1	1	0	M	2896
Sydney - Baulkham Hills and Hawkesbury	25-34	1	1	1	F	176
Sydney - Baulkham Hills and Hawkesbury	25-34	1	1	1	M	37
