SA4_NAME16	Age	UsualResidence	persons
Mid North Coast	45-54	Visitor from QLD	160
Mid North Coast	45-54	Visitor from SA	10
Mid North Coast	45-54	Visitor from TAS	10
Mid North Coast	45-54	Visitor from VIC	98
Mid North Coast	45-54	Visitor from WA	25
Mid North Coast	45-54	Visitor same SA2	49
Mid North Coast	55-64	Home	30735
Mid North Coast	55-64	Visitor from ACT	40
Mid North Coast	55-64	Visitor from NSW	1582
Mid North Coast	55-64	Visitor from NT	8
Mid North Coast	55-64	Visitor from QLD	216
Mid North Coast	55-64	Visitor from SA	36
Mid North Coast	55-64	Visitor from TAS	52
Mid North Coast	55-64	Visitor from VIC	307
Mid North Coast	55-64	Visitor from WA	29
Mid North Coast	55-64	Visitor same SA2	53
Mid North Coast	65-74	Home	30219
Mid North Coast	65-74	Visitor from ACT	69
Mid North Coast	65-74	Visitor from NSW	1762
Mid North Coast	65-74	Visitor from QLD	133
Mid North Coast	65-74	Visitor from SA	86
Mid North Coast	65-74	Visitor from TAS	67
Mid North Coast	65-74	Visitor from VIC	542
Mid North Coast	65-74	Visitor from WA	13
Mid North Coast	65-74	Visitor same SA2	53
Mid North Coast	75-84	Home	17287
Mid North Coast	75-84	Visitor from ACT	29
Mid North Coast	75-84	Visitor from NSW	751
Mid North Coast	75-84	Visitor from QLD	47
Mid North Coast	75-84	Visitor from SA	30
Mid North Coast	75-84	Visitor from TAS	16
Mid North Coast	75-84	Visitor from VIC	197
Mid North Coast	75-84	Visitor from WA	11
Mid North Coast	75-84	Visitor same SA2	37
Mid North Coast	85+	Home	7405
Mid North Coast	85+	Visitor from ACT	3
Mid North Coast	85+	Visitor from NSW	313
Mid North Coast	85+	Visitor from QLD	18
Mid North Coast	85+	Visitor from SA	4
Mid North Coast	85+	Visitor from VIC	31
Mid North Coast	85+	Visitor same SA2	18
Murray	0-14	Home	20793
Murray	0-14	Visitor from ACT	3
Murray	0-14	Visitor from NSW	362
Murray	0-14	Visitor from QLD	14
Murray	0-14	Visitor from SA	10
Murray	0-14	Visitor from TAS	5
Murray	0-14	Visitor from VIC	172
Murray	0-14	Visitor from WA	9
Murray	0-14	Visitor same SA2	32
Murray	15-24	Home	12078
Murray	15-24	Visitor from ACT	17
Murray	15-24	Visitor from NSW	580
Murray	15-24	Visitor from NT	3
Murray	15-24	Visitor from QLD	24
Murray	15-24	Visitor from SA	14
Murray	15-24	Visitor from TAS	12
Murray	15-24	Visitor from VIC	412
Murray	15-24	Visitor from WA	14
Murray	15-24	Visitor same SA2	30
Murray	25-34	Home	11517
Murray	25-34	Visitor from ACT	9
Murray	25-34	Visitor from NSW	482
Murray	25-34	Visitor from QLD	43
Murray	25-34	Visitor from SA	30
Murray	25-34	Visitor from TAS	7
Murray	25-34	Visitor from VIC	448
Murray	25-34	Visitor from WA	40
Murray	25-34	Visitor same SA2	30
Murray	35-44	Home	12206
Murray	35-44	Visitor from ACT	10
Murray	35-44	Visitor from NSW	335
Murray	35-44	Visitor from NT	5
Murray	35-44	Visitor from QLD	30
Murray	35-44	Visitor from SA	35
Murray	35-44	Visitor from TAS	4
Murray	35-44	Visitor from VIC	330
Murray	35-44	Visitor from WA	18
Murray	35-44	Visitor same SA2	20
Murray	45-54	Home	13938
Murray	45-54	Visitor from ACT	16
Murray	45-54	Visitor from NSW	420
Murray	45-54	Visitor from NT	3
Murray	45-54	Visitor from QLD	41
Murray	45-54	Visitor from SA	39
Murray	45-54	Visitor from TAS	9
Murray	45-54	Visitor from VIC	496
Murray	45-54	Visitor from WA	26
Murray	45-54	Visitor same SA2	27
Murray	55-64	Home	15087
Murray	55-64	Visitor from ACT	12
Murray	55-64	Visitor from NSW	507
Murray	55-64	Visitor from QLD	69
Murray	55-64	Visitor from SA	91
Murray	55-64	Visitor from TAS	21
Murray	55-64	Visitor from VIC	555
Murray	55-64	Visitor from WA	26
Murray	55-64	Visitor same SA2	21
Murray	65-74	Home	12220
Murray	65-74	Visitor from ACT	7
Murray	65-74	Visitor from NSW	361
Murray	65-74	Visitor from QLD	50
Murray	65-74	Visitor from SA	112
Murray	65-74	Visitor from TAS	15
Murray	65-74	Visitor from VIC	550
Murray	65-74	Visitor from WA	26
Murray	65-74	Visitor same SA2	27
Murray	75-84	Home	7076
Murray	75-84	Visitor from NSW	182
Murray	75-84	Visitor from QLD	12
Murray	75-84	Visitor from SA	37
Murray	75-84	Visitor from TAS	4
Murray	75-84	Visitor from VIC	199
Murray	75-84	Visitor from WA	3
Murray	75-84	Visitor same SA2	35
Murray	85+	Home	3009
Murray	85+	Visitor from NSW	98
Murray	85+	Visitor from SA	3
Murray	85+	Visitor from VIC	43
Murray	85+	Visitor same SA2	8
New England and North West	0-14	Home	34306
New England and North West	0-14	Visitor from ACT	6
New England and North West	0-14	Visitor from NSW	942
New England and North West	0-14	Visitor from NT	9
New England and North West	0-14	Visitor from QLD	127
New England and North West	0-14	Visitor from SA	4
New England and North West	0-14	Visitor from VIC	8
New England and North West	0-14	Visitor same SA2	103
New England and North West	15-24	Home	19984
New England and North West	15-24	Visitor from ACT	10
New England and North West	15-24	Visitor from NSW	1911
New England and North West	15-24	Visitor from NT	7
New England and North West	15-24	Visitor from QLD	201
New England and North West	15-24	Visitor from SA	13
New England and North West	15-24	Visitor from TAS	4
New England and North West	15-24	Visitor from VIC	51
New England and North West	15-24	Visitor from WA	10
New England and North West	15-24	Visitor same SA2	92
New England and North West	25-34	Home	18804
New England and North West	25-34	Visitor from ACT	14
New England and North West	25-34	Visitor from NSW	1272
New England and North West	25-34	Visitor from NT	7
New England and North West	25-34	Visitor from QLD	207
New England and North West	25-34	Visitor from SA	23
New England and North West	25-34	Visitor from TAS	7
New England and North West	25-34	Visitor from VIC	61
New England and North West	25-34	Visitor from WA	3
New England and North West	25-34	Visitor same SA2	56
New England and North West	35-44	Home	19218
New England and North West	35-44	Visitor from ACT	10
New England and North West	35-44	Visitor from NSW	875
New England and North West	35-44	Visitor from NT	4
New England and North West	35-44	Visitor from QLD	178
New England and North West	35-44	Visitor from SA	8
New England and North West	35-44	Visitor from TAS	10
New England and North West	35-44	Visitor from VIC	30
New England and North West	35-44	Visitor from WA	10
New England and North West	35-44	Visitor same SA2	41
New England and North West	45-54	Home	22087
New England and North West	45-54	Visitor from ACT	3
New England and North West	45-54	Visitor from NSW	997
New England and North West	45-54	Visitor from NT	5
New England and North West	45-54	Visitor from QLD	235
New England and North West	45-54	Visitor from SA	23
New England and North West	45-54	Visitor from TAS	9
New England and North West	45-54	Visitor from VIC	52
New England and North West	45-54	Visitor from WA	10
New England and North West	45-54	Visitor same SA2	51
New England and North West	55-64	Home	22706
New England and North West	55-64	Visitor from ACT	14
New England and North West	55-64	Visitor from NSW	1130
New England and North West	55-64	Visitor from NT	3
New England and North West	55-64	Visitor from QLD	274
New England and North West	55-64	Visitor from SA	47
New England and North West	55-64	Visitor from TAS	28
New England and North West	55-64	Visitor from VIC	138
New England and North West	55-64	Visitor from WA	26
New England and North West	55-64	Visitor same SA2	38
New England and North West	65-74	Home	18318
New England and North West	65-74	Visitor from ACT	20
New England and North West	65-74	Visitor from NSW	1002
New England and North West	65-74	Visitor from QLD	239
New England and North West	65-74	Visitor from SA	62
New England and North West	65-74	Visitor from TAS	46
New England and North West	65-74	Visitor from VIC	218
New England and North West	65-74	Visitor from WA	20
New England and North West	65-74	Visitor same SA2	37
New England and North West	75-84	Home	10511
New England and North West	75-84	Visitor from ACT	7
New England and North West	75-84	Visitor from NSW	493
New England and North West	75-84	Visitor from QLD	44
New England and North West	75-84	Visitor from SA	32
New England and North West	75-84	Visitor from TAS	14
New England and North West	75-84	Visitor from VIC	77
New England and North West	75-84	Visitor from WA	10
New England and North West	75-84	Visitor same SA2	24
New England and North West	85+	Home	4015
New England and North West	85+	Visitor from NSW	147
New England and North West	85+	Visitor from QLD	10
New England and North West	85+	Visitor from VIC	7
New England and North West	85+	Visitor from WA	3
New England and North West	85+	Visitor same SA2	13
Newcastle and Lake Macquarie	0-14	Home	61743
Newcastle and Lake Macquarie	0-14	Visitor from ACT	4
Newcastle and Lake Macquarie	0-14	Visitor from NSW	1297
Newcastle and Lake Macquarie	0-14	Visitor from QLD	39
Newcastle and Lake Macquarie	0-14	Visitor from SA	4
Newcastle and Lake Macquarie	0-14	Visitor from VIC	7
Newcastle and Lake Macquarie	0-14	Visitor from WA	9
Newcastle and Lake Macquarie	0-14	Visitor same SA2	57
Newcastle and Lake Macquarie	15-24	Home	43541
Newcastle and Lake Macquarie	15-24	Visitor from ACT	9
Newcastle and Lake Macquarie	15-24	Visitor from NSW	2291
Newcastle and Lake Macquarie	15-24	Visitor from NT	4
Newcastle and Lake Macquarie	15-24	Visitor from QLD	88
Newcastle and Lake Macquarie	15-24	Visitor from SA	12
Newcastle and Lake Macquarie	15-24	Visitor from TAS	7
Newcastle and Lake Macquarie	15-24	Visitor from VIC	36
Newcastle and Lake Macquarie	15-24	Visitor from WA	24
Newcastle and Lake Macquarie	15-24	Visitor same SA2	84
Newcastle and Lake Macquarie	25-34	Home	43285
Newcastle and Lake Macquarie	25-34	Visitor from ACT	14
Newcastle and Lake Macquarie	25-34	Visitor from NSW	2043
Newcastle and Lake Macquarie	25-34	Visitor from NT	11
Newcastle and Lake Macquarie	25-34	Visitor from QLD	80
Newcastle and Lake Macquarie	25-34	Visitor from SA	15
Newcastle and Lake Macquarie	25-34	Visitor from TAS	5
Newcastle and Lake Macquarie	25-34	Visitor from VIC	58
Newcastle and Lake Macquarie	25-34	Visitor from WA	21
Newcastle and Lake Macquarie	25-34	Visitor same SA2	49
Newcastle and Lake Macquarie	35-44	Home	42190
Newcastle and Lake Macquarie	35-44	Visitor from ACT	9
Newcastle and Lake Macquarie	35-44	Visitor from NSW	1453
Newcastle and Lake Macquarie	35-44	Visitor from NT	3
Newcastle and Lake Macquarie	35-44	Visitor from QLD	88
Newcastle and Lake Macquarie	35-44	Visitor from SA	15
Newcastle and Lake Macquarie	35-44	Visitor from TAS	3
Newcastle and Lake Macquarie	35-44	Visitor from VIC	70
Newcastle and Lake Macquarie	35-44	Visitor from WA	25
Newcastle and Lake Macquarie	35-44	Visitor same SA2	52
Newcastle and Lake Macquarie	45-54	Home	44169
Newcastle and Lake Macquarie	45-54	Visitor from ACT	12
Newcastle and Lake Macquarie	45-54	Visitor from NSW	1388
Newcastle and Lake Macquarie	45-54	Visitor from NT	3
Newcastle and Lake Macquarie	45-54	Visitor from QLD	117
Newcastle and Lake Macquarie	45-54	Visitor from SA	19
Newcastle and Lake Macquarie	45-54	Visitor from TAS	4
Newcastle and Lake Macquarie	45-54	Visitor from VIC	72
Newcastle and Lake Macquarie	45-54	Visitor from WA	26
Newcastle and Lake Macquarie	45-54	Visitor same SA2	46
Newcastle and Lake Macquarie	55-64	Home	42396
Newcastle and Lake Macquarie	55-64	Visitor from ACT	30
Newcastle and Lake Macquarie	55-64	Visitor from NSW	1364
Newcastle and Lake Macquarie	55-64	Visitor from NT	8
Newcastle and Lake Macquarie	55-64	Visitor from QLD	123
Newcastle and Lake Macquarie	55-64	Visitor from SA	20
Newcastle and Lake Macquarie	55-64	Visitor from TAS	16
Newcastle and Lake Macquarie	55-64	Visitor from VIC	70
Newcastle and Lake Macquarie	55-64	Visitor from WA	34
Newcastle and Lake Macquarie	55-64	Visitor same SA2	49
Newcastle and Lake Macquarie	65-74	Home	33798
Newcastle and Lake Macquarie	65-74	Visitor from ACT	15
Newcastle and Lake Macquarie	65-74	Visitor from NSW	1055
Newcastle and Lake Macquarie	65-74	Visitor from QLD	81
Newcastle and Lake Macquarie	65-74	Visitor from SA	29
Newcastle and Lake Macquarie	65-74	Visitor from TAS	21
Newcastle and Lake Macquarie	65-74	Visitor from VIC	37
Newcastle and Lake Macquarie	65-74	Visitor from WA	21
Newcastle and Lake Macquarie	65-74	Visitor same SA2	51
Newcastle and Lake Macquarie	75-84	Home	19734
Newcastle and Lake Macquarie	75-84	Visitor from ACT	3
Newcastle and Lake Macquarie	75-84	Visitor from NSW	657
Newcastle and Lake Macquarie	75-84	Visitor from QLD	27
Newcastle and Lake Macquarie	75-84	Visitor from SA	3
Newcastle and Lake Macquarie	75-84	Visitor from TAS	10
Newcastle and Lake Macquarie	75-84	Visitor from VIC	12
Newcastle and Lake Macquarie	75-84	Visitor from WA	7
Newcastle and Lake Macquarie	75-84	Visitor same SA2	43
Newcastle and Lake Macquarie	85+	Home	9439
Newcastle and Lake Macquarie	85+	Visitor from NSW	399
Newcastle and Lake Macquarie	85+	Visitor from QLD	3
Newcastle and Lake Macquarie	85+	Visitor from WA	3
Newcastle and Lake Macquarie	85+	Visitor same SA2	23
Richmond - Tweed	0-14	Home	39984
Richmond - Tweed	0-14	Visitor from ACT	3
Richmond - Tweed	0-14	Visitor from NSW	790
Richmond - Tweed	0-14	Visitor from NT	5
Richmond - Tweed	0-14	Visitor from QLD	281
Richmond - Tweed	0-14	Visitor from SA	24
Richmond - Tweed	0-14	Visitor from TAS	3
Richmond - Tweed	0-14	Visitor from VIC	115
Richmond - Tweed	0-14	Visitor from WA	13
Richmond - Tweed	0-14	Visitor same SA2	76
Richmond - Tweed	15-24	Home	22866
Richmond - Tweed	15-24	Visitor from ACT	12
Richmond - Tweed	15-24	Visitor from NSW	1099
Richmond - Tweed	15-24	Visitor from NT	10
Richmond - Tweed	15-24	Visitor from QLD	468
Richmond - Tweed	15-24	Visitor from SA	17
Richmond - Tweed	15-24	Visitor from TAS	8
Richmond - Tweed	15-24	Visitor from VIC	78
Richmond - Tweed	15-24	Visitor from WA	17
Richmond - Tweed	15-24	Visitor same SA2	50
Richmond - Tweed	25-34	Home	20640
Richmond - Tweed	25-34	Visitor from ACT	7
Richmond - Tweed	25-34	Visitor from NSW	1142
Richmond - Tweed	25-34	Visitor from NT	7
Richmond - Tweed	25-34	Visitor from QLD	526
Richmond - Tweed	25-34	Visitor from SA	23
Richmond - Tweed	25-34	Visitor from TAS	15
Richmond - Tweed	25-34	Visitor from VIC	140
Richmond - Tweed	25-34	Visitor from WA	21
Richmond - Tweed	25-34	Visitor same SA2	52
Richmond - Tweed	35-44	Home	26378
Richmond - Tweed	35-44	Visitor from ACT	10
Richmond - Tweed	35-44	Visitor from NSW	916
Richmond - Tweed	35-44	Visitor from NT	6
Richmond - Tweed	35-44	Visitor from QLD	411
Richmond - Tweed	35-44	Visitor from SA	15
Richmond - Tweed	35-44	Visitor from TAS	8
Richmond - Tweed	35-44	Visitor from VIC	156
Richmond - Tweed	35-44	Visitor from WA	18
Richmond - Tweed	35-44	Visitor same SA2	30
Richmond - Tweed	45-54	Home	31285
Richmond - Tweed	45-54	Visitor from ACT	15
Richmond - Tweed	45-54	Visitor from NSW	1033
Richmond - Tweed	45-54	Visitor from NT	3
Richmond - Tweed	45-54	Visitor from QLD	474
Richmond - Tweed	45-54	Visitor from SA	44
Richmond - Tweed	45-54	Visitor from TAS	35
Richmond - Tweed	45-54	Visitor from VIC	170
Richmond - Tweed	45-54	Visitor from WA	26
Richmond - Tweed	45-54	Visitor same SA2	52
Richmond - Tweed	55-64	Home	34900
Richmond - Tweed	55-64	Visitor from ACT	36
Richmond - Tweed	55-64	Visitor from NSW	1446
Richmond - Tweed	55-64	Visitor from NT	4
Richmond - Tweed	55-64	Visitor from QLD	649
Richmond - Tweed	55-64	Visitor from SA	78
Richmond - Tweed	55-64	Visitor from TAS	66
Richmond - Tweed	55-64	Visitor from VIC	450
Richmond - Tweed	55-64	Visitor from WA	44
Richmond - Tweed	55-64	Visitor same SA2	69
Richmond - Tweed	65-74	Home	27403
Richmond - Tweed	65-74	Visitor from ACT	54
Richmond - Tweed	65-74	Visitor from NSW	1459
Richmond - Tweed	65-74	Visitor from NT	8
Richmond - Tweed	65-74	Visitor from QLD	507
Richmond - Tweed	65-74	Visitor from SA	187
Richmond - Tweed	65-74	Visitor from TAS	122
Richmond - Tweed	65-74	Visitor from VIC	938
Richmond - Tweed	65-74	Visitor from WA	32
Richmond - Tweed	65-74	Visitor same SA2	49
Richmond - Tweed	75-84	Home	15747
Richmond - Tweed	75-84	Visitor from ACT	19
Richmond - Tweed	75-84	Visitor from NSW	671
Richmond - Tweed	75-84	Visitor from QLD	142
Richmond - Tweed	75-84	Visitor from SA	84
Richmond - Tweed	75-84	Visitor from TAS	57
Richmond - Tweed	75-84	Visitor from VIC	394
Richmond - Tweed	75-84	Visitor from WA	9
Richmond - Tweed	75-84	Visitor same SA2	46
Richmond - Tweed	85+	Home	7648
Richmond - Tweed	85+	Visitor from ACT	5
Richmond - Tweed	85+	Visitor from NSW	293
Richmond - Tweed	85+	Visitor from QLD	34
Richmond - Tweed	85+	Visitor from SA	15
Richmond - Tweed	85+	Visitor from TAS	16
Richmond - Tweed	85+	Visitor from VIC	63
Richmond - Tweed	85+	Visitor from WA	3
Richmond - Tweed	85+	Visitor same SA2	22
Riverina	0-14	Home	30251
Riverina	0-14	Visitor from ACT	12
Riverina	0-14	Visitor from NSW	645
Riverina	0-14	Visitor from NT	4
Riverina	0-14	Visitor from QLD	45
Riverina	0-14	Visitor from SA	7
Riverina	0-14	Visitor from TAS	6
Riverina	0-14	Visitor from VIC	36
Riverina	0-14	Visitor from WA	7
Riverina	0-14	Visitor same SA2	36
Riverina	15-24	Home	18252
Riverina	15-24	Visitor from ACT	62
Riverina	15-24	Visitor from NSW	1772
Riverina	15-24	Visitor from NT	24
Riverina	15-24	Visitor from QLD	235
Riverina	15-24	Visitor from SA	56
Riverina	15-24	Visitor from TAS	34
Riverina	15-24	Visitor from VIC	307
Riverina	15-24	Visitor from WA	38
Riverina	15-24	Visitor same SA2	53
Riverina	25-34	Home	17814
Riverina	25-34	Visitor from ACT	46
Riverina	25-34	Visitor from NSW	1030
Riverina	25-34	Visitor from NT	14
Riverina	25-34	Visitor from QLD	135
Riverina	25-34	Visitor from SA	49
Riverina	25-34	Visitor from TAS	9
Riverina	25-34	Visitor from VIC	155
Riverina	25-34	Visitor from WA	26
Riverina	25-34	Visitor same SA2	48
Riverina	35-44	Home	17281
Riverina	35-44	Visitor from ACT	34
Riverina	35-44	Visitor from NSW	620
Riverina	35-44	Visitor from NT	4
Riverina	35-44	Visitor from QLD	86
Riverina	35-44	Visitor from SA	22
Riverina	35-44	Visitor from TAS	3
Riverina	35-44	Visitor from VIC	110
Riverina	35-44	Visitor from WA	14
Riverina	35-44	Visitor same SA2	22
Riverina	45-54	Home	18820
Riverina	45-54	Visitor from ACT	39
Riverina	45-54	Visitor from NSW	606
Riverina	45-54	Visitor from NT	8
Riverina	45-54	Visitor from QLD	74
Riverina	45-54	Visitor from SA	20
Riverina	45-54	Visitor from TAS	15
Riverina	45-54	Visitor from VIC	139
Riverina	45-54	Visitor from WA	7
Riverina	45-54	Visitor same SA2	33
Riverina	55-64	Home	18467
Riverina	55-64	Visitor from ACT	30
Riverina	55-64	Visitor from NSW	667
Riverina	55-64	Visitor from QLD	79
Riverina	55-64	Visitor from SA	29
Riverina	55-64	Visitor from TAS	21
Riverina	55-64	Visitor from VIC	123
Riverina	55-64	Visitor from WA	9
Riverina	55-64	Visitor same SA2	38
Riverina	65-74	Home	13631
Riverina	65-74	Visitor from ACT	19
Riverina	65-74	Visitor from NSW	475
Riverina	65-74	Visitor from QLD	43
Riverina	65-74	Visitor from SA	31
Riverina	65-74	Visitor from TAS	25
Riverina	65-74	Visitor from VIC	129
Riverina	65-74	Visitor from WA	14
Riverina	65-74	Visitor same SA2	21
Riverina	75-84	Home	8386
Riverina	75-84	Visitor from ACT	8
Riverina	75-84	Visitor from NSW	263
Riverina	75-84	Visitor from QLD	13
Riverina	75-84	Visitor from SA	3
Riverina	75-84	Visitor from TAS	3
Riverina	75-84	Visitor from VIC	44
Riverina	75-84	Visitor from WA	3
Riverina	75-84	Visitor same SA2	27
Riverina	85+	Home	3714
