SA2_NAME16	AustCitizen	Sex	persons
Collingwood	1	F	2986
Collingwood	1	M	2988
Fitzroy	0	F	1433
Fitzroy	0	M	1428
Fitzroy	1	F	3887
Fitzroy	1	M	3698
Fitzroy North	0	F	1283
Fitzroy North	0	M	1048
Fitzroy North	1	F	5350
Fitzroy North	1	M	4657
Richmond (Vic.)	0	F	3454
Richmond (Vic.)	0	M	3272
Richmond (Vic.)	1	F	12165
Richmond (Vic.)	1	M	11610
Yarra - North	0	F	751
Yarra - North	0	M	722
Yarra - North	1	F	3893
Yarra - North	1	M	3676
Ashburton (Vic.)	0	F	538
Ashburton (Vic.)	0	M	565
Ashburton (Vic.)	1	F	3398
Ashburton (Vic.)	1	M	3257
Balwyn	0	F	1810
Balwyn	0	M	1474
Balwyn	1	F	6638
Balwyn	1	M	5909
Balwyn North	0	F	1954
Balwyn North	0	M	1646
Balwyn North	1	F	8437
Balwyn North	1	M	8191
Camberwell	0	F	1866
Camberwell	0	M	1532
Camberwell	1	F	9564
Camberwell	1	M	8437
Glen Iris - East	0	F	1065
Glen Iris - East	0	M	944
Glen Iris - East	1	F	7299
Glen Iris - East	1	M	7023
Hawthorn	0	F	3080
Hawthorn	0	M	3024
Hawthorn	1	F	8723
Hawthorn	1	M	8149
Hawthorn East	0	F	1770
Hawthorn East	0	M	1680
Hawthorn East	1	F	6148
Hawthorn East	1	M	5568
Kew	0	F	2447
Kew	0	M	2057
Kew	1	F	10477
Kew	1	M	9750
Kew East	0	F	468
Kew East	0	M	452
Kew East	1	F	2817
Kew East	1	M	2769
Surrey Hills (West) - Canterbury	0	F	1308
Surrey Hills (West) - Canterbury	0	M	1104
Surrey Hills (West) - Canterbury	1	F	7284
Surrey Hills (West) - Canterbury	1	M	6618
Bulleen	0	F	868
Bulleen	0	M	826
Bulleen	1	F	4773
Bulleen	1	M	4580
Doncaster	0	F	2759
Doncaster	0	M	2492
Doncaster	1	F	7906
Doncaster	1	M	7425
Templestowe	0	F	1368
Templestowe	0	M	1163
Templestowe	1	F	7260
Templestowe	1	M	6827
Templestowe Lower	0	F	1248
Templestowe Lower	0	M	1022
Templestowe Lower	1	F	5891
Templestowe Lower	1	M	5440
Doncaster East (North)	0	F	1444
Doncaster East (North)	0	M	1276
Doncaster East (North)	1	F	5965
Doncaster East (North)	1	M	5888
Doncaster East (South)	0	F	1858
Doncaster East (South)	0	M	1621
Doncaster East (South)	1	F	5520
Doncaster East (South)	1	M	4959
Blackburn	0	F	1976
Blackburn	0	M	1910
Blackburn	1	F	8997
Blackburn	1	M	8499
Blackburn South	0	F	943
Blackburn South	0	M	869
Blackburn South	1	F	4700
Blackburn South	1	M	4280
Box Hill	0	F	3745
Box Hill	0	M	3599
Box Hill	1	F	6520
Box Hill	1	M	5967
Box Hill North	0	F	2145
Box Hill North	0	M	1930
Box Hill North	1	F	6969
Box Hill North	1	M	6508
Burwood	0	F	2327
Burwood	0	M	2272
Burwood	1	F	4175
Burwood	1	M	3472
Burwood East	0	F	1246
Burwood East	0	M	1311
Burwood East	1	F	3964
Burwood East	1	M	3746
Surrey Hills (East) - Mont Albert	0	F	889
Surrey Hills (East) - Mont Albert	0	M	767
Surrey Hills (East) - Mont Albert	1	F	4322
Surrey Hills (East) - Mont Albert	1	M	3987
Beaumaris	0	F	886
Beaumaris	0	M	798
Beaumaris	1	F	6159
Beaumaris	1	M	5633
Brighton (Vic.)	0	F	1943
Brighton (Vic.)	0	M	1709
Brighton (Vic.)	1	F	10152
Brighton (Vic.)	1	M	8887
Brighton East	0	F	1181
Brighton East	0	M	1058
Brighton East	1	F	7060
Brighton East	1	M	6534
Cheltenham - Highett (West)	0	F	781
Cheltenham - Highett (West)	0	M	749
Cheltenham - Highett (West)	1	F	4983
Cheltenham - Highett (West)	1	M	4424
Hampton	0	F	1423
Hampton	0	M	1275
Hampton	1	F	7677
Hampton	1	M	7261
Sandringham - Black Rock	0	F	1213
Sandringham - Black Rock	0	M	1131
Sandringham - Black Rock	1	F	7403
Sandringham - Black Rock	1	M	6767
Bentleigh - McKinnon	0	F	2086
Bentleigh - McKinnon	0	M	1980
Bentleigh - McKinnon	1	F	9542
Bentleigh - McKinnon	1	M	8809
Carnegie	0	F	2925
Carnegie	0	M	2606
Carnegie	1	F	6470
Carnegie	1	M	6059
Caulfield - North	0	F	2242
Caulfield - North	0	M	2045
Caulfield - North	1	F	8602
Caulfield - North	1	M	8090
Caulfield - South	0	F	1392
Caulfield - South	0	M	1366
Caulfield - South	1	F	7655
Caulfield - South	1	M	7037
Elsternwick	0	F	969
Elsternwick	0	M	950
Elsternwick	1	F	5010
Elsternwick	1	M	4424
Hughesdale	0	F	976
Hughesdale	0	M	885
Hughesdale	1	F	2959
Hughesdale	1	M	2739
Murrumbeena	0	F	997
Murrumbeena	0	M	973
Murrumbeena	1	F	3668
Murrumbeena	1	M	3611
Ormond - Glen Huntly	0	F	2057
Ormond - Glen Huntly	0	M	1942
Ormond - Glen Huntly	1	F	4752
Ormond - Glen Huntly	1	M	4592
Bentleigh East (North)	0	F	1212
Bentleigh East (North)	0	M	1142
Bentleigh East (North)	1	F	6348
Bentleigh East (North)	1	M	6078
Bentleigh East (South)	0	F	926
Bentleigh East (South)	0	M	881
Bentleigh East (South)	1	F	5877
Bentleigh East (South)	1	M	5549
Aspendale Gardens - Waterways	0	F	577
Aspendale Gardens - Waterways	0	M	527
Aspendale Gardens - Waterways	1	F	3971
Aspendale Gardens - Waterways	1	M	3912
Braeside	0	F	25
Braeside	0	M	9
Braeside	1	F	5
Braeside	1	M	21
Carrum - Patterson Lakes	0	F	834
Carrum - Patterson Lakes	0	M	751
Carrum - Patterson Lakes	1	F	5168
Carrum - Patterson Lakes	1	M	4793
Chelsea - Bonbeach	0	F	1212
Chelsea - Bonbeach	0	M	1084
Chelsea - Bonbeach	1	F	6307
Chelsea - Bonbeach	1	M	5590
Chelsea Heights	0	F	336
Chelsea Heights	0	M	318
Chelsea Heights	1	F	2399
Chelsea Heights	1	M	2287
Cheltenham - Highett (East)	0	F	1890
Cheltenham - Highett (East)	0	M	1637
Cheltenham - Highett (East)	1	F	9800
Cheltenham - Highett (East)	1	M	8944
Edithvale - Aspendale	0	F	876
Edithvale - Aspendale	0	M	770
Edithvale - Aspendale	1	F	5625
Edithvale - Aspendale	1	M	5475
Mentone	0	F	1089
Mentone	0	M	1020
Mentone	1	F	5661
Mentone	1	M	5196
Moorabbin - Heatherton	0	F	908
Moorabbin - Heatherton	0	M	867
Moorabbin - Heatherton	1	F	3537
Moorabbin - Heatherton	1	M	3490
Moorabbin Airport	0	F	0
Moorabbin Airport	0	M	0
Moorabbin Airport	1	F	0
Moorabbin Airport	1	M	0
Mordialloc - Parkdale	0	F	1421
Mordialloc - Parkdale	0	M	1403
Mordialloc - Parkdale	1	F	8900
Mordialloc - Parkdale	1	M	8195
Malvern - Glen Iris	0	F	1855
Malvern - Glen Iris	0	M	1696
Malvern - Glen Iris	1	F	8651
Malvern - Glen Iris	1	M	7844
Malvern East	0	F	2315
Malvern East	0	M	2001
Malvern East	1	F	8734
Malvern East	1	M	8273
Bundoora - East	0	F	943
Bundoora - East	0	M	943
Bundoora - East	1	F	3975
Bundoora - East	1	M	4028
Greensborough	0	F	1042
Greensborough	0	M	908
Greensborough	1	F	9529
Greensborough	1	M	8981
Heidelberg - Rosanna	0	F	1274
Heidelberg - Rosanna	0	M	1097
Heidelberg - Rosanna	1	F	6430
Heidelberg - Rosanna	1	M	5971
Heidelberg West	0	F	1540
Heidelberg West	0	M	1562
Heidelberg West	1	F	5743
Heidelberg West	1	M	5298
Ivanhoe	0	F	866
Ivanhoe	0	M	766
Ivanhoe	1	F	5128
Ivanhoe	1	M	4628
Ivanhoe East - Eaglemont	0	F	425
Ivanhoe East - Eaglemont	0	M	374
Ivanhoe East - Eaglemont	1	F	3492
Ivanhoe East - Eaglemont	1	M	3401
Montmorency - Briar Hill	0	F	823
Montmorency - Briar Hill	0	M	700
Montmorency - Briar Hill	1	F	7539
Montmorency - Briar Hill	1	M	7030
Viewbank - Yallambie	0	F	1183
Viewbank - Yallambie	0	M	1165
Viewbank - Yallambie	1	F	8060
Viewbank - Yallambie	1	M	7894
Watsonia	0	F	558
Watsonia	0	M	475
Watsonia	1	F	4083
Watsonia	1	M	4003
Kingsbury	0	F	1924
Kingsbury	0	M	1977
Kingsbury	1	F	3918
Kingsbury	1	M	3513
Reservoir - East	0	F	3612
Reservoir - East	0	M	3625
Reservoir - East	1	F	10317
Reservoir - East	1	M	9518
Reservoir - West	0	F	2797
Reservoir - West	0	M	2834
Reservoir - West	1	F	9316
Reservoir - West	1	M	9091
Preston - East	0	F	2405
Preston - East	0	M	2406
Preston - East	1	F	7795
Preston - East	1	M	7418
Preston - West	0	F	1152
Preston - West	0	M	1224
Preston - West	1	F	5104
Preston - West	1	M	4707
Eltham	0	F	1150
Eltham	0	M	1047
Eltham	1	F	10609
Eltham	1	M	10098
Hurstbridge	0	F	162
Hurstbridge	0	M	139
Hurstbridge	1	F	1590
Hurstbridge	1	M	1559
Kinglake	0	F	237
Kinglake	0	M	235
Kinglake	1	F	1642
Kinglake	1	M	1734
Panton Hill - St Andrews	0	F	308
Panton Hill - St Andrews	0	M	296
Panton Hill - St Andrews	1	F	2252
Panton Hill - St Andrews	1	M	2300
Plenty - Yarrambat	0	F	431
Plenty - Yarrambat	0	M	414
Plenty - Yarrambat	1	F	4244
Plenty - Yarrambat	1	M	4274
Research - North Warrandyte	0	F	312
Research - North Warrandyte	0	M	322
Research - North Warrandyte	1	F	3033
Research - North Warrandyte	1	M	3037
Wattle Glen - Diamond Creek	0	F	580
Wattle Glen - Diamond Creek	0	M	585
Wattle Glen - Diamond Creek	1	F	6342
Wattle Glen - Diamond Creek	1	M	6191
Bundoora - North	0	F	938
Bundoora - North	0	M	990
Bundoora - North	1	F	2850
Bundoora - North	1	M	2670
Bundoora - West	0	F	715
Bundoora - West	0	M	861
Bundoora - West	1	F	2359
Bundoora - West	1	M	2254
Lalor	0	F	2392
Lalor	0	M	2495
Lalor	1	F	9050
Lalor	1	M	8875
Mill Park - North	0	F	1245
Mill Park - North	0	M	1252
Mill Park - North	1	F	7798
Mill Park - North	1	M	7524
Mill Park - South	0	F	999
Mill Park - South	0	M	946
Mill Park - South	1	F	5059
Mill Park - South	1	M	4891
Thomastown	0	F	2262
Thomastown	0	M	2341
Thomastown	1	F	7885
Thomastown	1	M	7822
Wallan	0	F	1096
Wallan	0	M	1040
Wallan	1	F	6959
Wallan	1	M	7124
Whittlesea	0	F	433
Whittlesea	0	M	408
Whittlesea	1	F	3617
Whittlesea	1	M	3668
Doreen	0	F	1142
Doreen	0	M	1031
Doreen	1	F	9650
Doreen	1	M	9112
Epping - East	0	F	1211
Epping - East	0	M	1199
Epping - East	1	F	5458
Epping - East	1	M	5298
Epping - South	0	F	984
Epping - South	0	M	968
Epping - South	1	F	3223
Epping - South	1	M	3162
Epping - West	0	F	1237
Epping - West	0	M	1224
Epping - West	1	F	4194
Epping - West	1	M	4229
Mernda	0	F	1609
Mernda	0	M	1499
Mernda	1	F	6850
Mernda	1	M	6502
South Morang (North)	0	F	848
South Morang (North)	0	M	799
South Morang (North)	1	F	5258
South Morang (North)	1	M	5145
South Morang (South)	0	F	948
South Morang (South)	0	M	882
South Morang (South)	1	F	5191
South Morang (South)	1	M	4986
Wollert	0	F	1312
Wollert	0	M	1200
Wollert	1	F	3239
Wollert	1	M	3311
Airport West	0	F	530
Airport West	0	M	528
Airport West	1	F	3376
Airport West	1	M	3127
Essendon Airport	0	F	0
Essendon Airport	0	M	0
Essendon Airport	1	F	0
Essendon Airport	1	M	0
Keilor	0	F	407
Keilor	0	M	375
Keilor	1	F	3893
Keilor	1	M	3831
Keilor East	0	F	1772
Keilor East	0	M	1648
Keilor East	1	F	11692
Keilor East	1	M	11033
Niddrie - Essendon West	0	F	374
Niddrie - Essendon West	0	M	333
Niddrie - Essendon West	1	F	3236
Niddrie - Essendon West	1	M	2979
Strathmore	0	F	456
Strathmore	0	M	413
Strathmore	1	F	4295
Strathmore	1	M	4260
Gisborne	0	F	611
Gisborne	0	M	574
Gisborne	1	F	5902
Gisborne	1	M	5745
Macedon	0	F	173
Macedon	0	M	183
Macedon	1	F	1464
Macedon	1	M	1555
Riddells Creek	0	F	165
Riddells Creek	0	M	172
Riddells Creek	1	F	1889
Riddells Creek	1	M	1785
Romsey	0	F	507
Romsey	0	M	470
Romsey	1	F	4166
Romsey	1	M	4222
Coburg North	0	F	791
Coburg North	0	M	867
Coburg North	1	F	3112
Coburg North	1	M	2911
Fawkner	0	F	1572
Fawkner	0	M	1863
Fawkner	1	F	5190
Fawkner	1	M	5143
Pascoe Vale	0	F	2360
Pascoe Vale	0	M	2419
Pascoe Vale	1	F	9671
Pascoe Vale	1	M	8997
Glenroy	0	F	2958
Glenroy	0	M	3405
Glenroy	1	F	8071
Glenroy	1	M	7676
Gowanbrae	0	F	131
Gowanbrae	0	M	152
Gowanbrae	1	F	1380
Gowanbrae	1	M	1236
Hadfield	0	F	415
Hadfield	0	M	448
Hadfield	1	F	2454
Hadfield	1	M	2288
Sunbury	0	F	653
Sunbury	0	M	679
Sunbury	1	F	5779
Sunbury	1	M	5601
Sunbury - South	0	F	1569
Sunbury - South	0	M	1430
Sunbury - South	1	F	12150
Sunbury - South	1	M	11503
Broadmeadows	0	F	1894
Broadmeadows	0	M	2390
Broadmeadows	1	F	4485
Broadmeadows	1	M	4532
Campbellfield - Coolaroo	0	F	1711
Campbellfield - Coolaroo	0	M	1928
Campbellfield - Coolaroo	1	F	6316
Campbellfield - Coolaroo	1	M	6160
Gladstone Park - Westmeadows	0	F	1167
Gladstone Park - Westmeadows	0	M	1099
Gladstone Park - Westmeadows	1	F	7838
Gladstone Park - Westmeadows	1	M	7500
Greenvale - Bulla	0	F	873
Greenvale - Bulla	0	M	928
Greenvale - Bulla	1	F	7222
Greenvale - Bulla	1	M	7271
Meadow Heights	0	F	1490
Meadow Heights	0	M	1587
Meadow Heights	1	F	5954
Meadow Heights	1	M	5803
Melbourne Airport	0	F	45
Melbourne Airport	0	M	48
Melbourne Airport	1	F	48
Melbourne Airport	1	M	45
Roxburgh Park - Somerton	0	F	2168
Roxburgh Park - Somerton	0	M	2191
Roxburgh Park - Somerton	1	F	8928
Roxburgh Park - Somerton	1	M	8530
Tullamarine	0	F	575
Tullamarine	0	M	616
Tullamarine	1	F	2679
Tullamarine	1	M	2595
Craigieburn - Central	0	F	917
Craigieburn - Central	0	M	959
Craigieburn - Central	1	F	3234
Craigieburn - Central	1	M	3275
Craigieburn - North	0	F	1283
Craigieburn - North	0	M	1237
Craigieburn - North	1	F	4477
Craigieburn - North	1	M	4522
Craigieburn - South	0	F	1853
Craigieburn - South	0	M	1850
Craigieburn - South	1	F	6187
Craigieburn - South	1	M	6394
Craigieburn - West	0	F	2200
Craigieburn - West	0	M	2163
Craigieburn - West	1	F	4898
Craigieburn - West	1	M	4890
Mickleham - Yuroke	0	F	322
Mickleham - Yuroke	0	M	321
Mickleham - Yuroke	1	F	1363
Mickleham - Yuroke	1	M	1381
Bayswater	0	F	1232
Bayswater	0	M	1063
Bayswater	1	F	4962
Bayswater	1	M	4816
Knoxfield - Scoresby	0	F	1385
Knoxfield - Scoresby	0	M	1263
Knoxfield - Scoresby	1	F	6258
Knoxfield - Scoresby	1	M	6185
Lysterfield	0	F	352
Lysterfield	0	M	357
Lysterfield	1	F	2962
Lysterfield	1	M	2913
Rowville - Central	0	F	1140
Rowville - Central	0	M	1031
Rowville - Central	1	F	6616
Rowville - Central	1	M	6431
Rowville - North	0	F	481
Rowville - North	0	M	433
Rowville - North	1	F	3602
Rowville - North	1	M	3493
Rowville - South	0	F	620
Rowville - South	0	M	564
Rowville - South	1	F	4707
Rowville - South	1	M	4676
Wantirna	0	F	1215
Wantirna	0	M	1108
Wantirna	1	F	5958
Wantirna	1	M	5639
Wantirna South	0	F	1670
Wantirna South	0	M	1422
Wantirna South	1	F	7611
Wantirna South	1	M	7105
Boronia	0	F	1761
Boronia	0	M	1518
Boronia	1	F	9614
Boronia	1	M	9201
Ferntree Gully (North)	0	F	1004
Ferntree Gully (North)	0	M	826
Ferntree Gully (North)	1	F	6105
Ferntree Gully (North)	1	M	5957
Ferntree Gully (South) - Upper Ferntree Gully	0	F	871
Ferntree Gully (South) - Upper Ferntree Gully	0	M	848
Ferntree Gully (South) - Upper Ferntree Gully	1	F	6549
Ferntree Gully (South) - Upper Ferntree Gully	1	M	6355
The Basin	0	F	209
The Basin	0	M	235
The Basin	1	F	1934
The Basin	1	M	1897
Donvale - Park Orchards	0	F	1063
Donvale - Park Orchards	0	M	986
Donvale - Park Orchards	1	F	7084
Donvale - Park Orchards	1	M	6812
Warrandyte - Wonga Park	0	F	484
Warrandyte - Wonga Park	0	M	477
Warrandyte - Wonga Park	1	F	4523
Warrandyte - Wonga Park	1	M	4562
Bayswater North	0	F	763
Bayswater North	0	M	673
Bayswater North	1	F	5228
Bayswater North	1	M	5109
Croydon Hills - Warranwood	0	F	851
Croydon Hills - Warranwood	0	M	807
Croydon Hills - Warranwood	1	F	8305
Croydon Hills - Warranwood	1	M	8024
Ringwood	0	F	1830
Ringwood	0	M	1756
Ringwood	1	F	7019
Ringwood	1	M	6542
Ringwood East	0	F	1550
Ringwood East	0	M	1450
Ringwood East	1	F	8831
Ringwood East	1	M	8428
Ringwood North	0	F	526
Ringwood North	0	M	472
Ringwood North	1	F	4262
Ringwood North	1	M	4258
Croydon - East	0	F	1373
Croydon - East	0	M	1214
Croydon - East	1	F	6674
Croydon - East	1	M	5923
Croydon - West	0	F	924
Croydon - West	0	M	904
Croydon - West	1	F	6169
Croydon - West	1	M	5354
Croydon South	0	F	323
Croydon South	0	M	277
Croydon South	1	F	2128
Croydon South	1	M	1981
Forest Hill	0	F	1119
Forest Hill	0	M	1014
Forest Hill	1	F	4459
Forest Hill	1	M	4038
Mitcham (Vic.)	0	F	1589
Mitcham (Vic.)	0	M	1386
Mitcham (Vic.)	1	F	6756
Mitcham (Vic.)	1	M	6413
Nunawading	0	F	1326
Nunawading	0	M	1261
Nunawading	1	F	4800
Nunawading	1	M	4491
Vermont	0	F	891
Vermont	0	M	827
Vermont	1	F	4453
Vermont	1	M	4274
Vermont South	0	F	1154
Vermont South	0	M	1013
Vermont South	1	F	4928
Vermont South	1	M	4580
Belgrave - Selby	0	F	561
Belgrave - Selby	0	M	548
Belgrave - Selby	1	F	4467
Belgrave - Selby	1	M	4443
Chirnside Park	0	F	544
Chirnside Park	0	M	536
Chirnside Park	1	F	4425
Chirnside Park	1	M	4365
Healesville - Yarra Glen	0	F	759
Healesville - Yarra Glen	0	M	700
Healesville - Yarra Glen	1	F	6269
Healesville - Yarra Glen	1	M	5980
Kilsyth	0	F	614
Kilsyth	0	M	535
Kilsyth	1	F	4167
Kilsyth	1	M	3864
Lilydale - Coldstream	0	F	962
Lilydale - Coldstream	0	M	906
Lilydale - Coldstream	1	F	8698
Lilydale - Coldstream	1	M	8149
Monbulk - Silvan	0	F	328
Monbulk - Silvan	0	M	310
Monbulk - Silvan	1	F	2497
Monbulk - Silvan	1	M	2500
Montrose	0	F	409
Montrose	0	M	362
Montrose	1	F	3063
Montrose	1	M	2975
Mooroolbark	0	F	1415
Mooroolbark	0	M	1334
Mooroolbark	1	F	9764
Mooroolbark	1	M	9540
Mount Dandenong - Olinda	0	F	623
Mount Dandenong - Olinda	0	M	591
Mount Dandenong - Olinda	1	F	4217
Mount Dandenong - Olinda	1	M	4276
Mount Evelyn	0	F	453
Mount Evelyn	0	M	453
Mount Evelyn	1	F	4419
Mount Evelyn	1	M	4377
Upwey - Tecoma	0	F	516
Upwey - Tecoma	0	M	453
Upwey - Tecoma	1	F	4273
Upwey - Tecoma	1	M	4363
Wandin - Seville	0	F	342
Wandin - Seville	0	M	319
Wandin - Seville	1	F	3487
Wandin - Seville	1	M	3451
Yarra Valley	0	F	921
Yarra Valley	0	M	922
Yarra Valley	1	F	7145
Yarra Valley	1	M	7174
Beaconsfield - Officer	0	F	785
Beaconsfield - Officer	0	M	818
Beaconsfield - Officer	1	F	5766
Beaconsfield - Officer	1	M	5657
Bunyip - Garfield	0	F	412
Bunyip - Garfield	0	M	414
Bunyip - Garfield	1	F	3919
Bunyip - Garfield	1	M	3901
Emerald - Cockatoo	0	F	972
Emerald - Cockatoo	0	M	996
Emerald - Cockatoo	1	F	7901
Emerald - Cockatoo	1	M	8131
Koo Wee Rup	0	F	465
Koo Wee Rup	0	M	414
Koo Wee Rup	1	F	3322
Koo Wee Rup	1	M	3273
Pakenham - North	0	F	1506
Pakenham - North	0	M	1468
Pakenham - North	1	F	8069
Pakenham - North	1	M	7556
Pakenham - South	0	F	2368
Pakenham - South	0	M	2142
Pakenham - South	1	F	12356
Pakenham - South	1	M	11673
Berwick - North	0	F	1563
Berwick - North	0	M	1415
Berwick - North	1	F	10464
Berwick - North	1	M	9453
Berwick - South	0	F	2297
Berwick - South	0	M	2150
Berwick - South	1	F	10695
Berwick - South	1	M	10654
Doveton	0	F	1498
Doveton	0	M	2000
Doveton	1	F	3864
Doveton	1	M	3939
Hallam	0	F	1209
Hallam	0	M	1138
Hallam	1	F	4193
Hallam	1	M	4217
Narre Warren North	0	F	400
Narre Warren North	0	M	380
Narre Warren North	1	F	3480
Narre Warren North	1	M	3494
Endeavour Hills - North	0	F	1014
Endeavour Hills - North	0	M	1006
Endeavour Hills - North	1	F	4922
Endeavour Hills - North	1	M	4949
Endeavour Hills - South	0	F	1128
Endeavour Hills - South	0	M	1172
Endeavour Hills - South	1	F	5529
Endeavour Hills - South	1	M	5526
Narre Warren - North East	0	F	930
Narre Warren - North East	0	M	918
Narre Warren - North East	1	F	5757
Narre Warren - North East	1	M	5798
Narre Warren - South West	0	F	1446
Narre Warren - South West	0	M	1401
Narre Warren - South West	1	F	5537
Narre Warren - South West	1	M	5567
Cranbourne	0	F	2113
Cranbourne	0	M	2001
Cranbourne	1	F	7944
Cranbourne	1	M	8031
Cranbourne East	0	F	3114
Cranbourne East	0	M	2812
Cranbourne East	1	F	10085
Cranbourne East	1	M	9677
Cranbourne North	0	F	2203
Cranbourne North	0	M	2150
Cranbourne North	1	F	7863
Cranbourne North	1	M	7899
Cranbourne South	0	F	563
Cranbourne South	0	M	505
Cranbourne South	1	F	3878
Cranbourne South	1	M	3879
Cranbourne West	0	F	1769
Cranbourne West	0	M	1665
Cranbourne West	1	F	5755
Cranbourne West	1	M	5868
Hampton Park - Lynbrook	0	F	3416
Hampton Park - Lynbrook	0	M	3487
Hampton Park - Lynbrook	1	F	9135
Hampton Park - Lynbrook	1	M	9491
Lynbrook - Lyndhurst	0	F	1882
Lynbrook - Lyndhurst	0	M	1702
Lynbrook - Lyndhurst	1	F	5772
Lynbrook - Lyndhurst	1	M	5864
Pearcedale - Tooradin	0	F	409
Pearcedale - Tooradin	0	M	442
Pearcedale - Tooradin	1	F	3385
Pearcedale - Tooradin	1	M	3508
Narre Warren South (East)	0	F	862
Narre Warren South (East)	0	M	787
Narre Warren South (East)	1	F	5708
Narre Warren South (East)	1	M	5766
Narre Warren South (West)	0	F	1670
Narre Warren South (West)	0	M	1481
Narre Warren South (West)	1	F	6809
Narre Warren South (West)	1	M	6826
Clarinda - Oakleigh South	0	F	930
Clarinda - Oakleigh South	0	M	904
Clarinda - Oakleigh South	1	F	4935
Clarinda - Oakleigh South	1	M	4887
Clayton South	0	F	2250
Clayton South	0	M	2430
Clayton South	1	F	3905
Clayton South	1	M	4061
Dandenong	0	F	5451
Dandenong	0	M	7302
Dandenong	1	F	8743
Dandenong	1	M	9177
Dandenong North	0	F	2384
Dandenong North	0	M	2728
Dandenong North	1	F	8665
Dandenong North	1	M	8652
Dingley Village	0	F	537
Dingley Village	0	M	566
Dingley Village	1	F	4671
Dingley Village	1	M	4507
Keysborough	0	F	2614
Keysborough	0	M	2299
Keysborough	1	F	10515
Keysborough	1	M	10548
Noble Park North	0	F	706
Noble Park North	0	M	728
Noble Park North	1	F	3016
Noble Park North	1	M	3036
Springvale	0	F	3690
Springvale	0	M	4112
Springvale	1	F	6887
Springvale	1	M	7081
Springvale South	0	F	1400
Springvale South	0	M	1367
Springvale South	1	F	4962
Springvale South	1	M	4912
Noble Park - East	0	F	2144
Noble Park - East	0	M	2336
Noble Park - East	1	F	3966
Noble Park - East	1	M	3986
Noble Park - West	0	F	2688
Noble Park - West	0	M	2780
Noble Park - West	1	F	6666
Noble Park - West	1	M	6499
Ashwood - Chadstone	0	F	2475
Ashwood - Chadstone	0	M	2336
Ashwood - Chadstone	1	F	6888
Ashwood - Chadstone	1	M	6599
Clayton	0	F	6483
Clayton	0	M	6483
Clayton	1	F	4658
Clayton	1	M	4786
Glen Waverley - East	0	F	2958
Glen Waverley - East	0	M	2663
Glen Waverley - East	1	F	7758
Glen Waverley - East	1	M	7707
Glen Waverley - West	0	F	3085
Glen Waverley - West	0	M	2791
Glen Waverley - West	1	F	6744
Glen Waverley - West	1	M	6621
Mount Waverley - North	0	F	1887
Mount Waverley - North	0	M	1688
Mount Waverley - North	1	F	5930
Mount Waverley - North	1	M	5773
Mount Waverley - South	0	F	2145
Mount Waverley - South	0	M	2077
Mount Waverley - South	1	F	7239
Mount Waverley - South	1	M	6874
Mulgrave	0	F	2113
Mulgrave	0	M	2036
Mulgrave	1	F	7634
Mulgrave	1	M	7583
Oakleigh - Huntingdale	0	F	2770
Oakleigh - Huntingdale	0	M	2767
Oakleigh - Huntingdale	1	F	7994
Oakleigh - Huntingdale	1	M	7761
Wheelers Hill	0	F	1891
Wheelers Hill	0	M	1678
Wheelers Hill	1	F	8307
Wheelers Hill	1	M	7877
Ardeer - Albion	0	F	1163
Ardeer - Albion	0	M	1555
Ardeer - Albion	1	F	2547
Ardeer - Albion	1	M	2566
Cairnlea	0	F	737
Cairnlea	0	M	722
Cairnlea	1	F	4142
Cairnlea	1	M	4061
Deer Park - Derrimut	0	F	3371
Deer Park - Derrimut	0	M	3221
Deer Park - Derrimut	1	F	9832
Deer Park - Derrimut	1	M	9833
Delahey	0	F	684
Delahey	0	M	643
Delahey	1	F	3613
Delahey	1	M	3400
Keilor Downs	0	F	841
Keilor Downs	0	M	904
Keilor Downs	1	F	5794
Keilor Downs	1	M	5647
Kings Park (Vic.)	0	F	1401
Kings Park (Vic.)	0	M	1373
Kings Park (Vic.)	1	F	5546
Kings Park (Vic.)	1	M	5516
St Albans - North	0	F	3031
St Albans - North	0	M	3294
St Albans - North	1	F	6969
St Albans - North	1	M	6796
St Albans - South	0	F	2421
St Albans - South	0	M	2762
St Albans - South	1	F	6081
St Albans - South	1	M	5962
Sunshine	0	F	1527
Sunshine	0	M	1879
Sunshine	1	F	3143
Sunshine	1	M	3218
Sunshine North	0	F	1388
Sunshine North	0	M	1450
Sunshine North	1	F	4488
Sunshine North	1	M	4373
Sunshine West	0	F	2104
Sunshine West	0	M	2312
Sunshine West	1	F	7204
Sunshine West	1	M	6965
Sydenham	0	F	1482
Sydenham	0	M	1433
Sydenham	1	F	4604
Sydenham	1	M	4489
Taylors Lakes	0	F	891
Taylors Lakes	0	M	813
Taylors Lakes	1	F	7776
Taylors Lakes	1	M	7858
Altona	0	F	1178
Altona	0	M	1077
Altona	1	F	5405
Altona	1	M	5032
Altona Meadows	0	F	1777
Altona Meadows	0	M	1642
Altona Meadows	1	F	8023
Altona Meadows	1	M	7719
Altona North	0	F	1335
Altona North	0	M	1355
Altona North	1	F	5768
Altona North	1	M	5551
Newport	0	F	1268
Newport	0	M	1297
Newport	1	F	7708
Newport	1	M	7307
Seabrook	0	F	546
Seabrook	0	M	465
Seabrook	1	F	2087
