SA2_NAME16	BornAust	persons
Newnham - Mayfield	1	6758
Newstead	0	700
Newstead	1	4166
Norwood (Tas.)	0	375
Norwood (Tas.)	1	3283
Prospect Vale - Blackstone	0	609
Prospect Vale - Blackstone	1	5416
Ravenswood	0	180
Ravenswood	1	3075
Riverside	0	920
Riverside	1	5144
South Launceston	0	610
South Launceston	1	3606
Summerhill - Prospect	0	392
Summerhill - Prospect	1	3991
Trevallyn	0	596
Trevallyn	1	3702
Waverley - St Leonards	0	246
Waverley - St Leonards	1	2979
West Launceston	0	492
West Launceston	1	3393
Youngtown - Relbia	0	350
Youngtown - Relbia	1	3993
Beauty Point - Beaconsfield	0	421
Beauty Point - Beaconsfield	1	2967
Deloraine	0	691
Deloraine	1	4538
Grindelwald - Lanena	0	868
Grindelwald - Lanena	1	4352
Hadspen - Carrick	0	215
Hadspen - Carrick	1	2838
Westbury	0	419
Westbury	1	3235
Dilston - Lilydale	0	404
Dilston - Lilydale	1	3183
George Town	0	729
George Town	1	5431
Longford	0	332
Longford	1	3359
Northern Midlands	0	265
Northern Midlands	1	2986
Perth - Evandale	0	412
Perth - Evandale	1	4172
St Helens - Scamander	0	767
St Helens - Scamander	1	4733
Flinders and Cape Barren Islands	0	86
Flinders and Cape Barren Islands	1	741
Scottsdale - Bridport	0	529
Scottsdale - Bridport	1	5492
Central Highlands	0	176
Central Highlands	1	1695
Derwent Valley	0	302
Derwent Valley	1	2490
Southern Midlands	0	348
Southern Midlands	1	5127
Wilderness - East	0	3
Wilderness - East	1	11
Bruny Island - Kettering	0	563
Bruny Island - Kettering	1	2139
Cygnet	0	746
Cygnet	1	3114
Geeveston - Dover	0	519
Geeveston - Dover	1	2781
Huonville - Franklin	0	1105
Huonville - Franklin	1	6569
Forestier - Tasman	0	261
Forestier - Tasman	1	1783
Triabunna - Bicheno	0	449
Triabunna - Bicheno	1	3462
Acton - Upper Burnie	0	231
Acton - Upper Burnie	1	2718
Burnie - Ulverstone Region	0	430
Burnie - Ulverstone Region	1	4088
Burnie - Wivenhoe	0	313
Burnie - Wivenhoe	1	3014
Parklands - Camdale	0	585
Parklands - Camdale	1	5383
Penguin - Sulphur Creek	0	450
Penguin - Sulphur Creek	1	4160
Romaine - Havenview	0	256
Romaine - Havenview	1	2952
Somerset	0	244
Somerset	1	3359
Ulverstone	0	546
Ulverstone	1	5842
West Ulverstone	0	350
West Ulverstone	1	3537
Wynyard	0	587
Wynyard	1	5018
Devonport	0	1145
Devonport	1	11635
East Devonport	0	427
East Devonport	1	3932
Latrobe	0	324
Latrobe	1	3857
Miandetta - Don	0	321
Miandetta - Don	1	2976
Port Sorell	0	559
Port Sorell	1	4630
Quoiba - Spreyton	0	201
Quoiba - Spreyton	1	2550
Sheffield - Railton	0	720
Sheffield - Railton	1	4867
Turners Beach - Forth	0	279
Turners Beach - Forth	1	2651
King Island	0	196
King Island	1	1244
North West	0	403
North West	1	3205
Smithton	0	244
Smithton	1	3322
Waratah	0	430
Waratah	1	2889
West Coast (Tas.)	0	357
West Coast (Tas.)	1	3393
Migratory - Offshore - Shipping (Tas.)	0	18
Migratory - Offshore - Shipping (Tas.)	1	49
No usual address (Tas.)	0	139
No usual address (Tas.)	1	659
Darwin Airport	0	7
Darwin Airport	1	6
Darwin City	0	2717
Darwin City	1	2674
East Point	1	9
Fannie Bay - The Gardens	0	909
Fannie Bay - The Gardens	1	2105
Larrakeyah	0	1216
Larrakeyah	1	2027
Ludmilla - The Narrows	0	533
Ludmilla - The Narrows	1	1723
Parap	0	875
Parap	1	1593
Stuart Park	0	1368
Stuart Park	1	2236
Woolner - Bayview - Winnellie	0	727
Woolner - Bayview - Winnellie	1	1826
Alawa	0	686
Alawa	1	1192
Anula	0	571
Anula	1	1577
Berrimah	0	250
Berrimah	1	876
Brinkin - Nakara	0	1528
Brinkin - Nakara	1	1656
Coconut Grove	0	1167
Coconut Grove	1	1467
East Arm	1	13
Jingili	0	434
Jingili	1	1138
Karama	0	1439
Karama	1	2908
Leanyer	0	1406
Leanyer	1	2774
Lyons (NT)	0	1461
Lyons (NT)	1	3064
Malak - Marrara	0	1218
Malak - Marrara	1	2794
Millner	0	889
Millner	1	1341
Moil	0	584
Moil	1	1196
Nightcliff	0	1293
Nightcliff	1	2144
Rapid Creek	0	980
Rapid Creek	1	1870
Tiwi	0	816
Tiwi	1	1482
Wagaman	0	923
Wagaman	1	984
Wanguri	0	536
Wanguri	1	1152
Wulagi	0	618
Wulagi	1	1596
Howard Springs	0	927
Howard Springs	1	4536
Humpty Doo	0	1013
Humpty Doo	1	6561
Koolpinyah	0	4
Koolpinyah	1	16
Virginia	0	460
Virginia	1	2415
Weddell	0	580
Weddell	1	3129
Bakewell	0	666
Bakewell	1	2190
Driver	0	605
Driver	1	1955
Durack - Marlow Lagoon	0	871
Durack - Marlow Lagoon	1	3111
Gray	0	718
Gray	1	2093
Moulden	0	412
Moulden	1	2154
Palmerston - North	0	787
Palmerston - North	1	3113
Palmerston - South	0	807
Palmerston - South	1	2022
Rosebery - Bellamack	0	1478
Rosebery - Bellamack	1	4735
Woodroffe	0	505
Woodroffe	1	2379
Charles	0	804
Charles	1	2934
East Side	0	1197
East Side	1	3277
Flynn (NT)	0	1118
Flynn (NT)	1	2684
Larapinta	0	1088
Larapinta	1	3306
Mount Johns	0	1266
Mount Johns	1	1968
Petermann - Simpson	0	378
Petermann - Simpson	1	1672
Ross	0	321
Ross	1	1763
Sandover - Plenty	0	78
Sandover - Plenty	1	3725
Tanami	0	68
Tanami	1	2577
Yuendumu - Anmatjere	0	43
Yuendumu - Anmatjere	1	1944
Barkly	0	76
Barkly	1	2346
Tennant Creek	0	418
Tennant Creek	1	2210
Alligator	0	619
Alligator	1	3173
Daly	0	95
Daly	1	1508
Thamarrurr	0	32
Thamarrurr	1	2335
Tiwi Islands	0	74
Tiwi Islands	1	2319
West Arnhem	0	70
West Arnhem	1	4488
Anindilyakwa	0	162
Anindilyakwa	1	2155
East Arnhem	0	122
East Arnhem	1	7207
Nhulunbuy	0	508
Nhulunbuy	1	2078
Elsey	0	65
Elsey	1	1996
Gulf	0	129
Gulf	1	3847
Katherine	0	1169
Katherine	1	6625
Victoria River	0	59
Victoria River	1	2150
Migratory - Offshore - Shipping (NT)	0	53
Migratory - Offshore - Shipping (NT)	1	16
No usual address (NT)	0	402
No usual address (NT)	1	1379
Aranda	0	577
Aranda	1	1736
Belconnen	0	3080
Belconnen	1	3020
Bruce	0	2702
Bruce	1	3781
Charnwood	0	586
Charnwood	1	2210
Cook	0	707
Cook	1	1978
Dunlop	0	1451
Dunlop	1	5470
Evatt	0	1000
Evatt	1	3973
Florey	0	1436
Florey	1	3113
Flynn (ACT)	0	570
Flynn (ACT)	1	2658
Fraser	0	315
Fraser	1	1618
Giralang	0	740
Giralang	1	2442
Gooromon	1	7
Hawker	0	742
Hawker	1	2083
Higgins	0	685
Higgins	1	2231
Holt	0	966
Holt	1	3366
Kaleen	0	2030
Kaleen	1	4914
Latham	0	678
Latham	1	2777
Lawson	0	80
Lawson	1	57
Macgregor (ACT)	0	1683
Macgregor (ACT)	1	4884
Macquarie	0	803
Macquarie	1	1762
McKellar	0	757
McKellar	1	1828
Melba	0	640
Melba	1	2346
Page	0	900
Page	1	1938
Scullin	0	737
Scullin	1	2005
Spence	0	435
Spence	1	2024
Weetangera	0	582
Weetangera	1	1912
Molonglo Corridor	0	6
Molonglo Corridor	1	6
West Belconnen	0	8
West Belconnen	1	6
Hume	0	72
Hume	1	329
Kowen	1	28
Canberra East	0	161
Canberra East	1	534
Canberra Airport	0	20
Canberra Airport	1	73
Majura	0	27
Majura	1	121
Amaroo	0	1308
Amaroo	1	4205
Bonner	0	2564
Bonner	1	3841
Casey	0	1622
Casey	1	3868
Crace	0	1697
Crace	1	2591
Forde	0	1326
Forde	1	2831
Franklin	0	3021
Franklin	1	3129
Gungahlin	0	2536
Gungahlin	1	3225
Hall	0	40
Hall	1	226
Harrison	0	3109
Harrison	1	4303
Mitchell	1	6
Ngunnawal	0	2639
Ngunnawal	1	7316
Nicholls	0	1883
Nicholls	1	4654
Palmerston	0	1654
Palmerston	1	3594
Jacka	0	262
Jacka	1	393
Kenny	1	11
Moncrieff	0	40
Moncrieff	1	50
Acton	0	1062
Acton	1	908
Ainslie	0	1139
Ainslie	1	3714
Braddon	0	1798
Braddon	1	3136
Civic	0	2131
Civic	1	1745
Dickson	0	620
Dickson	1	1392
Downer	0	1062
Downer	1	2391
Hackett	0	631
Hackett	1	2225
Lyneham	0	1623
Lyneham	1	3102
O'Connor (ACT)	0	1335
O'Connor (ACT)	1	3843
Turner	0	1398
Turner	1	2216
Watson	0	1552
Watson	1	3970
Campbell	0	729
Campbell	1	2274
Duntroon	0	260
Duntroon	1	1398
Reid	0	469
Reid	1	972
Deakin	0	744
Deakin	1	2030
Forrest	0	382
Forrest	1	1090
Griffith (ACT)	0	1194
Griffith (ACT)	1	3002
Narrabundah	0	1454
Narrabundah	1	3883
Red Hill (ACT)	0	867
Red Hill (ACT)	1	2098
Yarralumla	0	737
Yarralumla	1	1983
Barton	0	392
Barton	1	932
Fyshwick	0	5
Fyshwick	1	40
Kingston (ACT)	0	1096
Kingston (ACT)	1	2967
Banks	0	822
Banks	1	3944
Bonython	0	924
Bonython	1	2754
Calwell	0	968
Calwell	1	4501
Chisholm	0	834
Chisholm	1	4052
Conder	0	894
Conder	1	3925
Fadden	0	654
Fadden	1	2203
Gilmore	0	471
Gilmore	1	2137
Gordon (ACT)	0	1492
Gordon (ACT)	1	5799
Gowrie (ACT)	0	592
Gowrie (ACT)	1	2326
Greenway	0	709
Greenway	1	1083
Isabella Plains	0	897
Isabella Plains	1	3278
Kambah	0	2820
Kambah	1	11305
Macarthur	0	226
Macarthur	1	1128
Monash	0	1271
Monash	1	3791
Oxley (ACT)	0	340
Oxley (ACT)	1	1271
Richardson	0	582
Richardson	1	2280
Theodore	0	620
Theodore	1	3045
Tuggeranong	0	4
Tuggeranong	1	13
Wanniassa	0	1611
Wanniassa	1	5555
Tuggeranong - West	1	12
Chapman	0	571
Chapman	1	2028
Duffy	0	542
Duffy	1	2467
Fisher	0	562
Fisher	1	2251
Holder	0	565
Holder	1	1937
Rivett	0	646
Rivett	1	2376
Stirling	0	528
Stirling	1	1488
Waramanga	0	559
Waramanga	1	1921
Weston	0	788
Weston	1	2444
Chifley	0	660
Chifley	1	1638
Curtin	0	1202
Curtin	1	3784
Farrer	0	777
Farrer	1	2332
Garran	0	1160
Garran	1	2036
Hughes	0	738
Hughes	1	2060
Isaacs	0	866
Isaacs	1	1409
Lyons (ACT)	0	989
Lyons (ACT)	1	1837
Mawson	0	1116
Mawson	1	1981
O'Malley	0	413
O'Malley	1	511
Pearce	0	617
Pearce	1	1836
Phillip	0	1391
Phillip	1	1295
Torrens	0	534
Torrens	1	1601
Arboretum	1	3
Coombs	0	637
Coombs	1	1037
Molonglo	1	3
Molonglo - North	1	6
Wright	0	804
Wright	1	1745
ACT - South West	0	63
ACT - South West	1	448
Namadgi	1	34
No usual address (ACT)	0	130
No usual address (ACT)	1	351
Christmas Island	0	841
Christmas Island	1	697
Cocos (Keeling) Islands	0	44
Cocos (Keeling) Islands	1	444
Jervis Bay	0	30
Jervis Bay	1	299
Norfolk Island	0	540
Norfolk Island	1	1069
Migratory - Offshore - Shipping (OT)	1	4
No usual address (OT)	0	22
No usual address (OT)	1	24
