SA2_NAME16	Age	MaritalStatus	Registered	adults
North Coogee	45-54	Married	0	39
North Coogee	45-54	Married	1	286
North Coogee	45-54	Never married		48
North Coogee	55-64	Married	0	27
North Coogee	55-64	Married	1	233
North Coogee	55-64	Never married		43
North Coogee	65-74	Married	0	9
North Coogee	65-74	Married	1	136
North Coogee	65-74	Never married		27
North Coogee	75-84	Married	1	29
North Coogee	75-84	Never married		7
North Coogee	85+	Married	1	3
North Coogee	85+	Never married		4
South Lake - Cockburn Central	15-19	Married	0	16
South Lake - Cockburn Central	15-19	Never married		679
South Lake - Cockburn Central	20-24	Married	0	140
South Lake - Cockburn Central	20-24	Married	1	24
South Lake - Cockburn Central	20-24	Never married		656
South Lake - Cockburn Central	25-34	Married	0	441
South Lake - Cockburn Central	25-34	Married	1	574
South Lake - Cockburn Central	25-34	Never married		743
South Lake - Cockburn Central	35-44	Married	0	204
South Lake - Cockburn Central	35-44	Married	1	777
South Lake - Cockburn Central	35-44	Never married		404
South Lake - Cockburn Central	45-54	Married	0	130
South Lake - Cockburn Central	45-54	Married	1	932
South Lake - Cockburn Central	45-54	Never married		419
South Lake - Cockburn Central	55-64	Married	0	102
South Lake - Cockburn Central	55-64	Married	1	793
South Lake - Cockburn Central	55-64	Never married		382
South Lake - Cockburn Central	65-74	Married	0	32
South Lake - Cockburn Central	65-74	Married	1	454
South Lake - Cockburn Central	65-74	Never married		222
South Lake - Cockburn Central	75-84	Married	0	11
South Lake - Cockburn Central	75-84	Married	1	196
South Lake - Cockburn Central	75-84	Never married		204
South Lake - Cockburn Central	85+	Married	1	47
South Lake - Cockburn Central	85+	Never married		122
Spearwood	15-19	Married	0	3
Spearwood	15-19	Never married		478
Spearwood	20-24	Married	0	97
Spearwood	20-24	Married	1	28
Spearwood	20-24	Never married		414
Spearwood	25-34	Married	0	277
Spearwood	25-34	Married	1	456
Spearwood	25-34	Never married		525
Spearwood	35-44	Married	0	176
Spearwood	35-44	Married	1	678
Spearwood	35-44	Never married		408
Spearwood	45-54	Married	0	116
Spearwood	45-54	Married	1	620
Spearwood	45-54	Never married		392
Spearwood	55-64	Married	0	60
Spearwood	55-64	Married	1	732
Spearwood	55-64	Never married		330
Spearwood	65-74	Married	0	17
Spearwood	65-74	Married	1	651
Spearwood	65-74	Never married		286
Spearwood	75-84	Married	0	10
Spearwood	75-84	Married	1	337
Spearwood	75-84	Never married		223
Spearwood	85+	Married	0	3
Spearwood	85+	Married	1	56
Spearwood	85+	Never married		138
Success - Hammond Park	15-19	Married	0	4
Success - Hammond Park	15-19	Never married		772
Success - Hammond Park	20-24	Married	0	172
Success - Hammond Park	20-24	Married	1	42
Success - Hammond Park	20-24	Never married		642
Success - Hammond Park	25-34	Married	0	578
Success - Hammond Park	25-34	Married	1	1497
Success - Hammond Park	25-34	Never married		752
Success - Hammond Park	35-44	Married	0	247
Success - Hammond Park	35-44	Married	1	1846
Success - Hammond Park	35-44	Never married		428
Success - Hammond Park	45-54	Married	0	143
Success - Hammond Park	45-54	Married	1	1042
Success - Hammond Park	45-54	Never married		340
Success - Hammond Park	55-64	Married	0	68
Success - Hammond Park	55-64	Married	1	627
Success - Hammond Park	55-64	Never married		218
Success - Hammond Park	65-74	Married	0	13
Success - Hammond Park	65-74	Married	1	281
Success - Hammond Park	65-74	Never married		119
Success - Hammond Park	75-84	Married	0	4
Success - Hammond Park	75-84	Married	1	123
Success - Hammond Park	75-84	Never married		77
Success - Hammond Park	85+	Married	1	30
Success - Hammond Park	85+	Never married		56
Yangebup	15-19	Married	1	3
Yangebup	15-19	Never married		477
Yangebup	20-24	Married	0	61
Yangebup	20-24	Married	1	11
Yangebup	20-24	Never married		351
Yangebup	25-34	Married	0	248
Yangebup	25-34	Married	1	472
Yangebup	25-34	Never married		322
Yangebup	35-44	Married	0	171
Yangebup	35-44	Married	1	659
Yangebup	35-44	Never married		224
Yangebup	45-54	Married	0	122
Yangebup	45-54	Married	1	628
Yangebup	45-54	Never married		250
Yangebup	55-64	Married	0	58
Yangebup	55-64	Married	1	488
Yangebup	55-64	Never married		230
Yangebup	65-74	Married	0	21
Yangebup	65-74	Married	1	206
Yangebup	65-74	Never married		129
Yangebup	75-84	Married	0	7
Yangebup	75-84	Married	1	88
Yangebup	75-84	Never married		83
Yangebup	85+	Married	1	15
Yangebup	85+	Never married		30
Beeliar - Wattleup	15-19	Married	0	10
Beeliar - Wattleup	15-19	Never married		452
Beeliar - Wattleup	20-24	Married	0	65
Beeliar - Wattleup	20-24	Married	1	23
Beeliar - Wattleup	20-24	Never married		377
Beeliar - Wattleup	25-34	Married	0	282
Beeliar - Wattleup	25-34	Married	1	569
Beeliar - Wattleup	25-34	Never married		410
Beeliar - Wattleup	35-44	Married	0	168
Beeliar - Wattleup	35-44	Married	1	882
Beeliar - Wattleup	35-44	Never married		236
Beeliar - Wattleup	45-54	Married	0	125
Beeliar - Wattleup	45-54	Married	1	705
Beeliar - Wattleup	45-54	Never married		237
Beeliar - Wattleup	55-64	Married	0	64
Beeliar - Wattleup	55-64	Married	1	430
Beeliar - Wattleup	55-64	Never married		164
Beeliar - Wattleup	65-74	Married	0	14
Beeliar - Wattleup	65-74	Married	1	264
Beeliar - Wattleup	65-74	Never married		99
Beeliar - Wattleup	75-84	Married	0	3
Beeliar - Wattleup	75-84	Married	1	89
Beeliar - Wattleup	75-84	Never married		52
Beeliar - Wattleup	85+	Married	1	8
Beeliar - Wattleup	85+	Never married		31
Jandakot	15-19	Never married		162
Jandakot	20-24	Married	0	4
Jandakot	20-24	Married	1	5
Jandakot	20-24	Never married		162
Jandakot	25-34	Married	0	40
Jandakot	25-34	Married	1	76
Jandakot	25-34	Never married		104
Jandakot	35-44	Married	0	30
Jandakot	35-44	Married	1	167
Jandakot	35-44	Never married		45
Jandakot	45-54	Married	0	27
Jandakot	45-54	Married	1	282
Jandakot	45-54	Never married		40
Jandakot	55-64	Married	0	26
Jandakot	55-64	Married	1	300
Jandakot	55-64	Never married		57
Jandakot	65-74	Married	0	9
Jandakot	65-74	Married	1	218
Jandakot	65-74	Never married		44
Jandakot	75-84	Married	1	52
Jandakot	75-84	Never married		15
Jandakot	85+	Married	0	3
Jandakot	85+	Married	1	6
Jandakot	85+	Never married		5
East Fremantle	15-19	Married	0	3
East Fremantle	15-19	Never married		405
East Fremantle	20-24	Married	0	36
East Fremantle	20-24	Married	1	3
East Fremantle	20-24	Never married		341
East Fremantle	25-34	Married	0	147
East Fremantle	25-34	Married	1	173
East Fremantle	25-34	Never married		288
East Fremantle	35-44	Married	0	104
East Fremantle	35-44	Married	1	559
East Fremantle	35-44	Never married		192
East Fremantle	45-54	Married	0	153
East Fremantle	45-54	Married	1	725
East Fremantle	45-54	Never married		243
East Fremantle	55-64	Married	0	109
East Fremantle	55-64	Married	1	612
East Fremantle	55-64	Never married		213
East Fremantle	65-74	Married	0	31
East Fremantle	65-74	Married	1	387
East Fremantle	65-74	Never married		166
East Fremantle	75-84	Married	0	18
East Fremantle	75-84	Married	1	185
East Fremantle	75-84	Never married		112
East Fremantle	85+	Married	0	3
East Fremantle	85+	Married	1	35
East Fremantle	85+	Never married		70
Fremantle	15-19	Married	0	8
Fremantle	15-19	Never married		529
Fremantle	20-24	Married	0	94
Fremantle	20-24	Married	1	7
Fremantle	20-24	Never married		546
Fremantle	25-34	Married	0	679
Fremantle	25-34	Married	1	429
Fremantle	25-34	Never married		899
Fremantle	35-44	Married	0	349
Fremantle	35-44	Married	1	832
Fremantle	35-44	Never married		505
Fremantle	45-54	Married	0	320
Fremantle	45-54	Married	1	816
Fremantle	45-54	Never married		609
Fremantle	55-64	Married	0	198
Fremantle	55-64	Married	1	794
Fremantle	55-64	Never married		698
Fremantle	65-74	Married	0	87
Fremantle	65-74	Married	1	633
Fremantle	65-74	Never married		488
Fremantle	75-84	Married	0	12
Fremantle	75-84	Married	1	308
Fremantle	75-84	Never married		282
Fremantle	85+	Married	1	71
Fremantle	85+	Never married		163
Fremantle - South	15-19	Married	0	3
Fremantle - South	15-19	Never married		666
Fremantle - South	20-24	Married	0	74
Fremantle - South	20-24	Married	1	11
Fremantle - South	20-24	Never married		556
Fremantle - South	25-34	Married	0	480
Fremantle - South	25-34	Married	1	476
Fremantle - South	25-34	Never married		826
Fremantle - South	35-44	Married	0	340
Fremantle - South	35-44	Married	1	889
Fremantle - South	35-44	Never married		504
Fremantle - South	45-54	Married	0	307
Fremantle - South	45-54	Married	1	940
Fremantle - South	45-54	Never married		632
Fremantle - South	55-64	Married	0	201
Fremantle - South	55-64	Married	1	839
Fremantle - South	55-64	Never married		650
Fremantle - South	65-74	Married	0	80
Fremantle - South	65-74	Married	1	662
Fremantle - South	65-74	Never married		471
Fremantle - South	75-84	Married	0	19
Fremantle - South	75-84	Married	1	437
Fremantle - South	75-84	Never married		341
Fremantle - South	85+	Married	1	70
Fremantle - South	85+	Never married		171
O'Connor (WA)	55-64	Married	1	4
Bertram - Wellard (West)	15-19	Married	0	13
Bertram - Wellard (West)	15-19	Never married		733
Bertram - Wellard (West)	20-24	Married	0	212
Bertram - Wellard (West)	20-24	Married	1	74
Bertram - Wellard (West)	20-24	Never married		638
Bertram - Wellard (West)	25-34	Married	0	618
Bertram - Wellard (West)	25-34	Married	1	1635
Bertram - Wellard (West)	25-34	Never married		720
Bertram - Wellard (West)	35-44	Married	0	252
Bertram - Wellard (West)	35-44	Married	1	1550
Bertram - Wellard (West)	35-44	Never married		439
Bertram - Wellard (West)	45-54	Married	0	126
Bertram - Wellard (West)	45-54	Married	1	815
Bertram - Wellard (West)	45-54	Never married		334
Bertram - Wellard (West)	55-64	Married	0	48
Bertram - Wellard (West)	55-64	Married	1	453
Bertram - Wellard (West)	55-64	Never married		210
Bertram - Wellard (West)	65-74	Married	0	24
Bertram - Wellard (West)	65-74	Married	1	214
Bertram - Wellard (West)	65-74	Never married		104
Bertram - Wellard (West)	75-84	Married	0	7
Bertram - Wellard (West)	75-84	Married	1	68
Bertram - Wellard (West)	75-84	Never married		40
Bertram - Wellard (West)	85+	Married	1	11
Bertram - Wellard (West)	85+	Never married		6
Calista	15-19	Married	0	11
Calista	15-19	Never married		408
Calista	20-24	Married	0	103
Calista	20-24	Married	1	20
Calista	20-24	Never married		348
Calista	25-34	Married	0	239
Calista	25-34	Married	1	373
Calista	25-34	Never married		331
Calista	35-44	Married	0	141
Calista	35-44	Married	1	430
Calista	35-44	Never married		327
Calista	45-54	Married	0	106
Calista	45-54	Married	1	388
Calista	45-54	Never married		385
Calista	55-64	Married	0	47
Calista	55-64	Married	1	293
Calista	55-64	Never married		309
Calista	65-74	Married	0	23
Calista	65-74	Married	1	233
Calista	65-74	Never married		212
Calista	75-84	Married	0	6
Calista	75-84	Married	1	181
Calista	75-84	Never married		164
Calista	85+	Married	1	31
Calista	85+	Never married		67
Hope Valley - Postans	15-19	Never married		3
Hope Valley - Postans	20-24	Never married		7
Hope Valley - Postans	25-34	Never married		3
Hope Valley - Postans	35-44	Married	1	3
Hope Valley - Postans	45-54	Married	1	9
Hope Valley - Postans	45-54	Never married		3
Hope Valley - Postans	55-64	Married	1	9
Hope Valley - Postans	65-74	Married	1	6
Kwinana Industrial	45-54	Married	1	3
Kwinana Industrial	55-64	Married	1	4
Parmelia - Orelia	15-19	Married	0	23
Parmelia - Orelia	15-19	Never married		599
Parmelia - Orelia	20-24	Married	0	144
Parmelia - Orelia	20-24	Married	1	19
Parmelia - Orelia	20-24	Never married		437
Parmelia - Orelia	25-34	Married	0	332
Parmelia - Orelia	25-34	Married	1	484
Parmelia - Orelia	25-34	Never married		549
Parmelia - Orelia	35-44	Married	0	240
Parmelia - Orelia	35-44	Married	1	633
Parmelia - Orelia	35-44	Never married		452
Parmelia - Orelia	45-54	Married	0	174
Parmelia - Orelia	45-54	Married	1	609
Parmelia - Orelia	45-54	Never married		510
Parmelia - Orelia	55-64	Married	0	87
Parmelia - Orelia	55-64	Married	1	566
Parmelia - Orelia	55-64	Never married		391
Parmelia - Orelia	65-74	Married	0	36
Parmelia - Orelia	65-74	Married	1	481
Parmelia - Orelia	65-74	Never married		267
Parmelia - Orelia	75-84	Married	0	6
Parmelia - Orelia	75-84	Married	1	195
Parmelia - Orelia	75-84	Never married		183
Parmelia - Orelia	85+	Married	1	39
Parmelia - Orelia	85+	Never married		55
Casuarina - Wandi	15-19	Married	0	4
Casuarina - Wandi	15-19	Never married		281
Casuarina - Wandi	20-24	Married	0	118
Casuarina - Wandi	20-24	Married	1	38
Casuarina - Wandi	20-24	Never married		239
Casuarina - Wandi	25-34	Married	0	262
Casuarina - Wandi	25-34	Married	1	500
Casuarina - Wandi	25-34	Never married		300
Casuarina - Wandi	35-44	Married	0	93
Casuarina - Wandi	35-44	Married	1	444
Casuarina - Wandi	35-44	Never married		98
Casuarina - Wandi	45-54	Married	0	63
Casuarina - Wandi	45-54	Married	1	406
Casuarina - Wandi	45-54	Never married		103
Casuarina - Wandi	55-64	Married	0	43
Casuarina - Wandi	55-64	Married	1	366
Casuarina - Wandi	55-64	Never married		90
Casuarina - Wandi	65-74	Married	0	11
Casuarina - Wandi	65-74	Married	1	191
Casuarina - Wandi	65-74	Never married		42
Casuarina - Wandi	75-84	Married	1	41
Casuarina - Wandi	75-84	Never married		26
Casuarina - Wandi	85+	Married	1	6
Casuarina - Wandi	85+	Never married		13
Applecross - Ardross	15-19	Never married		696
Applecross - Ardross	20-24	Married	0	58
Applecross - Ardross	20-24	Married	1	8
Applecross - Ardross	20-24	Never married		601
Applecross - Ardross	25-34	Married	0	207
Applecross - Ardross	25-34	Married	1	379
Applecross - Ardross	25-34	Never married		499
Applecross - Ardross	35-44	Married	0	95
Applecross - Ardross	35-44	Married	1	942
Applecross - Ardross	35-44	Never married		209
Applecross - Ardross	45-54	Married	0	79
Applecross - Ardross	45-54	Married	1	1013
Applecross - Ardross	45-54	Never married		298
Applecross - Ardross	55-64	Married	0	82
Applecross - Ardross	55-64	Married	1	1044
Applecross - Ardross	55-64	Never married		294
Applecross - Ardross	65-74	Married	0	38
Applecross - Ardross	65-74	Married	1	738
Applecross - Ardross	65-74	Never married		243
Applecross - Ardross	75-84	Married	0	4
Applecross - Ardross	75-84	Married	1	368
Applecross - Ardross	75-84	Never married		185
Applecross - Ardross	85+	Married	1	108
Applecross - Ardross	85+	Never married		147
Bateman	15-19	Never married		266
Bateman	20-24	Married	0	22
Bateman	20-24	Married	1	4
Bateman	20-24	Never married		238
Bateman	25-34	Married	0	55
Bateman	25-34	Married	1	128
Bateman	25-34	Never married		205
Bateman	35-44	Married	0	23
Bateman	35-44	Married	1	337
Bateman	35-44	Never married		79
Bateman	45-54	Married	0	28
Bateman	45-54	Married	1	373
Bateman	45-54	Never married		97
Bateman	55-64	Married	0	21
Bateman	55-64	Married	1	333
Bateman	55-64	Never married		69
Bateman	65-74	Married	0	4
Bateman	65-74	Married	1	262
Bateman	65-74	Never married		69
Bateman	75-84	Married	0	4
Bateman	75-84	Married	1	97
Bateman	75-84	Never married		45
Bateman	85+	Married	1	17
Bateman	85+	Never married		26
Bicton - Palmyra	15-19	Married	0	5
Bicton - Palmyra	15-19	Never married		679
Bicton - Palmyra	20-24	Married	0	102
Bicton - Palmyra	20-24	Married	1	13
Bicton - Palmyra	20-24	Never married		530
Bicton - Palmyra	25-34	Married	0	415
Bicton - Palmyra	25-34	Married	1	577
Bicton - Palmyra	25-34	Never married		578
Bicton - Palmyra	35-44	Married	0	276
Bicton - Palmyra	35-44	Married	1	1048
Bicton - Palmyra	35-44	Never married		437
Bicton - Palmyra	45-54	Married	0	180
Bicton - Palmyra	45-54	Married	1	1029
Bicton - Palmyra	45-54	Never married		562
Bicton - Palmyra	55-64	Married	0	123
Bicton - Palmyra	55-64	Married	1	835
Bicton - Palmyra	55-64	Never married		502
Bicton - Palmyra	65-74	Married	0	62
Bicton - Palmyra	65-74	Married	1	620
Bicton - Palmyra	65-74	Never married		438
Bicton - Palmyra	75-84	Married	0	18
Bicton - Palmyra	75-84	Married	1	338
Bicton - Palmyra	75-84	Never married		341
Bicton - Palmyra	85+	Married	0	6
Bicton - Palmyra	85+	Married	1	103
Bicton - Palmyra	85+	Never married		241
Booragoon	15-19	Never married		903
Booragoon	20-24	Married	0	57
Booragoon	20-24	Married	1	5
Booragoon	20-24	Never married		801
Booragoon	25-34	Married	0	257
Booragoon	25-34	Married	1	544
Booragoon	25-34	Never married		630
Booragoon	35-44	Married	0	151
Booragoon	35-44	Married	1	1261
Booragoon	35-44	Never married		304
Booragoon	45-54	Married	0	137
Booragoon	45-54	Married	1	1374
Booragoon	45-54	Never married		442
Booragoon	55-64	Married	0	95
Booragoon	55-64	Married	1	1134
Booragoon	55-64	Never married		383
Booragoon	65-74	Married	0	31
Booragoon	65-74	Married	1	887
Booragoon	65-74	Never married		323
Booragoon	75-84	Married	0	12
Booragoon	75-84	Married	1	470
Booragoon	75-84	Never married		299
Booragoon	85+	Married	1	157
Booragoon	85+	Never married		283
Bull Creek	15-19	Married	0	3
Bull Creek	15-19	Never married		486
Bull Creek	20-24	Married	0	11
Bull Creek	20-24	Married	1	11
Bull Creek	20-24	Never married		437
Bull Creek	25-34	Married	0	84
Bull Creek	25-34	Married	1	235
Bull Creek	25-34	Never married		409
Bull Creek	35-44	Married	0	67
Bull Creek	35-44	Married	1	648
Bull Creek	35-44	Never married		156
Bull Creek	45-54	Married	0	59
Bull Creek	45-54	Married	1	709
Bull Creek	45-54	Never married		136
Bull Creek	55-64	Married	0	52
Bull Creek	55-64	Married	1	685
Bull Creek	55-64	Never married		166
Bull Creek	65-74	Married	0	27
Bull Creek	65-74	Married	1	640
Bull Creek	65-74	Never married		192
Bull Creek	75-84	Married	0	8
Bull Creek	75-84	Married	1	267
Bull Creek	75-84	Never married		181
Bull Creek	85+	Married	1	62
Bull Creek	85+	Never married		151
Leeming	15-19	Never married		751
Leeming	20-24	Married	0	37
Leeming	20-24	Married	1	14
Leeming	20-24	Never married		672
Leeming	25-34	Married	0	156
Leeming	25-34	Married	1	411
Leeming	25-34	Never married		533
Leeming	35-44	Married	0	102
Leeming	35-44	Married	1	925
Leeming	35-44	Never married		174
Leeming	45-54	Married	0	99
Leeming	45-54	Married	1	1119
Leeming	45-54	Never married		202
Leeming	55-64	Married	0	92
Leeming	55-64	Married	1	1423
Leeming	55-64	Never married		256
Leeming	65-74	Married	0	30
Leeming	65-74	Married	1	727
Leeming	65-74	Never married		190
Leeming	75-84	Married	0	7
Leeming	75-84	Married	1	229
Leeming	75-84	Never married		99
Leeming	85+	Married	1	45
Leeming	85+	Never married		83
Melville	15-19	Married	0	3
Melville	15-19	Never married		969
Melville	20-24	Married	0	61
Melville	20-24	Married	1	11
Melville	20-24	Never married		747
Melville	25-34	Married	0	300
Melville	25-34	Married	1	558
Melville	25-34	Never married		586
Melville	35-44	Married	0	206
Melville	35-44	Married	1	1487
Melville	35-44	Never married		367
Melville	45-54	Married	0	209
Melville	45-54	Married	1	1566
Melville	45-54	Never married		478
Melville	55-64	Married	0	110
Melville	55-64	Married	1	1127
Melville	55-64	Never married		421
Melville	65-74	Married	0	56
Melville	65-74	Married	1	828
Melville	65-74	Never married		319
Melville	75-84	Married	0	11
Melville	75-84	Married	1	561
Melville	75-84	Never married		359
Melville	85+	Married	1	158
Melville	85+	Never married		297
Murdoch - Kardinya	15-19	Married	0	5
Murdoch - Kardinya	15-19	Never married		721
Murdoch - Kardinya	20-24	Married	0	52
Murdoch - Kardinya	20-24	Married	1	10
Murdoch - Kardinya	20-24	Never married		874
Murdoch - Kardinya	25-34	Married	0	199
Murdoch - Kardinya	25-34	Married	1	406
Murdoch - Kardinya	25-34	Never married		827
Murdoch - Kardinya	35-44	Married	0	108
Murdoch - Kardinya	35-44	Married	1	712
Murdoch - Kardinya	35-44	Never married		337
Murdoch - Kardinya	45-54	Married	0	89
Murdoch - Kardinya	45-54	Married	1	958
Murdoch - Kardinya	45-54	Never married		298
Murdoch - Kardinya	55-64	Married	0	63
Murdoch - Kardinya	55-64	Married	1	1166
Murdoch - Kardinya	55-64	Never married		312
Murdoch - Kardinya	65-74	Married	0	25
Murdoch - Kardinya	65-74	Married	1	868
Murdoch - Kardinya	65-74	Never married		230
Murdoch - Kardinya	75-84	Married	0	8
Murdoch - Kardinya	75-84	Married	1	424
Murdoch - Kardinya	75-84	Never married		241
Murdoch - Kardinya	85+	Married	0	4
Murdoch - Kardinya	85+	Married	1	130
Murdoch - Kardinya	85+	Never married		168
Willagee	15-19	Married	0	4
Willagee	15-19	Never married		245
Willagee	20-24	Married	0	56
Willagee	20-24	Married	1	8
Willagee	20-24	Never married		191
Willagee	25-34	Married	0	170
Willagee	25-34	Married	1	257
Willagee	25-34	Never married		239
Willagee	35-44	Married	0	102
Willagee	35-44	Married	1	379
Willagee	35-44	Never married		165
Willagee	45-54	Married	0	83
Willagee	45-54	Married	1	237
Willagee	45-54	Never married		240
Willagee	55-64	Married	0	33
Willagee	55-64	Married	1	158
Willagee	55-64	Never married		196
Willagee	65-74	Married	0	15
Willagee	65-74	Married	1	101
Willagee	65-74	Never married		156
Willagee	75-84	Married	1	95
Willagee	75-84	Never married		136
Willagee	85+	Married	1	26
Willagee	85+	Never married		85
Winthrop	15-19	Never married		471
Winthrop	20-24	Married	0	12
Winthrop	20-24	Married	1	6
Winthrop	20-24	Never married		443
Winthrop	25-34	Married	0	36
Winthrop	25-34	Married	1	162
Winthrop	25-34	Never married		332
Winthrop	35-44	Married	0	19
Winthrop	35-44	Married	1	432
Winthrop	35-44	Never married		117
Winthrop	45-54	Married	0	21
Winthrop	45-54	Married	1	661
Winthrop	45-54	Never married		103
Winthrop	55-64	Married	0	43
Winthrop	55-64	Married	1	792
Winthrop	55-64	Never married		100
Winthrop	65-74	Married	0	22
Winthrop	65-74	Married	1	498
Winthrop	65-74	Never married		76
Winthrop	75-84	Married	1	181
Winthrop	75-84	Never married		43
Winthrop	85+	Married	1	41
Winthrop	85+	Never married		37
Baldivis	15-19	Married	0	31
Baldivis	15-19	Married	1	3
Baldivis	15-19	Never married		1780
Baldivis	20-24	Married	0	671
Baldivis	20-24	Married	1	152
Baldivis	20-24	Never married		1232
Baldivis	25-34	Married	0	1635
Baldivis	25-34	Married	1	2706
Baldivis	25-34	Never married		1245
Baldivis	35-44	Married	0	609
Baldivis	35-44	Married	1	2987
Baldivis	35-44	Never married		707
Baldivis	45-54	Married	0	401
Baldivis	45-54	Married	1	2243
Baldivis	45-54	Never married		634
Baldivis	55-64	Married	0	182
Baldivis	55-64	Married	1	1317
Baldivis	55-64	Never married		460
Baldivis	65-74	Married	0	77
Baldivis	65-74	Married	1	931
Baldivis	65-74	Never married		348
Baldivis	75-84	Married	0	12
Baldivis	75-84	Married	1	347
Baldivis	75-84	Never married		170
Baldivis	85+	Married	0	3
Baldivis	85+	Married	1	39
Baldivis	85+	Never married		50
Cooloongup	15-19	Married	0	22
Cooloongup	15-19	Never married		478
Cooloongup	20-24	Married	0	109
Cooloongup	20-24	Married	1	25
Cooloongup	20-24	Never married		375
Cooloongup	25-34	Married	0	214
Cooloongup	25-34	Married	1	310
Cooloongup	25-34	Never married		428
Cooloongup	35-44	Married	0	144
Cooloongup	35-44	Married	1	376
Cooloongup	35-44	Never married		328
Cooloongup	45-54	Married	0	146
Cooloongup	45-54	Married	1	508
Cooloongup	45-54	Never married		357
Cooloongup	55-64	Married	0	74
Cooloongup	55-64	Married	1	625
Cooloongup	55-64	Never married		320
Cooloongup	65-74	Married	0	24
Cooloongup	65-74	Married	1	485
Cooloongup	65-74	Never married		235
Cooloongup	75-84	Married	0	8
Cooloongup	75-84	Married	1	204
Cooloongup	75-84	Never married		164
Cooloongup	85+	Married	1	60
Cooloongup	85+	Never married		78
Port Kennedy	15-19	Married	0	26
Port Kennedy	15-19	Never married		1007
Port Kennedy	20-24	Married	0	136
Port Kennedy	20-24	Married	1	30
Port Kennedy	20-24	Never married		636
Port Kennedy	25-34	Married	0	415
Port Kennedy	25-34	Married	1	546
Port Kennedy	25-34	Never married		554
Port Kennedy	35-44	Married	0	252
Port Kennedy	35-44	Married	1	1089
Port Kennedy	35-44	Never married		374
Port Kennedy	45-54	Married	0	243
Port Kennedy	45-54	Married	1	1231
Port Kennedy	45-54	Never married		392
Port Kennedy	55-64	Married	0	100
Port Kennedy	55-64	Married	1	769
Port Kennedy	55-64	Never married		218
Port Kennedy	65-74	Married	0	25
Port Kennedy	65-74	Married	1	435
Port Kennedy	65-74	Never married		161
Port Kennedy	75-84	Married	0	7
Port Kennedy	75-84	Married	1	188
Port Kennedy	75-84	Never married		123
Port Kennedy	85+	Married	1	18
Port Kennedy	85+	Never married		47
Rockingham	15-19	Married	0	19
Rockingham	15-19	Never married		638
Rockingham	20-24	Married	0	171
Rockingham	20-24	Married	1	31
Rockingham	20-24	Never married		519
Rockingham	25-34	Married	0	342
Rockingham	25-34	Married	1	425
Rockingham	25-34	Never married		607
Rockingham	35-44	Married	0	242
Rockingham	35-44	Married	1	662
Rockingham	35-44	Never married		521
Rockingham	45-54	Married	0	222
Rockingham	45-54	Married	1	906
Rockingham	45-54	Never married		635
Rockingham	55-64	Married	0	127
Rockingham	55-64	Married	1	1033
Rockingham	55-64	Never married		701
Rockingham	65-74	Married	0	58
Rockingham	65-74	Married	1	933
Rockingham	65-74	Never married		582
Rockingham	75-84	Married	0	18
Rockingham	75-84	Married	1	605
Rockingham	75-84	Never married		496
Rockingham	85+	Married	0	11
Rockingham	85+	Married	1	109
Rockingham	85+	Never married		241
Safety Bay - Shoalwater	15-19	Married	0	4
Safety Bay - Shoalwater	15-19	Never married		548
Safety Bay - Shoalwater	20-24	Married	0	136
Safety Bay - Shoalwater	20-24	Married	1	18
Safety Bay - Shoalwater	20-24	Never married		394
Safety Bay - Shoalwater	25-34	Married	0	276
Safety Bay - Shoalwater	25-34	Married	1	373
Safety Bay - Shoalwater	25-34	Never married		433
Safety Bay - Shoalwater	35-44	Married	0	186
Safety Bay - Shoalwater	35-44	Married	1	680
Safety Bay - Shoalwater	35-44	Never married		330
Safety Bay - Shoalwater	45-54	Married	0	157
Safety Bay - Shoalwater	45-54	Married	1	799
Safety Bay - Shoalwater	45-54	Never married		402
Safety Bay - Shoalwater	55-64	Married	0	104
Safety Bay - Shoalwater	55-64	Married	1	922
Safety Bay - Shoalwater	55-64	Never married		395
Safety Bay - Shoalwater	65-74	Married	0	51
Safety Bay - Shoalwater	65-74	Married	1	828
Safety Bay - Shoalwater	65-74	Never married		329
Safety Bay - Shoalwater	75-84	Married	0	19
Safety Bay - Shoalwater	75-84	Married	1	440
Safety Bay - Shoalwater	75-84	Never married		298
Safety Bay - Shoalwater	85+	Married	1	100
Safety Bay - Shoalwater	85+	Never married		174
Singleton - Golden Bay - Secret Harbour	15-19	Married	0	21
Singleton - Golden Bay - Secret Harbour	15-19	Never married		1519
Singleton - Golden Bay - Secret Harbour	20-24	Married	0	222
Singleton - Golden Bay - Secret Harbour	20-24	Married	1	42
Singleton - Golden Bay - Secret Harbour	20-24	Never married		773
Singleton - Golden Bay - Secret Harbour	25-34	Married	0	579
Singleton - Golden Bay - Secret Harbour	25-34	Married	1	1046
Singleton - Golden Bay - Secret Harbour	25-34	Never married		611
Singleton - Golden Bay - Secret Harbour	35-44	Married	0	417
Singleton - Golden Bay - Secret Harbour	35-44	Married	1	2073
Singleton - Golden Bay - Secret Harbour	35-44	Never married		472
Singleton - Golden Bay - Secret Harbour	45-54	Married	0	276
Singleton - Golden Bay - Secret Harbour	45-54	Married	1	2040
Singleton - Golden Bay - Secret Harbour	45-54	Never married		405
Singleton - Golden Bay - Secret Harbour	55-64	Married	0	81
Singleton - Golden Bay - Secret Harbour	55-64	Married	1	823
