SA2_NAME16	BornAust	Sex	persons
Parkwood - Ferndale - Lynwood	1	M	3525
Riverton - Shelley - Rossmoyne	0	F	3294
Riverton - Shelley - Rossmoyne	0	M	3126
Riverton - Shelley - Rossmoyne	1	F	3381
Riverton - Shelley - Rossmoyne	1	M	3162
Welshpool	0	M	3
Welshpool	1	M	6
Willetton	0	F	4674
Willetton	0	M	4436
Willetton	1	F	4285
Willetton	1	M	4274
Beckenham - Kenwick - Langford	0	F	4371
Beckenham - Kenwick - Langford	0	M	4607
Beckenham - Kenwick - Langford	1	F	4203
Beckenham - Kenwick - Langford	1	M	4644
Canning Vale - East	0	F	5882
Canning Vale - East	0	M	5839
Canning Vale - East	1	F	4828
Canning Vale - East	1	M	5664
Gosnells	0	F	3535
Gosnells	0	M	3506
Gosnells	1	F	5772
Gosnells	1	M	5650
Huntingdale - Southern River	0	F	3987
Huntingdale - Southern River	0	M	4021
Huntingdale - Southern River	1	F	5085
Huntingdale - Southern River	1	M	5176
Maddington - Orange Grove - Martin	0	F	2773
Maddington - Orange Grove - Martin	0	M	2958
Maddington - Orange Grove - Martin	1	F	3415
Maddington - Orange Grove - Martin	1	M	3580
Thornlie	0	F	4925
Thornlie	0	M	4688
Thornlie	1	F	6166
Thornlie	1	M	6266
Forrestfield - Wattle Grove	0	F	3126
Forrestfield - Wattle Grove	0	M	2959
Forrestfield - Wattle Grove	1	F	5759
Forrestfield - Wattle Grove	1	M	5730
High Wycombe	0	F	1572
High Wycombe	0	M	1447
High Wycombe	1	F	4156
High Wycombe	1	M	4164
Kalamunda - Maida Vale - Gooseberry Hill	0	F	2355
Kalamunda - Maida Vale - Gooseberry Hill	0	M	2176
Kalamunda - Maida Vale - Gooseberry Hill	1	F	4837
Kalamunda - Maida Vale - Gooseberry Hill	1	M	4738
Lesmurdie - Bickley - Carmel	0	F	1606
Lesmurdie - Bickley - Carmel	0	M	1448
Lesmurdie - Bickley - Carmel	1	F	3893
Lesmurdie - Bickley - Carmel	1	M	3977
Byford	0	F	2278
Byford	0	M	2201
Byford	1	F	5433
Byford	1	M	5292
Mundijong	0	F	684
Mundijong	0	M	647
Mundijong	1	F	2248
Mundijong	1	M	2400
Serpentine - Jarrahdale	0	F	466
Serpentine - Jarrahdale	0	M	528
Serpentine - Jarrahdale	1	F	1334
Serpentine - Jarrahdale	1	M	1653
Como	0	F	2607
Como	0	M	2383
Como	1	F	4343
Como	1	M	3674
Manning - Waterford	0	F	2254
Manning - Waterford	0	M	2098
Manning - Waterford	1	F	3139
Manning - Waterford	1	M	3321
South Perth - Kensington	0	F	2925
South Perth - Kensington	0	M	2877
South Perth - Kensington	1	F	4721
South Perth - Kensington	1	M	4793
Banjup	0	F	3143
Banjup	0	M	2965
Banjup	1	F	5376
Banjup	1	M	5296
Coogee	0	F	1372
Coogee	0	M	1271
Coogee	1	F	2875
Coogee	1	M	2802
Coolbellup	0	F	1266
Coolbellup	0	M	1149
Coolbellup	1	F	2632
Coolbellup	1	M	2506
Hamilton Hill	0	F	1872
Hamilton Hill	0	M	1759
Hamilton Hill	1	F	2966
Hamilton Hill	1	M	2863
Henderson	0	M	3
North Coogee	0	F	402
North Coogee	0	M	372
North Coogee	1	F	704
North Coogee	1	M	650
South Lake - Cockburn Central	0	F	2010
South Lake - Cockburn Central	0	M	1925
South Lake - Cockburn Central	1	F	3386
South Lake - Cockburn Central	1	M	3445
Spearwood	0	F	1848
Spearwood	0	M	1794
Spearwood	1	F	2915
Spearwood	1	M	2701
Success - Hammond Park	0	F	3051
Success - Hammond Park	0	M	2930
Success - Hammond Park	1	F	4073
Success - Hammond Park	1	M	3943
Yangebup	0	F	1075
Yangebup	0	M	1055
Yangebup	1	F	2406
Yangebup	1	M	2421
Beeliar - Wattleup	0	F	1336
Beeliar - Wattleup	0	M	1280
Beeliar - Wattleup	1	F	2566
Beeliar - Wattleup	1	M	2553
Jandakot	0	F	442
Jandakot	0	M	539
Jandakot	1	F	732
Jandakot	1	M	736
East Fremantle	0	F	893
East Fremantle	0	M	847
East Fremantle	1	F	2685
East Fremantle	1	M	2434
Fremantle	0	F	2304
Fremantle	0	M	2128
Fremantle	1	F	4439
Fremantle	1	M	4163
Fremantle - South	0	F	2229
Fremantle - South	0	M	2092
Fremantle - South	1	F	4680
Fremantle - South	1	M	4312
O'Connor (WA)	0	M	3
O'Connor (WA)	1	M	4
Bertram - Wellard (West)	0	F	2953
Bertram - Wellard (West)	0	M	2981
Bertram - Wellard (West)	1	F	3700
Bertram - Wellard (West)	1	M	3608
Calista	0	F	1175
Calista	0	M	1093
Calista	1	F	2328
Calista	1	M	2335
Hope Valley - Postans	0	F	4
Hope Valley - Postans	0	M	3
Hope Valley - Postans	1	F	23
Hope Valley - Postans	1	M	23
Kwinana Industrial	0	F	3
Kwinana Industrial	0	M	5
Kwinana Industrial	1	F	4
Kwinana Industrial	1	M	4
Parmelia - Orelia	0	F	1640
Parmelia - Orelia	0	M	1619
Parmelia - Orelia	1	F	3285
Parmelia - Orelia	1	M	3282
Casuarina - Wandi	0	F	881
Casuarina - Wandi	0	M	1031
Casuarina - Wandi	1	F	1525
Casuarina - Wandi	1	M	2428
Applecross - Ardross	0	F	2219
Applecross - Ardross	0	M	1991
Applecross - Ardross	1	F	3248
Applecross - Ardross	1	M	3054
Bateman	0	F	769
Bateman	0	M	750
Bateman	1	F	1050
Bateman	1	M	996
Bicton - Palmyra	0	F	1854
Bicton - Palmyra	0	M	1605
Bicton - Palmyra	1	F	4933
Bicton - Palmyra	1	M	4420
Booragoon	0	F	2816
Booragoon	0	M	2538
Booragoon	1	F	4295
Booragoon	1	M	4093
Bull Creek	0	F	1784
Bull Creek	0	M	1626
Bull Creek	1	F	2061
Bull Creek	1	M	2018
Leeming	0	F	2031
Leeming	0	M	1924
Leeming	1	F	3228
Leeming	1	M	3241
Melville	0	F	2170
Melville	0	M	1947
Melville	1	F	6003
Melville	1	M	5404
Murdoch - Kardinya	0	F	2495
Murdoch - Kardinya	0	M	2328
Murdoch - Kardinya	1	F	3448
Murdoch - Kardinya	1	M	3323
Willagee	0	F	669
Willagee	0	M	575
Willagee	1	F	1731
Willagee	1	M	1536
Winthrop	0	F	1437
Winthrop	0	M	1297
Winthrop	1	F	1439
Winthrop	1	M	1562
Baldivis	0	F	5435
Baldivis	0	M	5253
Baldivis	1	F	10117
Baldivis	1	M	9487
Cooloongup	0	F	1273
Cooloongup	0	M	1255
Cooloongup	1	F	2709
Cooloongup	1	M	2670
Port Kennedy	0	F	2159
Port Kennedy	0	M	2026
Port Kennedy	1	F	4408
Port Kennedy	1	M	4218
Rockingham	0	F	2845
Rockingham	0	M	2573
Rockingham	1	F	4141
Rockingham	1	M	4175
Safety Bay - Shoalwater	0	F	1782
Safety Bay - Shoalwater	0	M	1695
Safety Bay - Shoalwater	1	F	3605
Safety Bay - Shoalwater	1	M	3667
Singleton - Golden Bay - Secret Harbour	0	F	3171
Singleton - Golden Bay - Secret Harbour	0	M	3206
Singleton - Golden Bay - Secret Harbour	1	F	6066
Singleton - Golden Bay - Secret Harbour	1	M	6013
Waikiki	0	F	2062
Waikiki	0	M	1880
Waikiki	1	F	3822
Waikiki	1	M	3900
Warnbro	0	F	1620
Warnbro	0	M	1418
Warnbro	1	F	3346
Warnbro	1	M	3437
Albany	0	F	1678
Albany	0	M	1439
Albany	1	F	5400
Albany	1	M	4745
Albany Region	0	F	282
Albany Region	0	M	286
Albany Region	1	F	1227
Albany Region	1	M	1356
Bayonet Head - Lower King	0	F	485
Bayonet Head - Lower King	0	M	414
Bayonet Head - Lower King	1	F	1815
Bayonet Head - Lower King	1	M	1842
Denmark	0	F	698
Denmark	0	M	633
Denmark	1	F	1933
Denmark	1	M	1956
Gnowangerup	0	F	190
Gnowangerup	0	M	160
Gnowangerup	1	F	960
Gnowangerup	1	M	1204
Katanning	0	F	425
Katanning	0	M	466
Katanning	1	F	1482
Katanning	1	M	1563
Kojonup	0	F	278
Kojonup	0	M	257
Kojonup	1	F	1553
Kojonup	1	M	1640
Little Grove - Elleker	0	F	316
Little Grove - Elleker	0	M	331
Little Grove - Elleker	1	F	1167
Little Grove - Elleker	1	M	1611
McKail - Willyung	0	F	886
McKail - Willyung	0	M	810
McKail - Willyung	1	F	4023
McKail - Willyung	1	M	4009
Plantagenet	0	F	490
Plantagenet	0	M	488
Plantagenet	1	F	1752
Plantagenet	1	M	1874
Chittering	0	F	668
Chittering	0	M	601
Chittering	1	F	1756
Chittering	1	M	1894
Cunderdin	0	F	277
Cunderdin	0	M	252
Cunderdin	1	F	1460
Cunderdin	1	M	1636
Dowerin	0	F	220
Dowerin	0	M	216
Dowerin	1	F	1534
Dowerin	1	M	1674
Gingin - Dandaragan	0	F	830
Gingin - Dandaragan	0	M	834
Gingin - Dandaragan	1	F	2742
Gingin - Dandaragan	1	M	3070
Merredin	0	F	327
Merredin	0	M	413
Merredin	1	F	1899
Merredin	1	M	2009
Moora	0	F	335
Moora	0	M	323
Moora	1	F	1654
Moora	1	M	1916
Mukinbudin	0	F	183
Mukinbudin	0	M	230
Mukinbudin	1	F	1026
Mukinbudin	1	M	1334
Northam	0	F	959
Northam	0	M	1256
Northam	1	F	3875
Northam	1	M	3869
Toodyay	0	F	475
Toodyay	0	M	474
Toodyay	1	F	1480
Toodyay	1	M	1509
York - Beverley	0	F	463
York - Beverley	0	M	431
York - Beverley	1	F	1865
York - Beverley	1	M	1927
Brookton	0	F	229
Brookton	0	M	205
Brookton	1	F	1368
Brookton	1	M	1462
Kulin	0	F	244
Kulin	0	M	222
Kulin	1	F	1592
Kulin	1	M	1817
Murray	0	F	191
Murray	0	M	210
Murray	1	F	907
Murray	1	M	985
Narrogin	0	F	382
Narrogin	0	M	318
Narrogin	1	F	1749
Narrogin	1	M	1686
Wagin	0	F	301
Wagin	0	M	274
Wagin	1	F	1833
Wagin	1	M	1956
Broome	0	F	1185
Broome	0	M	1087
Broome	1	F	4858
Broome	1	M	5001
Derby - West Kimberley	0	F	303
Derby - West Kimberley	0	M	312
Derby - West Kimberley	1	F	3171
Derby - West Kimberley	1	M	3270
Halls Creek	0	F	83
Halls Creek	0	M	101
Halls Creek	1	F	1390
Halls Creek	1	M	1304
Kununurra	0	F	497
Kununurra	0	M	437
Kununurra	1	F	2654
Kununurra	1	M	2631
Roebuck	0	F	72
Roebuck	0	M	76
Roebuck	1	F	979
Roebuck	1	M	964
East Pilbara	0	F	216
East Pilbara	0	M	958
East Pilbara	1	F	1246
East Pilbara	1	M	2833
Newman	0	F	453
Newman	0	M	543
Newman	1	F	1314
Newman	1	M	1513
Port Hedland	0	F	450
Port Hedland	0	M	530
Port Hedland	1	F	1233
Port Hedland	1	M	1532
South Hedland	0	F	947
South Hedland	0	M	973
South Hedland	1	F	2789
South Hedland	1	M	3122
Ashburton (WA)	0	F	760
Ashburton (WA)	0	M	2703
Ashburton (WA)	1	F	2383
Ashburton (WA)	1	M	4939
Karratha	0	F	1647
Karratha	0	M	1827
Karratha	1	F	4890
Karratha	1	M	5500
Roebourne	0	F	368
Roebourne	0	M	580
Roebourne	1	F	1575
Roebourne	1	M	2325
Esperance	0	F	836
Esperance	0	M	709
Esperance	1	F	4573
Esperance	1	M	4584
Esperance Region	0	F	264
Esperance Region	0	M	263
Esperance Region	1	F	1263
Esperance Region	1	M	1488
Carnarvon	0	F	455
Carnarvon	0	M	423
Carnarvon	1	F	1604
Carnarvon	1	M	1785
Exmouth	0	F	362
Exmouth	0	M	358
Exmouth	1	F	1437
Exmouth	1	M	1681
Boulder	0	F	623
Boulder	0	M	684
Boulder	1	F	2290
Boulder	1	M	2558
Kalgoorlie	0	F	1784
Kalgoorlie	0	M	1900
Kalgoorlie	1	F	4164
Kalgoorlie	1	M	4592
Kalgoorlie - North	0	F	1078
Kalgoorlie - North	0	M	1048
Kalgoorlie - North	1	F	2971
Kalgoorlie - North	1	M	3053
Kambalda - Coolgardie - Norseman	0	F	399
Kambalda - Coolgardie - Norseman	0	M	454
Kambalda - Coolgardie - Norseman	1	F	1374
Kambalda - Coolgardie - Norseman	1	M	1643
Leinster - Leonora	0	F	188
Leinster - Leonora	0	M	428
Leinster - Leonora	1	F	1471
Leinster - Leonora	1	M	1841
Geraldton	0	F	1019
Geraldton	0	M	855
Geraldton	1	F	4362
Geraldton	1	M	4257
Geraldton - East	0	F	451
Geraldton - East	0	M	410
Geraldton - East	1	F	3120
Geraldton - East	1	M	3268
Geraldton - North	0	F	550
Geraldton - North	0	M	503
Geraldton - North	1	F	3049
Geraldton - North	1	M	3029
Geraldton - South	0	F	934
Geraldton - South	0	M	887
Geraldton - South	1	F	3861
Geraldton - South	1	M	3653
Irwin	0	F	260
Irwin	0	M	224
Irwin	1	F	1370
Irwin	1	M	1418
Meekatharra	0	F	156
Meekatharra	0	M	318
Meekatharra	1	F	778
Meekatharra	1	M	1123
Morawa	0	F	226
Morawa	0	M	256
Morawa	1	F	1375
Morawa	1	M	1737
Northampton - Mullewa - Greenough	0	F	377
Northampton - Mullewa - Greenough	0	M	304
Northampton - Mullewa - Greenough	1	F	2129
Northampton - Mullewa - Greenough	1	M	2376
Migratory - Offshore - Shipping (WA)	0	F	9
Migratory - Offshore - Shipping (WA)	0	M	164
Migratory - Offshore - Shipping (WA)	1	F	16
Migratory - Offshore - Shipping (WA)	1	M	177
No usual address (WA)	0	F	634
No usual address (WA)	0	M	851
No usual address (WA)	1	F	1378
No usual address (WA)	1	M	2138
Bridgewater - Gagebrook	0	F	124
Bridgewater - Gagebrook	0	M	116
Bridgewater - Gagebrook	1	F	3210
Bridgewater - Gagebrook	1	M	3038
Brighton - Pontville	0	F	111
Brighton - Pontville	0	M	107
Brighton - Pontville	1	F	2467
Brighton - Pontville	1	M	2386
Old Beach - Otago	0	F	179
Old Beach - Otago	0	M	204
Old Beach - Otago	1	F	1907
Old Beach - Otago	1	M	1847
Bellerive - Rosny	0	F	409
Bellerive - Rosny	0	M	344
Bellerive - Rosny	1	F	2561
Bellerive - Rosny	1	M	2323
Cambridge	0	F	405
Cambridge	0	M	408
Cambridge	1	F	3253
Cambridge	1	M	3302
Geilston Bay - Risdon	0	F	159
Geilston Bay - Risdon	0	M	148
Geilston Bay - Risdon	1	F	1455
Geilston Bay - Risdon	1	M	1332
Howrah - Tranmere	0	F	615
Howrah - Tranmere	0	M	585
Howrah - Tranmere	1	F	4591
Howrah - Tranmere	1	M	4126
Lindisfarne - Rose Bay	0	F	449
Lindisfarne - Rose Bay	0	M	405
Lindisfarne - Rose Bay	1	F	3244
Lindisfarne - Rose Bay	1	M	2807
Mornington - Warrane	0	F	237
Mornington - Warrane	0	M	188
Mornington - Warrane	1	F	2037
Mornington - Warrane	1	M	1924
Risdon Vale	0	F	85
Risdon Vale	0	M	95
Risdon Vale	1	F	1160
Risdon Vale	1	M	1499
Rokeby	0	F	184
Rokeby	0	M	180
Rokeby	1	F	2804
Rokeby	1	M	2465
South Arm	0	F	206
South Arm	0	M	221
South Arm	1	F	1775
South Arm	1	M	1782
Austins Ferry - Granton	0	F	158
Austins Ferry - Granton	0	M	141
Austins Ferry - Granton	1	F	1742
Austins Ferry - Granton	1	M	1745
Berriedale - Chigwell	0	F	236
Berriedale - Chigwell	0	M	235
Berriedale - Chigwell	1	F	2327
Berriedale - Chigwell	1	M	2255
Claremont (Tas.)	0	F	310
Claremont (Tas.)	0	M	260
Claremont (Tas.)	1	F	3449
Claremont (Tas.)	1	M	3180
Derwent Park - Lutana	0	F	230
Derwent Park - Lutana	0	M	264
Derwent Park - Lutana	1	F	1680
Derwent Park - Lutana	1	M	1640
Glenorchy	0	F	856
Glenorchy	0	M	708
Glenorchy	1	F	4458
Glenorchy	1	M	4179
Montrose - Rosetta	0	F	292
Montrose - Rosetta	0	M	260
Montrose - Rosetta	1	F	2076
Montrose - Rosetta	1	M	1816
Moonah	0	F	552
Moonah	0	M	486
Moonah	1	F	1925
Moonah	1	M	1895
New Norfolk	0	F	207
New Norfolk	0	M	205
New Norfolk	1	F	2884
New Norfolk	1	M	2745
West Moonah	0	F	414
West Moonah	0	M	387
West Moonah	1	F	1437
West Moonah	1	M	1395
Kingston - Huntingfield	0	F	1011
Kingston - Huntingfield	0	M	887
Kingston - Huntingfield	1	F	4578
Kingston - Huntingfield	1	M	4257
Kingston Beach - Blackmans Bay	0	F	948
Kingston Beach - Blackmans Bay	0	M	793
Kingston Beach - Blackmans Bay	1	F	4217
Kingston Beach - Blackmans Bay	1	M	3854
Margate - Snug	0	F	500
Margate - Snug	0	M	467
Margate - Snug	1	F	3267
Margate - Snug	1	M	3113
Taroona - Bonnet Hill	0	F	405
Taroona - Bonnet Hill	0	M	379
Taroona - Bonnet Hill	1	F	1387
Taroona - Bonnet Hill	1	M	1251
Hobart	0	F	1005
Hobart	0	M	888
Hobart	1	F	2617
Hobart	1	M	2559
Lenah Valley - Mount Stuart	0	F	598
Lenah Valley - Mount Stuart	0	M	590
Lenah Valley - Mount Stuart	1	F	3447
Lenah Valley - Mount Stuart	1	M	3192
Mount Nelson - Dynnyrne	0	F	622
Mount Nelson - Dynnyrne	0	M	609
Mount Nelson - Dynnyrne	1	F	1611
Mount Nelson - Dynnyrne	1	M	1605
New Town	0	F	561
New Town	0	M	583
New Town	1	F	2343
New Town	1	M	2170
Sandy Bay	0	F	1967
Sandy Bay	0	M	1842
Sandy Bay	1	F	3786
Sandy Bay	1	M	3562
South Hobart - Fern Tree	0	F	617
South Hobart - Fern Tree	0	M	576
South Hobart - Fern Tree	1	F	2338
South Hobart - Fern Tree	1	M	2200
West Hobart	0	F	547
West Hobart	0	M	503
West Hobart	1	F	2344
West Hobart	1	M	2177
Dodges Ferry - Lewisham	0	F	336
Dodges Ferry - Lewisham	0	M	318
Dodges Ferry - Lewisham	1	F	3094
Dodges Ferry - Lewisham	1	M	3219
Sorell - Richmond	0	F	406
Sorell - Richmond	0	M	373
Sorell - Richmond	1	F	3707
Sorell - Richmond	1	M	3469
Invermay	0	F	189
Invermay	0	M	221
Invermay	1	F	1206
Invermay	1	M	1140
Kings Meadows - Punchbowl	0	F	223
Kings Meadows - Punchbowl	0	M	215
Kings Meadows - Punchbowl	1	F	1824
Kings Meadows - Punchbowl	1	M	1636
Launceston	0	F	439
Launceston	0	M	427
Launceston	1	F	1936
Launceston	1	M	1838
Legana	0	F	298
Legana	0	M	265
Legana	1	F	1685
Legana	1	M	1644
Mowbray	0	F	440
Mowbray	0	M	520
Mowbray	1	F	1233
Mowbray	1	M	1223
Newnham - Mayfield	0	F	723
Newnham - Mayfield	0	M	758
Newnham - Mayfield	1	F	3486
Newnham - Mayfield	1	M	3270
Newstead	0	F	359
Newstead	0	M	342
Newstead	1	F	2256
Newstead	1	M	1912
Norwood (Tas.)	0	F	197
Norwood (Tas.)	0	M	175
Norwood (Tas.)	1	F	1740
Norwood (Tas.)	1	M	1544
Prospect Vale - Blackstone	0	F	330
Prospect Vale - Blackstone	0	M	284
Prospect Vale - Blackstone	1	F	2840
Prospect Vale - Blackstone	1	M	2580
Ravenswood	0	F	106
Ravenswood	0	M	83
Ravenswood	1	F	1603
Ravenswood	1	M	1475
Riverside	0	F	477
Riverside	0	M	439
Riverside	1	F	2653
Riverside	1	M	2484
South Launceston	0	F	341
South Launceston	0	M	269
South Launceston	1	F	1907
South Launceston	1	M	1694
Summerhill - Prospect	0	F	223
Summerhill - Prospect	0	M	172
Summerhill - Prospect	1	F	2054
Summerhill - Prospect	1	M	1941
Trevallyn	0	F	301
Trevallyn	0	M	294
Trevallyn	1	F	1895
Trevallyn	1	M	1808
Waverley - St Leonards	0	F	132
Waverley - St Leonards	0	M	112
Waverley - St Leonards	1	F	1516
Waverley - St Leonards	1	M	1463
West Launceston	0	F	244
West Launceston	0	M	255
West Launceston	1	F	1784
West Launceston	1	M	1608
Youngtown - Relbia	0	F	183
Youngtown - Relbia	0	M	172
Youngtown - Relbia	1	F	2067
Youngtown - Relbia	1	M	1921
Beauty Point - Beaconsfield	0	F	213
Beauty Point - Beaconsfield	0	M	215
Beauty Point - Beaconsfield	1	F	1492
Beauty Point - Beaconsfield	1	M	1476
Deloraine	0	F	375
Deloraine	0	M	323
Deloraine	1	F	2287
Deloraine	1	M	2247
Grindelwald - Lanena	0	F	442
Grindelwald - Lanena	0	M	426
Grindelwald - Lanena	1	F	2195
Grindelwald - Lanena	1	M	2149
Hadspen - Carrick	0	F	113
Hadspen - Carrick	0	M	102
Hadspen - Carrick	1	F	1426
Hadspen - Carrick	1	M	1416
Westbury	0	F	214
Westbury	0	M	205
Westbury	1	F	1583
Westbury	1	M	1654
Dilston - Lilydale	0	F	203
Dilston - Lilydale	0	M	203
Dilston - Lilydale	1	F	1523
Dilston - Lilydale	1	M	1653
George Town	0	F	360
George Town	0	M	372
George Town	1	F	2734
George Town	1	M	2692
Longford	0	F	171
Longford	0	M	161
Longford	1	F	1708
Longford	1	M	1652
Northern Midlands	0	F	158
Northern Midlands	0	M	110
Northern Midlands	1	F	1449
Northern Midlands	1	M	1539
Perth - Evandale	0	F	206
Perth - Evandale	0	M	212
Perth - Evandale	1	F	2128
Perth - Evandale	1	M	2049
St Helens - Scamander	0	F	412
St Helens - Scamander	0	M	354
St Helens - Scamander	1	F	2317
St Helens - Scamander	1	M	2418
Flinders and Cape Barren Islands	0	F	47
Flinders and Cape Barren Islands	0	M	38
Flinders and Cape Barren Islands	1	F	336
Flinders and Cape Barren Islands	1	M	407
Scottsdale - Bridport	0	F	264
Scottsdale - Bridport	0	M	265
Scottsdale - Bridport	1	F	2750
Scottsdale - Bridport	1	M	2745
Central Highlands	0	F	87
Central Highlands	0	M	86
Central Highlands	1	F	794
Central Highlands	1	M	902
Derwent Valley	0	F	128
Derwent Valley	0	M	174
Derwent Valley	1	F	1177
Derwent Valley	1	M	1316
Southern Midlands	0	F	172
Southern Midlands	0	M	174
Southern Midlands	1	F	2470
Southern Midlands	1	M	2651
Wilderness - East	0	M	3
Wilderness - East	1	F	4
Wilderness - East	1	M	6
Bruny Island - Kettering	0	F	282
Bruny Island - Kettering	0	M	279
Bruny Island - Kettering	1	F	1008
Bruny Island - Kettering	1	M	1130
Cygnet	0	F	360
Cygnet	0	M	384
Cygnet	1	F	1569
Cygnet	1	M	1546
Geeveston - Dover	0	F	260
Geeveston - Dover	0	M	262
Geeveston - Dover	1	F	1341
Geeveston - Dover	1	M	1447
Huonville - Franklin	0	F	548
Huonville - Franklin	0	M	558
Huonville - Franklin	1	F	3351
Huonville - Franklin	1	M	3219
Forestier - Tasman	0	F	128
Forestier - Tasman	0	M	133
Forestier - Tasman	1	F	855
Forestier - Tasman	1	M	925
Triabunna - Bicheno	0	F	235
Triabunna - Bicheno	0	M	215
Triabunna - Bicheno	1	F	1678
Triabunna - Bicheno	1	M	1782
Acton - Upper Burnie	0	F	117
Acton - Upper Burnie	0	M	116
Acton - Upper Burnie	1	F	1432
Acton - Upper Burnie	1	M	1293
Burnie - Ulverstone Region	0	F	209
Burnie - Ulverstone Region	0	M	225
Burnie - Ulverstone Region	1	F	2021
Burnie - Ulverstone Region	1	M	2070
Burnie - Wivenhoe	0	F	162
Burnie - Wivenhoe	0	M	146
Burnie - Wivenhoe	1	F	1580
Burnie - Wivenhoe	1	M	1440
Parklands - Camdale	0	F	298
Parklands - Camdale	0	M	290
Parklands - Camdale	1	F	2849
Parklands - Camdale	1	M	2531
Penguin - Sulphur Creek	0	F	235
Penguin - Sulphur Creek	0	M	211
Penguin - Sulphur Creek	1	F	2148
Penguin - Sulphur Creek	1	M	2010
Romaine - Havenview	0	F	137
Romaine - Havenview	0	M	120
Romaine - Havenview	1	F	1518
Romaine - Havenview	1	M	1437
Somerset	0	F	137
Somerset	0	M	104
Somerset	1	F	1714
Somerset	1	M	1644
Ulverstone	0	F	310
Ulverstone	0	M	237
Ulverstone	1	F	3028
Ulverstone	1	M	2816
West Ulverstone	0	F	171
West Ulverstone	0	M	173
West Ulverstone	1	F	1841
West Ulverstone	1	M	1699
Wynyard	0	F	327
Wynyard	0	M	259
Wynyard	1	F	2592
Wynyard	1	M	2428
Devonport	0	F	621
Devonport	0	M	523
Devonport	1	F	6224
Devonport	1	M	5411
East Devonport	0	F	223
East Devonport	0	M	203
East Devonport	1	F	2065
East Devonport	1	M	1864
Latrobe	0	F	173
Latrobe	0	M	148
Latrobe	1	F	1976
Latrobe	1	M	1876
Miandetta - Don	0	F	178
Miandetta - Don	0	M	146
Miandetta - Don	1	F	1577
Miandetta - Don	1	M	1405
Port Sorell	0	F	279
Port Sorell	0	M	278
Port Sorell	1	F	2347
Port Sorell	1	M	2287
Quoiba - Spreyton	0	F	100
Quoiba - Spreyton	0	M	99
Quoiba - Spreyton	1	F	1224
Quoiba - Spreyton	1	M	1324
Sheffield - Railton	0	F	364
Sheffield - Railton	0	M	360
Sheffield - Railton	1	F	2363
Sheffield - Railton	1	M	2504
Turners Beach - Forth	0	F	146
Turners Beach - Forth	0	M	134
Turners Beach - Forth	1	F	1325
Turners Beach - Forth	1	M	1329
King Island	0	F	93
King Island	0	M	100
King Island	1	F	607
King Island	1	M	641
North West	0	F	194
North West	0	M	210
North West	1	F	1528
North West	1	M	1672
Smithton	0	F	124
Smithton	0	M	122
Smithton	1	F	1653
Smithton	1	M	1662
Waratah	0	F	218
Waratah	0	M	211
Waratah	1	F	1364
Waratah	1	M	1527
West Coast (Tas.)	0	F	167
West Coast (Tas.)	0	M	190
West Coast (Tas.)	1	F	1637
West Coast (Tas.)	1	M	1761
Migratory - Offshore - Shipping (Tas.)	0	F	3
Migratory - Offshore - Shipping (Tas.)	0	M	15
Migratory - Offshore - Shipping (Tas.)	1	F	16
Migratory - Offshore - Shipping (Tas.)	1	M	28
No usual address (Tas.)	0	F	66
No usual address (Tas.)	0	M	72
No usual address (Tas.)	1	F	286
No usual address (Tas.)	1	M	376
Darwin Airport	0	F	3
Darwin Airport	0	M	3
Darwin Airport	1	F	3
Darwin Airport	1	M	6
Darwin City	0	F	1263
Darwin City	0	M	1454
Darwin City	1	F	1122
Darwin City	1	M	1560
East Point	1	F	4
East Point	1	M	11
Fannie Bay - The Gardens	0	F	479
Fannie Bay - The Gardens	0	M	432
Fannie Bay - The Gardens	1	F	1039
Fannie Bay - The Gardens	1	M	1066
Larrakeyah	0	F	575
Larrakeyah	0	M	636
Larrakeyah	1	F	918
Larrakeyah	1	M	1110
Ludmilla - The Narrows	0	F	263
Ludmilla - The Narrows	0	M	277
Ludmilla - The Narrows	1	F	831
Ludmilla - The Narrows	1	M	897
Parap	0	F	447
Parap	0	M	428
Parap	1	F	768
Parap	1	M	823
Stuart Park	0	F	681
Stuart Park	0	M	684
Stuart Park	1	F	1057
Stuart Park	1	M	1175
Woolner - Bayview - Winnellie	0	F	353
Woolner - Bayview - Winnellie	0	M	381
Woolner - Bayview - Winnellie	1	F	833
Woolner - Bayview - Winnellie	1	M	995
Alawa	0	F	350
Alawa	0	M	337
Alawa	1	F	585
Alawa	1	M	607
Anula	0	F	311
Anula	0	M	261
Anula	1	F	775
Anula	1	M	803
Berrimah	0	F	109
Berrimah	0	M	138
Berrimah	1	F	427
Berrimah	1	M	443
Brinkin - Nakara	0	F	729
Brinkin - Nakara	0	M	803
Brinkin - Nakara	1	F	786
Brinkin - Nakara	1	M	871
Coconut Grove	0	F	586
Coconut Grove	0	M	582
Coconut Grove	1	F	750
Coconut Grove	1	M	717
East Arm	1	M	10
Jingili	0	F	226
Jingili	0	M	207
Jingili	1	F	558
Jingili	1	M	582
Karama	0	F	755
Karama	0	M	684
Karama	1	F	1459
Karama	1	M	1454
Leanyer	0	F	723
Leanyer	0	M	682
Leanyer	1	F	1338
Leanyer	1	M	1439
Lyons (NT)	0	F	758
Lyons (NT)	0	M	697
