SA2_NAME16	MaxSchoolingCompleted	adults
Jamisontown - South Penrith	Year 8	602
Jamisontown - South Penrith	Year 9	1172
Jamisontown - South Penrith	Year 10	4237
Jamisontown - South Penrith	Year 11	968
Jamisontown - South Penrith	Year 12	5700
Kingswood - Werrington	Did not go to school	106
Kingswood - Werrington	Year 8	697
Kingswood - Werrington	Year 9	1105
Kingswood - Werrington	Year 10	3989
Kingswood - Werrington	Year 11	1000
Kingswood - Werrington	Year 12	7189
Mulgoa - Luddenham - Orchard Hills	Did not go to school	47
Mulgoa - Luddenham - Orchard Hills	Year 8	354
Mulgoa - Luddenham - Orchard Hills	Year 9	527
Mulgoa - Luddenham - Orchard Hills	Year 10	2208
Mulgoa - Luddenham - Orchard Hills	Year 11	457
Mulgoa - Luddenham - Orchard Hills	Year 12	3325
Penrith	Did not go to school	46
Penrith	Year 8	662
Penrith	Year 9	894
Penrith	Year 10	2903
Penrith	Year 11	745
Penrith	Year 12	4662
Warragamba - Silverdale	Did not go to school	9
Warragamba - Silverdale	Year 8	183
Warragamba - Silverdale	Year 9	325
Warragamba - Silverdale	Year 10	1486
Warragamba - Silverdale	Year 11	315
Warragamba - Silverdale	Year 12	1463
Richmond - Clarendon	Did not go to school	42
Richmond - Clarendon	Year 8	613
Richmond - Clarendon	Year 9	990
Richmond - Clarendon	Year 10	3429
Richmond - Clarendon	Year 11	861
Richmond - Clarendon	Year 12	4507
Windsor - Bligh Park	Did not go to school	50
Windsor - Bligh Park	Year 8	587
Windsor - Bligh Park	Year 9	1065
Windsor - Bligh Park	Year 10	4097
Windsor - Bligh Park	Year 11	966
Windsor - Bligh Park	Year 12	4538
Yarramundi - Londonderry	Did not go to school	22
Yarramundi - Londonderry	Year 8	329
Yarramundi - Londonderry	Year 9	505
Yarramundi - Londonderry	Year 10	1956
Yarramundi - Londonderry	Year 11	313
Yarramundi - Londonderry	Year 12	1519
Erskine Park	Did not go to school	24
Erskine Park	Year 8	148
Erskine Park	Year 9	352
Erskine Park	Year 10	1651
Erskine Park	Year 11	387
Erskine Park	Year 12	2411
St Clair	Did not go to school	118
St Clair	Year 8	653
St Clair	Year 9	1052
St Clair	Year 10	4752
St Clair	Year 11	1151
St Clair	Year 12	7068
Colyton - Oxley Park	Did not go to school	115
Colyton - Oxley Park	Year 8	585
Colyton - Oxley Park	Year 9	762
Colyton - Oxley Park	Year 10	2647
Colyton - Oxley Park	Year 11	672
Colyton - Oxley Park	Year 12	3617
St Marys - North St Marys	Did not go to school	129
St Marys - North St Marys	Year 8	820
St Marys - North St Marys	Year 9	1058
St Marys - North St Marys	Year 10	3376
St Marys - North St Marys	Year 11	871
St Marys - North St Marys	Year 12	4937
Homebush Bay - Silverwater	Did not go to school	105
Homebush Bay - Silverwater	Year 8	189
Homebush Bay - Silverwater	Year 9	258
Homebush Bay - Silverwater	Year 10	1128
Homebush Bay - Silverwater	Year 11	455
Homebush Bay - Silverwater	Year 12	10345
Auburn - Central	Did not go to school	906
Auburn - Central	Year 8	1180
Auburn - Central	Year 9	585
Auburn - Central	Year 10	1519
Auburn - Central	Year 11	593
Auburn - Central	Year 12	8043
Auburn - North	Did not go to school	744
Auburn - North	Year 8	721
Auburn - North	Year 9	279
Auburn - North	Year 10	728
Auburn - North	Year 11	344
Auburn - North	Year 12	5778
Auburn - South	Did not go to school	354
Auburn - South	Year 8	589
Auburn - South	Year 9	301
Auburn - South	Year 10	937
Auburn - South	Year 11	377
Auburn - South	Year 12	3628
Berala	Did not go to school	383
Berala	Year 8	588
Berala	Year 9	368
Berala	Year 10	1016
Berala	Year 11	349
Berala	Year 12	4250
Lidcombe	Did not go to school	562
Lidcombe	Year 8	815
Lidcombe	Year 9	538
Lidcombe	Year 10	1602
Lidcombe	Year 11	612
Lidcombe	Year 12	11668
Regents Park	Did not go to school	155
Regents Park	Year 8	303
Regents Park	Year 9	226
Regents Park	Year 10	613
Regents Park	Year 11	219
Regents Park	Year 12	2312
Carlingford	Did not go to school	236
Carlingford	Year 8	521
Carlingford	Year 9	910
Carlingford	Year 10	2713
Carlingford	Year 11	970
Carlingford	Year 12	15923
Ermington - Rydalmere	Did not go to school	356
Ermington - Rydalmere	Year 8	738
Ermington - Rydalmere	Year 9	848
Ermington - Rydalmere	Year 10	2820
Ermington - Rydalmere	Year 11	866
Ermington - Rydalmere	Year 12	10493
Oatlands - Dundas Valley	Did not go to school	191
Oatlands - Dundas Valley	Year 8	477
Oatlands - Dundas Valley	Year 9	638
Oatlands - Dundas Valley	Year 10	2133
Oatlands - Dundas Valley	Year 11	643
Oatlands - Dundas Valley	Year 12	9428
Chester Hill - Sefton	Did not go to school	562
Chester Hill - Sefton	Year 8	1121
Chester Hill - Sefton	Year 9	958
Chester Hill - Sefton	Year 10	2632
Chester Hill - Sefton	Year 11	809
Chester Hill - Sefton	Year 12	6943
Fairfield - East	Did not go to school	666
Fairfield - East	Year 8	1102
Fairfield - East	Year 9	681
Fairfield - East	Year 10	1992
Fairfield - East	Year 11	674
Fairfield - East	Year 12	5734
Granville - Clyde	Did not go to school	685
Granville - Clyde	Year 8	1113
Granville - Clyde	Year 9	742
Granville - Clyde	Year 10	2333
Granville - Clyde	Year 11	775
Granville - Clyde	Year 12	9589
Greystanes - Pemulwuy	Did not go to school	305
Greystanes - Pemulwuy	Year 8	1192
Greystanes - Pemulwuy	Year 9	1177
Greystanes - Pemulwuy	Year 10	4786
Greystanes - Pemulwuy	Year 11	1049
Greystanes - Pemulwuy	Year 12	10895
Guildford - South Granville	Did not go to school	702
Guildford - South Granville	Year 8	1292
Guildford - South Granville	Year 9	948
Guildford - South Granville	Year 10	2764
Guildford - South Granville	Year 11	825
Guildford - South Granville	Year 12	7673
Guildford West - Merrylands West	Did not go to school	559
Guildford West - Merrylands West	Year 8	1174
Guildford West - Merrylands West	Year 9	984
Guildford West - Merrylands West	Year 10	3155
Guildford West - Merrylands West	Year 11	863
Guildford West - Merrylands West	Year 12	8195
Merrylands - Holroyd	Did not go to school	834
Merrylands - Holroyd	Year 8	1618
Merrylands - Holroyd	Year 9	1068
Merrylands - Holroyd	Year 10	3698
Merrylands - Holroyd	Year 11	1124
Merrylands - Holroyd	Year 12	12586
Smithfield Industrial	Did not go to school	3
Smithfield Industrial	Year 11	3
Smithfield Industrial	Year 12	3
Yennora Industrial	Year 12	8
North Parramatta	Did not go to school	331
North Parramatta	Year 8	538
North Parramatta	Year 9	589
North Parramatta	Year 10	2113
North Parramatta	Year 11	702
North Parramatta	Year 12	12314
North Rocks	Did not go to school	36
North Rocks	Year 8	173
North Rocks	Year 9	287
North Rocks	Year 10	1063
North Rocks	Year 11	300
North Rocks	Year 12	4180
Northmead	Did not go to school	131
Northmead	Year 8	384
Northmead	Year 9	535
Northmead	Year 10	1847
Northmead	Year 11	559
Northmead	Year 12	11215
Parramatta - Rosehill	Did not go to school	377
Parramatta - Rosehill	Year 8	539
Parramatta - Rosehill	Year 9	454
Parramatta - Rosehill	Year 10	1632
Parramatta - Rosehill	Year 11	622
Parramatta - Rosehill	Year 12	18172
Toongabbie - Constitution Hill	Did not go to school	184
Toongabbie - Constitution Hill	Year 8	817
Toongabbie - Constitution Hill	Year 9	1042
Toongabbie - Constitution Hill	Year 10	3496
Toongabbie - Constitution Hill	Year 11	915
Toongabbie - Constitution Hill	Year 12	10219
Winston Hills	Did not go to school	46
Winston Hills	Year 8	254
Winston Hills	Year 9	418
Winston Hills	Year 10	1786
Winston Hills	Year 11	421
Winston Hills	Year 12	5181
Pendle Hill - Girraween	Did not go to school	169
Pendle Hill - Girraween	Year 8	563
Pendle Hill - Girraween	Year 9	423
Pendle Hill - Girraween	Year 10	1528
Pendle Hill - Girraween	Year 11	474
Pendle Hill - Girraween	Year 12	6021
Wentworthville - Westmead	Did not go to school	196
Wentworthville - Westmead	Year 8	522
Wentworthville - Westmead	Year 9	435
Wentworthville - Westmead	Year 10	1422
Wentworthville - Westmead	Year 11	429
Wentworthville - Westmead	Year 12	8475
Epping - North Epping	Did not go to school	158
Epping - North Epping	Year 8	365
Epping - North Epping	Year 9	700
Epping - North Epping	Year 10	2048
Epping - North Epping	Year 11	833
Epping - North Epping	Year 12	17444
Pennant Hills - Cheltenham	Did not go to school	82
Pennant Hills - Cheltenham	Year 8	243
Pennant Hills - Cheltenham	Year 9	583
Pennant Hills - Cheltenham	Year 10	1950
Pennant Hills - Cheltenham	Year 11	781
Pennant Hills - Cheltenham	Year 12	12127
Eastwood - Denistone	Did not go to school	238
Eastwood - Denistone	Year 8	577
Eastwood - Denistone	Year 9	684
Eastwood - Denistone	Year 10	2005
Eastwood - Denistone	Year 11	762
Eastwood - Denistone	Year 12	15700
Gladesville - Huntleys Point	Did not go to school	95
Gladesville - Huntleys Point	Year 8	442
Gladesville - Huntleys Point	Year 9	482
Gladesville - Huntleys Point	Year 10	1603
Gladesville - Huntleys Point	Year 11	510
Gladesville - Huntleys Point	Year 12	7957
Hunters Hill - Woolwich	Did not go to school	29
Hunters Hill - Woolwich	Year 8	208
Hunters Hill - Woolwich	Year 9	386
Hunters Hill - Woolwich	Year 10	1028
Hunters Hill - Woolwich	Year 11	459
Hunters Hill - Woolwich	Year 12	5483
Macquarie Park - Marsfield	Did not go to school	151
Macquarie Park - Marsfield	Year 8	436
Macquarie Park - Marsfield	Year 9	499
Macquarie Park - Marsfield	Year 10	1499
Macquarie Park - Marsfield	Year 11	541
Macquarie Park - Marsfield	Year 12	14487
North Ryde - East Ryde	Did not go to school	136
North Ryde - East Ryde	Year 8	426
North Ryde - East Ryde	Year 9	438
North Ryde - East Ryde	Year 10	1521
North Ryde - East Ryde	Year 11	421
North Ryde - East Ryde	Year 12	6648
West Ryde - Meadowbank	Did not go to school	190
West Ryde - Meadowbank	Year 8	451
West Ryde - Meadowbank	Year 9	449
West Ryde - Meadowbank	Year 10	1655
West Ryde - Meadowbank	Year 11	553
West Ryde - Meadowbank	Year 12	12224
Putney	Did not go to school	26
Putney	Year 8	117
Putney	Year 9	137
Putney	Year 10	562
Putney	Year 11	153
Putney	Year 12	2195
Ryde	Did not go to school	244
Ryde	Year 8	906
Ryde	Year 9	784
Ryde	Year 10	3051
Ryde	Year 11	883
Ryde	Year 12	15220
Ashcroft - Busby - Miller	Did not go to school	546
Ashcroft - Busby - Miller	Year 8	1193
Ashcroft - Busby - Miller	Year 9	1236
Ashcroft - Busby - Miller	Year 10	2867
Ashcroft - Busby - Miller	Year 11	902
Ashcroft - Busby - Miller	Year 12	4642
Austral - Greendale	Did not go to school	200
Austral - Greendale	Year 8	786
Austral - Greendale	Year 9	611
Austral - Greendale	Year 10	2050
Austral - Greendale	Year 11	378
Austral - Greendale	Year 12	2436
Cobbitty - Leppington	Did not go to school	122
Cobbitty - Leppington	Year 8	612
Cobbitty - Leppington	Year 9	813
Cobbitty - Leppington	Year 10	3500
Cobbitty - Leppington	Year 11	785
Cobbitty - Leppington	Year 12	6562
Badgerys Creek	Year 9	8
Badgerys Creek	Year 10	12
Badgerys Creek	Year 11	3
Badgerys Creek	Year 12	16
Cecil Hills	Did not go to school	158
Cecil Hills	Year 8	277
Cecil Hills	Year 9	249
Cecil Hills	Year 10	1033
Cecil Hills	Year 11	324
Cecil Hills	Year 12	3239
Green Valley	Did not go to school	459
Green Valley	Year 8	757
Green Valley	Year 9	501
Green Valley	Year 10	1725
Green Valley	Year 11	599
Green Valley	Year 12	5278
Hinchinbrook	Did not go to school	346
Hinchinbrook	Year 8	511
Hinchinbrook	Year 9	453
Hinchinbrook	Year 10	1740
Hinchinbrook	Year 11	548
Hinchinbrook	Year 12	5468
Hoxton Park - Carnes Hill - Horningsea Park	Did not go to school	188
Hoxton Park - Carnes Hill - Horningsea Park	Year 8	417
Hoxton Park - Carnes Hill - Horningsea Park	Year 9	409
Hoxton Park - Carnes Hill - Horningsea Park	Year 10	1562
Hoxton Park - Carnes Hill - Horningsea Park	Year 11	545
Hoxton Park - Carnes Hill - Horningsea Park	Year 12	5040
West Hoxton - Middleton Grange	Did not go to school	252
West Hoxton - Middleton Grange	Year 8	466
West Hoxton - Middleton Grange	Year 9	470
West Hoxton - Middleton Grange	Year 10	1996
West Hoxton - Middleton Grange	Year 11	664
West Hoxton - Middleton Grange	Year 12	6682
Bonnyrigg Heights - Bonnyrigg	Did not go to school	922
Bonnyrigg Heights - Bonnyrigg	Year 8	1159
Bonnyrigg Heights - Bonnyrigg	Year 9	723
Bonnyrigg Heights - Bonnyrigg	Year 10	2087
Bonnyrigg Heights - Bonnyrigg	Year 11	738
Bonnyrigg Heights - Bonnyrigg	Year 12	6582
Bossley Park - Abbotsbury	Did not go to school	602
Bossley Park - Abbotsbury	Year 8	1466
Bossley Park - Abbotsbury	Year 9	939
Bossley Park - Abbotsbury	Year 10	3186
Bossley Park - Abbotsbury	Year 11	817
Bossley Park - Abbotsbury	Year 12	7704
Cabramatta - Lansvale	Did not go to school	1812
Cabramatta - Lansvale	Year 8	2170
Cabramatta - Lansvale	Year 9	1238
Cabramatta - Lansvale	Year 10	2731
Cabramatta - Lansvale	Year 11	1122
Cabramatta - Lansvale	Year 12	9683
Cabramatta West - Mount Pritchard	Did not go to school	835
Cabramatta West - Mount Pritchard	Year 8	1264
Cabramatta West - Mount Pritchard	Year 9	905
Cabramatta West - Mount Pritchard	Year 10	2436
Cabramatta West - Mount Pritchard	Year 11	798
Cabramatta West - Mount Pritchard	Year 12	6370
Canley Vale - Canley Heights	Did not go to school	1306
Canley Vale - Canley Heights	Year 8	1794
Canley Vale - Canley Heights	Year 9	1045
Canley Vale - Canley Heights	Year 10	2462
Canley Vale - Canley Heights	Year 11	942
Canley Vale - Canley Heights	Year 12	8261
Edensor Park	Did not go to school	442
Edensor Park	Year 8	728
Edensor Park	Year 9	442
Edensor Park	Year 10	1451
Edensor Park	Year 11	425
Edensor Park	Year 12	4160
Fairfield	Did not go to school	1157
Fairfield	Year 8	1693
Fairfield	Year 9	910
Fairfield	Year 10	1850
Fairfield	Year 11	777
Fairfield	Year 12	6917
Fairfield - West	Did not go to school	974
Fairfield - West	Year 8	1679
Fairfield - West	Year 9	1052
Fairfield - West	Year 10	2543
Fairfield - West	Year 11	853
Fairfield - West	Year 12	7135
Greenfield Park - Prairiewood	Did not go to school	413
Greenfield Park - Prairiewood	Year 8	697
Greenfield Park - Prairiewood	Year 9	427
Greenfield Park - Prairiewood	Year 10	1136
Greenfield Park - Prairiewood	Year 11	336
Greenfield Park - Prairiewood	Year 12	3409
Horsley Park - Kemps Creek	Did not go to school	67
Horsley Park - Kemps Creek	Year 8	369
Horsley Park - Kemps Creek	Year 9	246
Horsley Park - Kemps Creek	Year 10	1009
Horsley Park - Kemps Creek	Year 11	165
Horsley Park - Kemps Creek	Year 12	1391
Smithfield - Wetherill Park	Did not go to school	738
Smithfield - Wetherill Park	Year 8	1547
Smithfield - Wetherill Park	Year 9	966
Smithfield - Wetherill Park	Year 10	2884
Smithfield - Wetherill Park	Year 11	762
Smithfield - Wetherill Park	Year 12	6569
St Johns Park - Wakeley	Did not go to school	611
St Johns Park - Wakeley	Year 8	1071
St Johns Park - Wakeley	Year 9	466
St Johns Park - Wakeley	Year 10	1436
St Johns Park - Wakeley	Year 11	429
St Johns Park - Wakeley	Year 12	4529
Wetherill Park Industrial	Did not go to school	7
Wetherill Park Industrial	Year 8	4
Wetherill Park Industrial	Year 10	6
Wetherill Park Industrial	Year 11	3
Wetherill Park Industrial	Year 12	16
Casula	Did not go to school	241
Casula	Year 8	700
Casula	Year 9	614
Casula	Year 10	2277
Casula	Year 11	683
Casula	Year 12	6756
Chipping Norton - Moorebank	Did not go to school	203
Chipping Norton - Moorebank	Year 8	703
Chipping Norton - Moorebank	Year 9	827
Chipping Norton - Moorebank	Year 10	3378
Chipping Norton - Moorebank	Year 11	797
Chipping Norton - Moorebank	Year 12	7930
Holsworthy - Wattle Grove	Did not go to school	67
Holsworthy - Wattle Grove	Year 8	507
Holsworthy - Wattle Grove	Year 9	709
Holsworthy - Wattle Grove	Year 10	3385
Holsworthy - Wattle Grove	Year 11	1057
Holsworthy - Wattle Grove	Year 12	9436
Liverpool	Did not go to school	764
Liverpool	Year 8	1716
Liverpool	Year 9	1067
Liverpool	Year 10	2916
Liverpool	Year 11	1041
Liverpool	Year 12	10857
Lurnea - Cartwright	Did not go to school	332
Lurnea - Cartwright	Year 8	802
Lurnea - Cartwright	Year 9	732
Lurnea - Cartwright	Year 10	1786
Lurnea - Cartwright	Year 11	603
Lurnea - Cartwright	Year 12	3659
Prestons - Edmondson Park	Did not go to school	240
Prestons - Edmondson Park	Year 8	524
Prestons - Edmondson Park	Year 9	567
Prestons - Edmondson Park	Year 10	2227
Prestons - Edmondson Park	Year 11	794
Prestons - Edmondson Park	Year 12	7938
Warwick Farm	Did not go to school	129
Warwick Farm	Year 8	329
Warwick Farm	Year 9	239
Warwick Farm	Year 10	661
Warwick Farm	Year 11	245
Warwick Farm	Year 12	2322
Gymea - Grays Point	Did not go to school	40
Gymea - Grays Point	Year 8	345
Gymea - Grays Point	Year 9	791
Gymea - Grays Point	Year 10	3370
Gymea - Grays Point	Year 11	792
Gymea - Grays Point	Year 12	8020
Miranda - Yowie Bay	Did not go to school	73
Miranda - Yowie Bay	Year 8	530
Miranda - Yowie Bay	Year 9	891
Miranda - Yowie Bay	Year 10	3606
Miranda - Yowie Bay	Year 11	793
Miranda - Yowie Bay	Year 12	7917
Sylvania - Taren Point	Did not go to school	79
Sylvania - Taren Point	Year 8	506
Sylvania - Taren Point	Year 9	786
Sylvania - Taren Point	Year 10	3031
Sylvania - Taren Point	Year 11	707
Sylvania - Taren Point	Year 12	7032
Caringbah	Did not go to school	46
Caringbah	Year 8	273
Caringbah	Year 9	544
Caringbah	Year 10	2425
Caringbah	Year 11	545
Caringbah	Year 12	5056
Caringbah South	Did not go to school	28
Caringbah South	Year 8	256
Caringbah South	Year 9	542
Caringbah South	Year 10	2381
Caringbah South	Year 11	528
Caringbah South	Year 12	5442
Cronulla - Kurnell - Bundeena	Did not go to school	36
Cronulla - Kurnell - Bundeena	Year 8	366
Cronulla - Kurnell - Bundeena	Year 9	961
Cronulla - Kurnell - Bundeena	Year 10	4731
Cronulla - Kurnell - Bundeena	Year 11	1111
Cronulla - Kurnell - Bundeena	Year 12	11175
Lilli Pilli - Port Hacking - Dolans Bay	Year 8	39
Lilli Pilli - Port Hacking - Dolans Bay	Year 9	141
Lilli Pilli - Port Hacking - Dolans Bay	Year 10	579
Lilli Pilli - Port Hacking - Dolans Bay	Year 11	141
Lilli Pilli - Port Hacking - Dolans Bay	Year 12	1529
Woolaware - Burraneer	Did not go to school	15
Woolaware - Burraneer	Year 8	151
Woolaware - Burraneer	Year 9	298
Woolaware - Burraneer	Year 10	1401
Woolaware - Burraneer	Year 11	353
Woolaware - Burraneer	Year 12	3687
Heathcote - Waterfall	Did not go to school	4
Heathcote - Waterfall	Year 8	158
Heathcote - Waterfall	Year 9	408
Heathcote - Waterfall	Year 10	1571
Heathcote - Waterfall	Year 11	306
Heathcote - Waterfall	Year 12	2525
Illawong - Alfords Point	Did not go to school	49
Illawong - Alfords Point	Year 8	295
Illawong - Alfords Point	Year 9	406
Illawong - Alfords Point	Year 10	1977
Illawong - Alfords Point	Year 11	457
Illawong - Alfords Point	Year 12	5212
Menai - Lucas Heights - Woronora	Did not go to school	68
Menai - Lucas Heights - Woronora	Year 8	476
Menai - Lucas Heights - Woronora	Year 9	860
Menai - Lucas Heights - Woronora	Year 10	4251
Menai - Lucas Heights - Woronora	Year 11	1030
Menai - Lucas Heights - Woronora	Year 12	9669
Oyster Bay - Como - Jannali	Did not go to school	46
Oyster Bay - Como - Jannali	Year 8	412
Oyster Bay - Como - Jannali	Year 9	844
Oyster Bay - Como - Jannali	Year 10	3569
Oyster Bay - Como - Jannali	Year 11	936
Oyster Bay - Como - Jannali	Year 12	10025
Royal National Park	Year 10	3
Royal National Park	Year 12	15
Sutherland - Kirrawee	Did not go to school	75
Sutherland - Kirrawee	Year 8	505
Sutherland - Kirrawee	Year 9	953
Sutherland - Kirrawee	Year 10	3840
Sutherland - Kirrawee	Year 11	946
Sutherland - Kirrawee	Year 12	9612
Engadine	Did not go to school	23
Engadine	Year 8	331
Engadine	Year 9	872
Engadine	Year 10	3918
Engadine	Year 11	781
Engadine	Year 12	6544
Loftus - Yarrawarrah	Did not go to school	7
Loftus - Yarrawarrah	Year 8	104
Loftus - Yarrawarrah	Year 9	342
Loftus - Yarrawarrah	Year 10	1626
Loftus - Yarrawarrah	Year 11	360
Loftus - Yarrawarrah	Year 12	3077
Woronora Heights	Did not go to school	5
Woronora Heights	Year 8	44
Woronora Heights	Year 9	137
Woronora Heights	Year 10	815
Woronora Heights	Year 11	193
