SA2_NAME16	AgeStudent	Sex	students
Applecross - Ardross	15-19	F	322
Applecross - Ardross	15-19	M	327
Applecross - Ardross	20-24	F	191
Applecross - Ardross	20-24	M	183
Applecross - Ardross	25+	F	222
Applecross - Ardross	25+	M	158
Bateman	0-4	F	29
Bateman	0-4	M	19
Bateman	5-14	F	215
Bateman	5-14	M	245
Bateman	15-19	F	113
Bateman	15-19	M	136
Bateman	20-24	F	68
Bateman	20-24	M	84
Bateman	25+	F	80
Bateman	25+	M	62
Bicton - Palmyra	0-4	F	102
Bicton - Palmyra	0-4	M	87
Bicton - Palmyra	5-14	F	733
Bicton - Palmyra	5-14	M	735
Bicton - Palmyra	15-19	F	301
Bicton - Palmyra	15-19	M	292
Bicton - Palmyra	20-24	F	165
Bicton - Palmyra	20-24	M	132
Bicton - Palmyra	25+	F	320
Bicton - Palmyra	25+	M	199
Booragoon	0-4	F	95
Booragoon	0-4	M	91
Booragoon	5-14	F	740
Booragoon	5-14	M	887
Booragoon	15-19	F	398
Booragoon	15-19	M	426
Booragoon	20-24	F	241
Booragoon	20-24	M	257
Booragoon	25+	F	312
Booragoon	25+	M	230
Bull Creek	0-4	F	57
Bull Creek	0-4	M	51
Bull Creek	5-14	F	424
Bull Creek	5-14	M	506
Bull Creek	15-19	F	228
Bull Creek	15-19	M	212
Bull Creek	20-24	F	113
Bull Creek	20-24	M	144
Bull Creek	25+	F	158
Bull Creek	25+	M	117
Leeming	0-4	F	61
Leeming	0-4	M	50
Leeming	5-14	F	614
Leeming	5-14	M	656
Leeming	15-19	F	323
Leeming	15-19	M	344
Leeming	20-24	F	193
Leeming	20-24	M	183
Leeming	25+	F	195
Leeming	25+	M	153
Melville	0-4	F	100
Melville	0-4	M	111
Melville	5-14	F	1143
Melville	5-14	M	1087
Melville	15-19	F	527
Melville	15-19	M	440
Melville	20-24	F	245
Melville	20-24	M	197
Melville	25+	F	308
Melville	25+	M	191
Murdoch - Kardinya	0-4	F	58
Murdoch - Kardinya	0-4	M	52
Murdoch - Kardinya	5-14	F	466
Murdoch - Kardinya	5-14	M	489
Murdoch - Kardinya	15-19	F	394
Murdoch - Kardinya	15-19	M	388
Murdoch - Kardinya	20-24	F	363
Murdoch - Kardinya	20-24	M	357
Murdoch - Kardinya	25+	F	348
Murdoch - Kardinya	25+	M	322
Willagee	0-4	F	31
Willagee	0-4	M	39
Willagee	5-14	F	281
Willagee	5-14	M	339
Willagee	15-19	F	88
Willagee	15-19	M	98
Willagee	20-24	F	55
Willagee	20-24	M	46
Willagee	25+	F	122
Willagee	25+	M	71
Winthrop	0-4	F	28
Winthrop	0-4	M	35
Winthrop	5-14	F	355
Winthrop	5-14	M	387
Winthrop	15-19	F	205
Winthrop	15-19	M	225
Winthrop	20-24	F	112
Winthrop	20-24	M	162
Winthrop	25+	F	111
Winthrop	25+	M	92
Baldivis	0-4	F	312
Baldivis	0-4	M	343
Baldivis	5-14	F	2486
Baldivis	5-14	M	2501
Baldivis	15-19	F	743
Baldivis	15-19	M	632
Baldivis	20-24	F	293
Baldivis	20-24	M	198
Baldivis	25+	F	730
Baldivis	25+	M	304
Cooloongup	0-4	F	40
Cooloongup	0-4	M	50
Cooloongup	5-14	F	449
Cooloongup	5-14	M	486
Cooloongup	15-19	F	174
Cooloongup	15-19	M	157
Cooloongup	20-24	F	66
Cooloongup	20-24	M	44
Cooloongup	25+	F	143
Cooloongup	25+	M	60
Port Kennedy	0-4	F	85
Port Kennedy	0-4	M	89
Port Kennedy	5-14	F	1098
Port Kennedy	5-14	M	1119
Port Kennedy	15-19	F	376
Port Kennedy	15-19	M	394
Port Kennedy	20-24	F	110
Port Kennedy	20-24	M	83
Port Kennedy	25+	F	241
Port Kennedy	25+	M	90
Rockingham	0-4	F	52
Rockingham	0-4	M	62
Rockingham	5-14	F	569
Rockingham	5-14	M	642
Rockingham	15-19	F	240
Rockingham	15-19	M	233
Rockingham	20-24	F	107
Rockingham	20-24	M	72
Rockingham	25+	F	274
Rockingham	25+	M	106
Safety Bay - Shoalwater	0-4	F	64
Safety Bay - Shoalwater	0-4	M	67
Safety Bay - Shoalwater	5-14	F	526
Safety Bay - Shoalwater	5-14	M	645
Safety Bay - Shoalwater	15-19	F	200
Safety Bay - Shoalwater	15-19	M	218
Safety Bay - Shoalwater	20-24	F	66
Safety Bay - Shoalwater	20-24	M	64
Safety Bay - Shoalwater	25+	F	211
Safety Bay - Shoalwater	25+	M	107
Singleton - Golden Bay - Secret Harbour	0-4	F	159
Singleton - Golden Bay - Secret Harbour	0-4	M	201
Singleton - Golden Bay - Secret Harbour	5-14	F	1689
Singleton - Golden Bay - Secret Harbour	5-14	M	1753
Singleton - Golden Bay - Secret Harbour	15-19	F	577
Singleton - Golden Bay - Secret Harbour	15-19	M	635
Singleton - Golden Bay - Secret Harbour	20-24	F	175
Singleton - Golden Bay - Secret Harbour	20-24	M	113
Singleton - Golden Bay - Secret Harbour	25+	F	390
Singleton - Golden Bay - Secret Harbour	25+	M	161
Waikiki	0-4	F	89
Waikiki	0-4	M	82
Waikiki	5-14	F	803
Waikiki	5-14	M	880
Waikiki	15-19	F	266
Waikiki	15-19	M	298
Waikiki	20-24	F	110
Waikiki	20-24	M	73
Waikiki	25+	F	215
Waikiki	25+	M	110
Warnbro	0-4	F	63
Warnbro	0-4	M	67
Warnbro	5-14	F	631
Warnbro	5-14	M	614
Warnbro	15-19	F	246
Warnbro	15-19	M	234
Warnbro	20-24	F	71
Warnbro	20-24	M	71
Warnbro	25+	F	212
Warnbro	25+	M	83
Albany	0-4	F	64
Albany	0-4	M	66
Albany	5-14	F	707
Albany	5-14	M	761
Albany	15-19	F	271
Albany	15-19	M	285
Albany	20-24	F	63
Albany	20-24	M	49
Albany	25+	F	256
Albany	25+	M	128
Albany Region	0-4	F	13
Albany Region	0-4	M	14
Albany Region	5-14	F	201
Albany Region	5-14	M	236
Albany Region	15-19	F	105
Albany Region	15-19	M	83
Albany Region	20-24	F	14
Albany Region	20-24	M	4
Albany Region	25+	F	44
Albany Region	25+	M	21
Bayonet Head - Lower King	0-4	F	24
Bayonet Head - Lower King	0-4	M	14
Bayonet Head - Lower King	5-14	F	337
Bayonet Head - Lower King	5-14	M	377
Bayonet Head - Lower King	15-19	F	96
Bayonet Head - Lower King	15-19	M	119
Bayonet Head - Lower King	20-24	F	17
Bayonet Head - Lower King	20-24	M	9
Bayonet Head - Lower King	25+	F	77
Bayonet Head - Lower King	25+	M	40
Denmark	0-4	F	22
Denmark	0-4	M	26
Denmark	5-14	F	302
Denmark	5-14	M	337
Denmark	15-19	F	136
Denmark	15-19	M	137
Denmark	20-24	F	11
Denmark	20-24	M	9
Denmark	25+	F	81
Denmark	25+	M	32
Gnowangerup	0-4	F	9
Gnowangerup	0-4	M	14
Gnowangerup	5-14	F	166
Gnowangerup	5-14	M	168
Gnowangerup	15-19	F	20
Gnowangerup	15-19	M	22
Gnowangerup	20-24	F	11
Gnowangerup	20-24	M	5
Gnowangerup	25+	F	32
Katanning	0-4	F	23
Katanning	0-4	M	32
Katanning	5-14	F	246
Katanning	5-14	M	274
Katanning	15-19	F	58
Katanning	15-19	M	69
Katanning	20-24	F	16
Katanning	20-24	M	14
Katanning	25+	F	57
Katanning	25+	M	28
Kojonup	0-4	F	24
Kojonup	0-4	M	26
Kojonup	5-14	F	263
Kojonup	5-14	M	231
Kojonup	15-19	F	32
Kojonup	15-19	M	36
Kojonup	20-24	F	10
Kojonup	20-24	M	4
Kojonup	25+	F	36
Kojonup	25+	M	11
Little Grove - Elleker	0-4	F	15
Little Grove - Elleker	0-4	M	14
Little Grove - Elleker	5-14	F	196
Little Grove - Elleker	5-14	M	206
Little Grove - Elleker	15-19	F	49
Little Grove - Elleker	15-19	M	80
Little Grove - Elleker	20-24	F	7
Little Grove - Elleker	20-24	M	13
Little Grove - Elleker	25+	F	48
Little Grove - Elleker	25+	M	16
McKail - Willyung	0-4	F	56
McKail - Willyung	0-4	M	60
McKail - Willyung	5-14	F	678
McKail - Willyung	5-14	M	716
McKail - Willyung	15-19	F	251
McKail - Willyung	15-19	M	212
McKail - Willyung	20-24	F	42
McKail - Willyung	20-24	M	29
McKail - Willyung	25+	F	172
McKail - Willyung	25+	M	70
Plantagenet	0-4	F	22
Plantagenet	0-4	M	32
Plantagenet	5-14	F	249
Plantagenet	5-14	M	297
Plantagenet	15-19	F	85
Plantagenet	15-19	M	97
Plantagenet	20-24	F	15
Plantagenet	20-24	M	5
Plantagenet	25+	F	58
Plantagenet	25+	M	25
Chittering	0-4	F	38
Chittering	0-4	M	32
Chittering	5-14	F	339
Chittering	5-14	M	351
Chittering	15-19	F	134
Chittering	15-19	M	161
Chittering	20-24	F	32
Chittering	20-24	M	22
Chittering	25+	F	72
Chittering	25+	M	20
Cunderdin	0-4	F	18
Cunderdin	0-4	M	17
Cunderdin	5-14	F	224
Cunderdin	5-14	M	259
Cunderdin	15-19	F	61
Cunderdin	15-19	M	123
Cunderdin	20-24	F	17
Cunderdin	20-24	M	4
Cunderdin	25+	F	53
Cunderdin	25+	M	14
Dowerin	0-4	F	27
Dowerin	0-4	M	27
Dowerin	5-14	F	230
Dowerin	5-14	M	245
Dowerin	15-19	F	30
Dowerin	15-19	M	30
Dowerin	20-24	F	11
Dowerin	20-24	M	4
Dowerin	25+	F	53
Dowerin	25+	M	11
Gingin - Dandaragan	0-4	F	36
Gingin - Dandaragan	0-4	M	46
Gingin - Dandaragan	5-14	F	404
Gingin - Dandaragan	5-14	M	420
Gingin - Dandaragan	15-19	F	111
Gingin - Dandaragan	15-19	M	123
Gingin - Dandaragan	20-24	F	32
Gingin - Dandaragan	20-24	M	11
Gingin - Dandaragan	25+	F	85
Gingin - Dandaragan	25+	M	26
Merredin	0-4	F	32
Merredin	0-4	M	23
Merredin	5-14	F	289
Merredin	5-14	M	312
Merredin	15-19	F	81
Merredin	15-19	M	77
Merredin	20-24	F	16
Merredin	20-24	M	81
Merredin	25+	F	50
Merredin	25+	M	18
Moora	0-4	F	21
Moora	0-4	M	30
Moora	5-14	F	288
Moora	5-14	M	274
Moora	15-19	F	56
Moora	15-19	M	76
Moora	20-24	F	11
Moora	20-24	M	13
Moora	25+	F	54
Moora	25+	M	20
Mukinbudin	0-4	F	14
Mukinbudin	0-4	M	14
Mukinbudin	5-14	F	129
Mukinbudin	5-14	M	160
Mukinbudin	15-19	F	17
Mukinbudin	15-19	M	19
Mukinbudin	20-24	F	7
Mukinbudin	20-24	M	7
Mukinbudin	25+	F	27
Mukinbudin	25+	M	13
Northam	0-4	F	65
Northam	0-4	M	63
Northam	5-14	F	613
Northam	5-14	M	627
Northam	15-19	F	209
Northam	15-19	M	166
Northam	20-24	F	29
Northam	20-24	M	33
Northam	25+	F	166
Northam	25+	M	79
Toodyay	0-4	F	27
Toodyay	0-4	M	19
Toodyay	5-14	F	198
Toodyay	5-14	M	196
Toodyay	15-19	F	68
Toodyay	15-19	M	71
Toodyay	20-24	F	14
Toodyay	20-24	M	3
Toodyay	25+	F	67
Toodyay	25+	M	14
York - Beverley	0-4	F	26
York - Beverley	0-4	M	31
York - Beverley	5-14	F	252
York - Beverley	5-14	M	267
York - Beverley	15-19	F	62
York - Beverley	15-19	M	70
York - Beverley	20-24	F	9
York - Beverley	20-24	M	7
York - Beverley	25+	F	55
York - Beverley	25+	M	27
Brookton	0-4	F	15
Brookton	0-4	M	20
Brookton	5-14	F	175
Brookton	5-14	M	204
Brookton	15-19	F	36
Brookton	15-19	M	41
Brookton	20-24	F	4
Brookton	20-24	M	5
Brookton	25+	F	40
Brookton	25+	M	11
Kulin	0-4	F	23
Kulin	0-4	M	27
Kulin	5-14	F	248
Kulin	5-14	M	227
Kulin	15-19	F	38
Kulin	15-19	M	30
Kulin	20-24	F	14
Kulin	20-24	M	3
Kulin	25+	F	50
Kulin	25+	M	12
Murray	0-4	F	15
Murray	0-4	M	19
Murray	5-14	F	167
Murray	5-14	M	164
Murray	15-19	F	29
Murray	15-19	M	35
Murray	20-24	F	9
Murray	20-24	M	6
Murray	25+	F	36
Murray	25+	M	15
Narrogin	0-4	F	25
Narrogin	0-4	M	26
Narrogin	5-14	F	291
Narrogin	5-14	M	286
Narrogin	15-19	F	128
Narrogin	15-19	M	99
Narrogin	20-24	F	7
Narrogin	20-24	M	13
Narrogin	25+	F	76
Narrogin	25+	M	24
Wagin	0-4	F	20
Wagin	0-4	M	32
Wagin	5-14	F	270
Wagin	5-14	M	271
Wagin	15-19	F	68
Wagin	15-19	M	46
Wagin	20-24	F	8
Wagin	20-24	M	7
Wagin	25+	F	68
Wagin	25+	M	8
Broome	0-4	F	86
Broome	0-4	M	94
Broome	5-14	F	894
Broome	5-14	M	898
Broome	15-19	F	176
Broome	15-19	M	234
Broome	20-24	F	44
Broome	20-24	M	29
Broome	25+	F	359
Broome	25+	M	151
Derby - West Kimberley	0-4	F	57
Derby - West Kimberley	0-4	M	62
Derby - West Kimberley	5-14	F	531
Derby - West Kimberley	5-14	M	508
Derby - West Kimberley	15-19	F	84
Derby - West Kimberley	15-19	M	94
Derby - West Kimberley	20-24	F	15
Derby - West Kimberley	20-24	M	16
Derby - West Kimberley	25+	F	91
Derby - West Kimberley	25+	M	59
Halls Creek	0-4	F	13
Halls Creek	0-4	M	20
Halls Creek	5-14	F	179
Halls Creek	5-14	M	218
Halls Creek	15-19	F	36
Halls Creek	15-19	M	27
Halls Creek	20-24	F	10
Halls Creek	25+	F	20
Halls Creek	25+	M	13
Kununurra	0-4	F	47
Kununurra	0-4	M	46
Kununurra	5-14	F	426
Kununurra	5-14	M	395
Kununurra	15-19	F	92
Kununurra	15-19	M	83
Kununurra	20-24	F	24
Kununurra	20-24	M	23
Kununurra	25+	F	138
Kununurra	25+	M	57
Roebuck	0-4	F	26
Roebuck	0-4	M	17
Roebuck	5-14	F	167
Roebuck	5-14	M	168
Roebuck	15-19	F	26
Roebuck	15-19	M	31
Roebuck	20-24	F	4
Roebuck	20-24	M	3
Roebuck	25+	F	21
Roebuck	25+	M	7
East Pilbara	0-4	F	6
East Pilbara	0-4	M	14
East Pilbara	5-14	F	147
East Pilbara	5-14	M	167
East Pilbara	15-19	F	34
East Pilbara	15-19	M	39
East Pilbara	20-24	F	4
East Pilbara	20-24	M	9
East Pilbara	25+	F	48
East Pilbara	25+	M	110
Newman	0-4	F	36
Newman	0-4	M	39
Newman	5-14	F	314
Newman	5-14	M	303
Newman	15-19	F	68
Newman	15-19	M	54
Newman	20-24	F	20
Newman	20-24	M	14
Newman	25+	F	84
Newman	25+	M	56
Port Hedland	0-4	F	39
Port Hedland	0-4	M	29
Port Hedland	5-14	F	235
Port Hedland	5-14	M	236
Port Hedland	15-19	F	49
Port Hedland	15-19	M	40
Port Hedland	20-24	F	18
Port Hedland	20-24	M	7
Port Hedland	25+	F	108
Port Hedland	25+	M	63
South Hedland	0-4	F	58
South Hedland	0-4	M	66
South Hedland	5-14	F	528
South Hedland	5-14	M	576
South Hedland	15-19	F	141
South Hedland	15-19	M	125
South Hedland	20-24	F	43
South Hedland	20-24	M	20
South Hedland	25+	F	200
South Hedland	25+	M	87
Ashburton (WA)	0-4	F	60
Ashburton (WA)	0-4	M	73
Ashburton (WA)	5-14	F	441
Ashburton (WA)	5-14	M	470
Ashburton (WA)	15-19	F	45
Ashburton (WA)	15-19	M	82
Ashburton (WA)	20-24	F	21
Ashburton (WA)	20-24	M	19
Ashburton (WA)	25+	F	149
Ashburton (WA)	25+	M	238
Karratha	0-4	F	137
Karratha	0-4	M	155
Karratha	5-14	F	1015
Karratha	5-14	M	1143
Karratha	15-19	F	236
Karratha	15-19	M	267
Karratha	20-24	F	61
Karratha	20-24	M	25
Karratha	25+	F	295
Karratha	25+	M	164
Roebourne	0-4	F	48
Roebourne	0-4	M	54
Roebourne	5-14	F	304
Roebourne	5-14	M	370
Roebourne	15-19	F	70
Roebourne	15-19	M	74
Roebourne	20-24	F	11
Roebourne	20-24	M	6
Roebourne	25+	F	70
Roebourne	25+	M	46
Esperance	0-4	F	75
Esperance	0-4	M	58
Esperance	5-14	F	693
Esperance	5-14	M	744
Esperance	15-19	F	260
Esperance	15-19	M	259
Esperance	20-24	F	35
Esperance	20-24	M	26
Esperance	25+	F	156
Esperance	25+	M	52
Esperance Region	0-4	F	17
Esperance Region	0-4	M	17
Esperance Region	5-14	F	246
Esperance Region	5-14	M	238
Esperance Region	15-19	F	50
Esperance Region	15-19	M	60
Esperance Region	20-24	F	7
Esperance Region	20-24	M	3
Esperance Region	25+	F	33
Esperance Region	25+	M	13
Carnarvon	0-4	F	23
Carnarvon	0-4	M	29
Carnarvon	5-14	F	274
Carnarvon	5-14	M	322
Carnarvon	15-19	F	55
Carnarvon	15-19	M	50
Carnarvon	20-24	F	9
Carnarvon	20-24	M	4
Carnarvon	25+	F	60
Carnarvon	25+	M	19
Exmouth	0-4	F	28
Exmouth	0-4	M	29
Exmouth	5-14	F	202
Exmouth	5-14	M	244
Exmouth	15-19	F	52
Exmouth	15-19	M	49
Exmouth	20-24	F	9
Exmouth	20-24	M	3
Exmouth	25+	F	62
Exmouth	25+	M	24
Boulder	0-4	F	62
Boulder	0-4	M	41
Boulder	5-14	F	418
Boulder	5-14	M	440
Boulder	15-19	F	99
Boulder	15-19	M	99
Boulder	20-24	F	23
Boulder	20-24	M	15
Boulder	25+	F	118
Boulder	25+	M	32
Kalgoorlie	0-4	F	91
Kalgoorlie	0-4	M	114
Kalgoorlie	5-14	F	881
Kalgoorlie	5-14	M	879
Kalgoorlie	15-19	F	259
Kalgoorlie	15-19	M	252
Kalgoorlie	20-24	F	58
Kalgoorlie	20-24	M	98
Kalgoorlie	25+	F	272
Kalgoorlie	25+	M	173
Kalgoorlie - North	0-4	F	85
Kalgoorlie - North	0-4	M	83
Kalgoorlie - North	5-14	F	602
Kalgoorlie - North	5-14	M	606
Kalgoorlie - North	15-19	F	179
Kalgoorlie - North	15-19	M	168
Kalgoorlie - North	20-24	F	41
Kalgoorlie - North	20-24	M	31
Kalgoorlie - North	25+	F	214
Kalgoorlie - North	25+	M	112
Kambalda - Coolgardie - Norseman	0-4	F	24
Kambalda - Coolgardie - Norseman	0-4	M	23
Kambalda - Coolgardie - Norseman	5-14	F	269
Kambalda - Coolgardie - Norseman	5-14	M	261
Kambalda - Coolgardie - Norseman	15-19	F	68
Kambalda - Coolgardie - Norseman	15-19	M	83
Kambalda - Coolgardie - Norseman	20-24	F	19
Kambalda - Coolgardie - Norseman	20-24	M	5
Kambalda - Coolgardie - Norseman	25+	F	58
Kambalda - Coolgardie - Norseman	25+	M	38
Leinster - Leonora	0-4	F	30
Leinster - Leonora	0-4	M	20
Leinster - Leonora	5-14	F	198
Leinster - Leonora	5-14	M	227
Leinster - Leonora	15-19	F	35
Leinster - Leonora	15-19	M	24
Leinster - Leonora	20-24	F	14
Leinster - Leonora	20-24	M	3
Leinster - Leonora	25+	F	46
Leinster - Leonora	25+	M	43
Geraldton	0-4	F	54
Geraldton	0-4	M	52
Geraldton	5-14	F	567
Geraldton	5-14	M	546
Geraldton	15-19	F	224
Geraldton	15-19	M	205
Geraldton	20-24	F	50
Geraldton	20-24	M	28
Geraldton	25+	F	196
Geraldton	25+	M	102
Geraldton - East	0-4	F	44
Geraldton - East	0-4	M	44
Geraldton - East	5-14	F	548
Geraldton - East	5-14	M	579
Geraldton - East	15-19	F	174
Geraldton - East	15-19	M	201
Geraldton - East	20-24	F	42
Geraldton - East	20-24	M	20
Geraldton - East	25+	F	103
Geraldton - East	25+	M	42
Geraldton - North	0-4	F	50
Geraldton - North	0-4	M	56
Geraldton - North	5-14	F	523
Geraldton - North	5-14	M	548
Geraldton - North	15-19	F	197
Geraldton - North	15-19	M	157
Geraldton - North	20-24	F	37
Geraldton - North	20-24	M	21
Geraldton - North	25+	F	136
Geraldton - North	25+	M	39
Geraldton - South	0-4	F	67
Geraldton - South	0-4	M	84
Geraldton - South	5-14	F	741
Geraldton - South	5-14	M	722
Geraldton - South	15-19	F	250
Geraldton - South	15-19	M	225
Geraldton - South	20-24	F	58
Geraldton - South	20-24	M	31
Geraldton - South	25+	F	225
Geraldton - South	25+	M	72
Irwin	0-4	F	20
Irwin	0-4	M	17
Irwin	5-14	F	177
Irwin	5-14	M	223
Irwin	15-19	F	66
Irwin	15-19	M	69
Irwin	20-24	F	12
Irwin	20-24	M	5
Irwin	25+	F	43
Irwin	25+	M	12
Meekatharra	0-4	F	9
Meekatharra	0-4	M	10
Meekatharra	5-14	F	91
Meekatharra	5-14	M	112
Meekatharra	15-19	F	21
Meekatharra	15-19	M	22
Meekatharra	20-24	F	4
Meekatharra	20-24	M	6
Meekatharra	25+	F	25
Meekatharra	25+	M	20
Morawa	0-4	F	13
Morawa	0-4	M	24
Morawa	5-14	F	192
Morawa	5-14	M	238
Morawa	15-19	F	34
Morawa	15-19	M	74
Morawa	20-24	F	14
Morawa	20-24	M	9
Morawa	25+	F	38
Morawa	25+	M	16
Northampton - Mullewa - Greenough	0-4	F	30
Northampton - Mullewa - Greenough	0-4	M	31
Northampton - Mullewa - Greenough	5-14	F	339
Northampton - Mullewa - Greenough	5-14	M	318
Northampton - Mullewa - Greenough	15-19	F	83
Northampton - Mullewa - Greenough	15-19	M	82
Northampton - Mullewa - Greenough	20-24	F	14
Northampton - Mullewa - Greenough	20-24	M	3
Northampton - Mullewa - Greenough	25+	F	66
Northampton - Mullewa - Greenough	25+	M	12
Migratory - Offshore - Shipping (WA)	25+	M	12
No usual address (WA)	0-4	F	9
No usual address (WA)	0-4	M	9
No usual address (WA)	5-14	F	88
No usual address (WA)	5-14	M	93
No usual address (WA)	15-19	F	23
No usual address (WA)	15-19	M	26
No usual address (WA)	20-24	F	37
No usual address (WA)	20-24	M	28
No usual address (WA)	25+	F	72
No usual address (WA)	25+	M	71
Bridgewater - Gagebrook	0-4	F	44
Bridgewater - Gagebrook	0-4	M	42
Bridgewater - Gagebrook	5-14	F	522
Bridgewater - Gagebrook	5-14	M	564
Bridgewater - Gagebrook	15-19	F	168
Bridgewater - Gagebrook	15-19	M	186
Bridgewater - Gagebrook	20-24	F	34
Bridgewater - Gagebrook	20-24	M	18
Bridgewater - Gagebrook	25+	F	94
Bridgewater - Gagebrook	25+	M	33
Brighton - Pontville	0-4	F	28
Brighton - Pontville	0-4	M	27
Brighton - Pontville	5-14	F	340
Brighton - Pontville	5-14	M	388
Brighton - Pontville	15-19	F	117
Brighton - Pontville	15-19	M	127
Brighton - Pontville	20-24	F	33
Brighton - Pontville	20-24	M	23
Brighton - Pontville	25+	F	60
Brighton - Pontville	25+	M	22
Old Beach - Otago	0-4	F	21
Old Beach - Otago	0-4	M	19
Old Beach - Otago	5-14	F	227
Old Beach - Otago	5-14	M	263
Old Beach - Otago	15-19	F	101
Old Beach - Otago	15-19	M	104
Old Beach - Otago	20-24	F	26
Old Beach - Otago	20-24	M	25
Old Beach - Otago	25+	F	85
Old Beach - Otago	25+	M	43
Bellerive - Rosny	0-4	F	20
Bellerive - Rosny	0-4	M	27
Bellerive - Rosny	5-14	F	271
Bellerive - Rosny	5-14	M	262
Bellerive - Rosny	15-19	F	131
Bellerive - Rosny	15-19	M	143
Bellerive - Rosny	20-24	F	48
Bellerive - Rosny	20-24	M	66
Bellerive - Rosny	25+	F	148
Bellerive - Rosny	25+	M	98
Cambridge	0-4	F	46
Cambridge	0-4	M	35
Cambridge	5-14	F	498
Cambridge	5-14	M	569
Cambridge	15-19	F	195
Cambridge	15-19	M	222
Cambridge	20-24	F	65
Cambridge	20-24	M	78
Cambridge	25+	F	147
Cambridge	25+	M	84
Geilston Bay - Risdon	0-4	F	14
Geilston Bay - Risdon	0-4	M	11
Geilston Bay - Risdon	5-14	F	152
Geilston Bay - Risdon	5-14	M	181
Geilston Bay - Risdon	15-19	F	76
Geilston Bay - Risdon	15-19	M	74
Geilston Bay - Risdon	20-24	F	24
Geilston Bay - Risdon	20-24	M	20
Geilston Bay - Risdon	25+	F	75
Geilston Bay - Risdon	25+	M	48
Howrah - Tranmere	0-4	F	50
Howrah - Tranmere	0-4	M	61
Howrah - Tranmere	5-14	F	567
Howrah - Tranmere	5-14	M	600
Howrah - Tranmere	15-19	F	217
Howrah - Tranmere	15-19	M	232
Howrah - Tranmere	20-24	F	84
Howrah - Tranmere	20-24	M	81
Howrah - Tranmere	25+	F	199
Howrah - Tranmere	25+	M	118
Lindisfarne - Rose Bay	0-4	F	33
Lindisfarne - Rose Bay	0-4	M	29
Lindisfarne - Rose Bay	5-14	F	332
Lindisfarne - Rose Bay	5-14	M	320
Lindisfarne - Rose Bay	15-19	F	138
Lindisfarne - Rose Bay	15-19	M	150
Lindisfarne - Rose Bay	20-24	F	59
Lindisfarne - Rose Bay	20-24	M	71
Lindisfarne - Rose Bay	25+	F	144
Lindisfarne - Rose Bay	25+	M	100
Mornington - Warrane	0-4	F	22
Mornington - Warrane	0-4	M	18
Mornington - Warrane	5-14	F	274
Mornington - Warrane	5-14	M	273
Mornington - Warrane	15-19	F	99
Mornington - Warrane	15-19	M	104
Mornington - Warrane	20-24	F	40
Mornington - Warrane	20-24	M	25
Mornington - Warrane	25+	F	100
Mornington - Warrane	25+	M	50
Risdon Vale	0-4	F	17
Risdon Vale	0-4	M	17
Risdon Vale	5-14	F	177
Risdon Vale	5-14	M	166
Risdon Vale	15-19	F	45
Risdon Vale	15-19	M	45
Risdon Vale	20-24	F	12
Risdon Vale	20-24	M	12
Risdon Vale	25+	F	46
Risdon Vale	25+	M	11
Rokeby	0-4	F	29
Rokeby	0-4	M	32
Rokeby	5-14	F	408
Rokeby	5-14	M	441
Rokeby	15-19	F	124
Rokeby	15-19	M	138
Rokeby	20-24	F	45
Rokeby	20-24	M	36
Rokeby	25+	F	110
Rokeby	25+	M	49
South Arm	0-4	F	26
South Arm	0-4	M	18
South Arm	5-14	F	257
South Arm	5-14	M	254
South Arm	15-19	F	95
South Arm	15-19	M	79
South Arm	20-24	F	25
South Arm	20-24	M	30
South Arm	25+	F	77
South Arm	25+	M	44
Austins Ferry - Granton	0-4	F	18
Austins Ferry - Granton	0-4	M	20
Austins Ferry - Granton	5-14	F	247
Austins Ferry - Granton	5-14	M	266
Austins Ferry - Granton	15-19	F	98
Austins Ferry - Granton	15-19	M	105
Austins Ferry - Granton	20-24	F	22
Austins Ferry - Granton	20-24	M	25
Austins Ferry - Granton	25+	F	59
Austins Ferry - Granton	25+	M	27
Berriedale - Chigwell	0-4	F	30
Berriedale - Chigwell	0-4	M	27
Berriedale - Chigwell	5-14	F	315
Berriedale - Chigwell	5-14	M	343
Berriedale - Chigwell	15-19	F	119
Berriedale - Chigwell	15-19	M	125
Berriedale - Chigwell	20-24	F	33
Berriedale - Chigwell	20-24	M	31
Berriedale - Chigwell	25+	F	86
Berriedale - Chigwell	25+	M	73
Claremont (Tas.)	0-4	F	30
Claremont (Tas.)	0-4	M	30
Claremont (Tas.)	5-14	F	446
Claremont (Tas.)	5-14	M	425
Claremont (Tas.)	15-19	F	161
Claremont (Tas.)	15-19	M	181
Claremont (Tas.)	20-24	F	51
Claremont (Tas.)	20-24	M	38
Claremont (Tas.)	25+	F	120
Claremont (Tas.)	25+	M	54
Derwent Park - Lutana	0-4	F	18
Derwent Park - Lutana	0-4	M	15
Derwent Park - Lutana	5-14	F	233
Derwent Park - Lutana	5-14	M	228
Derwent Park - Lutana	15-19	F	76
Derwent Park - Lutana	15-19	M	79
Derwent Park - Lutana	20-24	F	29
Derwent Park - Lutana	20-24	M	31
Derwent Park - Lutana	25+	F	101
Derwent Park - Lutana	25+	M	71
Glenorchy	0-4	F	41
Glenorchy	0-4	M	38
Glenorchy	5-14	F	561
Glenorchy	5-14	M	646
Glenorchy	15-19	F	275
