SA2_NAME16	EduInstitutionType	Sex	students
Arncliffe - Bardwell Valley	University or other tertiary	M	1048
Bexley		F	1130
Bexley		M	1027
Bexley	Infants/Primary	F	940
Bexley	Infants/Primary	M	1029
Bexley	Pre-school	F	210
Bexley	Pre-school	M	216
Bexley	Secondary	F	754
Bexley	Secondary	M	794
Bexley	Technical or Further Educational Institution	F	269
Bexley	Technical or Further Educational Institution	M	249
Bexley	University or other tertiary	F	901
Bexley	University or other tertiary	M	907
Kingsgrove (South) - Bardwell Park		F	360
Kingsgrove (South) - Bardwell Park		M	349
Kingsgrove (South) - Bardwell Park	Infants/Primary	F	515
Kingsgrove (South) - Bardwell Park	Infants/Primary	M	502
Kingsgrove (South) - Bardwell Park	Pre-school	F	105
Kingsgrove (South) - Bardwell Park	Pre-school	M	125
Kingsgrove (South) - Bardwell Park	Secondary	F	408
Kingsgrove (South) - Bardwell Park	Secondary	M	443
Kingsgrove (South) - Bardwell Park	Technical or Further Educational Institution	F	95
Kingsgrove (South) - Bardwell Park	Technical or Further Educational Institution	M	100
Kingsgrove (South) - Bardwell Park	University or other tertiary	F	359
Kingsgrove (South) - Bardwell Park	University or other tertiary	M	342
Kogarah		F	424
Kogarah		M	401
Kogarah	Infants/Primary	F	354
Kogarah	Infants/Primary	M	383
Kogarah	Pre-school	F	80
Kogarah	Pre-school	M	86
Kogarah	Secondary	F	294
Kogarah	Secondary	M	265
Kogarah	Technical or Further Educational Institution	F	137
Kogarah	Technical or Further Educational Institution	M	140
Kogarah	University or other tertiary	F	455
Kogarah	University or other tertiary	M	504
Kogarah Bay - Carlton - Allawah		F	519
Kogarah Bay - Carlton - Allawah		M	498
Kogarah Bay - Carlton - Allawah	Infants/Primary	F	533
Kogarah Bay - Carlton - Allawah	Infants/Primary	M	582
Kogarah Bay - Carlton - Allawah	Pre-school	F	127
Kogarah Bay - Carlton - Allawah	Pre-school	M	120
Kogarah Bay - Carlton - Allawah	Secondary	F	447
Kogarah Bay - Carlton - Allawah	Secondary	M	511
Kogarah Bay - Carlton - Allawah	Technical or Further Educational Institution	F	178
Kogarah Bay - Carlton - Allawah	Technical or Further Educational Institution	M	158
Kogarah Bay - Carlton - Allawah	University or other tertiary	F	598
Kogarah Bay - Carlton - Allawah	University or other tertiary	M	569
Monterey - Brighton-le-Sands - Kyeemagh		F	690
Monterey - Brighton-le-Sands - Kyeemagh		M	627
Monterey - Brighton-le-Sands - Kyeemagh	Infants/Primary	F	443
Monterey - Brighton-le-Sands - Kyeemagh	Infants/Primary	M	486
Monterey - Brighton-le-Sands - Kyeemagh	Pre-school	F	98
Monterey - Brighton-le-Sands - Kyeemagh	Pre-school	M	96
Monterey - Brighton-le-Sands - Kyeemagh	Secondary	F	366
Monterey - Brighton-le-Sands - Kyeemagh	Secondary	M	358
Monterey - Brighton-le-Sands - Kyeemagh	Technical or Further Educational Institution	F	124
Monterey - Brighton-le-Sands - Kyeemagh	Technical or Further Educational Institution	M	117
Monterey - Brighton-le-Sands - Kyeemagh	University or other tertiary	F	347
Monterey - Brighton-le-Sands - Kyeemagh	University or other tertiary	M	250
Rockdale - Banksia		F	998
Rockdale - Banksia		M	975
Rockdale - Banksia	Infants/Primary	F	538
Rockdale - Banksia	Infants/Primary	M	554
Rockdale - Banksia	Pre-school	F	119
Rockdale - Banksia	Pre-school	M	135
Rockdale - Banksia	Secondary	F	380
Rockdale - Banksia	Secondary	M	441
Rockdale - Banksia	Technical or Further Educational Institution	F	252
Rockdale - Banksia	Technical or Further Educational Institution	M	247
Rockdale - Banksia	University or other tertiary	F	866
Rockdale - Banksia	University or other tertiary	M	989
Sans Souci - Ramsgate		F	593
Sans Souci - Ramsgate		M	562
Sans Souci - Ramsgate	Infants/Primary	F	594
Sans Souci - Ramsgate	Infants/Primary	M	592
Sans Souci - Ramsgate	Pre-school	F	125
Sans Souci - Ramsgate	Pre-school	M	130
Sans Souci - Ramsgate	Secondary	F	439
Sans Souci - Ramsgate	Secondary	M	414
Sans Souci - Ramsgate	Technical or Further Educational Institution	F	101
Sans Souci - Ramsgate	Technical or Further Educational Institution	M	107
Sans Souci - Ramsgate	University or other tertiary	F	348
Sans Souci - Ramsgate	University or other tertiary	M	236
Concord - Mortlake - Cabarita		F	633
Concord - Mortlake - Cabarita		M	534
Concord - Mortlake - Cabarita	Infants/Primary	F	832
Concord - Mortlake - Cabarita	Infants/Primary	M	877
Concord - Mortlake - Cabarita	Pre-school	F	156
Concord - Mortlake - Cabarita	Pre-school	M	188
Concord - Mortlake - Cabarita	Secondary	F	655
Concord - Mortlake - Cabarita	Secondary	M	658
Concord - Mortlake - Cabarita	Technical or Further Educational Institution	F	125
Concord - Mortlake - Cabarita	Technical or Further Educational Institution	M	124
Concord - Mortlake - Cabarita	University or other tertiary	F	629
Concord - Mortlake - Cabarita	University or other tertiary	M	531
Concord West - North Strathfield		F	962
Concord West - North Strathfield		M	888
Concord West - North Strathfield	Infants/Primary	F	672
Concord West - North Strathfield	Infants/Primary	M	667
Concord West - North Strathfield	Pre-school	F	150
Concord West - North Strathfield	Pre-school	M	161
Concord West - North Strathfield	Secondary	F	486
Concord West - North Strathfield	Secondary	M	478
Concord West - North Strathfield	Technical or Further Educational Institution	F	334
Concord West - North Strathfield	Technical or Further Educational Institution	M	264
Concord West - North Strathfield	University or other tertiary	F	1636
Concord West - North Strathfield	University or other tertiary	M	1527
Drummoyne - Rodd Point		F	771
Drummoyne - Rodd Point		M	606
Drummoyne - Rodd Point	Infants/Primary	F	675
Drummoyne - Rodd Point	Infants/Primary	M	737
Drummoyne - Rodd Point	Pre-school	F	152
Drummoyne - Rodd Point	Pre-school	M	172
Drummoyne - Rodd Point	Secondary	F	448
Drummoyne - Rodd Point	Secondary	M	453
Drummoyne - Rodd Point	Technical or Further Educational Institution	F	113
Drummoyne - Rodd Point	Technical or Further Educational Institution	M	97
Drummoyne - Rodd Point	University or other tertiary	F	529
Drummoyne - Rodd Point	University or other tertiary	M	383
Five Dock - Abbotsford		F	754
Five Dock - Abbotsford		M	703
Five Dock - Abbotsford	Infants/Primary	F	767
Five Dock - Abbotsford	Infants/Primary	M	761
Five Dock - Abbotsford	Pre-school	F	168
Five Dock - Abbotsford	Pre-school	M	197
Five Dock - Abbotsford	Secondary	F	477
Five Dock - Abbotsford	Secondary	M	504
Five Dock - Abbotsford	Technical or Further Educational Institution	F	114
Five Dock - Abbotsford	Technical or Further Educational Institution	M	104
Five Dock - Abbotsford	University or other tertiary	F	544
Five Dock - Abbotsford	University or other tertiary	M	389
Balmain		F	749
Balmain		M	729
Balmain	Infants/Primary	F	552
Balmain	Infants/Primary	M	607
Balmain	Pre-school	F	151
Balmain	Pre-school	M	147
Balmain	Secondary	F	349
Balmain	Secondary	M	357
Balmain	Technical or Further Educational Institution	F	86
Balmain	Technical or Further Educational Institution	M	66
Balmain	University or other tertiary	F	483
Balmain	University or other tertiary	M	337
Leichhardt - Annandale		F	1107
Leichhardt - Annandale		M	1037
Leichhardt - Annandale	Infants/Primary	F	992
Leichhardt - Annandale	Infants/Primary	M	1059
Leichhardt - Annandale	Pre-school	F	259
Leichhardt - Annandale	Pre-school	M	282
Leichhardt - Annandale	Secondary	F	515
Leichhardt - Annandale	Secondary	M	567
Leichhardt - Annandale	Technical or Further Educational Institution	F	194
Leichhardt - Annandale	Technical or Further Educational Institution	M	188
Leichhardt - Annandale	University or other tertiary	F	1093
Leichhardt - Annandale	University or other tertiary	M	820
Lilyfield - Rozelle		F	611
Lilyfield - Rozelle		M	563
Lilyfield - Rozelle	Infants/Primary	F	538
Lilyfield - Rozelle	Infants/Primary	M	543
Lilyfield - Rozelle	Pre-school	F	118
Lilyfield - Rozelle	Pre-school	M	129
Lilyfield - Rozelle	Secondary	F	300
Lilyfield - Rozelle	Secondary	M	281
Lilyfield - Rozelle	Technical or Further Educational Institution	F	95
Lilyfield - Rozelle	Technical or Further Educational Institution	M	78
Lilyfield - Rozelle	University or other tertiary	F	411
Lilyfield - Rozelle	University or other tertiary	M	259
Ashfield		F	1104
Ashfield		M	1085
Ashfield	Infants/Primary	F	591
Ashfield	Infants/Primary	M	566
Ashfield	Pre-school	F	136
Ashfield	Pre-school	M	135
Ashfield	Secondary	F	505
Ashfield	Secondary	M	515
Ashfield	Technical or Further Educational Institution	F	308
Ashfield	Technical or Further Educational Institution	M	258
Ashfield	University or other tertiary	F	1244
Ashfield	University or other tertiary	M	1297
Burwood - Croydon		F	1023
Burwood - Croydon		M	911
Burwood - Croydon	Infants/Primary	F	652
Burwood - Croydon	Infants/Primary	M	597
Burwood - Croydon	Pre-school	F	128
Burwood - Croydon	Pre-school	M	131
Burwood - Croydon	Secondary	F	725
Burwood - Croydon	Secondary	M	557
Burwood - Croydon	Technical or Further Educational Institution	F	350
Burwood - Croydon	Technical or Further Educational Institution	M	276
Burwood - Croydon	University or other tertiary	F	1840
Burwood - Croydon	University or other tertiary	M	1661
Canterbury (North) - Ashbury		F	381
Canterbury (North) - Ashbury		M	362
Canterbury (North) - Ashbury	Infants/Primary	F	385
Canterbury (North) - Ashbury	Infants/Primary	M	397
Canterbury (North) - Ashbury	Pre-school	F	69
Canterbury (North) - Ashbury	Pre-school	M	93
Canterbury (North) - Ashbury	Secondary	F	315
Canterbury (North) - Ashbury	Secondary	M	293
Canterbury (North) - Ashbury	Technical or Further Educational Institution	F	98
Canterbury (North) - Ashbury	Technical or Further Educational Institution	M	91
Canterbury (North) - Ashbury	University or other tertiary	F	380
Canterbury (North) - Ashbury	University or other tertiary	M	327
Croydon Park - Enfield		F	532
Croydon Park - Enfield		M	439
Croydon Park - Enfield	Infants/Primary	F	655
Croydon Park - Enfield	Infants/Primary	M	677
Croydon Park - Enfield	Pre-school	F	120
Croydon Park - Enfield	Pre-school	M	129
Croydon Park - Enfield	Secondary	F	578
Croydon Park - Enfield	Secondary	M	559
Croydon Park - Enfield	Technical or Further Educational Institution	F	160
Croydon Park - Enfield	Technical or Further Educational Institution	M	119
Croydon Park - Enfield	University or other tertiary	F	609
Croydon Park - Enfield	University or other tertiary	M	560
Dulwich Hill - Lewisham		F	736
Dulwich Hill - Lewisham		M	681
Dulwich Hill - Lewisham	Infants/Primary	F	555
Dulwich Hill - Lewisham	Infants/Primary	M	596
Dulwich Hill - Lewisham	Pre-school	F	143
Dulwich Hill - Lewisham	Pre-school	M	120
Dulwich Hill - Lewisham	Secondary	F	331
Dulwich Hill - Lewisham	Secondary	M	434
Dulwich Hill - Lewisham	Technical or Further Educational Institution	F	174
Dulwich Hill - Lewisham	Technical or Further Educational Institution	M	166
Dulwich Hill - Lewisham	University or other tertiary	F	700
Dulwich Hill - Lewisham	University or other tertiary	M	485
Haberfield - Summer Hill		F	453
Haberfield - Summer Hill		M	431
Haberfield - Summer Hill	Infants/Primary	F	539
Haberfield - Summer Hill	Infants/Primary	M	561
Haberfield - Summer Hill	Pre-school	F	101
Haberfield - Summer Hill	Pre-school	M	106
Haberfield - Summer Hill	Secondary	F	348
Haberfield - Summer Hill	Secondary	M	417
Haberfield - Summer Hill	Technical or Further Educational Institution	F	99
Haberfield - Summer Hill	Technical or Further Educational Institution	M	94
Haberfield - Summer Hill	University or other tertiary	F	503
Haberfield - Summer Hill	University or other tertiary	M	461
Homebush		F	816
Homebush		M	1030
Homebush	Infants/Primary	F	422
Homebush	Infants/Primary	M	456
Homebush	Pre-school	F	105
Homebush	Pre-school	M	124
Homebush	Secondary	F	345
Homebush	Secondary	M	404
Homebush	Technical or Further Educational Institution	F	212
Homebush	Technical or Further Educational Institution	M	176
Homebush	University or other tertiary	F	662
Homebush	University or other tertiary	M	819
Strathfield		F	1034
Strathfield		M	1046
Strathfield	Infants/Primary	F	656
Strathfield	Infants/Primary	M	614
Strathfield	Pre-school	F	131
Strathfield	Pre-school	M	130
Strathfield	Secondary	F	767
Strathfield	Secondary	M	700
Strathfield	Technical or Further Educational Institution	F	308
Strathfield	Technical or Further Educational Institution	M	299
Strathfield	University or other tertiary	F	1410
Strathfield	University or other tertiary	M	1498
Strathfield South		F	117
Strathfield South		M	92
Strathfield South	Infants/Primary	F	142
Strathfield South	Infants/Primary	M	137
Strathfield South	Pre-school	F	39
Strathfield South	Pre-school	M	25
Strathfield South	Secondary	F	125
Strathfield South	Secondary	M	131
Strathfield South	Technical or Further Educational Institution	F	36
Strathfield South	Technical or Further Educational Institution	M	35
Strathfield South	University or other tertiary	F	135
Strathfield South	University or other tertiary	M	118
Chatswood (East) - Artarmon		F	1189
Chatswood (East) - Artarmon		M	994
Chatswood (East) - Artarmon	Infants/Primary	F	1037
Chatswood (East) - Artarmon	Infants/Primary	M	1153
Chatswood (East) - Artarmon	Pre-school	F	249
Chatswood (East) - Artarmon	Pre-school	M	247
Chatswood (East) - Artarmon	Secondary	F	728
Chatswood (East) - Artarmon	Secondary	M	757
Chatswood (East) - Artarmon	Technical or Further Educational Institution	F	377
Chatswood (East) - Artarmon	Technical or Further Educational Institution	M	214
Chatswood (East) - Artarmon	University or other tertiary	F	1405
Chatswood (East) - Artarmon	University or other tertiary	M	1164
Chatswood (West) - Lane Cove North		F	650
Chatswood (West) - Lane Cove North		M	568
Chatswood (West) - Lane Cove North	Infants/Primary	F	754
Chatswood (West) - Lane Cove North	Infants/Primary	M	778
Chatswood (West) - Lane Cove North	Pre-school	F	190
Chatswood (West) - Lane Cove North	Pre-school	M	196
Chatswood (West) - Lane Cove North	Secondary	F	511
Chatswood (West) - Lane Cove North	Secondary	M	564
Chatswood (West) - Lane Cove North	Technical or Further Educational Institution	F	245
Chatswood (West) - Lane Cove North	Technical or Further Educational Institution	M	164
Chatswood (West) - Lane Cove North	University or other tertiary	F	788
Chatswood (West) - Lane Cove North	University or other tertiary	M	690
Lane Cove - Greenwich		F	715
Lane Cove - Greenwich		M	678
Lane Cove - Greenwich	Infants/Primary	F	1148
Lane Cove - Greenwich	Infants/Primary	M	1157
Lane Cove - Greenwich	Pre-school	F	263
Lane Cove - Greenwich	Pre-school	M	310
Lane Cove - Greenwich	Secondary	F	814
Lane Cove - Greenwich	Secondary	M	1292
Lane Cove - Greenwich	Technical or Further Educational Institution	F	197
Lane Cove - Greenwich	Technical or Further Educational Institution	M	135
Lane Cove - Greenwich	University or other tertiary	F	907
Lane Cove - Greenwich	University or other tertiary	M	848
St Leonards - Naremburn		F	447
St Leonards - Naremburn		M	364
St Leonards - Naremburn	Infants/Primary	F	304
St Leonards - Naremburn	Infants/Primary	M	302
St Leonards - Naremburn	Pre-school	F	101
St Leonards - Naremburn	Pre-school	M	111
St Leonards - Naremburn	Secondary	F	162
St Leonards - Naremburn	Secondary	M	155
St Leonards - Naremburn	Technical or Further Educational Institution	F	93
St Leonards - Naremburn	Technical or Further Educational Institution	M	63
St Leonards - Naremburn	University or other tertiary	F	386
St Leonards - Naremburn	University or other tertiary	M	297
Willoughby - Castle Cove - Northbridge		F	666
Willoughby - Castle Cove - Northbridge		M	575
Willoughby - Castle Cove - Northbridge	Infants/Primary	F	1409
Willoughby - Castle Cove - Northbridge	Infants/Primary	M	1507
Willoughby - Castle Cove - Northbridge	Pre-school	F	293
Willoughby - Castle Cove - Northbridge	Pre-school	M	345
Willoughby - Castle Cove - Northbridge	Secondary	F	1029
Willoughby - Castle Cove - Northbridge	Secondary	M	1021
Willoughby - Castle Cove - Northbridge	Technical or Further Educational Institution	F	143
Willoughby - Castle Cove - Northbridge	Technical or Further Educational Institution	M	102
Willoughby - Castle Cove - Northbridge	University or other tertiary	F	742
Willoughby - Castle Cove - Northbridge	University or other tertiary	M	678
Asquith - Mount Colah		F	370
Asquith - Mount Colah		M	299
Asquith - Mount Colah	Infants/Primary	F	956
Asquith - Mount Colah	Infants/Primary	M	972
Asquith - Mount Colah	Pre-school	F	168
Asquith - Mount Colah	Pre-school	M	195
