SA2_NAME16	AgeStudent	students
Deniliquin Region	15-19	250
Deniliquin Region	20-24	52
Deniliquin Region	25+	93
Moama	0-4	56
Moama	5-14	630
Moama	15-19	213
Moama	20-24	43
Moama	25+	116
Tocumwal - Finley - Jerilderie	0-4	137
Tocumwal - Finley - Jerilderie	5-14	982
Tocumwal - Finley - Jerilderie	15-19	330
Tocumwal - Finley - Jerilderie	20-24	48
Tocumwal - Finley - Jerilderie	25+	179
Armidale	0-4	342
Armidale	5-14	2610
Armidale	15-19	1686
Armidale	20-24	1465
Armidale	25+	1414
Armidale Region - North	0-4	76
Armidale Region - North	5-14	575
Armidale Region - North	15-19	167
Armidale Region - North	20-24	39
Armidale Region - North	25+	123
Armidale Region - South	0-4	83
Armidale Region - South	5-14	754
Armidale Region - South	15-19	282
Armidale Region - South	20-24	61
Armidale Region - South	25+	166
Walcha	0-4	47
Walcha	5-14	328
Walcha	15-19	109
Walcha	20-24	23
Walcha	25+	50
Glen Innes	0-4	89
Glen Innes	5-14	913
Glen Innes	15-19	304
Glen Innes	20-24	65
Glen Innes	25+	171
Inverell	0-4	176
Inverell	5-14	1393
Inverell	15-19	450
Inverell	20-24	120
Inverell	25+	259
Inverell Region - East	0-4	88
Inverell Region - East	5-14	631
Inverell Region - East	15-19	236
Inverell Region - East	20-24	37
Inverell Region - East	25+	93
Inverell Region - West	0-4	90
Inverell Region - West	5-14	666
Inverell Region - West	15-19	183
Inverell Region - West	20-24	37
Inverell Region - West	25+	89
Tenterfield	0-4	74
Tenterfield	5-14	664
Tenterfield	15-19	218
Tenterfield	20-24	29
Tenterfield	25+	131
Moree	0-4	166
Moree	5-14	878
Moree	15-19	242
Moree	20-24	60
Moree	25+	185
Moree Region	0-4	90
Moree Region	5-14	721
Moree Region	15-19	184
Moree Region	20-24	57
Moree Region	25+	90
Narrabri	0-4	109
Narrabri	5-14	846
Narrabri	15-19	258
Narrabri	20-24	61
Narrabri	25+	156
Narrabri Region	0-4	71
Narrabri Region	5-14	610
Narrabri Region	15-19	167
Narrabri Region	20-24	28
Narrabri Region	25+	72
Gunnedah	0-4	207
Gunnedah	5-14	1076
Gunnedah	15-19	312
Gunnedah	20-24	81
Gunnedah	25+	235
Gunnedah Region	0-4	68
Gunnedah Region	5-14	479
Gunnedah Region	15-19	133
Gunnedah Region	20-24	31
Gunnedah Region	25+	66
Quirindi	0-4	111
Quirindi	5-14	853
Quirindi	15-19	276
Quirindi	20-24	55
Quirindi	25+	142
Tamworth - East	0-4	346
Tamworth - East	5-14	2461
Tamworth - East	15-19	910
Tamworth - East	20-24	223
Tamworth - East	25+	542
Tamworth - North	0-4	236
Tamworth - North	5-14	1668
Tamworth - North	15-19	594
Tamworth - North	20-24	207
Tamworth - North	25+	509
Tamworth - West	0-4	100
Tamworth - West	5-14	852
Tamworth - West	15-19	184
Tamworth - West	20-24	47
Tamworth - West	25+	121
Tamworth Region	0-4	296
Tamworth Region	5-14	2394
Tamworth Region	15-19	738
Tamworth Region	20-24	139
Tamworth Region	25+	369
Belmont - Bennetts Green	0-4	292
Belmont - Bennetts Green	5-14	2101
Belmont - Bennetts Green	15-19	849
Belmont - Bennetts Green	20-24	326
Belmont - Bennetts Green	25+	436
Belmont South - Blacksmiths	0-4	54
Belmont South - Blacksmiths	5-14	564
Belmont South - Blacksmiths	15-19	242
Belmont South - Blacksmiths	20-24	91
Belmont South - Blacksmiths	25+	129
Charlestown - Dudley	0-4	374
Charlestown - Dudley	5-14	2782
Charlestown - Dudley	15-19	1016
Charlestown - Dudley	20-24	494
Charlestown - Dudley	25+	821
Glendale - Cardiff - Hillsborough	0-4	440
Glendale - Cardiff - Hillsborough	5-14	2852
Glendale - Cardiff - Hillsborough	15-19	1099
Glendale - Cardiff - Hillsborough	20-24	438
Glendale - Cardiff - Hillsborough	25+	805
Mount Hutton - Windale	0-4	135
Mount Hutton - Windale	5-14	1103
Mount Hutton - Windale	15-19	337
Mount Hutton - Windale	20-24	126
Mount Hutton - Windale	25+	232
Redhead	0-4	50
Redhead	5-14	432
Redhead	15-19	170
Redhead	20-24	68
Redhead	25+	79
Swansea - Caves Beach	0-4	163
Swansea - Caves Beach	5-14	1144
Swansea - Caves Beach	15-19	485
Swansea - Caves Beach	20-24	185
Swansea - Caves Beach	25+	260
Valentine - Eleebana	0-4	186
Valentine - Eleebana	5-14	1590
Valentine - Eleebana	15-19	710
Valentine - Eleebana	20-24	285
Valentine - Eleebana	25+	331
Warners Bay - Boolaroo	0-4	204
Warners Bay - Boolaroo	5-14	1494
Warners Bay - Boolaroo	15-19	658
Warners Bay - Boolaroo	20-24	259
Warners Bay - Boolaroo	25+	377
Bolton Point - Teralba	0-4	120
Bolton Point - Teralba	5-14	916
Bolton Point - Teralba	15-19	388
Bolton Point - Teralba	20-24	106
Bolton Point - Teralba	25+	231
Bonnells Bay - Silverwater	0-4	119
Bonnells Bay - Silverwater	5-14	1021
Bonnells Bay - Silverwater	15-19	359
Bonnells Bay - Silverwater	20-24	127
Bonnells Bay - Silverwater	25+	253
Edgeworth - Cameron Park	0-4	300
Edgeworth - Cameron Park	5-14	1969
Edgeworth - Cameron Park	15-19	623
Edgeworth - Cameron Park	20-24	227
Edgeworth - Cameron Park	25+	413
Morisset - Cooranbong	0-4	173
Morisset - Cooranbong	5-14	1505
Morisset - Cooranbong	15-19	673
Morisset - Cooranbong	20-24	305
Morisset - Cooranbong	25+	461
Toronto - Awaba	0-4	181
Toronto - Awaba	5-14	1363
Toronto - Awaba	15-19	590
Toronto - Awaba	20-24	202
Toronto - Awaba	25+	360
Wangi Wangi - Rathmines	0-4	129
Wangi Wangi - Rathmines	5-14	942
Wangi Wangi - Rathmines	15-19	371
Wangi Wangi - Rathmines	20-24	127
Wangi Wangi - Rathmines	25+	221
West Wallsend - Barnsley - Killingworth	0-4	114
West Wallsend - Barnsley - Killingworth	5-14	798
West Wallsend - Barnsley - Killingworth	15-19	311
West Wallsend - Barnsley - Killingworth	20-24	71
West Wallsend - Barnsley - Killingworth	25+	161
Adamstown - Kotara	0-4	278
Adamstown - Kotara	5-14	2007
Adamstown - Kotara	15-19	729
Adamstown - Kotara	20-24	440
Adamstown - Kotara	25+	595
Beresfield - Hexham	0-4	129
Beresfield - Hexham	5-14	907
Beresfield - Hexham	15-19	314
Beresfield - Hexham	20-24	116
Beresfield - Hexham	25+	199
Hamilton - Broadmeadow	0-4	159
Hamilton - Broadmeadow	5-14	1139
Hamilton - Broadmeadow	15-19	466
Hamilton - Broadmeadow	20-24	530
Hamilton - Broadmeadow	25+	571
Lambton - New Lambton	0-4	297
Lambton - New Lambton	5-14	2126
Lambton - New Lambton	15-19	778
Lambton - New Lambton	20-24	501
Lambton - New Lambton	25+	726
Maryland - Fletcher - Minmi	0-4	303
Maryland - Fletcher - Minmi	5-14	2098
Maryland - Fletcher - Minmi	15-19	742
Maryland - Fletcher - Minmi	20-24	308
Maryland - Fletcher - Minmi	25+	461
Mayfield - Warabrook	0-4	200
Mayfield - Warabrook	5-14	1256
Mayfield - Warabrook	15-19	482
Mayfield - Warabrook	20-24	581
Mayfield - Warabrook	25+	878
Merewether - The Junction	0-4	202
Merewether - The Junction	5-14	1611
Merewether - The Junction	15-19	622
Merewether - The Junction	20-24	513
Merewether - The Junction	25+	600
Newcastle - Cooks Hill	0-4	84
Newcastle - Cooks Hill	5-14	638
Newcastle - Cooks Hill	15-19	318
Newcastle - Cooks Hill	20-24	509
Newcastle - Cooks Hill	25+	774
Shortland - Jesmond	0-4	101
Shortland - Jesmond	5-14	862
Shortland - Jesmond	15-19	960
Shortland - Jesmond	20-24	1893
Shortland - Jesmond	25+	1042
Stockton - Fullerton Cove	0-4	99
Stockton - Fullerton Cove	5-14	609
Stockton - Fullerton Cove	15-19	230
Stockton - Fullerton Cove	20-24	79
Stockton - Fullerton Cove	25+	204
Wallsend - Elermore Vale	0-4	289
Wallsend - Elermore Vale	5-14	2003
Wallsend - Elermore Vale	15-19	798
Wallsend - Elermore Vale	20-24	516
Wallsend - Elermore Vale	25+	801
Waratah - North Lambton	0-4	164
Waratah - North Lambton	5-14	1064
Waratah - North Lambton	15-19	459
Waratah - North Lambton	20-24	699
Waratah - North Lambton	25+	761
Wickham - Carrington - Tighes Hill	0-4	122
Wickham - Carrington - Tighes Hill	5-14	651
Wickham - Carrington - Tighes Hill	15-19	206
Wickham - Carrington - Tighes Hill	20-24	288
Wickham - Carrington - Tighes Hill	25+	590
Ballina	0-4	167
Ballina	5-14	1427
Ballina	15-19	527
Ballina	20-24	178
Ballina	25+	472
Ballina Region	0-4	247
Ballina Region	5-14	2041
Ballina Region	15-19	806
Ballina Region	20-24	162
Ballina Region	25+	514
Bangalow	0-4	67
Bangalow	5-14	684
Bangalow	15-19	210
Bangalow	20-24	54
Bangalow	25+	182
Brunswick Heads - Ocean Shores	0-4	111
Brunswick Heads - Ocean Shores	5-14	849
Brunswick Heads - Ocean Shores	15-19	358
Brunswick Heads - Ocean Shores	20-24	50
Brunswick Heads - Ocean Shores	25+	309
Byron Bay	0-4	115
Byron Bay	5-14	753
Byron Bay	15-19	269
Byron Bay	20-24	109
Byron Bay	25+	401
Evans Head	0-4	71
Evans Head	5-14	527
Evans Head	15-19	190
Evans Head	20-24	37
Evans Head	25+	123
Lennox Head - Skennars Head	0-4	136
Lennox Head - Skennars Head	5-14	973
Lennox Head - Skennars Head	15-19	416
Lennox Head - Skennars Head	20-24	86
Lennox Head - Skennars Head	25+	309
Mullumbimby	0-4	96
Mullumbimby	5-14	876
Mullumbimby	15-19	275
Mullumbimby	20-24	52
Mullumbimby	25+	281
Casino	0-4	204
Casino	5-14	1489
Casino	15-19	509
Casino	20-24	113
Casino	25+	293
Casino Region	0-4	93
Casino Region	5-14	771
Casino Region	15-19	287
Casino Region	20-24	54
Casino Region	25+	124
Goonellabah	0-4	210
Goonellabah	5-14	1556
Goonellabah	15-19	577
Goonellabah	20-24	255
Goonellabah	25+	523
Kyogle	0-4	85
Kyogle	5-14	785
Kyogle	15-19	274
Kyogle	20-24	58
Kyogle	25+	178
Lismore	0-4	187
Lismore	5-14	1647
Lismore	15-19	688
Lismore	20-24	402
Lismore	25+	771
Lismore Region	0-4	166
Lismore Region	5-14	1791
Lismore Region	15-19	721
Lismore Region	20-24	133
Lismore Region	25+	504
Kingscliff - Fingal Head	0-4	165
Kingscliff - Fingal Head	5-14	1483
Kingscliff - Fingal Head	15-19	570
Kingscliff - Fingal Head	20-24	170
Kingscliff - Fingal Head	25+	397
Murwillumbah	0-4	121
Murwillumbah	5-14	1088
Murwillumbah	15-19	372
Murwillumbah	20-24	89
Murwillumbah	25+	274
Murwillumbah Region	0-4	109
Murwillumbah Region	5-14	1045
Murwillumbah Region	15-19	401
Murwillumbah Region	20-24	94
Murwillumbah Region	25+	267
Pottsville	0-4	208
Pottsville	5-14	1725
Pottsville	15-19	515
Pottsville	20-24	135
Pottsville	25+	443
Tweed Heads	0-4	156
Tweed Heads	5-14	1530
Tweed Heads	15-19	620
Tweed Heads	20-24	251
Tweed Heads	25+	547
Banora Point	0-4	178
Banora Point	5-14	1545
Banora Point	15-19	650
Banora Point	20-24	195
Banora Point	25+	388
Terranora - North Tumblegum	0-4	41
Terranora - North Tumblegum	5-14	468
Terranora - North Tumblegum	15-19	216
Terranora - North Tumblegum	20-24	46
Terranora - North Tumblegum	25+	95
Tweed Heads South	0-4	64
Tweed Heads South	5-14	654
Tweed Heads South	15-19	254
Tweed Heads South	20-24	89
Tweed Heads South	25+	199
Griffith (NSW)	0-4	306
Griffith (NSW)	5-14	2221
Griffith (NSW)	15-19	724
Griffith (NSW)	20-24	182
Griffith (NSW)	25+	492
Griffith Region	0-4	196
Griffith Region	5-14	1678
Griffith Region	15-19	537
Griffith Region	20-24	90
Griffith Region	25+	235
Leeton	0-4	136
Leeton	5-14	1283
Leeton	15-19	642
Leeton	20-24	78
Leeton	25+	200
Narrandera	0-4	79
Narrandera	5-14	676
Narrandera	15-19	206
Narrandera	20-24	55
Narrandera	25+	127
Tumbarumba	0-4	38
Tumbarumba	5-14	334
Tumbarumba	15-19	104
Tumbarumba	20-24	42
Tumbarumba	25+	50
Tumut	0-4	80
Tumut	5-14	722
Tumut	15-19	232
Tumut	20-24	52
Tumut	25+	157
Tumut Region	0-4	72
Tumut Region	5-14	553
Tumut Region	15-19	186
Tumut Region	20-24	32
Tumut Region	25+	86
Cootamundra	0-4	105
Cootamundra	5-14	828
Cootamundra	15-19	246
Cootamundra	20-24	65
Cootamundra	25+	134
Gundagai	0-4	54
Gundagai	5-14	472
Gundagai	15-19	145
Gundagai	20-24	29
Gundagai	25+	56
Junee	0-4	79
Junee	5-14	661
Junee	15-19	177
Junee	20-24	49
Junee	25+	135
Temora	0-4	100
Temora	5-14	814
Temora	15-19	286
Temora	20-24	40
Temora	25+	117
Wagga Wagga - East	0-4	227
Wagga Wagga - East	5-14	2338
Wagga Wagga - East	15-19	819
Wagga Wagga - East	20-24	235
Wagga Wagga - East	25+	580
Wagga Wagga - North	0-4	81
Wagga Wagga - North	5-14	483
Wagga Wagga - North	15-19	308
Wagga Wagga - North	20-24	523
Wagga Wagga - North	25+	261
Wagga Wagga - South	0-4	349
Wagga Wagga - South	5-14	2833
Wagga Wagga - South	15-19	1045
Wagga Wagga - South	20-24	428
Wagga Wagga - South	25+	813
Wagga Wagga - West	0-4	152
Wagga Wagga - West	5-14	1111
Wagga Wagga - West	15-19	417
Wagga Wagga - West	20-24	402
Wagga Wagga - West	25+	531
Wagga Wagga Region	0-4	217
Wagga Wagga Region	5-14	1980
Wagga Wagga Region	15-19	657
Wagga Wagga Region	20-24	273
Wagga Wagga Region	25+	403
Berry - Kangaroo Valley	0-4	125
Berry - Kangaroo Valley	5-14	757
Berry - Kangaroo Valley	15-19	267
Berry - Kangaroo Valley	20-24	81
Berry - Kangaroo Valley	25+	214
Callala Bay - Currarong	0-4	41
Callala Bay - Currarong	5-14	382
Callala Bay - Currarong	15-19	162
Callala Bay - Currarong	20-24	50
Callala Bay - Currarong	25+	86
Culburra Beach	0-4	60
Culburra Beach	5-14	377
Culburra Beach	15-19	150
Culburra Beach	20-24	37
Culburra Beach	25+	84
Ettrema - Sassafras - Budawang	5-14	4
Ettrema - Sassafras - Budawang	25+	7
Huskisson - Vincentia	0-4	47
Huskisson - Vincentia	5-14	321
Huskisson - Vincentia	15-19	142
Huskisson - Vincentia	20-24	30
Huskisson - Vincentia	25+	105
North Nowra - Bomaderry	0-4	258
North Nowra - Bomaderry	5-14	1772
North Nowra - Bomaderry	15-19	660
North Nowra - Bomaderry	20-24	229
North Nowra - Bomaderry	25+	465
Nowra	0-4	344
Nowra	5-14	2370
Nowra	15-19	701
Nowra	20-24	212
Nowra	25+	553
St Georges Basin - Erowal Bay	0-4	186
St Georges Basin - Erowal Bay	5-14	1529
St Georges Basin - Erowal Bay	15-19	486
St Georges Basin - Erowal Bay	20-24	111
St Georges Basin - Erowal Bay	25+	277
Sussex Inlet - Berrara	0-4	33
Sussex Inlet - Berrara	5-14	291
Sussex Inlet - Berrara	15-19	97
Sussex Inlet - Berrara	20-24	28
Sussex Inlet - Berrara	25+	45
Tomerong - Wandandian - Woollamia	0-4	51
Tomerong - Wandandian - Woollamia	5-14	370
Tomerong - Wandandian - Woollamia	15-19	149
Tomerong - Wandandian - Woollamia	20-24	52
Tomerong - Wandandian - Woollamia	25+	92
Ulladulla	0-4	215
Ulladulla	5-14	1491
Ulladulla	15-19	532
Ulladulla	20-24	87
Ulladulla	25+	347
Ulladulla Region	0-4	56
Ulladulla Region	5-14	485
Ulladulla Region	15-19	152
Ulladulla Region	20-24	25
Ulladulla Region	25+	96
Bowral	0-4	156
Bowral	5-14	1379
Bowral	15-19	540
Bowral	20-24	145
Bowral	25+	303
Hill Top - Colo Vale	0-4	113
Hill Top - Colo Vale	5-14	846
Hill Top - Colo Vale	15-19	282
Hill Top - Colo Vale	20-24	76
Hill Top - Colo Vale	25+	159
Mittagong	0-4	113
Mittagong	5-14	957
Mittagong	15-19	479
Mittagong	20-24	108
Mittagong	25+	242
Moss Vale - Berrima	0-4	158
Moss Vale - Berrima	5-14	1162
Moss Vale - Berrima	15-19	538
Moss Vale - Berrima	20-24	89
Moss Vale - Berrima	25+	263
Robertson - Fitzroy Falls	0-4	53
Robertson - Fitzroy Falls	5-14	459
Robertson - Fitzroy Falls	15-19	136
Robertson - Fitzroy Falls	20-24	35
Robertson - Fitzroy Falls	25+	85
Southern Highlands	0-4	80
Southern Highlands	5-14	714
Southern Highlands	15-19	263
Southern Highlands	20-24	45
Southern Highlands	25+	168
Baulkham Hills (East)	0-4	432
Baulkham Hills (East)	5-14	3166
Baulkham Hills (East)	15-19	1047
Baulkham Hills (East)	20-24	531
Baulkham Hills (East)	25+	825
Baulkham Hills (West) - Bella Vista	0-4	314
Baulkham Hills (West) - Bella Vista	5-14	2676
Baulkham Hills (West) - Bella Vista	15-19	1380
Baulkham Hills (West) - Bella Vista	20-24	929
Baulkham Hills (West) - Bella Vista	25+	689
Glenhaven	0-4	90
Glenhaven	5-14	825
Glenhaven	15-19	397
Glenhaven	20-24	204
Glenhaven	25+	163
West Pennant Hills	0-4	221
West Pennant Hills	5-14	1516
West Pennant Hills	15-19	894
West Pennant Hills	20-24	528
West Pennant Hills	25+	390
Castle Hill - Central	0-4	155
Castle Hill - Central	5-14	990
Castle Hill - Central	15-19	428
Castle Hill - Central	20-24	202
Castle Hill - Central	25+	307
Castle Hill - East	0-4	54
Castle Hill - East	5-14	598
Castle Hill - East	15-19	339
Castle Hill - East	20-24	199
Castle Hill - East	25+	122
Castle Hill - North	0-4	178
Castle Hill - North	5-14	1647
Castle Hill - North	15-19	789
Castle Hill - North	20-24	373
Castle Hill - North	25+	377
Castle Hill - South	0-4	176
Castle Hill - South	5-14	1304
Castle Hill - South	15-19	522
Castle Hill - South	20-24	307
Castle Hill - South	25+	361
Castle Hill - West	0-4	82
Castle Hill - West	5-14	792
Castle Hill - West	15-19	406
Castle Hill - West	20-24	199
Castle Hill - West	25+	165
Cherrybrook	0-4	219
Cherrybrook	5-14	2545
Cherrybrook	15-19	1471
Cherrybrook	20-24	727
Cherrybrook	25+	608
Kellyville	0-4	402
Kellyville	5-14	3752
Kellyville	15-19	1535
Kellyville	20-24	700
Kellyville	25+	685
Dural - Kenthurst - Wisemans Ferry	0-4	338
Dural - Kenthurst - Wisemans Ferry	5-14	2786
Dural - Kenthurst - Wisemans Ferry	15-19	1380
Dural - Kenthurst - Wisemans Ferry	20-24	583
Dural - Kenthurst - Wisemans Ferry	25+	458
Galston - Laughtondale	0-4	70
Galston - Laughtondale	5-14	697
Galston - Laughtondale	15-19	286
Galston - Laughtondale	20-24	137
Galston - Laughtondale	25+	153
Bilpin - Colo - St Albans	0-4	24
Bilpin - Colo - St Albans	5-14	261
Bilpin - Colo - St Albans	15-19	94
Bilpin - Colo - St Albans	20-24	28
Bilpin - Colo - St Albans	25+	51
Kurrajong Heights - Ebenezer	0-4	379
Kurrajong Heights - Ebenezer	5-14	2905
Kurrajong Heights - Ebenezer	15-19	1188
Kurrajong Heights - Ebenezer	20-24	403
Kurrajong Heights - Ebenezer	25+	509
Pitt Town - McGraths Hill	0-4	208
Pitt Town - McGraths Hill	5-14	1464
Pitt Town - McGraths Hill	15-19	570
Pitt Town - McGraths Hill	20-24	170
Pitt Town - McGraths Hill	25+	226
Rouse Hill - Beaumont Hills	0-4	451
Rouse Hill - Beaumont Hills	5-14	4031
Rouse Hill - Beaumont Hills	15-19	1547
Rouse Hill - Beaumont Hills	20-24	606
Rouse Hill - Beaumont Hills	25+	685
Blacktown (East) - Kings Park	0-4	274
Blacktown (East) - Kings Park	5-14	1679
Blacktown (East) - Kings Park	15-19	621
Blacktown (East) - Kings Park	20-24	446
Blacktown (East) - Kings Park	25+	874
Blacktown (North) - Marayong	0-4	301
Blacktown (North) - Marayong	5-14	2213
Blacktown (North) - Marayong	15-19	837
Blacktown (North) - Marayong	20-24	498
Blacktown (North) - Marayong	25+	700
Doonside - Woodcroft	0-4	307
Doonside - Woodcroft	5-14	2887
Doonside - Woodcroft	15-19	1304
Doonside - Woodcroft	20-24	674
Doonside - Woodcroft	25+	821
Lalor Park - Kings Langley	0-4	412
Lalor Park - Kings Langley	5-14	2949
Lalor Park - Kings Langley	15-19	1195
Lalor Park - Kings Langley	20-24	527
Lalor Park - Kings Langley	25+	869
Seven Hills - Toongabbie	0-4	348
Seven Hills - Toongabbie	5-14	2884
Seven Hills - Toongabbie	15-19	1134
Seven Hills - Toongabbie	20-24	633
Seven Hills - Toongabbie	25+	906
Blacktown (South)	0-4	186
Blacktown (South)	5-14	1568
Blacktown (South)	15-19	651
Blacktown (South)	20-24	356
Blacktown (South)	25+	481
Blacktown (West)	0-4	222
Blacktown (West)	5-14	1933
Blacktown (West)	15-19	832
Blacktown (West)	20-24	470
Blacktown (West)	25+	619
Glenwood	0-4	252
Glenwood	5-14	2572
Glenwood	15-19	1236
Glenwood	20-24	635
Glenwood	25+	591
Parklea - Kellyville Ridge	0-4	749
Parklea - Kellyville Ridge	5-14	5357
Parklea - Kellyville Ridge	15-19	1677
Parklea - Kellyville Ridge	20-24	705
Parklea - Kellyville Ridge	25+	1079
Riverstone - Marsden Park	0-4	318
Riverstone - Marsden Park	5-14	2208
Riverstone - Marsden Park	15-19	781
Riverstone - Marsden Park	20-24	340
Riverstone - Marsden Park	25+	503
Acacia Gardens	0-4	78
Acacia Gardens	5-14	569
Acacia Gardens	15-19	195
Acacia Gardens	20-24	117
Acacia Gardens	25+	132
Quakers Hill	0-4	469
Quakers Hill	5-14	3326
Quakers Hill	15-19	1320
Quakers Hill	20-24	670
Quakers Hill	25+	816
Bidwill - Hebersham - Emerton	0-4	281
Bidwill - Hebersham - Emerton	5-14	2616
Bidwill - Hebersham - Emerton	15-19	879
Bidwill - Hebersham - Emerton	20-24	262
Bidwill - Hebersham - Emerton	25+	491
Glendenning - Dean Park	0-4	141
Glendenning - Dean Park	5-14	1275
Glendenning - Dean Park	15-19	498
Glendenning - Dean Park	20-24	206
Glendenning - Dean Park	25+	243
Hassall Grove - Plumpton	0-4	280
Hassall Grove - Plumpton	5-14	3061
Hassall Grove - Plumpton	15-19	1410
Hassall Grove - Plumpton	20-24	655
Hassall Grove - Plumpton	25+	681
Lethbridge Park - Tregear	0-4	376
Lethbridge Park - Tregear	5-14	2932
Lethbridge Park - Tregear	15-19	929
Lethbridge Park - Tregear	20-24	262
Lethbridge Park - Tregear	25+	509
Mount Druitt - Whalan	0-4	319
Mount Druitt - Whalan	5-14	3275
Mount Druitt - Whalan	15-19	1152
Mount Druitt - Whalan	20-24	559
Mount Druitt - Whalan	25+	1065
Prospect Reservoir	5-14	3
Prospect Reservoir	15-19	3
Rooty Hill - Minchinbury	0-4	250
Rooty Hill - Minchinbury	5-14	2635
Rooty Hill - Minchinbury	15-19	1269
Rooty Hill - Minchinbury	20-24	635
Rooty Hill - Minchinbury	25+	736
Botany	0-4	197
Botany	5-14	1314
Botany	15-19	440
Botany	20-24	254
Botany	25+	383
Mascot - Eastlakes	0-4	306
Mascot - Eastlakes	5-14	2027
Mascot - Eastlakes	15-19	1180
Mascot - Eastlakes	20-24	1234
Mascot - Eastlakes	25+	1559
Pagewood - Hillsdale - Daceyville	0-4	134
Pagewood - Hillsdale - Daceyville	5-14	1241
Pagewood - Hillsdale - Daceyville	15-19	543
Pagewood - Hillsdale - Daceyville	20-24	406
Pagewood - Hillsdale - Daceyville	25+	461
Marrickville	0-4	307
Marrickville	5-14	2111
Marrickville	15-19	727
Marrickville	20-24	875
Marrickville	25+	1759
Petersham - Stanmore	0-4	221
Petersham - Stanmore	5-14	1546
Petersham - Stanmore	15-19	539
Petersham - Stanmore	20-24	670
Petersham - Stanmore	25+	1450
Sydenham - Tempe - St Peters	0-4	103
Sydenham - Tempe - St Peters	5-14	641
Sydenham - Tempe - St Peters	15-19	213
Sydenham - Tempe - St Peters	20-24	282
Sydenham - Tempe - St Peters	25+	452
Darlinghurst	0-4	43
Darlinghurst	5-14	213
Darlinghurst	15-19	114
Darlinghurst	20-24	287
Darlinghurst	25+	952
Erskineville - Alexandria	0-4	148
Erskineville - Alexandria	5-14	809
Erskineville - Alexandria	15-19	271
Erskineville - Alexandria	20-24	474
Erskineville - Alexandria	25+	1125
Glebe - Forest Lodge	0-4	159
Glebe - Forest Lodge	5-14	897
Glebe - Forest Lodge	15-19	612
Glebe - Forest Lodge	20-24	1490
Glebe - Forest Lodge	25+	1645
Newtown - Camperdown - Darlington	0-4	148
Newtown - Camperdown - Darlington	5-14	1112
Newtown - Camperdown - Darlington	15-19	1418
Newtown - Camperdown - Darlington	20-24	2905
