SA2_NAME16	PrivateDwelling	Sex	persons
Warradale	0	M	370
Warradale	1	F	7277
Warradale	1	M	6478
Belair	0	F	139
Belair	0	M	104
Belair	1	F	2159
Belair	1	M	2081
Bellevue Heights	0	F	813
Bellevue Heights	0	M	567
Bellevue Heights	1	F	3462
Bellevue Heights	1	M	3211
Blackwood	0	F	121
Blackwood	0	M	131
Blackwood	1	F	5803
Blackwood	1	M	5527
Colonel Light Gardens	0	F	565
Colonel Light Gardens	0	M	368
Colonel Light Gardens	1	F	7595
Colonel Light Gardens	1	M	6931
Mitcham (SA)	0	F	417
Mitcham (SA)	0	M	383
Mitcham (SA)	1	F	7687
Mitcham (SA)	1	M	6946
Panorama	0	F	200
Panorama	0	M	168
Panorama	1	F	3862
Panorama	1	M	3718
Aberfoyle Park	0	F	201
Aberfoyle Park	0	M	136
Aberfoyle Park	1	F	5691
Aberfoyle Park	1	M	5363
Aldinga	0	F	576
Aldinga	0	M	501
Aldinga	1	F	7200
Aldinga	1	M	6767
Christie Downs	0	F	415
Christie Downs	0	M	369
Christie Downs	1	F	4353
Christie Downs	1	M	4110
Christies Beach	0	F	495
Christies Beach	0	M	424
Christies Beach	1	F	4591
Christies Beach	1	M	4568
Clarendon	0	F	47
Clarendon	0	M	38
Clarendon	1	F	1267
Clarendon	1	M	1223
Coromandel Valley	0	F	50
Coromandel Valley	0	M	56
Coromandel Valley	1	F	2039
Coromandel Valley	1	M	2055
Flagstaff Hill	0	F	189
Flagstaff Hill	0	M	165
Flagstaff Hill	1	F	4917
Flagstaff Hill	1	M	4918
Hackham - Onkaparinga Hills	0	F	224
Hackham - Onkaparinga Hills	0	M	122
Hackham - Onkaparinga Hills	1	F	2955
Hackham - Onkaparinga Hills	1	M	2837
Hackham West - Huntfield Heights	0	F	231
Hackham West - Huntfield Heights	0	M	192
Hackham West - Huntfield Heights	1	F	3593
Hackham West - Huntfield Heights	1	M	3442
Happy Valley	0	F	231
Happy Valley	0	M	183
Happy Valley	1	F	6557
Happy Valley	1	M	6244
Lonsdale	0	F	4
Lonsdale	0	M	3
Lonsdale	1	F	11
Lonsdale	1	M	8
McLaren Vale	0	F	192
McLaren Vale	0	M	165
McLaren Vale	1	F	2803
McLaren Vale	1	M	2665
Morphett Vale - East	0	F	375
Morphett Vale - East	0	M	308
Morphett Vale - East	1	F	6480
Morphett Vale - East	1	M	6207
Morphett Vale - West	0	F	216
Morphett Vale - West	0	M	233
Morphett Vale - West	1	F	4571
Morphett Vale - West	1	M	4397
Reynella	0	F	140
Reynella	0	M	124
Reynella	1	F	4921
Reynella	1	M	4776
Seaford (SA)	0	F	537
Seaford (SA)	0	M	483
Seaford (SA)	1	F	10733
Seaford (SA)	1	M	10080
Willunga	0	F	61
Willunga	0	M	60
Willunga	1	F	1638
Willunga	1	M	1579
Woodcroft	0	F	184
Woodcroft	0	M	135
Woodcroft	1	F	5614
Woodcroft	1	M	5231
Beverley	0	F	353
Beverley	0	M	307
Beverley	1	F	3639
Beverley	1	M	3577
Flinders Park	0	F	254
Flinders Park	0	M	206
Flinders Park	1	F	7119
Flinders Park	1	M	6677
Henley Beach	0	F	268
Henley Beach	0	M	244
Henley Beach	1	F	7069
Henley Beach	1	M	6911
Hindmarsh - Brompton	0	F	599
Hindmarsh - Brompton	0	M	557
Hindmarsh - Brompton	1	F	8199
Hindmarsh - Brompton	1	M	7990
Royal Park - Hendon - Albert Park	0	F	180
Royal Park - Hendon - Albert Park	0	M	158
Royal Park - Hendon - Albert Park	1	F	2882
Royal Park - Hendon - Albert Park	1	M	2625
Seaton - Grange	0	F	545
Seaton - Grange	0	M	411
Seaton - Grange	1	F	7793
Seaton - Grange	1	M	7223
West Lakes	0	F	405
West Lakes	0	M	331
West Lakes	1	F	6895
West Lakes	1	M	6465
Woodville - Cheltenham	0	F	462
Woodville - Cheltenham	0	M	417
Woodville - Cheltenham	1	F	8259
Woodville - Cheltenham	1	M	8151
Largs Bay - Semaphore	0	F	504
Largs Bay - Semaphore	0	M	481
Largs Bay - Semaphore	1	F	6896
Largs Bay - Semaphore	1	M	6374
North Haven	0	F	332
North Haven	0	M	254
North Haven	1	F	6879
North Haven	1	M	6481
Port Adelaide	0	F	254
Port Adelaide	0	M	313
Port Adelaide	1	F	5056
Port Adelaide	1	M	5034
The Parks	0	F	662
The Parks	0	M	547
The Parks	1	F	8603
The Parks	1	M	8480
Torrens Island	1	M	5
Fulham	0	F	83
Fulham	0	M	56
Fulham	1	F	1280
Fulham	1	M	1215
Lockleys	0	F	303
Lockleys	0	M	291
Lockleys	1	F	6112
Lockleys	1	M	5888
Plympton	0	F	940
Plympton	0	M	791
Plympton	1	F	11439
Plympton	1	M	10819
Richmond (SA)	0	F	439
Richmond (SA)	0	M	442
Richmond (SA)	1	F	7814
Richmond (SA)	1	M	7473
West Beach	0	F	221
West Beach	0	M	177
West Beach	1	F	2354
West Beach	1	M	2231
Barossa - Angaston	0	F	164
Barossa - Angaston	0	M	165
Barossa - Angaston	1	F	2838
Barossa - Angaston	1	M	2812
Light	0	F	368
Light	0	M	307
Light	1	F	4088
Light	1	M	4243
Lyndoch	0	F	193
Lyndoch	0	M	174
Lyndoch	1	F	2774
Lyndoch	1	M	2876
Mallala	0	F	95
Mallala	0	M	115
Mallala	1	F	1432
Mallala	1	M	1497
Nuriootpa	0	F	193
Nuriootpa	0	M	164
Nuriootpa	1	F	3175
Nuriootpa	1	M	2918
Tanunda	0	F	209
Tanunda	0	M	165
Tanunda	1	F	2104
Tanunda	1	M	2004
Clare	0	F	215
Clare	0	M	239
Clare	1	F	1891
Clare	1	M	1729
Gilbert Valley	0	F	197
Gilbert Valley	0	M	185
Gilbert Valley	1	F	2158
Gilbert Valley	1	M	2233
Goyder	0	F	201
Goyder	0	M	220
Goyder	1	F	1846
Goyder	1	M	1864
Wakefield - Barunga West	0	F	377
Wakefield - Barunga West	0	M	322
Wakefield - Barunga West	1	F	4163
Wakefield - Barunga West	1	M	4358
Jamestown	0	F	176
Jamestown	0	M	229
Jamestown	1	F	2042
Jamestown	1	M	2101
Peterborough - Mount Remarkable	0	F	338
Peterborough - Mount Remarkable	0	M	336
Peterborough - Mount Remarkable	1	F	2371
Peterborough - Mount Remarkable	1	M	2385
Port Pirie	0	F	608
Port Pirie	0	M	844
Port Pirie	1	F	6469
Port Pirie	1	M	6152
Port Pirie Region	0	F	103
Port Pirie Region	0	M	100
Port Pirie Region	1	F	1554
Port Pirie Region	1	M	1513
Kadina	0	F	208
Kadina	0	M	213
Kadina	1	F	2375
Kadina	1	M	2309
Moonta	0	F	236
Moonta	0	M	199
Moonta	1	F	2124
Moonta	1	M	2131
Wallaroo	0	F	194
Wallaroo	0	M	205
Wallaroo	1	F	1835
Wallaroo	1	M	1828
Yorke Peninsula - North	0	F	300
Yorke Peninsula - North	0	M	289
Yorke Peninsula - North	1	F	3092
Yorke Peninsula - North	1	M	3205
Yorke Peninsula - South	0	F	168
Yorke Peninsula - South	0	M	215
Yorke Peninsula - South	1	F	1652
Yorke Peninsula - South	1	M	1794
Ceduna	0	F	233
Ceduna	0	M	270
Ceduna	1	F	1146
Ceduna	1	M	1106
Eyre Peninsula	0	F	343
Eyre Peninsula	0	M	416
Eyre Peninsula	1	F	2875
Eyre Peninsula	1	M	2958
Kimba - Cleve - Franklin Harbour	0	F	402
Kimba - Cleve - Franklin Harbour	0	M	601
Kimba - Cleve - Franklin Harbour	1	F	1866
Kimba - Cleve - Franklin Harbour	1	M	2027
Le Hunte - Elliston	0	F	158
Le Hunte - Elliston	0	M	221
Le Hunte - Elliston	1	F	973
Le Hunte - Elliston	1	M	1078
Port Lincoln	0	F	680
Port Lincoln	0	M	1027
Port Lincoln	1	F	6914
Port Lincoln	1	M	6712
West Coast (SA)	0	F	449
West Coast (SA)	0	M	653
West Coast (SA)	1	F	1455
West Coast (SA)	1	M	1631
Western	0	F	18
Western	0	M	47
Western	1	F	28
Western	1	M	25
Whyalla	0	F	843
Whyalla	0	M	976
Whyalla	1	F	9907
Whyalla	1	M	9886
APY Lands	0	F	122
APY Lands	0	M	140
APY Lands	1	F	1069
APY Lands	1	M	992
Coober Pedy	0	F	312
Coober Pedy	0	M	407
Coober Pedy	1	F	631
Coober Pedy	1	M	765
Quorn - Lake Gilles	0	F	167
Quorn - Lake Gilles	0	M	191
Quorn - Lake Gilles	1	F	901
Quorn - Lake Gilles	1	M	914
Outback	0	F	810
Outback	0	M	2366
Outback	1	F	736
Outback	1	M	918
Port Augusta	0	F	809
Port Augusta	0	M	1381
Port Augusta	1	F	5948
Port Augusta	1	M	5599
Roxby Downs	0	F	148
Roxby Downs	0	M	1243
Roxby Downs	1	F	1518
Roxby Downs	1	M	1707
Goolwa - Port Elliot	0	F	445
Goolwa - Port Elliot	0	M	400
Goolwa - Port Elliot	1	F	5081
Goolwa - Port Elliot	1	M	4719
Kangaroo Island	0	F	365
Kangaroo Island	0	M	380
Kangaroo Island	1	F	1924
Kangaroo Island	1	M	1991
Strathalbyn	0	F	272
Strathalbyn	0	M	198
Strathalbyn	1	F	3376
Strathalbyn	1	M	3084
Strathalbyn Region	0	F	255
Strathalbyn Region	0	M	270
Strathalbyn Region	1	F	3318
Strathalbyn Region	1	M	3361
Victor Harbor	0	F	568
Victor Harbor	0	M	480
Victor Harbor	1	F	6810
Victor Harbor	1	M	5981
Yankalilla	0	F	249
Yankalilla	0	M	264
Yankalilla	1	F	2600
Yankalilla	1	M	2495
Grant	0	F	195
Grant	0	M	680
Grant	1	F	2270
Grant	1	M	2550
Kingston - Robe	0	F	191
Kingston - Robe	0	M	206
Kingston - Robe	1	F	1557
Kingston - Robe	1	M	1675
Millicent	0	F	214
Millicent	0	M	190
Millicent	1	F	2371
Millicent	1	M	2296
Naracoorte	0	F	213
Naracoorte	0	M	224
Naracoorte	1	F	2667
Naracoorte	1	M	2839
Naracoorte Region	0	F	40
Naracoorte Region	0	M	45
Naracoorte Region	1	F	966
Naracoorte Region	1	M	1095
Penola	0	F	104
Penola	0	M	101
Penola	1	F	1344
Penola	1	M	1465
Tatiara	0	F	264
Tatiara	0	M	318
Tatiara	1	F	2797
Tatiara	1	M	3079
Wattle Range	0	F	89
Wattle Range	0	M	102
Wattle Range	1	F	1447
Wattle Range	1	M	1482
Mount Gambier - East	0	F	530
Mount Gambier - East	0	M	514
Mount Gambier - East	1	F	6788
Mount Gambier - East	1	M	6537
Mount Gambier - West	0	F	459
Mount Gambier - West	0	M	494
Mount Gambier - West	1	F	6629
Mount Gambier - West	1	M	6226
Barmera	0	F	254
Barmera	0	M	259
Barmera	1	F	2929
Barmera	1	M	3008
Berri	0	F	216
Berri	0	M	231
Berri	1	F	1914
Berri	1	M	1814
Karoonda - Lameroo	0	F	157
Karoonda - Lameroo	0	M	152
Karoonda - Lameroo	1	F	1278
Karoonda - Lameroo	1	M	1382
Loxton	0	F	201
Loxton	0	M	180
Loxton	1	F	2510
Loxton	1	M	2400
Loxton Region	0	F	48
Loxton Region	0	M	60
Loxton Region	1	F	735
Loxton Region	1	M	814
Mannum	0	F	331
Mannum	0	M	327
Mannum	1	F	2666
Mannum	1	M	2816
Murray Bridge	0	F	560
Murray Bridge	0	M	872
Murray Bridge	1	F	8220
Murray Bridge	1	M	7765
Murray Bridge Region	0	F	98
Murray Bridge Region	0	M	124
Murray Bridge Region	1	F	1547
Murray Bridge Region	1	M	1755
Renmark	0	F	254
Renmark	0	M	279
Renmark	1	F	2132
Renmark	1	M	1995
Renmark Region	0	F	219
Renmark Region	0	M	280
Renmark Region	1	F	2081
Renmark Region	1	M	2230
The Coorong	0	F	177
The Coorong	0	M	245
The Coorong	1	F	2365
The Coorong	1	M	2489
Waikerie	0	F	273
Waikerie	0	M	505
Waikerie	1	F	2807
Waikerie	1	M	3000
Migratory - Offshore - Shipping (SA)	0	F	107
Migratory - Offshore - Shipping (SA)	0	M	113
Augusta	0	F	308
Augusta	0	M	330
Augusta	1	F	2359
Augusta	1	M	2293
Busselton	0	F	1420
Busselton	0	M	1195
Busselton	1	F	12156
Busselton	1	M	10992
Busselton Region	0	F	532
Busselton Region	0	M	525
Busselton Region	1	F	4442
Busselton Region	1	M	4386
Margaret River	0	F	575
Margaret River	0	M	589
Margaret River	1	F	3937
Margaret River	1	M	3742
Australind - Leschenault	0	F	467
Australind - Leschenault	0	M	440
Australind - Leschenault	1	F	8186
Australind - Leschenault	1	M	7735
Capel	0	F	179
Capel	0	M	148
Capel	1	F	2407
Capel	1	M	2267
College Grove - Carey Park	0	F	406
College Grove - Carey Park	0	M	679
College Grove - Carey Park	1	F	2928
College Grove - Carey Park	1	M	2733
Collie	0	F	336
Collie	0	M	382
Collie	1	F	3933
Collie	1	M	3909
Dardanup	0	F	102
Dardanup	0	M	104
Dardanup	1	F	1435
Dardanup	1	M	1425
Davenport	1	F	3
Davenport	1	M	3
Eaton - Pelican Point	0	F	389
Eaton - Pelican Point	0	M	371
Eaton - Pelican Point	1	F	5450
Eaton - Pelican Point	1	M	5113
Harvey	0	F	449
Harvey	0	M	491
Harvey	1	F	3881
Harvey	1	M	3984
East Bunbury - Glen Iris	0	F	176
East Bunbury - Glen Iris	0	M	194
East Bunbury - Glen Iris	1	F	3350
East Bunbury - Glen Iris	1	M	2998
Waroona	0	F	230
Waroona	0	M	222
Waroona	1	F	1786
Waroona	1	M	1757
Dalyellup	0	F	225
Dalyellup	0	M	211
Dalyellup	1	F	4292
Dalyellup	1	M	3975
Gelorup - Stratham	0	F	89
Gelorup - Stratham	0	M	93
Gelorup - Stratham	1	F	1391
Gelorup - Stratham	1	M	1307
South Bunbury - Bunbury	0	F	682
South Bunbury - Bunbury	0	M	667
South Bunbury - Bunbury	1	F	5479
South Bunbury - Bunbury	1	M	5080
Withers - Usher	0	F	197
Withers - Usher	0	M	187
Withers - Usher	1	F	2386
Withers - Usher	1	M	2266
Bridgetown - Boyup Brook	0	F	273
Bridgetown - Boyup Brook	0	M	262
Bridgetown - Boyup Brook	1	F	2907
Bridgetown - Boyup Brook	1	M	2768
Donnybrook - Balingup	0	F	291
Donnybrook - Balingup	0	M	262
Donnybrook - Balingup	1	F	2580
Donnybrook - Balingup	1	M	2495
Manjimup	0	F	238
Manjimup	0	M	217
Manjimup	1	F	2507
Manjimup	1	M	2475
Pemberton	0	F	378
Pemberton	0	M	445
Pemberton	1	F	2085
Pemberton	1	M	2203
Dawesville - Bouvard	0	F	142
Dawesville - Bouvard	0	M	159
Dawesville - Bouvard	1	F	3218
Dawesville - Bouvard	1	M	3159
Falcon - Wannanup	0	F	215
Falcon - Wannanup	0	M	222
Falcon - Wannanup	1	F	4022
Falcon - Wannanup	1	M	3819
Greenfields	0	F	330
Greenfields	0	M	250
Greenfields	1	F	4778
Greenfields	1	M	4253
Halls Head - Erskine	0	F	475
Halls Head - Erskine	0	M	415
Halls Head - Erskine	1	F	8762
Halls Head - Erskine	1	M	7826
Mandurah	0	F	580
Mandurah	0	M	562
Mandurah	1	F	4135
Mandurah	1	M	3869
Mandurah - East	0	F	174
Mandurah - East	0	M	185
Mandurah - East	1	F	2628
Mandurah - East	1	M	2540
Mandurah - North	0	F	448
Mandurah - North	0	M	369
Mandurah - North	1	F	8487
Mandurah - North	1	M	7776
Mandurah - South	0	F	477
Mandurah - South	0	M	357
Mandurah - South	1	F	4790
Mandurah - South	1	M	4185
Pinjarra	0	F	384
Pinjarra	0	M	408
Pinjarra	1	F	4378
Pinjarra	1	M	4161
City Beach	0	F	157
City Beach	0	M	135
City Beach	1	F	3165
City Beach	1	M	2992
Claremont (WA)	0	F	531
Claremont (WA)	0	M	458
Claremont (WA)	1	F	3721
Claremont (WA)	1	M	3324
Cottesloe	0	F	289
Cottesloe	0	M	243
Cottesloe	1	F	3390
Cottesloe	1	M	3213
Floreat	0	F	102
Floreat	0	M	114
Floreat	1	F	3813
Floreat	1	M	3663
Mosman Park - Peppermint Grove	0	F	754
Mosman Park - Peppermint Grove	0	M	367
Mosman Park - Peppermint Grove	1	F	4830
Mosman Park - Peppermint Grove	1	M	4229
Nedlands - Dalkeith - Crawley	0	F	1776
Nedlands - Dalkeith - Crawley	0	M	1648
Nedlands - Dalkeith - Crawley	1	F	7974
Nedlands - Dalkeith - Crawley	1	M	7907
Swanbourne - Mount Claremont	0	F	244
Swanbourne - Mount Claremont	0	M	446
Swanbourne - Mount Claremont	1	F	4022
Swanbourne - Mount Claremont	1	M	3817
Kings Park (WA)	1	F	5
Kings Park (WA)	1	M	8
Mount Hawthorn - Leederville	0	F	287
Mount Hawthorn - Leederville	0	M	254
Mount Hawthorn - Leederville	1	F	5083
Mount Hawthorn - Leederville	1	M	4781
Mount Lawley - Inglewood	0	F	996
Mount Lawley - Inglewood	0	M	809
Mount Lawley - Inglewood	1	F	7476
Mount Lawley - Inglewood	1	M	6996
North Perth	0	F	363
North Perth	0	M	306
North Perth	1	F	4017
North Perth	1	M	3895
Perth City	0	F	4714
Perth City	0	M	6328
Perth City	1	F	11867
Perth City	1	M	12683
Subiaco - Shenton Park	0	F	1099
Subiaco - Shenton Park	0	M	855
Subiaco - Shenton Park	1	F	7536
Subiaco - Shenton Park	1	M	6973
Wembley - West Leederville - Glendalough	0	F	1137
Wembley - West Leederville - Glendalough	0	M	864
Wembley - West Leederville - Glendalough	1	F	8072
Wembley - West Leederville - Glendalough	1	M	7817
Bassendean - Eden Hill - Ashfield	0	F	422
Bassendean - Eden Hill - Ashfield	0	M	314
Bassendean - Eden Hill - Ashfield	1	F	7124
Bassendean - Eden Hill - Ashfield	1	M	6943
Bayswater - Embleton - Bedford	0	F	876
Bayswater - Embleton - Bedford	0	M	663
Bayswater - Embleton - Bedford	1	F	10698
Bayswater - Embleton - Bedford	1	M	10369
Maylands	0	F	487
Maylands	0	M	496
Maylands	1	F	5565
Maylands	1	M	5692
Morley	0	F	472
Morley	0	M	478
Morley	1	F	10234
Morley	1	M	10135
Noranda	0	F	175
Noranda	0	M	149
Noranda	1	F	3839
Noranda	1	M	3691
Chidlow	0	F	97
Chidlow	0	M	1942
Chidlow	1	F	1296
Chidlow	1	M	1308
Glen Forrest - Darlington	0	F	118
Glen Forrest - Darlington	0	M	124
Glen Forrest - Darlington	1	F	3405
Glen Forrest - Darlington	1	M	3221
Helena Valley - Koongamia	0	F	89
Helena Valley - Koongamia	0	M	90
Helena Valley - Koongamia	1	F	2550
Helena Valley - Koongamia	1	M	2442
Malmalling - Reservoir	0	F	3
Malmalling - Reservoir	1	F	3
Malmalling - Reservoir	1	M	5
Mundaring	0	F	310
Mundaring	0	M	325
Mundaring	1	F	5969
Mundaring	1	M	5814
Swan View - Greenmount - Midvale	0	F	349
Swan View - Greenmount - Midvale	0	M	316
Swan View - Greenmount - Midvale	1	F	5708
Swan View - Greenmount - Midvale	1	M	5489
Avon Valley National Park	0	M	3
Avon Valley National Park	1	F	3
Avon Valley National Park	1	M	4
Ballajura	0	F	300
Ballajura	0	M	284
Ballajura	1	F	9059
Ballajura	1	M	8840
Beechboro	0	F	779
Beechboro	0	M	417
Beechboro	1	F	8291
Beechboro	1	M	8323
Bullsbrook	0	F	266
Bullsbrook	0	M	307
Bullsbrook	1	F	2331
Bullsbrook	1	M	2193
Ellenbrook	0	F	978
Ellenbrook	0	M	874
Ellenbrook	1	F	17269
Ellenbrook	1	M	16215
Gidgegannup	0	F	101
Gidgegannup	0	M	82
Gidgegannup	1	F	1222
Gidgegannup	1	M	1240
Hazelmere - Guildford	0	F	129
Hazelmere - Guildford	0	M	104
Hazelmere - Guildford	1	F	1945
Hazelmere - Guildford	1	M	1929
Lockridge - Kiara	0	F	289
Lockridge - Kiara	0	M	274
Lockridge - Kiara	1	F	4913
Lockridge - Kiara	1	M	4895
Malaga	1	F	3
Malaga	1	M	4
Middle Swan - Herne Hill	0	F	218
Middle Swan - Herne Hill	0	M	227
Middle Swan - Herne Hill	1	F	2461
Middle Swan - Herne Hill	1	M	2441
Midland - Guildford	0	F	852
Midland - Guildford	0	M	948
Midland - Guildford	1	F	4526
Midland - Guildford	1	M	4403
Stratton - Jane Brook	0	F	125
Stratton - Jane Brook	0	M	119
Stratton - Jane Brook	1	F	3279
Stratton - Jane Brook	1	M	3206
The Vines	0	F	219
The Vines	0	M	242
The Vines	1	F	4685
The Vines	1	M	4554
Craigie - Beldon	0	F	227
Craigie - Beldon	0	M	200
Craigie - Beldon	1	F	4615
Craigie - Beldon	1	M	4531
Currambine - Kinross	0	F	184
Currambine - Kinross	0	M	158
Currambine - Kinross	1	F	6706
Currambine - Kinross	1	M	6459
Duncraig	0	F	318
Duncraig	0	M	222
Duncraig	1	F	7317
Duncraig	1	M	7126
Greenwood - Warwick	0	F	253
Greenwood - Warwick	0	M	205
Greenwood - Warwick	1	F	6338
Greenwood - Warwick	1	M	6226
Heathridge - Connolly	0	F	182
Heathridge - Connolly	0	M	200
Heathridge - Connolly	1	F	4919
Heathridge - Connolly	1	M	4821
Hillarys	0	F	136
Hillarys	0	M	135
Hillarys	1	F	5272
Hillarys	1	M	5057
Iluka - Burns Beach	0	F	46
Iluka - Burns Beach	0	M	55
Iluka - Burns Beach	1	F	4288
Iluka - Burns Beach	1	M	4058
Joondalup - Edgewater	0	F	814
Joondalup - Edgewater	0	M	667
Joondalup - Edgewater	1	F	6175
Joondalup - Edgewater	1	M	6011
Kingsley	0	F	442
Kingsley	0	M	254
Kingsley	1	F	6203
Kingsley	1	M	5918
Mullaloo - Kallaroo	0	F	262
Mullaloo - Kallaroo	0	M	209
Mullaloo - Kallaroo	1	F	5358
Mullaloo - Kallaroo	1	M	5014
Ocean Reef	0	F	107
Ocean Reef	0	M	103
Ocean Reef	1	F	3781
Ocean Reef	1	M	3700
Padbury	0	F	108
Padbury	0	M	115
Padbury	1	F	3860
Padbury	1	M	3853
Sorrento - Marmion	0	F	154
Sorrento - Marmion	0	M	143
Sorrento - Marmion	1	F	4686
Sorrento - Marmion	1	M	4396
Woodvale	0	F	84
Woodvale	0	M	69
Woodvale	1	F	4586
Woodvale	1	M	4374
Balcatta - Hamersley	0	F	466
Balcatta - Hamersley	0	M	404
Balcatta - Hamersley	1	F	7250
Balcatta - Hamersley	1	M	6940
Balga - Mirrabooka	0	F	655
Balga - Mirrabooka	0	M	661
Balga - Mirrabooka	1	F	9050
Balga - Mirrabooka	1	M	9429
Dianella	0	F	482
Dianella	0	M	450
Dianella	1	F	11720
Dianella	1	M	11019
Innaloo - Doubleview	0	F	635
Innaloo - Doubleview	0	M	491
Innaloo - Doubleview	1	F	7917
Innaloo - Doubleview	1	M	7022
Karrinyup - Gwelup - Carine	0	F	775
Karrinyup - Gwelup - Carine	0	M	409
Karrinyup - Gwelup - Carine	1	F	9661
Karrinyup - Gwelup - Carine	1	M	9084
Nollamara - Westminster	0	F	606
Nollamara - Westminster	0	M	609
Nollamara - Westminster	1	F	8176
Nollamara - Westminster	1	M	8040
Scarborough	0	F	708
Scarborough	0	M	796
Scarborough	1	F	7023
Scarborough	1	M	6685
Stirling - Osborne Park	0	F	405
Stirling - Osborne Park	0	M	382
Stirling - Osborne Park	1	F	6494
Stirling - Osborne Park	1	M	6282
Trigg - North Beach - Watermans Bay	0	F	129
Trigg - North Beach - Watermans Bay	0	M	129
Trigg - North Beach - Watermans Bay	1	F	3627
Trigg - North Beach - Watermans Bay	1	M	3342
Tuart Hill - Joondanna	0	F	428
Tuart Hill - Joondanna	0	M	346
Tuart Hill - Joondanna	1	F	5801
Tuart Hill - Joondanna	1	M	5038
Wembley Downs - Churchlands - Woodlands	0	F	197
Wembley Downs - Churchlands - Woodlands	0	M	379
Wembley Downs - Churchlands - Woodlands	1	F	6729
Wembley Downs - Churchlands - Woodlands	1	M	6346
Yokine - Coolbinia - Menora	0	F	734
Yokine - Coolbinia - Menora	0	M	496
Yokine - Coolbinia - Menora	1	F	7392
Yokine - Coolbinia - Menora	1	M	6855
Alexander Heights - Koondoola	0	F	240
Alexander Heights - Koondoola	0	M	242
Alexander Heights - Koondoola	1	F	5586
Alexander Heights - Koondoola	1	M	5744
Butler - Merriwa - Ridgewood	0	F	961
Butler - Merriwa - Ridgewood	0	M	820
Butler - Merriwa - Ridgewood	1	F	10955
Butler - Merriwa - Ridgewood	1	M	10112
Carramar	0	F	299
Carramar	0	M	310
Carramar	1	F	8080
Carramar	1	M	7591
Clarkson	0	F	331
Clarkson	0	M	292
Clarkson	1	F	6141
Clarkson	1	M	5840
Girrawheen	0	F	180
Girrawheen	0	M	175
Girrawheen	1	F	4123
Girrawheen	1	M	4194
Madeley - Darch - Landsdale	0	F	446
Madeley - Darch - Landsdale	0	M	410
Madeley - Darch - Landsdale	1	F	12275
Madeley - Darch - Landsdale	1	M	11862
Marangaroo	0	F	306
Marangaroo	0	M	265
Marangaroo	1	F	5049
Marangaroo	1	M	4860
Mindarie - Quinns Rocks - Jindalee	0	F	442
Mindarie - Quinns Rocks - Jindalee	0	M	343
Mindarie - Quinns Rocks - Jindalee	1	F	8817
Mindarie - Quinns Rocks - Jindalee	1	M	8650
Neerabup National Park	1	F	3
Neerabup National Park	1	M	4
Tapping - Ashby - Sinagra	0	F	160
Tapping - Ashby - Sinagra	0	M	172
Tapping - Ashby - Sinagra	1	F	6441
Tapping - Ashby - Sinagra	1	M	6122
Wanneroo	0	F	583
Wanneroo	0	M	474
Wanneroo	1	F	12231
Wanneroo	1	M	11652
Alkimos - Eglinton	0	F	289
Alkimos - Eglinton	0	M	273
Alkimos - Eglinton	1	F	3733
Alkimos - Eglinton	1	M	3446
Carabooda - Pinjar	0	F	40
Carabooda - Pinjar	0	M	46
Carabooda - Pinjar	1	F	296
Carabooda - Pinjar	1	M	348
Two Rocks	0	F	136
Two Rocks	0	M	125
Two Rocks	1	F	1306
Two Rocks	1	M	1340
Yanchep	0	F	397
Yanchep	0	M	333
Yanchep	1	F	4006
Yanchep	1	M	3828
Armadale - Wungong - Brookdale	0	F	758
Armadale - Wungong - Brookdale	0	M	729
Armadale - Wungong - Brookdale	1	F	8887
Armadale - Wungong - Brookdale	1	M	8390
Ashendon - Lesley	0	F	6
Ashendon - Lesley	0	M	3
Ashendon - Lesley	1	F	3
Ashendon - Lesley	1	M	3
Camillo - Champion Lakes	0	F	138
Camillo - Champion Lakes	0	M	146
Camillo - Champion Lakes	1	F	2618
Camillo - Champion Lakes	1	M	2562
Forrestdale - Harrisdale - Piara Waters	0	F	224
Forrestdale - Harrisdale - Piara Waters	0	M	219
Forrestdale - Harrisdale - Piara Waters	1	F	9355
Forrestdale - Harrisdale - Piara Waters	1	M	9031
Kelmscott	0	F	382
Kelmscott	0	M	353
Kelmscott	1	F	4804
Kelmscott	1	M	4758
Mount Nasura - Mount Richon - Bedfordale	0	F	305
Mount Nasura - Mount Richon - Bedfordale	0	M	261
Mount Nasura - Mount Richon - Bedfordale	1	F	3719
Mount Nasura - Mount Richon - Bedfordale	1	M	3628
Roleystone	0	F	130
Roleystone	0	M	135
Roleystone	1	F	3325
Roleystone	1	M	3224
Seville Grove	0	F	234
Seville Grove	0	M	229
Seville Grove	1	F	4809
Seville Grove	1	M	4806
Belmont - Ascot - Redcliffe	0	F	851
Belmont - Ascot - Redcliffe	0	M	1077
Belmont - Ascot - Redcliffe	1	F	6156
Belmont - Ascot - Redcliffe	1	M	6283
East Victoria Park - Carlisle	0	F	697
East Victoria Park - Carlisle	0	M	757
East Victoria Park - Carlisle	1	F	7396
East Victoria Park - Carlisle	1	M	7301
Perth Airport	0	F	12
Perth Airport	0	M	25
Rivervale - Kewdale - Cloverdale	0	F	1220
Rivervale - Kewdale - Cloverdale	0	M	1320
Rivervale - Kewdale - Cloverdale	1	F	11047
Rivervale - Kewdale - Cloverdale	1	M	11316
Victoria Park - Lathlain - Burswood	0	F	703
