SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Seaford (SA)	0	4	3
Seaford (SA)	1	2	2759
Seaford (SA)	1	3	1403
Seaford (SA)	1	4	1345
Seaford (SA)	1	5	487
Seaford (SA)	1	6	178
Willunga	0	1	250
Willunga	0	2	23
Willunga	0	3	3
Willunga	1	2	455
Willunga	1	3	182
Willunga	1	4	224
Willunga	1	5	77
Willunga	1	6	31
Woodcroft	0	1	881
Woodcroft	0	2	52
Woodcroft	0	3	6
Woodcroft	0	4	7
Woodcroft	1	2	1298
Woodcroft	1	3	695
Woodcroft	1	4	808
Woodcroft	1	5	274
Woodcroft	1	6	104
Beverley	0	1	878
Beverley	0	2	95
Beverley	0	3	23
Beverley	0	4	6
Beverley	0	5	3
Beverley	1	2	853
Beverley	1	3	448
Beverley	1	4	473
Beverley	1	5	148
Beverley	1	6	61
Flinders Park	0	1	1571
Flinders Park	0	2	127
Flinders Park	0	3	31
Flinders Park	0	4	15
Flinders Park	0	5	5
Flinders Park	0	6	3
Flinders Park	1	2	1813
Flinders Park	1	3	895
Flinders Park	1	4	883
Flinders Park	1	5	258
Flinders Park	1	6	111
Henley Beach	0	1	1643
Henley Beach	0	2	122
Henley Beach	0	3	29
Henley Beach	0	4	12
Henley Beach	0	6	3
Henley Beach	1	2	1851
Henley Beach	1	3	799
Henley Beach	1	4	987
Henley Beach	1	5	308
Henley Beach	1	6	80
Hindmarsh - Brompton	0	1	2207
Hindmarsh - Brompton	0	2	351
Hindmarsh - Brompton	0	3	172
Hindmarsh - Brompton	0	4	62
Hindmarsh - Brompton	0	5	12
Hindmarsh - Brompton	0	6	3
Hindmarsh - Brompton	1	2	1997
Hindmarsh - Brompton	1	3	989
Hindmarsh - Brompton	1	4	857
Hindmarsh - Brompton	1	5	273
Hindmarsh - Brompton	1	6	116
Royal Park - Hendon - Albert Park	0	1	787
Royal Park - Hendon - Albert Park	0	2	68
Royal Park - Hendon - Albert Park	0	3	15
Royal Park - Hendon - Albert Park	1	2	717
Royal Park - Hendon - Albert Park	1	3	359
Royal Park - Hendon - Albert Park	1	4	305
Royal Park - Hendon - Albert Park	1	5	114
Royal Park - Hendon - Albert Park	1	6	41
Seaton - Grange	0	1	2044
Seaton - Grange	0	2	188
Seaton - Grange	0	3	26
Seaton - Grange	0	4	5
Seaton - Grange	1	2	2084
Seaton - Grange	1	3	965
Seaton - Grange	1	4	838
Seaton - Grange	1	5	306
Seaton - Grange	1	6	101
West Lakes	0	1	1779
West Lakes	0	2	108
West Lakes	0	3	12
West Lakes	0	4	5
West Lakes	1	2	2235
West Lakes	1	3	768
West Lakes	1	4	728
West Lakes	1	5	237
West Lakes	1	6	84
Woodville - Cheltenham	0	1	1941
Woodville - Cheltenham	0	2	213
Woodville - Cheltenham	0	3	43
Woodville - Cheltenham	0	4	25
Woodville - Cheltenham	0	5	10
Woodville - Cheltenham	0	6	3
Woodville - Cheltenham	1	2	1766
Woodville - Cheltenham	1	3	976
Woodville - Cheltenham	1	4	982
Woodville - Cheltenham	1	5	389
Woodville - Cheltenham	1	6	228
Largs Bay - Semaphore	0	1	2062
Largs Bay - Semaphore	0	2	200
Largs Bay - Semaphore	0	3	22
Largs Bay - Semaphore	0	4	3
Largs Bay - Semaphore	1	2	1900
Largs Bay - Semaphore	1	3	825
Largs Bay - Semaphore	1	4	762
Largs Bay - Semaphore	1	5	214
Largs Bay - Semaphore	1	6	63
North Haven	0	1	1668
North Haven	0	2	148
North Haven	0	3	18
North Haven	1	2	1982
North Haven	1	3	877
North Haven	1	4	766
North Haven	1	5	245
North Haven	1	6	81
Port Adelaide	0	1	1692
Port Adelaide	0	2	150
Port Adelaide	0	3	18
Port Adelaide	0	4	8
Port Adelaide	1	2	1329
Port Adelaide	1	3	605
Port Adelaide	1	4	491
Port Adelaide	1	5	177
Port Adelaide	1	6	105
The Parks	0	1	1931
The Parks	0	2	210
The Parks	0	3	71
The Parks	0	4	41
The Parks	0	5	18
The Parks	0	6	13
The Parks	1	2	1527
The Parks	1	3	1050
The Parks	1	4	964
The Parks	1	5	413
The Parks	1	6	300
Fulham	0	1	309
Fulham	0	2	9
Fulham	0	3	4
Fulham	1	2	333
Fulham	1	3	149
Fulham	1	4	143
Fulham	1	5	66
Fulham	1	6	21
Lockleys	0	1	1586
Lockleys	0	2	173
Lockleys	0	3	30
Lockleys	0	4	14
Lockleys	0	5	5
Lockleys	0	6	6
Lockleys	1	2	1462
Lockleys	1	3	750
Lockleys	1	4	764
Lockleys	1	5	237
Lockleys	1	6	84
Plympton	0	1	3247
Plympton	0	2	395
Plympton	0	3	145
Plympton	0	4	60
Plympton	0	5	13
Plympton	0	6	5
Plympton	1	2	2846
Plympton	1	3	1443
Plympton	1	4	1195
Plympton	1	5	389
Plympton	1	6	148
Richmond (SA)	0	1	2119
Richmond (SA)	0	2	330
Richmond (SA)	0	3	198
Richmond (SA)	0	4	72
Richmond (SA)	0	5	27
Richmond (SA)	0	6	14
Richmond (SA)	1	2	1757
Richmond (SA)	1	3	942
Richmond (SA)	1	4	817
Richmond (SA)	1	5	256
Richmond (SA)	1	6	95
West Beach	0	1	537
West Beach	0	2	54
West Beach	0	3	13
West Beach	0	4	3
West Beach	1	2	668
West Beach	1	3	253
West Beach	1	4	296
West Beach	1	5	98
West Beach	1	6	30
Barossa - Angaston	0	1	579
Barossa - Angaston	0	2	47
Barossa - Angaston	0	3	3
Barossa - Angaston	1	2	873
Barossa - Angaston	1	3	310
Barossa - Angaston	1	4	330
Barossa - Angaston	1	5	153
Barossa - Angaston	1	6	44
Light	0	1	737
Light	0	2	32
Light	0	3	5
Light	1	2	1157
Light	1	3	444
Light	1	4	508
Light	1	5	252
Light	1	6	97
Lyndoch	0	1	358
Lyndoch	0	2	22
Lyndoch	1	2	755
Lyndoch	1	3	330
Lyndoch	1	4	369
Lyndoch	1	5	172
Lyndoch	1	6	73
Mallala	0	1	317
Mallala	0	2	38
Mallala	1	2	390
Mallala	1	3	174
Mallala	1	4	154
Mallala	1	5	80
Mallala	1	6	34
Nuriootpa	0	1	776
Nuriootpa	0	2	41
Nuriootpa	0	3	6
Nuriootpa	1	2	952
Nuriootpa	1	3	321
Nuriootpa	1	4	342
Nuriootpa	1	5	144
Nuriootpa	1	6	41
Tanunda	0	1	536
Tanunda	0	2	22
Tanunda	0	3	9
Tanunda	1	2	669
Tanunda	1	3	228
Tanunda	1	4	242
Tanunda	1	5	89
Tanunda	1	6	17
Clare	0	1	478
Clare	0	2	26
Clare	0	3	8
Clare	1	2	613
Clare	1	3	175
Clare	1	4	182
Clare	1	5	95
Clare	1	6	28
Gilbert Valley	0	1	544
Gilbert Valley	0	2	33
Gilbert Valley	1	2	741
Gilbert Valley	1	3	226
Gilbert Valley	1	4	188
Gilbert Valley	1	5	124
Gilbert Valley	1	6	36
Goyder	0	1	545
Goyder	0	2	37
Goyder	1	2	602
Goyder	1	3	163
Goyder	1	4	168
Goyder	1	5	88
Goyder	1	6	52
Wakefield - Barunga West	0	1	1125
Wakefield - Barunga West	0	2	74
Wakefield - Barunga West	0	3	6
Wakefield - Barunga West	1	2	1341
Wakefield - Barunga West	1	3	418
Wakefield - Barunga West	1	4	388
Wakefield - Barunga West	1	5	217
Wakefield - Barunga West	1	6	100
Jamestown	0	1	567
Jamestown	0	2	42
Jamestown	0	3	3
Jamestown	1	2	702
Jamestown	1	3	194
Jamestown	1	4	181
Jamestown	1	5	117
Jamestown	1	6	34
Peterborough - Mount Remarkable	0	1	772
Peterborough - Mount Remarkable	0	2	46
Peterborough - Mount Remarkable	1	2	902
Peterborough - Mount Remarkable	1	3	208
Peterborough - Mount Remarkable	1	4	180
Peterborough - Mount Remarkable	1	5	112
Peterborough - Mount Remarkable	1	6	40
Port Pirie	0	1	1958
Port Pirie	0	2	104
Port Pirie	0	3	8
Port Pirie	0	4	3
Port Pirie	1	2	1836
Port Pirie	1	3	721
Port Pirie	1	4	606
Port Pirie	1	5	274
Port Pirie	1	6	119
Port Pirie Region	0	1	348
Port Pirie Region	0	2	9
Port Pirie Region	1	2	461
Port Pirie Region	1	3	180
Port Pirie Region	1	4	142
Port Pirie Region	1	5	74
Port Pirie Region	1	6	45
Kadina	0	1	595
Kadina	0	2	33
Kadina	0	3	5
Kadina	1	2	732
Kadina	1	3	259
Kadina	1	4	225
Kadina	1	5	126
Kadina	1	6	39
Moonta	0	1	621
Moonta	0	2	33
Moonta	0	3	8
Moonta	1	2	840
Moonta	1	3	211
Moonta	1	4	164
Moonta	1	5	68
Moonta	1	6	39
Wallaroo	0	1	542
Wallaroo	0	2	51
Wallaroo	0	3	3
Wallaroo	1	2	720
Wallaroo	1	3	194
Wallaroo	1	4	152
Wallaroo	1	5	49
Wallaroo	1	6	20
Yorke Peninsula - North	0	1	987
Yorke Peninsula - North	0	2	55
Yorke Peninsula - North	1	2	1228
Yorke Peninsula - North	1	3	273
Yorke Peninsula - North	1	4	223
Yorke Peninsula - North	1	5	146
Yorke Peninsula - North	1	6	43
Yorke Peninsula - South	0	1	608
Yorke Peninsula - South	0	2	20
Yorke Peninsula - South	1	2	693
Yorke Peninsula - South	1	3	152
Yorke Peninsula - South	1	4	123
Yorke Peninsula - South	1	5	62
Yorke Peninsula - South	1	6	32
Ceduna	0	1	276
Ceduna	0	2	19
Ceduna	1	2	314
Ceduna	1	3	135
Ceduna	1	4	110
Ceduna	1	5	56
Ceduna	1	6	29
Eyre Peninsula	0	1	754
Eyre Peninsula	0	2	44
Eyre Peninsula	1	2	984
Eyre Peninsula	1	3	272
Eyre Peninsula	1	4	283
Eyre Peninsula	1	5	142
Eyre Peninsula	1	6	54
Kimba - Cleve - Franklin Harbour	0	1	488
Kimba - Cleve - Franklin Harbour	0	2	23
Kimba - Cleve - Franklin Harbour	1	2	609
Kimba - Cleve - Franklin Harbour	1	3	156
Kimba - Cleve - Franklin Harbour	1	4	183
Kimba - Cleve - Franklin Harbour	1	5	110
Kimba - Cleve - Franklin Harbour	1	6	29
Le Hunte - Elliston	0	1	285
Le Hunte - Elliston	0	2	14
Le Hunte - Elliston	1	2	331
Le Hunte - Elliston	1	3	88
Le Hunte - Elliston	1	4	102
Le Hunte - Elliston	1	5	53
Le Hunte - Elliston	1	6	21
Port Lincoln	0	1	1736
Port Lincoln	0	2	157
Port Lincoln	0	3	25
Port Lincoln	0	4	3
Port Lincoln	1	2	1986
Port Lincoln	1	3	766
Port Lincoln	1	4	741
Port Lincoln	1	5	313
Port Lincoln	1	6	112
West Coast (SA)	0	1	363
West Coast (SA)	0	2	13
West Coast (SA)	1	2	471
West Coast (SA)	1	3	139
West Coast (SA)	1	4	150
West Coast (SA)	1	5	69
West Coast (SA)	1	6	50
Western	1	2	3
Western	1	5	5
Whyalla	0	1	2992
Whyalla	0	2	199
Whyalla	0	3	20
Whyalla	1	2	2778
Whyalla	1	3	1158
Whyalla	1	4	1015
Whyalla	1	5	416
Whyalla	1	6	153
APY Lands	0	1	114
APY Lands	0	2	10
APY Lands	1	2	72
APY Lands	1	3	60
APY Lands	1	4	49
APY Lands	1	5	60
APY Lands	1	6	127
Coober Pedy	0	1	329
Coober Pedy	0	2	11
Coober Pedy	0	3	4
Coober Pedy	1	2	190
Coober Pedy	1	3	64
Coober Pedy	1	4	55
Coober Pedy	1	5	16
Coober Pedy	1	6	15
Quorn - Lake Gilles	0	1	339
Quorn - Lake Gilles	0	2	13
Quorn - Lake Gilles	1	2	330
Quorn - Lake Gilles	1	3	94
Quorn - Lake Gilles	1	4	64
Quorn - Lake Gilles	1	5	25
Quorn - Lake Gilles	1	6	18
Outback	0	1	368
Outback	0	2	22
Outback	1	2	210
Outback	1	3	82
Outback	1	4	68
Outback	1	5	24
Outback	1	6	17
Port Augusta	0	1	1533
Port Augusta	0	2	125
Port Augusta	0	3	6
Port Augusta	0	4	11
Port Augusta	1	2	1555
Port Augusta	1	3	714
Port Augusta	1	4	579
Port Augusta	1	5	246
Port Augusta	1	6	140
Roxby Downs	0	1	258
Roxby Downs	0	2	32
Roxby Downs	0	3	3
Roxby Downs	0	4	3
Roxby Downs	1	2	326
Roxby Downs	1	3	189
Roxby Downs	1	4	214
Roxby Downs	1	5	123
Roxby Downs	1	6	36
Goolwa - Port Elliot	0	1	1581
Goolwa - Port Elliot	0	2	92
Goolwa - Port Elliot	0	3	4
Goolwa - Port Elliot	1	2	2102
Goolwa - Port Elliot	1	3	420
Goolwa - Port Elliot	1	4	371
Goolwa - Port Elliot	1	5	142
Goolwa - Port Elliot	1	6	59
Kangaroo Island	0	1	595
Kangaroo Island	0	2	42
Kangaroo Island	1	2	685
Kangaroo Island	1	3	212
Kangaroo Island	1	4	149
Kangaroo Island	1	5	97
Kangaroo Island	1	6	24
Strathalbyn	0	1	656
Strathalbyn	0	2	48
Strathalbyn	0	3	13
Strathalbyn	1	2	1033
Strathalbyn	1	3	359
Strathalbyn	1	4	374
Strathalbyn	1	5	151
Strathalbyn	1	6	60
Strathalbyn Region	0	1	582
Strathalbyn Region	0	2	45
Strathalbyn Region	0	3	4
Strathalbyn Region	1	2	993
Strathalbyn Region	1	3	379
Strathalbyn Region	1	4	417
Strathalbyn Region	1	5	164
Strathalbyn Region	1	6	72
Victor Harbor	0	1	2013
Victor Harbor	0	2	110
Victor Harbor	0	3	7
Victor Harbor	0	6	4
Victor Harbor	1	2	2700
Victor Harbor	1	3	594
Victor Harbor	1	4	484
Victor Harbor	1	5	197
Victor Harbor	1	6	72
Yankalilla	0	1	705
Yankalilla	0	2	49
Yankalilla	0	3	4
Yankalilla	1	2	962
Yankalilla	1	3	228
Yankalilla	1	4	232
Yankalilla	1	5	83
Yankalilla	1	6	52
Grant	0	1	438
Grant	0	2	28
Grant	0	4	3
Grant	1	2	688
Grant	1	3	244
Grant	1	4	314
Grant	1	5	137
Grant	1	6	44
Kingston - Robe	0	1	491
Kingston - Robe	0	2	16
Kingston - Robe	1	2	608
Kingston - Robe	1	3	156
Kingston - Robe	1	4	149
Kingston - Robe	1	5	63
Kingston - Robe	1	6	19
Millicent	0	1	724
Millicent	0	2	29
Millicent	0	3	5
Millicent	0	4	3
Millicent	1	2	757
Millicent	1	3	223
Millicent	1	4	212
Millicent	1	5	110
Millicent	1	6	53
Naracoorte	0	1	651
Naracoorte	0	2	54
Naracoorte	0	3	20
Naracoorte	0	4	8
Naracoorte	0	5	7
Naracoorte	0	6	11
Naracoorte	1	2	799
Naracoorte	1	3	278
Naracoorte	1	4	301
Naracoorte	1	5	132
Naracoorte	1	6	45
Naracoorte Region	0	1	201
Naracoorte Region	0	2	11
Naracoorte Region	0	3	3
Naracoorte Region	1	2	341
Naracoorte Region	1	3	97
Naracoorte Region	1	4	111
Naracoorte Region	1	5	59
Naracoorte Region	1	6	24
Penola	0	1	331
Penola	0	2	20
Penola	0	3	6
Penola	1	2	420
Penola	1	3	151
Penola	1	4	137
Penola	1	5	86
Penola	1	6	22
Tatiara	0	1	665
Tatiara	0	2	53
Tatiara	0	3	10
Tatiara	0	4	8
Tatiara	0	5	9
Tatiara	0	6	9
Tatiara	1	2	867
Tatiara	1	3	286
Tatiara	1	4	286
Tatiara	1	5	170
Tatiara	1	6	59
Wattle Range	0	1	291
Wattle Range	0	2	17
Wattle Range	1	2	476
Wattle Range	1	3	166
Wattle Range	1	4	154
Wattle Range	1	5	70
Wattle Range	1	6	30
Mount Gambier - East	0	1	1553
Mount Gambier - East	0	2	114
Mount Gambier - East	0	3	10
Mount Gambier - East	0	4	6
Mount Gambier - East	1	2	1843
Mount Gambier - East	1	3	746
Mount Gambier - East	1	4	796
Mount Gambier - East	1	5	286
Mount Gambier - East	1	6	142
Mount Gambier - West	0	1	1915
Mount Gambier - West	0	2	124
Mount Gambier - West	0	3	18
Mount Gambier - West	0	4	4
Mount Gambier - West	0	5	4
Mount Gambier - West	1	2	1836
Mount Gambier - West	1	3	698
Mount Gambier - West	1	4	687
Mount Gambier - West	1	5	260
Mount Gambier - West	1	6	126
Barmera	0	1	703
Barmera	0	2	50
Barmera	0	4	3
Barmera	1	2	949
Barmera	1	3	313
Barmera	1	4	285
Barmera	1	5	150
Barmera	1	6	60
Berri	0	1	597
Berri	0	2	43
Berri	0	3	9
Berri	0	4	5
Berri	1	2	534
Berri	1	3	220
Berri	1	4	170
Berri	1	5	73
Berri	1	6	26
Karoonda - Lameroo	0	1	346
Karoonda - Lameroo	0	2	27
Karoonda - Lameroo	0	3	3
Karoonda - Lameroo	1	2	422
Karoonda - Lameroo	1	3	137
Karoonda - Lameroo	1	4	130
Karoonda - Lameroo	1	5	67
Karoonda - Lameroo	1	6	20
Loxton	0	1	649
Loxton	0	2	32
Loxton	0	3	11
Loxton	0	4	3
Loxton	1	2	772
Loxton	1	3	276
Loxton	1	4	257
Loxton	1	5	92
Loxton	1	6	41
Loxton Region	0	1	146
Loxton Region	0	2	12
Loxton Region	1	2	249
Loxton Region	1	3	83
Loxton Region	1	4	82
Loxton Region	1	5	39
Loxton Region	1	6	18
Mannum	0	1	843
Mannum	0	2	58
Mannum	0	3	10
Mannum	1	2	1018
Mannum	1	3	233
Mannum	1	4	242
Mannum	1	5	117
Mannum	1	6	29
Murray Bridge	0	1	2057
Murray Bridge	0	2	179
Murray Bridge	0	3	30
Murray Bridge	0	4	13
Murray Bridge	0	5	5
Murray Bridge	0	6	10
Murray Bridge	1	2	2264
Murray Bridge	1	3	925
Murray Bridge	1	4	759
Murray Bridge	1	5	340
Murray Bridge	1	6	182
Murray Bridge Region	0	1	279
Murray Bridge Region	0	2	33
Murray Bridge Region	0	3	3
Murray Bridge Region	1	2	495
Murray Bridge Region	1	3	185
Murray Bridge Region	1	4	181
Murray Bridge Region	1	5	92
Murray Bridge Region	1	6	30
Renmark	0	1	657
Renmark	0	2	41
Renmark	0	3	7
Renmark	0	4	3
Renmark	0	6	4
Renmark	1	2	642
Renmark	1	3	222
Renmark	1	4	176
Renmark	1	5	78
Renmark	1	6	45
Renmark Region	0	1	401
Renmark Region	0	2	37
Renmark Region	1	2	669
Renmark Region	1	3	261
Renmark Region	1	4	227
Renmark Region	1	5	99
Renmark Region	1	6	52
The Coorong	0	1	628
The Coorong	0	2	42
The Coorong	0	3	5
The Coorong	1	2	807
The Coorong	1	3	241
The Coorong	1	4	216
The Coorong	1	5	124
The Coorong	1	6	47
Waikerie	0	1	774
Waikerie	0	2	50
Waikerie	0	3	9
Waikerie	1	2	997
Waikerie	1	3	310
Waikerie	1	4	260
Waikerie	1	5	126
Waikerie	1	6	44
Augusta	0	1	512
Augusta	0	2	44
Augusta	0	3	3
Augusta	1	2	766
Augusta	1	3	264
Augusta	1	4	280
Augusta	1	5	109
Augusta	1	6	24
Busselton	0	1	2301
Busselton	0	2	191
Busselton	0	3	28
Busselton	0	4	10
Busselton	0	6	3
Busselton	1	2	3428
Busselton	1	3	1341
Busselton	1	4	1352
Busselton	1	5	598
Busselton	1	6	227
Busselton Region	0	1	629
Busselton Region	0	2	75
Busselton Region	0	3	23
Busselton Region	0	4	11
Busselton Region	0	6	3
Busselton Region	1	2	1250
Busselton Region	1	3	518
Busselton Region	1	4	629
Busselton Region	1	5	231
Busselton Region	1	6	73
Margaret River	0	1	666
Margaret River	0	2	78
Margaret River	0	3	38
Margaret River	0	4	11
Margaret River	0	5	9
Margaret River	1	2	940
Margaret River	1	3	532
Margaret River	1	4	509
Margaret River	1	5	209
Margaret River	1	6	62
Australind - Leschenault	0	1	1014
Australind - Leschenault	0	2	85
Australind - Leschenault	0	3	6
Australind - Leschenault	0	4	8
Australind - Leschenault	1	2	2002
Australind - Leschenault	1	3	973
Australind - Leschenault	1	4	1134
Australind - Leschenault	1	5	465
Australind - Leschenault	1	6	198
Capel	0	1	355
Capel	0	2	45
Capel	1	2	736
Capel	1	3	271
Capel	1	4	260
Capel	1	5	126
Capel	1	6	48
College Grove - Carey Park	0	1	806
College Grove - Carey Park	0	2	103
College Grove - Carey Park	0	3	17
College Grove - Carey Park	0	4	9
College Grove - Carey Park	0	5	6
College Grove - Carey Park	1	2	804
College Grove - Carey Park	1	3	357
College Grove - Carey Park	1	4	274
College Grove - Carey Park	1	5	93
College Grove - Carey Park	1	6	51
Collie	0	1	943
Collie	0	2	56
Collie	0	3	4
Collie	1	2	1089
Collie	1	3	471
Collie	1	4	422
Collie	1	5	212
Collie	1	6	75
Dardanup	0	1	198
Dardanup	0	2	19
Dardanup	1	2	397
Dardanup	1	3	144
Dardanup	1	4	187
Dardanup	1	5	85
Dardanup	1	6	40
Davenport	1	2	3
Eaton - Pelican Point	0	1	800
Eaton - Pelican Point	0	2	74
Eaton - Pelican Point	0	3	17
Eaton - Pelican Point	0	4	8
Eaton - Pelican Point	1	2	1439
Eaton - Pelican Point	1	3	675
Eaton - Pelican Point	1	4	693
Eaton - Pelican Point	1	5	257
Eaton - Pelican Point	1	6	108
Harvey	0	1	750
Harvey	0	2	54
Harvey	0	3	8
Harvey	0	4	7
Harvey	0	6	4
Harvey	1	2	1042
Harvey	1	3	421
Harvey	1	4	469
Harvey	1	5	217
Harvey	1	6	110
East Bunbury - Glen Iris	0	1	704
East Bunbury - Glen Iris	0	2	72
East Bunbury - Glen Iris	0	3	15
East Bunbury - Glen Iris	0	4	3
East Bunbury - Glen Iris	1	2	955
East Bunbury - Glen Iris	1	3	383
East Bunbury - Glen Iris	1	4	340
East Bunbury - Glen Iris	1	5	126
East Bunbury - Glen Iris	1	6	71
Waroona	0	1	370
Waroona	0	2	21
Waroona	0	3	3
Waroona	1	2	521
Waroona	1	3	218
Waroona	1	4	172
Waroona	1	5	90
Waroona	1	6	56
Dalyellup	0	1	413
Dalyellup	0	2	51
Dalyellup	0	3	16
Dalyellup	1	2	740
Dalyellup	1	3	546
Dalyellup	1	4	672
Dalyellup	1	5	273
Dalyellup	1	6	109
Gelorup - Stratham	0	1	94
Gelorup - Stratham	0	2	8
Gelorup - Stratham	1	2	344
Gelorup - Stratham	1	3	155
Gelorup - Stratham	1	4	203
Gelorup - Stratham	1	5	85
Gelorup - Stratham	1	6	39
South Bunbury - Bunbury	0	1	1555
South Bunbury - Bunbury	0	2	136
South Bunbury - Bunbury	0	3	26
South Bunbury - Bunbury	0	4	8
South Bunbury - Bunbury	1	2	1749
South Bunbury - Bunbury	1	3	599
South Bunbury - Bunbury	1	4	515
South Bunbury - Bunbury	1	5	210
South Bunbury - Bunbury	1	6	51
Withers - Usher	0	1	655
Withers - Usher	0	2	58
Withers - Usher	0	3	8
Withers - Usher	0	5	3
Withers - Usher	1	2	614
Withers - Usher	1	3	275
Withers - Usher	1	4	249
Withers - Usher	1	5	104
Withers - Usher	1	6	48
Bridgetown - Boyup Brook	0	1	740
Bridgetown - Boyup Brook	0	2	53
Bridgetown - Boyup Brook	1	2	995
Bridgetown - Boyup Brook	1	3	254
Bridgetown - Boyup Brook	1	4	275
Bridgetown - Boyup Brook	1	5	132
Bridgetown - Boyup Brook	1	6	58
Donnybrook - Balingup	0	1	518
Donnybrook - Balingup	0	2	47
Donnybrook - Balingup	0	3	3
Donnybrook - Balingup	0	4	7
Donnybrook - Balingup	1	2	868
Donnybrook - Balingup	1	3	242
Donnybrook - Balingup	1	4	279
Donnybrook - Balingup	1	5	121
Donnybrook - Balingup	1	6	57
Manjimup	0	1	586
Manjimup	0	2	46
Manjimup	0	3	6
Manjimup	1	2	734
Manjimup	1	3	282
Manjimup	1	4	250
Manjimup	1	5	121
Manjimup	1	6	56
Pemberton	0	1	551
Pemberton	0	2	38
Pemberton	1	2	791
Pemberton	1	3	209
Pemberton	1	4	190
Pemberton	1	5	91
Pemberton	1	6	45
Dawesville - Bouvard	0	1	459
Dawesville - Bouvard	0	2	38
Dawesville - Bouvard	0	3	4
Dawesville - Bouvard	1	2	1020
Dawesville - Bouvard	1	3	366
Dawesville - Bouvard	1	4	403
Dawesville - Bouvard	1	5	159
Dawesville - Bouvard	1	6	57
Falcon - Wannanup	0	1	770
Falcon - Wannanup	0	2	81
Falcon - Wannanup	0	3	6
Falcon - Wannanup	0	4	3
Falcon - Wannanup	0	5	4
Falcon - Wannanup	1	2	1328
Falcon - Wannanup	1	3	447
Falcon - Wannanup	1	4	448
Falcon - Wannanup	1	5	147
Falcon - Wannanup	1	6	78
Greenfields	0	1	1107
Greenfields	0	2	84
Greenfields	0	3	13
Greenfields	0	4	4
Greenfields	0	5	3
Greenfields	1	2	1357
Greenfields	1	3	525
Greenfields	1	4	458
Greenfields	1	5	169
Greenfields	1	6	129
Halls Head - Erskine	0	1	1561
Halls Head - Erskine	0	2	125
Halls Head - Erskine	0	3	14
Halls Head - Erskine	1	2	2648
Halls Head - Erskine	1	3	955
Halls Head - Erskine	1	4	960
Halls Head - Erskine	1	5	413
Halls Head - Erskine	1	6	157
Mandurah	0	1	1707
Mandurah	0	2	153
Mandurah	0	3	22
Mandurah	0	4	8
Mandurah	0	5	3
Mandurah	1	2	1345
Mandurah	1	3	447
Mandurah	1	4	255
Mandurah	1	5	98
Mandurah	1	6	53
Mandurah - East	0	1	505
Mandurah - East	0	2	42
Mandurah - East	0	3	8
Mandurah - East	1	2	931
Mandurah - East	1	3	294
Mandurah - East	1	4	257
Mandurah - East	1	5	114
Mandurah - East	1	6	51
Mandurah - North	0	1	1018
Mandurah - North	0	2	106
Mandurah - North	0	3	19
Mandurah - North	0	4	11
Mandurah - North	0	5	3
Mandurah - North	1	2	1974
Mandurah - North	1	3	1045
Mandurah - North	1	4	1116
Mandurah - North	1	5	481
Mandurah - North	1	6	210
Mandurah - South	0	1	1180
Mandurah - South	0	2	114
Mandurah - South	0	3	12
Mandurah - South	0	4	4
Mandurah - South	1	2	1568
Mandurah - South	1	3	502
Mandurah - South	1	4	397
Mandurah - South	1	5	155
Mandurah - South	1	6	91
Pinjarra	0	1	776
Pinjarra	0	2	64
Pinjarra	0	3	4
Pinjarra	1	2	1216
Pinjarra	1	3	492
Pinjarra	1	4	478
Pinjarra	1	5	229
Pinjarra	1	6	120
City Beach	0	1	398
City Beach	0	2	15
City Beach	0	3	8
City Beach	0	4	4
City Beach	0	5	3
City Beach	0	6	3
City Beach	1	2	704
City Beach	1	3	277
City Beach	1	4	484
City Beach	1	5	268
City Beach	1	6	55
Claremont (WA)	0	1	1091
Claremont (WA)	0	2	105
Claremont (WA)	0	3	32
Claremont (WA)	0	4	8
Claremont (WA)	0	5	3
Claremont (WA)	1	2	1033
Claremont (WA)	1	3	394
Claremont (WA)	1	4	371
Claremont (WA)	1	5	157
Claremont (WA)	1	6	33
Cottesloe	0	1	695
Cottesloe	0	2	81
Cottesloe	0	3	31
Cottesloe	0	4	9
Cottesloe	0	5	9
Cottesloe	1	2	881
Cottesloe	1	3	352
Cottesloe	1	4	393
Cottesloe	1	5	217
Cottesloe	1	6	50
Floreat	0	1	400
Floreat	0	2	23
Floreat	0	3	10
Floreat	0	4	9
Floreat	1	2	643
Floreat	1	3	404
Floreat	1	4	670
Floreat	1	5	304
Floreat	1	6	78
Mosman Park - Peppermint Grove	0	1	1148
Mosman Park - Peppermint Grove	0	2	101
Mosman Park - Peppermint Grove	0	3	28
Mosman Park - Peppermint Grove	0	4	8
Mosman Park - Peppermint Grove	0	6	3
Mosman Park - Peppermint Grove	1	2	1131
Mosman Park - Peppermint Grove	1	3	482
Mosman Park - Peppermint Grove	1	4	584
Mosman Park - Peppermint Grove	1	5	264
Mosman Park - Peppermint Grove	1	6	67
Nedlands - Dalkeith - Crawley	0	1	1293
Nedlands - Dalkeith - Crawley	0	2	215
Nedlands - Dalkeith - Crawley	0	3	153
Nedlands - Dalkeith - Crawley	0	4	74
Nedlands - Dalkeith - Crawley	0	5	27
Nedlands - Dalkeith - Crawley	0	6	6
Nedlands - Dalkeith - Crawley	1	2	1725
