SA2_NAME16	HomeCensusNight	Sex	persons
Palm Beach	1	M	6673
Arundel	0	F	206
Arundel	0	M	208
Arundel	1	F	5087
Arundel	1	M	4744
Biggera Waters	0	F	192
Biggera Waters	0	M	201
Biggera Waters	1	F	4286
Biggera Waters	1	M	3858
Coombabah	0	F	227
Coombabah	0	M	182
Coombabah	1	F	5394
Coombabah	1	M	4581
Labrador	0	F	437
Labrador	0	M	435
Labrador	1	F	9176
Labrador	1	M	8217
Paradise Point - Hollywell	0	F	202
Paradise Point - Hollywell	0	M	261
Paradise Point - Hollywell	1	F	4631
Paradise Point - Hollywell	1	M	4306
Runaway Bay	0	F	208
Runaway Bay	0	M	254
Runaway Bay	1	F	4543
Runaway Bay	1	M	4073
Guanaba - Springbrook	0	F	95
Guanaba - Springbrook	0	M	94
Guanaba - Springbrook	1	F	2064
Guanaba - Springbrook	1	M	1986
Tamborine - Canungra	0	F	275
Tamborine - Canungra	0	M	350
Tamborine - Canungra	1	F	6972
Tamborine - Canungra	1	M	6671
Currumbin Valley - Tallebudgera	0	F	132
Currumbin Valley - Tallebudgera	0	M	169
Currumbin Valley - Tallebudgera	1	F	3447
Currumbin Valley - Tallebudgera	1	M	3397
Mudgeeraba - Bonogin	0	F	333
Mudgeeraba - Bonogin	0	M	403
Mudgeeraba - Bonogin	1	F	9009
Mudgeeraba - Bonogin	1	M	8519
Reedy Creek - Andrews	0	F	119
Reedy Creek - Andrews	0	M	148
Reedy Creek - Andrews	1	F	4066
Reedy Creek - Andrews	1	M	3642
Carrara	0	F	246
Carrara	0	M	271
Carrara	1	F	6013
Carrara	1	M	5659
Highland Park	0	F	168
Highland Park	0	M	195
Highland Park	1	F	4093
Highland Park	1	M	3903
Nerang - Mount Nathan	0	F	371
Nerang - Mount Nathan	0	M	454
Nerang - Mount Nathan	1	F	10185
Nerang - Mount Nathan	1	M	9519
Pacific Pines - Gaven	0	F	259
Pacific Pines - Gaven	0	M	360
Pacific Pines - Gaven	1	F	9055
Pacific Pines - Gaven	1	M	8653
Worongary - Tallai	0	F	149
Worongary - Tallai	0	M	172
Worongary - Tallai	1	F	3873
Worongary - Tallai	1	M	3689
Coomera	0	F	217
Coomera	0	M	283
Coomera	1	F	6599
Coomera	1	M	6209
Helensvale	0	F	301
Helensvale	0	M	379
Helensvale	1	F	8309
Helensvale	1	M	7868
Hope Island	0	F	247
Hope Island	0	M	318
Hope Island	1	F	5573
Hope Island	1	M	5094
Jacobs Well - Alberton	0	F	96
Jacobs Well - Alberton	0	M	114
Jacobs Well - Alberton	1	F	1644
Jacobs Well - Alberton	1	M	1788
Ormeau - Yatala	0	F	305
Ormeau - Yatala	0	M	440
Ormeau - Yatala	1	F	9561
Ormeau - Yatala	1	M	9362
Oxenford - Maudsland	0	F	233
Oxenford - Maudsland	0	M	296
Oxenford - Maudsland	1	F	7823
Oxenford - Maudsland	1	M	7441
Pimpama	0	F	140
Pimpama	0	M	162
Pimpama	1	F	4619
Pimpama	1	M	4252
Upper Coomera - Willow Vale	0	F	460
Upper Coomera - Willow Vale	0	M	655
Upper Coomera - Willow Vale	1	F	15347
Upper Coomera - Willow Vale	1	M	14751
Clear Island Waters	0	F	68
Clear Island Waters	0	M	81
Clear Island Waters	1	F	2103
Clear Island Waters	1	M	1865
Merrimac	0	F	109
Merrimac	0	M	131
Merrimac	1	F	3641
Merrimac	1	M	3185
Robina	0	F	446
Robina	0	M	465
Robina	1	F	11588
Robina	1	M	10602
Varsity Lakes	0	F	349
Varsity Lakes	0	M	330
Varsity Lakes	1	F	7779
Varsity Lakes	1	M	6715
Ashmore	0	F	223
Ashmore	0	M	241
Ashmore	1	F	6063
Ashmore	1	M	5375
Molendinar	0	F	112
Molendinar	0	M	137
Molendinar	1	F	3083
Molendinar	1	M	3046
Parkwood	0	F	124
Parkwood	0	M	165
Parkwood	1	F	4209
Parkwood	1	M	4200
Southport - North	0	F	304
Southport - North	0	M	324
Southport - North	1	F	7315
Southport - North	1	M	6751
Southport - South	0	F	362
Southport - South	0	M	384
Southport - South	1	F	8406
Southport - South	1	M	8062
Benowa	0	F	152
Benowa	0	M	189
Benowa	1	F	4442
Benowa	1	M	3957
Bundall	0	F	99
Bundall	0	M	125
Bundall	1	F	2196
Bundall	1	M	2107
Main Beach	0	F	113
Main Beach	0	M	114
Main Beach	1	F	1814
Main Beach	1	M	1839
Surfers Paradise	0	F	598
Surfers Paradise	0	M	637
Surfers Paradise	1	F	10980
Surfers Paradise	1	M	11467
Darra - Sumner	0	F	81
Darra - Sumner	0	M	112
Darra - Sumner	1	F	2326
Darra - Sumner	1	M	2413
Durack	0	F	149
Durack	0	M	157
Durack	1	F	4010
Durack	1	M	3635
Forest Lake - Doolandella	0	F	425
Forest Lake - Doolandella	0	M	545
Forest Lake - Doolandella	1	F	13923
Forest Lake - Doolandella	1	M	12816
Inala - Richlands	0	F	323
Inala - Richlands	0	M	320
Inala - Richlands	1	F	8910
Inala - Richlands	1	M	8452
Oxley (Qld)	0	F	150
Oxley (Qld)	0	M	156
Oxley (Qld)	1	F	3841
Oxley (Qld)	1	M	3667
Wacol	0	F	54
Wacol	0	M	70
Wacol	1	F	1683
Wacol	1	M	4009
Boonah	0	F	274
Boonah	0	M	282
Boonah	1	F	5696
Boonah	1	M	5631
Esk	0	F	158
Esk	0	M	163
Esk	1	F	2445
Esk	1	M	2394
Lake Manchester - England Creek	1	M	3
Lockyer Valley - East	0	F	394
Lockyer Valley - East	0	M	485
Lockyer Valley - East	1	F	9382
Lockyer Valley - East	1	M	9557
Lowood	0	F	281
Lowood	0	M	332
Lowood	1	F	6694
Lowood	1	M	6738
Rosewood	0	F	243
Rosewood	0	M	359
Rosewood	1	F	5527
Rosewood	1	M	5683
Brassall	0	F	189
Brassall	0	M	238
Brassall	1	F	5487
Brassall	1	M	4983
Bundamba	0	F	197
Bundamba	0	M	210
Bundamba	1	F	4176
Bundamba	1	M	4334
Churchill - Yamanto	0	F	124
Churchill - Yamanto	0	M	166
Churchill - Yamanto	1	F	3309
Churchill - Yamanto	1	M	3165
Ipswich - Central	0	F	162
Ipswich - Central	0	M	176
Ipswich - Central	1	F	3135
Ipswich - Central	1	M	3080
Ipswich - East	0	F	388
Ipswich - East	0	M	387
Ipswich - East	1	F	8770
Ipswich - East	1	M	8346
Ipswich - North	0	F	97
Ipswich - North	0	M	125
Ipswich - North	1	F	2211
Ipswich - North	1	M	2206
Karalee - Barellan Point	0	F	110
Karalee - Barellan Point	0	M	133
Karalee - Barellan Point	1	F	2620
Karalee - Barellan Point	1	M	2646
Karana Downs	0	F	133
Karana Downs	0	M	138
Karana Downs	1	F	2932
Karana Downs	1	M	2886
Leichhardt - One Mile	0	F	163
Leichhardt - One Mile	0	M	175
Leichhardt - One Mile	1	F	3781
Leichhardt - One Mile	1	M	3537
North Ipswich - Tivoli	0	F	132
North Ipswich - Tivoli	0	M	142
North Ipswich - Tivoli	1	F	3067
North Ipswich - Tivoli	1	M	3059
Raceview	0	F	308
Raceview	0	M	351
Raceview	1	F	7554
Raceview	1	M	6961
Ripley	0	F	72
Ripley	0	M	124
Ripley	1	F	2264
Ripley	1	M	2157
Riverview	0	F	53
Riverview	0	M	88
Riverview	1	F	1509
Riverview	1	M	1416
Bellbird Park - Brookwater	0	F	198
Bellbird Park - Brookwater	0	M	284
Bellbird Park - Brookwater	1	F	6690
Bellbird Park - Brookwater	1	M	6584
Camira - Gailes	0	F	165
Camira - Gailes	0	M	219
Camira - Gailes	1	F	4334
Camira - Gailes	1	M	4523
Carole Park	0	M	4
Collingwood Park - Redbank	0	F	165
Collingwood Park - Redbank	0	M	169
Collingwood Park - Redbank	1	F	4172
Collingwood Park - Redbank	1	M	4007
Goodna	0	F	163
Goodna	0	M	202
Goodna	1	F	5287
Goodna	1	M	5232
Redbank Plains	0	F	346
Redbank Plains	0	M	398
Redbank Plains	1	F	9432
Redbank Plains	1	M	9130
Springfield	0	F	79
Springfield	0	M	138
Springfield	1	F	3337
Springfield	1	M	3223
Springfield Lakes	0	F	264
Springfield Lakes	0	M	330
Springfield Lakes	1	F	7689
Springfield Lakes	1	M	7147
Beaudesert	0	F	306
Beaudesert	0	M	352
Beaudesert	1	F	6779
Beaudesert	1	M	6473
Beenleigh	0	F	201
Beenleigh	0	M	229
Beenleigh	1	F	3902
Beenleigh	1	M	3919
Eagleby	0	F	300
Eagleby	0	M	304
Eagleby	1	F	6644
Eagleby	1	M	6090
Edens Landing - Holmview	0	F	144
Edens Landing - Holmview	0	M	139
Edens Landing - Holmview	1	F	3706
Edens Landing - Holmview	1	M	3464
Mount Warren Park	0	F	136
Mount Warren Park	0	M	115
Mount Warren Park	1	F	2913
Mount Warren Park	1	M	2631
Wolffdene - Bahrs Scrub	0	F	132
Wolffdene - Bahrs Scrub	0	M	133
Wolffdene - Bahrs Scrub	1	F	2926
Wolffdene - Bahrs Scrub	1	M	2910
Boronia Heights - Park Ridge	0	F	246
Boronia Heights - Park Ridge	0	M	237
Boronia Heights - Park Ridge	1	F	6149
Boronia Heights - Park Ridge	1	M	5605
Browns Plains	0	F	124
Browns Plains	0	M	140
Browns Plains	1	F	3618
Browns Plains	1	M	3495
Chambers Flat - Logan Reserve	0	F	107
Chambers Flat - Logan Reserve	0	M	122
Chambers Flat - Logan Reserve	1	F	2399
Chambers Flat - Logan Reserve	1	M	2426
Crestmead	0	F	191
Crestmead	0	M	221
Crestmead	1	F	5852
Crestmead	1	M	5723
Hillcrest	0	F	134
Hillcrest	0	M	184
Hillcrest	1	F	3918
Hillcrest	1	M	3916
Marsden	0	F	252
Marsden	0	M	252
Marsden	1	F	7119
Marsden	1	M	6826
Munruben - Park Ridge South	0	F	95
Munruben - Park Ridge South	0	M	104
Munruben - Park Ridge South	1	F	2173
Munruben - Park Ridge South	1	M	2243
Regents Park - Heritage Park	0	F	208
Regents Park - Heritage Park	0	M	266
Regents Park - Heritage Park	1	F	7839
Regents Park - Heritage Park	1	M	7621
Greenbank	0	F	216
Greenbank	0	M	307
Greenbank	1	F	6167
Greenbank	1	M	6154
Jimboomba	0	F	432
Jimboomba	0	M	587
Jimboomba	1	F	12428
Jimboomba	1	M	12294
Logan Village	0	F	133
Logan Village	0	M	187
Logan Village	1	F	3308
Logan Village	1	M	3369
Bethania - Waterford	0	F	219
Bethania - Waterford	0	M	195
Bethania - Waterford	1	F	5557
Bethania - Waterford	1	M	4888
Cornubia - Carbrook	0	F	153
Cornubia - Carbrook	0	M	191
Cornubia - Carbrook	1	F	4143
Cornubia - Carbrook	1	M	3970
Loganholme - Tanah Merah	0	F	198
Loganholme - Tanah Merah	0	M	226
Loganholme - Tanah Merah	1	F	5416
Loganholme - Tanah Merah	1	M	5291
Loganlea	0	F	167
Loganlea	0	M	217
Loganlea	1	F	5056
Loganlea	1	M	4993
Shailer Park	0	F	225
Shailer Park	0	M	256
Shailer Park	1	F	5562
Shailer Park	1	M	5600
Waterford West	0	F	176
Waterford West	0	M	153
Waterford West	1	F	3601
Waterford West	1	M	3311
Daisy Hill	0	F	131
Daisy Hill	0	M	162
Daisy Hill	1	F	3199
Daisy Hill	1	M	3142
Kingston (Qld.)	0	F	159
Kingston (Qld.)	0	M	200
Kingston (Qld.)	1	F	5036
Kingston (Qld.)	1	M	5015
Logan Central	0	F	116
Logan Central	0	M	125
Logan Central	1	F	2872
Logan Central	1	M	3027
Rochedale South - Priestdale	0	F	269
Rochedale South - Priestdale	0	M	299
Rochedale South - Priestdale	1	F	7648
Rochedale South - Priestdale	1	M	7236
Slacks Creek	0	F	192
Slacks Creek	0	M	209
Slacks Creek	1	F	5122
Slacks Creek	1	M	4914
Springwood	0	F	136
Springwood	0	M	166
Springwood	1	F	4601
Springwood	1	M	4376
Underwood	0	F	101
Underwood	0	M	106
Underwood	1	F	3104
Underwood	1	M	3037
Woodridge	0	F	243
Woodridge	0	M	264
Woodridge	1	F	5979
Woodridge	1	M	6089
Bowen	0	F	209
Bowen	0	M	359
Bowen	1	F	4230
Bowen	1	M	4299
Broadsound - Nebo	0	F	229
Broadsound - Nebo	0	M	366
Broadsound - Nebo	1	F	3391
Broadsound - Nebo	1	M	4520
Clermont	0	F	111
Clermont	0	M	153
Clermont	1	F	1697
Clermont	1	M	1734
Collinsville	0	F	113
Collinsville	0	M	175
Collinsville	1	F	1509
Collinsville	1	M	1660
Moranbah	0	F	258
Moranbah	0	M	305
Moranbah	1	F	3822
Moranbah	1	M	4342
Andergrove - Beaconsfield	0	F	389
Andergrove - Beaconsfield	0	M	817
Andergrove - Beaconsfield	1	F	7135
Andergrove - Beaconsfield	1	M	6569
East Mackay	0	F	122
East Mackay	0	M	180
East Mackay	1	F	1641
East Mackay	1	M	1627
Eimeo - Rural View	0	F	338
Eimeo - Rural View	0	M	778
Eimeo - Rural View	1	F	5774
Eimeo - Rural View	1	M	5438
Eungella Hinterland	1	F	8
Eungella Hinterland	1	M	5
Mackay	0	F	146
Mackay	0	M	246
Mackay	1	F	1600
Mackay	1	M	1665
Mackay Harbour	0	F	22
Mackay Harbour	0	M	33
Mackay Harbour	1	F	228
Mackay Harbour	1	M	241
Mount Pleasant - Glenella	0	F	268
Mount Pleasant - Glenella	0	M	571
Mount Pleasant - Glenella	1	F	5184
Mount Pleasant - Glenella	1	M	4685
North Mackay	0	F	181
North Mackay	0	M	316
North Mackay	1	F	2832
North Mackay	1	M	2675
Ooralea - Bakers Creek	0	F	142
Ooralea - Bakers Creek	0	M	281
Ooralea - Bakers Creek	1	F	2292
Ooralea - Bakers Creek	1	M	2321
Pioneer Valley	0	F	171
Pioneer Valley	0	M	477
Pioneer Valley	1	F	3820
Pioneer Valley	1	M	3741
Sarina	0	F	338
Sarina	0	M	637
Sarina	1	F	5259
Sarina	1	M	5383
Seaforth - Calen	0	F	226
Seaforth - Calen	0	M	440
Seaforth - Calen	1	F	3608
Seaforth - Calen	1	M	3849
Shoal Point - Bucasia	0	F	141
Shoal Point - Bucasia	0	M	370
Shoal Point - Bucasia	1	F	2735
Shoal Point - Bucasia	1	M	2501
Slade Point	0	F	92
Slade Point	0	M	184
Slade Point	1	F	1589
Slade Point	1	M	1491
South Mackay	0	F	204
South Mackay	0	M	321
South Mackay	1	F	3151
South Mackay	1	M	3025
Walkerston - Eton	0	F	186
Walkerston - Eton	0	M	412
Walkerston - Eton	1	F	3810
Walkerston - Eton	1	M	3911
West Mackay	0	F	181
West Mackay	0	M	338
West Mackay	1	F	2914
West Mackay	1	M	2728
Airlie - Whitsundays	0	F	369
Airlie - Whitsundays	0	M	644
Airlie - Whitsundays	1	F	5806
Airlie - Whitsundays	1	M	6113
Proserpine	0	F	227
Proserpine	0	M	378
Proserpine	1	F	3825
Proserpine	1	M	3864
Beachmere - Sandstone Point	0	F	400
Beachmere - Sandstone Point	0	M	473
Beachmere - Sandstone Point	1	F	7143
Beachmere - Sandstone Point	1	M	6887
Bribie Island	0	F	501
Bribie Island	0	M	530
Bribie Island	1	F	8984
Bribie Island	1	M	8128
Burpengary - East	0	F	66
Burpengary - East	0	M	90
Burpengary - East	1	F	1842
Burpengary - East	1	M	1969
Caboolture	0	F	562
Caboolture	0	M	623
Caboolture	1	F	13266
Caboolture	1	M	12374
Caboolture - South	0	F	365
Caboolture - South	0	M	419
Caboolture - South	1	F	10223
Caboolture - South	1	M	9337
Elimbah	0	F	54
Elimbah	0	M	81
Elimbah	1	F	1877
Elimbah	1	M	1954
Morayfield - East	0	F	167
Morayfield - East	0	M	171
Morayfield - East	1	F	4182
Morayfield - East	1	M	3919
Wamuran	0	F	85
Wamuran	0	M	108
Wamuran	1	F	1868
Wamuran	1	M	1865
Kilcoy	0	F	112
Kilcoy	0	M	164
Kilcoy	1	F	2527
Kilcoy	1	M	2583
Woodford - D'Aguilar	0	F	129
Woodford - D'Aguilar	0	M	193
Woodford - D'Aguilar	1	F	3322
Woodford - D'Aguilar	1	M	4200
Burpengary	0	F	307
Burpengary	0	M	348
Burpengary	1	F	6848
Burpengary	1	M	6513
Deception Bay	0	F	490
Deception Bay	0	M	562
Deception Bay	1	F	11021
Deception Bay	1	M	10374
Morayfield	0	F	78
Morayfield	0	M	120
Morayfield	1	F	2314
Morayfield	1	M	2313
Narangba	0	F	323
Narangba	0	M	438
Narangba	1	F	9116
Narangba	1	M	8701
Upper Caboolture	0	F	62
Upper Caboolture	0	M	78
Upper Caboolture	1	F	1415
Upper Caboolture	1	M	1458
Clontarf	0	F	171
Clontarf	0	M	199
Clontarf	1	F	4021
Clontarf	1	M	3864
Margate - Woody Point	0	F	226
Margate - Woody Point	0	M	286
Margate - Woody Point	1	F	5811
Margate - Woody Point	1	M	5376
Redcliffe	0	F	239
Redcliffe	0	M	240
Redcliffe	1	F	5136
Redcliffe	1	M	4544
Rothwell - Kippa-Ring	0	F	322
Rothwell - Kippa-Ring	0	M	336
Rothwell - Kippa-Ring	1	F	8829
Rothwell - Kippa-Ring	1	M	7650
Scarborough - Newport - Moreton Island	0	F	320
Scarborough - Newport - Moreton Island	0	M	374
Scarborough - Newport - Moreton Island	1	F	6061
Scarborough - Newport - Moreton Island	1	M	5477
Albany Creek	0	F	255
Albany Creek	0	M	349
Albany Creek	1	F	7841
Albany Creek	1	M	7363
Cashmere	0	F	321
Cashmere	0	M	423
Cashmere	1	F	9160
Cashmere	1	M	8912
Dayboro	0	F	162
Dayboro	0	M	239
Dayboro	1	F	4046
Dayboro	1	M	4041
Eatons Hill	0	F	120
Eatons Hill	0	M	164
Eatons Hill	1	F	3901
Eatons Hill	1	M	3787
The Hills District	0	F	451
The Hills District	0	M	549
The Hills District	1	F	11311
The Hills District	1	M	11052
Samford Valley	0	F	253
Samford Valley	0	M	331
Samford Valley	1	F	5624
Samford Valley	1	M	5547
Dakabin - Kallangur	0	F	459
Dakabin - Kallangur	0	M	560
Dakabin - Kallangur	1	F	11798
Dakabin - Kallangur	1	M	11114
Murrumba Downs - Griffin	0	F	310
Murrumba Downs - Griffin	0	M	411
Murrumba Downs - Griffin	1	F	8681
Murrumba Downs - Griffin	1	M	8115
North Lakes - Mango Hill	0	F	471
North Lakes - Mango Hill	0	M	656
North Lakes - Mango Hill	1	F	15099
North Lakes - Mango Hill	1	M	13877
Bray Park	0	F	164
Bray Park	0	M	251
Bray Park	1	F	5078
Bray Park	1	M	4745
Lawnton	0	F	108
Lawnton	0	M	154
Lawnton	1	F	2941
Lawnton	1	M	2810
Petrie	0	F	154
Petrie	0	M	237
Petrie	1	F	4257
Petrie	1	M	4041
Strathpine - Brendale	0	F	225
Strathpine - Brendale	0	M	303
Strathpine - Brendale	1	F	5953
Strathpine - Brendale	1	M	5784
Aurukun	0	F	57
Aurukun	0	M	49
Aurukun	1	F	583
Aurukun	1	M	582
Cape York	0	F	241
Cape York	0	M	331
Cape York	1	F	3310
Cape York	1	M	3638
Croydon - Etheridge	0	F	50
Croydon - Etheridge	0	M	56
Croydon - Etheridge	1	F	461
Croydon - Etheridge	1	M	523
Kowanyama - Pormpuraaw	0	F	47
Kowanyama - Pormpuraaw	0	M	45
Kowanyama - Pormpuraaw	1	F	828
Kowanyama - Pormpuraaw	1	M	779
Northern Peninsula	0	F	91
Northern Peninsula	0	M	97
Northern Peninsula	1	F	1347
Northern Peninsula	1	M	1262
Tablelands	0	F	128
Tablelands	0	M	204
Tablelands	1	F	2264
Tablelands	1	M	3388
Torres	0	F	216
Torres	0	M	198
Torres	1	F	1608
Torres	1	M	1591
Torres Strait Islands	0	F	198
Torres Strait Islands	0	M	235
Torres Strait Islands	1	F	2022
Torres Strait Islands	1	M	2057
Weipa	0	F	132
Weipa	0	M	142
Weipa	1	F	1670
Weipa	1	M	1956
Carpentaria	0	F	180
Carpentaria	0	M	202
Carpentaria	1	F	2190
Carpentaria	1	M	2262
Mount Isa	0	F	576
Mount Isa	0	M	655
Mount Isa	1	F	8276
Mount Isa	1	M	8832
Mount Isa Region	0	F	107
Mount Isa Region	0	M	133
Mount Isa Region	1	F	1377
Mount Isa Region	1	M	1741
Northern Highlands	0	F	137
Northern Highlands	0	M	166
Northern Highlands	1	F	1362
Northern Highlands	1	M	1459
Barcaldine - Blackall	0	F	225
Barcaldine - Blackall	0	M	279
Barcaldine - Blackall	1	F	2151
Barcaldine - Blackall	1	M	2115
Charleville	0	F	184
Charleville	0	M	202
Charleville	1	F	1990
Charleville	1	M	1934
Far Central West	0	F	106
Far Central West	0	M	134
Far Central West	1	F	895
Far Central West	1	M	976
Far South West	0	F	161
Far South West	0	M	153
Far South West	1	F	1205
Far South West	1	M	1291
Longreach	0	F	144
Longreach	0	M	176
Longreach	1	F	1723
Longreach	1	M	1609
Buderim - North	0	F	462
Buderim - North	0	M	532
Buderim - North	1	F	8433
Buderim - North	1	M	7190
Buderim - South	0	F	356
Buderim - South	0	M	469
Buderim - South	1	F	8204
Buderim - South	1	M	7295
Mountain Creek	0	F	218
Mountain Creek	0	M	309
Mountain Creek	1	F	5632
Mountain Creek	1	M	5102
Sippy Downs	0	F	214
Sippy Downs	0	M	244
Sippy Downs	1	F	5310
Sippy Downs	1	M	4520
Aroona - Currimundi	0	F	248
Aroona - Currimundi	0	M	305
Aroona - Currimundi	1	F	4895
Aroona - Currimundi	1	M	4615
Buddina - Minyama	0	F	189
Buddina - Minyama	0	M	223
Buddina - Minyama	1	F	3050
Buddina - Minyama	1	M	2967
Caloundra - Kings Beach	0	F	245
Caloundra - Kings Beach	0	M	222
Caloundra - Kings Beach	1	F	3310
Caloundra - Kings Beach	1	M	2916
Caloundra - West	0	F	405
Caloundra - West	0	M	486
Caloundra - West	1	F	10258
Caloundra - West	1	M	9131
Golden Beach - Pelican Waters	0	F	330
Golden Beach - Pelican Waters	0	M	352
Golden Beach - Pelican Waters	1	F	5834
Golden Beach - Pelican Waters	1	M	5338
Moffat Beach - Battery Hill	0	F	210
Moffat Beach - Battery Hill	0	M	250
Moffat Beach - Battery Hill	1	F	3829
Moffat Beach - Battery Hill	1	M	3553
Parrearra - Warana	0	F	223
Parrearra - Warana	0	M	285
Parrearra - Warana	1	F	4709
Parrearra - Warana	1	M	4285
Wurtulla - Birtinya	0	F	153
Wurtulla - Birtinya	0	M	219
Wurtulla - Birtinya	1	F	3870
Wurtulla - Birtinya	1	M	3603
Coolum Beach	0	F	367
Coolum Beach	0	M	466
Coolum Beach	1	F	7197
Coolum Beach	1	M	6547
Marcoola - Mudjimba	0	F	252
Marcoola - Mudjimba	0	M	358
Marcoola - Mudjimba	1	F	5219
Marcoola - Mudjimba	1	M	5035
Maroochydore - Kuluin	0	F	516
Maroochydore - Kuluin	0	M	623
Maroochydore - Kuluin	1	F	9541
Maroochydore - Kuluin	1	M	8488
Mooloolaba - Alexandra Headland	0	F	352
Mooloolaba - Alexandra Headland	0	M	401
Mooloolaba - Alexandra Headland	1	F	5687
Mooloolaba - Alexandra Headland	1	M	5251
Noosa Heads	0	F	124
Noosa Heads	0	M	170
Noosa Heads	1	F	2155
Noosa Heads	1	M	2035
Noosaville	0	F	251
Noosaville	0	M	297
Noosaville	1	F	4332
Noosaville	1	M	3853
Sunshine Beach	0	F	184
Sunshine Beach	0	M	211
Sunshine Beach	1	F	3162
Sunshine Beach	1	M	2977
Tewantin	0	F	226
Tewantin	0	M	295
Tewantin	1	F	5230
Tewantin	1	M	4558
Peregian Beach - Marcus Beach	0	F	126
Peregian Beach - Marcus Beach	0	M	130
Peregian Beach - Marcus Beach	1	F	1769
Peregian Beach - Marcus Beach	1	M	1729
Peregian Springs	0	F	157
Peregian Springs	0	M	214
Peregian Springs	1	F	3665
Peregian Springs	1	M	3297
Beerwah	0	F	158
Beerwah	0	M	231
Beerwah	1	F	4090
Beerwah	1	M	3726
Caloundra Hinterland	0	F	272
Caloundra Hinterland	0	M	284
Caloundra Hinterland	1	F	4107
Caloundra Hinterland	1	M	3873
Glass House Mountains	0	F	115
Glass House Mountains	0	M	134
Glass House Mountains	1	F	2824
Glass House Mountains	1	M	2776
Landsborough	0	F	192
Landsborough	0	M	319
Landsborough	1	F	4895
Landsborough	1	M	4739
Maroochy Hinterland	0	F	176
Maroochy Hinterland	0	M	213
Maroochy Hinterland	1	F	3056
Maroochy Hinterland	1	M	2809
Palmwoods	0	F	218
Palmwoods	0	M	326
Palmwoods	1	F	5177
Palmwoods	1	M	4888
Bli Bli	0	F	193
Bli Bli	0	M	231
Bli Bli	1	F	4069
Bli Bli	1	M	3855
Diddillibah - Rosemount	0	F	85
Diddillibah - Rosemount	0	M	110
Diddillibah - Rosemount	1	F	1840
Diddillibah - Rosemount	1	M	1729
Eumundi - Yandina	0	F	264
Eumundi - Yandina	0	M	370
Eumundi - Yandina	1	F	4965
Eumundi - Yandina	1	M	4952
Nambour	0	F	423
Nambour	0	M	529
Nambour	1	F	9996
Nambour	1	M	9013
Noosa Hinterland	0	F	557
Noosa Hinterland	0	M	758
Noosa Hinterland	1	F	10454
Noosa Hinterland	1	M	10076
Cambooya - Wyreema	0	F	137
Cambooya - Wyreema	0	M	213
Cambooya - Wyreema	1	F	3395
Cambooya - Wyreema	1	M	3207
Darling Heights	0	F	301
Darling Heights	0	M	317
Darling Heights	1	F	6826
Darling Heights	1	M	6302
Drayton - Harristown	0	F	260
Drayton - Harristown	0	M	308
Drayton - Harristown	1	F	5117
Drayton - Harristown	1	M	4514
Gatton	0	F	184
Gatton	0	M	164
Gatton	1	F	3727
Gatton	1	M	3358
Gowrie (Qld)	0	F	109
Gowrie (Qld)	0	M	196
Gowrie (Qld)	1	F	3121
Gowrie (Qld)	1	M	2986
Highfields	0	F	275
Highfields	0	M	419
Highfields	1	F	6276
Highfields	1	M	6209
Lockyer Valley - West	0	F	293
Lockyer Valley - West	0	M	338
Lockyer Valley - West	1	F	5333
Lockyer Valley - West	1	M	5401
Middle Ridge	0	F	174
Middle Ridge	0	M	190
Middle Ridge	1	F	3529
Middle Ridge	1	M	3242
Newtown (Qld)	0	F	254
Newtown (Qld)	0	M	267
Newtown (Qld)	1	F	4910
Newtown (Qld)	1	M	4164
North Toowoomba - Harlaxton	0	F	142
North Toowoomba - Harlaxton	0	M	161
North Toowoomba - Harlaxton	1	F	2772
North Toowoomba - Harlaxton	1	M	2659
Rangeville	0	F	172
Rangeville	0	M	214
Rangeville	1	F	4250
Rangeville	1	M	3675
Toowoomba - Central	0	F	335
Toowoomba - Central	0	M	357
Toowoomba - Central	1	F	6670
Toowoomba - Central	1	M	6012
Toowoomba - East	0	F	279
Toowoomba - East	0	M	286
Toowoomba - East	1	F	4831
Toowoomba - East	1	M	4365
Toowoomba - West	0	F	294
Toowoomba - West	0	M	389
Toowoomba - West	1	F	6395
Toowoomba - West	1	M	5929
Wilsonton	0	F	336
Wilsonton	0	M	361
Wilsonton	1	F	6605
Wilsonton	1	M	6018
Ayr	0	F	168
Ayr	0	M	236
Ayr	1	F	4430
Ayr	1	M	4263
Burdekin	0	F	158
Burdekin	0	M	276
Burdekin	1	F	3615
Burdekin	1	M	3864
Charters Towers	0	F	198
Charters Towers	0	M	303
Charters Towers	1	F	3981
Charters Towers	1	M	3637
Dalrymple	0	F	118
Dalrymple	0	M	176
Dalrymple	1	F	1691
Dalrymple	1	M	1768
Ingham	0	F	116
Ingham	0	M	122
Ingham	1	F	2145
Ingham	1	M	2047
Ingham Region	0	F	148
Ingham Region	0	M	188
Ingham Region	1	F	2923
Ingham Region	1	M	3203
Palm Island	0	F	56
Palm Island	0	M	71
Palm Island	1	F	1172
Palm Island	1	M	1144
Aitkenvale	0	F	119
Aitkenvale	0	M	142
Aitkenvale	1	F	2279
Aitkenvale	1	M	2253
Annandale	0	F	154
Annandale	0	M	349
Annandale	1	F	4420
Annandale	1	M	5142
Belgian Gardens - Pallarenda	0	F	83
Belgian Gardens - Pallarenda	0	M	117
