SA2_NAME16	OnlyEnglishSpokenHome	Sex	persons
Hamilton (Vic.)	1	F	4792
Hamilton (Vic.)	1	M	4322
Portland	0	F	152
Portland	0	M	126
Portland	1	F	4907
Portland	1	M	4773
Southern Grampians	0	F	71
Southern Grampians	0	M	48
Southern Grampians	1	F	2736
Southern Grampians	1	M	2834
Camperdown	0	F	27
Camperdown	0	M	15
Camperdown	1	F	1659
Camperdown	1	M	1529
Colac	0	F	248
Colac	0	M	326
Colac	1	F	5604
Colac	1	M	5286
Colac Region	0	F	49
Colac Region	0	M	45
Colac Region	1	F	2339
Colac Region	1	M	2554
Corangamite - North	0	F	40
Corangamite - North	0	M	35
Corangamite - North	1	F	2389
Corangamite - North	1	M	2450
Corangamite - South	0	F	77
Corangamite - South	0	M	79
Corangamite - South	1	F	3161
Corangamite - South	1	M	3296
Otway	0	F	123
Otway	0	M	93
Otway	1	F	1427
Otway	1	M	1453
Moyne - East	0	F	55
Moyne - East	0	M	37
Moyne - East	1	F	2972
Moyne - East	1	M	3086
Moyne - West	0	F	132
Moyne - West	0	M	118
Moyne - West	1	F	4285
Moyne - West	1	M	4196
Warrnambool - North	0	F	425
Warrnambool - North	0	M	410
Warrnambool - North	1	F	9838
Warrnambool - North	1	M	9077
Warrnambool - South	0	F	312
Warrnambool - South	0	M	323
Warrnambool - South	1	F	5837
Warrnambool - South	1	M	5380
Migratory - Offshore - Shipping (Vic.)	0	F	4
Migratory - Offshore - Shipping (Vic.)	0	M	7
Migratory - Offshore - Shipping (Vic.)	1	M	18
No usual address (Vic.)	0	F	692
No usual address (Vic.)	0	M	698
No usual address (Vic.)	1	F	1835
No usual address (Vic.)	1	M	2372
Alexandra Hills	0	F	605
Alexandra Hills	0	M	522
Alexandra Hills	1	F	7401
Alexandra Hills	1	M	7186
Belmont - Gumdale	0	F	562
Belmont - Gumdale	0	M	496
Belmont - Gumdale	1	F	2981
Belmont - Gumdale	1	M	3057
Birkdale	0	F	628
Birkdale	0	M	486
Birkdale	1	F	6533
Birkdale	1	M	6507
Capalaba	0	F	851
Capalaba	0	M	737
Capalaba	1	F	7749
Capalaba	1	M	7685
Thorneside	0	F	127
Thorneside	0	M	94
Thorneside	1	F	1696
Thorneside	1	M	1666
Wellington Point	0	F	416
Wellington Point	0	M	340
Wellington Point	1	F	5279
Wellington Point	1	M	5154
Cleveland	0	F	650
Cleveland	0	M	526
Cleveland	1	F	6680
Cleveland	1	M	6091
Ormiston	0	F	245
Ormiston	0	M	208
Ormiston	1	F	2665
Ormiston	1	M	2470
Redland Bay	0	F	409
Redland Bay	0	M	365
Redland Bay	1	F	7044
Redland Bay	1	M	6974
Sheldon - Mount Cotton	0	F	205
Sheldon - Mount Cotton	0	M	185
Sheldon - Mount Cotton	1	F	3572
Sheldon - Mount Cotton	1	M	3685
Thornlands	0	F	584
Thornlands	0	M	468
Thornlands	1	F	6693
Thornlands	1	M	6456
Victoria Point	0	F	413
Victoria Point	0	M	302
Victoria Point	1	F	7163
Victoria Point	1	M	6463
Redland Islands	0	F	227
Redland Islands	0	M	174
Redland Islands	1	F	3902
Redland Islands	1	M	4037
Brisbane Port - Lytton	1	F	3
Brisbane Port - Lytton	1	M	4
Manly - Lota	0	F	235
Manly - Lota	0	M	181
Manly - Lota	1	F	3378
Manly - Lota	1	M	3304
Manly West	0	F	397
Manly West	0	M	356
Manly West	1	F	5321
Manly West	1	M	4867
Murarrie	0	F	330
Murarrie	0	M	291
Murarrie	1	F	1599
Murarrie	1	M	1645
Tingalpa	0	F	626
Tingalpa	0	M	556
Tingalpa	1	F	3633
Tingalpa	1	M	3496
Wakerley	0	F	705
Wakerley	0	M	662
Wakerley	1	F	3713
Wakerley	1	M	3630
Wynnum	0	F	511
Wynnum	0	M	408
Wynnum	1	F	5909
Wynnum	1	M	5725
Wynnum West - Hemmant	0	F	834
Wynnum West - Hemmant	0	M	710
Wynnum West - Hemmant	1	F	6393
Wynnum West - Hemmant	1	M	6061
Bald Hills	0	F	503
Bald Hills	0	M	452
Bald Hills	1	F	3068
Bald Hills	1	M	2998
Bridgeman Downs	0	F	767
Bridgeman Downs	0	M	672
Bridgeman Downs	1	F	3350
Bridgeman Downs	1	M	3123
Carseldine	0	F	963
Carseldine	0	M	894
Carseldine	1	F	3556
Carseldine	1	M	3149
Everton Park	0	F	572
Everton Park	0	M	502
Everton Park	1	F	3839
Everton Park	1	M	3553
McDowall	0	F	557
McDowall	0	M	468
McDowall	1	F	3196
McDowall	1	M	3064
Aspley	0	F	964
Aspley	0	M	792
Aspley	1	F	5194
Aspley	1	M	4853
Chermside	0	F	1338
Chermside	0	M	1104
Chermside	1	F	3167
Chermside	1	M	2812
Chermside West	0	F	545
Chermside West	0	M	487
Chermside West	1	F	2523
Chermside West	1	M	2507
Geebung	0	F	224
Geebung	0	M	215
Geebung	1	F	1875
Geebung	1	M	1819
Kedron - Gordon Park	0	F	924
Kedron - Gordon Park	0	M	831
Kedron - Gordon Park	1	F	5693
Kedron - Gordon Park	1	M	5545
Stafford	0	F	441
Stafford	0	M	364
Stafford	1	F	2780
Stafford	1	M	2601
Stafford Heights	0	F	408
Stafford Heights	0	M	329
Stafford Heights	1	F	2939
Stafford Heights	1	M	2783
Wavell Heights	0	F	576
Wavell Heights	0	M	454
Wavell Heights	1	F	4309
Wavell Heights	1	M	4081
Boondall	0	F	935
Boondall	0	M	896
Boondall	1	F	3478
Boondall	1	M	3610
Brisbane Airport	0	F	4
Brisbane Airport	1	F	38
Brisbane Airport	1	M	45
Eagle Farm - Pinkenba	0	F	76
Eagle Farm - Pinkenba	0	M	59
Eagle Farm - Pinkenba	1	F	295
Eagle Farm - Pinkenba	1	M	297
Northgate - Virginia	0	F	444
Northgate - Virginia	0	M	426
Northgate - Virginia	1	F	2676
Northgate - Virginia	1	M	2663
Nudgee - Banyo	0	F	623
Nudgee - Banyo	0	M	558
Nudgee - Banyo	1	F	3923
Nudgee - Banyo	1	M	3928
Nundah	0	F	1355
Nundah	0	M	1185
Nundah	1	F	4414
Nundah	1	M	4460
Bracken Ridge	0	F	1278
Bracken Ridge	0	M	1122
Bracken Ridge	1	F	7024
Bracken Ridge	1	M	6853
Brighton (Qld)	0	F	265
Brighton (Qld)	0	M	192
Brighton (Qld)	1	F	4372
Brighton (Qld)	1	M	4195
Deagon	0	F	139
Deagon	0	M	116
Deagon	1	F	1609
Deagon	1	M	1581
Sandgate - Shorncliffe	0	F	211
Sandgate - Shorncliffe	0	M	173
Sandgate - Shorncliffe	1	F	3105
Sandgate - Shorncliffe	1	M	2919
Taigum - Fitzgibbon	0	F	1887
Taigum - Fitzgibbon	0	M	1766
Taigum - Fitzgibbon	1	F	4320
Taigum - Fitzgibbon	1	M	3629
Zillmere	0	F	967
Zillmere	0	M	989
Zillmere	1	F	3277
Zillmere	1	M	3158
Camp Hill	0	F	611
Camp Hill	0	M	522
Camp Hill	1	F	4854
Camp Hill	1	M	4641
Cannon Hill	0	F	421
Cannon Hill	0	M	371
Cannon Hill	1	F	2267
Cannon Hill	1	M	2230
Carina	0	F	861
Carina	0	M	771
Carina	1	F	4711
Carina	1	M	4166
Carina Heights	0	F	704
Carina Heights	0	M	583
Carina Heights	1	F	2614
Carina Heights	1	M	2363
Carindale	0	F	2160
Carindale	0	M	1831
Carindale	1	F	5661
Carindale	1	M	5552
Annerley	0	F	1419
Annerley	0	M	1357
Annerley	1	F	3949
Annerley	1	M	3897
Coorparoo	0	F	1372
Coorparoo	0	M	1279
Coorparoo	1	F	6352
Coorparoo	1	M	6121
Fairfield - Dutton Park	0	F	560
Fairfield - Dutton Park	0	M	551
Fairfield - Dutton Park	1	F	1681
Fairfield - Dutton Park	1	M	1711
Greenslopes	0	F	1014
Greenslopes	0	M	1041
Greenslopes	1	F	3279
Greenslopes	1	M	3235
Holland Park	0	F	660
Holland Park	0	M	530
Holland Park	1	F	3486
Holland Park	1	M	3244
Holland Park West	0	F	560
Holland Park West	0	M	516
Holland Park West	1	F	2545
Holland Park West	1	M	2436
Woolloongabba	0	F	861
Woolloongabba	0	M	820
Woolloongabba	1	F	1493
Woolloongabba	1	M	1759
Yeronga	0	F	739
Yeronga	0	M	671
Yeronga	1	F	3797
Yeronga	1	M	3615
Eight Mile Plains	0	F	4256
Eight Mile Plains	0	M	4032
Eight Mile Plains	1	F	3127
Eight Mile Plains	1	M	3198
Macgregor (Qld)	0	F	1850
Macgregor (Qld)	0	M	1643
Macgregor (Qld)	1	F	1029
Macgregor (Qld)	1	M	1085
Mansfield (Qld)	0	F	1318
Mansfield (Qld)	0	M	1126
Mansfield (Qld)	1	F	3001
Mansfield (Qld)	1	M	2915
Mount Gravatt	0	F	1669
Mount Gravatt	0	M	1417
Mount Gravatt	1	F	5618
Mount Gravatt	1	M	5381
Rochedale - Burbank	0	F	1136
Rochedale - Burbank	0	M	1056
Rochedale - Burbank	1	F	1958
Rochedale - Burbank	1	M	1945
Upper Mount Gravatt	0	F	1550
Upper Mount Gravatt	0	M	1313
Upper Mount Gravatt	1	F	3072
Upper Mount Gravatt	1	M	2980
Wishart	0	F	1796
Wishart	0	M	1539
Wishart	1	F	3728
Wishart	1	M	3372
Coopers Plains	0	F	1195
Coopers Plains	0	M	1183
Coopers Plains	1	F	1372
Coopers Plains	1	M	1373
Moorooka	0	F	1065
Moorooka	0	M	1082
Moorooka	1	F	3856
Moorooka	1	M	3868
Robertson	0	F	1647
Robertson	0	M	1620
Robertson	1	F	794
Robertson	1	M	821
Salisbury - Nathan	0	F	681
Salisbury - Nathan	0	M	697
Salisbury - Nathan	1	F	2686
Salisbury - Nathan	1	M	2706
Tarragindi	0	F	660
Tarragindi	0	M	519
Tarragindi	1	F	4544
Tarragindi	1	M	4451
Algester	0	F	1339
Algester	0	M	1255
Algester	1	F	2713
Algester	1	M	2818
Calamvale - Stretton	0	F	6430
Calamvale - Stretton	0	M	5919
Calamvale - Stretton	1	F	3996
Calamvale - Stretton	1	M	3988
Pallara - Willawong	0	F	851
Pallara - Willawong	0	M	803
Pallara - Willawong	1	F	1424
Pallara - Willawong	1	M	1404
Parkinson - Drewvale	0	F	3031
Parkinson - Drewvale	0	M	2691
Parkinson - Drewvale	1	F	4671
Parkinson - Drewvale	1	M	4695
Rocklea - Acacia Ridge	0	F	1515
Rocklea - Acacia Ridge	0	M	1514
Rocklea - Acacia Ridge	1	F	2785
Rocklea - Acacia Ridge	1	M	3002
Kuraby	0	F	2136
Kuraby	0	M	2006
Kuraby	1	F	2012
Kuraby	1	M	1976
Runcorn	0	F	3940
Runcorn	0	M	4007
Runcorn	1	F	2934
Runcorn	1	M	2974
Sunnybank	0	F	2591
Sunnybank	0	M	2547
Sunnybank	1	F	1632
Sunnybank	1	M	1729
Sunnybank Hills	0	F	4922
Sunnybank Hills	0	M	4677
Sunnybank Hills	1	F	3729
Sunnybank Hills	1	M	3793
Jindalee - Mount Ommaney	0	F	788
Jindalee - Mount Ommaney	0	M	684
Jindalee - Mount Ommaney	1	F	2949
Jindalee - Mount Ommaney	1	M	2891
Middle Park - Jamboree Heights	0	F	925
Middle Park - Jamboree Heights	0	M	809
Middle Park - Jamboree Heights	1	F	2543
Middle Park - Jamboree Heights	1	M	2624
Riverhills	0	F	351
Riverhills	0	M	306
Riverhills	1	F	1615
Riverhills	1	M	1621
Seventeen Mile Rocks - Sinnamon Park	0	F	1177
Seventeen Mile Rocks - Sinnamon Park	0	M	1004
Seventeen Mile Rocks - Sinnamon Park	1	F	3683
Seventeen Mile Rocks - Sinnamon Park	1	M	3451
Westlake	0	F	532
Westlake	0	M	491
Westlake	1	F	1631
Westlake	1	M	1583
Bellbowrie - Moggill	0	F	669
Bellbowrie - Moggill	0	M	587
Bellbowrie - Moggill	1	F	4347
Bellbowrie - Moggill	1	M	4181
Brookfield - Kenmore Hills	0	F	428
Brookfield - Kenmore Hills	0	M	377
Brookfield - Kenmore Hills	1	F	2821
Brookfield - Kenmore Hills	1	M	2756
Chapel Hill	0	F	950
Chapel Hill	0	M	871
Chapel Hill	1	F	4091
Chapel Hill	1	M	4000
Fig Tree Pocket	0	F	256
Fig Tree Pocket	0	M	236
Fig Tree Pocket	1	F	1693
Fig Tree Pocket	1	M	1720
Kenmore	0	F	747
Kenmore	0	M	630
Kenmore	1	F	3680
Kenmore	1	M	3480
Pinjarra Hills - Pullenvale	0	F	252
Pinjarra Hills - Pullenvale	0	M	198
Pinjarra Hills - Pullenvale	1	F	2327
Pinjarra Hills - Pullenvale	1	M	2375
Chelmer - Graceville	0	F	350
Chelmer - Graceville	0	M	344
Chelmer - Graceville	1	F	3282
Chelmer - Graceville	1	M	3175
Corinda	0	F	289
Corinda	0	M	282
Corinda	1	F	2059
Corinda	1	M	1953
Indooroopilly	0	F	1921
Indooroopilly	0	M	1746
Indooroopilly	1	F	3898
Indooroopilly	1	M	3934
Sherwood	0	F	425
Sherwood	0	M	336
Sherwood	1	F	2412
Sherwood	1	M	2212
St Lucia	0	F	2643
St Lucia	0	M	2279
St Lucia	1	F	3514
St Lucia	1	M	3384
Taringa	0	F	1124
Taringa	0	M	954
Taringa	1	F	3034
Taringa	1	M	2916
Enoggera	0	F	392
Enoggera	0	M	335
Enoggera	1	F	3312
Enoggera	1	M	3633
Enoggera Reservoir	1	F	6
Enoggera Reservoir	1	M	12
Keperra	0	F	335
Keperra	0	M	249
Keperra	1	F	3318
Keperra	1	M	2927
Mitchelton	0	F	431
Mitchelton	0	M	332
Mitchelton	1	F	3749
Mitchelton	1	M	3540
The Gap	0	F	780
The Gap	0	M	635
The Gap	1	F	7381
The Gap	1	M	7095
Upper Kedron - Ferny Grove	0	F	452
Upper Kedron - Ferny Grove	0	M	398
Upper Kedron - Ferny Grove	1	F	4411
Upper Kedron - Ferny Grove	1	M	4331
Brisbane City	0	F	2253
Brisbane City	0	M	2112
Brisbane City	1	F	2218
Brisbane City	1	M	2646
Fortitude Valley	0	F	964
Fortitude Valley	0	M	946
Fortitude Valley	1	F	1886
Fortitude Valley	1	M	2347
Highgate Hill	0	F	937
Highgate Hill	0	M	845
Highgate Hill	1	F	1949
Highgate Hill	1	M	2078
Kangaroo Point	0	F	985
Kangaroo Point	0	M	974
Kangaroo Point	1	F	2728
Kangaroo Point	1	M	2822
New Farm	0	F	1039
New Farm	0	M	970
New Farm	1	F	4445
New Farm	1	M	4415
South Brisbane	0	F	1535
South Brisbane	0	M	1271
South Brisbane	1	F	1796
South Brisbane	1	M	1993
Spring Hill	0	F	1291
Spring Hill	0	M	1256
Spring Hill	1	F	1178
Spring Hill	1	M	1703
West End	0	F	1309
West End	0	M	1188
West End	1	F	3056
West End	1	M	3114
Balmoral	0	F	197
Balmoral	0	M	162
Balmoral	1	F	1850
Balmoral	1	M	1761
Bulimba	0	F	350
Bulimba	0	M	309
Bulimba	1	F	2818
Bulimba	1	M	2714
East Brisbane	0	F	546
East Brisbane	0	M	536
East Brisbane	1	F	1952
East Brisbane	1	M	2326
Hawthorne	0	F	214
Hawthorne	0	M	188
Hawthorne	1	F	2258
Hawthorne	1	M	2103
Morningside - Seven Hills	0	F	850
Morningside - Seven Hills	0	M	807
Morningside - Seven Hills	1	F	5270
Morningside - Seven Hills	1	M	4926
Norman Park	0	F	312
Norman Park	0	M	223
Norman Park	1	F	2743
Norman Park	1	M	2670
Albion	0	F	233
Albion	0	M	188
Albion	1	F	1150
Albion	1	M	1008
Alderley	0	F	314
Alderley	0	M	309
Alderley	1	F	2606
Alderley	1	M	2494
Ascot	0	F	388
Ascot	0	M	329
Ascot	1	F	2087
Ascot	1	M	1999
Clayfield	0	F	921
Clayfield	0	M	883
Clayfield	1	F	4243
Clayfield	1	M	3792
Grange	0	F	166
Grange	0	M	135
Grange	1	F	1948
Grange	1	M	1846
Hamilton (Qld)	0	F	475
Hamilton (Qld)	0	M	440
Hamilton (Qld)	1	F	2340
Hamilton (Qld)	1	M	2350
Hendra	0	F	197
Hendra	0	M	187
Hendra	1	F	2034
Hendra	1	M	1938
Kelvin Grove - Herston	0	F	1882
Kelvin Grove - Herston	0	M	1775
Kelvin Grove - Herston	1	F	2791
Kelvin Grove - Herston	1	M	2745
Newmarket	0	F	364
Newmarket	0	M	351
Newmarket	1	F	1965
Newmarket	1	M	1970
Newstead - Bowen Hills	0	F	880
Newstead - Bowen Hills	0	M	815
Newstead - Bowen Hills	1	F	3675
Newstead - Bowen Hills	1	M	3793
Wilston	0	F	199
Wilston	0	M	189
Wilston	1	F	1690
Wilston	1	M	1686
Windsor	0	F	566
Windsor	0	M	538
Windsor	1	F	2808
Windsor	1	M	2891
Wooloowin - Lutwyche	0	F	834
Wooloowin - Lutwyche	0	M	784
Wooloowin - Lutwyche	1	F	3756
Wooloowin - Lutwyche	1	M	3790
Ashgrove	0	F	522
Ashgrove	0	M	465
Ashgrove	1	F	5833
Ashgrove	1	M	5893
Auchenflower	0	F	430
Auchenflower	0	M	432
Auchenflower	1	F	2120
Auchenflower	1	M	2093
Bardon	0	F	391
Bardon	0	M	258
Bardon	1	F	4501
Bardon	1	M	4169
Paddington - Milton	0	F	677
Paddington - Milton	0	M	599
Paddington - Milton	1	F	4484
Paddington - Milton	1	M	4369
Red Hill (Qld)	0	F	289
Red Hill (Qld)	0	M	311
Red Hill (Qld)	1	F	2337
Red Hill (Qld)	1	M	2331
Toowong	0	F	1367
Toowong	0	M	1080
Toowong	1	F	3787
Toowong	1	M	3810
Brinsmead	0	F	313
Brinsmead	0	M	267
Brinsmead	1	F	2264
Brinsmead	1	M	2237
Clifton Beach - Kewarra Beach	0	F	583
Clifton Beach - Kewarra Beach	0	M	471
Clifton Beach - Kewarra Beach	1	F	4561
Clifton Beach - Kewarra Beach	1	M	4451
Freshwater - Stratford	0	F	154
Freshwater - Stratford	0	M	119
Freshwater - Stratford	1	F	1596
Freshwater - Stratford	1	M	1504
Redlynch	0	F	715
Redlynch	0	M	500
Redlynch	1	F	5417
Redlynch	1	M	5291
Trinity Beach - Smithfield	0	F	929
Trinity Beach - Smithfield	0	M	724
Trinity Beach - Smithfield	1	F	5631
Trinity Beach - Smithfield	1	M	5748
Yorkeys Knob - Machans Beach	0	F	295
Yorkeys Knob - Machans Beach	0	M	211
Yorkeys Knob - Machans Beach	1	F	2411
Yorkeys Knob - Machans Beach	1	M	2406
Bentley Park	0	F	535
Bentley Park	0	M	422
Bentley Park	1	F	3271
Bentley Park	1	M	3198
Cairns City	0	F	1519
Cairns City	0	M	1395
Cairns City	1	F	3000
Cairns City	1	M	3467
Earlville - Bayview Heights	0	F	516
Earlville - Bayview Heights	0	M	373
Earlville - Bayview Heights	1	F	3447
Earlville - Bayview Heights	1	M	3315
Edmonton	0	F	581
Edmonton	0	M	472
Edmonton	1	F	4514
Edmonton	1	M	4448
Gordonvale - Trinity	0	F	255
Gordonvale - Trinity	0	M	194
Gordonvale - Trinity	1	F	3707
Gordonvale - Trinity	1	M	3853
Kanimbla - Mooroobool	0	F	1059
Kanimbla - Mooroobool	0	M	840
Kanimbla - Mooroobool	1	F	3682
Kanimbla - Mooroobool	1	M	3483
Manoora	0	F	706
Manoora	0	M	528
Manoora	1	F	1940
Manoora	1	M	1940
Manunda	0	F	589
Manunda	0	M	507
Manunda	1	F	1756
Manunda	1	M	1782
Mount Sheridan	0	F	711
Mount Sheridan	0	M	601
Mount Sheridan	1	F	3385
Mount Sheridan	1	M	3161
Westcourt - Bungalow	0	F	749
Westcourt - Bungalow	0	M	668
Westcourt - Bungalow	1	F	1910
Westcourt - Bungalow	1	M	2065
White Rock	0	F	319
White Rock	0	M	256
White Rock	1	F	1892
White Rock	1	M	1775
Whitfield - Edge Hill	0	F	513
Whitfield - Edge Hill	0	M	379
Whitfield - Edge Hill	1	F	3466
Whitfield - Edge Hill	1	M	3320
Woree	0	F	396
Woree	0	M	335
Woree	1	F	1755
Woree	1	M	1815
Babinda	0	F	127
Babinda	0	M	108
Babinda	1	F	1721
Babinda	1	M	1911
Innisfail	0	F	654
Innisfail	0	M	616
Innisfail	1	F	3585
Innisfail	1	M	3543
Johnstone	0	F	236
Johnstone	0	M	215
Johnstone	1	F	3320
Johnstone	1	M	3492
Tully	0	F	499
Tully	0	M	485
Tully	1	F	4077
Tully	1	M	4593
Yarrabah	0	F	153
Yarrabah	0	M	148
Yarrabah	1	F	1075
Yarrabah	1	M	1087
Daintree	0	F	217
Daintree	0	M	177
Daintree	1	F	2521
Daintree	1	M	2715
Port Douglas	0	F	253
Port Douglas	0	M	214
Port Douglas	1	F	1940
Port Douglas	1	M	2046
Atherton	0	F	306
Atherton	0	M	243
Atherton	1	F	4869
Atherton	1	M	4584
Herberton	0	F	118
Herberton	0	M	72
Herberton	1	F	2299
Herberton	1	M	2375
Kuranda	0	F	191
Kuranda	0	M	178
Kuranda	1	F	1838
Kuranda	1	M	1829
Malanda - Yungaburra	0	F	154
Malanda - Yungaburra	0	M	172
Malanda - Yungaburra	1	F	3807
Malanda - Yungaburra	1	M	3731
Mareeba	0	F	716
Mareeba	0	M	676
Mareeba	1	F	4342
Mareeba	1	M	4265
Balonne	0	F	62
Balonne	0	M	67
Balonne	1	F	1898
Balonne	1	M	2002
Chinchilla	0	F	141
Chinchilla	0	M	147
Chinchilla	1	F	3388
Chinchilla	1	M	3493
Goondiwindi	0	F	105
Goondiwindi	0	M	118
Goondiwindi	1	F	2801
Goondiwindi	1	M	2687
Inglewood - Waggamba	0	F	60
Inglewood - Waggamba	0	M	57
Inglewood - Waggamba	1	F	1808
Inglewood - Waggamba	1	M	1922
Miles - Wandoan	0	F	51
Miles - Wandoan	0	M	53
Miles - Wandoan	1	F	1622
Miles - Wandoan	1	M	1797
Roma	0	F	190
Roma	0	M	214
Roma	1	F	2874
Roma	1	M	2815
Roma Region	0	F	39
Roma Region	0	M	41
Roma Region	1	F	2486
Roma Region	1	M	2788
Tara	0	F	53
Tara	0	M	52
Tara	1	F	1542
Tara	1	M	1723
Crows Nest - Rosalie	0	F	89
Crows Nest - Rosalie	0	M	49
Crows Nest - Rosalie	1	F	3930
Crows Nest - Rosalie	1	M	3921
Jondaryan	0	F	172
Jondaryan	0	M	213
Jondaryan	1	F	3241
Jondaryan	1	M	3430
Millmerran	0	F	89
Millmerran	0	M	109
Millmerran	1	F	1313
Millmerran	1	M	1371
Pittsworth	0	F	68
Pittsworth	0	M	42
Pittsworth	1	F	2560
Pittsworth	1	M	2551
Wambo	0	F	325
Wambo	0	M	353
Wambo	1	F	7519
Wambo	1	M	7572
Clifton - Greenmount	0	F	61
Clifton - Greenmount	0	M	58
Clifton - Greenmount	1	F	2198
Clifton - Greenmount	1	M	2249
Southern Downs - East	0	F	52
Southern Downs - East	0	M	46
Southern Downs - East	1	F	1889
Southern Downs - East	1	M	1930
Southern Downs - West	0	F	51
Southern Downs - West	0	M	55
Southern Downs - West	1	F	2064
Southern Downs - West	1	M	2180
Stanthorpe	0	F	295
Stanthorpe	0	M	223
Stanthorpe	1	F	2362
Stanthorpe	1	M	2194
Stanthorpe Region	0	F	144
Stanthorpe Region	0	M	144
Stanthorpe Region	1	F	2502
Stanthorpe Region	1	M	2595
Warwick	0	F	278
Warwick	0	M	244
Warwick	1	F	7165
Warwick	1	M	6622
Central Highlands - East	0	F	151
Central Highlands - East	0	M	156
Central Highlands - East	1	F	2877
Central Highlands - East	1	M	3313
Central Highlands - West	0	F	106
Central Highlands - West	0	M	100
Central Highlands - West	1	F	3205
Central Highlands - West	1	M	3679
Emerald	0	F	455
Emerald	0	M	420
Emerald	1	F	5460
Emerald	1	M	5562
Berserker	0	F	199
Berserker	0	M	236
Berserker	1	F	2923
Berserker	1	M	2933
Bouldercombe	0	F	13
Bouldercombe	0	M	8
Bouldercombe	1	F	844
Bouldercombe	1	M	874
Emu Park	0	F	65
Emu Park	0	M	56
Emu Park	1	F	2392
Emu Park	1	M	2394
Frenchville - Mount Archer	0	F	262
Frenchville - Mount Archer	0	M	241
Frenchville - Mount Archer	1	F	4145
Frenchville - Mount Archer	1	M	3909
Glenlee - Rockyview	0	F	48
Glenlee - Rockyview	0	M	39
Glenlee - Rockyview	1	F	1956
Glenlee - Rockyview	1	M	2086
Gracemere	0	F	217
Gracemere	0	M	180
Gracemere	1	F	5416
Gracemere	1	M	5055
Lakes Creek	0	F	172
Lakes Creek	0	M	293
Lakes Creek	1	F	2069
Lakes Creek	1	M	2052
Mount Morgan	0	F	16
Mount Morgan	0	M	25
Mount Morgan	1	F	1276
Mount Morgan	1	M	1371
Norman Gardens	0	F	593
Norman Gardens	0	M	611
Norman Gardens	1	F	4359
Norman Gardens	1	M	4005
Park Avenue	0	F	102
Park Avenue	0	M	118
Park Avenue	1	F	2334
Park Avenue	1	M	2225
Parkhurst - Kawana	0	F	237
Parkhurst - Kawana	0	M	209
Parkhurst - Kawana	1	F	3058
Parkhurst - Kawana	1	M	2919
Rockhampton - West	0	F	113
Rockhampton - West	0	M	90
Rockhampton - West	1	F	2745
Rockhampton - West	1	M	2555
Rockhampton City	0	F	65
Rockhampton City	0	M	65
Rockhampton City	1	F	1291
Rockhampton City	1	M	1450
Rockhampton Region - East	0	F	27
Rockhampton Region - East	0	M	20
Rockhampton Region - East	1	F	1444
Rockhampton Region - East	1	M	1675
Rockhampton Region - North	0	F	46
Rockhampton Region - North	0	M	40
Rockhampton Region - North	1	F	1866
Rockhampton Region - North	1	M	1952
Rockhampton Region - West	0	F	20
Rockhampton Region - West	0	M	19
Rockhampton Region - West	1	F	1270
Rockhampton Region - West	1	M	1396
Shoalwater Bay	1	F	8
Shoalwater Bay	1	M	7
The Range - Allenstown	0	F	268
The Range - Allenstown	0	M	250
The Range - Allenstown	1	F	3727
The Range - Allenstown	1	M	3319
Yeppoon	0	F	318
Yeppoon	0	M	263
Yeppoon	1	F	8217
Yeppoon	1	M	7925
Banana	0	F	65
Banana	0	M	61
Banana	1	F	3693
Banana	1	M	4019
Biloela	0	F	248
Biloela	0	M	327
Biloela	1	F	2380
Biloela	1	M	2371
Agnes Water - Miriam Vale	0	F	112
Agnes Water - Miriam Vale	0	M	84
Agnes Water - Miriam Vale	1	F	2461
Agnes Water - Miriam Vale	1	M	2839
Boyne Island - Tannum Sands	0	F	221
Boyne Island - Tannum Sands	0	M	208
Boyne Island - Tannum Sands	1	F	4429
Boyne Island - Tannum Sands	1	M	4477
Callemondah	1	F	5
Callemondah	1	M	13
Clinton - New Auckland	0	F	593
Clinton - New Auckland	0	M	571
Clinton - New Auckland	1	F	5744
Clinton - New Auckland	1	M	5803
Gladstone	0	F	335
Gladstone	0	M	338
Gladstone	1	F	2212
Gladstone	1	M	2440
Gladstone Hinterland	0	F	141
Gladstone Hinterland	0	M	208
Gladstone Hinterland	1	F	4982
Gladstone Hinterland	1	M	5436
Kin Kora - Sun Valley	0	F	131
Kin Kora - Sun Valley	0	M	114
Kin Kora - Sun Valley	1	F	1545
Kin Kora - Sun Valley	1	M	1647
Telina - Toolooa	0	F	169
Telina - Toolooa	0	M	138
Telina - Toolooa	1	F	2701
Telina - Toolooa	1	M	2700
West Gladstone	0	F	251
West Gladstone	0	M	234
West Gladstone	1	F	1837
West Gladstone	1	M	1990
Broadbeach Waters	0	F	519
Broadbeach Waters	0	M	427
Broadbeach Waters	1	F	3181
Broadbeach Waters	1	M	3146
Burleigh Heads	0	F	326
Burleigh Heads	0	M	254
Burleigh Heads	1	F	3816
Burleigh Heads	1	M	3554
Burleigh Waters	0	F	664
Burleigh Waters	0	M	485
Burleigh Waters	1	F	6475
Burleigh Waters	1	M	5922
Mermaid Beach - Broadbeach	0	F	918
Mermaid Beach - Broadbeach	0	M	791
Mermaid Beach - Broadbeach	1	F	4414
Mermaid Beach - Broadbeach	1	M	4359
Mermaid Waters	0	F	919
Mermaid Waters	0	M	772
Mermaid Waters	1	F	4953
