SA2_NAME16	Age	persons
Arncliffe - Bardwell Valley	20-24	2318
Arncliffe - Bardwell Valley	25-34	6458
Arncliffe - Bardwell Valley	35-44	3001
Arncliffe - Bardwell Valley	45-54	1977
Arncliffe - Bardwell Valley	55-64	1670
Arncliffe - Bardwell Valley	65-74	1100
Arncliffe - Bardwell Valley	75-84	645
Arncliffe - Bardwell Valley	85+	311
Bexley	0-4	1766
Bexley	5-14	2966
Bexley	15-19	1511
Bexley	20-24	1867
Bexley	25-34	4528
Bexley	35-44	3760
Bexley	45-54	3224
Bexley	55-64	2820
Bexley	65-74	1956
Bexley	75-84	1326
Bexley	85+	756
Kingsgrove (South) - Bardwell Park	0-4	703
Kingsgrove (South) - Bardwell Park	5-14	1562
Kingsgrove (South) - Bardwell Park	15-19	781
Kingsgrove (South) - Bardwell Park	20-24	766
Kingsgrove (South) - Bardwell Park	25-34	1578
Kingsgrove (South) - Bardwell Park	35-44	1758
Kingsgrove (South) - Bardwell Park	45-54	1757
Kingsgrove (South) - Bardwell Park	55-64	1389
Kingsgrove (South) - Bardwell Park	65-74	1161
Kingsgrove (South) - Bardwell Park	75-84	822
Kingsgrove (South) - Bardwell Park	85+	344
Kogarah	0-4	792
Kogarah	5-14	1064
Kogarah	15-19	526
Kogarah	20-24	867
Kogarah	25-34	2708
Kogarah	35-44	1743
Kogarah	45-54	1249
Kogarah	55-64	976
Kogarah	65-74	666
Kogarah	75-84	472
Kogarah	85+	242
Kogarah Bay - Carlton - Allawah	0-4	1001
Kogarah Bay - Carlton - Allawah	5-14	1704
Kogarah Bay - Carlton - Allawah	15-19	916
Kogarah Bay - Carlton - Allawah	20-24	1126
Kogarah Bay - Carlton - Allawah	25-34	2921
Kogarah Bay - Carlton - Allawah	35-44	2171
Kogarah Bay - Carlton - Allawah	45-54	2116
Kogarah Bay - Carlton - Allawah	55-64	1820
Kogarah Bay - Carlton - Allawah	65-74	1230
Kogarah Bay - Carlton - Allawah	75-84	689
Kogarah Bay - Carlton - Allawah	85+	276
Monterey - Brighton-le-Sands - Kyeemagh	0-4	817
Monterey - Brighton-le-Sands - Kyeemagh	5-14	1427
Monterey - Brighton-le-Sands - Kyeemagh	15-19	654
Monterey - Brighton-le-Sands - Kyeemagh	20-24	753
Monterey - Brighton-le-Sands - Kyeemagh	25-34	2011
Monterey - Brighton-le-Sands - Kyeemagh	35-44	2148
Monterey - Brighton-le-Sands - Kyeemagh	45-54	2041
Monterey - Brighton-le-Sands - Kyeemagh	55-64	1520
Monterey - Brighton-le-Sands - Kyeemagh	65-74	1344
Monterey - Brighton-le-Sands - Kyeemagh	75-84	913
Monterey - Brighton-le-Sands - Kyeemagh	85+	347
Rockdale - Banksia	0-4	1164
Rockdale - Banksia	5-14	1609
Rockdale - Banksia	15-19	881
Rockdale - Banksia	20-24	1760
Rockdale - Banksia	25-34	5209
Rockdale - Banksia	35-44	2852
Rockdale - Banksia	45-54	2075
Rockdale - Banksia	55-64	1740
Rockdale - Banksia	65-74	1295
Rockdale - Banksia	75-84	832
Rockdale - Banksia	85+	539
Sans Souci - Ramsgate	0-4	888
Sans Souci - Ramsgate	5-14	1763
Sans Souci - Ramsgate	15-19	786
Sans Souci - Ramsgate	20-24	686
Sans Souci - Ramsgate	25-34	1816
Sans Souci - Ramsgate	35-44	2239
Sans Souci - Ramsgate	45-54	2312
Sans Souci - Ramsgate	55-64	2012
Sans Souci - Ramsgate	65-74	1751
Sans Souci - Ramsgate	75-84	1145
Sans Souci - Ramsgate	85+	565
Concord - Mortlake - Cabarita	0-4	1208
Concord - Mortlake - Cabarita	5-14	2523
Concord - Mortlake - Cabarita	15-19	1154
Concord - Mortlake - Cabarita	20-24	1195
Concord - Mortlake - Cabarita	25-34	2745
Concord - Mortlake - Cabarita	35-44	3037
Concord - Mortlake - Cabarita	45-54	3145
Concord - Mortlake - Cabarita	55-64	2761
Concord - Mortlake - Cabarita	65-74	2154
Concord - Mortlake - Cabarita	75-84	1248
Concord - Mortlake - Cabarita	85+	571
Concord West - North Strathfield	0-4	1684
Concord West - North Strathfield	5-14	1986
Concord West - North Strathfield	15-19	1100
Concord West - North Strathfield	20-24	2881
Concord West - North Strathfield	25-34	7285
Concord West - North Strathfield	35-44	3623
Concord West - North Strathfield	45-54	2365
Concord West - North Strathfield	55-64	1960
Concord West - North Strathfield	65-74	1135
Concord West - North Strathfield	75-84	580
Concord West - North Strathfield	85+	251
Drummoyne - Rodd Point	0-4	1141
Drummoyne - Rodd Point	5-14	2038
Drummoyne - Rodd Point	15-19	775
Drummoyne - Rodd Point	20-24	829
Drummoyne - Rodd Point	25-34	2638
Drummoyne - Rodd Point	35-44	2952
Drummoyne - Rodd Point	45-54	2585
Drummoyne - Rodd Point	55-64	2085
Drummoyne - Rodd Point	65-74	1690
Drummoyne - Rodd Point	75-84	989
Drummoyne - Rodd Point	85+	601
Five Dock - Abbotsford	0-4	1318
Five Dock - Abbotsford	5-14	2198
Five Dock - Abbotsford	15-19	861
Five Dock - Abbotsford	20-24	888
Five Dock - Abbotsford	25-34	2792
Five Dock - Abbotsford	35-44	3431
Five Dock - Abbotsford	45-54	2970
Five Dock - Abbotsford	55-64	2363
Five Dock - Abbotsford	65-74	1839
Five Dock - Abbotsford	75-84	1181
Five Dock - Abbotsford	85+	589
Balmain	0-4	1036
Balmain	5-14	1699
Balmain	15-19	525
Balmain	20-24	671
Balmain	25-34	2192
Balmain	35-44	2801
Balmain	45-54	2532
Balmain	55-64	2000
Balmain	65-74	1550
Balmain	75-84	524
Balmain	85+	161
Leichhardt - Annandale	0-4	2048
Leichhardt - Annandale	5-14	2904
Leichhardt - Annandale	15-19	882
Leichhardt - Annandale	20-24	1644
Leichhardt - Annandale	25-34	4465
Leichhardt - Annandale	35-44	5109
Leichhardt - Annandale	45-54	3740
Leichhardt - Annandale	55-64	2616
Leichhardt - Annandale	65-74	1762
Leichhardt - Annandale	75-84	839
Leichhardt - Annandale	85+	381
Lilyfield - Rozelle	0-4	1045
Lilyfield - Rozelle	5-14	1537
Lilyfield - Rozelle	15-19	444
Lilyfield - Rozelle	20-24	613
Lilyfield - Rozelle	25-34	2207
Lilyfield - Rozelle	35-44	2853
Lilyfield - Rozelle	45-54	2181
Lilyfield - Rozelle	55-64	1554
Lilyfield - Rozelle	65-74	994
Lilyfield - Rozelle	75-84	381
Lilyfield - Rozelle	85+	186
Ashfield	0-4	1274
Ashfield	5-14	1760
Ashfield	15-19	1060
Ashfield	20-24	2251
Ashfield	25-34	6034
Ashfield	35-44	3456
Ashfield	45-54	2838
Ashfield	55-64	2388
Ashfield	65-74	1571
Ashfield	75-84	1142
Ashfield	85+	724
Burwood - Croydon	0-4	1062
Burwood - Croydon	5-14	1942
Burwood - Croydon	15-19	1442
Burwood - Croydon	20-24	3237
Burwood - Croydon	25-34	5439
Burwood - Croydon	35-44	2909
Burwood - Croydon	45-54	2867
Burwood - Croydon	55-64	2482
Burwood - Croydon	65-74	1538
Burwood - Croydon	75-84	1148
Burwood - Croydon	85+	579
Canterbury (North) - Ashbury	0-4	581
Canterbury (North) - Ashbury	5-14	1165
Canterbury (North) - Ashbury	15-19	536
Canterbury (North) - Ashbury	20-24	691
Canterbury (North) - Ashbury	25-34	1609
Canterbury (North) - Ashbury	35-44	1596
Canterbury (North) - Ashbury	45-54	1572
Canterbury (North) - Ashbury	55-64	1166
Canterbury (North) - Ashbury	65-74	848
Canterbury (North) - Ashbury	75-84	532
Canterbury (North) - Ashbury	85+	146
Croydon Park - Enfield	0-4	951
Croydon Park - Enfield	5-14	2016
Croydon Park - Enfield	15-19	1012
Croydon Park - Enfield	20-24	1116
Croydon Park - Enfield	25-34	2468
Croydon Park - Enfield	35-44	2433
Croydon Park - Enfield	45-54	2468
Croydon Park - Enfield	55-64	1897
Croydon Park - Enfield	65-74	1459
Croydon Park - Enfield	75-84	952
Croydon Park - Enfield	85+	459
Dulwich Hill - Lewisham	0-4	910
Dulwich Hill - Lewisham	5-14	1641
Dulwich Hill - Lewisham	15-19	732
Dulwich Hill - Lewisham	20-24	1184
Dulwich Hill - Lewisham	25-34	3241
Dulwich Hill - Lewisham	35-44	2893
Dulwich Hill - Lewisham	45-54	2448
Dulwich Hill - Lewisham	55-64	1698
Dulwich Hill - Lewisham	65-74	1096
Dulwich Hill - Lewisham	75-84	694
Dulwich Hill - Lewisham	85+	274
Haberfield - Summer Hill	0-4	700
Haberfield - Summer Hill	5-14	1588
Haberfield - Summer Hill	15-19	622
Haberfield - Summer Hill	20-24	797
Haberfield - Summer Hill	25-34	2097
Haberfield - Summer Hill	35-44	2098
Haberfield - Summer Hill	45-54	2050
Haberfield - Summer Hill	55-64	1478
Haberfield - Summer Hill	65-74	966
Haberfield - Summer Hill	75-84	662
Haberfield - Summer Hill	85+	406
Homebush	0-4	1145
Homebush	5-14	1341
Homebush	15-19	783
Homebush	20-24	1617
Homebush	25-34	5187
Homebush	35-44	2371
Homebush	45-54	1561
Homebush	55-64	1227
Homebush	65-74	534
Homebush	75-84	326
Homebush	85+	107
Strathfield	0-4	1058
Strathfield	5-14	2079
Strathfield	15-19	1550
Strathfield	20-24	2945
Strathfield	25-34	5940
Strathfield	35-44	2844
Strathfield	45-54	2836
Strathfield	55-64	2392
Strathfield	65-74	1603
Strathfield	75-84	1101
Strathfield	85+	666
Strathfield South	0-4	225
Strathfield South	5-14	413
Strathfield South	15-19	240
Strathfield South	20-24	280
Strathfield South	25-34	530
Strathfield South	35-44	521
Strathfield South	45-54	471
Strathfield South	55-64	408
Strathfield South	65-74	272
Strathfield South	75-84	139
Strathfield South	85+	46
Chatswood (East) - Artarmon	0-4	1862
Chatswood (East) - Artarmon	5-14	3149
Chatswood (East) - Artarmon	15-19	1453
Chatswood (East) - Artarmon	20-24	2181
Chatswood (East) - Artarmon	25-34	5759
Chatswood (East) - Artarmon	35-44	4905
Chatswood (East) - Artarmon	45-54	3336
Chatswood (East) - Artarmon	55-64	2518
Chatswood (East) - Artarmon	65-74	1832
Chatswood (East) - Artarmon	75-84	1062
Chatswood (East) - Artarmon	85+	614
Chatswood (West) - Lane Cove North	0-4	1397
Chatswood (West) - Lane Cove North	5-14	2193
Chatswood (West) - Lane Cove North	15-19	943
Chatswood (West) - Lane Cove North	20-24	1313
Chatswood (West) - Lane Cove North	25-34	4332
Chatswood (West) - Lane Cove North	35-44	3565
Chatswood (West) - Lane Cove North	45-54	2512
Chatswood (West) - Lane Cove North	55-64	2026
Chatswood (West) - Lane Cove North	65-74	1357
Chatswood (West) - Lane Cove North	75-84	775
Chatswood (West) - Lane Cove North	85+	447
Lane Cove - Greenwich	0-4	1713
Lane Cove - Greenwich	5-14	3463
Lane Cove - Greenwich	15-19	1656
Lane Cove - Greenwich	20-24	1406
Lane Cove - Greenwich	25-34	3624
Lane Cove - Greenwich	35-44	4116
Lane Cove - Greenwich	45-54	3736
Lane Cove - Greenwich	55-64	2926
Lane Cove - Greenwich	65-74	2219
Lane Cove - Greenwich	75-84	1211
Lane Cove - Greenwich	85+	668
St Leonards - Naremburn	0-4	771
St Leonards - Naremburn	5-14	828
St Leonards - Naremburn	15-19	285
St Leonards - Naremburn	20-24	551
St Leonards - Naremburn	25-34	2744
St Leonards - Naremburn	35-44	2209
St Leonards - Naremburn	45-54	1202
St Leonards - Naremburn	55-64	933
St Leonards - Naremburn	65-74	614
St Leonards - Naremburn	75-84	262
St Leonards - Naremburn	85+	97
Willoughby - Castle Cove - Northbridge	0-4	1656
Willoughby - Castle Cove - Northbridge	5-14	4155
Willoughby - Castle Cove - Northbridge	15-19	1602
Willoughby - Castle Cove - Northbridge	20-24	1176
Willoughby - Castle Cove - Northbridge	25-34	1983
Willoughby - Castle Cove - Northbridge	35-44	3829
Willoughby - Castle Cove - Northbridge	45-54	4083
Willoughby - Castle Cove - Northbridge	55-64	2907
Willoughby - Castle Cove - Northbridge	65-74	2157
Willoughby - Castle Cove - Northbridge	75-84	1229
Willoughby - Castle Cove - Northbridge	85+	681
Asquith - Mount Colah	0-4	1139
Asquith - Mount Colah	5-14	2759
Asquith - Mount Colah	15-19	1218
Asquith - Mount Colah	20-24	1077
Asquith - Mount Colah	25-34	1750
Asquith - Mount Colah	35-44	2760
Asquith - Mount Colah	45-54	2767
Asquith - Mount Colah	55-64	2394
Asquith - Mount Colah	65-74	1500
Asquith - Mount Colah	75-84	663
Asquith - Mount Colah	85+	271
Berowra - Brooklyn - Cowan	0-4	775
Berowra - Brooklyn - Cowan	5-14	1785
Berowra - Brooklyn - Cowan	15-19	834
Berowra - Brooklyn - Cowan	20-24	590
Berowra - Brooklyn - Cowan	25-34	960
Berowra - Brooklyn - Cowan	35-44	1764
Berowra - Brooklyn - Cowan	45-54	1895
Berowra - Brooklyn - Cowan	55-64	1467
Berowra - Brooklyn - Cowan	65-74	1093
Berowra - Brooklyn - Cowan	75-84	418
Berowra - Brooklyn - Cowan	85+	116
Normanhurst - Thornleigh - Westleigh	0-4	1153
Normanhurst - Thornleigh - Westleigh	5-14	2708
Normanhurst - Thornleigh - Westleigh	15-19	1464
Normanhurst - Thornleigh - Westleigh	20-24	986
Normanhurst - Thornleigh - Westleigh	25-34	1526
Normanhurst - Thornleigh - Westleigh	35-44	2721
Normanhurst - Thornleigh - Westleigh	45-54	2814
Normanhurst - Thornleigh - Westleigh	55-64	2127
Normanhurst - Thornleigh - Westleigh	65-74	1670
Normanhurst - Thornleigh - Westleigh	75-84	983
Normanhurst - Thornleigh - Westleigh	85+	384
Hornsby - East	0-4	918
Hornsby - East	5-14	1185
Hornsby - East	15-19	461
Hornsby - East	20-24	712
Hornsby - East	25-34	2645
Hornsby - East	35-44	2263
Hornsby - East	45-54	1410
Hornsby - East	55-64	1047
Hornsby - East	65-74	613
Hornsby - East	75-84	369
Hornsby - East	85+	169
Hornsby - West	0-4	695
Hornsby - West	5-14	1389
Hornsby - West	15-19	601
Hornsby - West	20-24	543
Hornsby - West	25-34	1299
Hornsby - West	35-44	1752
Hornsby - West	45-54	1509
Hornsby - West	55-64	1250
Hornsby - West	65-74	923
Hornsby - West	75-84	483
Hornsby - West	85+	239
Waitara - Wahroonga (West)	0-4	733
Waitara - Wahroonga (West)	5-14	1213
Waitara - Wahroonga (West)	15-19	387
Waitara - Wahroonga (West)	20-24	400
Waitara - Wahroonga (West)	25-34	1616
Waitara - Wahroonga (West)	35-44	1837
Waitara - Wahroonga (West)	45-54	1052
Waitara - Wahroonga (West)	55-64	839
Waitara - Wahroonga (West)	65-74	639
Waitara - Wahroonga (West)	75-84	531
Waitara - Wahroonga (West)	85+	357
Gordon - Killara	0-4	985
Gordon - Killara	5-14	2970
Gordon - Killara	15-19	1825
Gordon - Killara	20-24	1364
Gordon - Killara	25-34	2079
Gordon - Killara	35-44	2665
Gordon - Killara	45-54	3353
Gordon - Killara	55-64	2525
Gordon - Killara	65-74	1764
Gordon - Killara	75-84	1069
Gordon - Killara	85+	731
Lindfield - Roseville	0-4	1248
Lindfield - Roseville	5-14	3673
Lindfield - Roseville	15-19	1691
Lindfield - Roseville	20-24	1352
Lindfield - Roseville	25-34	2155
Lindfield - Roseville	35-44	3120
Lindfield - Roseville	45-54	3577
Lindfield - Roseville	55-64	2623
Lindfield - Roseville	65-74	1971
Lindfield - Roseville	75-84	1140
Lindfield - Roseville	85+	599
Pymble	0-4	924
Pymble	5-14	2715
Pymble	15-19	1334
Pymble	20-24	927
Pymble	25-34	1271
Pymble	35-44	2170
Pymble	45-54	2754
Pymble	55-64	1853
Pymble	65-74	1368
Pymble	75-84	694
Pymble	85+	350
St Ives	0-4	1164
St Ives	5-14	3114
St Ives	15-19	1401
St Ives	20-24	1006
St Ives	25-34	1551
St Ives	35-44	2804
St Ives	45-54	3090
St Ives	55-64	2320
St Ives	65-74	1964
St Ives	75-84	1425
St Ives	85+	604
Turramurra	0-4	932
Turramurra	5-14	2822
Turramurra	15-19	1344
Turramurra	20-24	938
Turramurra	25-34	1260
Turramurra	35-44	2363
Turramurra	45-54	2905
Turramurra	55-64	2110
Turramurra	65-74	1872
Turramurra	75-84	1548
Turramurra	85+	1166
Wahroonga (East) - Warrawee	0-4	818
Wahroonga (East) - Warrawee	5-14	2594
Wahroonga (East) - Warrawee	15-19	1721
Wahroonga (East) - Warrawee	20-24	1079
Wahroonga (East) - Warrawee	25-34	1355
Wahroonga (East) - Warrawee	35-44	2022
Wahroonga (East) - Warrawee	45-54	2869
Wahroonga (East) - Warrawee	55-64	2140
Wahroonga (East) - Warrawee	65-74	1602
Wahroonga (East) - Warrawee	75-84	1030
Wahroonga (East) - Warrawee	85+	590
Cremorne - Cammeray	0-4	1275
Cremorne - Cammeray	5-14	1769
Cremorne - Cammeray	15-19	581
Cremorne - Cammeray	20-24	787
Cremorne - Cammeray	25-34	3568
Cremorne - Cammeray	35-44	3386
Cremorne - Cammeray	45-54	2508
Cremorne - Cammeray	55-64	2187
Cremorne - Cammeray	65-74	1923
Cremorne - Cammeray	75-84	805
Cremorne - Cammeray	85+	287
Crows Nest - Waverton	0-4	1171
Crows Nest - Waverton	5-14	1172
Crows Nest - Waverton	15-19	443
Crows Nest - Waverton	20-24	939
Crows Nest - Waverton	25-34	4699
Crows Nest - Waverton	35-44	3457
Crows Nest - Waverton	45-54	2185
Crows Nest - Waverton	55-64	1749
Crows Nest - Waverton	65-74	1368
Crows Nest - Waverton	75-84	606
Crows Nest - Waverton	85+	235
Mosman	0-4	1493
Mosman	5-14	3521
Mosman	15-19	1575
Mosman	20-24	1280
Mosman	25-34	3407
Mosman	35-44	4088
Mosman	45-54	4273
Mosman	55-64	3390
Mosman	65-74	3000
Mosman	75-84	1542
Mosman	85+	910
Neutral Bay - Kirribilli	0-4	851
Neutral Bay - Kirribilli	5-14	1074
Neutral Bay - Kirribilli	15-19	419
Neutral Bay - Kirribilli	20-24	929
Neutral Bay - Kirribilli	25-34	4469
Neutral Bay - Kirribilli	35-44	3222
Neutral Bay - Kirribilli	45-54	2050
Neutral Bay - Kirribilli	55-64	1897
Neutral Bay - Kirribilli	65-74	1587
Neutral Bay - Kirribilli	75-84	846
Neutral Bay - Kirribilli	85+	508
North Sydney - Lavender Bay	0-4	439
North Sydney - Lavender Bay	5-14	624
North Sydney - Lavender Bay	15-19	370
North Sydney - Lavender Bay	20-24	618
North Sydney - Lavender Bay	25-34	2758
North Sydney - Lavender Bay	35-44	1831
North Sydney - Lavender Bay	45-54	1328
North Sydney - Lavender Bay	55-64	1225
North Sydney - Lavender Bay	65-74	996
North Sydney - Lavender Bay	75-84	402
North Sydney - Lavender Bay	85+	117
Balgowlah - Clontarf - Seaforth	0-4	1368
Balgowlah - Clontarf - Seaforth	5-14	3425
Balgowlah - Clontarf - Seaforth	15-19	1234
Balgowlah - Clontarf - Seaforth	20-24	945
Balgowlah - Clontarf - Seaforth	25-34	1652
Balgowlah - Clontarf - Seaforth	35-44	3178
Balgowlah - Clontarf - Seaforth	45-54	3329
Balgowlah - Clontarf - Seaforth	55-64	2242
Balgowlah - Clontarf - Seaforth	65-74	1586
Balgowlah - Clontarf - Seaforth	75-84	824
Balgowlah - Clontarf - Seaforth	85+	401
Manly - Fairlight	0-4	1260
Manly - Fairlight	5-14	1824
Manly - Fairlight	15-19	775
Manly - Fairlight	20-24	1019
Manly - Fairlight	25-34	4867
Manly - Fairlight	35-44	3852
Manly - Fairlight	45-54	2704
Manly - Fairlight	55-64	2200
Manly - Fairlight	65-74	1808
Manly - Fairlight	75-84	910
Manly - Fairlight	85+	483
Avalon - Palm Beach	0-4	637
Avalon - Palm Beach	5-14	1635
Avalon - Palm Beach	15-19	790
Avalon - Palm Beach	20-24	606
Avalon - Palm Beach	25-34	789
Avalon - Palm Beach	35-44	1339
Avalon - Palm Beach	45-54	1948
Avalon - Palm Beach	55-64	1962
Avalon - Palm Beach	65-74	1590
Avalon - Palm Beach	75-84	735
Avalon - Palm Beach	85+	338
Bayview - Elanora Heights	0-4	501
Bayview - Elanora Heights	5-14	1446
Bayview - Elanora Heights	15-19	612
Bayview - Elanora Heights	20-24	498
Bayview - Elanora Heights	25-34	701
Bayview - Elanora Heights	35-44	1216
Bayview - Elanora Heights	45-54	1616
Bayview - Elanora Heights	55-64	1526
Bayview - Elanora Heights	65-74	1378
Bayview - Elanora Heights	75-84	843
Bayview - Elanora Heights	85+	413
Newport - Bilgola	0-4	709
Newport - Bilgola	5-14	1874
Newport - Bilgola	15-19	802
Newport - Bilgola	20-24	681
Newport - Bilgola	25-34	1091
Newport - Bilgola	35-44	1647
Newport - Bilgola	45-54	2139
Newport - Bilgola	55-64	1998
Newport - Bilgola	65-74	1438
Newport - Bilgola	75-84	600
Newport - Bilgola	85+	206
Warriewood - Mona Vale	0-4	1587
Warriewood - Mona Vale	5-14	3358
Warriewood - Mona Vale	15-19	1383
Warriewood - Mona Vale	20-24	1216
Warriewood - Mona Vale	25-34	2264
Warriewood - Mona Vale	35-44	3587
Warriewood - Mona Vale	45-54	3395
Warriewood - Mona Vale	55-64	2872
Warriewood - Mona Vale	65-74	2391
Warriewood - Mona Vale	75-84	1384
Warriewood - Mona Vale	85+	699
Beacon Hill - Narraweena	0-4	827
Beacon Hill - Narraweena	5-14	1961
Beacon Hill - Narraweena	15-19	931
Beacon Hill - Narraweena	20-24	762
Beacon Hill - Narraweena	25-34	1255
Beacon Hill - Narraweena	35-44	1974
Beacon Hill - Narraweena	45-54	2135
Beacon Hill - Narraweena	55-64	1613
Beacon Hill - Narraweena	65-74	1209
Beacon Hill - Narraweena	75-84	827
Beacon Hill - Narraweena	85+	383
Cromer	0-4	439
Cromer	5-14	1121
Cromer	15-19	496
Cromer	20-24	370
Cromer	25-34	588
Cromer	35-44	1068
Cromer	45-54	1130
Cromer	55-64	815
Cromer	65-74	747
Cromer	75-84	464
Cromer	85+	248
Dee Why - North Curl Curl	0-4	1769
Dee Why - North Curl Curl	5-14	2587
Dee Why - North Curl Curl	15-19	1128
Dee Why - North Curl Curl	20-24	1456
Dee Why - North Curl Curl	25-34	4783
Dee Why - North Curl Curl	35-44	4378
Dee Why - North Curl Curl	45-54	3514
Dee Why - North Curl Curl	55-64	2518
Dee Why - North Curl Curl	65-74	1547
Dee Why - North Curl Curl	75-84	900
Dee Why - North Curl Curl	85+	375
Forestville - Killarney Heights	0-4	681
Forestville - Killarney Heights	5-14	2266
Forestville - Killarney Heights	15-19	942
Forestville - Killarney Heights	20-24	554
Forestville - Killarney Heights	25-34	778
Forestville - Killarney Heights	35-44	1869
Forestville - Killarney Heights	45-54	2012
Forestville - Killarney Heights	55-64	1279
Forestville - Killarney Heights	65-74	1069
Forestville - Killarney Heights	75-84	940
Forestville - Killarney Heights	85+	408
Frenchs Forest - Belrose	0-4	1478
Frenchs Forest - Belrose	5-14	3991
Frenchs Forest - Belrose	15-19	1771
Frenchs Forest - Belrose	20-24	1257
Frenchs Forest - Belrose	25-34	1666
Frenchs Forest - Belrose	35-44	3518
Frenchs Forest - Belrose	45-54	3938
Frenchs Forest - Belrose	55-64	2586
Frenchs Forest - Belrose	65-74	2611
Frenchs Forest - Belrose	75-84	1643
Frenchs Forest - Belrose	85+	719
Freshwater - Brookvale	0-4	1475
Freshwater - Brookvale	5-14	2617
Freshwater - Brookvale	15-19	983
Freshwater - Brookvale	20-24	1057
Freshwater - Brookvale	25-34	3843
Freshwater - Brookvale	35-44	3764
Freshwater - Brookvale	45-54	2983
Freshwater - Brookvale	55-64	2024
Freshwater - Brookvale	65-74	1259
Freshwater - Brookvale	75-84	604
Freshwater - Brookvale	85+	366
Manly Vale - Allambie Heights	0-4	1233
Manly Vale - Allambie Heights	5-14	2647
Manly Vale - Allambie Heights	15-19	954
Manly Vale - Allambie Heights	20-24	743
Manly Vale - Allambie Heights	25-34	1781
Manly Vale - Allambie Heights	35-44	2787
Manly Vale - Allambie Heights	45-54	2508
Manly Vale - Allambie Heights	55-64	1655
Manly Vale - Allambie Heights	65-74	1254
Manly Vale - Allambie Heights	75-84	791
Manly Vale - Allambie Heights	85+	516
