LGA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
LGA36910,17,10,4,3,3,0,0,194,3,28,30,25,3,0,7,4,0,0,9,8,6,0,11,127,0,3,0,0,0,3,25,19,0,6,11,4,9,3,14,91,0,0,0,0,0,9,36,67,15,14,7,11,20,15,15,212,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,13,3,0,14,25,31,30,54,46,14,15,11,7,9,6,8,272,0,14,4,7,0,3,0,3,0,0,0,0,0,0,0,31,0,133,113,43,35,11,22,12,0,3,0,0,0,3,8,384,3,12,60,205,519,454,477,260,91,61,61,26,23,14,85,2344,0,0,0,0,0,8,5,38,0,17,36,32,26,19,5,191,0,0,0,7,58,137,130,361,65,90,95,67,69,28,43,1149,0,7,7,0,12,10,0,8,0,3,0,0,0,0,3,51,0,0,17,24,4,10,31,16,4,6,9,17,14,7,9,158
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,4,9,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,34,18,8,6,3,0,6,310,9,113,119,67,24,11,11,20,8,11,6,13,9,0,29,441,0,3,0,0,3,13,33,29,7,3,3,7,10,6,6,135,0,0,0,0,8,18,42,88,19,7,17,28,19,12,12,267,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,13,0,0,58,71,46,33,32,53,10,16,10,16,9,14,24,391,0,22,17,7,6,5,0,0,0,0,0,0,0,0,3,57,0,84,97,42,37,14,40,32,3,5,3,8,0,3,12,372,8,11,66,351,837,766,869,589,160,173,115,73,60,42,183,4297,0,0,0,0,0,0,6,29,3,20,9,11,3,6,0,89,0,0,3,16,132,263,176,569,107,104,78,70,68,36,48,1663,0,7,8,3,17,16,10,15,0,0,0,6,0,0,8,93,0,0,5,33,16,16,26,15,0,4,0,3,3,0,13,138
LGA37300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,7,11,19,23,10,12,3,3,3,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,28,6,0,0,0,0,4,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37310,6,13,3,0,0,0,3,62,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,23,3,8,4,0,0,0,0,4,0,0,3,0,57,0,3,9,36,106,70,73,89,21,6,11,10,3,0,23,459,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,11,20,15,113,34,59,62,67,18,16,21,436,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10
LGA37340,3,0,3,0,7,3,3,52,0,15,10,7,0,0,5,0,0,0,3,5,9,5,7,74,0,0,0,0,0,5,12,9,0,0,3,5,25,10,20,87,0,0,0,0,0,0,7,9,4,3,3,14,39,21,68,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,3,3,5,0,3,5,4,8,0,4,57,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,22,21,7,0,5,5,3,0,0,0,4,0,3,4,75,0,3,15,106,213,155,244,124,62,35,28,43,47,19,51,1147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,37,42,34,69,15,23,36,37,24,10,12,334,0,0,0,3,8,3,8,5,0,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
LGA37400,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,3,0,3,11,15,3,45,0,0,0,0,0,0,0,0,0,0,0,10,17,20,10,60,0,0,0,0,0,3,3,0,0,0,0,0,5,10,9,28,0,0,0,0,0,3,4,0,3,0,0,7,15,9,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,3,0,0,7,0,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,17,5,3,0,0,0,0,0,0,3,12,11,0,88,0,0,6,44,111,93,123,56,11,17,20,6,7,6,66,567,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,5,12,4,3,3,0,3,0,8,11,7,53,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,15
LGA39799,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,0,3,4,0,3,6,3,57,3,32,39,17,6,0,3,10,0,8,11,7,6,10,18,162,0,0,0,0,4,7,16,9,4,6,13,11,19,5,13,111,0,0,0,0,4,18,49,102,25,18,19,22,17,23,19,307,0,0,0,0,0,3,5,0,0,0,0,3,3,0,0,14,0,0,3,14,15,19,48,98,27,51,64,105,141,130,20,743,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,0,9,14,3,0,0,4,0,0,0,3,0,3,0,5,43,0,7,10,26,23,35,39,16,9,5,17,4,7,15,7,213,0,0,0,0,0,0,4,7,0,10,4,3,14,6,3,59,0,0,0,0,5,20,12,24,3,20,17,8,17,11,6,142,0,3,3,3,16,7,3,3,0,0,0,0,4,0,0,50,0,0,0,3,3,7,25,39,13,20,40,33,45,36,10,293
LGA40120,6,4,0,0,0,0,0,80,3,63,85,22,3,5,5,0,0,0,0,0,3,4,6,196,0,0,0,3,4,4,6,5,0,0,0,0,0,0,0,33,0,0,0,0,0,3,8,3,0,0,0,0,0,0,3,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,0,8,16,21,6,3,6,0,0,0,3,0,0,3,76,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,16,0,60,100,18,13,7,17,9,0,0,0,0,0,0,0,224,3,3,13,60,72,76,59,20,3,4,3,0,3,0,15,337,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,9,8,0,4,11,10,6,3,0,73,0,8,11,8,21,18,15,0,0,0,0,0,4,0,3,81,0,0,0,11,4,4,10,4,0,0,3,3,0,3,4,44
LGA40220,0,0,0,0,0,0,4,51,0,26,16,9,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,3,0,4,8,3,3,0,0,3,0,0,0,0,0,0,30,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,48,108,23,12,3,0,4,0,0,0,0,0,0,3,204,0,3,9,36,57,41,34,10,6,4,0,0,0,7,16,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,7,0,8,4,10,4,0,4,80,0,0,0,0,9,9,0,3,0,0,0,0,0,0,0,29,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,9
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,3,0,0,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,3,0,0,0,0,0,0,31,0,7,19,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,3,0,0,0,0,0,0,0,16,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,27,27,13,3,0,5,0,0,0,0,0,0,0,0,80,0,0,8,24,36,30,30,17,4,4,4,0,4,0,8,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,7,0,3,0,0,0,0,32,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40520,0,0,0,0,0,0,0,9,0,8,31,3,0,0,0,0,0,0,0,3,3,0,12,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,5,0,0,4,0,0,0,0,0,0,0,0,42,0,0,3,7,16,20,13,3,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,22,6,9,5,0,3,0,6,74,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
LGA40700,0,6,3,0,0,0,4,74,7,197,337,58,5,4,10,5,0,4,4,0,0,0,31,658,0,4,0,0,3,16,43,22,9,8,3,4,4,3,5,122,0,0,0,0,3,21,88,129,37,19,27,17,10,10,9,366,3,11,11,9,14,9,3,3,0,6,0,3,0,0,6,78,3,0,18,85,155,172,91,78,32,35,41,41,30,27,10,809,0,7,4,3,3,0,0,0,0,0,0,0,0,0,0,23,0,28,25,7,13,8,5,3,0,0,0,0,0,0,0,98,4,10,39,51,72,60,62,46,9,17,8,17,4,0,10,414,0,0,0,0,3,0,19,22,3,5,12,15,8,3,4,98,0,0,0,5,9,26,20,40,3,18,17,18,19,12,3,188,0,19,9,8,29,26,5,8,0,0,0,0,0,0,3,106,0,3,11,15,31,39,48,32,6,4,7,28,16,11,7,264
LGA40910,8,3,3,0,0,0,0,92,24,733,1728,559,95,37,38,19,7,15,6,13,12,3,142,3428,0,0,0,0,0,9,20,20,3,5,0,0,4,3,0,65,0,0,0,0,3,16,95,203,53,56,11,12,24,13,16,508,3,14,8,40,23,40,24,9,0,3,3,0,4,3,3,169,0,0,6,27,63,150,122,179,41,41,39,39,41,39,8,818,0,19,21,6,7,4,0,0,0,0,0,0,0,0,0,50,0,55,74,18,3,3,12,6,3,4,3,0,0,0,3,183,0,0,9,23,57,48,65,31,10,11,4,4,12,5,7,285,0,0,0,0,0,5,7,21,11,7,17,3,16,6,0,103,0,0,0,5,29,34,50,84,21,18,15,13,15,7,8,315,0,38,25,9,36,44,17,17,0,0,0,0,0,0,3,196,0,0,4,13,11,31,33,30,6,6,14,5,8,14,4,178
LGA41010,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,7,3,0,4,4,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41060,23,11,11,0,0,4,3,266,21,786,1529,631,61,46,49,45,10,9,11,20,9,9,151,3389,0,6,0,0,3,6,17,23,0,8,0,3,3,9,6,86,0,0,0,0,10,12,24,47,6,7,6,6,0,4,3,133,0,0,11,18,25,14,17,12,3,0,4,0,3,0,0,104,0,0,5,29,34,47,70,105,14,18,22,23,34,12,9,435,0,62,79,17,9,3,0,3,0,3,0,0,0,0,7,186,0,88,97,39,17,7,17,7,10,0,0,3,3,8,3,296,4,9,16,74,158,133,112,116,22,35,13,15,13,13,20,757,0,0,0,0,0,5,23,71,17,31,58,41,55,33,3,331,0,0,4,5,82,139,91,229,68,68,48,46,67,34,18,898,4,106,81,57,153,97,32,7,7,0,7,0,0,3,27,591,0,0,5,6,8,12,31,33,0,3,0,0,7,4,3,125
LGA41140,0,3,0,0,0,3,0,12,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,19,3,3,0,0,6,0,0,0,0,0,0,0,33,0,0,0,11,15,10,8,3,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,5,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41330,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5,7,0,5,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41560,0,0,0,0,0,0,0,9,0,13,9,3,3,0,0,0,0,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,10,0,20,35,4,9,0,0,0,0,0,0,0,0,0,0,63,0,0,0,18,22,11,12,4,3,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,4,3,0,4,0,4,0,0,31,0,3,5,0,3,4,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA41750,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
