LGA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,11,3,0,0,0,0,21,15,29,18,54,38,25,15,4,0,194,0,0,0,0,0,0,0,0,0,0,36,47,23,70,54,57,27,13,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,0,3,3,33,4,23,11,43,34,46,32,29,19,238,0,0,0,0,0,0,0,0,0,0,25,44,20,67,58,69,56,28,15,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LGA59340,0,3,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,8,0,22,8,3,0,0,0,45,30,51,48,165,91,52,20,7,4,473,306,526,445,1218,532,389,144,41,13,3618,0,0,0,0,0,0,0,0,0,0,550,879,713,1576,702,577,217,56,12,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,63,45,54,31,10,0,212,0,0,5,0,0,0,0,0,0,11,0,0,13,14,0,0,0,0,0,29,0,0,8,11,4,8,6,3,0,43
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,9,0,0,0,25,4,8,16,36,21,23,3,7,3,120,0,0,0,0,0,0,0,0,0,0,8,17,35,77,35,27,7,3,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA59360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,21,19,8,3,4,3,66,25,50,37,121,93,60,54,20,7,471,0,0,0,0,0,0,0,0,0,0,49,94,67,215,150,117,89,45,6,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,11,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
LGA59370,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,16,14,25,16,35,25,43,34,9,4,213,93,214,105,313,266,341,282,136,47,1793,0,0,0,0,0,0,0,0,0,0,168,368,219,453,345,420,364,185,61,2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,54,72,78,36,9,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,0,0,19
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,13,36,7,5,0,0,0,62,20,21,52,133,45,74,47,3,3,406,79,120,315,840,325,442,254,37,11,2415,0,0,0,0,0,0,0,0,0,0,115,187,347,1275,609,571,352,53,10,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,26,0,0,0,3,0,0,0,0,0,4,3,3,15,13,3,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,3,3,35,95,72,88,68,12,3,378,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,29,0,0,13,14,3,3,12,0,0,50
LGA59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,3,11,8,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,122,42,20,3,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
LGA60210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,0,3,25,4,17,12,41,41,55,55,27,17,272,124,306,210,505,435,616,505,216,90,3008,0,0,0,0,0,0,0,0,0,0,243,562,406,798,644,960,769,274,103,4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,5,8,42,73,137,59,12,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,3,6,6,13,8,3,33
LGA60410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,3,6,3,0,32,37,65,82,184,88,114,75,36,15,702,637,1227,1168,2321,1032,1070,647,273,88,8456,0,0,0,0,0,0,0,0,0,0,1223,2403,2082,3850,1738,1641,997,386,92,14406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,6,3,28,46,78,60,27,9,259,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,25,9,6,44
LGA60610,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,6,0,0,11,0,0,0,0,3,3,0,0,0,9,0,0,0,14,12,13,5,5,0,55,14,35,85,147,88,98,98,57,31,654,581,1158,1293,2265,1362,1283,989,606,276,9809,0,0,0,0,0,0,0,0,0,0,1069,2170,2371,3723,2155,1982,1420,841,319,16054,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,20,8,0,0,0,0,36,0,0,0,0,0,0,3,9,0,9,0,0,0,0,0,6,0,0,0,5,0,16,6,41,84,84,149,62,28,469,0,0,3,3,5,0,0,0,0,12,0,0,0,3,0,0,3,0,0,7,0,3,0,8,3,12,17,16,4,60
LGA60810,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,4,4,10,10,13,10,9,3,66,23,46,52,148,128,138,126,91,35,788,546,1216,1133,2220,1628,1718,1409,791,320,10983,0,0,0,0,0,0,0,0,0,0,1031,2394,2199,3675,2545,2732,1997,1021,373,17969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,3,4,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,51,120,159,240,169,40,806,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,3,0,0,0,8,0,0,0,3,9,15,24,8,3,56
LGA61010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,10,4,13,16,11,21,11,3,83,57,127,78,207,142,184,149,55,8,998,0,0,0,0,0,0,0,0,0,0,98,229,155,364,257,303,252,95,18,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,16,33,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
LGA61210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,0,8,6,4,6,0,0,25,14,26,33,83,60,77,34,38,9,374,233,540,457,863,567,554,391,212,66,3876,0,0,0,0,0,0,0,0,0,0,454,1032,835,1436,880,904,607,287,92,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,18,30,54,15,5,127,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,13
LGA61410,0,3,0,13,3,3,0,0,0,22,0,0,0,9,3,8,9,0,0,32,0,0,0,9,3,3,0,0,0,15,4,14,18,87,42,45,31,18,12,265,49,120,132,286,224,245,226,187,98,1560,1539,3265,2867,6711,3845,3981,3192,1888,949,28234,0,0,0,3,3,0,0,0,0,10,3037,6185,5480,11179,6108,6128,4595,2418,1094,46228,0,3,0,8,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,6,37,17,12,10,0,4,88,0,0,0,5,3,3,3,0,0,18,0,7,23,88,15,8,4,4,0,159,0,0,0,0,3,4,11,13,0,29,0,3,0,0,0,3,0,0,0,11,15,50,34,198,332,416,470,321,133,1975,0,0,0,8,3,4,3,5,0,24,0,0,0,9,4,6,3,4,0,27,0,0,5,24,26,27,77,42,30,237
LGA61510,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,0,5,19,15,39,43,104,73,70,78,45,4,472,277,634,530,1128,759,726,570,284,104,5011,0,0,0,0,0,0,0,0,0,0,527,1255,994,1927,1206,1164,837,386,126,8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,3,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,64,76,88,64,10,319,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,12,3,0,26
LGA61610,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,3,0,0,0,4,0,0,0,0,0,6,0,5,0,17,13,17,13,12,9,80,35,78,64,155,110,147,154,103,52,897,725,1553,1464,2893,1734,1714,1588,913,454,13031,0,0,0,0,0,0,0,0,0,0,1336,2891,2676,4779,2757,2611,2188,1177,515,20931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,5,9,4,8,0,0,0,18,0,0,0,0,0,0,4,0,0,9,7,6,0,13,9,3,3,0,0,43,0,0,0,0,0,0,4,3,0,8,0,0,0,3,0,0,0,0,0,4,0,7,16,53,100,159,237,143,62,773,0,0,0,0,3,3,3,3,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,5,18,10,5,46
LGA61810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,7,0,0,16,3,23,29,68,40,55,43,26,14,292,147,399,299,655,455,532,450,249,105,3298,0,0,0,0,0,0,0,0,0,0,299,760,578,1082,728,875,661,360,134,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,25,47,71,30,7,201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,5,8,5,27
LGA62010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,8,3,6,6,3,0,28,19,33,22,78,52,97,69,27,8,412,0,0,0,0,0,0,0,0,0,0,51,78,55,134,101,160,120,36,14,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8
LGA62210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,7,9,4,0,24,6,35,26,71,47,62,44,36,5,334,182,441,345,691,473,535,450,194,77,3391,0,0,0,0,0,0,0,0,0,0,337,804,638,1062,781,786,618,241,79,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,8,46,79,101,53,19,312,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,6,5,0,20
LGA62410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,4,0,3,0,14,3,15,11,35,30,50,55,22,6,228,74,186,108,380,279,453,455,173,54,2159,0,0,0,0,0,0,0,0,0,0,146,344,235,567,456,691,686,282,77,3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,50,67,22,10,178,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,3,3,3,9,0,0,20
LGA62610,0,3,0,22,5,4,0,0,0,38,0,0,0,0,0,0,0,0,0,10,0,3,3,3,3,7,0,0,0,12,4,57,80,246,71,53,48,29,12,610,64,145,191,397,255,251,240,206,107,1863,1368,2758,2851,6091,3121,3012,2404,1541,718,23863,0,7,27,52,8,5,0,0,0,105,2607,4851,4828,9381,4872,4627,3168,1819,761,36904,0,0,0,7,0,0,0,0,0,10,0,0,0,8,11,3,3,3,0,34,0,0,0,3,0,0,0,0,0,5,0,0,4,18,3,10,3,3,0,35,0,3,0,5,10,3,0,0,0,20,0,7,23,100,21,20,6,6,0,198,0,0,0,4,3,11,20,19,7,62,0,3,4,3,3,4,0,5,0,16,0,16,11,102,211,215,253,188,62,1055,0,4,3,10,8,8,0,4,0,36,0,0,0,3,9,3,11,3,0,25,0,0,3,11,14,10,64,36,26,168
LGA62810,0,3,12,37,0,9,3,0,0,70,0,3,0,5,3,11,7,0,0,35,0,0,3,6,4,5,0,0,0,19,10,40,59,215,61,75,48,33,27,563,46,79,201,447,196,214,163,97,84,1526,1101,2394,3808,7134,3378,3311,2420,1382,935,25866,0,3,11,14,8,0,0,0,0,36,2047,4337,5376,9178,4761,4589,3112,1573,897,35872,0,0,4,35,0,0,0,0,0,44,0,0,0,10,4,8,4,0,0,34,0,0,0,3,0,0,0,0,0,6,3,9,11,75,22,15,16,0,0,163,0,4,3,23,15,8,3,4,0,51,14,39,605,930,68,45,30,17,7,1747,0,3,3,11,0,8,7,14,3,49,0,4,0,9,3,0,0,3,0,23,10,60,83,295,369,440,464,220,116,2061,0,0,0,14,16,14,5,6,3,55,0,8,8,55,15,12,3,0,3,111,6,7,14,73,50,37,67,22,29,308
LGA63010,0,0,0,4,0,0,0,0,0,4,0,0,0,0,5,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,17,20,20,18,8,4,91,23,66,49,161,103,124,108,49,16,691,456,969,772,1727,1257,1338,1005,431,154,8119,0,0,0,0,0,0,0,0,0,0,815,1835,1461,2676,1752,1905,1283,559,184,12467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,9,3,0,40,0,0,0,3,0,0,0,0,0,9,0,0,0,11,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,87,188,254,314,123,22,1022,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,8,0,3,0,20,0,3,3,21,25,31,35,18,3,141
LGA63210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,8,0,0,34,7,15,23,57,54,53,39,20,8,274,121,353,284,625,528,483,404,136,63,2993,0,0,0,0,0,0,0,0,0,0,253,698,590,982,781,759,536,191,70,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,53,89,105,45,17,327,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,7,0,0,0,9,7,8,8,11,3,44
LGA63410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,6,16,12,5,13,10,3,4,77,45,77,54,179,112,133,87,57,28,776,0,0,0,0,0,0,0,0,0,0,81,145,99,284,192,206,140,75,23,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,13,3,35,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9
LGA63610,0,0,0,3,0,3,0,0,0,5,0,0,0,0,3,6,10,9,0,31,0,0,0,6,6,3,0,0,0,16,0,15,16,81,36,51,24,24,17,270,52,58,55,199,124,167,129,84,38,903,1101,2338,1851,4408,2572,2710,2025,1066,448,18525,0,0,0,0,0,0,0,0,0,0,2047,4547,3387,6639,3684,3709,2520,1118,431,28084,0,0,0,7,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,6,27,25,26,16,9,0,128,0,3,3,12,8,3,3,5,0,37,3,9,37,140,18,19,10,4,0,244,0,0,0,0,3,4,4,3,0,11,0,0,0,0,0,0,0,3,0,8,6,57,65,215,411,404,540,352,109,2168,0,0,0,4,3,3,0,0,0,15,0,0,0,15,10,6,7,3,0,43,3,4,8,33,26,48,45,46,16,233
LGA63810,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,11,6,5,10,0,0,34,6,21,22,80,47,87,75,44,15,397,256,578,501,1126,764,875,792,388,169,5447,0,0,0,0,0,0,0,0,0,0,509,1184,923,1926,1247,1341,1131,533,185,8981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,3,25,48,95,128,89,26,411,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,28
