SA3_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
31904,6779,4605,2216,135,13737,3619,604,17955,335,63,157,14,566,766,64,1395,207,67,156,10,442,559,52,1056,543,132,320,21,1014,1324,115,2451,100,20,37,3,159,249,15,427,32,4,22,0,61,90,17,168,99,3,3,3,110,91,9,211,0,0,0,0,0,0,0,0,237,26,61,7,333,432,40,806,78,10,18,3,107,184,11,303,38,3,7,0,51,86,5,149,15,3,0,0,18,7,0,25,10,4,3,0,10,8,0,24,133,15,32,4,188,291,24,494,48,19,12,0,82,116,6,201,7749,4796,2636,169,15353,5781,787,21913
31905,5617,3619,1841,154,11229,3649,568,15439,77,13,44,5,143,447,9,595,15,12,21,0,43,79,3,125,93,22,64,7,184,524,16,722,49,14,45,5,111,266,14,396,0,0,0,0,0,6,0,4,6,0,0,0,8,5,0,11,0,0,0,0,3,0,0,3,57,12,51,5,123,279,20,415,78,3,15,0,90,166,10,271,15,3,7,0,24,21,6,51,19,14,7,0,38,22,3,63,0,3,3,0,8,7,0,14,113,23,24,0,163,219,15,400,35,31,3,0,72,42,7,118,5908,3708,1980,171,11771,4703,624,17100
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,353,218,83,11,665,290,101,1060,252,98,46,7,401,489,137,1024,619,235,119,37,1009,675,326,2012,864,336,163,43,1413,1169,458,3040,136,39,23,14,210,344,85,648,201,65,34,19,314,408,161,878,692,155,100,86,1034,1275,591,2896,0,0,0,0,3,0,0,3,1032,262,154,115,1561,2026,833,4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,18,11,4,0,33,23,18,69,18,11,4,0,33,26,17,72,14,9,3,0,27,45,12,86,2276,830,410,176,3696,3559,1420,8678
40102,7609,9294,2359,160,19425,4571,439,24431,156,46,62,6,270,462,25,756,9,14,11,0,29,26,0,60,167,55,70,6,306,488,25,814,29,5,5,0,42,98,8,153,3,0,0,0,3,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,5,0,49,112,8,169,16,7,0,0,22,28,0,43,0,3,0,0,5,25,3,34,0,3,0,0,5,3,0,4,13,9,5,0,20,3,0,22,28,23,5,0,55,52,3,109,42,25,3,0,67,60,3,136,7880,9401,2449,173,19901,5286,473,25654
40103,3236,4811,885,96,9029,1976,264,11273,614,374,236,25,1250,1324,92,2664,291,250,103,10,657,362,46,1067,906,628,342,39,1915,1685,133,3727,271,184,122,15,589,793,71,1453,12,5,8,0,25,87,7,119,43,18,8,0,68,91,5,162,0,0,0,0,0,0,0,0,327,205,136,20,686,972,80,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,9,4,0,0,0,5,4,3,13,5,12,0,0,16,11,3,26,4473,5656,1367,153,11644,4648,482,16778
40104,3970,5278,1558,175,10979,2992,412,14379,607,644,301,44,1596,1216,82,2895,144,201,53,8,402,96,21,520,749,838,360,50,1994,1310,105,3409,263,224,136,17,640,831,76,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,264,223,136,17,638,835,76,1551,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,3,0,11,3,0,8,5,17,6,0,34,13,0,47,4993,6358,2062,243,13653,5160,593,19402
40105,2016,2748,749,127,5632,1794,379,7808,635,345,216,38,1240,1356,186,2778,423,268,163,39,896,642,147,1689,1060,617,381,80,2137,2001,332,4464,408,212,131,34,787,1119,166,2074,46,18,8,0,73,118,25,216,45,10,5,3,61,68,13,144,0,0,0,0,0,0,0,3,501,238,149,39,920,1310,208,2436,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,8,7,0,22,10,3,36,11,8,7,0,21,10,8,38,20,14,5,0,41,16,0,63,3596,3626,1289,246,8753,5138,922,14808
40106,1901,2814,616,84,5414,1439,348,7198,324,186,84,21,611,719,101,1433,169,141,57,23,385,214,69,664,492,321,141,39,993,934,165,2098,219,223,51,12,511,554,79,1139,9,3,3,3,12,64,8,90,19,6,6,0,34,46,7,85,0,3,0,0,3,3,0,7,251,240,55,17,567,662,91,1322,7,0,0,0,7,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,13,7,6,26,14,5,4,0,23,20,6,46,4,8,0,0,14,15,3,36,2659,3392,817,147,7010,3075,615,10697
40107,2327,3583,743,104,6757,1608,352,8711,517,246,168,30,961,863,128,1948,201,106,73,6,397,304,69,764,720,354,242,37,1355,1169,194,2713,587,305,186,47,1123,1439,235,2794,44,23,15,9,95,130,31,256,70,17,7,3,100,105,17,215,0,0,0,0,0,0,0,0,704,349,208,57,1313,1674,275,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,5,0,12,3,0,6,0,10,5,0,15,10,6,0,0,12,15,3,32,3766,4287,1197,198,9451,4462,822,14738
40201,3229,3966,1375,81,8646,2261,229,11132,217,81,182,20,495,745,37,1283,9,10,16,3,34,27,5,67,227,94,195,22,531,773,46,1350,12,3,8,0,24,94,10,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,0,24,94,10,126,9,0,3,0,13,38,0,49,3,4,0,0,6,4,0,11,0,4,0,0,3,4,0,8,3,0,0,0,4,6,0,7,12,3,3,0,28,48,0,74,11,11,3,0,25,20,0,45,3486,4081,1577,102,9251,3199,283,12728
40202,6194,8554,4532,305,19582,5294,840,25711,597,564,1032,95,2296,2342,262,4896,84,74,171,11,344,263,32,644,679,645,1206,106,2642,2609,289,5538,48,34,25,3,106,403,9,519,5,3,3,4,14,39,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,39,26,5,125,437,15,578,3,0,3,0,10,38,0,48,9,0,0,0,13,34,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,26,71,0,97,17,23,7,0,46,34,0,85,6964,9262,5777,415,22416,8449,1149,32011
40203,4473,6130,2306,301,13203,4467,932,18592,740,764,472,62,2048,1599,225,3873,307,304,143,18,770,297,96,1164,1045,1071,613,88,2813,1894,324,5036,335,306,81,21,739,741,90,1568,0,0,0,0,4,23,0,26,18,3,0,3,20,16,4,39,0,0,0,0,0,0,0,3,349,317,83,19,768,782,93,1639,10,3,0,0,11,19,3,35,3,0,0,0,4,14,0,11,0,0,0,0,0,0,0,3,0,0,3,0,7,9,3,15,15,5,6,0,25,43,4,67,28,26,19,3,74,21,3,97,5909,7543,3024,409,16883,7204,1353,25442
40204,10142,14724,6168,507,31547,8072,1168,40787,775,538,613,61,1983,2189,154,4331,304,361,203,49,912,350,164,1433,1077,897,810,108,2896,2547,322,5756,204,150,140,17,520,806,56,1384,91,52,15,8,168,162,54,387,78,35,18,3,137,147,29,315,0,0,0,0,4,3,0,3,368,247,177,30,828,1118,148,2092,29,0,0,0,31,50,3,78,10,3,3,0,10,26,3,37,0,0,0,0,3,0,0,3,17,7,9,0,40,21,3,60,56,11,14,0,83,86,8,176,13,14,6,0,34,36,4,76,11663,15891,7180,651,35384,11860,1643,48886
40205,9494,11327,3606,253,24682,6121,623,31422,632,169,198,21,1022,1246,56,2324,98,86,101,9,288,160,17,472,733,254,299,27,1306,1411,71,2790,127,67,72,8,274,461,31,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,127,66,75,8,279,469,31,776,0,6,0,0,12,0,0,12,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,13,10,8,3,0,21,4,0,23,19,17,11,0,42,18,0,59,10378,11668,3997,287,26332,8011,730,35079
40301,2225,2640,640,83,5592,1508,210,7316,769,270,272,34,1339,1558,128,3020,345,202,95,14,655,293,45,1000,1116,472,360,45,1998,1847,174,4017,236,70,79,18,405,902,63,1369,160,38,37,12,243,338,49,628,239,64,26,7,341,361,26,726,0,4,0,0,4,0,0,3,632,171,143,43,995,1602,136,2732,3,0,0,0,3,4,0,5,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,3,4,0,0,9,15,4,28,10,4,0,0,15,26,4,37,22,7,8,0,34,25,4,66,4009,3294,1160,171,8632,5006,530,14168
40302,6972,8575,2665,306,18524,5372,982,24882,1388,893,716,116,3109,3104,354,6564,419,404,294,67,1185,500,199,1887,1801,1300,1010,181,4296,3602,550,8453,369,271,194,37,868,1420,141,2426,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,371,277,192,39,876,1421,141,2436,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,10,3,0,14,9,0,3,3,14,6,0,20,23,24,22,0,72,41,5,113,9169,10175,3899,531,23770,10450,1680,35901
40303,5378,7420,1686,183,14663,3369,528,18569,513,441,189,16,1165,792,86,2043,80,62,26,4,175,94,54,319,596,507,212,24,1341,884,138,2364,378,197,167,34,774,1307,112,2196,17,43,9,0,60,46,5,115,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,390,234,177,34,835,1353,119,2309,4,3,0,0,7,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,0,21,9,0,36,8,16,9,0,28,9,0,43,31,16,4,0,52,27,0,84,6404,8195,2089,237,16924,5653,786,23365
40304,16068,19071,7668,523,43333,11713,1441,56486,903,204,501,54,1670,2725,129,4520,147,99,117,14,374,187,35,598,1045,310,620,68,2043,2913,160,5118,378,71,84,9,539,739,32,1313,7,0,6,0,13,27,0,39,14,3,4,0,23,29,0,51,5,3,3,0,6,3,0,12,403,78,97,9,582,795,38,1413,34,7,3,0,38,111,0,152,29,3,5,0,33,89,0,126,3,3,0,0,9,4,0,10,3,6,0,0,14,4,0,19,65,21,12,3,100,209,4,312,30,35,11,3,79,60,4,135,17616,19515,8410,596,46131,15686,1650,63464
40401,7462,9366,3188,372,20391,6122,915,27428,1593,1132,857,119,3695,3499,329,7524,1150,1040,442,90,2725,1085,312,4124,2742,2172,1295,211,6417,4584,639,11647,464,287,259,50,1062,1588,142,2793,72,40,33,6,150,238,34,419,138,50,32,12,233,226,47,505,3,4,0,0,13,14,0,28,675,375,329,74,1451,2076,221,3744,3,0,0,0,8,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,15,14,7,3,41,17,10,70,17,21,8,3,47,33,10,94,44,41,16,3,100,47,4,152,10933,11975,4839,659,28407,12851,1799,43059
40402,3902,4908,2181,245,11235,3675,587,15494,702,587,592,67,1954,2018,161,4129,320,216,188,18,736,417,75,1223,1020,802,783,84,2690,2429,236,5358,233,136,144,20,533,969,69,1570,24,13,13,6,50,63,10,122,60,17,12,0,85,148,12,245,0,0,0,0,6,0,0,5,315,165,166,26,678,1177,98,1945,0,3,0,0,8,5,0,7,4,0,0,0,5,20,0,24,0,0,0,0,0,0,0,4,11,19,3,4,31,14,3,51,17,31,3,4,50,35,5,89,18,9,6,0,36,39,10,78,5264,5919,3140,361,14688,7357,928,22965
40403,4059,5199,1597,249,11104,3574,892,15569,869,533,306,63,1771,2068,274,4113,298,230,133,27,688,370,136,1197,1166,760,437,87,2455,2437,412,5311,600,452,153,57,1254,1322,201,2783,116,89,13,15,233,313,45,596,83,21,11,4,118,98,10,228,0,0,0,0,0,0,0,0,794,562,180,75,1608,1738,260,3602,3,0,0,0,5,3,0,10,0,0,0,0,0,3,0,8,0,0,0,0,0,4,0,0,12,10,3,0,20,7,3,35,12,14,4,0,35,13,3,52,19,27,9,0,48,38,11,91,6042,6564,2224,415,15242,7798,1582,24623
40501,4090,4104,1131,79,9402,2771,225,12401,136,19,49,7,210,343,11,558,3,3,6,0,10,3,0,12,140,21,49,7,213,341,9,566,14,4,5,0,20,119,0,145,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,5,0,22,121,0,142,15,0,0,0,19,28,3,55,3,0,0,0,4,6,0,13,4,7,0,0,6,8,0,12,9,7,3,0,19,7,0,26,29,12,4,0,49,50,3,105,10,19,8,0,42,22,0,64,4289,4158,1196,92,9734,3306,241,13283
40502,2846,2132,725,50,5745,2362,175,8280,56,6,14,0,76,156,3,240,0,0,0,0,0,0,0,3,52,6,14,0,73,157,3,243,17,5,0,0,21,73,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,21,74,0,97,13,0,0,0,18,34,0,50,3,0,0,0,5,6,0,11,3,0,0,0,3,3,0,7,23,7,3,0,33,22,0,53,41,6,3,0,53,62,3,123,23,14,5,0,46,29,0,75,2983,2169,744,48,5949,2689,189,8818
40503,3157,2404,1062,73,6703,2900,190,9787,109,59,111,14,289,549,23,862,3,7,3,0,12,3,0,16,116,59,108,14,294,554,23,877,8,0,0,0,18,110,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,19,110,3,133,14,3,0,0,18,26,0,47,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,14,9,3,0,20,16,0,35,25,12,7,0,44,45,0,88,22,19,10,0,51,40,0,89,3331,2504,1191,86,7112,3644,219,10978
40504,3649,2012,813,75,6544,2884,200,9632,68,3,19,0,88,249,9,347,6,0,0,0,10,3,0,17,80,3,22,0,100,249,12,363,47,0,3,7,57,100,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3,7,57,100,0,162,24,3,0,0,31,67,4,99,16,0,0,0,16,14,0,30,0,0,0,0,3,3,0,6,13,8,0,0,19,10,0,29,53,7,8,0,74,94,3,168,17,7,8,0,31,18,0,53,3852,2029,847,84,6817,3349,215,10376
40601,5429,4854,1549,113,11940,4082,343,16373,745,547,731,42,2059,1955,150,4168,27,24,3,0,56,34,3,92,774,570,734,42,2114,1991,157,4259,92,24,34,9,162,575,24,759,3,0,0,0,4,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,97,21,37,9,169,592,24,787,45,3,0,0,52,87,0,140,7,4,3,0,19,17,0,33,3,5,0,0,17,38,0,56,21,9,7,0,41,20,3,64,88,28,8,0,124,162,3,293,29,18,8,0,51,59,7,116,6407,5492,2334,162,14399,6891,531,21824
40602,2072,2134,854,88,5145,2139,180,7467,138,87,139,10,378,407,30,814,15,8,3,0,29,3,4,31,150,100,139,10,403,407,33,847,51,23,24,6,102,246,9,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,24,6,102,246,9,358,21,0,3,0,26,43,0,67,4,0,0,0,4,12,5,19,4,0,0,0,3,31,0,33,6,5,0,0,14,3,0,14,38,6,4,0,46,87,9,141,44,36,5,0,86,61,4,151,2348,2301,1029,103,5781,2945,229,8954
40701,7365,4213,1625,94,13304,5121,392,18815,190,31,39,5,263,533,12,806,58,14,19,0,92,56,12,160,247,42,57,5,348,586,23,962,40,9,14,0,66,228,3,290,8,0,0,0,15,23,0,37,3,0,0,0,7,8,0,13,0,0,0,0,3,0,0,3,50,7,22,0,84,257,7,342,17,3,3,0,29,55,0,84,16,0,4,0,22,53,3,82,3,0,3,0,8,4,0,11,13,8,3,0,26,21,0,44,51,16,11,3,75,136,3,214,32,17,8,0,53,35,4,97,7754,4299,1711,108,13872,6133,428,20431
40702,7066,6441,1968,154,15628,5449,496,21575,237,164,259,17,677,951,66,1689,14,4,8,0,23,28,0,55,252,168,269,17,702,979,65,1747,144,57,85,12,292,713,44,1053,0,0,0,0,0,0,0,0,7,3,0,0,10,4,0,16,0,0,0,0,0,3,0,3,149,56,89,12,301,724,44,1070,17,0,0,0,22,31,0,52,6,3,0,0,8,17,0,30,3,0,0,0,11,5,0,17,13,3,3,0,23,15,0,36,41,14,5,0,59,73,4,129,24,26,7,3,58,43,3,107,7530,6705,2341,178,16753,7257,608,24625
40703,8083,6262,2669,230,17243,6335,650,24229,263,111,174,16,569,1008,51,1632,3,3,4,0,9,5,0,20,272,117,181,14,581,1014,53,1652,80,27,28,3,133,443,18,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,27,28,3,133,445,18,599,32,5,3,0,45,79,6,131,58,6,0,0,70,75,4,149,3,0,3,0,10,24,0,35,18,15,5,0,44,17,0,60,118,27,15,3,163,200,19,375,53,36,16,0,105,80,3,194,8599,6470,2907,246,18223,8074,748,27048
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,5170,5468,1665,89,12396,3077,478,15953,261,92,109,10,465,617,30,1106,48,33,16,0,104,71,12,179,310,124,125,11,569,684,39,1290,17,5,3,0,25,62,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,17,5,3,0,33,64,0,96,41,4,9,0,59,91,3,152,148,9,10,3,163,161,10,334,15,6,6,0,21,10,0,31,13,5,0,0,25,8,0,26,217,28,23,5,264,262,13,542,28,35,3,0,69,31,3,101,5751,5660,1821,105,13331,4120,536,17981
50102,9889,11182,3693,247,25015,6166,805,31987,544,228,320,20,1114,1448,109,2666,146,60,39,0,242,129,27,396,689,282,363,25,1359,1574,134,3063,158,44,49,6,257,576,10,848,27,8,15,0,47,33,6,85,13,0,0,0,23,18,3,37,0,0,0,0,0,0,0,0,207,51,62,9,329,631,18,975,43,9,10,0,58,121,7,186,44,7,0,0,54,82,0,131,4,10,0,0,13,10,0,19,12,6,3,0,13,13,4,32,99,26,14,0,132,220,12,363,39,25,13,3,79,59,0,137,10919,11571,4140,284,26904,8655,963,36528
50103,2998,2129,687,61,5865,2078,180,8135,25,9,21,0,56,166,13,235,0,0,0,0,0,0,0,4,25,9,22,0,55,166,11,236,23,4,5,0,29,93,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,5,0,36,93,4,130,11,0,0,0,11,11,0,24,6,4,0,0,7,4,0,13,8,6,0,4,18,16,0,29,4,5,0,0,14,9,0,20,30,13,3,4,48,32,4,86,19,10,4,0,34,24,0,52,3096,2165,719,65,6036,2392,206,8633
50201,10029,9416,3595,239,23279,5983,781,30043,1004,209,290,15,1526,1823,91,3439,312,131,120,5,570,347,45,965,1317,341,410,22,2096,2172,137,4402,276,27,32,5,344,523,21,885,70,15,9,0,89,47,9,141,101,35,13,0,153,85,7,245,0,0,0,0,0,0,0,0,445,77,58,9,585,655,34,1269,51,10,4,0,66,157,3,232,39,0,10,0,51,73,7,133,4,0,7,0,13,4,0,22,7,3,0,0,7,0,0,13,104,14,19,4,142,240,8,400,27,11,4,0,42,38,3,83,11923,9857,4092,272,26146,9085,962,36196
50301,4323,7579,1296,186,13384,2490,424,16296,328,232,126,12,703,654,75,1432,539,423,167,23,1158,565,175,1895,871,659,293,43,1859,1223,251,3332,306,102,62,24,497,702,128,1331,302,69,45,19,426,736,123,1290,387,107,66,4,564,505,110,1174,0,0,0,0,0,0,0,0,991,275,167,49,1490,1946,362,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,0,10,3,5,0,0,8,4,0,13,10,13,0,0,27,20,3,51,6193,8522,1765,279,16766,5683,1040,23490
50302,4227,6284,1261,216,11978,3199,1036,16211,614,415,164,31,1226,1021,202,2449,1475,845,345,69,2736,1409,447,4594,2090,1256,504,102,3962,2430,655,7037,842,309,156,50,1358,1643,268,3265,1291,368,170,75,1899,2237,449,4589,3136,799,284,174,4392,4230,864,9486,7,0,0,0,6,7,0,8,5274,1475,608,296,7653,8117,1583,17352,0,0,0,0,7,0,0,6,0,0,0,0,3,0,0,3,3,0,0,0,3,11,0,12,24,12,4,0,40,39,8,89,33,12,3,0,52,48,10,116,41,18,10,0,72,64,4,141,11659,9043,2390,616,23715,13857,3291,40859
50401,6404,7567,2370,356,16703,4642,1075,22418,1015,697,489,55,2263,1844,245,4349,465,317,143,28,960,653,169,1777,1483,1012,635,89,3217,2497,411,6129,269,127,82,12,494,722,87,1305,139,56,24,12,234,296,39,564,132,62,16,12,220,282,44,544,0,0,0,0,0,0,0,3,543,244,126,38,948,1303,170,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,0,10,0,3,0,0,6,9,0,19,29,17,10,0,49,27,8,82,8462,8837,3144,476,20915,8483,1662,31065
50402,4231,4904,1492,119,10743,2490,285,13520,143,50,66,9,265,414,9,690,5,6,0,0,12,19,0,33,148,49,70,8,281,434,9,725,0,0,3,0,3,10,0,12,3,0,0,0,3,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,9,26,0,30,3,0,0,0,3,17,0,24,0,0,0,0,3,0,0,3,3,0,0,0,4,0,0,4,0,0,0,0,7,3,0,7,10,6,0,0,17,24,0,36,4,10,3,0,16,10,7,28,4390,4969,1570,127,11058,2976,299,14335
