SA3_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
21305,2797,3258,6055,6763,7972,14731,3,3,3,2275,2408,4687,88,86,170,25401,27546,52950,143,172,315,2714,2656,5374,313,393,711,417,479,900,427,477,904,457,459,914,728,811,1539,1530,1765,3297,1493,1785,3276,139,184,320,193,217,416,1810,2141,3953,3495,3766,7259,121,157,272,48516,53474,101996,9959,9151,19105,8298,7947,16241,67,49,114,9,5,10,4198,3448,7645,403,494,895,4606,3947,8554,26639,23693,50332,228,173,397,112,136,254,26974,23996,50976,10145,8704,18853,111366,110525,221895
21401,670,973,1643,7253,9216,16470,0,0,0,696,841,1536,8,3,8,12650,14486,27137,83,137,220,1280,1244,2520,211,256,465,266,286,557,228,249,476,112,111,228,208,239,452,654,793,1454,1595,1928,3529,95,135,225,140,126,261,1432,1998,3429,1818,2138,3952,72,81,152,28798,34276,63070,681,703,1380,467,437,902,123,121,249,0,0,3,142,91,233,248,334,583,389,432,821,27260,24900,52160,270,231,494,129,203,337,27654,25339,52998,6627,6449,13075,65418,68727,134143
21402,456,756,1212,11218,14143,25370,7,0,6,893,1104,1994,3,4,6,14839,16974,31814,134,173,308,1024,928,1950,254,333,585,183,194,374,232,304,536,37,24,58,161,227,388,291,362,656,1988,2343,4331,110,163,277,27,40,66,2488,3470,5957,1393,1634,3026,50,73,120,35339,42495,77826,143,147,289,106,88,199,104,89,196,3,4,4,44,30,74,148,256,399,192,291,478,31377,28791,60169,215,214,428,98,210,310,31698,29215,60913,6845,7045,13884,74875,80125,154999
21501,124,149,266,3325,3865,7194,0,0,0,237,246,486,32,28,58,4837,5259,10100,203,269,472,80,61,139,52,76,134,29,36,64,1602,1759,3360,17,14,31,31,41,76,257,278,533,854,829,1678,106,164,277,60,63,125,3947,4632,8583,478,553,1034,14,32,50,16169,18208,34377,89,98,190,111,75,189,15,9,26,3,3,6,29,33,64,54,73,125,88,105,195,9415,7948,17365,42,42,82,29,41,65,9486,8032,17517,3413,2653,6066,29485,29334,58820
21502,236,296,536,2916,3494,6410,0,0,0,167,161,327,3,4,10,5687,6225,11911,127,166,295,281,255,537,70,117,185,64,85,151,305,384,687,12,5,13,107,102,209,288,356,648,607,658,1262,99,137,232,140,179,320,1559,2023,3583,498,596,1086,45,39,88,12969,14984,27958,130,96,220,538,404,942,12,6,20,12,8,22,111,98,213,25,54,80,155,165,323,9452,8567,18021,64,47,109,19,22,41,9533,8639,18175,2905,2797,5708,26481,27398,53878
21503,221,256,476,2373,2621,4992,0,0,0,267,273,544,122,124,242,4315,4491,8805,102,135,236,72,86,158,15,20,29,36,40,78,68,90,157,3,4,10,91,77,167,94,127,227,592,621,1212,24,28,59,16,26,41,1874,2205,4075,318,373,699,6,7,11,10384,11356,21741,89,60,144,226,104,330,3,0,4,3,3,4,106,78,178,21,25,43,127,100,231,5351,4525,9880,30,25,60,10,16,30,5394,4572,9961,2309,2132,4443,18753,18583,37336
21601,69,100,173,3012,3294,6304,0,0,0,147,197,345,4,0,4,4291,4635,8928,25,41,61,51,46,99,24,37,64,22,24,48,77,76,152,8,4,7,34,44,77,255,216,468,754,836,1584,71,129,205,14,22,33,1433,1766,3198,322,372,690,7,10,20,10548,11748,22294,35,29,64,45,34,81,0,3,7,0,5,5,9,7,15,18,44,65,25,55,81,5758,5041,10803,45,39,88,19,20,37,5829,5100,10928,1817,1766,3584,18368,18841,37208
21602,75,83,162,2189,2404,4591,0,0,0,82,103,186,48,41,91,4024,4331,8356,44,58,97,57,42,100,25,36,55,14,21,32,36,51,90,0,0,4,29,39,70,70,111,180,566,611,1177,25,34,57,18,20,35,1168,1312,2478,173,187,362,3,4,6,8562,9400,17964,47,43,86,103,82,183,0,3,4,0,0,0,67,51,118,17,29,51,90,75,166,4098,3465,7563,17,14,34,6,22,28,4125,3502,7627,1512,1396,2915,14514,14598,29112
21603,201,299,496,3346,3951,7302,0,0,0,183,200,383,52,43,93,7619,8103,15725,78,72,150,380,382,757,88,131,217,49,77,130,75,117,198,29,16,43,69,66,140,397,467,872,1025,1160,2187,48,70,115,39,47,79,1734,2165,3900,602,676,1275,18,15,35,15835,17755,33590,271,236,505,1860,1666,3524,8,3,12,8,3,13,440,367,809,55,102,160,507,473,980,9100,8160,17259,72,61,133,36,40,75,9206,8262,17465,3733,3340,7076,31618,32036,63649
21701,76,117,195,2119,2508,4623,0,0,0,245,256,499,46,54,96,2878,3228,6111,30,45,70,30,28,59,54,71,129,14,16,28,784,845,1624,3,0,7,38,33,73,105,148,256,979,985,1967,45,64,112,15,24,41,1774,2103,3880,342,375,715,9,4,9,9510,10800,20306,39,34,71,21,26,54,4,8,8,3,8,9,5,8,16,35,54,90,48,70,111,5967,5160,11119,50,32,79,18,37,56,6027,5223,11254,1816,1740,3562,17543,18013,35558
21703,81,97,181,1948,2285,4231,0,0,0,171,194,371,0,0,0,4656,4870,9519,5,13,23,64,70,133,49,63,120,9,11,16,76,88,169,6,0,5,27,27,57,85,110,193,952,967,1912,29,50,77,11,15,23,1449,1834,3284,273,294,569,9,15,19,9823,10903,20724,28,23,50,95,41,139,9,9,11,3,3,8,9,10,13,31,31,69,45,43,90,6454,5493,11949,50,38,83,29,25,50,6527,5551,12078,1977,1796,3771,18574,18460,37040
21704,130,184,313,2046,2567,4611,0,0,0,336,391,723,24,34,59,6962,7863,14819,66,58,129,66,63,127,33,61,98,13,17,27,258,293,550,9,4,11,27,63,92,114,144,259,1388,1598,2988,62,83,145,27,57,83,1110,1417,2527,499,521,1023,3,4,10,13040,15248,28290,58,60,113,48,42,94,12,12,25,4,3,9,8,10,22,47,49,99,59,72,125,8339,7412,15754,75,54,123,37,38,67,8451,7499,15947,2584,2615,5196,24386,25720,50099
29797,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,3,0,3,28,4,29
29999,77,76,156,216,206,416,0,0,3,29,32,62,3,0,3,508,440,947,3,4,11,44,42,90,10,8,14,12,9,20,10,16,23,8,0,8,22,12,27,30,38,69,64,56,122,7,3,9,11,10,19,66,58,125,82,73,149,0,0,0,1125,999,2129,66,35,99,137,113,247,10,6,15,3,0,4,13,6,19,13,20,35,24,28,54,1410,1106,2512,23,17,46,9,18,34,1441,1142,2591,1451,838,2289,4331,3238,7565
30101,246,395,640,5549,6455,12008,3,3,5,944,1056,2001,41,51,86,7802,8449,16247,69,73,141,364,371,734,162,198,360,131,131,269,266,358,622,12,5,10,142,161,310,416,494,910,1180,1223,2396,126,143,266,79,89,164,1871,2356,4229,1007,1103,2112,108,110,225,20263,22842,43100,233,244,476,125,114,247,38,30,64,4,0,7,104,106,215,94,153,252,211,264,475,11365,9686,21052,124,85,214,60,70,127,11549,9841,21391,2668,2515,5179,35328,36245,71569
30102,306,460,768,7144,8297,15440,0,0,0,1056,1226,2274,12,4,14,7967,8939,16900,49,49,101,275,306,580,174,212,386,228,239,468,516,625,1132,8,6,19,194,213,408,522,587,1110,1301,1432,2734,73,118,190,101,163,266,2253,2818,5069,1165,1317,2481,109,135,242,23124,26677,49803,132,132,260,126,108,234,31,25,57,5,10,18,61,62,116,83,151,233,149,218,366,12976,11441,24416,146,125,271,59,86,143,13180,11655,24831,3331,3166,6493,40373,42443,82814
30103,362,536,892,4930,5713,10650,0,0,0,721,819,1539,106,119,225,7822,8745,16561,18,32,49,348,347,696,147,168,317,100,92,192,212,255,468,3,5,9,148,169,314,412,468,876,1004,1073,2075,65,93,160,72,87,158,1449,1983,3432,777,905,1689,77,93,171,18419,21159,39579,352,391,747,150,150,296,21,26,50,4,4,7,109,84,198,81,130,207,191,226,412,11063,9835,20899,114,98,207,54,90,140,11228,10023,21243,2797,2683,5476,33520,35184,68703
30201,230,328,559,2392,2871,5263,0,0,0,598,691,1292,0,4,3,5446,6313,11765,30,34,58,155,141,298,56,80,141,49,53,102,153,179,331,15,10,31,104,115,218,388,443,827,538,610,1143,54,72,128,24,25,54,860,1205,2071,483,566,1049,32,36,73,11380,13451,24834,577,556,1130,209,184,393,13,13,23,0,3,7,141,130,268,53,81,128,188,209,402,5508,4878,10385,65,53,121,21,22,45,5600,4951,10550,1442,1452,2894,19642,21153,40790
30202,386,562,954,3631,4514,8140,0,0,0,608,745,1356,6,7,20,9604,10883,20489,26,42,63,213,239,448,100,148,251,73,97,171,183,219,405,38,45,80,126,141,272,401,516,916,780,919,1702,45,78,119,56,78,140,1250,1814,3061,717,858,1572,54,44,92,17906,21396,39300,568,534,1098,279,266,540,22,28,49,11,3,13,275,231,502,107,138,242,386,371,761,10573,9393,19961,141,119,260,60,69,124,10767,9581,20344,2954,3063,6016,33274,35801,69069
30203,241,357,594,1953,2311,4267,0,0,0,318,329,646,4,0,7,4905,5470,10374,16,17,31,118,112,229,78,96,171,51,56,107,138,165,307,5,12,16,104,92,197,195,212,407,462,514,969,34,61,94,36,42,77,657,827,1490,379,454,833,26,29,52,9479,10790,20270,663,612,1279,177,152,332,23,18,36,3,0,3,377,303,689,60,81,141,442,391,831,6331,5361,11694,81,73,154,25,36,66,6444,5468,11910,1760,1651,3411,19235,19436,38666
30204,291,410,698,3268,4073,7344,3,0,3,653,786,1442,0,3,3,7080,8095,15177,20,33,59,151,138,295,110,137,245,91,116,203,184,218,400,31,33,62,133,151,284,338,368,704,720,822,1542,98,115,212,65,85,151,1121,1552,2672,709,854,1570,42,46,83,14808,17633,32441,755,768,1520,247,214,462,16,17,29,12,9,23,659,537,1192,78,100,179,752,642,1388,8703,7719,16422,122,96,219,41,77,125,8866,7901,16770,2375,2301,4683,28107,29879,57993
30301,354,502,861,2821,3314,6128,0,0,0,345,386,726,59,96,153,6565,7602,14171,21,34,57,778,784,1556,76,98,174,66,60,122,172,179,351,17,16,35,75,82,155,435,491,932,672,779,1449,49,69,115,50,53,107,821,1215,2039,562,702,1268,34,38,73,13630,15989,29620,459,415,880,255,253,508,30,35,70,0,0,0,118,99,215,58,91,150,176,192,365,7190,6595,13783,95,66,161,33,55,86,7318,6714,14033,1941,1913,3854,24168,26013,50179
30302,664,949,1612,3156,3627,6784,0,0,0,390,481,874,14,8,23,7672,8904,16576,18,24,44,905,931,1838,85,107,194,101,103,199,214,276,496,54,46,102,106,112,215,319,376,687,620,678,1296,25,32,60,58,69,127,912,1237,2148,619,800,1416,41,38,75,15288,17865,33159,990,829,1820,681,563,1244,60,69,129,3,7,10,311,256,566,135,131,267,449,392,840,12911,11666,24580,224,171,395,64,94,158,13202,11931,25136,3701,3341,7041,35048,35929,70983
30303,1297,1631,2924,2841,3341,6178,0,0,0,896,1026,1921,6,14,15,6452,7506,13959,29,41,75,1062,1124,2183,102,128,225,167,185,357,290,357,647,36,35,71,269,312,585,799,1016,1818,885,1020,1899,65,76,148,252,302,557,1238,1674,2909,1196,1375,2573,57,59,114,16641,19593,36237,1095,954,2050,1044,997,2042,42,30,73,5,3,4,551,452,1006,135,169,305,691,628,1318,10817,10087,20908,111,73,184,49,64,112,10980,10226,21209,2706,2646,5351,34500,36702,71208
30304,473,657,1133,1793,2026,3820,3,4,7,311,376,684,5,7,10,3868,4262,8131,45,33,74,401,405,806,45,74,114,58,65,124,120,168,283,43,35,77,158,164,318,261,323,584,399,452,855,22,30,46,54,54,111,702,908,1617,528,608,1142,34,29,64,8839,10021,18861,618,468,1086,593,427,1021,25,22,47,0,0,0,203,150,351,71,82,147,269,229,501,6671,5985,12653,85,59,144,31,40,65,6786,6083,12869,1752,1608,3358,19349,19518,38872
30305,1295,1643,2941,2443,2694,5137,0,0,0,596,598,1193,3,0,7,5219,5797,11021,38,32,70,455,512,967,98,145,245,228,273,499,161,215,371,142,164,308,252,296,545,534,582,1116,691,737,1430,49,52,99,105,123,229,840,1056,1897,1018,1145,2166,81,81,161,12960,14501,27468,1209,1178,2392,1525,1429,2951,14,16,28,0,0,0,564,453,1014,105,116,227,673,569,1239,9271,8278,17550,87,46,132,24,49,69,9384,8367,17750,2424,2330,4760,29486,30050,59530
30306,1485,1758,3239,1415,1573,2986,0,0,0,471,531,1004,23,24,44,3312,3845,7154,15,23,42,467,472,945,49,63,115,117,144,263,142,186,320,65,62,126,238,236,475,367,444,808,648,690,1334,21,18,42,118,138,259,834,1032,1860,816,945,1768,31,35,62,9149,10460,19606,810,672,1478,1959,1855,3808,13,8,22,0,0,3,948,681,1636,113,106,225,1068,795,1864,8229,7472,15705,56,37,98,37,22,60,8329,7534,15859,2013,1913,3923,24813,24990,49805
30401,453,569,1027,1897,2302,4203,0,0,0,459,518,979,0,0,0,3401,3855,7257,44,49,89,159,191,345,26,42,73,39,31,68,222,284,507,17,11,25,65,93,162,174,199,378,451,472,928,48,53,101,24,26,51,841,1027,1866,390,426,818,29,46,73,8297,9626,17918,469,475,944,185,178,362,36,41,73,0,0,0,59,51,118,66,84,156,130,142,273,5225,4506,9728,50,54,102,21,32,51,5293,4594,9884,1044,1011,2056,15898,16634,32529
30402,287,451,736,3275,3726,7003,0,0,0,663,748,1410,0,7,7,4379,4882,9263,16,17,35,140,141,281,30,39,73,28,35,55,258,317,580,7,7,16,142,155,293,144,165,310,631,614,1243,13,25,42,16,20,30,1266,1581,2845,492,555,1050,47,53,102,11541,13098,24645,392,390,785,127,134,264,74,88,160,4,0,4,50,35,88,63,92,151,113,129,247,7845,7003,14846,98,74,175,37,67,105,7986,7145,15125,1725,1687,3418,22244,23125,45374
30403,587,800,1382,2612,3346,5965,0,0,0,327,341,666,8,3,6,4477,5280,9750,13,12,18,144,163,313,35,49,83,20,20,45,230,279,516,12,8,19,111,141,253,164,198,357,523,605,1127,10,22,35,37,38,76,980,1247,2223,478,599,1076,33,39,71,10214,12391,22600,619,580,1198,748,850,1592,76,54,133,0,0,0,66,64,135,103,108,215,171,172,349,9784,8983,18770,153,84,244,36,65,98,9975,9134,19109,2387,2321,4712,24776,26301,51079
30404,234,314,547,2987,3542,6532,0,0,0,522,595,1114,0,0,0,6401,7090,13489,30,30,56,117,174,294,31,56,83,38,59,101,155,182,341,12,9,15,84,68,157,292,370,662,655,766,1421,37,54,88,21,24,41,1107,1420,2525,478,558,1030,45,45,95,13015,15033,28051,164,159,316,79,72,153,29,27,62,0,0,0,41,42,75,72,94,166,106,139,248,8779,7772,16554,112,115,226,33,73,104,8925,7962,16889,1879,1867,3752,24441,25569,50010
30501,1034,1375,2405,2289,2311,4607,0,0,3,262,300,562,0,0,0,5877,6554,12427,12,14,27,820,878,1702,48,57,101,56,42,96,145,157,302,22,15,35,110,108,219,224,260,480,508,534,1045,18,18,37,52,34,85,569,717,1291,576,609,1187,24,25,48,11611,12654,24258,999,748,1751,698,474,1172,88,63,149,3,7,5,88,72,154,139,146,289,232,221,452,14387,12691,27078,217,150,370,73,111,181,14679,12950,27634,5276,4489,9767,34616,32966,67583
30502,230,359,596,2693,2790,5480,0,0,0,163,171,336,21,18,39,4872,5580,10455,5,9,12,252,289,538,31,37,71,46,53,99,98,137,236,9,17,19,45,54,102,105,159,262,371,420,784,12,22,32,32,36,70,602,829,1436,293,373,661,25,26,48,9670,11017,20693,253,204,458,121,117,240,31,36,60,0,0,0,94,68,164,55,66,125,152,143,291,7323,6634,13954,110,92,205,22,58,85,7460,6788,14248,2062,1950,4011,19980,20616,40594
30503,659,885,1540,4674,5633,10312,0,0,0,435,510,941,4,5,15,10064,11398,21467,16,19,36,372,364,740,71,86,151,44,39,87,198,230,424,28,19,43,97,117,211,309,393,703,846,895,1740,41,48,91,44,52,98,1112,1519,2639,662,842,1504,50,46,98,19058,22225,41289,1000,814,1811,675,596,1271,72,88,166,0,3,4,264,183,444,157,159,317,425,341,770,15457,13852,29305,242,212,450,91,112,206,15794,14166,29963,4780,4575,9354,42463,43701,86163
30504,274,448,720,2733,3256,5989,0,0,0,264,314,580,3,0,8,6738,7509,14250,16,18,39,195,195,391,37,47,79,17,12,35,170,214,381,5,5,12,59,66,125,131,196,328,480,527,1012,54,34,97,19,11,36,821,1092,1915,447,499,946,38,39,75,12236,14057,26291,352,287,638,211,180,389,62,57,121,0,0,0,57,41,96,90,87,177,141,126,267,11110,10349,21454,205,137,335,61,76,132,11376,10555,21929,2869,2630,5504,27520,28347,55865
30601,348,551,897,3402,3703,7106,0,0,0,263,294,559,0,0,0,5264,6107,11371,35,44,75,108,118,220,103,138,247,21,26,54,233,282,517,19,3,24,87,97,182,343,414,749,584,712,1296,26,33,63,68,83,146,804,1026,1829,633,760,1392,24,24,45,12012,13866,25880,116,125,243,81,83,165,50,39,86,3,3,4,50,52,103,70,136,210,127,196,322,10078,8980,19064,96,93,185,50,55,107,10225,9130,19352,2944,2770,5714,25904,26752,52656
30602,764,1084,1851,6353,7100,13454,0,0,0,539,585,1123,4,6,16,11115,12283,23400,47,73,120,215,223,438,305,417,726,121,181,301,301,342,642,13,15,31,230,270,499,755,1009,1764,1505,1611,3116,78,91,170,279,341,624,1641,2116,3756,1249,1454,2701,39,39,78,24797,28153,52952,530,496,1028,212,186,393,35,32,67,19,11,34,393,343,737,236,278,518,655,639,1293,15889,13976,29868,153,100,253,93,102,198,16131,14185,30314,6568,6326,12895,49689,51102,100791
30603,101,157,263,3332,3382,6711,0,0,0,137,162,299,12,8,16,4814,4622,9442,3,3,8,122,149,273,137,190,327,37,39,79,72,85,159,0,0,3,44,38,79,342,353,696,442,487,925,14,30,44,75,105,181,724,782,1506,372,404,775,9,12,23,10692,10844,21538,48,41,90,15,12,30,3,3,11,14,16,27,377,319,700,71,77,148,468,416,878,4360,3538,7896,31,25,55,20,22,46,4412,3584,7997,2099,1824,3925,17846,16888,34731
30604,75,101,175,801,838,1639,0,0,0,44,33,80,0,0,0,1073,1134,2205,4,4,6,21,24,41,53,54,107,3,6,9,31,38,71,0,0,0,15,18,36,48,66,119,134,112,242,6,3,11,12,13,30,202,217,419,95,90,184,3,3,7,2547,2655,5204,21,10,29,15,7,15,3,9,14,11,10,15,10,8,16,15,18,34,35,35,71,2194,1932,4123,18,20,36,11,17,31,2224,1971,4191,973,933,1905,5894,5712,11609
30605,142,246,385,2752,2980,5731,0,0,0,314,326,639,4,3,6,4504,5003,9506,19,17,35,47,42,83,169,243,409,28,43,69,125,145,273,0,0,3,80,107,186,309,360,673,630,640,1266,34,59,96,299,336,637,969,1197,2160,508,607,1113,18,19,41,10803,12135,22935,35,39,73,76,70,148,17,7,23,9,11,22,24,16,40,79,121,196,112,145,257,6191,5313,11502,58,35,94,43,69,120,6289,5426,11712,2456,2414,4873,19927,20467,40401
30701,57,77,132,5591,5643,11233,0,0,0,192,180,370,5,3,4,5242,5320,10562,79,99,176,20,22,42,75,115,186,16,18,36,389,397,784,3,0,4,94,55,148,296,307,600,1049,1021,2074,50,88,135,62,59,124,1221,1277,2501,600,570,1174,25,12,38,14993,15195,30193,77,52,128,32,27,62,7,9,17,0,0,3,68,56,117,35,57,89,103,112,213,4152,3259,7410,40,34,71,20,17,38,4212,3306,7518,3143,2664,5803,22627,21434,44062
30702,70,109,180,4396,4533,8929,0,0,0,353,377,730,3,6,12,4700,4844,9548,113,109,220,27,20,42,127,165,296,36,56,87,1148,1149,2300,0,0,0,91,92,175,299,342,635,1230,1192,2427,64,75,135,57,63,120,1451,1550,3009,694,703,1396,35,33,63,14826,15304,30133,45,42,82,22,26,53,3,4,9,6,8,7,19,10,27,44,56,101,68,72,137,3981,3275,7253,36,23,62,15,19,41,4032,3320,7352,2204,1972,4180,21275,20847,42123
30703,89,100,184,4027,4508,8532,0,0,0,320,396,713,85,81,170,4874,5144,10020,44,54,97,36,35,71,92,135,228,77,80,154,252,264,523,3,3,4,83,83,171,187,236,420,782,757,1535,77,94,169,110,113,224,1332,1520,2851,602,629,1234,33,34,70,13010,14168,27179,37,46,84,26,26,52,7,10,16,3,3,5,12,13,29,66,78,142,79,103,181,4641,4008,8649,36,33,74,30,40,73,4712,4084,8797,1848,1767,3617,19805,20293,40101
30801,85,97,181,2676,2627,5305,0,0,0,162,165,325,10,4,15,3698,3568,7270,10,9,22,26,29,58,46,58,105,32,44,76,152,154,306,0,0,0,125,123,249,229,235,463,465,374,840,38,59,98,49,37,89,956,996,1952,508,516,1032,15,15,29,9202,9023,18233,63,49,116,34,38,71,0,0,4,8,6,15,24,26,53,30,37,67,65,71,134,3383,2651,6032,49,47,94,16,14,29,3447,2712,6159,2322,1743,4065,15225,13734,28960
30803,370,533,904,9683,10862,20546,0,3,3,1156,1287,2448,14,25,38,14404,15437,29841,59,59,114,80,100,179,260,330,587,160,161,320,382,447,828,5,7,14,206,271,474,736,877,1611,2268,2379,4650,276,393,665,127,148,273,3577,4436,8010,1542,1655,3195,75,65,144,35020,38927,73940,361,281,644,320,178,492,12,12,23,25,27,48,82,71,153,163,213,369,264,310,572,14656,12355,27008,194,157,353,81,75,157,14924,12589,27508,6756,5154,11915,58025,57970,116000
30804,56,66,121,1722,1757,3478,0,0,0,186,177,367,0,0,0,1709,1657,3367,6,7,10,23,16,39,47,45,88,9,7,19,214,223,432,0,0,0,32,45,77,62,82,148,379,373,752,12,27,38,24,33,57,506,526,1035,185,176,364,5,8,10,5127,5153,10283,36,19,53,59,16,75,0,4,5,0,3,3,7,13,19,9,13,25,19,27,50,1266,978,2241,16,4,18,14,8,20,1289,993,2284,791,658,1447,7388,6928,14319
30805,287,336,623,5375,5441,10812,0,0,0,604,633,1237,9,3,7,6478,6566,13040,73,72,147,116,101,219,95,130,230,86,87,170,334,386,723,6,0,9,121,125,247,386,439,821,1257,1133,2383,85,142,229,59,73,128,1553,1741,3289,785,795,1586,44,46,97,17462,17914,35375,226,236,464,162,151,312,10,16,27,7,7,13,55,39,91,65,110,167,119,155,275,9963,8198,18156,115,95,208,42,56,92,10116,8347,18464,3264,2843,6105,31647,29989,61640
30901,410,610,1024,4458,5264,9724,0,0,0,230,285,516,0,0,0,6917,7999,14916,16,31,44,340,382,725,64,81,143,46,57,104,189,261,445,5,6,11,71,75,144,272,345,615,763,868,1633,29,33,63,36,43,79,1051,1385,2440,632,762,1394,26,37,64,15136,17921,33059,146,117,269,112,80,188,92,72,164,0,0,3,89,74,160,63,102,172,156,179,336,10328,9439,19765,113,79,190,70,110,177,10512,9628,20133,3244,3225,6470,29800,31838,61635
30902,252,399,655,4221,4947,9165,0,0,0,323,326,646,0,0,0,5594,6316,11914,15,25,33,121,142,269,204,230,436,55,55,106,154,176,323,4,7,16,72,81,159,350,419,770,772,809,1584,35,59,92,40,65,103,938,1289,2228,635,768,1407,26,44,70,13573,15741,29319,95,85,185,47,30,81,29,29,52,7,0,4,6,3,8,58,102,159,63,100,165,8995,8094,17086,69,69,145,49,126,180,9115,8294,17404,2690,2624,5318,25873,27315,53189
30903,409,678,1082,5131,6336,11467,4,0,3,345,396,732,8,8,12,6080,7469,13548,62,77,141,377,409,785,150,208,356,99,101,201,231,258,488,67,60,126,107,154,258,249,338,589,993,1192,2186,54,64,125,53,57,110,1106,1546,2651,782,1014,1793,46,69,121,15933,19756,35685,221,199,416,609,583,1192,72,75,142,5,0,5,81,63,149,96,124,219,179,190,372,10293,9353,19644,117,80,199,61,110,169,10471,9542,20010,3426,3578,6998,31315,34584,65902
30904,86,125,214,1543,1678,3224,0,0,0,140,173,310,0,0,0,1378,1571,2949,15,7,19,32,29,61,64,77,137,21,22,36,62,95,157,0,0,0,23,32,52,65,77,145,359,358,719,25,20,48,36,31,63,364,434,800,276,314,590,13,24,42,4413,4941,9356,18,16,33,5,6,14,10,13,24,0,0,0,3,3,11,38,76,120,48,85,127,3286,2958,6249,48,37,82,29,40,70,3367,3035,6399,1152,1183,2334,9100,9405,18512
30905,155,256,415,2654,3061,5709,0,0,0,322,363,678,8,5,12,3101,3449,6541,17,23,32,121,124,244,98,104,203,127,120,244,124,136,261,0,3,8,55,61,115,465,574,1046,434,479,910,29,29,56,81,99,183,754,848,1598,658,759,1414,26,18,42,9061,10243,19304,58,55,116,45,33,78,24,34,61,0,3,4,26,17,38,54,91,147,75,117,191,5323,4887,10212,64,36,102,39,55,98,5422,4985,10406,1435,1385,2819,16276,17108,33382
30906,349,536,880,5013,5882,10894,3,0,4,453,490,948,0,3,3,6342,7236,13580,61,66,128,293,274,566,196,219,414,268,249,519,202,278,479,21,20,35,113,115,223,587,671,1256,890,1031,1929,63,83,143,107,119,228,1282,1581,2866,1122,1315,2437,47,74,124,17064,19714,36777,191,190,380,228,232,464,62,75,137,6,5,6,83,70,152,110,132,235,190,203,391,11528,10232,21764,98,84,181,49,84,128,11671,10396,22070,3103,3080,6182,32870,34423,67285
