SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
50702,0,22,..,7,3,6,0,6,..,3,0,3,0,3,..,26,8,27,0,27,..,45,6,53,0,53,..,27,3,30,0,30,..,0,0,0,0,0,..,23,12,30,0,36,..,31,0,31,0,31,..,29,6,27,0,33,..,45,0,50,0,50,..,17,3,20,0,20,..,121,5,128,0,128,..,107,21,126,0,126,..,15,3,16,0,16,..,43,5,45,0,45,..,15,0,15,0,15,..,19,5,26,0,26,..,345,93,442,6,444,..,2209,454,2664,23,2689,..,48,0,46,1540,1590,14641,2257,455,2715,1562,18920,28523,..,..,..,..,28523,..,32,0,32,0,32,..,33,6,41,0,41,..,17,0,17,0,17,..,53,7,62,0,62,..,107,38,148,0,147,..,8,3,11,0,11,..,169,50,224,0,221,..,192,34,231,3,235,..,106,0,106,0,111,..,329,21,346,3,354,..,290,11,298,4,300
50703,0,63,..,11,0,10,0,10,..,0,0,0,0,0,..,20,3,22,0,23,..,45,0,45,0,45,..,25,0,28,0,28,..,8,0,8,0,8,..,46,10,63,3,65,..,302,7,309,0,312,..,74,5,78,0,79,..,426,17,448,10,449,..,104,7,113,0,117,..,904,38,943,15,953,..,105,14,114,3,119,..,57,4,65,0,65,..,66,6,71,0,77,..,0,0,0,0,0,..,42,13,53,0,53,..,688,109,800,33,826,..,3282,449,3736,61,3794,..,50,10,57,1235,1285,13864,3330,455,3792,1291,18948,27816,..,..,..,..,27816,..,202,4,202,0,202,..,99,12,108,0,108,..,14,0,14,0,14,..,121,34,157,0,157,..,323,127,448,6,455,..,14,5,23,0,23,..,457,165,621,6,631,..,39,9,46,0,44,..,45,0,48,0,48,..,87,7,97,0,98,..,101,4,112,0,112
50704,3,301,..,30,3,31,0,31,..,5,0,5,0,5,..,277,37,308,0,308,..,106,6,109,0,113,..,96,10,107,0,107,..,10,0,10,0,10,..,84,3,89,0,85,..,90,3,95,0,96,..,681,72,747,6,753,..,152,4,153,0,153,..,116,0,115,0,115,..,1034,76,1109,8,1118,..,280,25,313,3,314,..,189,5,196,0,196,..,121,20,140,0,140,..,14,5,23,0,23,..,143,24,166,3,166,..,920,117,1037,26,1064,..,9367,1277,10639,90,10729,..,92,12,104,2294,2400,38948,9461,1283,10743,2380,52076,75897,..,..,..,..,75897,..,347,3,348,3,350,..,404,36,444,3,445,..,9,0,7,0,6,..,1824,306,2127,9,2136,..,3554,771,4323,31,4354,..,439,51,485,0,489,..,5809,1126,6937,41,6979,..,255,27,282,0,279,..,229,3,230,3,232,..,466,21,485,4,488,..,446,12,459,3,460
50705,0,42,..,20,3,18,0,18,..,6,0,6,0,6,..,29,0,32,0,32,..,60,9,73,0,73,..,79,8,94,0,93,..,34,0,35,0,35,..,131,27,157,3,157,..,179,3,179,3,181,..,145,4,145,0,145,..,287,16,301,3,304,..,101,8,112,0,112,..,710,34,744,5,747,..,188,22,211,3,216,..,41,4,42,0,45,..,230,42,265,3,270,..,4,0,4,0,8,..,95,35,136,0,135,..,1073,134,1205,28,1232,..,4631,510,5141,69,5216,..,135,10,149,3982,4125,53746,4767,524,5292,4049,63083,106543,..,..,..,..,106543,..,915,17,934,5,941,..,177,20,202,3,204,..,38,0,38,0,38,..,117,44,158,0,160,..,283,80,369,4,374,..,22,8,30,0,30,..,421,135,552,10,557,..,162,18,181,0,182,..,287,7,292,3,295,..,209,12,224,4,226,..,348,12,363,4,365
50901,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,10,7,18,0,16,..,44,4,46,0,46,..,12,0,12,0,12,..,0,0,3,0,3,..,5,0,5,0,5,..,130,6,137,0,141,..,35,3,39,0,39,..,148,9,152,4,161,..,103,36,142,0,139,..,411,63,473,9,478,..,36,0,37,0,37,..,6,0,6,0,6,..,47,10,55,0,55,..,0,0,0,0,0,..,21,11,27,0,26,..,257,160,421,8,427,..,1597,323,1916,24,1948,..,107,5,114,2091,2200,25380,1706,327,2029,2117,29530,50411,..,..,..,..,50411,..,270,3,276,3,281,..,17,6,23,0,23,..,41,0,41,0,45,..,29,16,44,0,48,..,93,52,148,0,147,..,9,3,6,0,6,..,130,70,202,3,206,..,22,0,22,0,20,..,138,7,147,3,144,..,80,0,81,0,81,..,267,9,278,8,283
50902,0,4,..,0,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,23,0,27,0,23,..,7,0,8,0,8,..,0,0,0,0,0,..,6,0,9,0,9,..,138,9,145,0,152,..,14,3,15,0,15,..,141,3,142,0,147,..,13,0,13,0,13,..,313,12,326,3,326,..,19,0,15,0,15,..,10,0,8,0,8,..,32,11,41,0,41,..,0,0,0,0,0,..,18,10,35,0,35,..,163,25,184,4,189,..,1092,136,1231,14,1245,..,59,7,61,2371,2431,23195,1148,146,1291,2384,26872,47728,..,..,..,..,47728,..,194,0,196,0,196,..,24,0,25,0,20,..,50,0,51,0,53,..,22,12,34,0,34,..,120,128,250,0,250,..,31,9,41,0,41,..,179,148,328,0,328,..,30,0,31,0,31,..,90,0,90,0,95,..,59,5,63,0,63,..,162,3,165,0,168
50903,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,6,3,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,21,3,23,0,23,..,20,3,22,0,22,..,24,0,24,0,24,..,6,0,6,0,6,..,68,4,74,0,74,..,3,0,3,0,3,..,3,0,3,0,3,..,8,0,7,0,7,..,0,0,0,0,0,..,0,4,5,0,5,..,81,10,93,3,95,..,340,32,371,4,376,..,31,0,34,958,989,8528,374,29,403,961,9889,17468,..,..,..,..,17468,..,77,0,79,0,79,..,6,0,6,0,6,..,13,0,16,0,16,..,5,0,7,0,10,..,20,7,23,0,23,..,3,0,3,0,3,..,29,6,34,3,40,..,3,0,3,0,3,..,20,4,21,0,23,..,24,0,27,0,27,..,31,0,32,0,32
51001,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,63,3,63,0,67,..,19,0,24,3,23,..,64,0,64,0,64,..,24,0,24,0,24,..,174,3,182,4,182,..,26,0,26,0,26,..,10,0,10,0,10,..,76,7,84,3,87,..,0,0,0,0,0,..,12,7,24,0,24,..,158,15,169,7,180,..,3149,291,3437,137,3577,..,76,16,96,2078,2167,11461,3221,311,3536,2207,17207,22911,..,..,..,..,22911,..,42,0,42,0,42,..,18,0,18,0,18,..,4330,393,4720,221,4942,..,40,13,59,0,59,..,95,50,147,0,147,..,8,3,10,0,10,..,142,68,211,0,211,..,9,0,9,0,9,..,46,3,54,0,54,..,92,7,101,0,103,..,164,3,164,0,165
51002,0,15,..,6,0,12,0,12,..,3,0,3,0,3,..,5,0,5,0,5,..,5,0,5,0,5,..,11,0,11,0,11,..,11,0,11,0,11,..,3,3,6,0,6,..,81,7,85,3,88,..,52,3,58,0,58,..,147,3,150,5,152,..,109,23,130,0,130,..,392,38,429,10,434,..,10,0,13,0,13,..,24,3,29,0,29,..,84,6,91,0,91,..,3,0,4,0,4,..,10,0,17,0,17,..,209,19,232,6,235,..,1695,172,1873,41,1917,..,37,13,52,1482,1536,6826,1735,188,1920,1530,10274,16760,..,..,..,..,16760,..,133,0,133,0,133,..,32,3,35,0,35,..,1281,125,1405,38,1440,..,28,3,33,0,30,..,88,21,111,0,113,..,4,3,3,0,3,..,117,27,140,5,145,..,22,0,23,0,23,..,5,0,5,0,5,..,47,0,46,0,46,..,36,0,36,0,39
51003,0,13,..,15,0,11,0,11,..,4,0,4,0,4,..,7,0,7,0,7,..,8,0,8,0,8,..,9,0,8,0,8,..,9,0,9,0,9,..,13,0,13,0,13,..,121,4,122,0,122,..,45,4,44,0,44,..,155,11,161,0,164,..,23,0,23,0,23,..,333,17,349,0,354,..,34,0,41,0,41,..,7,0,12,0,12,..,92,10,102,3,102,..,0,0,0,0,0,..,18,3,23,0,23,..,209,25,237,7,243,..,1525,121,1650,28,1680,..,36,12,45,1358,1400,10052,1563,137,1701,1384,13133,25377,..,..,..,..,25377,..,189,0,185,0,185,..,46,3,52,4,51,..,620,23,641,23,668,..,48,9,53,0,56,..,237,48,283,0,283,..,6,3,10,0,10,..,299,58,349,0,356,..,30,0,30,0,30,..,38,0,38,0,38,..,88,0,91,0,95,..,87,3,93,0,92
51101,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,9,0,9,0,9,..,15,0,15,0,15,..,5,0,5,0,5,..,44,0,44,0,44,..,7,0,7,0,7,..,3,0,3,0,3,..,14,4,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,30,3,30,3,38,..,278,23,304,7,313,..,20,0,26,818,838,6711,302,27,328,826,7861,13595,..,..,..,..,13595,..,125,3,130,3,135,..,8,0,8,0,8,..,14,0,14,3,17,..,5,0,11,0,13,..,23,12,33,0,33,..,0,0,0,0,0,..,27,15,40,0,44,..,0,0,0,0,0,..,19,0,22,0,22,..,25,0,25,0,25,..,48,0,49,0,51
51102,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,7,0,7,0,7,..,27,3,27,0,27,..,3,0,6,0,6,..,46,4,49,0,49,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,50,45,98,0,98,..,65,7,73,3,74,..,363,84,446,9,463,..,32,3,33,536,566,3467,390,88,480,545,4491,7329,..,..,..,..,7329,..,14,0,15,0,15,..,0,0,0,0,0,..,58,0,58,0,56,..,9,0,9,0,9,..,37,18,58,0,58,..,0,3,3,0,3,..,48,25,70,0,69,..,37,3,41,4,46,..,27,0,28,0,28,..,38,3,44,0,44,..,51,4,56,0,52
51103,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,12,0,17,..,14,0,15,0,15,..,12,3,16,0,16,..,23,0,23,0,23,..,5,0,5,0,5,..,144,3,149,0,148,..,38,0,42,0,42,..,179,9,187,4,189,..,32,0,35,0,35,..,391,14,413,3,414,..,19,0,19,0,23,..,12,0,12,0,12,..,86,15,102,5,100,..,4,0,3,0,3,..,15,5,18,0,18,..,441,31,468,21,489,..,2386,287,2672,101,2772,..,62,11,70,1746,1818,13705,2448,296,2746,1846,18295,29212,..,..,..,..,29212,..,424,11,430,3,430,..,36,3,43,0,43,..,1412,315,1732,132,1865,..,30,7,35,0,37,..,183,51,233,0,231,..,5,0,7,0,12,..,226,56,278,4,282,..,42,3,45,0,45,..,25,0,25,0,32,..,37,4,36,0,38,..,76,3,74,0,81
51104,0,0,..,12,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,7,0,7,..,3,0,3,0,3,..,4,0,4,0,4,..,97,4,102,0,104,..,33,0,31,0,31,..,116,8,125,5,132,..,140,23,165,9,166,..,385,38,424,12,434,..,24,0,25,0,26,..,11,3,11,0,11,..,81,14,94,0,94,..,0,0,0,0,0,..,33,22,54,0,54,..,257,41,297,3,304,..,1615,209,1823,32,1852,..,77,7,80,2225,2308,22359,1695,208,1903,2261,26517,45314,..,..,..,..,45314,..,344,5,355,5,354,..,33,3,31,0,36,..,292,6,304,0,304,..,33,5,37,0,35,..,81,40,123,3,127,..,6,3,10,0,10,..,122,48,168,4,173,..,10,0,10,0,10,..,63,0,61,3,63,..,84,6,89,0,89,..,191,6,195,3,201
59797,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,8,8,14,3,0,3,8,26,309,..,..,..,..,309,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
59999,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,8,0,8,..,6,0,6,0,6,..,14,3,18,0,18,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,47,3,47,0,51,..,235,40,268,9,281,..,3,0,8,575,582,1559,240,40,275,578,2415,3819,..,..,..,..,3819,..,12,0,12,0,12,..,4,0,4,0,4,..,32,0,32,0,35,..,14,10,21,0,25,..,49,38,82,4,87,..,6,0,6,0,6,..,62,45,109,3,114,..,0,0,0,0,3,..,22,4,27,0,27,..,40,5,49,0,49,..,40,0,46,0,46
60101,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,15,0,15,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,17,0,17,0,17,..,4,0,4,0,4,..,29,0,29,0,29,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,8,40,0,41,..,165,18,186,3,188,..,30,0,30,552,580,7958,193,18,213,557,8723,15594,..,..,..,..,15594,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,5,0,7,..,30,3,35,0,31,..,0,0,0,0,0,..,29,4,32,0,38,..,4,0,4,0,4,..,11,0,11,0,11,..,3,0,3,0,3,..,25,0,24,0,24
60102,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,7,10,0,10,..,19,0,21,0,21,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,18,0,18,0,18,..,12,0,16,0,16,..,22,0,23,0,23,..,5,0,5,0,5,..,62,5,69,0,69,..,44,5,49,0,49,..,11,0,11,0,11,..,36,11,39,0,39,..,4,0,5,0,5,..,18,0,20,0,21,..,154,40,188,7,198,..,981,151,1128,27,1156,..,62,3,67,1252,1317,24638,1044,150,1193,1276,27114,47465,..,..,..,..,47465,..,37,0,39,0,39,..,34,0,39,0,39,..,10,0,10,0,10,..,58,7,64,0,64,..,172,35,210,5,214,..,12,3,10,0,10,..,238,48,286,5,286,..,47,0,50,0,50,..,54,0,54,0,58,..,77,0,78,0,77,..,156,3,157,0,157
60103,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,35,35,67,0,67,..,102,20,119,3,124,..,5,0,5,0,5,..,4,0,4,0,4,..,22,4,24,0,21,..,53,0,53,0,53,..,11,0,11,0,11,..,76,6,85,0,89,..,28,0,28,0,28,..,169,6,175,0,177,..,65,15,79,0,78,..,34,3,35,0,35,..,29,7,33,0,33,..,5,0,3,0,3,..,37,17,56,3,60,..,385,184,572,13,584,..,1789,544,2332,38,2369,..,80,3,81,1739,1817,23232,1868,548,2415,1769,27416,45178,..,..,..,..,45178,..,11,0,11,0,11,..,141,43,179,0,185,..,14,0,14,0,14,..,84,44,124,0,127,..,169,40,210,4,212,..,6,0,6,0,10,..,263,78,340,4,349,..,73,16,87,0,86,..,33,0,33,0,33,..,68,0,63,0,68,..,127,0,128,4,132
60104,0,37,..,3,0,3,0,3,..,0,0,0,0,0,..,13,4,17,0,17,..,26,0,28,0,28,..,20,0,21,0,21,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,11,0,8,0,8,..,29,0,31,0,31,..,11,0,11,0,11,..,61,4,63,0,63,..,63,6,66,0,66,..,7,0,11,0,11,..,34,4,34,0,34,..,0,0,0,0,0,..,7,3,6,0,6,..,135,32,170,3,173,..,1004,132,1140,10,1149,..,48,3,54,638,696,15262,1059,136,1191,651,17106,29429,..,..,..,..,29429,..,67,0,68,0,72,..,32,0,32,0,32,..,9,0,9,0,9,..,47,11,58,0,61,..,273,66,334,3,344,..,3,3,10,0,9,..,323,80,404,9,408,..,3,0,7,0,7,..,160,3,166,0,162,..,91,3,98,0,96,..,159,4,165,3,165
60105,0,84,..,0,0,0,0,0,..,0,0,0,0,0,..,46,20,65,0,65,..,88,9,97,0,92,..,38,3,42,0,42,..,0,0,0,0,0,..,25,0,29,0,29,..,19,0,19,0,19,..,26,3,31,0,31,..,36,0,36,0,42,..,40,0,40,0,40,..,120,3,124,0,127,..,89,9,97,0,98,..,32,0,32,0,32,..,72,14,83,3,80,..,10,4,16,0,16,..,53,17,65,0,70,..,298,57,355,10,367,..,3392,518,3907,36,3947,..,57,7,59,1396,1453,20524,3452,523,3972,1431,25920,39970,..,..,..,..,39970,..,43,3,46,0,46,..,246,50,291,0,291,..,5,0,5,0,5,..,339,62,401,3,407,..,1680,307,1992,10,1997,..,147,41,191,3,192,..,2169,411,2580,19,2596,..,52,4,58,0,58,..,83,0,83,0,81,..,227,3,233,0,233,..,281,10,292,3,298
60106,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,0,0,0,0,0,..,16,0,16,0,16,..,13,0,13,0,13,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,4,0,4,..,0,0,3,0,3,..,35,7,40,0,40,..,188,14,204,3,203,..,17,0,17,486,505,7431,203,14,219,494,8140,14753,..,..,..,..,14753,..,12,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,17,8,23,0,24,..,0,0,0,0,0,..,30,3,35,0,36,..,0,0,0,0,0,..,31,0,31,0,31,..,19,0,19,0,19,..,48,0,46,0,46
60201,0,54,..,3,0,4,0,4,..,0,0,0,0,0,..,49,91,140,0,137,..,48,3,53,0,53,..,29,3,35,0,35,..,0,0,0,0,0,..,4,0,8,0,8,..,35,3,38,0,38,..,32,4,30,0,30,..,95,6,101,4,100,..,34,0,34,0,34,..,191,6,200,4,203,..,49,7,51,0,51,..,40,0,42,0,40,..,40,10,46,0,43,..,3,0,4,0,4,..,47,11,54,0,54,..,356,144,505,8,510,..,2097,632,2725,25,2753,..,117,13,129,2635,2763,36451,2211,641,2850,2657,41960,70134,..,..,..,..,70134,..,59,0,63,0,63,..,157,31,185,7,189,..,8,0,8,0,8,..,146,33,179,3,179,..,610,108,723,8,730,..,27,8,38,0,38,..,782,155,938,7,950,..,26,0,26,0,26,..,148,3,149,0,150,..,103,5,109,0,111,..,183,3,188,3,189
60202,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,10,0,10,..,0,0,0,0,0,..,16,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,10,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,37,3,40,0,40,..,233,17,247,8,255,..,22,0,22,731,752,10294,248,17,265,744,11302,20471,..,..,..,..,20471,..,7,0,7,0,7,..,11,4,17,0,17,..,0,0,0,0,0,..,4,7,13,0,13,..,28,3,30,0,30,..,0,0,0,0,0,..,38,7,45,0,45,..,3,0,3,0,3,..,45,0,45,0,47,..,29,0,29,0,28,..,73,0,73,5,71
60203,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,18,0,18,0,18,..,10,0,10,0,10,..,38,0,41,0,41,..,15,0,19,0,18,..,0,0,0,0,0,..,16,0,12,0,12,..,0,0,0,0,0,..,0,3,4,0,4,..,55,0,57,0,58,..,339,20,361,5,363,..,42,3,46,1330,1376,16715,385,26,405,1335,18451,33611,..,..,..,..,33611,..,26,0,25,0,25,..,5,0,5,0,5,..,0,0,0,0,0,..,16,3,18,0,15,..,38,17,52,0,52,..,0,0,0,0,0,..,52,18,70,0,72,..,10,0,10,0,10,..,56,0,56,0,56,..,36,0,36,0,36,..,89,7,92,3,95
