SA3_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50702,0,0,0,8,11,3,0,0,0,27,4,22,23,83,17,18,4,3,0,169,0,0,3,39,6,26,14,6,7,105,0,9,11,89,72,79,66,43,11,379,0,12,11,35,13,23,9,6,0,106,0,11,32,127,62,47,34,14,4,330,0,0,0,10,4,6,13,15,10,64,0,0,0,26,4,5,0,0,0,41,0,0,3,18,0,0,3,0,0,24,0,9,6,33,11,5,0,0,0,66,0,0,0,0,0,3,0,5,0,9,0,0,0,0,3,3,0,0,0,9,4,22,21,101,43,32,38,7,0,278,0,4,3,19,6,6,0,0,0,42,3,3,0,42,25,14,26,13,0,131,0,0,3,36,24,17,6,3,0,90,12,44,66,420,174,201,129,91,37,1180,115,204,291,1053,487,430,334,263,191,3372,1853,3629,3763,10426,5496,4981,3472,2067,901,36605
50703,0,4,8,14,6,0,3,0,0,31,31,331,302,731,267,61,23,3,0,1757,0,0,0,31,0,11,5,3,3,56,3,13,17,78,65,69,57,45,12,357,5,23,29,68,45,20,11,9,0,200,3,38,98,244,97,48,12,10,3,560,0,0,0,8,5,4,6,0,0,22,0,18,12,67,19,4,3,0,0,131,0,0,7,34,0,0,0,0,0,47,4,11,14,56,19,12,3,0,0,113,0,0,3,7,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,12,4,6,16,31,22,21,7,0,0,100,0,0,13,44,19,7,8,0,0,89,0,0,3,10,16,19,16,13,7,89,0,25,43,123,30,16,4,0,0,249,17,73,143,546,172,107,105,38,6,1207,212,330,360,989,369,300,243,150,40,2985,3391,5291,5171,13535,4638,3305,2162,1098,324,38918
50704,0,3,14,19,22,10,0,0,0,60,9,65,78,249,85,63,29,11,0,582,0,3,0,51,20,55,20,26,12,194,3,52,91,192,234,267,223,121,56,1249,15,119,288,435,220,293,182,70,15,1641,3,135,234,471,318,250,171,84,24,1679,0,0,0,7,8,26,14,11,6,72,3,25,27,148,90,104,55,24,12,494,0,7,32,187,31,26,19,0,0,308,3,26,51,89,42,36,10,3,0,255,0,0,0,9,3,3,3,4,3,27,0,3,0,18,8,5,3,0,0,39,15,79,67,133,62,61,60,12,4,489,5,16,25,117,69,51,16,10,6,317,0,8,8,56,54,57,50,31,15,275,0,7,56,127,102,93,30,10,4,428,34,234,313,966,442,440,311,158,88,2982,182,373,446,1213,636,601,497,439,356,4749,5027,12170,13589,24189,13945,13168,9608,5738,3244,100677
50705,0,11,6,28,19,7,0,0,0,76,32,167,132,488,169,121,17,4,0,1136,3,0,7,48,23,19,15,8,4,132,11,180,158,498,445,394,308,185,47,2230,9,17,23,74,49,35,28,10,3,232,26,257,392,804,474,218,115,34,11,2331,0,0,0,19,25,24,18,5,3,94,0,4,8,38,3,3,11,0,0,69,3,0,0,34,0,0,0,0,0,42,10,39,42,151,63,19,10,0,0,333,0,0,0,13,3,9,3,0,0,28,0,0,0,6,4,3,0,0,0,16,8,61,46,138,47,52,22,11,3,392,0,15,33,99,15,14,7,0,0,185,3,41,43,123,129,100,72,46,20,584,0,48,72,215,110,64,23,10,0,532,18,172,237,834,428,300,201,138,32,2359,564,998,1367,2959,1366,978,757,491,179,9672,9411,18499,16726,35418,17215,12412,8850,4857,1712,125114
50901,0,0,0,5,11,0,0,0,0,15,15,113,81,324,83,55,17,5,0,692,0,0,0,15,5,5,17,14,13,69,0,6,9,42,68,90,97,68,19,401,0,3,4,11,12,7,4,3,0,47,0,67,72,164,124,70,47,19,5,580,0,0,0,0,0,0,10,5,6,14,0,0,3,8,8,5,13,3,0,36,0,0,0,19,0,0,0,0,0,21,6,65,50,39,11,6,3,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,10,14,51,30,34,41,6,3,196,0,5,13,26,9,9,0,0,0,57,0,0,4,19,20,35,27,20,6,125,0,6,6,38,31,32,19,0,3,136,3,29,26,149,108,134,117,66,25,663,224,481,400,1092,754,828,675,426,193,5059,3345,7766,6195,12937,8297,8630,6871,3659,1467,59173
50902,3,3,0,12,12,9,3,0,0,33,21,138,71,312,89,40,12,0,0,689,0,0,0,3,0,13,5,11,12,48,0,3,13,55,61,92,89,39,12,356,0,3,4,8,9,16,3,3,0,50,3,26,48,133,102,58,24,8,3,411,0,0,0,0,4,0,7,5,0,13,0,0,3,31,8,4,9,0,0,59,0,0,27,91,0,0,0,0,0,111,3,7,5,21,17,10,0,0,0,64,0,0,0,0,0,0,6,0,0,7,0,0,0,4,0,0,0,0,0,7,0,3,6,29,26,29,17,6,0,122,0,0,12,48,25,5,3,0,0,95,0,0,0,9,17,25,10,5,3,71,4,10,17,55,23,29,11,3,0,148,4,11,25,164,95,121,97,47,24,592,254,561,475,1395,958,1037,791,444,130,6049,3177,6947,5292,12300,8211,8864,6953,3226,964,55935
50903,0,0,0,0,4,0,0,0,0,7,5,14,23,56,35,14,5,3,0,142,0,0,0,0,0,0,4,3,3,11,0,0,0,14,14,25,21,12,4,96,0,0,0,0,0,4,5,0,0,18,0,23,14,46,25,16,4,0,0,128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,6,0,0,0,4,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,10,3,14,7,3,0,44,0,0,0,6,3,0,0,0,0,8,0,0,0,8,7,0,3,0,0,17,0,0,0,12,6,8,0,0,0,34,3,13,4,54,24,39,27,14,4,190,117,252,210,503,324,393,280,166,79,2323,1335,2672,1753,4558,2924,3121,2276,1193,412,20245
51001,0,0,0,15,12,13,3,0,0,44,8,34,53,143,51,24,3,0,0,318,0,0,0,9,0,0,0,0,0,12,0,3,3,38,22,24,12,4,3,107,0,0,3,3,5,5,4,0,0,20,3,4,14,67,18,10,12,0,0,126,0,0,0,0,0,3,0,5,0,5,0,7,0,27,10,3,3,0,0,48,0,0,10,85,0,0,0,0,0,99,3,11,9,46,28,11,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,35,12,6,7,0,0,68,0,8,0,20,3,5,0,0,0,36,0,0,0,4,3,6,3,0,0,19,0,3,5,30,10,10,5,0,0,58,3,18,19,153,50,42,30,9,0,333,259,464,447,1392,612,503,228,76,25,3999,2957,5426,4309,11208,4551,3752,1579,461,117,34364
51002,0,16,0,29,17,3,0,0,0,65,18,72,68,247,102,37,8,0,0,549,0,0,0,16,3,0,0,0,0,18,0,0,3,38,34,25,7,0,0,101,0,0,0,12,9,13,0,0,0,37,0,24,39,117,72,22,3,0,0,276,0,0,0,0,0,3,0,0,0,7,0,11,0,21,13,4,0,0,0,47,0,0,3,26,0,0,0,0,0,29,3,9,17,75,17,7,0,0,0,122,0,0,0,3,3,4,4,0,0,17,0,0,0,3,7,0,0,0,0,7,0,8,3,20,11,6,3,0,0,52,0,4,0,24,4,0,0,0,0,29,0,0,0,10,10,3,4,0,0,27,0,22,18,90,41,21,0,0,0,193,3,16,16,189,67,33,15,0,0,344,240,366,398,2065,761,431,108,24,5,4402,1974,3060,2582,10821,3730,2171,557,133,40,25055
51003,0,4,3,32,6,9,0,0,0,62,15,91,85,390,184,55,4,0,0,817,0,0,0,12,4,5,3,0,0,30,0,4,12,68,72,41,9,3,0,201,0,0,0,24,10,0,3,0,0,49,0,37,44,199,109,40,4,3,0,433,0,0,0,4,0,4,3,0,0,11,3,3,0,40,13,4,3,0,0,66,0,3,3,32,0,0,0,0,0,35,10,15,25,67,28,7,0,0,0,151,0,0,0,13,3,4,0,0,0,22,0,0,0,7,0,0,0,0,0,6,7,8,3,56,21,20,6,0,0,125,0,3,3,27,8,3,0,0,0,44,0,0,0,19,13,7,0,0,0,38,0,13,14,77,37,10,3,0,0,156,5,12,22,300,100,53,19,3,0,516,213,323,398,2473,948,505,116,14,0,4990,2734,4294,3215,15083,5418,2989,627,111,22,34497
51101,0,0,3,7,4,3,0,0,0,14,0,11,7,28,14,8,3,0,0,72,0,0,0,0,0,0,0,0,0,5,0,0,3,18,18,20,18,8,6,90,0,0,0,3,3,0,0,0,0,11,4,14,32,73,37,18,15,3,0,192,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,0,0,0,10,0,0,0,0,0,8,0,3,4,9,5,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,8,3,0,0,29,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,3,0,0,11,0,0,3,21,8,7,3,0,0,39,0,7,4,41,19,20,14,10,9,121,117,212,224,510,321,273,211,99,38,1998,1010,2228,1829,3827,2336,2063,1613,791,276,15971
51102,0,0,0,0,4,0,0,0,0,3,0,18,8,46,17,7,0,0,0,99,0,0,0,3,3,0,0,0,0,11,0,0,0,8,14,14,3,8,0,40,0,0,0,3,0,0,0,0,0,7,0,0,3,11,14,7,0,0,0,40,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,36,0,0,0,0,0,36,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,20,9,3,7,0,0,53,3,3,8,75,37,21,7,0,0,149,0,0,0,8,0,0,3,0,0,12,0,0,0,10,4,4,0,0,0,25,0,5,3,49,38,31,22,10,3,161,69,159,119,427,217,190,117,50,27,1377,647,1296,928,2678,1400,1246,888,307,92,9485
51103,0,48,32,63,30,6,0,0,0,182,13,100,101,289,131,67,12,3,0,717,0,4,6,7,5,0,3,0,4,28,0,9,6,58,33,48,24,6,0,177,0,3,3,19,11,3,0,0,0,40,9,83,115,222,150,43,12,5,0,647,0,0,0,4,0,4,0,7,3,20,0,6,0,35,10,0,0,0,0,49,0,0,0,9,0,0,0,0,0,9,3,20,18,64,29,8,0,0,0,143,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,0,0,0,9,4,7,0,27,5,13,9,0,0,64,0,5,7,14,5,3,0,0,0,25,0,3,3,12,9,13,6,4,3,53,7,38,42,126,66,43,8,0,0,324,8,62,38,261,92,64,46,14,3,579,290,458,475,1617,711,609,268,102,23,4543,3187,5488,4908,12892,5610,4217,1905,714,178,39097
51104,0,0,3,3,10,3,3,0,0,23,14,75,58,227,100,39,26,4,0,542,0,0,0,8,0,0,3,3,3,20,0,3,5,29,60,64,61,37,5,271,0,4,3,14,11,9,5,0,0,45,19,68,91,217,122,62,25,10,0,616,0,0,0,0,3,0,7,0,0,14,0,15,3,27,9,3,0,0,0,52,0,3,0,33,0,0,0,0,0,40,6,12,22,49,29,13,0,4,0,134,0,0,0,3,0,3,3,0,3,11,0,0,0,0,0,0,0,0,0,5,0,4,3,31,20,16,5,8,0,99,4,3,6,27,13,26,4,0,0,79,0,0,6,13,19,9,14,5,0,78,0,18,21,51,25,16,4,3,0,143,4,26,41,139,97,58,70,41,20,500,282,551,549,1377,847,802,563,300,109,5384,3377,7286,6203,13254,7940,7357,5185,2553,866,54019
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,16,0,0,3,44,15,8,0,0,0,67,0,0,20,250,105,43,8,3,3,434
59999,0,0,0,0,0,0,0,0,0,3,0,0,0,14,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,6,12,3,12,4,0,0,43,0,0,0,3,0,3,0,0,0,12,0,0,5,22,6,9,5,0,0,44,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,10,18,0,0,0,0,0,31,3,3,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,8,11,3,3,3,0,0,29,0,0,3,3,0,0,0,0,0,8,0,0,0,4,0,4,0,0,0,7,0,0,0,3,4,0,4,0,0,9,0,0,23,79,25,25,13,0,0,164,28,36,113,352,151,160,100,13,5,956,161,237,656,2216,957,977,633,98,23,5950
60101,0,3,0,3,0,0,0,0,0,4,3,4,3,11,10,9,5,0,0,48,0,0,0,3,5,3,7,0,3,21,0,0,0,3,5,11,17,6,0,36,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,18,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,9,19,12,9,12,11,4,74,95,151,140,350,173,209,156,65,21,1366,1346,2636,2314,4430,2128,2139,1391,546,143,17072
60102,0,0,0,15,11,9,3,3,0,43,3,3,10,40,23,22,10,3,0,116,0,0,0,8,3,8,9,3,6,38,0,4,4,19,40,41,67,48,15,238,0,0,4,11,4,4,0,3,0,33,0,8,11,59,11,20,15,8,3,145,0,0,0,0,3,0,0,3,0,8,0,0,0,16,3,3,3,3,0,27,3,0,0,7,0,3,0,0,0,17,0,6,4,31,8,6,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,12,7,15,9,36,25,23,27,7,3,153,0,3,3,14,4,3,0,0,0,28,0,3,3,10,3,10,16,7,3,56,0,0,3,15,6,8,6,0,0,37,3,27,39,157,81,76,73,45,17,509,103,209,253,560,419,446,404,324,133,2847,3107,6369,5754,12606,7038,7186,5788,3278,1468,52606
60103,0,0,0,7,4,3,3,0,0,20,4,29,42,98,53,44,22,4,3,287,0,0,0,18,18,23,32,26,31,160,0,3,3,21,24,23,41,44,13,179,0,3,5,13,5,3,0,0,0,33,0,4,10,27,13,13,15,3,0,83,0,0,0,0,0,3,3,10,0,15,0,5,3,23,8,6,3,0,0,52,0,0,0,17,0,0,0,0,0,21,3,40,19,38,7,3,0,0,0,106,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,5,0,0,7,27,18,16,10,4,0,82,5,6,5,42,6,9,0,0,0,74,0,0,0,5,7,4,3,5,0,26,0,5,4,0,6,5,0,0,0,24,16,99,150,467,166,113,88,73,37,1219,162,331,394,918,602,602,511,433,184,4139,3227,6502,6548,13387,7089,6809,5113,3197,1292,53154
60104,0,0,0,8,9,6,0,0,0,36,0,3,9,37,20,15,3,0,0,90,0,3,0,16,0,10,10,3,0,40,0,6,7,15,32,45,48,26,14,194,0,4,5,6,7,4,3,0,3,33,0,19,17,80,45,37,38,21,10,266,0,0,0,0,0,0,0,0,0,3,0,3,4,10,3,3,4,3,0,27,3,0,3,3,0,4,0,0,0,14,0,10,6,30,6,0,0,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,30,11,43,28,27,32,8,0,182,0,0,3,5,0,3,0,0,0,12,0,0,0,8,9,10,13,12,3,55,0,0,3,4,16,7,4,0,0,35,3,39,33,145,72,77,53,32,22,479,84,144,114,333,211,257,223,149,50,1567,2071,4634,3655,7793,4474,4452,3369,1759,679,32879
60105,0,0,5,14,17,3,0,0,0,40,0,12,19,61,27,17,8,3,0,138,0,3,5,25,10,14,19,20,14,110,0,11,12,58,59,42,62,50,16,300,3,7,116,66,11,16,7,7,0,231,0,7,25,103,45,44,36,11,5,286,0,0,0,3,3,4,3,3,0,19,0,0,11,30,11,9,3,4,0,77,0,8,10,57,5,0,0,0,0,87,3,10,24,76,8,10,3,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10,9,24,36,126,63,50,49,12,4,374,6,3,28,64,5,14,3,0,0,129,0,3,3,9,14,22,7,9,8,67,0,0,4,12,7,14,3,0,0,37,19,69,128,405,129,132,91,76,46,1106,109,176,383,938,416,445,340,182,133,3108,2279,4962,7587,14172,6545,6406,4692,2497,1402,50558
60106,0,0,0,6,4,0,0,0,0,14,0,3,4,11,3,8,0,0,0,28,0,0,0,0,3,3,0,0,0,10,0,3,0,10,6,19,16,8,3,71,0,0,0,4,0,3,0,0,0,10,0,0,0,10,3,3,7,0,0,34,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,11,10,11,8,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,3,3,0,0,0,0,11,0,0,3,27,23,22,20,15,9,117,46,92,98,265,159,210,150,104,32,1160,970,1992,1749,3672,2319,2444,1830,813,286,16083
60201,0,0,0,20,19,8,4,0,0,51,3,14,26,128,61,48,23,3,0,312,0,0,0,16,8,20,11,8,28,86,0,7,3,32,56,67,101,48,28,338,5,8,42,53,11,6,3,5,0,131,0,21,31,71,41,38,26,9,3,234,0,0,0,0,0,0,0,0,0,8,4,4,3,40,10,12,5,0,0,83,3,3,0,20,4,0,0,0,0,35,0,8,16,34,12,4,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,13,5,20,15,60,24,27,16,7,4,181,0,12,16,52,11,7,0,0,0,91,0,0,5,12,5,17,33,5,12,83,0,4,8,7,5,5,3,3,0,39,15,94,171,557,226,152,112,68,45,1443,290,440,683,1336,776,780,823,456,273,5860,4714,9696,11466,19588,10675,9897,8130,4563,2189,80916
60202,0,0,0,9,3,0,6,0,0,19,0,4,0,17,4,12,3,0,0,47,0,0,0,5,7,0,3,3,0,12,0,0,0,7,12,16,46,18,3,106,0,0,0,5,5,3,0,0,0,20,0,3,0,17,13,12,6,0,4,54,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,0,0,5,6,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,3,21,10,24,20,3,0,98,0,0,0,3,0,0,0,0,0,4,0,0,0,5,7,5,10,4,0,34,0,0,0,9,4,4,0,0,0,16,0,0,3,13,25,37,57,15,8,160,69,139,170,352,303,374,275,166,55,1898,1080,2706,2321,4233,3287,3833,3148,1387,456,22448
60203,0,0,0,4,4,6,6,0,0,21,0,3,0,43,19,14,6,0,0,90,0,0,0,0,0,3,3,3,0,12,0,3,0,12,16,47,73,29,5,197,0,3,0,4,4,0,0,0,0,20,0,3,12,17,15,18,7,5,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,3,3,11,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,5,7,15,15,21,24,8,4,96,0,0,0,7,0,0,0,0,0,4,0,0,0,3,3,10,11,8,0,35,0,0,0,4,5,4,3,0,0,19,0,16,9,35,38,56,65,35,13,259,92,263,293,676,537,673,556,306,96,3489,1879,4391,3671,7104,5369,6315,5258,2401,728,37118
60301,0,0,0,3,0,3,0,0,0,8,0,0,0,3,0,3,0,0,0,12,0,0,0,4,0,3,9,0,0,16,0,0,0,0,5,7,10,3,0,21,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,14,4,19,13,3,0,54,43,102,78,207,167,207,171,79,20,1076,554,1484,1154,2328,1799,1874,1407,505,125,11224
60302,0,0,0,3,5,0,0,0,0,8,0,3,3,23,8,3,3,0,0,34,0,0,0,8,5,4,3,3,0,24,0,0,4,8,23,22,36,15,11,121,0,0,0,3,3,0,3,0,0,12,0,0,0,13,16,11,16,3,3,67,0,0,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,10,0,0,4,28,0,0,0,0,0,33,0,0,0,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,5,17,22,37,25,10,0,129,0,0,0,4,0,0,0,0,0,8,0,0,0,3,9,11,10,3,3,35,0,0,0,0,4,3,0,0,0,11,0,7,6,50,37,53,49,26,6,236,52,148,107,359,231,309,260,113,33,1606,977,2356,1778,3864,2806,3316,2655,1103,298,19144
60303,0,0,0,0,0,3,0,0,0,6,0,3,0,6,4,4,0,0,0,16,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,6,16,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,6,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,18,6,13,12,6,3,61,16,48,30,105,130,156,189,80,36,785,242,615,384,1079,928,1399,1374,548,172,6746
60401,0,0,0,8,5,3,0,0,0,15,3,6,13,43,25,26,23,4,0,149,0,0,0,0,0,4,11,7,4,17,0,3,6,12,23,48,79,32,8,201,0,0,0,3,5,8,0,0,0,18,0,4,9,21,20,14,11,11,3,96,0,0,0,0,0,3,4,0,0,12,0,7,0,13,8,0,0,0,0,32,0,0,0,4,0,0,0,0,0,4,0,6,7,13,6,6,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,11,4,17,18,11,18,4,3,89,0,3,0,7,0,0,0,0,0,16,0,0,0,0,3,5,18,14,3,48,0,0,3,6,10,4,4,0,0,28,4,15,12,53,39,58,47,48,18,297,102,250,318,687,518,540,541,373,134,3470,2623,5689,5708,10007,6638,6791,5594,3275,1207,47530
