SA3_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
30801,38,80,78,12,786,145,1141,4,44,9,0,116,0,183,51,200,57,17,101,5,426,269,83,116,5,61,4,532,236,10,104,4,23,0,379,367,22,83,0,28,3,507,396,8,106,0,15,3,524,226,0,55,0,8,0,289,43,0,16,0,3,0,59,15,0,9,0,0,0,20,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,17,35,7,117,4,212,1679,458,666,45,1265,161,4282
30803,17,107,248,32,71,174,649,8,140,26,28,5,3,219,80,400,190,55,30,6,766,342,260,291,71,67,12,1038,523,106,356,76,51,18,1128,1441,95,617,39,94,19,2301,2846,60,783,13,66,19,3785,1624,14,398,10,34,11,2086,265,5,76,0,3,0,354,44,0,14,0,0,0,63,13,0,5,3,0,0,24,4,3,8,0,0,0,14,5,0,3,0,0,0,8,9,0,8,0,3,0,15,112,86,106,25,50,23,390,7330,1276,3124,361,478,273,12835
30804,7,22,92,0,136,77,336,0,20,8,4,49,3,85,17,62,44,13,61,3,201,34,37,65,6,19,3,164,44,14,50,0,13,3,122,83,15,67,0,17,3,184,162,0,68,0,9,0,245,123,0,42,0,4,0,170,16,0,7,0,3,0,26,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12,27,0,33,8,98,500,188,481,30,332,106,1634
30805,20,65,88,3,83,84,337,22,68,4,4,26,0,138,196,219,70,8,54,0,548,607,172,137,43,38,14,1017,708,54,201,19,34,6,1015,1274,68,247,22,31,4,1650,1257,17,227,10,30,13,1558,580,11,132,0,25,0,749,132,0,32,0,6,0,171,37,0,10,0,0,0,48,9,0,5,0,0,0,17,4,0,6,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,9,83,27,46,6,62,13,233,4930,710,1219,116,391,137,7497
30901,18,16,101,3,19,73,228,3,30,0,3,3,0,37,7,100,41,3,14,0,161,25,48,73,8,10,3,166,31,20,91,0,7,0,151,148,11,130,5,30,3,330,1331,11,456,4,38,17,1856,2158,6,619,4,59,7,2860,993,0,272,7,32,9,1318,525,0,119,0,3,0,652,283,0,53,0,6,0,345,124,0,25,0,3,0,155,57,0,13,0,0,0,71,73,0,21,0,0,0,93,84,12,54,4,10,12,181,5863,256,2077,42,231,127,8588
30902,4,30,80,5,5,61,185,0,64,6,0,0,0,65,8,253,25,0,3,4,303,24,93,78,8,8,3,218,64,31,79,0,0,0,180,335,30,147,5,10,4,533,1051,28,340,3,37,9,1465,1479,6,555,7,54,14,2116,748,3,204,0,18,3,981,315,0,78,0,8,0,399,118,0,33,0,0,3,154,40,0,8,0,0,0,46,20,0,3,0,0,0,30,26,0,6,0,0,0,36,56,38,55,0,11,13,173,4296,588,1693,38,158,120,6891
30903,21,42,101,5,12,51,234,0,79,3,4,0,0,97,11,317,39,18,7,3,392,22,149,82,47,33,3,336,61,46,64,12,3,3,183,275,37,167,15,4,0,503,1706,36,581,14,109,27,2471,2763,11,764,24,97,20,3674,1067,0,247,10,23,3,1353,350,0,79,0,3,3,439,176,0,47,0,3,0,231,74,0,26,0,5,3,104,44,0,6,0,0,0,49,53,0,14,0,4,0,68,89,55,65,8,8,20,259,6721,777,2297,161,309,139,10399
30904,0,0,39,0,18,43,98,0,0,0,0,0,0,0,0,0,10,0,4,0,19,0,0,30,0,13,0,50,3,0,24,0,3,0,37,24,3,46,0,9,0,75,93,0,79,0,10,3,190,245,0,105,0,6,4,357,118,0,41,0,4,0,157,47,0,10,0,0,0,51,21,0,3,0,0,0,24,3,0,5,0,0,0,9,0,0,0,0,0,0,4,4,0,0,0,0,0,4,3,0,28,0,8,0,37,562,3,411,3,74,48,1100
30905,0,0,38,0,7,27,73,0,3,0,0,0,0,6,0,27,14,0,5,0,47,0,27,33,3,9,0,68,5,8,20,0,5,0,38,10,5,41,0,0,0,64,67,4,76,0,10,0,159,466,3,256,6,28,4,765,383,0,102,0,8,0,494,139,0,42,0,5,0,186,91,0,10,0,0,0,104,42,0,7,0,0,0,43,16,0,3,0,0,0,17,6,0,3,0,0,0,15,26,5,14,0,3,8,54,1250,87,651,18,82,47,2134
30906,6,28,59,0,6,35,136,3,24,3,4,11,5,50,7,148,14,7,21,0,202,7,131,32,33,75,0,280,6,30,44,3,31,3,122,37,47,68,7,80,3,247,501,52,236,20,81,4,900,1988,39,637,27,54,17,2765,982,5,176,0,3,3,1180,238,0,71,0,3,0,312,95,0,23,0,0,0,125,29,0,13,0,0,0,45,24,0,3,0,3,0,26,14,0,0,0,0,0,13,47,25,47,10,20,9,160,3998,537,1428,112,399,85,6556
30907,16,7,100,0,22,57,201,3,5,3,0,0,0,10,14,29,30,4,9,0,84,17,45,43,10,22,0,138,24,25,48,0,12,0,99,71,25,118,5,29,3,248,963,88,312,37,61,8,1475,6488,21,762,14,77,19,7375,2502,0,248,3,13,3,2768,563,0,107,0,4,3,679,241,0,30,0,0,0,276,140,0,25,0,0,0,162,62,0,8,0,0,0,79,70,0,18,0,0,0,93,152,9,63,10,19,4,258,11316,254,1926,74,264,109,13949
30908,11,11,53,3,6,47,131,0,19,0,0,0,0,18,16,83,18,3,0,0,120,14,58,40,4,4,0,120,18,13,36,3,0,0,72,61,29,43,0,5,4,144,201,18,116,8,14,6,374,1739,28,608,23,79,17,2491,1683,8,284,11,31,7,2026,582,0,117,4,5,3,714,187,0,34,0,3,0,223,65,0,16,0,3,0,88,21,0,10,0,3,0,38,35,0,4,0,0,0,38,52,12,41,3,8,7,130,4690,288,1422,64,169,97,6725
30909,14,60,80,6,15,55,226,0,100,3,4,0,0,111,27,345,46,22,10,0,454,63,167,82,26,13,3,352,51,72,103,12,13,3,258,280,91,139,19,33,7,574,1460,65,434,7,57,8,2035,2315,28,637,15,96,17,3115,1324,3,277,8,30,9,1649,492,0,91,3,9,3,605,117,0,39,0,4,0,164,34,0,8,0,3,0,48,8,0,6,0,0,0,13,14,0,15,0,0,0,22,104,52,75,6,19,12,276,6308,997,2035,133,298,120,9893
30910,13,0,76,0,33,59,181,3,0,0,0,0,0,3,19,4,34,0,6,0,69,128,5,44,22,10,0,204,74,0,45,0,0,0,124,440,0,126,15,4,4,586,1179,0,331,4,34,14,1562,1466,0,494,10,58,16,2046,824,0,268,8,25,12,1127,385,3,111,0,8,5,508,229,0,49,0,0,0,279,113,0,26,0,0,0,139,70,0,9,0,0,0,84,107,0,34,0,0,0,141,81,0,59,3,13,14,168,5125,20,1709,53,196,120,7234
31001,12,83,89,3,7,40,236,0,115,3,4,0,0,129,7,532,47,17,25,8,639,32,403,53,16,64,5,577,19,181,71,21,43,3,333,87,183,118,6,95,3,496,1116,222,489,22,100,14,1964,2700,34,472,29,80,15,3332,428,8,81,0,13,0,534,53,5,11,0,0,0,71,18,0,4,0,0,0,23,4,0,3,0,0,0,10,3,0,0,0,0,0,4,6,0,4,0,0,0,10,64,117,48,14,14,16,276,4559,1894,1485,137,452,111,8637
31002,13,3,153,0,48,135,347,0,8,6,0,13,0,31,20,33,76,4,29,3,161,82,13,161,14,45,4,325,144,5,196,15,48,9,416,630,12,331,10,56,3,1031,1458,3,346,0,34,14,1850,359,0,126,0,9,0,500,79,0,23,0,3,0,100,12,0,13,0,0,0,27,4,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,43,11,57,0,28,6,146,2851,76,1489,53,313,176,4947
31003,10,59,112,3,18,71,269,12,113,13,3,4,0,143,45,408,90,58,18,5,626,131,269,140,66,43,8,661,277,111,198,33,47,8,676,1814,265,642,78,416,17,3229,4173,79,809,43,118,27,5257,1493,7,246,8,34,13,1799,177,3,44,0,9,0,231,50,0,5,0,3,3,65,11,0,0,0,0,0,11,3,0,3,0,0,0,7,0,0,3,0,0,0,8,11,0,0,0,0,0,14,118,99,74,16,27,22,348,8321,1415,2370,326,743,163,13343
31004,14,16,46,6,4,26,108,3,24,3,0,0,0,33,14,122,30,3,9,0,175,32,145,51,13,34,0,274,42,68,70,8,10,0,197,555,150,176,27,130,3,1042,3199,138,450,30,95,20,3930,4247,12,327,10,39,20,4658,404,0,52,0,8,3,473,98,0,8,0,3,0,109,26,0,3,0,0,0,29,11,0,0,0,0,0,11,0,0,0,0,0,0,3,13,0,0,0,0,0,11,112,33,38,10,11,16,225,8773,715,1249,107,353,86,11277
31101,3,5,32,0,32,36,108,0,10,7,0,0,0,15,12,42,17,3,24,0,99,48,24,59,3,16,3,150,76,10,61,6,3,3,154,124,21,68,18,3,3,233,425,7,92,3,13,0,548,283,0,32,0,3,3,328,28,0,14,0,0,0,44,8,0,3,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,18,9,8,0,15,3,58,1031,132,396,36,107,56,1757
31102,10,42,33,4,10,22,115,0,76,3,0,0,0,77,13,234,20,3,3,3,283,14,198,28,12,23,3,277,78,49,31,0,3,3,167,573,43,104,3,12,3,740,1685,58,341,17,47,14,2164,1470,11,244,6,16,9,1748,116,0,29,0,0,0,153,29,0,14,0,3,0,41,8,0,3,0,0,0,10,6,0,0,0,0,0,6,3,0,0,0,0,0,4,3,0,0,0,0,0,5,63,32,38,3,13,11,157,4071,743,893,48,117,69,5951
31103,11,34,64,0,12,41,171,3,37,3,0,0,0,46,6,186,21,0,14,3,235,22,172,47,0,30,7,280,16,58,42,3,45,3,166,112,69,97,10,54,4,336,1922,71,488,15,62,14,2568,3208,15,522,25,60,24,3852,300,0,61,0,7,0,375,76,0,12,0,0,0,89,25,0,6,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,7,89,40,57,3,9,12,217,5788,686,1424,66,301,109,8377
31104,7,0,36,0,10,33,81,0,0,9,0,0,0,9,0,0,13,0,0,0,19,4,0,13,0,3,0,20,10,0,21,0,0,0,29,24,0,33,0,0,0,66,161,8,92,5,5,3,274,912,0,176,0,3,0,1096,296,0,72,0,4,4,378,94,0,15,0,0,0,107,19,0,4,0,0,0,27,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,28,0,11,3,72,1567,16,510,7,36,39,2178
31105,3,30,44,0,14,30,116,3,53,3,3,0,0,61,12,185,35,0,12,4,250,35,167,45,6,32,7,289,19,63,40,8,14,0,140,183,51,87,11,28,3,362,1080,53,317,27,47,13,1536,2095,10,377,8,44,15,2548,391,3,79,0,4,3,479,88,0,13,0,3,0,109,27,0,4,0,0,0,32,4,3,3,0,0,0,12,5,0,0,0,0,0,4,5,0,0,0,0,0,11,70,40,37,7,10,4,167,4014,667,1088,75,195,79,6115
31106,25,106,65,8,16,43,266,3,161,0,0,0,0,170,32,453,35,13,10,3,551,56,394,62,27,30,0,573,91,136,100,5,26,4,354,915,217,209,16,25,13,1394,2567,109,542,35,104,26,3377,1616,27,412,3,46,13,2112,461,4,112,0,7,0,583,84,0,27,0,4,0,112,19,0,5,0,3,0,30,9,0,6,0,0,0,10,5,0,0,0,0,0,3,8,3,3,0,3,0,12,88,82,49,10,18,12,259,5974,1690,1627,116,283,110,9811
31201,38,49,85,3,1576,131,1880,7,40,13,3,216,3,283,88,93,67,11,177,3,442,284,51,110,45,52,3,550,263,16,88,10,43,5,430,499,22,112,15,18,4,671,537,3,90,3,30,7,675,244,0,44,0,16,3,305,57,0,5,0,5,0,70,13,0,0,0,4,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,39,17,29,10,154,12,262,2075,287,653,101,2302,169,5592
31202,14,100,254,6,81,177,631,5,96,22,12,21,0,165,104,404,153,39,37,17,744,531,305,278,64,61,4,1241,590,104,374,17,63,7,1152,1429,101,488,31,72,13,2141,2483,71,732,15,81,19,3398,1771,12,517,29,62,13,2412,284,0,92,0,8,0,389,62,0,19,0,4,0,89,15,0,14,0,0,0,33,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,7,118,81,126,7,42,16,401,7422,1279,3063,234,537,271,12809
31203,3,4,33,0,23,28,96,3,8,3,0,11,0,29,3,37,24,16,18,0,102,50,40,52,21,9,4,180,99,10,46,5,3,3,167,226,19,75,8,36,0,360,387,9,139,0,23,0,558,481,0,107,0,18,3,612,127,0,39,0,4,0,176,30,0,11,0,3,0,46,10,0,0,0,0,0,11,9,0,0,0,0,0,8,3,0,0,0,0,0,4,3,0,3,0,0,0,5,25,4,19,0,12,0,69,1462,130,563,47,176,47,2427
31301,5,12,33,0,12,37,99,0,30,0,15,0,0,45,15,109,29,4,11,0,166,34,59,60,43,47,4,240,63,23,79,15,14,0,184,279,20,158,6,18,0,483,879,25,268,15,12,15,1222,810,3,158,4,11,6,989,147,0,32,0,0,0,188,38,0,7,0,0,0,48,19,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,20,26,5,16,9,98,2324,286,846,110,145,75,3789
31302,10,47,54,5,10,41,167,3,49,4,3,0,0,61,37,309,54,12,17,4,430,69,161,72,34,29,4,373,118,81,125,20,34,3,377,972,113,257,30,51,11,1431,3043,41,483,22,57,23,3669,2195,9,185,3,11,12,2419,146,3,43,0,4,0,199,42,0,13,0,0,0,55,13,0,10,0,3,0,26,7,0,0,0,0,0,10,0,0,0,0,3,0,7,6,0,4,0,3,0,7,118,47,41,10,16,6,243,6776,874,1334,140,239,103,9473
31303,0,0,32,0,16,37,90,0,0,3,0,3,0,5,8,0,27,0,5,0,36,22,0,41,0,10,0,73,18,0,30,0,5,0,53,69,0,58,0,12,3,132,210,0,94,0,11,0,313,83,0,39,0,3,0,125,39,0,7,0,0,0,43,5,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,15,5,5,0,30,451,4,351,9,61,49,923
31304,12,24,46,0,7,28,121,0,35,0,0,4,0,39,14,126,21,10,18,3,186,21,131,38,6,32,4,225,27,43,45,3,25,0,143,274,60,98,10,52,9,501,1549,75,334,20,51,14,2037,1519,3,237,0,15,3,1787,261,0,57,0,4,0,326,102,0,13,0,0,0,109,26,0,4,0,0,0,33,9,0,0,0,0,0,9,3,0,0,0,0,0,3,10,0,0,0,0,0,8,47,24,40,3,14,5,139,3870,529,935,48,216,73,5671
31305,8,58,58,13,12,51,202,3,133,4,3,0,3,149,23,563,50,31,13,7,688,113,273,100,26,20,5,532,159,94,124,16,18,11,419,661,89,255,8,34,10,1063,1826,92,475,9,44,13,2456,2112,19,336,11,24,10,2498,396,3,83,0,3,0,488,135,0,25,0,0,0,160,40,0,8,0,0,0,46,15,0,3,0,0,0,17,9,0,0,0,0,0,11,14,0,3,0,0,0,15,90,100,46,19,3,10,260,5599,1426,1574,128,164,122,9014
31401,5,4,82,5,5,43,145,0,3,10,0,0,0,12,0,15,21,4,7,0,47,3,20,30,3,9,0,68,10,13,53,0,7,0,84,34,35,63,0,339,0,477,215,14,153,0,42,0,434,1361,10,333,0,14,0,1724,734,0,145,0,19,3,895,199,0,46,0,3,0,246,89,0,12,0,0,0,98,40,0,3,0,0,0,37,6,0,7,0,0,0,10,7,0,0,0,3,0,13,31,5,45,12,17,6,112,2734,119,1001,31,460,62,4404
31402,8,15,34,3,5,24,82,0,20,0,3,3,0,31,8,94,13,16,22,0,156,14,86,30,20,48,0,197,48,33,34,0,12,0,124,210,62,91,8,160,3,528,1772,77,384,19,60,6,2317,4525,9,507,32,56,18,5143,808,0,51,3,9,3,870,179,0,19,0,0,0,196,63,0,7,0,0,0,71,17,0,0,0,0,0,17,0,0,0,0,0,0,7,3,0,3,0,0,0,6,86,25,27,3,6,11,161,7730,428,1195,108,372,73,9913
31403,6,23,24,4,3,21,83,0,22,3,0,0,0,32,8,159,14,7,4,0,186,28,92,47,0,6,0,172,51,45,50,7,5,7,156,164,51,88,7,44,4,355,837,64,258,7,30,11,1212,1305,20,243,17,29,3,1613,65,0,17,0,0,0,83,12,0,6,0,0,0,15,3,0,3,0,0,0,6,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,22,3,6,8,111,2509,521,772,49,130,53,4038
31501,14,502,78,148,559,156,1458,4,304,8,40,41,3,407,4,1029,76,78,86,4,1276,20,582,67,47,53,8,783,18,50,36,15,18,3,140,28,55,48,31,27,0,187,70,92,46,11,33,7,259,45,24,33,7,23,4,139,50,6,15,0,23,0,102,48,0,8,0,34,3,93,60,0,12,0,17,0,93,42,0,4,0,8,0,57,25,0,3,0,7,0,28,0,0,3,0,8,0,14,23,122,46,16,111,10,325,449,2773,493,392,1049,199,5351
31502,9,169,52,12,493,120,850,3,119,9,6,46,0,181,32,375,49,32,91,5,572,102,282,79,38,76,4,572,120,73,89,12,24,0,320,168,63,100,0,20,3,367,269,46,141,3,33,0,490,352,21,145,0,39,3,561,194,4,83,0,23,0,308,38,0,27,0,3,0,73,18,0,10,0,0,0,26,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,5,28,60,39,5,118,4,247,1346,1206,811,116,959,148,4587
31503,3,85,85,19,306,159,658,8,75,21,3,39,0,143,38,115,107,39,98,4,402,107,48,135,22,43,5,361,80,12,79,7,17,0,193,108,12,56,0,21,0,184,56,7,30,0,16,0,105,16,3,19,0,6,4,52,3,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,22,40,7,77,4,162,419,386,574,97,620,178,2280
31601,4,12,42,7,16,45,128,3,24,10,20,11,3,66,6,83,28,12,10,3,149,18,31,37,3,0,0,90,12,24,31,3,0,0,68,71,21,83,0,5,0,190,516,24,158,5,27,4,734,1310,22,300,9,23,3,1673,1294,0,196,0,6,6,1500,297,0,51,0,5,0,351,92,0,17,0,0,0,109,27,0,10,0,0,0,41,10,0,6,0,0,0,12,18,0,0,0,0,0,23,51,13,26,8,20,7,123,3742,256,988,75,127,69,5258
31602,10,25,87,0,10,70,205,0,72,3,3,3,0,87,15,279,48,28,11,3,388,22,126,68,32,37,3,295,35,41,81,6,23,0,184,157,61,145,16,40,3,418,1235,81,469,8,49,12,1855,2692,17,644,3,45,14,3416,1596,0,256,3,11,10,1867,426,0,68,0,7,0,498,156,0,23,0,0,0,174,37,0,8,0,0,0,47,20,0,4,0,0,0,25,22,0,8,0,3,0,23,68,35,66,4,19,19,217,6485,741,1975,115,257,132,9708
31603,8,49,74,3,18,60,210,0,89,4,3,0,0,95,13,310,45,10,6,6,399,41,134,73,13,22,3,281,78,39,97,0,5,4,232,336,31,213,3,30,8,616,1645,22,467,11,47,6,2200,2333,5,606,3,46,16,3023,847,0,177,3,15,9,1052,286,0,65,0,3,0,357,101,0,25,0,0,3,124,50,0,13,0,0,0,62,23,0,8,0,0,0,35,17,0,18,0,0,0,29,66,50,61,4,17,14,214,5851,729,1943,52,221,129,8933
31605,0,10,45,0,8,49,115,0,24,0,0,0,3,28,3,114,14,3,8,0,140,17,52,44,5,4,0,124,36,19,57,0,7,0,126,85,18,96,0,8,0,214,439,28,185,0,6,9,670,1010,16,289,0,16,3,1345,1013,0,172,0,9,0,1187,389,0,66,0,4,0,461,141,0,19,0,0,0,166,53,0,8,0,3,0,60,22,0,0,0,0,0,25,29,0,4,0,3,0,39,45,13,26,3,10,5,100,3293,291,1022,19,84,81,4794
31606,3,10,100,4,23,97,241,0,9,8,4,5,0,29,3,30,56,4,6,0,113,24,40,109,5,28,3,220,29,16,93,3,22,0,169,93,8,152,4,37,8,302,457,23,287,3,27,3,799,768,4,282,0,15,3,1082,246,0,82,0,10,0,335,46,0,23,0,0,0,70,17,0,4,0,0,0,22,4,0,3,0,0,0,9,7,0,0,0,0,0,3,3,0,4,0,0,0,11,21,7,35,4,21,10,99,1727,157,1242,32,200,130,3486
31607,5,9,45,3,3,48,118,0,35,5,5,5,0,55,10,125,34,14,14,3,195,35,91,61,31,42,0,258,92,17,64,6,44,4,227,235,46,110,5,68,8,473,442,9,209,9,32,0,704,834,7,280,7,9,6,1133,287,0,67,0,4,0,356,63,0,11,0,4,0,74,12,0,7,0,0,0,16,6,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,5,31,21,39,3,18,9,122,2051,361,944,92,231,76,3754
31608,0,3,38,0,15,39,105,0,6,3,0,0,0,9,3,16,21,0,6,0,54,9,13,41,0,9,0,68,18,4,52,0,3,0,73,29,0,60,0,0,0,93,121,4,107,0,10,0,237,234,3,103,0,9,4,347,134,0,35,0,0,0,169,51,0,13,0,0,0,60,24,0,3,0,0,0,29,11,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,4,27,0,3,0,38,637,49,502,4,56,49,1289
31701,24,67,184,23,51,106,454,13,123,26,25,15,4,204,113,477,206,25,37,3,857,511,262,334,67,50,21,1246,732,119,411,19,48,14,1337,2239,129,699,21,170,13,3262,4577,61,956,21,160,19,5801,2612,8,443,3,31,11,3107,394,0,73,3,12,0,480,70,3,20,0,3,0,92,16,4,10,0,0,0,37,4,0,4,0,0,0,13,5,0,0,0,0,0,10,13,0,3,0,3,0,17,138,95,110,22,33,26,421,11453,1348,3476,234,614,222,17347
31801,10,82,153,3,209,177,634,8,98,30,5,31,0,171,64,281,166,23,47,9,596,346,184,227,61,47,10,873,332,36,172,24,31,10,601,571,33,161,10,28,11,815,365,13,95,0,23,3,500,130,0,26,0,6,3,169,10,0,3,0,0,0,16,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,23,25,60,5,48,10,177,1871,754,1097,149,469,225,4563
31802,25,159,200,10,36,163,596,11,235,26,10,4,0,278,91,812,202,45,36,15,1192,478,549,355,83,56,20,1544,880,232,414,13,87,10,1647,2594,282,796,26,987,24,4704,5623,178,1413,24,323,20,7584,4696,30,851,22,109,23,5729,764,0,190,0,40,3,994,209,6,59,0,12,0,281,43,0,23,0,7,0,75,14,3,11,3,3,0,32,5,0,8,0,0,0,10,22,3,17,0,4,0,45,182,143,133,31,67,42,601,15627,2635,4700,266,1776,310,25317
31901,11,66,135,5,58,121,391,4,84,20,12,31,0,150,40,317,140,26,50,11,583,294,245,296,33,68,14,957,458,87,334,15,68,9,973,1449,92,658,29,97,30,2351,2301,28,692,10,67,24,3127,744,4,147,14,14,3,926,66,3,24,0,3,0,92,12,0,0,0,0,0,16,3,0,7,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,7,0,0,3,23,83,73,95,14,38,16,323,5479,1003,2562,167,483,229,9927
31902,6,57,194,11,145,168,585,10,116,26,17,38,0,204,79,238,160,65,83,6,629,448,91,294,16,62,14,929,451,25,260,9,24,7,772,820,14,223,11,49,8,1125,494,3,126,3,16,4,645,103,3,19,0,3,0,132,8,0,3,0,0,0,8,3,0,3,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,32,23,69,3,50,7,180,2453,564,1394,134,463,225,5239
