SED_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
SED30065,3,3,3,0,3,0,10,124,0,21,15,14,4,7,9,12,0,8,9,5,7,3,6,118,0,0,0,0,0,6,28,26,3,0,6,0,3,3,5,80,0,0,0,0,0,3,12,9,0,4,0,0,5,5,0,51,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,10,16,11,8,13,10,3,0,0,0,4,0,0,80,0,18,4,11,4,0,0,0,0,0,0,0,0,0,3,38,0,71,62,22,34,17,49,30,0,7,9,11,3,0,6,321,8,14,67,216,438,475,502,283,65,75,42,54,29,29,73,2348,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,22,53,40,22,0,10,10,4,4,0,5,169,0,4,5,0,17,4,10,3,0,0,0,0,4,0,0,48,0,0,0,7,10,9,8,3,0,0,4,0,0,3,0,46
SED30066,14,9,13,3,5,3,3,182,0,64,74,38,15,6,3,12,0,4,7,11,0,3,9,239,0,0,0,3,4,15,50,42,15,3,12,12,12,0,9,168,0,0,0,0,8,17,60,98,18,21,15,10,28,6,6,286,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,8,0,0,9,19,12,28,41,28,6,12,5,10,6,6,3,194,0,5,9,3,3,0,0,3,0,0,0,0,0,0,0,22,0,18,25,10,12,0,9,9,0,0,0,0,3,0,5,91,8,6,18,90,354,423,579,414,100,146,70,71,65,42,74,2464,0,0,0,0,3,0,6,18,5,9,9,3,17,5,0,78,0,0,0,4,82,176,137,278,62,61,51,47,45,12,21,980,0,7,4,6,18,20,8,7,3,0,3,0,0,3,12,85,0,0,3,14,9,10,19,15,3,0,0,3,4,0,3,89
SED30067,3,8,10,0,0,0,0,103,0,15,35,33,7,0,7,0,0,0,0,0,0,0,6,102,0,0,0,0,3,5,25,4,0,4,0,0,4,0,3,52,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,22,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,9,0,0,15,14,17,16,19,9,0,3,3,0,0,0,0,97,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,23,0,45,33,21,19,9,21,3,0,0,3,0,0,0,0,156,5,3,12,102,300,465,638,409,84,108,91,49,45,12,68,2388,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,28,0,0,3,0,44,128,115,212,33,28,11,10,16,18,18,637,0,3,3,0,7,17,3,3,0,0,0,0,0,0,0,36,0,0,0,13,3,13,16,8,0,3,3,0,0,0,4,60
SED30068,4,3,0,0,3,0,7,141,3,26,24,31,0,0,0,3,0,0,0,0,0,0,5,95,0,0,0,3,3,4,6,10,0,0,0,4,3,15,13,60,0,0,0,0,0,0,18,12,3,8,7,14,14,13,17,110,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,13,10,3,6,3,0,5,0,0,3,0,0,54,0,19,15,0,0,0,3,0,0,0,0,0,0,0,0,38,0,100,76,15,25,14,10,13,0,0,0,0,0,0,6,259,10,11,34,194,445,473,530,305,90,74,55,54,33,23,70,2400,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,10,54,85,64,92,33,18,21,16,11,6,21,428,0,3,8,7,14,3,5,0,0,3,0,0,0,0,0,44,0,0,3,15,0,4,3,4,0,0,0,0,0,0,0,31
SED30069,4,0,0,0,6,0,3,159,0,13,34,22,3,3,5,3,0,3,0,0,0,3,5,97,0,0,4,3,0,3,8,14,4,3,0,0,0,0,4,50,0,0,0,0,0,0,7,3,0,4,3,0,3,3,3,29,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,20,12,13,11,8,0,3,0,0,0,0,0,88,0,10,12,3,0,0,0,0,0,0,0,0,0,0,0,30,0,91,48,28,14,14,10,10,5,0,4,0,0,3,6,244,4,0,29,149,503,551,670,481,103,130,104,38,42,27,117,2939,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10,0,0,0,3,46,87,50,78,12,27,29,29,26,6,13,403,0,8,3,3,12,11,10,5,0,0,0,0,0,0,3,61,0,0,0,16,8,3,6,3,0,0,0,0,0,0,0,36
SED30070,13,0,7,0,0,0,0,125,0,25,34,11,0,0,0,3,0,0,0,0,0,0,3,77,0,0,0,0,0,0,18,5,0,0,0,3,0,0,0,34,0,0,0,0,0,9,11,6,0,0,0,0,0,0,0,17,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,13,0,0,6,15,8,10,9,5,0,0,0,0,0,0,0,54,0,16,13,3,0,3,4,0,0,0,0,0,0,0,0,38,0,68,74,25,31,13,19,8,0,0,0,0,0,0,4,236,10,9,36,160,437,525,673,406,94,91,64,28,17,25,74,2648,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,8,32,36,37,46,6,14,14,9,10,9,5,222,0,13,3,3,20,4,3,8,0,0,0,0,0,0,0,53,0,0,0,9,5,3,4,0,0,0,0,0,0,0,0,22
SED30071,3,15,0,3,0,0,0,46,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,11,0,0,3,0,0,0,5,25,0,0,0,0,0,0,16,16,3,4,3,0,0,4,3,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,10,4,3,20,3,3,10,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,13,6,0,8,7,7,0,0,0,0,0,0,3,74,0,4,3,55,124,118,163,107,36,30,18,10,13,20,42,754,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,17,0,0,0,0,36,60,47,105,21,47,50,33,18,15,17,453,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,3,8,0,0,0,0,3,0,0,26
SED30072,15,3,9,3,7,0,0,175,3,41,33,18,6,6,7,0,3,0,0,0,0,6,3,137,0,0,0,0,0,9,36,22,0,0,5,3,0,4,6,87,0,0,0,0,0,3,25,18,4,3,0,3,0,3,0,69,0,0,0,5,3,4,5,3,0,0,0,0,0,0,0,24,0,0,11,18,21,9,21,16,0,3,3,0,5,0,7,118,0,3,5,4,3,0,3,0,0,0,0,6,0,0,0,21,0,34,24,12,14,6,9,4,0,3,6,3,0,0,10,128,6,4,15,87,329,390,483,395,92,82,62,42,55,21,76,2151,0,0,0,0,3,3,3,0,3,9,0,0,0,0,3,19,0,0,0,6,83,223,160,338,59,37,73,30,22,18,30,1075,0,5,3,4,17,14,8,11,0,0,3,0,0,0,4,69,0,0,3,10,0,10,8,13,3,0,0,3,3,0,0,57
SED30073,35,34,18,17,14,7,14,321,10,41,71,32,7,7,8,24,3,12,29,27,45,12,13,346,0,0,0,0,3,30,72,47,21,29,19,35,47,29,50,384,0,0,0,4,6,31,106,161,37,49,54,64,84,67,52,715,0,0,8,8,4,8,3,3,0,0,3,3,0,0,3,45,0,0,4,19,24,47,69,71,19,32,24,40,83,47,9,495,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,9,0,17,18,13,14,10,18,8,0,4,5,7,19,9,3,142,0,0,21,96,245,299,409,280,74,61,56,50,64,34,41,1734,0,0,0,0,0,3,8,19,7,11,10,12,18,13,0,94,0,0,0,5,56,82,54,94,24,28,30,33,26,20,24,476,3,5,0,3,17,21,11,10,3,6,3,3,9,0,0,105,0,0,0,21,13,15,40,24,11,5,8,20,14,26,3,208
SED30074,4,8,0,0,3,0,0,55,6,105,83,20,3,0,0,3,0,0,0,0,0,0,20,254,0,0,0,0,3,5,4,0,0,0,0,0,3,0,0,19,0,0,0,0,0,0,8,10,0,12,8,7,18,11,9,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,7,9,5,0,4,8,0,0,0,0,0,0,3,38,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,51,55,13,23,3,12,4,0,0,0,0,0,0,4,163,0,5,6,78,218,141,138,52,18,15,22,3,9,3,36,743,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,15,0,0,0,8,19,47,38,99,35,22,29,19,9,10,18,365,0,0,7,6,6,3,0,8,0,0,0,0,0,0,0,27,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13
SED30075,12,3,3,12,3,4,9,160,0,35,57,42,7,3,9,6,3,3,0,3,7,0,11,193,0,0,3,7,17,140,211,135,38,27,27,33,36,33,48,743,0,0,0,3,19,97,265,335,65,71,73,72,107,98,59,1267,0,0,0,5,8,7,0,0,0,0,0,0,9,0,0,31,4,0,4,11,30,34,87,40,5,11,10,13,19,10,8,285,0,19,19,7,3,0,0,0,0,0,0,0,0,0,0,53,0,57,32,22,15,10,21,7,3,0,0,0,0,0,8,189,3,9,29,203,591,806,1204,829,222,165,154,114,87,68,187,4693,0,0,0,0,0,9,21,13,0,9,0,3,3,11,8,85,0,0,0,8,80,190,150,112,36,22,28,44,40,32,22,774,0,3,18,6,35,30,17,12,0,3,0,0,0,0,3,126,0,0,3,3,13,19,47,24,4,7,5,6,9,14,0,160
SED30076,11,4,0,0,0,0,9,178,0,12,28,23,5,3,3,3,0,0,0,0,0,0,3,90,0,0,0,0,7,10,28,20,4,3,11,4,0,0,4,91,0,0,0,0,5,33,107,156,21,13,12,16,15,10,7,397,0,0,0,4,17,6,12,0,0,0,0,0,0,0,0,42,0,0,4,15,33,41,26,50,3,3,4,3,0,3,7,199,0,0,9,3,0,0,3,0,0,0,0,0,0,0,0,17,0,42,39,18,27,10,10,0,0,3,0,4,4,0,6,155,0,5,19,132,554,649,905,512,107,123,98,64,37,41,78,3316,0,0,0,5,5,0,3,6,3,0,14,9,10,0,0,59,0,0,0,13,60,103,66,78,18,10,10,3,4,10,6,374,0,0,3,0,42,29,13,3,0,0,0,0,5,0,0,99,0,0,4,8,12,16,16,19,5,3,0,0,0,3,3,76
SED30077,31,21,4,5,16,3,6,201,3,93,179,81,14,7,4,3,8,0,3,5,5,0,8,411,0,0,0,3,0,12,39,19,4,5,5,9,7,3,4,110,0,0,0,0,0,9,28,58,8,16,3,10,10,4,4,155,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,8,0,0,8,18,22,24,31,29,0,3,6,10,9,0,3,166,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,13,0,26,13,8,10,3,6,10,4,3,8,0,0,0,3,87,4,10,20,91,253,256,317,229,62,56,23,33,25,13,30,1427,0,0,0,0,0,0,5,6,3,7,3,4,4,0,0,39,0,0,0,9,40,121,60,122,41,30,25,18,46,11,14,528,0,4,3,0,16,24,4,3,0,0,6,0,0,0,0,69,0,0,3,12,8,9,15,16,3,8,13,4,0,0,4,91
SED30078,0,0,4,3,5,0,4,93,0,22,45,18,7,0,8,5,0,0,0,0,3,0,5,111,0,0,0,0,3,21,81,34,3,7,9,7,14,3,7,195,0,0,0,0,18,133,422,539,92,98,77,68,100,60,62,1676,0,0,3,17,13,16,24,7,0,0,3,3,0,3,3,93,0,0,0,31,133,246,304,257,53,44,34,48,33,14,17,1216,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,16,0,23,15,3,10,4,3,3,0,0,0,0,0,0,0,62,0,3,12,59,224,321,621,444,106,95,83,67,55,32,67,2172,0,0,0,7,21,30,128,139,38,45,57,51,58,29,18,616,0,0,0,12,72,206,156,161,55,12,30,21,15,20,19,772,0,13,0,3,11,20,10,0,0,0,0,0,0,0,0,58,0,0,3,9,32,58,83,76,5,11,3,5,11,6,3,299
SED30079,7,0,0,3,3,0,4,66,0,36,54,9,6,6,0,3,0,7,0,0,0,0,6,135,0,0,0,4,0,25,62,40,17,14,8,11,19,8,10,219,0,0,0,6,16,71,335,529,120,155,139,140,159,98,99,1875,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,18,0,3,9,37,108,172,165,157,25,33,39,41,54,20,21,878,0,12,3,0,3,0,0,0,0,0,0,0,0,0,0,20,0,46,36,6,6,7,3,3,0,0,0,0,0,0,0,116,0,0,14,51,208,253,427,249,90,70,66,42,27,20,69,1589,0,0,0,3,4,9,50,83,20,25,60,66,54,51,11,423,0,0,0,5,71,174,131,200,48,59,45,36,43,25,15,856,0,18,3,7,20,25,7,6,0,4,3,0,3,0,0,87,0,0,0,3,19,29,66,27,13,10,12,10,9,8,0,195
SED30080,13,15,8,12,5,11,10,190,3,74,100,50,5,17,15,23,9,10,20,33,24,12,16,411,0,0,0,15,35,170,241,146,25,36,37,59,50,88,89,996,0,0,0,0,9,52,111,101,18,31,22,39,38,42,31,493,0,0,7,11,11,4,3,0,0,0,0,0,0,0,0,40,0,0,13,6,23,35,34,36,3,9,20,12,12,13,10,222,0,13,17,3,0,0,3,0,0,0,0,0,0,0,0,36,0,59,28,21,20,15,16,7,0,0,0,3,3,0,3,174,3,15,66,219,590,746,949,613,171,142,124,116,107,74,153,4091,0,0,3,0,0,0,6,7,0,0,6,4,3,8,0,38,0,0,4,11,60,107,78,62,15,43,15,16,29,25,18,481,3,14,10,10,33,22,13,10,0,0,4,3,8,0,3,139,3,0,6,11,14,19,18,9,0,0,0,12,0,6,13,107
SED30081,3,0,3,3,3,0,0,65,0,22,34,13,7,6,0,0,0,3,0,0,4,0,11,97,0,3,0,0,0,3,3,6,0,0,0,0,0,0,0,12,0,0,0,0,0,3,7,14,3,0,0,0,0,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,20,20,9,12,9,3,0,0,0,0,0,0,3,73,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,24,22,13,7,3,3,5,0,0,0,0,0,0,0,79,0,0,13,86,228,200,232,180,30,64,35,8,27,6,38,1143,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,11,0,0,0,5,43,78,53,142,24,20,19,15,15,4,5,412,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,19,0,0,3,13,0,0,3,0,0,0,0,0,0,0,3,24
SED30082,5,9,3,0,0,0,0,85,0,10,6,7,0,0,7,0,0,0,3,3,3,0,0,49,0,0,0,0,0,0,9,9,0,0,3,0,0,0,7,26,0,0,0,0,0,3,8,15,7,0,3,3,7,4,3,60,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,14,12,15,15,10,3,9,0,3,0,0,0,81,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,36,40,15,8,0,6,0,0,0,0,0,0,0,4,115,4,3,23,69,192,154,180,88,23,19,19,7,7,0,25,815,0,0,0,0,0,7,0,5,0,3,12,14,3,0,0,42,0,0,0,3,16,44,41,99,21,10,26,12,24,7,12,308,0,3,4,0,5,3,0,3,0,0,0,0,0,0,0,23,0,0,8,10,0,0,16,8,3,0,4,0,0,0,0,47
SED30083,7,5,4,4,3,0,0,78,0,11,13,9,0,0,0,0,0,0,3,0,4,0,3,52,0,0,0,0,0,3,12,8,0,6,3,3,3,3,5,51,0,0,0,0,0,9,22,37,12,9,3,5,9,5,3,125,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,0,3,9,10,4,29,27,12,8,8,5,5,8,6,129,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,51,34,14,3,4,8,5,0,3,0,0,0,3,3,133,0,3,14,60,140,138,167,97,31,19,21,11,8,8,33,738,0,0,0,0,0,0,5,16,0,16,23,8,13,13,3,100,0,0,0,0,27,43,53,140,19,30,30,26,23,12,11,417,0,3,4,0,4,3,0,0,0,0,0,0,0,0,4,19,0,0,9,8,3,5,14,7,0,0,0,17,7,7,9,85
SED30084,17,8,4,3,0,0,4,127,3,31,34,24,4,3,0,14,4,3,4,4,0,0,5,139,0,0,0,0,0,9,10,9,3,0,0,3,4,3,5,52,0,0,0,0,4,7,7,19,9,0,6,14,3,3,3,74,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,18,12,7,9,14,0,0,3,3,4,7,9,109,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,20,0,22,33,11,15,9,7,5,0,4,3,0,0,0,3,105,6,11,23,127,275,239,246,159,43,44,30,23,17,19,62,1323,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,17,0,0,0,5,40,69,41,160,33,24,24,25,28,25,17,493,0,0,3,3,7,8,3,9,0,0,0,3,0,0,4,43,0,0,4,12,3,6,3,5,0,0,0,3,0,0,0,42
SED30085,5,0,3,0,0,0,3,57,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,3,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,18,0,4,3,4,0,0,0,0,0,3,0,3,53,3,3,11,38,102,78,110,74,19,11,5,8,10,0,33,513,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,11,18,33,112,57,30,36,49,29,5,26,397,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
SED30086,5,0,3,0,0,0,0,116,0,14,15,10,3,0,10,4,0,0,0,0,0,0,3,74,0,5,0,0,0,11,22,15,0,4,3,3,3,0,4,71,0,0,0,0,0,5,33,61,10,3,3,4,3,0,5,137,0,0,0,6,15,7,8,6,0,0,0,0,0,3,0,55,0,0,4,23,14,25,31,30,4,3,4,3,0,0,8,162,0,10,9,3,3,3,0,0,0,0,0,0,0,0,0,32,0,64,80,19,18,10,13,4,0,0,3,0,0,0,16,223,3,6,24,144,614,874,1329,1176,289,305,253,168,161,78,231,5641,0,0,0,3,5,0,29,24,19,11,41,6,11,10,5,159,0,0,0,4,64,144,135,181,23,37,42,25,28,23,25,728,0,10,0,0,20,16,8,0,0,0,0,0,0,0,5,68,0,0,0,10,3,21,19,4,3,0,0,0,0,0,0,62
SED30087,15,13,3,0,7,0,0,117,3,21,24,11,0,0,5,0,0,0,3,4,10,4,11,97,0,0,0,0,0,6,11,8,0,0,3,3,13,6,12,60,0,0,0,0,0,0,12,17,0,0,4,6,3,4,5,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,4,9,4,3,9,3,0,3,0,7,0,0,50,4,59,26,11,3,0,7,0,0,0,0,0,0,0,0,109,0,40,39,16,22,8,13,9,0,0,3,0,0,3,3,156,0,3,37,155,343,285,351,343,131,95,54,47,54,25,74,2015,0,0,0,0,0,0,11,3,0,9,0,0,0,0,0,26,0,0,0,0,50,44,37,92,12,34,26,51,27,12,16,399,0,3,0,0,6,3,11,5,0,4,0,0,0,0,0,42,0,0,0,3,3,3,3,0,0,3,0,0,0,0,3,21
SED30088,0,0,0,0,0,0,0,58,0,9,17,16,0,5,3,0,0,0,0,0,0,0,3,46,0,0,0,0,0,7,14,3,0,0,0,0,3,0,5,35,0,0,0,0,0,20,85,112,19,5,12,16,14,3,19,303,0,0,0,15,22,18,26,14,5,0,0,0,0,3,5,118,0,0,3,12,25,32,56,51,11,32,48,15,14,7,8,312,0,5,12,11,3,0,0,0,0,0,0,0,0,0,0,29,0,34,33,21,15,0,12,0,0,0,0,0,0,0,9,118,3,3,27,89,443,744,1549,1317,239,341,313,189,195,107,231,5783,0,0,0,4,10,12,64,119,18,50,86,50,35,22,0,485,0,0,0,7,82,185,135,176,21,34,28,35,26,10,26,769,0,0,0,3,26,17,17,3,0,0,0,0,0,0,0,60,0,0,0,6,10,3,21,20,0,3,0,0,0,0,3,63
SED30089,11,16,10,3,0,6,5,181,0,22,20,8,6,3,14,17,3,8,10,11,3,3,6,135,0,3,4,3,3,29,58,29,9,10,10,14,15,12,22,207,0,0,0,0,3,25,57,69,14,17,15,8,22,3,19,257,0,0,0,7,10,4,3,3,0,0,0,0,0,0,0,35,0,3,9,18,31,37,41,34,11,0,8,34,15,19,9,269,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,26,22,6,20,9,7,11,0,0,0,0,4,0,9,113,5,4,19,104,301,258,347,211,39,38,39,14,22,18,46,1459,0,0,0,0,0,7,4,21,6,5,6,16,22,9,7,110,0,0,0,0,40,78,58,93,21,15,11,19,15,3,8,353,0,5,3,3,26,14,8,11,3,3,6,0,0,0,4,95,0,0,3,4,10,14,23,28,0,3,4,3,3,8,3,112
SED39494,0,3,0,3,11,15,3,45,0,0,0,0,0,0,0,0,0,0,0,10,17,20,10,60,0,0,0,0,0,3,3,0,0,0,0,0,5,10,9,28,0,0,0,0,0,3,4,0,3,0,0,7,15,9,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,3,0,0,7,0,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,17,5,3,0,0,0,0,0,0,3,12,11,0,88,0,0,6,44,111,93,123,56,11,17,20,6,7,6,66,567,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,5,12,4,3,3,0,3,0,8,11,7,53,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,15
SED39797,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED40001,3,7,3,0,3,8,3,103,3,106,236,72,10,0,13,10,4,8,11,6,6,9,29,525,0,0,0,3,4,14,25,12,8,9,13,11,20,13,20,140,0,0,0,0,5,18,63,106,24,22,15,26,23,30,25,360,0,0,4,6,0,6,3,0,0,0,0,3,3,0,0,24,0,0,5,24,45,41,76,111,31,54,71,122,155,152,22,918,0,3,10,4,7,3,0,0,0,0,0,0,0,0,4,31,0,26,26,7,3,0,9,3,0,0,3,0,3,0,6,87,0,7,11,43,54,47,66,36,19,13,17,8,7,18,15,363,0,0,0,0,0,0,5,16,4,17,20,7,31,10,5,126,0,0,3,4,22,38,31,46,17,20,22,12,20,18,6,248,0,8,14,10,37,30,3,12,0,3,0,4,4,0,0,125,0,0,3,11,16,19,36,42,14,20,43,34,48,40,6,338
SED40002,4,0,3,4,0,3,5,63,7,58,82,39,3,3,0,0,0,3,3,0,9,7,10,231,0,3,0,0,6,7,16,12,0,5,6,5,3,7,4,71,0,0,0,0,4,10,24,50,0,11,7,10,7,3,10,126,0,7,3,10,18,3,3,3,0,0,0,0,0,0,0,41,0,0,3,12,23,33,48,51,15,6,10,13,10,9,6,231,0,11,7,3,0,0,0,0,0,0,0,0,0,0,0,26,0,26,27,12,9,0,12,0,0,0,0,0,0,0,3,88,4,0,3,36,43,37,53,34,8,4,6,3,3,4,12,242,0,0,0,0,0,0,8,31,17,27,18,23,14,17,0,147,0,0,0,4,20,56,31,59,23,17,20,23,26,13,14,305,0,8,6,10,25,26,0,0,0,0,0,3,0,0,0,87,0,0,0,4,10,10,22,7,0,3,0,4,7,0,0,82
