SED_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
SED54203,1281,1666,473,61,3476,1116,163,4757,88,29,18,0,143,202,7,348,0,0,0,0,4,7,3,11,88,31,18,4,144,206,12,366,24,8,7,0,38,76,9,121,3,0,0,0,5,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,7,0,44,84,9,139,104,15,3,0,119,224,5,351,8,3,0,0,12,17,0,24,13,4,3,0,22,33,4,54,8,4,0,0,14,4,7,20,127,27,8,0,164,279,17,452,27,18,3,0,46,43,0,94,1548,1754,512,66,3880,1733,193,5813
SED54304,3390,6583,1104,100,11177,1206,172,12547,238,112,86,11,452,262,14,729,48,51,9,0,113,37,0,149,290,161,97,14,560,300,16,877,24,3,3,4,33,52,4,88,39,17,14,0,70,40,11,115,0,0,0,0,7,0,0,8,0,0,0,0,0,3,0,3,72,19,17,4,109,90,13,210,0,0,0,0,0,0,0,0,14,0,3,0,18,38,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,17,4,3,0,23,38,0,61,9,4,0,0,11,3,0,17,3768,6773,1226,111,11875,1638,200,13715
SED54404,1732,2304,533,96,4670,1470,606,6750,303,212,82,17,610,470,128,1210,708,375,124,32,1249,536,259,2045,1011,586,206,54,1860,1014,385,3260,379,71,49,16,510,609,117,1236,716,173,83,36,1008,1109,292,2412,2706,670,237,145,3754,3271,756,7784,0,0,0,0,0,3,0,3,3805,913,360,197,5276,4986,1168,11429,0,0,0,0,7,0,0,5,0,0,0,0,3,0,0,3,3,0,0,0,3,11,0,12,19,9,0,0,29,29,11,70,29,9,3,0,42,39,8,92,30,15,3,0,53,51,4,106,6612,3828,1115,345,11904,7550,2182,21633
SED54503,2497,4501,810,111,7923,1567,332,9814,203,162,111,17,485,378,36,905,54,71,15,0,144,61,5,214,258,232,124,22,631,445,40,1116,187,61,26,3,278,286,25,581,18,3,0,0,19,39,0,60,30,14,0,0,41,50,6,97,0,0,0,0,0,4,0,4,230,78,26,5,338,372,29,739,61,7,6,0,70,105,3,179,3,3,0,0,7,5,0,10,6,3,0,0,12,14,0,21,3,4,0,0,10,6,0,19,75,17,9,0,100,128,8,232,19,15,4,0,44,47,0,95,3075,4841,974,136,9026,2557,403,11991
SED54605,2784,5145,1091,146,9170,1626,267,11063,256,314,129,19,712,514,44,1271,13,17,3,0,33,5,0,36,269,326,134,17,740,519,45,1306,60,145,59,4,265,166,20,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,60,143,56,4,262,166,20,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,3,0,4,0,0,7,0,0,11,3110,5620,1285,173,10188,2314,333,12834
SED54705,3873,3402,1446,112,8832,2825,332,11996,221,55,118,14,402,728,25,1154,122,39,48,6,216,212,20,455,342,95,167,18,619,941,45,1609,125,42,78,6,252,494,28,775,0,0,0,0,0,9,0,9,46,11,9,0,62,59,7,128,0,0,0,0,0,0,0,0,171,48,83,10,319,565,36,914,25,3,9,0,37,72,0,111,0,3,0,0,3,6,0,8,0,0,0,0,0,0,0,0,5,10,0,0,16,3,0,20,35,16,9,0,55,81,3,138,4,3,0,0,7,6,3,10,4424,3562,1700,140,9832,4422,420,14672
SED54804,2264,2983,754,109,6108,1694,441,8239,1229,554,373,59,2213,1930,333,4478,733,519,221,43,1507,607,230,2350,1962,1071,593,99,3726,2540,571,6835,157,19,36,0,215,439,57,715,41,3,4,0,53,98,13,163,106,22,15,5,148,136,18,298,0,0,0,0,0,0,0,0,305,48,51,10,416,667,96,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,16,6,0,0,23,9,4,39,4552,4115,1402,213,10276,4911,1104,16295
SED54905,2018,2832,710,150,5714,1430,370,7508,641,342,175,49,1210,1135,156,2503,994,535,198,91,1818,1079,268,3168,1634,872,380,140,3029,2213,429,5672,162,75,44,23,311,348,53,714,113,31,27,8,180,236,43,462,275,61,20,13,365,335,40,735,0,0,0,0,0,0,0,0,559,169,87,47,856,924,128,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,3,0,9,14,16,3,0,29,22,4,58,4229,3895,1173,341,9632,4591,931,15154
SED55005,3383,7686,1414,206,12685,1527,322,14531,236,312,112,25,687,242,35,963,29,41,18,3,90,16,0,109,262,355,130,29,776,262,33,1071,25,10,0,0,39,32,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,39,32,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,7,3,3,0,0,8,3,0,4,0,6,0,0,6,4,0,10,3680,8053,1546,232,13504,1824,364,15695
SED55102,4580,6139,1407,102,12226,2076,234,14538,168,129,79,3,378,216,19,615,31,23,9,0,66,34,4,106,200,155,85,6,444,249,22,719,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,8,6,0,15,3,0,0,0,3,18,0,22,0,0,0,0,3,0,0,3,17,10,0,0,26,0,0,30,0,0,0,0,3,0,0,3,20,17,3,0,36,22,3,62,15,19,6,0,40,16,7,59,4814,6322,1505,103,12751,2372,266,15388
SED55206,4001,4313,1262,69,9654,2273,329,12266,237,75,85,6,411,546,22,975,51,29,16,0,95,48,4,150,285,106,102,9,504,595,29,1128,4,6,0,0,7,23,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,5,6,0,0,16,24,0,39,25,7,10,0,37,56,8,101,141,5,10,3,160,156,4,315,8,4,0,0,14,11,0,22,13,3,0,0,18,5,0,20,185,22,17,3,229,229,7,465,20,20,3,0,47,24,0,65,4507,4467,1384,83,10440,3139,373,13956
SED55305,2602,2740,837,221,6400,2244,898,9543,873,613,290,139,1910,1360,461,3730,464,287,93,65,906,547,292,1742,1335,894,384,199,2811,1910,753,5473,258,129,48,32,471,532,89,1092,207,90,23,33,353,352,67,768,400,132,52,20,596,600,92,1287,0,0,0,0,0,0,0,0,861,350,123,82,1419,1486,242,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,12,3,0,20,4,6,0,0,12,7,3,23,14,13,8,4,37,29,10,79,4811,3998,1355,514,10680,5672,1911,18263
SED55401,3806,3162,973,100,8039,3007,246,11285,62,32,44,6,145,199,14,359,0,0,0,0,0,0,0,0,62,32,44,6,147,196,14,357,6,4,8,0,22,78,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,8,0,25,78,3,108,20,0,0,0,22,35,5,61,3,0,0,0,3,0,0,7,3,0,0,0,5,12,0,13,21,5,0,0,33,47,0,82,49,9,3,0,61,93,3,163,37,32,10,0,76,26,0,103,3963,3243,1037,104,8346,3402,272,12015
SED55504,3737,6464,1361,129,11698,1960,355,14007,326,235,193,17,770,465,37,1271,3,12,5,0,19,9,0,27,334,241,195,17,791,472,37,1293,0,0,0,0,3,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,3,12,5,0,4,0,7,39,0,41,11,0,3,0,18,51,0,68,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,8,16,5,9,0,33,87,0,115,3,3,0,0,4,5,0,8,4086,6716,1567,153,12519,2536,393,15444
SED55605,4523,8673,2266,161,15624,2426,398,18450,198,90,95,6,396,307,27,726,16,11,5,0,39,22,0,61,216,102,100,13,435,324,27,790,3,0,0,0,4,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,9,4,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,6,3,3,0,0,9,12,0,23,4746,8781,2374,171,16082,2764,429,19275
SED55706,4917,3812,1282,82,10102,3411,379,13891,62,27,42,3,140,292,16,446,0,3,4,0,7,26,3,30,66,29,44,3,147,313,14,480,38,3,7,0,52,132,5,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,7,0,55,132,5,187,32,5,0,0,41,41,0,83,10,4,0,0,18,13,4,29,11,11,4,4,21,20,0,42,9,7,0,0,20,11,0,27,58,20,11,3,93,78,6,183,37,28,8,0,69,29,0,106,5121,3901,1353,91,10464,3968,416,14849
SED55802,3851,7707,2102,178,13831,2003,405,16242,536,337,209,20,1099,550,57,1709,29,15,19,0,63,47,6,116,564,350,229,20,1159,603,65,1825,3,3,3,0,13,9,0,18,19,13,18,3,53,29,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,19,3,66,39,11,108,19,5,3,0,29,54,0,84,8,0,0,0,7,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,3,0,32,71,0,104,8,9,0,4,12,7,0,25,4472,8083,2355,202,15108,2725,479,18311
SED55905,2974,3615,1473,175,8239,2538,493,11265,336,248,246,31,856,1017,75,1952,65,44,42,0,150,118,16,285,398,289,290,28,1007,1136,91,2237,38,13,21,3,83,152,6,238,59,40,16,13,133,157,15,312,0,0,3,0,4,9,0,18,0,0,0,0,0,0,0,0,99,60,45,15,215,321,25,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,4,0,25,11,0,40,3481,3972,1817,219,9489,4011,611,14103
SED59494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,1307,965,320,21,2611,1126,91,3828,6,0,5,0,12,45,0,58,0,0,0,0,0,3,0,0,6,3,5,0,13,47,0,59,7,0,5,0,13,29,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,13,29,0,41,4,0,0,0,4,4,0,7,0,0,0,0,0,6,0,8,0,0,0,0,0,8,0,4,0,7,0,0,5,5,0,17,11,7,0,0,10,22,3,32,17,11,3,0,32,20,0,53,1349,986,327,21,2687,1235,97,4013
SED60106,2965,3122,1172,98,7355,2544,276,10180,100,30,32,10,172,411,22,607,140,106,45,5,294,139,25,455,237,136,79,16,469,552,44,1061,238,84,121,9,449,823,57,1330,12,3,4,0,25,54,14,93,3,3,0,0,7,5,0,12,8,5,7,0,17,35,7,57,263,95,130,10,499,918,69,1489,0,3,0,0,3,0,0,3,0,0,0,0,3,11,0,13,0,0,0,0,3,0,0,3,9,3,5,0,17,20,5,46,15,6,5,0,27,27,5,56,10,10,4,0,24,33,0,54,3485,3365,1389,127,8369,4080,401,12847
SED60112,2353,2580,851,66,5853,1955,230,8040,42,23,21,3,91,203,15,307,39,31,26,3,95,84,10,194,86,51,47,7,186,283,27,500,91,24,57,4,169,357,25,557,0,0,0,0,3,8,0,11,3,0,3,0,4,22,3,29,3,4,3,0,10,16,0,23,97,28,61,4,184,403,31,616,0,0,0,0,0,10,0,10,4,0,0,0,3,3,0,8,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,6,4,7,0,0,10,15,0,28,11,10,0,0,21,13,3,32,2545,2670,963,73,6258,2668,290,9219
SED60115,2948,2888,1705,159,7700,2770,461,10924,175,74,124,17,387,785,90,1266,31,22,15,4,72,60,28,158,210,91,141,20,464,846,124,1431,65,33,69,10,172,475,40,686,0,0,0,0,0,8,0,5,0,0,0,0,0,84,0,84,0,0,0,0,0,3,0,3,67,33,69,10,176,562,44,781,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,4,3,3,0,0,6,0,0,6,3,3,6,0,17,11,6,26,9,11,3,0,19,14,6,37,6,3,5,0,17,19,0,36,3232,3031,1922,187,8375,4203,635,13213
SED60207,3433,3077,1524,84,8113,2951,295,11360,155,35,105,6,301,711,42,1050,15,3,6,6,26,101,4,133,174,35,111,13,329,813,41,1188,32,12,11,3,48,136,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,32,12,11,3,48,145,5,200,4,0,3,0,7,7,0,18,20,0,0,0,22,45,3,71,0,0,0,0,0,5,0,5,3,3,3,0,11,5,0,12,28,10,6,0,38,66,5,109,14,8,0,0,22,10,5,30,3673,3137,1651,94,8554,3978,347,12882
SED60208,3661,3047,1405,88,8195,2916,246,11359,108,25,69,3,201,664,8,876,21,6,5,0,29,68,5,98,122,26,68,3,227,731,17,968,9,3,13,0,27,93,0,125,0,0,0,0,3,30,0,38,10,0,3,0,13,42,3,63,0,0,0,0,0,5,0,5,20,7,15,0,43,175,7,224,10,3,4,0,10,41,0,49,4,0,0,0,7,4,0,13,3,0,0,0,3,0,0,3,9,5,4,0,17,14,3,33,18,4,8,0,38,58,4,93,9,8,3,0,18,14,3,39,3837,3095,1499,93,8521,3889,272,12686
SED60209,3732,3183,1302,72,8289,3359,274,11926,75,20,35,4,137,391,12,541,0,0,8,0,7,28,0,43,79,17,40,4,145,425,9,586,14,7,8,0,34,118,3,154,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,7,8,0,34,128,3,159,12,0,4,0,16,17,0,33,9,0,0,0,9,3,0,12,3,0,0,0,3,3,0,3,5,11,0,0,17,9,0,31,30,8,8,0,48,37,4,80,10,12,5,0,28,35,4,67,3863,3231,1371,84,8542,3983,296,12820
SED60214,27,29,9,0,57,9,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,9,0,57,9,3,66
SED60302,824,1034,481,39,2375,681,84,3143,14,3,18,3,38,89,3,132,0,0,6,0,7,3,0,11,18,3,18,3,49,97,7,149,63,26,60,4,160,205,26,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,26,66,4,161,204,26,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,3,0,0,0,0,3,3,0,7,910,1067,569,46,2590,985,111,3685
SED60303,2910,3046,1889,165,8008,3364,405,11780,52,43,94,15,205,476,32,716,59,23,44,3,133,155,21,309,111,69,139,16,335,634,50,1024,191,124,182,25,515,1139,72,1726,13,0,6,0,18,38,6,60,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,3,203,120,182,25,532,1176,77,1793,5,0,0,0,5,0,0,8,3,0,4,0,7,10,0,19,0,0,0,0,0,0,0,0,9,16,0,0,30,13,5,46,21,16,3,0,41,23,5,76,0,0,7,0,6,16,4,22,3247,3257,2222,206,8929,5218,546,14686
SED60304,2468,2738,891,91,6191,2349,551,9097,128,55,61,5,258,302,51,607,190,76,74,20,358,273,114,743,324,134,134,25,612,574,160,1352,392,124,130,19,663,1068,202,1934,96,24,24,6,149,335,57,543,85,22,17,9,132,283,38,455,14,9,0,0,20,32,3,58,586,181,173,32,964,1723,307,2992,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9,0,0,0,0,0,6,0,6,11,8,5,0,31,10,12,50,19,8,5,0,27,21,13,62,17,8,4,0,30,29,7,66,3412,3061,1206,153,7835,4699,1037,13567
SED60305,56,50,13,0,118,23,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,13,0,118,26,4,147
SED60310,2039,2192,504,48,4789,1294,344,6431,77,24,31,3,136,174,41,352,127,73,25,3,226,191,70,490,203,99,59,5,362,365,116,840,124,33,29,13,194,273,69,538,72,11,5,11,97,101,44,244,48,12,5,4,60,78,25,165,0,0,0,0,3,0,0,3,245,53,39,20,357,452,138,949,3,0,0,0,3,3,0,5,3,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,8,0,0,10,7,4,23,7,8,0,0,13,17,3,36,10,10,4,0,22,8,3,36,2501,2356,604,81,5537,2144,601,8291
SED60402,408,484,118,4,1014,185,24,1225,6,4,0,0,12,6,0,20,3,0,0,0,3,0,0,3,8,4,0,0,13,6,0,22,27,8,9,0,51,40,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,9,0,51,40,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,5,0,5,450,492,128,5,1077,238,24,1346
SED60405,4130,3956,1260,86,9437,2788,266,12488,37,7,27,0,75,93,6,177,11,13,15,0,43,41,4,84,49,25,48,0,117,133,7,259,32,10,28,7,72,129,3,203,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,27,7,81,126,3,212,13,0,0,0,16,24,0,42,7,0,0,0,10,22,3,37,8,3,0,0,14,13,3,29,14,7,7,0,31,9,0,37,47,12,4,0,67,76,5,148,8,7,3,0,20,14,3,38,4272,4017,1340,91,9722,3132,285,13140
SED60410,1066,1099,498,27,2692,984,110,3791,36,16,32,3,90,154,14,259,32,28,13,3,80,49,7,135,69,46,49,7,168,209,20,392,17,9,12,0,38,76,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,12,0,38,76,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,4,0,0,3,0,0,3,0,0,0,0,3,4,0,5,1153,1148,559,35,2900,1267,135,4313
SED60411,3732,3433,1501,132,8802,3365,320,12493,60,17,51,3,137,360,14,511,44,15,20,4,74,153,4,230,103,27,69,7,212,506,24,741,32,12,20,0,66,179,8,251,18,0,3,3,26,50,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,27,7,96,231,13,338,0,0,0,0,4,0,0,4,4,3,0,0,10,6,0,15,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,8,3,3,3,0,17,11,0,25,8,3,3,0,16,5,0,22,3905,3486,1604,143,9136,4122,356,13616
SED60413,2124,2413,922,44,5498,1493,145,7135,25,7,23,0,58,82,0,141,5,5,4,0,17,3,0,20,29,12,30,0,76,85,0,164,6,3,9,0,25,24,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,25,24,0,43,12,0,0,0,12,14,0,24,9,0,0,0,9,8,0,19,0,0,0,0,0,0,0,3,0,9,0,0,10,4,0,18,18,8,0,0,25,33,0,57,3,10,3,0,23,3,0,28,2187,2451,963,44,5645,1637,146,7431
SED60501,2775,1720,712,39,5237,2276,187,7698,10,7,8,0,23,78,3,112,0,0,0,0,0,4,0,7,13,7,8,0,23,82,3,116,7,5,8,0,16,54,0,68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,20,55,0,76,10,0,0,0,11,32,0,41,3,3,3,0,8,11,3,26,0,0,0,0,3,7,0,5,13,11,7,0,28,14,0,35,23,11,8,0,49,62,7,113,21,17,6,0,34,34,4,77,2833,1757,735,38,5362,2510,199,8076
SED60502,2196,2470,1385,86,6138,1928,194,8265,9,12,16,0,39,106,3,155,0,0,5,0,10,22,0,36,16,11,23,0,51,133,3,189,71,41,100,7,220,254,22,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,41,100,7,220,254,22,499,3,0,0,0,4,14,0,19,0,0,0,0,0,3,0,7,0,3,0,0,3,4,0,9,3,3,0,0,11,7,0,16,10,11,0,0,17,21,0,41,6,3,0,0,13,13,3,35,2294,2536,1518,99,6447,2356,225,9028
SED60512,1404,910,355,23,2686,915,62,3666,5,0,0,0,4,19,0,29,0,0,0,0,0,0,0,0,5,0,0,0,4,19,0,29,6,0,0,0,9,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,12,0,17,3,0,5,0,5,9,0,15,11,0,0,0,16,22,0,38,0,0,0,0,0,0,0,0,5,3,0,0,8,8,0,15,19,3,4,0,32,32,0,67,5,6,0,0,8,5,0,17,1437,917,360,23,2737,989,64,3788
SED60513,1954,1638,777,40,4406,1771,147,6327,6,7,7,0,18,40,3,58,0,0,0,0,3,8,0,8,7,10,7,0,23,42,3,69,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,3,0,0,0,7,3,0,8,0,0,0,0,3,3,0,4,10,3,0,0,8,12,0,22,6,0,0,0,9,4,0,10,20,8,3,0,22,19,0,47,10,4,3,0,19,7,0,25,1990,1659,788,40,4476,1854,151,6485
SED60514,4072,3232,1054,82,8447,2951,244,11646,46,19,11,0,80,151,3,237,7,0,0,0,10,11,0,19,56,19,14,0,88,158,3,253,61,14,23,4,99,114,8,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,63,17,23,4,105,119,8,231,11,0,0,0,15,21,0,33,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,3,11,3,6,0,16,18,3,35,20,4,9,0,35,34,5,77,14,14,0,3,28,14,3,45,4221,3288,1097,88,8700,3286,264,12247
