SED_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
SED10028,0,0,9,16,81,102,361,228,23,30,24,48,27,23,19,1011,0,0,7,55,104,587,387,229,21,41,17,22,35,23,32,1565,0,0,3,4,18,24,47,26,3,4,5,11,4,4,10,161,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,14,0,0,0,12,13,21,9,0,0,0,0,0,0,0,0,63,28,172,308,481,284,266,464,335,69,50,85,29,48,21,105,2742,3,4,8,43,22,51,94,69,19,19,11,14,33,10,12,415,0,0,0,13,256,73,48,26,0,3,13,6,23,3,9,484,0,0,0,4,5,4,32,16,3,4,0,0,4,0,0,80,16,104,91,299,309,818,668,432,62,78,66,68,99,88,112,3315,95,554,953,1794,3063,7925,8900,5553,1047,1148,1194,1259,1486,833,1124,36930
SED10029,0,0,0,8,7,3,10,4,0,0,0,0,0,0,0,38,0,0,0,19,5,27,26,7,4,31,10,3,3,0,0,130,0,0,0,8,94,158,110,130,15,14,30,23,24,11,28,658,0,0,13,110,31,41,17,4,0,0,3,5,0,3,6,243,0,0,0,64,54,52,50,24,3,3,9,15,5,8,11,293,4,61,177,187,50,28,12,13,0,0,0,3,3,5,49,596,0,0,6,9,4,9,28,20,3,3,3,3,10,3,0,101,0,0,0,37,3385,4098,1593,1094,212,225,279,263,214,101,474,11972,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,13,11,97,125,1184,2035,2323,2037,1122,190,228,336,487,578,401,405,11555,26,640,1241,3049,7155,9984,8584,6007,1287,1408,2328,1842,1608,1231,1679,48074
SED10030,0,0,15,25,52,48,119,46,15,4,13,5,7,3,20,379,0,0,9,17,5,21,16,16,0,4,0,0,0,3,3,100,0,0,0,0,4,16,41,59,14,9,12,14,8,5,15,204,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,5,5,12,4,0,0,0,0,0,0,0,38,33,274,673,1004,459,451,505,335,62,64,52,26,44,15,134,4118,0,0,12,37,34,57,52,55,9,18,4,15,11,7,11,319,0,0,0,0,25,13,16,10,5,3,7,9,4,3,10,99,0,0,0,3,15,3,32,23,3,0,4,3,3,4,0,90,4,64,126,357,225,258,313,251,44,45,30,39,40,26,50,1878,62,688,1274,2053,1539,1703,2124,1611,305,316,309,257,248,156,476,13112
SED10031,0,3,11,10,19,19,46,58,10,3,0,3,9,0,8,190,0,0,3,3,3,7,3,3,0,3,3,3,0,0,0,36,0,0,0,0,0,11,12,12,3,3,3,10,6,0,8,75,0,0,4,7,4,0,6,0,0,0,0,0,0,0,0,29,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,15,18,285,617,909,319,249,212,117,36,21,20,17,17,3,158,2995,0,3,9,46,23,34,56,41,7,3,3,4,6,10,3,244,0,0,0,4,0,0,8,4,3,0,0,3,3,14,21,65,0,0,9,3,4,3,3,16,3,3,0,3,0,3,0,56,4,63,121,240,123,103,135,170,18,27,19,24,37,15,64,1172,36,661,1117,1720,919,781,828,766,154,131,111,183,223,168,494,8293
SED10032,0,0,3,3,22,24,33,14,0,4,5,0,0,0,5,121,0,0,0,10,55,262,371,229,56,163,37,31,42,16,30,1302,0,0,0,3,13,47,60,54,5,10,15,18,7,4,11,246,0,0,0,32,5,12,5,3,0,0,4,0,0,0,0,59,0,0,0,259,176,222,202,73,13,9,10,8,10,4,35,1028,11,54,186,202,79,51,41,34,11,11,7,4,6,0,37,735,0,0,4,4,5,20,19,17,10,10,3,6,8,4,0,112,0,0,0,19,522,323,119,72,14,16,17,19,17,10,28,1179,0,0,0,0,0,9,21,20,4,11,0,0,3,0,0,73,0,86,108,601,546,1220,2602,2054,323,454,670,513,471,343,283,10272,42,640,1345,3405,3340,6378,9160,8353,1461,2138,2787,2275,2048,1408,1431,46199
SED10033,0,0,3,16,39,27,112,92,5,4,8,5,0,0,3,323,0,0,3,9,7,13,10,0,0,0,0,0,4,0,0,46,0,0,0,6,0,14,23,14,3,0,12,4,13,0,4,88,0,7,14,33,4,5,4,4,0,0,3,0,0,0,3,73,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,18,16,179,545,1003,388,316,307,195,26,36,22,26,16,14,92,3181,0,0,9,37,18,24,33,14,3,4,3,8,8,10,6,175,0,0,0,3,9,13,10,6,3,3,0,4,6,3,4,60,0,0,0,3,9,9,6,0,0,0,0,0,0,0,0,33,0,76,113,271,129,147,133,61,11,19,11,13,25,6,25,1064,47,748,1364,2144,1155,1218,1253,689,111,148,99,116,121,63,304,9571
SED10034,0,0,11,27,90,86,155,60,8,12,10,10,5,0,5,463,0,0,0,7,3,18,0,11,3,0,4,0,0,0,3,55,0,0,0,3,7,16,36,25,3,5,6,3,7,4,9,131,0,0,13,72,4,19,7,3,0,0,0,0,0,0,6,124,0,0,0,6,3,12,10,4,0,0,0,0,0,0,0,31,28,237,507,774,372,392,521,347,52,50,67,27,24,6,100,3504,0,4,10,43,14,46,61,34,7,7,9,15,6,7,6,274,0,0,0,8,38,26,14,11,0,0,0,0,8,0,4,109,0,0,0,0,8,0,18,4,0,0,0,0,0,0,0,44,3,48,119,371,211,296,416,336,49,56,64,54,47,26,60,2160,45,600,1123,1869,1370,1807,2276,1431,248,243,276,201,177,90,387,12148
SED10035,0,0,4,24,75,119,197,107,11,10,23,28,20,16,11,656,0,0,3,10,21,64,50,31,5,14,11,12,19,17,5,275,0,0,0,3,39,113,238,237,29,55,59,86,86,33,49,1032,0,0,18,118,13,22,8,6,0,3,0,0,0,0,7,201,0,0,0,153,57,70,55,30,5,4,4,7,3,0,26,427,3,57,197,405,274,375,659,601,202,256,260,268,260,126,83,4028,0,4,3,28,30,75,115,103,28,46,49,79,94,112,35,797,0,0,0,25,280,171,101,102,22,39,32,53,53,39,42,971,0,0,0,0,3,4,27,14,7,3,0,0,9,3,0,70,3,103,214,773,826,1454,1481,1203,298,386,475,676,938,659,301,9792,38,554,1587,2790,3185,5760,7616,7223,1964,2661,3128,4259,5475,3812,1947,51993
SED10036,0,0,0,24,63,89,96,25,0,10,4,6,4,0,4,327,0,0,8,30,25,103,61,36,0,5,5,3,8,0,4,304,0,0,0,0,28,59,53,41,7,8,3,9,3,3,3,218,0,0,21,192,51,101,105,27,0,0,0,6,0,0,4,500,0,0,0,74,50,68,72,44,3,8,0,10,5,8,6,348,13,89,271,424,171,116,113,109,4,26,26,11,10,10,37,1442,0,0,3,10,15,22,36,28,10,7,6,3,13,0,0,153,0,0,0,8,592,550,221,158,16,33,24,34,30,18,49,1736,0,0,0,0,3,3,84,45,0,0,8,6,7,3,3,161,7,67,124,934,756,1689,1607,654,94,87,101,135,100,78,164,6606,29,600,1345,2953,3197,7032,7001,4021,601,632,698,686,564,373,790,30523
SED10037,0,3,6,25,106,119,314,185,34,30,25,24,20,22,7,940,0,0,17,15,31,161,88,82,12,7,19,16,16,12,5,468,0,0,0,5,10,42,77,69,8,13,13,22,12,9,11,290,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,14,0,0,6,3,4,17,7,0,3,3,0,0,0,0,0,34,14,200,527,865,519,530,755,428,71,66,42,56,42,38,86,4240,0,6,11,54,40,58,86,76,13,11,24,19,19,6,8,432,0,0,0,3,106,52,40,25,13,5,9,5,18,20,14,309,0,0,3,5,26,20,48,24,3,4,6,0,4,3,0,144,12,108,145,399,338,635,783,636,101,144,116,140,101,89,82,3840,52,626,1285,2252,2363,4511,5973,4150,733,805,770,765,771,496,589,26143
SED10038,0,0,8,21,47,40,103,44,10,7,8,6,0,3,7,303,0,0,7,18,6,13,9,9,0,0,18,10,9,10,7,123,0,0,0,3,10,26,48,49,5,3,15,15,14,3,12,210,3,7,64,228,19,46,13,10,0,0,0,0,0,0,12,402,0,0,0,86,32,27,16,0,4,0,3,0,0,3,3,170,32,405,680,1163,375,265,409,276,49,68,53,59,34,23,121,4002,0,8,4,33,31,39,51,59,10,21,7,12,7,3,14,301,0,0,3,0,96,53,26,23,11,20,14,29,28,38,3,334,0,0,0,3,18,5,17,6,0,0,3,0,3,0,4,51,3,132,263,402,248,270,311,242,40,54,73,120,76,79,69,2373,60,1260,1997,2634,1454,1447,1774,1258,296,350,445,527,518,415,512,14955
SED10039,0,3,13,20,37,23,65,49,3,0,3,0,4,0,6,224,0,3,3,5,3,6,3,3,0,0,3,0,0,0,0,28,0,0,0,0,0,7,23,20,0,7,6,4,6,3,12,85,0,0,3,43,9,7,0,0,0,0,0,0,0,0,8,83,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,17,25,403,879,1410,418,248,339,234,40,27,47,17,20,6,203,4313,0,5,6,33,21,35,36,30,10,0,3,14,9,3,9,219,0,0,0,3,5,13,15,0,0,3,4,0,0,0,14,58,0,0,0,0,0,3,11,3,3,0,3,3,0,0,5,35,0,93,203,292,122,121,84,48,11,15,8,19,25,10,81,1133,43,877,1617,2226,1049,820,994,674,115,137,120,121,116,50,584,9532
SED10040,0,3,0,17,49,22,56,21,16,4,0,3,0,0,6,198,0,0,3,5,8,32,22,25,3,7,0,3,8,3,3,133,0,0,0,4,22,59,144,99,17,24,23,35,42,19,29,526,0,3,103,854,155,260,166,59,14,12,23,26,5,11,43,1719,0,0,0,28,15,14,8,11,0,0,4,0,0,0,3,85,17,64,126,213,101,88,98,78,30,16,42,25,19,10,38,957,0,0,10,12,8,23,23,23,9,15,12,11,7,6,7,171,0,0,0,11,318,172,98,81,15,15,30,25,18,21,21,818,0,0,0,0,0,4,23,16,0,0,3,0,0,0,0,50,10,84,157,685,516,927,1248,2337,301,368,712,966,969,837,343,10455,48,631,2131,3695,3292,8109,9592,8464,1509,1817,2302,2753,2700,1858,1745,50650
SED10041,0,3,26,42,204,270,548,351,82,21,63,54,79,30,33,1803,3,0,8,37,65,136,109,84,9,16,17,12,10,6,15,514,0,0,0,3,22,27,30,46,3,12,3,13,11,3,3,185,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,21,0,0,0,8,3,19,10,3,3,0,0,0,0,3,0,49,35,260,434,661,435,560,1013,618,135,134,122,87,116,29,123,4778,4,7,13,57,61,82,167,81,17,31,27,18,34,21,26,642,0,0,0,18,128,59,35,26,5,7,7,7,0,8,5,302,0,0,3,5,26,30,56,45,6,0,5,0,3,0,4,186,29,144,172,376,280,611,694,665,80,104,130,141,100,77,103,3698,126,767,1178,2121,2817,5292,7185,5303,988,1051,1142,1095,1210,650,939,31848
SED10042,0,0,3,22,34,23,72,64,15,4,3,0,0,3,8,254,0,0,4,6,3,16,6,0,0,0,0,0,4,0,0,32,0,0,0,3,3,6,25,20,5,8,5,15,3,9,8,108,0,0,6,23,3,3,0,0,0,0,0,0,0,0,3,37,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,11,25,319,497,716,277,194,188,137,26,35,28,14,8,13,123,2586,3,4,9,18,24,28,40,35,10,3,3,8,3,0,9,202,0,0,0,0,13,3,8,12,3,0,3,0,0,6,0,53,0,0,3,0,11,6,27,14,3,0,0,3,3,0,3,69,13,86,103,219,126,145,123,89,21,32,29,16,16,9,42,1084,60,855,958,1441,942,856,884,643,151,159,131,113,80,52,331,7659
SED10043,0,0,0,10,32,16,39,6,0,0,0,0,0,0,0,106,0,0,4,20,11,46,37,31,0,15,6,3,3,7,10,196,0,0,0,3,15,50,66,39,9,7,6,18,15,7,13,254,0,0,16,117,23,51,26,5,0,0,4,0,4,0,7,244,0,0,0,35,11,18,19,8,0,0,3,0,7,0,3,115,6,40,97,149,33,40,24,19,3,3,0,3,3,0,23,449,0,3,0,5,4,11,29,13,5,0,4,0,6,4,4,98,0,3,0,26,985,1069,440,279,67,62,103,83,58,42,98,3325,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,22,7,81,124,757,678,1401,2889,2544,425,625,1124,728,695,411,423,12907,40,543,1594,4242,4776,7894,8810,6662,1166,1523,2165,1835,1786,1022,1647,45695
SED10044,0,4,23,34,112,116,212,100,19,13,18,32,17,27,45,766,0,3,6,33,42,88,58,28,5,9,10,14,13,5,6,315,0,0,0,6,19,56,95,77,9,20,21,26,19,10,22,381,0,3,7,26,4,10,6,8,0,0,0,0,0,4,0,72,0,0,0,40,23,22,19,17,0,6,0,0,5,0,0,140,21,182,362,600,415,487,698,426,120,117,64,76,88,43,118,3828,0,0,21,39,56,86,119,115,18,27,29,43,47,16,23,647,0,0,6,17,192,49,32,33,9,6,11,6,9,16,10,397,0,0,4,0,17,10,19,33,3,0,0,3,0,6,0,100,28,135,184,496,404,653,699,841,134,188,208,231,242,172,196,4810,108,797,1594,2590,2990,4567,5237,3969,842,905,944,1032,1128,662,944,28306
SED10045,0,0,14,17,32,19,61,18,16,11,0,3,9,0,9,199,0,0,3,7,0,3,6,3,0,0,3,0,3,0,0,28,0,0,0,0,9,10,16,24,3,0,7,0,0,3,0,71,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,215,473,646,265,222,211,108,16,9,20,7,7,6,97,2326,0,4,15,55,31,36,38,21,4,3,8,3,4,0,3,238,0,0,0,3,0,5,4,5,11,7,3,4,0,11,4,60,0,0,0,3,8,12,15,5,0,0,0,0,0,0,0,54,4,47,68,203,124,114,121,126,20,22,33,16,36,18,40,989,48,537,858,1310,1040,889,920,603,147,120,135,89,126,62,313,7198
SED10046,0,0,0,6,24,15,40,22,4,0,0,4,0,0,3,120,0,0,0,8,11,42,41,35,3,14,14,5,3,0,9,176,0,0,0,0,59,135,60,40,3,9,12,5,14,0,11,341,0,0,13,178,64,113,83,24,3,9,15,7,9,4,8,525,0,0,0,74,33,48,47,20,6,0,0,5,3,3,3,248,0,47,219,229,84,52,35,33,9,10,17,15,5,3,40,795,0,0,0,3,6,20,28,18,3,3,3,5,3,5,0,99,0,0,0,13,996,1551,612,415,78,108,79,82,57,38,167,4193,0,0,0,4,0,0,52,66,11,3,7,5,3,3,0,150,0,49,95,1252,1866,2834,2619,1006,195,177,309,250,307,204,294,11460,9,373,921,2940,4727,9459,9498,5704,1119,1093,1697,1188,1133,725,1084,41666
SED10047,0,0,3,17,40,66,62,26,3,5,10,8,13,3,10,267,0,0,0,11,16,91,115,100,17,23,8,16,7,4,7,414,0,0,0,0,9,31,47,25,3,0,4,5,3,8,15,163,0,3,0,31,6,0,0,0,0,0,0,0,0,0,5,47,0,0,0,36,19,22,14,10,0,0,0,0,0,0,8,123,8,191,560,981,321,189,102,78,9,16,20,12,11,11,91,2605,0,0,0,21,13,8,27,28,4,5,9,10,6,3,0,141,0,0,0,0,34,43,13,37,6,10,12,11,3,0,39,216,0,0,3,0,0,0,49,39,4,0,3,0,3,6,3,117,3,53,143,544,388,782,1272,915,126,142,194,108,144,68,220,5096,14,764,1492,2707,1860,3524,4386,3712,673,679,787,566,515,300,1027,23020
SED10048,0,0,3,25,123,101,116,37,5,13,0,3,0,0,8,447,0,0,0,21,25,116,66,80,24,9,4,0,4,3,4,361,0,0,0,4,32,97,79,60,4,3,18,12,18,9,10,341,0,0,3,63,17,33,38,11,0,0,0,0,0,3,10,174,0,0,0,19,7,21,10,8,3,3,3,0,0,0,0,76,4,120,481,763,372,220,98,68,14,30,22,17,17,6,73,2312,0,0,0,17,14,18,30,32,8,8,4,9,7,6,4,168,0,0,0,3,151,186,84,65,15,19,21,15,14,9,16,588,0,0,0,4,3,10,53,71,7,0,6,3,5,0,5,168,5,53,135,787,897,1789,2647,1856,283,264,258,239,260,164,239,9879,20,490,1181,2612,2960,6197,7599,5576,890,817,853,760,801,446,832,32038
SED10049,0,0,0,8,18,23,68,111,12,25,18,11,11,0,3,309,0,3,0,0,7,6,0,10,3,0,3,6,3,0,0,38,0,0,0,0,6,8,21,11,3,6,9,3,0,4,5,76,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,6,23,170,279,418,228,171,174,156,37,13,21,25,13,11,53,1781,0,3,3,12,21,16,29,23,4,15,0,5,12,0,0,136,0,0,0,0,8,6,11,10,0,5,3,10,0,0,0,51,0,0,0,0,6,5,29,59,3,7,3,0,6,0,0,116,3,42,47,98,85,68,124,84,18,25,27,19,16,9,29,709,30,513,542,781,709,666,877,947,197,182,174,149,117,67,183,6130
SED10050,0,4,6,42,135,173,332,270,50,42,72,31,27,27,31,1237,3,3,3,13,13,15,7,0,0,0,4,0,0,0,0,63,0,0,0,4,10,38,67,56,9,8,10,14,9,4,12,236,0,0,5,5,0,10,15,4,0,0,0,0,0,0,0,39,0,0,3,18,15,14,15,8,9,3,0,0,3,0,0,83,20,171,476,833,621,851,1953,1655,409,453,370,395,344,148,185,8877,0,3,20,61,66,107,231,218,63,48,66,116,98,67,26,1196,0,0,0,7,33,24,13,12,0,3,3,12,9,9,7,133,0,0,3,3,19,12,39,20,8,6,7,0,3,0,3,126,14,63,133,312,240,428,907,993,240,248,300,340,446,291,160,5118,62,526,1198,2027,1993,2905,5333,4542,1109,1117,1172,1298,1292,778,688,26049
SED10051,0,0,4,24,91,143,417,136,20,18,19,3,9,17,13,923,0,0,3,7,24,38,10,17,0,8,3,0,3,0,7,112,0,0,0,13,20,64,61,67,9,9,6,5,6,13,20,299,0,0,7,14,5,9,3,3,0,0,0,0,0,0,5,50,0,0,5,63,28,32,20,8,0,0,0,0,4,0,14,177,9,121,300,590,340,315,582,399,104,109,87,67,81,21,129,3239,0,3,0,28,21,33,78,40,23,32,22,18,16,15,18,341,0,0,0,16,137,42,46,34,5,6,19,22,19,7,50,408,0,0,0,0,15,11,17,15,0,5,6,6,0,0,0,66,11,125,253,984,904,1329,1230,944,212,228,264,278,434,198,364,7746,65,906,1871,3236,3238,4687,5250,3721,821,918,1025,1196,1407,843,1482,30655
SED10052,0,0,9,20,87,40,132,56,4,7,8,14,4,12,3,392,0,0,0,5,6,15,12,8,0,0,0,3,0,0,5,59,0,0,0,4,7,18,42,26,4,8,21,13,5,7,7,164,0,0,28,198,31,47,48,13,0,0,7,0,0,0,5,384,0,0,0,20,13,10,4,3,0,0,0,0,0,0,0,58,31,227,434,654,307,254,435,335,66,52,61,54,18,13,101,3045,0,0,0,32,18,37,58,33,11,6,3,9,8,5,3,226,0,0,0,5,104,51,20,9,0,0,7,3,3,0,3,208,0,0,0,0,0,6,10,11,6,9,0,0,0,0,0,53,8,105,180,566,351,426,486,331,54,51,51,76,62,51,92,2868,68,793,1594,2667,1877,2599,2976,1765,327,340,341,314,273,151,534,16630
SED10053,0,0,11,23,21,22,70,47,12,8,7,7,12,3,10,246,0,4,0,6,9,19,13,35,8,4,9,0,14,0,7,124,0,0,4,9,9,12,28,36,6,5,8,4,5,7,6,133,0,13,22,183,51,139,41,25,3,5,12,11,8,0,18,532,0,0,0,3,0,9,10,0,0,0,0,3,0,0,3,37,13,187,499,790,319,252,266,205,32,36,26,34,36,11,109,2811,0,3,8,50,41,48,71,43,19,12,12,15,15,4,13,372,0,0,0,0,26,18,11,26,0,3,5,3,0,0,10,107,0,0,3,7,12,4,23,9,3,0,0,3,0,0,0,61,0,111,235,435,193,213,227,289,48,66,65,85,98,54,113,2239,26,751,1444,2154,1199,1311,1415,1578,305,291,307,391,375,196,515,12260
SED10054,0,0,3,19,43,77,77,48,5,7,0,4,4,0,0,292,0,0,3,26,29,106,156,118,19,16,29,12,4,6,3,531,0,0,0,0,17,21,46,35,6,5,10,3,3,8,3,160,0,0,5,33,4,14,10,0,0,0,0,0,0,0,5,71,0,0,0,128,74,78,75,21,6,3,7,10,3,0,7,408,3,62,263,569,165,103,48,43,3,17,0,3,0,0,48,1317,0,0,0,9,9,12,43,19,3,8,8,3,3,3,5,118,0,0,0,4,138,122,36,23,5,6,3,4,3,3,19,362,0,0,0,0,0,8,21,10,0,3,0,0,0,0,0,44,0,63,132,696,733,1606,2198,1187,207,232,212,232,262,150,243,8155,5,443,893,2393,2701,8495,9203,6216,1077,1104,1132,1050,972,603,987,37265
SED10055,0,0,3,13,72,74,97,40,4,6,0,3,0,0,7,320,0,0,4,13,28,130,69,16,3,3,4,4,0,4,11,298,0,0,0,0,13,33,41,14,0,9,3,0,3,0,9,123,0,0,5,65,12,31,5,4,0,3,0,0,0,0,3,125,0,0,0,66,35,35,18,13,0,0,0,4,0,0,5,175,3,89,369,765,420,250,178,81,25,23,21,14,6,6,60,2317,0,0,9,13,17,15,29,9,3,3,3,0,3,0,3,112,0,0,0,7,327,221,68,56,9,11,13,16,10,9,15,762,0,0,0,0,3,4,28,29,0,3,8,0,0,0,3,84,4,34,122,755,793,945,828,344,46,67,75,66,24,41,128,4271,13,679,1500,3138,3191,4668,4067,2032,344,349,358,309,191,188,542,21566
SED10056,0,0,0,8,7,8,51,74,14,21,10,11,12,0,17,234,0,0,0,3,3,0,13,34,3,10,11,5,4,0,8,86,0,0,0,3,0,9,23,29,4,6,9,0,3,0,3,83,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,5,17,43,16,4,0,0,5,0,0,3,99,14,182,280,360,94,67,72,63,15,25,5,16,27,8,73,1303,0,0,6,7,10,10,18,11,3,7,3,5,0,3,5,92,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,21,30,3,3,0,4,3,6,0,69,3,34,67,90,74,113,226,129,50,75,88,108,128,64,121,1360,74,890,942,818,428,640,1179,1245,255,357,358,382,454,231,590,8836
SED10057,0,0,10,16,32,19,40,21,0,3,3,5,4,0,4,152,0,0,0,3,0,5,9,3,0,0,0,0,0,0,3,27,0,0,0,0,4,13,17,17,3,4,0,0,3,3,4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,23,368,621,837,278,139,197,77,8,12,4,13,11,3,120,2705,0,13,6,28,20,12,24,13,9,3,3,0,3,0,9,136,0,0,0,0,3,5,3,4,0,3,0,3,0,0,0,22,0,0,3,5,8,3,6,9,0,0,0,0,0,0,0,44,11,67,110,196,86,54,74,73,9,6,15,10,8,3,50,777,54,840,1088,1474,787,546,645,422,78,94,73,73,69,34,297,6573
SED10058,0,0,11,14,35,40,78,33,3,7,3,3,10,3,0,244,0,0,3,0,14,5,9,18,0,0,0,0,0,0,3,56,0,0,0,0,4,16,32,34,8,0,5,9,3,3,13,124,0,7,62,80,17,23,5,3,0,0,0,0,0,0,13,216,0,0,0,5,4,3,3,0,0,0,0,0,0,0,0,15,26,138,352,400,254,190,247,186,30,58,55,46,60,31,85,2154,0,3,6,30,28,33,69,63,11,15,21,17,42,18,12,372,0,0,0,3,37,17,10,18,3,4,11,14,4,11,15,150,0,0,4,0,3,9,14,5,0,5,0,4,0,0,3,55,3,75,83,212,119,140,238,214,46,81,71,68,96,54,69,1562,36,569,963,1148,952,973,1213,1051,232,331,299,315,397,225,380,9085
SED10059,0,0,3,24,52,105,145,58,5,6,12,16,9,11,6,462,0,0,5,12,18,42,36,21,0,6,3,3,12,18,4,185,0,0,3,3,32,63,217,220,38,55,73,107,97,60,63,1033,0,0,3,59,9,16,0,7,0,0,0,3,0,0,0,109,0,0,0,39,19,12,16,41,5,15,8,4,13,7,5,179,5,66,230,473,374,598,862,584,179,204,217,290,307,148,123,4660,0,0,6,53,49,116,165,137,42,54,72,73,115,101,78,1060,0,0,0,12,272,142,85,105,22,29,33,56,62,36,36,898,0,0,0,6,3,9,13,3,4,7,0,3,3,0,0,51,3,62,136,651,545,886,730,695,225,276,331,430,641,450,232,6306,18,358,1066,2203,2491,3918,4586,3700,1071,1404,1735,2359,3402,2282,1241,31829
