CED_NAME16	Age5yr	ChildrenEverBorn	females
Cowper	65-69	1	526
Cowper	65-69	2	2138
Cowper	65-69	3	1435
Cowper	65-69	4	566
Cowper	65-69	5	177
Cowper	65-69	6	89
Cowper	70-74		420
Cowper	70-74	0	482
Cowper	70-74	1	376
Cowper	70-74	2	1584
Cowper	70-74	3	1238
Cowper	70-74	4	527
Cowper	70-74	5	166
Cowper	70-74	6	103
Cowper	75-79		417
Cowper	75-79	0	309
Cowper	75-79	1	242
Cowper	75-79	2	1002
Cowper	75-79	3	925
Cowper	75-79	4	573
Cowper	75-79	5	219
Cowper	75-79	6	140
Cowper	80-84		376
Cowper	80-84	0	223
Cowper	80-84	1	183
Cowper	80-84	2	648
Cowper	80-84	3	602
Cowper	80-84	4	421
Cowper	80-84	5	188
Cowper	80-84	6	160
Cowper	85+		788
Cowper	85+	0	271
Cowper	85+	1	278
Cowper	85+	2	702
Cowper	85+	3	629
Cowper	85+	4	443
Cowper	85+	5	202
Cowper	85+	6	173
Cunningham	15-19		451
Cunningham	15-19	0	4336
Cunningham	15-19	1	50
Cunningham	15-19	2	4
Cunningham	20-24		504
Cunningham	20-24	0	5148
Cunningham	20-24	1	224
Cunningham	20-24	2	107
Cunningham	20-24	3	19
Cunningham	20-24	4	7
Cunningham	25-29		366
Cunningham	25-29	0	3478
Cunningham	25-29	1	706
Cunningham	25-29	2	390
Cunningham	25-29	3	109
Cunningham	25-29	4	23
Cunningham	25-29	5	6
Cunningham	25-29	6	3
Cunningham	30-34		303
Cunningham	30-34	0	1772
Cunningham	30-34	1	1081
Cunningham	30-34	2	1160
Cunningham	30-34	3	419
Cunningham	30-34	4	118
Cunningham	30-34	5	38
Cunningham	30-34	6	16
Cunningham	35-39		202
Cunningham	35-39	0	890
Cunningham	35-39	1	728
Cunningham	35-39	2	1845
Cunningham	35-39	3	791
Cunningham	35-39	4	190
Cunningham	35-39	5	58
Cunningham	35-39	6	37
Cunningham	40-44		249
Cunningham	40-44	0	733
Cunningham	40-44	1	711
Cunningham	40-44	2	2164
Cunningham	40-44	3	978
Cunningham	40-44	4	323
Cunningham	40-44	5	81
Cunningham	40-44	6	56
Cunningham	45-49		238
Cunningham	45-49	0	719
Cunningham	45-49	1	659
Cunningham	45-49	2	1967
Cunningham	45-49	3	1020
Cunningham	45-49	4	299
Cunningham	45-49	5	106
Cunningham	45-49	6	65
Cunningham	50-54		261
Cunningham	50-54	0	668
Cunningham	50-54	1	605
Cunningham	50-54	2	1968
Cunningham	50-54	3	1095
Cunningham	50-54	4	333
Cunningham	50-54	5	103
Cunningham	50-54	6	68
Cunningham	55-59		285
Cunningham	55-59	0	605
Cunningham	55-59	1	566
Cunningham	55-59	2	1815
Cunningham	55-59	3	1170
Cunningham	55-59	4	394
Cunningham	55-59	5	100
Cunningham	55-59	6	52
Cunningham	60-64		286
Cunningham	60-64	0	446
Cunningham	60-64	1	476
Cunningham	60-64	2	1654
Cunningham	60-64	3	1081
Cunningham	60-64	4	392
Cunningham	60-64	5	87
Cunningham	60-64	6	65
Cunningham	65-69		286
Cunningham	65-69	0	338
Cunningham	65-69	1	363
Cunningham	65-69	2	1494
Cunningham	65-69	3	973
Cunningham	65-69	4	356
Cunningham	65-69	5	94
Cunningham	65-69	6	50
Cunningham	70-74		278
Cunningham	70-74	0	214
Cunningham	70-74	1	242
Cunningham	70-74	2	1116
Cunningham	70-74	3	889
Cunningham	70-74	4	334
Cunningham	70-74	5	111
Cunningham	70-74	6	46
Cunningham	75-79		225
Cunningham	75-79	0	204
Cunningham	75-79	1	211
Cunningham	75-79	2	813
Cunningham	75-79	3	729
Cunningham	75-79	4	329
Cunningham	75-79	5	116
Cunningham	75-79	6	83
Cunningham	80-84		244
Cunningham	80-84	0	121
Cunningham	80-84	1	119
Cunningham	80-84	2	643
Cunningham	80-84	3	569
Cunningham	80-84	4	259
Cunningham	80-84	5	134
Cunningham	80-84	6	100
Cunningham	85+		394
Cunningham	85+	0	144
Cunningham	85+	1	241
Cunningham	85+	2	709
Cunningham	85+	3	600
Cunningham	85+	4	291
Cunningham	85+	5	153
Cunningham	85+	6	138
Dobell	15-19		537
Dobell	15-19	0	4163
Dobell	15-19	1	63
Dobell	15-19	2	21
Dobell	15-19	3	6
Dobell	20-24		385
Dobell	20-24	0	3371
Dobell	20-24	1	468
Dobell	20-24	2	213
Dobell	20-24	3	35
Dobell	20-24	4	5
Dobell	20-24	5	3
Dobell	25-29		259
Dobell	25-29	0	2144
Dobell	25-29	1	853
Dobell	25-29	2	703
Dobell	25-29	3	238
Dobell	25-29	4	54
Dobell	25-29	5	10
Dobell	25-29	6	11
Dobell	30-34		235
Dobell	30-34	0	1121
Dobell	30-34	1	967
Dobell	30-34	2	1344
Dobell	30-34	3	621
Dobell	30-34	4	182
Dobell	30-34	5	62
Dobell	30-34	6	33
Dobell	35-39		235
Dobell	35-39	0	627
Dobell	35-39	1	682
Dobell	35-39	2	1623
Dobell	35-39	3	922
Dobell	35-39	4	322
Dobell	35-39	5	113
Dobell	35-39	6	53
Dobell	40-44		266
Dobell	40-44	0	596
Dobell	40-44	1	623
Dobell	40-44	2	1899
Dobell	40-44	3	1150
Dobell	40-44	4	413
Dobell	40-44	5	145
Dobell	40-44	6	75
Dobell	45-49		298
Dobell	45-49	0	573
Dobell	45-49	1	643
Dobell	45-49	2	1886
Dobell	45-49	3	1201
Dobell	45-49	4	440
Dobell	45-49	5	134
Dobell	45-49	6	81
Dobell	50-54		288
Dobell	50-54	0	549
Dobell	50-54	1	603
Dobell	50-54	2	1818
Dobell	50-54	3	1204
Dobell	50-54	4	456
Dobell	50-54	5	143
Dobell	50-54	6	79
Dobell	55-59		346
Dobell	55-59	0	536
Dobell	55-59	1	573
Dobell	55-59	2	1876
Dobell	55-59	3	1199
Dobell	55-59	4	488
Dobell	55-59	5	152
Dobell	55-59	6	72
Dobell	60-64		300
Dobell	60-64	0	432
Dobell	60-64	1	489
Dobell	60-64	2	1767
Dobell	60-64	3	1210
Dobell	60-64	4	460
Dobell	60-64	5	121
Dobell	60-64	6	65
Dobell	65-69		354
Dobell	65-69	0	407
Dobell	65-69	1	437
Dobell	65-69	2	1703
Dobell	65-69	3	1111
Dobell	65-69	4	442
Dobell	65-69	5	134
Dobell	65-69	6	63
Dobell	70-74		298
Dobell	70-74	0	344
Dobell	70-74	1	304
Dobell	70-74	2	1217
Dobell	70-74	3	993
Dobell	70-74	4	417
Dobell	70-74	5	125
Dobell	70-74	6	65
Dobell	75-79		327
Dobell	75-79	0	217
Dobell	75-79	1	226
Dobell	75-79	2	815
Dobell	75-79	3	745
Dobell	75-79	4	384
Dobell	75-79	5	125
Dobell	75-79	6	127
Dobell	80-84		333
Dobell	80-84	0	186
Dobell	80-84	1	131
Dobell	80-84	2	533
Dobell	80-84	3	539
Dobell	80-84	4	368
Dobell	80-84	5	149
Dobell	80-84	6	131
Dobell	85+		711
Dobell	85+	0	232
Dobell	85+	1	238
Dobell	85+	2	668
Dobell	85+	3	542
Dobell	85+	4	345
Dobell	85+	5	159
Dobell	85+	6	156
Eden-Monaro	15-19		572
Eden-Monaro	15-19	0	3548
Eden-Monaro	15-19	1	45
Eden-Monaro	15-19	2	3
Eden-Monaro	15-19	6	3
Eden-Monaro	20-24		334
Eden-Monaro	20-24	0	2635
Eden-Monaro	20-24	1	333
Eden-Monaro	20-24	2	137
Eden-Monaro	20-24	3	39
Eden-Monaro	20-24	4	4
Eden-Monaro	20-24	6	3
Eden-Monaro	25-29		338
Eden-Monaro	25-29	0	1944
Eden-Monaro	25-29	1	748
Eden-Monaro	25-29	2	507
Eden-Monaro	25-29	3	183
Eden-Monaro	25-29	4	38
Eden-Monaro	25-29	5	10
Eden-Monaro	25-29	6	8
Eden-Monaro	30-34		327
Eden-Monaro	30-34	0	1231
Eden-Monaro	30-34	1	845
Eden-Monaro	30-34	2	1080
Eden-Monaro	30-34	3	467
Eden-Monaro	30-34	4	141
Eden-Monaro	30-34	5	44
Eden-Monaro	30-34	6	24
Eden-Monaro	35-39		298
Eden-Monaro	35-39	0	740
Eden-Monaro	35-39	1	623
Eden-Monaro	35-39	2	1413
Eden-Monaro	35-39	3	776
Eden-Monaro	35-39	4	249
Eden-Monaro	35-39	5	74
Eden-Monaro	35-39	6	47
Eden-Monaro	40-44		330
Eden-Monaro	40-44	0	684
Eden-Monaro	40-44	1	618
Eden-Monaro	40-44	2	1727
Eden-Monaro	40-44	3	1022
Eden-Monaro	40-44	4	316
Eden-Monaro	40-44	5	102
Eden-Monaro	40-44	6	71
Eden-Monaro	45-49		408
Eden-Monaro	45-49	0	861
Eden-Monaro	45-49	1	675
Eden-Monaro	45-49	2	1979
Eden-Monaro	45-49	3	1109
Eden-Monaro	45-49	4	424
Eden-Monaro	45-49	5	105
Eden-Monaro	45-49	6	67
Eden-Monaro	50-54		438
Eden-Monaro	50-54	0	822
Eden-Monaro	50-54	1	654
Eden-Monaro	50-54	2	1880
Eden-Monaro	50-54	3	1073
Eden-Monaro	50-54	4	432
Eden-Monaro	50-54	5	128
Eden-Monaro	50-54	6	76
Eden-Monaro	55-59		440
Eden-Monaro	55-59	0	828
Eden-Monaro	55-59	1	606
Eden-Monaro	55-59	2	1856
Eden-Monaro	55-59	3	1281
Eden-Monaro	55-59	4	512
Eden-Monaro	55-59	5	131
Eden-Monaro	55-59	6	70
Eden-Monaro	60-64		427
Eden-Monaro	60-64	0	712
Eden-Monaro	60-64	1	519
Eden-Monaro	60-64	2	1731
Eden-Monaro	60-64	3	1187
Eden-Monaro	60-64	4	500
Eden-Monaro	60-64	5	141
Eden-Monaro	60-64	6	72
Eden-Monaro	65-69		380
Eden-Monaro	65-69	0	487
Eden-Monaro	65-69	1	373
Eden-Monaro	65-69	2	1635
Eden-Monaro	65-69	3	1069
Eden-Monaro	65-69	4	486
Eden-Monaro	65-69	5	148
Eden-Monaro	65-69	6	88
Eden-Monaro	70-74		312
Eden-Monaro	70-74	0	304
Eden-Monaro	70-74	1	259
Eden-Monaro	70-74	2	1053
Eden-Monaro	70-74	3	836
Eden-Monaro	70-74	4	391
Eden-Monaro	70-74	5	136
Eden-Monaro	70-74	6	75
Eden-Monaro	75-79		294
Eden-Monaro	75-79	0	172
Eden-Monaro	75-79	1	112
Eden-Monaro	75-79	2	569
Eden-Monaro	75-79	3	615
Eden-Monaro	75-79	4	348
Eden-Monaro	75-79	5	139
Eden-Monaro	75-79	6	130
Eden-Monaro	80-84		223
Eden-Monaro	80-84	0	112
Eden-Monaro	80-84	1	98
Eden-Monaro	80-84	2	323
Eden-Monaro	80-84	3	391
Eden-Monaro	80-84	4	263
Eden-Monaro	80-84	5	141
Eden-Monaro	80-84	6	109
Eden-Monaro	85+		443
Eden-Monaro	85+	0	103
Eden-Monaro	85+	1	148
Eden-Monaro	85+	2	373
Eden-Monaro	85+	3	389
Eden-Monaro	85+	4	277
Eden-Monaro	85+	5	146
Eden-Monaro	85+	6	151
Farrer	15-19		669
Farrer	15-19	0	4192
Farrer	15-19	1	72
Farrer	15-19	2	6
Farrer	20-24		492
Farrer	20-24	0	3176
Farrer	20-24	1	473
Farrer	20-24	2	210
Farrer	20-24	3	49
Farrer	20-24	4	11
Farrer	20-24	5	3
Farrer	20-24	6	3
Farrer	25-29		441
Farrer	25-29	0	2275
Farrer	25-29	1	861
Farrer	25-29	2	683
Farrer	25-29	3	265
Farrer	25-29	4	75
Farrer	25-29	5	22
Farrer	25-29	6	14
Farrer	30-34		413
Farrer	30-34	0	1128
Farrer	30-34	1	867
Farrer	30-34	2	1325
Farrer	30-34	3	649
Farrer	30-34	4	198
Farrer	30-34	5	62
Farrer	30-34	6	29
Farrer	35-39		357
Farrer	35-39	0	634
Farrer	35-39	1	567
Farrer	35-39	2	1413
Farrer	35-39	3	945
Farrer	35-39	4	388
Farrer	35-39	5	96
Farrer	35-39	6	79
Farrer	40-44		405
Farrer	40-44	0	520
Farrer	40-44	1	514
Farrer	40-44	2	1612
Farrer	40-44	3	1208
Farrer	40-44	4	491
Farrer	40-44	5	133
Farrer	40-44	6	101
Farrer	45-49		415
Farrer	45-49	0	592
Farrer	45-49	1	466
Farrer	45-49	2	1699
Farrer	45-49	3	1342
Farrer	45-49	4	495
Farrer	45-49	5	168
Farrer	45-49	6	102
Farrer	50-54		441
Farrer	50-54	0	537
Farrer	50-54	1	508
Farrer	50-54	2	1692
Farrer	50-54	3	1425
Farrer	50-54	4	564
Farrer	50-54	5	176
Farrer	50-54	6	107
Farrer	55-59		550
Farrer	55-59	0	506
Farrer	55-59	1	444
Farrer	55-59	2	1822
Farrer	55-59	3	1564
Farrer	55-59	4	688
Farrer	55-59	5	173
Farrer	55-59	6	96
Farrer	60-64		506
Farrer	60-64	0	439
Farrer	60-64	1	404
Farrer	60-64	2	1605
Farrer	60-64	3	1426
Farrer	60-64	4	661
Farrer	60-64	5	192
Farrer	60-64	6	94
Farrer	65-69		467
Farrer	65-69	0	344
Farrer	65-69	1	332
Farrer	65-69	2	1532
Farrer	65-69	3	1288
Farrer	65-69	4	662
Farrer	65-69	5	211
Farrer	65-69	6	122
Farrer	70-74		398
Farrer	70-74	0	273
Farrer	70-74	1	254
Farrer	70-74	2	1109
Farrer	70-74	3	1043
Farrer	70-74	4	588
Farrer	70-74	5	215
Farrer	70-74	6	143
Farrer	75-79		385
Farrer	75-79	0	220
Farrer	75-79	1	136
Farrer	75-79	2	678
Farrer	75-79	3	782
Farrer	75-79	4	574
Farrer	75-79	5	229
Farrer	75-79	6	199
Farrer	80-84		356
Farrer	80-84	0	143
Farrer	80-84	1	120
Farrer	80-84	2	405
Farrer	80-84	3	507
Farrer	80-84	4	418
Farrer	80-84	5	225
Farrer	80-84	6	234
Farrer	85+		505
Farrer	85+	0	166
Farrer	85+	1	173
Farrer	85+	2	490
Farrer	85+	3	532
Farrer	85+	4	401
Farrer	85+	5	232
Farrer	85+	6	226
Fowler	15-19		780
Fowler	15-19	0	4640
Fowler	15-19	1	40
Fowler	15-19	2	11
Fowler	15-19	6	4
Fowler	20-24		665
Fowler	20-24	0	4914
Fowler	20-24	1	391
Fowler	20-24	2	187
Fowler	20-24	3	48
Fowler	20-24	4	8
Fowler	20-24	5	3
Fowler	20-24	6	3
Fowler	25-29		628
Fowler	25-29	0	3512
Fowler	25-29	1	1012
Fowler	25-29	2	686
Fowler	25-29	3	221
Fowler	25-29	4	73
Fowler	25-29	5	13
Fowler	25-29	6	4
Fowler	30-34		529
Fowler	30-34	0	1852
Fowler	30-34	1	1297
Fowler	30-34	2	1461
Fowler	30-34	3	581
Fowler	30-34	4	203
Fowler	30-34	5	57
Fowler	30-34	6	24
Fowler	35-39		456
Fowler	35-39	0	1004
Fowler	35-39	1	894
Fowler	35-39	2	1731
Fowler	35-39	3	829
Fowler	35-39	4	349
Fowler	35-39	5	113
Fowler	35-39	6	63
Fowler	40-44		398
Fowler	40-44	0	759
Fowler	40-44	1	823
Fowler	40-44	2	1891
Fowler	40-44	3	1028
Fowler	40-44	4	400
Fowler	40-44	5	140
Fowler	40-44	6	84
Fowler	45-49		382
Fowler	45-49	0	768
Fowler	45-49	1	797
Fowler	45-49	2	1914
Fowler	45-49	3	1110
Fowler	45-49	4	425
Fowler	45-49	5	139
Fowler	45-49	6	107
Fowler	50-54		396
Fowler	50-54	0	695
Fowler	50-54	1	684
Fowler	50-54	2	1871
Fowler	50-54	3	1141
Fowler	50-54	4	450
Fowler	50-54	5	168
Fowler	50-54	6	101
Fowler	55-59		372
Fowler	55-59	0	669
Fowler	55-59	1	684
Fowler	55-59	2	1893
Fowler	55-59	3	1175
Fowler	55-59	4	494
Fowler	55-59	5	201
Fowler	55-59	6	139
Fowler	60-64		330
Fowler	60-64	0	535
Fowler	60-64	1	535
Fowler	60-64	2	1505
Fowler	60-64	3	1080
Fowler	60-64	4	481
Fowler	60-64	5	208
Fowler	60-64	6	170
Fowler	65-69		272
Fowler	65-69	0	366
Fowler	65-69	1	364
Fowler	65-69	2	1141
Fowler	65-69	3	816
Fowler	65-69	4	417
Fowler	65-69	5	180
Fowler	65-69	6	154
Fowler	70-74		208
Fowler	70-74	0	211
Fowler	70-74	1	192
Fowler	70-74	2	661
Fowler	70-74	3	531
Fowler	70-74	4	296
Fowler	70-74	5	135
Fowler	70-74	6	248
Fowler	75-79		194
Fowler	75-79	0	125
Fowler	75-79	1	179
Fowler	75-79	2	471
Fowler	75-79	3	409
Fowler	75-79	4	247
Fowler	75-79	5	159
Fowler	75-79	6	293
Fowler	80-84		141
Fowler	80-84	0	88
Fowler	80-84	1	111
Fowler	80-84	2	339
Fowler	80-84	3	283
Fowler	80-84	4	198
Fowler	80-84	5	110
Fowler	80-84	6	305
Fowler	85+		288
Fowler	85+	0	93
Fowler	85+	1	132
Fowler	85+	2	320
Fowler	85+	3	245
Fowler	85+	4	208
Fowler	85+	5	146
Fowler	85+	6	395
Gilmore	15-19		496
Gilmore	15-19	0	3360
Gilmore	15-19	1	64
Gilmore	15-19	2	10
Gilmore	15-19	3	3
Gilmore	20-24		307
Gilmore	20-24	0	2230
Gilmore	20-24	1	374
Gilmore	20-24	2	151
Gilmore	20-24	3	50
Gilmore	20-24	4	5
Gilmore	25-29		249
Gilmore	25-29	0	1519
Gilmore	25-29	1	616
Gilmore	25-29	2	511
Gilmore	25-29	3	194
Gilmore	25-29	4	73
Gilmore	25-29	5	10
Gilmore	25-29	6	10
Gilmore	30-34		228
Gilmore	30-34	0	841
Gilmore	30-34	1	652
Gilmore	30-34	2	976
Gilmore	30-34	3	495
Gilmore	30-34	4	170
Gilmore	30-34	5	42
Gilmore	30-34	6	11
Gilmore	35-39		215
Gilmore	35-39	0	510
Gilmore	35-39	1	476
Gilmore	35-39	2	1227
Gilmore	35-39	3	682
Gilmore	35-39	4	283
Gilmore	35-39	5	77
Gilmore	35-39	6	44
Gilmore	40-44		278
Gilmore	40-44	0	484
Gilmore	40-44	1	496
Gilmore	40-44	2	1534
Gilmore	40-44	3	916
Gilmore	40-44	4	363
Gilmore	40-44	5	114
Gilmore	40-44	6	72
Gilmore	45-49		307
Gilmore	45-49	0	558
Gilmore	45-49	1	484
Gilmore	45-49	2	1655
Gilmore	45-49	3	983
Gilmore	45-49	4	387
Gilmore	45-49	5	139
Gilmore	45-49	6	66
Gilmore	50-54		333
Gilmore	50-54	0	679
Gilmore	50-54	1	584
Gilmore	50-54	2	1769
Gilmore	50-54	3	1149
Gilmore	50-54	4	434
Gilmore	50-54	5	129
Gilmore	50-54	6	85
Gilmore	55-59		417
Gilmore	55-59	0	777
Gilmore	55-59	1	613
Gilmore	55-59	2	2126
Gilmore	55-59	3	1395
Gilmore	55-59	4	553
Gilmore	55-59	5	151
Gilmore	55-59	6	75
Gilmore	60-64		447
Gilmore	60-64	0	721
Gilmore	60-64	1	586
Gilmore	60-64	2	2215
Gilmore	60-64	3	1568
Gilmore	60-64	4	577
Gilmore	60-64	5	144
Gilmore	60-64	6	61
Gilmore	65-69		506
Gilmore	65-69	0	659
Gilmore	65-69	1	533
Gilmore	65-69	2	2357
Gilmore	65-69	3	1527
Gilmore	65-69	4	605
Gilmore	65-69	5	155
Gilmore	65-69	6	77
Gilmore	70-74		410
Gilmore	70-74	0	480
Gilmore	70-74	1	374
Gilmore	70-74	2	1643
Gilmore	70-74	3	1349
Gilmore	70-74	4	612
Gilmore	70-74	5	162
Gilmore	70-74	6	89
Gilmore	75-79		405
Gilmore	75-79	0	285
Gilmore	75-79	1	233
Gilmore	75-79	2	1016
Gilmore	75-79	3	958
Gilmore	75-79	4	542
Gilmore	75-79	5	204
Gilmore	75-79	6	116
Gilmore	80-84		372
Gilmore	80-84	0	169
Gilmore	80-84	1	176
Gilmore	80-84	2	608
Gilmore	80-84	3	642
Gilmore	80-84	4	397
Gilmore	80-84	5	178
Gilmore	80-84	6	133
Gilmore	85+		643
Gilmore	85+	0	191
Gilmore	85+	1	191
Gilmore	85+	2	627
Gilmore	85+	3	614
Gilmore	85+	4	373
Gilmore	85+	5	161
Gilmore	85+	6	133
Grayndler	15-19		316
Grayndler	15-19	0	2240
Grayndler	15-19	1	9
Grayndler	20-24		646
Grayndler	20-24	0	4545
Grayndler	20-24	1	82
Grayndler	20-24	2	22
Grayndler	20-24	6	8
Grayndler	25-29		883
Grayndler	25-29	0	6332
Grayndler	25-29	1	384
Grayndler	25-29	2	119
Grayndler	25-29	3	18
Grayndler	25-29	4	7
Grayndler	25-29	5	4
Grayndler	25-29	6	3
Grayndler	30-34		797
Grayndler	30-34	0	4979
Grayndler	30-34	1	1389
Grayndler	30-34	2	605
Grayndler	30-34	3	103
Grayndler	30-34	4	19
Grayndler	30-34	5	3
Grayndler	30-34	6	9
Grayndler	35-39		572
Grayndler	35-39	0	2881
Grayndler	35-39	1	1526
Grayndler	35-39	2	1668
Grayndler	35-39	3	367
Grayndler	35-39	4	61
Grayndler	35-39	5	11
Grayndler	35-39	6	9
Grayndler	40-44		520
Grayndler	40-44	0	2144
Grayndler	40-44	1	1206
Grayndler	40-44	2	2018
Grayndler	40-44	3	574
Grayndler	40-44	4	114
Grayndler	40-44	5	14
Grayndler	40-44	6	10
Grayndler	45-49		419
Grayndler	45-49	0	1768
Grayndler	45-49	1	1028
Grayndler	45-49	2	1767
Grayndler	45-49	3	538
Grayndler	45-49	4	116
Grayndler	45-49	5	22
Grayndler	45-49	6	17
Grayndler	50-54		393
Grayndler	50-54	0	1601
Grayndler	50-54	1	864
Grayndler	50-54	2	1389
Grayndler	50-54	3	477
Grayndler	50-54	4	122
Grayndler	50-54	5	26
Grayndler	50-54	6	17
Grayndler	55-59		356
Grayndler	55-59	0	1319
Grayndler	55-59	1	695
Grayndler	55-59	2	1151
Grayndler	55-59	3	467
Grayndler	55-59	4	157
Grayndler	55-59	5	44
Grayndler	55-59	6	27
Grayndler	60-64		298
Grayndler	60-64	0	984
Grayndler	60-64	1	605
Grayndler	60-64	2	1081
Grayndler	60-64	3	485
Grayndler	60-64	4	158
Grayndler	60-64	5	48
Grayndler	60-64	6	35
Grayndler	65-69		232
Grayndler	65-69	0	715
Grayndler	65-69	1	483
Grayndler	65-69	2	936
Grayndler	65-69	3	489
Grayndler	65-69	4	162
Grayndler	65-69	5	49
Grayndler	65-69	6	25
Grayndler	70-74		189
Grayndler	70-74	0	424
Grayndler	70-74	1	258
Grayndler	70-74	2	728
Grayndler	70-74	3	390
Grayndler	70-74	4	158
Grayndler	70-74	5	41
Grayndler	70-74	6	32
Grayndler	75-79		161
Grayndler	75-79	0	223
Grayndler	75-79	1	159
Grayndler	75-79	2	528
Grayndler	75-79	3	315
Grayndler	75-79	4	146
Grayndler	75-79	5	70
Grayndler	75-79	6	42
Grayndler	80-84		142
Grayndler	80-84	0	142
Grayndler	80-84	1	135
Grayndler	80-84	2	405
Grayndler	80-84	3	230
Grayndler	80-84	4	131
Grayndler	80-84	5	51
Grayndler	80-84	6	56
Grayndler	85+		231
Grayndler	85+	0	169
Grayndler	85+	1	188
Grayndler	85+	2	349
Grayndler	85+	3	227
Grayndler	85+	4	145
Grayndler	85+	5	69
Grayndler	85+	6	107
Greenway	15-19		544
Greenway	15-19	0	4598
Greenway	15-19	1	38
Greenway	15-19	2	7
Greenway	20-24		415
Greenway	20-24	0	4023
Greenway	20-24	1	306
Greenway	20-24	2	101
Greenway	20-24	3	20
Greenway	20-24	4	3
Greenway	25-29		380
Greenway	25-29	0	3557
Greenway	25-29	1	1233
Greenway	25-29	2	590
Greenway	25-29	3	148
Greenway	25-29	4	31
Greenway	25-29	5	10
Greenway	25-29	6	3
Greenway	30-34		410
Greenway	30-34	0	2079
Greenway	30-34	1	2301
Greenway	30-34	2	2280
Greenway	30-34	3	550
Greenway	30-34	4	136
Greenway	30-34	5	40
Greenway	30-34	6	26
Greenway	35-39		341
Greenway	35-39	0	1005
Greenway	35-39	1	1565
Greenway	35-39	2	3234
Greenway	35-39	3	1077
Greenway	35-39	4	270
Greenway	35-39	5	86
Greenway	35-39	6	61
Greenway	40-44		292
Greenway	40-44	0	702
Greenway	40-44	1	959
Greenway	40-44	2	2820
Greenway	40-44	3	1203
Greenway	40-44	4	372
Greenway	40-44	5	96
Greenway	40-44	6	61
Greenway	45-49		247
Greenway	45-49	0	631
Greenway	45-49	1	794
Greenway	45-49	2	2378
Greenway	45-49	3	1025
Greenway	45-49	4	371
Greenway	45-49	5	99
Greenway	45-49	6	59
Greenway	50-54		250
Greenway	50-54	0	565
Greenway	50-54	1	667
Greenway	50-54	2	2048
Greenway	50-54	3	930
Greenway	50-54	4	331
Greenway	50-54	5	102
Greenway	50-54	6	61
Greenway	55-59		220
Greenway	55-59	0	472
Greenway	55-59	1	625
Greenway	55-59	2	1698
Greenway	55-59	3	915
Greenway	55-59	4	359
Greenway	55-59	5	112
Greenway	55-59	6	56
Greenway	60-64		208
Greenway	60-64	0	361
Greenway	60-64	1	455
Greenway	60-64	2	1446
Greenway	60-64	3	906
Greenway	60-64	4	340
Greenway	60-64	5	121
Greenway	60-64	6	56
Greenway	65-69		179
Greenway	65-69	0	247
Greenway	65-69	1	303
Greenway	65-69	2	1247
Greenway	65-69	3	785
Greenway	65-69	4	345
Greenway	65-69	5	93
Greenway	65-69	6	67
Greenway	70-74		135
Greenway	70-74	0	143
Greenway	70-74	1	186
Greenway	70-74	2	699
Greenway	70-74	3	500
Greenway	70-74	4	267
Greenway	70-74	5	94
Greenway	70-74	6	72
Greenway	75-79		98
Greenway	75-79	0	61
Greenway	75-79	1	116
Greenway	75-79	2	408
Greenway	75-79	3	374
Greenway	75-79	4	187
Greenway	75-79	5	103
Greenway	75-79	6	98
Greenway	80-84		97
Greenway	80-84	0	57
Greenway	80-84	1	91
Greenway	80-84	2	275
Greenway	80-84	3	239
Greenway	80-84	4	161
Greenway	80-84	5	105
Greenway	80-84	6	94
Greenway	85+		152
Greenway	85+	0	41
Greenway	85+	1	106
Greenway	85+	2	200
Greenway	85+	3	185
Greenway	85+	4	139
Greenway	85+	5	102
Greenway	85+	6	132
Hughes	15-19		358
Hughes	15-19	0	4099
Hughes	15-19	1	9
Hughes	20-24		261
Hughes	20-24	0	3772
Hughes	20-24	1	138
Hughes	20-24	2	36
Hughes	20-24	3	5
Hughes	20-24	4	3
Hughes	20-24	6	4
Hughes	25-29		215
Hughes	25-29	0	2830
Hughes	25-29	1	619
Hughes	25-29	2	302
Hughes	25-29	3	85
Hughes	25-29	4	20
Hughes	25-29	5	4
Hughes	30-34		173
Hughes	30-34	0	1525
Hughes	30-34	1	1239
Hughes	30-34	2	1323
Hughes	30-34	3	402
Hughes	30-34	4	72
Hughes	30-34	5	17
Hughes	30-34	6	3
Hughes	35-39		163
Hughes	35-39	0	787
Hughes	35-39	1	862
Hughes	35-39	2	2165
Hughes	35-39	3	873
Hughes	35-39	4	209
Hughes	35-39	5	30
Hughes	35-39	6	11
Hughes	40-44		200
Hughes	40-44	0	644
Hughes	40-44	1	738
Hughes	40-44	2	2483
Hughes	40-44	3	1259
Hughes	40-44	4	264
Hughes	40-44	5	54
Hughes	40-44	6	23
Hughes	45-49		162
Hughes	45-49	0	594
Hughes	45-49	1	621
Hughes	45-49	2	2419
Hughes	45-49	3	1121
Hughes	45-49	4	302
Hughes	45-49	5	76
Hughes	45-49	6	32
Hughes	50-54		164
Hughes	50-54	0	521
Hughes	50-54	1	616
Hughes	50-54	2	2122
Hughes	50-54	3	1133
Hughes	50-54	4	325
Hughes	50-54	5	69
Hughes	50-54	6	24
Hughes	55-59		161
Hughes	55-59	0	478
Hughes	55-59	1	538
Hughes	55-59	2	2023
Hughes	55-59	3	1184
Hughes	55-59	4	320
Hughes	55-59	5	61
Hughes	55-59	6	36
Hughes	60-64		160
Hughes	60-64	0	366
