CED_NAME16	Age	HoursHousekeeping	Sex	adults
Port Adelaide	35-44	30+	M	360
Port Adelaide	45-54		F	659
Port Adelaide	45-54		M	741
Port Adelaide	45-54	0	F	1912
Port Adelaide	45-54	0	M	2939
Port Adelaide	45-54	<5	F	1479
Port Adelaide	45-54	<5	M	2912
Port Adelaide	45-54	5-14	F	3929
Port Adelaide	45-54	5-14	M	3424
Port Adelaide	45-54	15-29	F	2234
Port Adelaide	45-54	15-29	M	919
Port Adelaide	45-54	30+	F	1492
Port Adelaide	45-54	30+	M	426
Port Adelaide	55-64		F	669
Port Adelaide	55-64		M	690
Port Adelaide	55-64	0	F	1974
Port Adelaide	55-64	0	M	2917
Port Adelaide	55-64	<5	F	1173
Port Adelaide	55-64	<5	M	2367
Port Adelaide	55-64	5-14	F	3091
Port Adelaide	55-64	5-14	M	2669
Port Adelaide	55-64	15-29	F	1916
Port Adelaide	55-64	15-29	M	798
Port Adelaide	55-64	30+	F	1394
Port Adelaide	55-64	30+	M	380
Port Adelaide	65-74		F	642
Port Adelaide	65-74		M	609
Port Adelaide	65-74	0	F	1863
Port Adelaide	65-74	0	M	2037
Port Adelaide	65-74	<5	F	507
Port Adelaide	65-74	<5	M	962
Port Adelaide	65-74	5-14	F	1289
Port Adelaide	65-74	5-14	M	1424
Port Adelaide	65-74	15-29	F	1196
Port Adelaide	65-74	15-29	M	724
Port Adelaide	65-74	30+	F	1144
Port Adelaide	65-74	30+	M	440
Port Adelaide	75-84		F	558
Port Adelaide	75-84		M	427
Port Adelaide	75-84	0	F	1573
Port Adelaide	75-84	0	M	1261
Port Adelaide	75-84	<5	F	416
Port Adelaide	75-84	<5	M	409
Port Adelaide	75-84	5-14	F	710
Port Adelaide	75-84	5-14	M	589
Port Adelaide	75-84	15-29	F	575
Port Adelaide	75-84	15-29	M	318
Port Adelaide	75-84	30+	F	508
Port Adelaide	75-84	30+	M	220
Port Adelaide	85+		F	332
Port Adelaide	85+		M	181
Port Adelaide	85+	0	F	1259
Port Adelaide	85+	0	M	703
Port Adelaide	85+	<5	F	252
Port Adelaide	85+	<5	M	134
Port Adelaide	85+	5-14	F	254
Port Adelaide	85+	5-14	M	161
Port Adelaide	85+	15-29	F	135
Port Adelaide	85+	15-29	M	72
Port Adelaide	85+	30+	F	101
Port Adelaide	85+	30+	M	51
Sturt	15-19		F	211
Sturt	15-19		M	247
Sturt	15-19	0	F	1595
Sturt	15-19	0	M	1886
Sturt	15-19	<5	F	2259
Sturt	15-19	<5	M	2059
Sturt	15-19	5-14	F	489
Sturt	15-19	5-14	M	338
Sturt	15-19	15-29	F	51
Sturt	15-19	15-29	M	19
Sturt	15-19	30+	F	19
Sturt	15-19	30+	M	11
Sturt	20-24		F	150
Sturt	20-24		M	183
Sturt	20-24	0	F	1291
Sturt	20-24	0	M	1871
Sturt	20-24	<5	F	1831
Sturt	20-24	<5	M	1978
Sturt	20-24	5-14	F	981
Sturt	20-24	5-14	M	610
Sturt	20-24	15-29	F	195
Sturt	20-24	15-29	M	87
Sturt	20-24	30+	F	87
Sturt	20-24	30+	M	24
Sturt	25-34		F	391
Sturt	25-34		M	429
Sturt	25-34	0	F	1433
Sturt	25-34	0	M	2266
Sturt	25-34	<5	F	2362
Sturt	25-34	<5	M	3353
Sturt	25-34	5-14	F	2960
Sturt	25-34	5-14	M	2562
Sturt	25-34	15-29	F	1210
Sturt	25-34	15-29	M	417
Sturt	25-34	30+	F	1239
Sturt	25-34	30+	M	183
Sturt	35-44		F	381
Sturt	35-44		M	433
Sturt	35-44	0	F	849
Sturt	35-44	0	M	1583
Sturt	35-44	<5	F	1136
Sturt	35-44	<5	M	2825
Sturt	35-44	5-14	F	3183
Sturt	35-44	5-14	M	3318
Sturt	35-44	15-29	F	2262
Sturt	35-44	15-29	M	849
Sturt	35-44	30+	F	2074
Sturt	35-44	30+	M	312
Sturt	45-54		F	377
Sturt	45-54		M	486
Sturt	45-54	0	F	946
Sturt	45-54	0	M	1742
Sturt	45-54	<5	F	1214
Sturt	45-54	<5	M	2831
Sturt	45-54	5-14	F	3701
Sturt	45-54	5-14	M	3576
Sturt	45-54	15-29	F	2490
Sturt	45-54	15-29	M	805
Sturt	45-54	30+	F	1482
Sturt	45-54	30+	M	306
Sturt	55-64		F	404
Sturt	55-64		M	385
Sturt	55-64	0	F	1149
Sturt	55-64	0	M	1636
Sturt	55-64	<5	F	1108
Sturt	55-64	<5	M	2142
Sturt	55-64	5-14	F	3229
Sturt	55-64	5-14	M	2754
Sturt	55-64	15-29	F	2078
Sturt	55-64	15-29	M	728
Sturt	55-64	30+	F	1252
Sturt	55-64	30+	M	270
Sturt	65-74		F	558
Sturt	65-74		M	405
Sturt	65-74	0	F	1511
Sturt	65-74	0	M	1680
Sturt	65-74	<5	F	631
Sturt	65-74	<5	M	1278
Sturt	65-74	5-14	F	2039
Sturt	65-74	5-14	M	2067
Sturt	65-74	15-29	F	2066
Sturt	65-74	15-29	M	901
Sturt	65-74	30+	F	1592
Sturt	65-74	30+	M	401
Sturt	75-84		F	649
Sturt	75-84		M	455
Sturt	75-84	0	F	1642
Sturt	75-84	0	M	1342
Sturt	75-84	<5	F	499
Sturt	75-84	<5	M	680
Sturt	75-84	5-14	F	1099
Sturt	75-84	5-14	M	1130
Sturt	75-84	15-29	F	1079
Sturt	75-84	15-29	M	611
Sturt	75-84	30+	F	859
Sturt	75-84	30+	M	350
Sturt	85+		F	460
Sturt	85+		M	251
Sturt	85+	0	F	1882
Sturt	85+	0	M	909
Sturt	85+	<5	F	323
Sturt	85+	<5	M	239
Sturt	85+	5-14	F	459
Sturt	85+	5-14	M	308
Sturt	85+	15-29	F	297
Sturt	85+	15-29	M	151
Sturt	85+	30+	F	179
Sturt	85+	30+	M	94
Wakefield	15-19		F	481
Wakefield	15-19		M	559
Wakefield	15-19	0	F	1681
Wakefield	15-19	0	M	2283
Wakefield	15-19	<5	F	2292
Wakefield	15-19	<5	M	2223
Wakefield	15-19	5-14	F	702
Wakefield	15-19	5-14	M	525
Wakefield	15-19	15-29	F	115
Wakefield	15-19	15-29	M	75
Wakefield	15-19	30+	F	59
Wakefield	15-19	30+	M	19
Wakefield	20-24		F	416
Wakefield	20-24		M	431
Wakefield	20-24	0	F	1182
Wakefield	20-24	0	M	2116
Wakefield	20-24	<5	F	1611
Wakefield	20-24	<5	M	1989
Wakefield	20-24	5-14	F	1531
Wakefield	20-24	5-14	M	1017
Wakefield	20-24	15-29	F	467
Wakefield	20-24	15-29	M	206
Wakefield	20-24	30+	F	468
Wakefield	20-24	30+	M	66
Wakefield	25-34		F	790
Wakefield	25-34		M	840
Wakefield	25-34	0	F	1420
Wakefield	25-34	0	M	2700
Wakefield	25-34	<5	F	1641
Wakefield	25-34	<5	M	3323
Wakefield	25-34	5-14	F	3315
Wakefield	25-34	5-14	M	3089
Wakefield	25-34	15-29	F	1853
Wakefield	25-34	15-29	M	694
Wakefield	25-34	30+	F	2571
Wakefield	25-34	30+	M	349
Wakefield	35-44		F	626
Wakefield	35-44		M	788
Wakefield	35-44	0	F	1031
Wakefield	35-44	0	M	2080
Wakefield	35-44	<5	F	964
Wakefield	35-44	<5	M	2584
Wakefield	35-44	5-14	F	3086
Wakefield	35-44	5-14	M	3055
Wakefield	35-44	15-29	F	2114
Wakefield	35-44	15-29	M	937
Wakefield	35-44	30+	F	2232
Wakefield	35-44	30+	M	521
Wakefield	45-54		F	766
Wakefield	45-54		M	868
Wakefield	45-54	0	F	1384
Wakefield	45-54	0	M	2547
Wakefield	45-54	<5	F	1257
Wakefield	45-54	<5	M	2861
Wakefield	45-54	5-14	F	4046
Wakefield	45-54	5-14	M	3596
Wakefield	45-54	15-29	F	2430
Wakefield	45-54	15-29	M	936
Wakefield	45-54	30+	F	1619
Wakefield	45-54	30+	M	446
Wakefield	55-64		F	733
Wakefield	55-64		M	863
Wakefield	55-64	0	F	1645
Wakefield	55-64	0	M	2570
Wakefield	55-64	<5	F	1011
Wakefield	55-64	<5	M	2214
Wakefield	55-64	5-14	F	2884
Wakefield	55-64	5-14	M	2953
Wakefield	55-64	15-29	F	2011
Wakefield	55-64	15-29	M	957
Wakefield	55-64	30+	F	1565
Wakefield	55-64	30+	M	521
Wakefield	65-74		F	751
Wakefield	65-74		M	723
Wakefield	65-74	0	F	1716
Wakefield	65-74	0	M	2041
Wakefield	65-74	<5	F	393
Wakefield	65-74	<5	M	974
Wakefield	65-74	5-14	F	1333
Wakefield	65-74	5-14	M	1513
Wakefield	65-74	15-29	F	1482
Wakefield	65-74	15-29	M	899
Wakefield	65-74	30+	F	1403
Wakefield	65-74	30+	M	632
Wakefield	75-84		F	722
Wakefield	75-84		M	538
Wakefield	75-84	0	F	1488
Wakefield	75-84	0	M	1298
Wakefield	75-84	<5	F	330
Wakefield	75-84	<5	M	390
Wakefield	75-84	5-14	F	633
Wakefield	75-84	5-14	M	638
Wakefield	75-84	15-29	F	545
Wakefield	75-84	15-29	M	395
Wakefield	75-84	30+	F	582
Wakefield	75-84	30+	M	342
Wakefield	85+		F	343
Wakefield	85+		M	237
Wakefield	85+	0	F	1003
Wakefield	85+	0	M	584
Wakefield	85+	<5	F	190
Wakefield	85+	<5	M	120
Wakefield	85+	5-14	F	192
Wakefield	85+	5-14	M	136
Wakefield	85+	15-29	F	114
Wakefield	85+	15-29	M	83
Wakefield	85+	30+	F	111
Wakefield	85+	30+	M	85
No usual address (SA)	15-19		F	14
No usual address (SA)	15-19		M	18
No usual address (SA)	15-19	0	F	21
No usual address (SA)	15-19	0	M	38
No usual address (SA)	15-19	<5	F	19
No usual address (SA)	15-19	<5	M	29
No usual address (SA)	15-19	5-14	F	20
No usual address (SA)	15-19	5-14	M	6
No usual address (SA)	15-19	30+	F	3
No usual address (SA)	20-24		F	20
No usual address (SA)	20-24		M	38
No usual address (SA)	20-24	0	F	32
No usual address (SA)	20-24	0	M	68
No usual address (SA)	20-24	<5	F	17
No usual address (SA)	20-24	<5	M	40
No usual address (SA)	20-24	5-14	F	16
No usual address (SA)	20-24	5-14	M	14
No usual address (SA)	20-24	15-29	F	7
No usual address (SA)	20-24	15-29	M	4
No usual address (SA)	20-24	30+	F	7
No usual address (SA)	20-24	30+	M	3
No usual address (SA)	25-34		F	36
No usual address (SA)	25-34		M	73
No usual address (SA)	25-34	0	F	53
No usual address (SA)	25-34	0	M	141
No usual address (SA)	25-34	<5	F	48
No usual address (SA)	25-34	<5	M	76
No usual address (SA)	25-34	5-14	F	40
No usual address (SA)	25-34	5-14	M	40
No usual address (SA)	25-34	15-29	F	12
No usual address (SA)	25-34	15-29	M	6
No usual address (SA)	25-34	30+	F	11
No usual address (SA)	25-34	30+	M	9
No usual address (SA)	35-44		F	37
No usual address (SA)	35-44		M	85
No usual address (SA)	35-44	0	F	21
No usual address (SA)	35-44	0	M	100
No usual address (SA)	35-44	<5	F	24
No usual address (SA)	35-44	<5	M	44
No usual address (SA)	35-44	5-14	F	28
No usual address (SA)	35-44	5-14	M	36
No usual address (SA)	35-44	15-29	F	11
No usual address (SA)	35-44	15-29	M	8
No usual address (SA)	35-44	30+	F	17
No usual address (SA)	35-44	30+	M	10
No usual address (SA)	45-54		F	48
No usual address (SA)	45-54		M	104
No usual address (SA)	45-54	0	F	40
No usual address (SA)	45-54	0	M	78
No usual address (SA)	45-54	<5	F	39
No usual address (SA)	45-54	<5	M	39
No usual address (SA)	45-54	5-14	F	44
No usual address (SA)	45-54	5-14	M	42
No usual address (SA)	45-54	15-29	F	18
No usual address (SA)	45-54	15-29	M	4
No usual address (SA)	45-54	30+	F	9
No usual address (SA)	45-54	30+	M	15
No usual address (SA)	55-64		F	28
No usual address (SA)	55-64		M	61
No usual address (SA)	55-64	0	F	36
No usual address (SA)	55-64	0	M	76
No usual address (SA)	55-64	<5	F	18
No usual address (SA)	55-64	<5	M	38
No usual address (SA)	55-64	5-14	F	46
No usual address (SA)	55-64	5-14	M	38
No usual address (SA)	55-64	15-29	F	16
No usual address (SA)	55-64	15-29	M	14
No usual address (SA)	55-64	30+	F	16
No usual address (SA)	55-64	30+	M	12
No usual address (SA)	65-74		F	20
No usual address (SA)	65-74		M	39
No usual address (SA)	65-74	0	F	30
No usual address (SA)	65-74	0	M	62
No usual address (SA)	65-74	<5	F	8
No usual address (SA)	65-74	<5	M	12
No usual address (SA)	65-74	5-14	F	18
No usual address (SA)	65-74	5-14	M	40
No usual address (SA)	65-74	15-29	F	13
No usual address (SA)	65-74	15-29	M	14
No usual address (SA)	65-74	30+	F	7
No usual address (SA)	65-74	30+	M	3
No usual address (SA)	75-84		F	8
No usual address (SA)	75-84		M	3
No usual address (SA)	75-84	0	F	6
No usual address (SA)	75-84	0	M	21
No usual address (SA)	75-84	<5	F	3
No usual address (SA)	75-84	<5	M	4
No usual address (SA)	75-84	5-14	F	6
No usual address (SA)	75-84	5-14	M	8
No usual address (SA)	75-84	15-29	M	7
No usual address (SA)	85+		M	3
No usual address (SA)	85+	0	F	10
No usual address (SA)	85+	0	M	9
Brand	15-19		F	421
Brand	15-19		M	529
Brand	15-19	0	F	1551
Brand	15-19	0	M	2087
Brand	15-19	<5	F	2286
Brand	15-19	<5	M	2190
Brand	15-19	5-14	F	731
Brand	15-19	5-14	M	505
Brand	15-19	15-29	F	86
Brand	15-19	15-29	M	60
Brand	15-19	30+	F	45
Brand	15-19	30+	M	24
Brand	20-24		F	486
Brand	20-24		M	757
Brand	20-24	0	F	1172
Brand	20-24	0	M	2051
Brand	20-24	<5	F	1669
Brand	20-24	<5	M	1929
Brand	20-24	5-14	F	1446
Brand	20-24	5-14	M	894
Brand	20-24	15-29	F	404
Brand	20-24	15-29	M	143
Brand	20-24	30+	F	364
Brand	20-24	30+	M	68
Brand	25-34		F	1006
Brand	25-34		M	1615
Brand	25-34	0	F	1397
Brand	25-34	0	M	2919
Brand	25-34	<5	F	1922
Brand	25-34	<5	M	3879
Brand	25-34	5-14	F	3755
Brand	25-34	5-14	M	3371
Brand	25-34	15-29	F	2048
Brand	25-34	15-29	M	656
Brand	25-34	30+	F	2919
Brand	25-34	30+	M	306
Brand	35-44		F	765
Brand	35-44		M	1292
Brand	35-44	0	F	1045
Brand	35-44	0	M	2473
Brand	35-44	<5	F	1059
Brand	35-44	<5	M	3038
Brand	35-44	5-14	F	3508
Brand	35-44	5-14	M	3516
Brand	35-44	15-29	F	2401
Brand	35-44	15-29	M	870
Brand	35-44	30+	F	2787
Brand	35-44	30+	M	403
Brand	45-54		F	771
Brand	45-54		M	1088
Brand	45-54	0	F	1246
Brand	45-54	0	M	2622
Brand	45-54	<5	F	1147
Brand	45-54	<5	M	2759
Brand	45-54	5-14	F	3761
Brand	45-54	5-14	M	3240
Brand	45-54	15-29	F	2250
Brand	45-54	15-29	M	839
Brand	45-54	30+	F	1691
Brand	45-54	30+	M	431
Brand	55-64		F	625
Brand	55-64		M	708
Brand	55-64	0	F	1308
Brand	55-64	0	M	2046
Brand	55-64	<5	F	758
Brand	55-64	<5	M	1789
Brand	55-64	5-14	F	2326
Brand	55-64	5-14	M	2191
Brand	55-64	15-29	F	1580
Brand	55-64	15-29	M	667
Brand	55-64	30+	F	1369
Brand	55-64	30+	M	355
Brand	65-74		F	577
Brand	65-74		M	627
Brand	65-74	0	F	1324
Brand	65-74	0	M	1518
Brand	65-74	<5	F	346
Brand	65-74	<5	M	799
Brand	65-74	5-14	F	1080
Brand	65-74	5-14	M	1302
Brand	65-74	15-29	F	1113
Brand	65-74	15-29	M	694
Brand	65-74	30+	F	1197
Brand	65-74	30+	M	444
Brand	75-84		F	574
Brand	75-84		M	441
Brand	75-84	0	F	994
Brand	75-84	0	M	952
Brand	75-84	<5	F	244
Brand	75-84	<5	M	332
Brand	75-84	5-14	F	494
Brand	75-84	5-14	M	501
Brand	75-84	15-29	F	395
Brand	75-84	15-29	M	284
Brand	75-84	30+	F	461
Brand	75-84	30+	M	276
Brand	85+		F	276
Brand	85+		M	200
Brand	85+	0	F	543
Brand	85+	0	M	325
Brand	85+	<5	F	112
Brand	85+	<5	M	69
Brand	85+	5-14	F	137
Brand	85+	5-14	M	97
Brand	85+	15-29	F	79
Brand	85+	15-29	M	55
Brand	85+	30+	F	82
Brand	85+	30+	M	63
Burt	15-19		F	354
Burt	15-19		M	403
Burt	15-19	0	F	1807
Burt	15-19	0	M	2238
Burt	15-19	<5	F	2205
Burt	15-19	<5	M	2326
Burt	15-19	5-14	F	796
Burt	15-19	5-14	M	564
Burt	15-19	15-29	F	101
Burt	15-19	15-29	M	59
Burt	15-19	30+	F	40
Burt	15-19	30+	M	16
Burt	20-24		F	324
Burt	20-24		M	553
Burt	20-24	0	F	1510
Burt	20-24	0	M	2368
Burt	20-24	<5	F	1801
Burt	20-24	<5	M	2096
Burt	20-24	5-14	F	1328
Burt	20-24	5-14	M	824
Burt	20-24	15-29	F	348
Burt	20-24	15-29	M	117
Burt	20-24	30+	F	318
Burt	20-24	30+	M	55
Burt	25-34		F	771
Burt	25-34		M	1341
Burt	25-34	0	F	2281
Burt	25-34	0	M	3774
Burt	25-34	<5	F	2354
Burt	25-34	<5	M	4379
Burt	25-34	5-14	F	3861
Burt	25-34	5-14	M	3500
Burt	25-34	15-29	F	1977
Burt	25-34	15-29	M	743
Burt	25-34	30+	F	2814
Burt	25-34	30+	M	300
Burt	35-44		F	668
Burt	35-44		M	1114
Burt	35-44	0	F	1527
Burt	35-44	0	M	2805
Burt	35-44	<5	F	1252
Burt	35-44	<5	M	3523
Burt	35-44	5-14	F	3487
Burt	35-44	5-14	M	3784
Burt	35-44	15-29	F	2363
Burt	35-44	15-29	M	897
Burt	35-44	30+	F	2961
Burt	35-44	30+	M	476
Burt	45-54		F	579
Burt	45-54		M	846
Burt	45-54	0	F	1438
Burt	45-54	0	M	2716
Burt	45-54	<5	F	1180
Burt	45-54	<5	M	2821
Burt	45-54	5-14	F	3522
Burt	45-54	5-14	M	3172
Burt	45-54	15-29	F	2231
Burt	45-54	15-29	M	743
Burt	45-54	30+	F	1712
Burt	45-54	30+	M	362
Burt	55-64		F	582
Burt	55-64		M	592
Burt	55-64	0	F	1483
Burt	55-64	0	M	2194
Burt	55-64	<5	F	850
Burt	55-64	<5	M	1948
Burt	55-64	5-14	F	2537
Burt	55-64	5-14	M	2358
Burt	55-64	15-29	F	1882
Burt	55-64	15-29	M	687
Burt	55-64	30+	F	1411
Burt	55-64	30+	M	343
Burt	65-74		F	530
Burt	65-74		M	515
Burt	65-74	0	F	1378
Burt	65-74	0	M	1578
Burt	65-74	<5	F	372
Burt	65-74	<5	M	851
Burt	65-74	5-14	F	1134
Burt	65-74	5-14	M	1456
Burt	65-74	15-29	F	1093
Burt	65-74	15-29	M	618
Burt	65-74	30+	F	1173
Burt	65-74	30+	M	420
Burt	75-84		F	485
Burt	75-84		M	355
Burt	75-84	0	F	900
Burt	75-84	0	M	840
Burt	75-84	<5	F	223
Burt	75-84	<5	M	298
Burt	75-84	5-14	F	459
Burt	75-84	5-14	M	480
Burt	75-84	15-29	F	406
Burt	75-84	15-29	M	263
Burt	75-84	30+	F	411
Burt	75-84	30+	M	212
Burt	85+		F	294
Burt	85+		M	166
Burt	85+	0	F	454
Burt	85+	0	M	298
Burt	85+	<5	F	105
Burt	85+	<5	M	77
Burt	85+	5-14	F	129
Burt	85+	5-14	M	97
Burt	85+	15-29	F	75
Burt	85+	15-29	M	51
Burt	85+	30+	F	51
Burt	85+	30+	M	37
Canning	15-19		F	344
Canning	15-19		M	377
Canning	15-19	0	F	1310
Canning	15-19	0	M	1717
Canning	15-19	<5	F	2032
Canning	15-19	<5	M	1923
Canning	15-19	5-14	F	600
Canning	15-19	5-14	M	419
Canning	15-19	15-29	F	76
Canning	15-19	15-29	M	28
Canning	15-19	30+	F	33
Canning	15-19	30+	M	20
Canning	20-24		F	256
Canning	20-24		M	318
Canning	20-24	0	F	800
Canning	20-24	0	M	1462
Canning	20-24	<5	F	1268
Canning	20-24	<5	M	1499
Canning	20-24	5-14	F	1054
Canning	20-24	5-14	M	639
Canning	20-24	15-29	F	304
Canning	20-24	15-29	M	100
Canning	20-24	30+	F	315
Canning	20-24	30+	M	41
Canning	25-34		F	565
Canning	25-34		M	781
Canning	25-34	0	F	868
Canning	25-34	0	M	1928
Canning	25-34	<5	F	1190
Canning	25-34	<5	M	2611
Canning	25-34	5-14	F	2464
Canning	25-34	5-14	M	2241
Canning	25-34	15-29	F	1375
Canning	25-34	15-29	M	490
Canning	25-34	30+	F	2234
Canning	25-34	30+	M	232
Canning	35-44		F	583
Canning	35-44		M	832
Canning	35-44	0	F	696
Canning	35-44	0	M	1748
Canning	35-44	<5	F	775
Canning	35-44	<5	M	2295
Canning	35-44	5-14	F	2722
Canning	35-44	5-14	M	2608
Canning	35-44	15-29	F	1880
Canning	35-44	15-29	M	692
Canning	35-44	30+	F	2394
Canning	35-44	30+	M	379
Canning	45-54		F	670
Canning	45-54		M	892
Canning	45-54	0	F	1073
Canning	45-54	0	M	2168
Canning	45-54	<5	F	959
Canning	45-54	<5	M	2485
Canning	45-54	5-14	F	3462
Canning	45-54	5-14	M	3070
Canning	45-54	15-29	F	2161
Canning	45-54	15-29	M	778
Canning	45-54	30+	F	1670
Canning	45-54	30+	M	383
Canning	55-64		F	687
Canning	55-64		M	839
Canning	55-64	0	F	1328
Canning	55-64	0	M	2119
Canning	55-64	<5	F	826
Canning	55-64	<5	M	1887
Canning	55-64	5-14	F	2763
Canning	55-64	5-14	M	2642
Canning	55-64	15-29	F	2120
Canning	55-64	15-29	M	829
Canning	55-64	30+	F	1832
Canning	55-64	30+	M	481
Canning	65-74		F	810
Canning	65-74		M	844
Canning	65-74	0	F	1707
Canning	65-74	0	M	2225
Canning	65-74	<5	F	512
Canning	65-74	<5	M	1210
Canning	65-74	5-14	F	1543
Canning	65-74	5-14	M	2076
Canning	65-74	15-29	F	1661
Canning	65-74	15-29	M	1066
Canning	65-74	30+	F	1962
Canning	65-74	30+	M	722
Canning	75-84		F	765
Canning	75-84		M	637
Canning	75-84	0	F	1377
Canning	75-84	0	M	1362
Canning	75-84	<5	F	292
Canning	75-84	<5	M	494
Canning	75-84	5-14	F	712
Canning	75-84	5-14	M	949
Canning	75-84	15-29	F	652
Canning	75-84	15-29	M	479
Canning	75-84	30+	F	813
Canning	75-84	30+	M	432
Canning	85+		F	347
Canning	85+		M	275
Canning	85+	0	F	798
Canning	85+	0	M	505
Canning	85+	<5	F	146
Canning	85+	<5	M	109
Canning	85+	5-14	F	202
Canning	85+	5-14	M	180
Canning	85+	15-29	F	113
Canning	85+	15-29	M	101
Canning	85+	30+	F	112
Canning	85+	30+	M	94
Cowan	15-19		F	281
Cowan	15-19		M	392
Cowan	15-19	0	F	1736
Cowan	15-19	0	M	2304
Cowan	15-19	<5	F	2185
Cowan	15-19	<5	M	2203
Cowan	15-19	5-14	F	597
Cowan	15-19	5-14	M	410
Cowan	15-19	15-29	F	90
Cowan	15-19	15-29	M	36
Cowan	15-19	30+	F	40
Cowan	15-19	30+	M	17
Cowan	20-24		F	279
Cowan	20-24		M	343
Cowan	20-24	0	F	1285
Cowan	20-24	0	M	2146
Cowan	20-24	<5	F	1646
Cowan	20-24	<5	M	1825
Cowan	20-24	5-14	F	1035
Cowan	20-24	5-14	M	637
Cowan	20-24	15-29	F	260
Cowan	20-24	15-29	M	88
Cowan	20-24	30+	F	142
Cowan	20-24	30+	M	37
Cowan	25-34		F	597
Cowan	25-34		M	661
Cowan	25-34	0	F	1682
Cowan	25-34	0	M	3004
Cowan	25-34	<5	F	1895
Cowan	25-34	<5	M	3602
Cowan	25-34	5-14	F	3164
Cowan	25-34	5-14	M	2633
Cowan	25-34	15-29	F	1507
Cowan	25-34	15-29	M	463
Cowan	25-34	30+	F	1950
Cowan	25-34	30+	M	206
Cowan	35-44		F	490
Cowan	35-44		M	647
Cowan	35-44	0	F	1331
Cowan	35-44	0	M	2413
Cowan	35-44	<5	F	1047
Cowan	35-44	<5	M	3227
Cowan	35-44	5-14	F	3215
Cowan	35-44	5-14	M	3289
Cowan	35-44	15-29	F	2252
Cowan	35-44	15-29	M	740
Cowan	35-44	30+	F	2419
Cowan	35-44	30+	M	329
Cowan	45-54		F	542
Cowan	45-54		M	682
Cowan	45-54	0	F	1347
Cowan	45-54	0	M	2475
Cowan	45-54	<5	F	1122
Cowan	45-54	<5	M	2805
Cowan	45-54	5-14	F	3512
Cowan	45-54	5-14	M	3070
Cowan	45-54	15-29	F	2158
Cowan	45-54	15-29	M	721
Cowan	45-54	30+	F	1528
Cowan	45-54	30+	M	274
Cowan	55-64		F	443
Cowan	55-64		M	504
Cowan	55-64	0	F	1391
Cowan	55-64	0	M	2098
Cowan	55-64	<5	F	865
Cowan	55-64	<5	M	1968
Cowan	55-64	5-14	F	2483
Cowan	55-64	5-14	M	2237
Cowan	55-64	15-29	F	1598
Cowan	55-64	15-29	M	611
Cowan	55-64	30+	F	1282
Cowan	55-64	30+	M	269
Cowan	65-74		F	422
Cowan	65-74		M	409
Cowan	65-74	0	F	1297
Cowan	65-74	0	M	1554
Cowan	65-74	<5	F	403
Cowan	65-74	<5	M	883
Cowan	65-74	5-14	F	1155
Cowan	65-74	5-14	M	1353
Cowan	65-74	15-29	F	1064
Cowan	65-74	15-29	M	561
Cowan	65-74	30+	F	1103
Cowan	65-74	30+	M	351
Cowan	75-84		F	356
Cowan	75-84		M	266
Cowan	75-84	0	F	932
Cowan	75-84	0	M	794
Cowan	75-84	<5	F	254
Cowan	75-84	<5	M	311
Cowan	75-84	5-14	F	483
Cowan	75-84	5-14	M	422
Cowan	75-84	15-29	F	370
Cowan	75-84	15-29	M	249
Cowan	75-84	30+	F	377
Cowan	75-84	30+	M	171
Cowan	85+		F	147
Cowan	85+		M	101
Cowan	85+	0	F	688
Cowan	85+	0	M	364
Cowan	85+	<5	F	100
Cowan	85+	<5	M	71
Cowan	85+	5-14	F	124
Cowan	85+	5-14	M	75
Cowan	85+	15-29	F	59
Cowan	85+	15-29	M	44
Cowan	85+	30+	F	56
Cowan	85+	30+	M	25
Curtin	15-19		F	245
Curtin	15-19		M	259
Curtin	15-19	0	F	1446
Curtin	15-19	0	M	1855
Curtin	15-19	<5	F	2359
Curtin	15-19	<5	M	2199
Curtin	15-19	5-14	F	382
Curtin	15-19	5-14	M	223
Curtin	15-19	15-29	F	32
Curtin	15-19	15-29	M	16
Curtin	15-19	30+	F	13
Curtin	15-19	30+	M	8
Curtin	20-24		F	298
Curtin	20-24		M	308
Curtin	20-24	0	F	1136
Curtin	20-24	0	M	1763
Curtin	20-24	<5	F	2239
Curtin	20-24	<5	M	2246
Curtin	20-24	5-14	F	1029
Curtin	20-24	5-14	M	668
Curtin	20-24	15-29	F	121
Curtin	20-24	15-29	M	58
Curtin	20-24	30+	F	46
Curtin	20-24	30+	M	27
Curtin	25-34		F	948
Curtin	25-34		M	981
Curtin	25-34	0	F	1389
Curtin	25-34	0	M	2307
Curtin	25-34	<5	F	3396
Curtin	25-34	<5	M	4284
Curtin	25-34	5-14	F	3355
Curtin	25-34	5-14	M	2507
Curtin	25-34	15-29	F	945
Curtin	25-34	15-29	M	297
Curtin	25-34	30+	F	942
Curtin	25-34	30+	M	103
Curtin	35-44		F	571
Curtin	35-44		M	703
Curtin	35-44	0	F	634
Curtin	35-44	0	M	1306
Curtin	35-44	<5	F	1239
Curtin	35-44	<5	M	3052
Curtin	35-44	5-14	F	2809
Curtin	35-44	5-14	M	3095
Curtin	35-44	15-29	F	2052
Curtin	35-44	15-29	M	658
Curtin	35-44	30+	F	2378
Curtin	35-44	30+	M	242
Curtin	45-54		F	570
Curtin	45-54		M	630
Curtin	45-54	0	F	554
Curtin	45-54	0	M	1266
Curtin	45-54	<5	F	1157
