CED_NAME16	Age	UsualResidence	persons
Moore	15-24	Visitor from WA	532
Moore	15-24	Visitor same SA2	12
Moore	25-34	Home	14453
Moore	25-34	Visitor from NSW	19
Moore	25-34	Visitor from NT	4
Moore	25-34	Visitor from QLD	5
Moore	25-34	Visitor from SA	7
Moore	25-34	Visitor from VIC	15
Moore	25-34	Visitor from WA	582
Moore	25-34	Visitor same SA2	16
Moore	35-44	Home	17928
Moore	35-44	Visitor from NSW	16
Moore	35-44	Visitor from NT	3
Moore	35-44	Visitor from QLD	12
Moore	35-44	Visitor from SA	4
Moore	35-44	Visitor from VIC	14
Moore	35-44	Visitor from WA	310
Moore	35-44	Visitor same SA2	3
Moore	45-54	Home	20776
Moore	45-54	Visitor from NSW	18
Moore	45-54	Visitor from NT	3
Moore	45-54	Visitor from QLD	12
Moore	45-54	Visitor from SA	8
Moore	45-54	Visitor from VIC	12
Moore	45-54	Visitor from WA	245
Moore	45-54	Visitor same SA2	10
Moore	55-64	Home	18142
Moore	55-64	Visitor from NSW	27
Moore	55-64	Visitor from NT	4
Moore	55-64	Visitor from QLD	8
Moore	55-64	Visitor from SA	6
Moore	55-64	Visitor from TAS	3
Moore	55-64	Visitor from VIC	29
Moore	55-64	Visitor from WA	244
Moore	55-64	Visitor same SA2	11
Moore	65-74	Home	11347
Moore	65-74	Visitor from NSW	26
Moore	65-74	Visitor from QLD	10
Moore	65-74	Visitor from SA	8
Moore	65-74	Visitor from TAS	8
Moore	65-74	Visitor from VIC	16
Moore	65-74	Visitor from WA	233
Moore	65-74	Visitor same SA2	29
Moore	75-84	Home	4629
Moore	75-84	Visitor from ACT	3
Moore	75-84	Visitor from NSW	8
Moore	75-84	Visitor from QLD	3
Moore	75-84	Visitor from SA	7
Moore	75-84	Visitor from VIC	16
Moore	75-84	Visitor from WA	214
Moore	75-84	Visitor same SA2	12
Moore	85+	Home	1868
Moore	85+	Visitor from QLD	3
Moore	85+	Visitor from SA	6
Moore	85+	Visitor from WA	127
Moore	85+	Visitor same SA2	13
O'Connor	0-14	Home	30073
O'Connor	0-14	Visitor from NSW	6
O'Connor	0-14	Visitor from QLD	11
O'Connor	0-14	Visitor from SA	16
O'Connor	0-14	Visitor from VIC	33
O'Connor	0-14	Visitor from WA	665
O'Connor	0-14	Visitor same SA2	41
O'Connor	15-24	Home	15658
O'Connor	15-24	Visitor from NSW	33
O'Connor	15-24	Visitor from NT	4
O'Connor	15-24	Visitor from QLD	28
O'Connor	15-24	Visitor from SA	10
O'Connor	15-24	Visitor from TAS	3
O'Connor	15-24	Visitor from VIC	36
O'Connor	15-24	Visitor from WA	1456
O'Connor	15-24	Visitor same SA2	39
O'Connor	25-34	Home	17677
O'Connor	25-34	Visitor from ACT	3
O'Connor	25-34	Visitor from NSW	82
O'Connor	25-34	Visitor from NT	24
O'Connor	25-34	Visitor from QLD	72
O'Connor	25-34	Visitor from SA	58
O'Connor	25-34	Visitor from TAS	18
O'Connor	25-34	Visitor from VIC	102
O'Connor	25-34	Visitor from WA	2465
O'Connor	25-34	Visitor same SA2	33
O'Connor	35-44	Home	18093
O'Connor	35-44	Visitor from NSW	68
O'Connor	35-44	Visitor from NT	10
O'Connor	35-44	Visitor from QLD	68
O'Connor	35-44	Visitor from SA	42
O'Connor	35-44	Visitor from TAS	23
O'Connor	35-44	Visitor from VIC	79
O'Connor	35-44	Visitor from WA	1852
O'Connor	35-44	Visitor same SA2	34
O'Connor	45-54	Home	20658
O'Connor	45-54	Visitor from ACT	3
O'Connor	45-54	Visitor from NSW	79
O'Connor	45-54	Visitor from NT	6
O'Connor	45-54	Visitor from QLD	90
O'Connor	45-54	Visitor from SA	72
O'Connor	45-54	Visitor from TAS	36
O'Connor	45-54	Visitor from VIC	115
O'Connor	45-54	Visitor from WA	2004
O'Connor	45-54	Visitor same SA2	44
O'Connor	55-64	Home	19356
O'Connor	55-64	Visitor from ACT	3
O'Connor	55-64	Visitor from NSW	174
O'Connor	55-64	Visitor from NT	5
O'Connor	55-64	Visitor from QLD	124
O'Connor	55-64	Visitor from SA	136
O'Connor	55-64	Visitor from TAS	53
O'Connor	55-64	Visitor from VIC	196
O'Connor	55-64	Visitor from WA	1732
O'Connor	55-64	Visitor same SA2	38
O'Connor	65-74	Home	13655
O'Connor	65-74	Visitor from ACT	9
O'Connor	65-74	Visitor from NSW	197
O'Connor	65-74	Visitor from NT	3
O'Connor	65-74	Visitor from QLD	154
O'Connor	65-74	Visitor from SA	139
O'Connor	65-74	Visitor from TAS	76
O'Connor	65-74	Visitor from VIC	281
O'Connor	65-74	Visitor from WA	884
O'Connor	65-74	Visitor same SA2	48
O'Connor	75-84	Home	6984
O'Connor	75-84	Visitor from NSW	26
O'Connor	75-84	Visitor from QLD	27
O'Connor	75-84	Visitor from SA	18
O'Connor	75-84	Visitor from TAS	3
O'Connor	75-84	Visitor from VIC	32
O'Connor	75-84	Visitor from WA	270
O'Connor	75-84	Visitor same SA2	22
O'Connor	85+	Home	2604
O'Connor	85+	Visitor from NSW	5
O'Connor	85+	Visitor from SA	3
O'Connor	85+	Visitor from VIC	3
O'Connor	85+	Visitor from WA	133
O'Connor	85+	Visitor same SA2	13
Pearce	0-14	Home	40903
Pearce	0-14	Visitor from NSW	5
Pearce	0-14	Visitor from QLD	3
Pearce	0-14	Visitor from SA	3
Pearce	0-14	Visitor from VIC	5
Pearce	0-14	Visitor from WA	584
Pearce	0-14	Visitor same SA2	16
Pearce	15-24	Home	22864
Pearce	15-24	Visitor from NSW	8
Pearce	15-24	Visitor from QLD	14
Pearce	15-24	Visitor from SA	6
Pearce	15-24	Visitor from VIC	3
Pearce	15-24	Visitor from WA	893
Pearce	15-24	Visitor same SA2	21
Pearce	25-34	Home	26484
Pearce	25-34	Visitor from NSW	22
Pearce	25-34	Visitor from QLD	18
Pearce	25-34	Visitor from SA	7
Pearce	25-34	Visitor from VIC	16
Pearce	25-34	Visitor from WA	762
Pearce	25-34	Visitor same SA2	21
Pearce	35-44	Home	24829
Pearce	35-44	Visitor from NSW	24
Pearce	35-44	Visitor from NT	5
Pearce	35-44	Visitor from QLD	10
Pearce	35-44	Visitor from SA	10
Pearce	35-44	Visitor from VIC	10
Pearce	35-44	Visitor from WA	493
Pearce	35-44	Visitor same SA2	6
Pearce	45-54	Home	23389
Pearce	45-54	Visitor from NSW	7
Pearce	45-54	Visitor from NT	10
Pearce	45-54	Visitor from QLD	17
Pearce	45-54	Visitor from SA	8
Pearce	45-54	Visitor from TAS	3
Pearce	45-54	Visitor from VIC	14
Pearce	45-54	Visitor from WA	441
Pearce	45-54	Visitor same SA2	14
Pearce	55-64	Home	15969
Pearce	55-64	Visitor from ACT	3
Pearce	55-64	Visitor from NSW	34
Pearce	55-64	Visitor from NT	3
Pearce	55-64	Visitor from QLD	33
Pearce	55-64	Visitor from SA	17
Pearce	55-64	Visitor from TAS	15
Pearce	55-64	Visitor from VIC	24
Pearce	55-64	Visitor from WA	484
Pearce	55-64	Visitor same SA2	25
Pearce	65-74	Home	11285
Pearce	65-74	Visitor from ACT	3
Pearce	65-74	Visitor from NSW	34
Pearce	65-74	Visitor from QLD	32
Pearce	65-74	Visitor from SA	16
Pearce	65-74	Visitor from TAS	7
Pearce	65-74	Visitor from VIC	34
Pearce	65-74	Visitor from WA	363
Pearce	65-74	Visitor same SA2	36
Pearce	75-84	Home	5277
Pearce	75-84	Visitor from NSW	8
Pearce	75-84	Visitor from SA	5
Pearce	75-84	Visitor from VIC	15
Pearce	75-84	Visitor from WA	163
Pearce	75-84	Visitor same SA2	17
Pearce	85+	Home	1584
Pearce	85+	Visitor from ACT	3
Pearce	85+	Visitor from SA	3
Pearce	85+	Visitor from WA	70
Pearce	85+	Visitor same SA2	14
Perth	0-14	Home	21076
Perth	0-14	Visitor from ACT	4
Perth	0-14	Visitor from NSW	14
Perth	0-14	Visitor from OT	3
Perth	0-14	Visitor from QLD	9
Perth	0-14	Visitor from SA	8
Perth	0-14	Visitor from TAS	3
Perth	0-14	Visitor from VIC	27
Perth	0-14	Visitor from WA	410
Perth	0-14	Visitor same SA2	8
Perth	15-24	Home	16980
Perth	15-24	Visitor from ACT	8
Perth	15-24	Visitor from NSW	43
Perth	15-24	Visitor from NT	7
Perth	15-24	Visitor from QLD	43
Perth	15-24	Visitor from SA	18
Perth	15-24	Visitor from VIC	49
Perth	15-24	Visitor from WA	729
Perth	15-24	Visitor same SA2	27
Perth	25-34	Home	30839
Perth	25-34	Visitor from ACT	14
Perth	25-34	Visitor from NSW	197
Perth	25-34	Visitor from NT	17
Perth	25-34	Visitor from QLD	96
Perth	25-34	Visitor from SA	65
Perth	25-34	Visitor from TAS	4
Perth	25-34	Visitor from VIC	185
Perth	25-34	Visitor from WA	1160
Perth	25-34	Visitor same SA2	35
Perth	35-44	Home	21418
Perth	35-44	Visitor from ACT	12
Perth	35-44	Visitor from NSW	274
Perth	35-44	Visitor from NT	16
Perth	35-44	Visitor from QLD	132
Perth	35-44	Visitor from SA	75
Perth	35-44	Visitor from TAS	14
Perth	35-44	Visitor from VIC	211
Perth	35-44	Visitor from WA	874
Perth	35-44	Visitor same SA2	23
Perth	45-54	Home	18056
Perth	45-54	Visitor from ACT	12
Perth	45-54	Visitor from NSW	291
Perth	45-54	Visitor from NT	16
Perth	45-54	Visitor from QLD	220
Perth	45-54	Visitor from SA	97
Perth	45-54	Visitor from TAS	38
Perth	45-54	Visitor from VIC	294
Perth	45-54	Visitor from WA	799
Perth	45-54	Visitor same SA2	27
Perth	55-64	Home	15481
Perth	55-64	Visitor from ACT	3
Perth	55-64	Visitor from NSW	240
Perth	55-64	Visitor from NT	13
Perth	55-64	Visitor from OT	3
Perth	55-64	Visitor from QLD	165
Perth	55-64	Visitor from SA	68
Perth	55-64	Visitor from TAS	33
Perth	55-64	Visitor from VIC	199
Perth	55-64	Visitor from WA	616
Perth	55-64	Visitor same SA2	14
Perth	65-74	Home	10632
Perth	65-74	Visitor from ACT	6
Perth	65-74	Visitor from NSW	98
Perth	65-74	Visitor from NT	11
Perth	65-74	Visitor from QLD	70
Perth	65-74	Visitor from SA	25
Perth	65-74	Visitor from TAS	11
Perth	65-74	Visitor from VIC	96
Perth	65-74	Visitor from WA	414
Perth	65-74	Visitor same SA2	19
Perth	75-84	Home	6070
Perth	75-84	Visitor from ACT	3
Perth	75-84	Visitor from NSW	23
Perth	75-84	Visitor from QLD	19
Perth	75-84	Visitor from SA	10
Perth	75-84	Visitor from TAS	7
Perth	75-84	Visitor from VIC	35
Perth	75-84	Visitor from WA	252
Perth	75-84	Visitor same SA2	20
Perth	85+	Home	3135
Perth	85+	Visitor from ACT	3
Perth	85+	Visitor from NSW	9
Perth	85+	Visitor from QLD	3
Perth	85+	Visitor from SA	3
Perth	85+	Visitor from WA	134
Perth	85+	Visitor same SA2	13
Stirling	0-14	Home	24852
Stirling	0-14	Visitor from NSW	8
Stirling	0-14	Visitor from OT	5
Stirling	0-14	Visitor from QLD	3
Stirling	0-14	Visitor from VIC	14
Stirling	0-14	Visitor from WA	378
Stirling	0-14	Visitor same SA2	18
Stirling	15-24	Home	16128
Stirling	15-24	Visitor from ACT	3
Stirling	15-24	Visitor from NSW	13
Stirling	15-24	Visitor from QLD	8
Stirling	15-24	Visitor from SA	5
Stirling	15-24	Visitor from VIC	12
Stirling	15-24	Visitor from WA	466
Stirling	15-24	Visitor same SA2	8
Stirling	25-34	Home	26039
Stirling	25-34	Visitor from NSW	27
Stirling	25-34	Visitor from NT	7
Stirling	25-34	Visitor from OT	8
Stirling	25-34	Visitor from QLD	21
Stirling	25-34	Visitor from SA	7
Stirling	25-34	Visitor from TAS	3
Stirling	25-34	Visitor from VIC	31
Stirling	25-34	Visitor from WA	724
Stirling	25-34	Visitor same SA2	26
Stirling	35-44	Home	20214
Stirling	35-44	Visitor from NSW	22
Stirling	35-44	Visitor from QLD	11
Stirling	35-44	Visitor from SA	11
Stirling	35-44	Visitor from VIC	32
Stirling	35-44	Visitor from WA	397
Stirling	35-44	Visitor same SA2	20
Stirling	45-54	Home	17301
Stirling	45-54	Visitor from ACT	6
Stirling	45-54	Visitor from NSW	22
Stirling	45-54	Visitor from QLD	14
Stirling	45-54	Visitor from SA	13
Stirling	45-54	Visitor from TAS	3
Stirling	45-54	Visitor from VIC	23
Stirling	45-54	Visitor from WA	339
Stirling	45-54	Visitor same SA2	18
Stirling	55-64	Home	14890
Stirling	55-64	Visitor from NSW	36
Stirling	55-64	Visitor from OT	3
Stirling	55-64	Visitor from QLD	24
Stirling	55-64	Visitor from SA	12
Stirling	55-64	Visitor from TAS	4
Stirling	55-64	Visitor from VIC	48
Stirling	55-64	Visitor from WA	306
Stirling	55-64	Visitor same SA2	14
Stirling	65-74	Home	11627
Stirling	65-74	Visitor from ACT	3
Stirling	65-74	Visitor from NSW	39
Stirling	65-74	Visitor from OT	3
Stirling	65-74	Visitor from QLD	12
Stirling	65-74	Visitor from SA	15
Stirling	65-74	Visitor from TAS	13
Stirling	65-74	Visitor from VIC	49
Stirling	65-74	Visitor from WA	219
Stirling	65-74	Visitor same SA2	18
Stirling	75-84	Home	7488
Stirling	75-84	Visitor from NSW	10
Stirling	75-84	Visitor from QLD	5
Stirling	75-84	Visitor from SA	7
Stirling	75-84	Visitor from VIC	9
Stirling	75-84	Visitor from WA	175
Stirling	75-84	Visitor same SA2	23
Stirling	85+	Home	2999
Stirling	85+	Visitor from NSW	6
Stirling	85+	Visitor from VIC	4
Stirling	85+	Visitor from WA	89
Stirling	85+	Visitor same SA2	11
Swan	0-14	Home	24576
Swan	0-14	Visitor from NSW	8
Swan	0-14	Visitor from NT	6
Swan	0-14	Visitor from QLD	4
Swan	0-14	Visitor from SA	8
Swan	0-14	Visitor from WA	366
Swan	0-14	Visitor same SA2	7
Swan	15-24	Home	23048
Swan	15-24	Visitor from ACT	3
Swan	15-24	Visitor from NSW	19
Swan	15-24	Visitor from NT	7
Swan	15-24	Visitor from QLD	13
Swan	15-24	Visitor from SA	12
Swan	15-24	Visitor from TAS	3
Swan	15-24	Visitor from VIC	11
Swan	15-24	Visitor from WA	930
Swan	15-24	Visitor same SA2	36
Swan	25-34	Home	32474
Swan	25-34	Visitor from NSW	46
Swan	25-34	Visitor from NT	3
Swan	25-34	Visitor from OT	3
Swan	25-34	Visitor from QLD	75
Swan	25-34	Visitor from SA	35
Swan	25-34	Visitor from VIC	91
Swan	25-34	Visitor from WA	920
Swan	25-34	Visitor same SA2	22
Swan	35-44	Home	21576
Swan	35-44	Visitor from NSW	90
Swan	35-44	Visitor from NT	7
Swan	35-44	Visitor from QLD	44
Swan	35-44	Visitor from SA	31
Swan	35-44	Visitor from TAS	3
Swan	35-44	Visitor from VIC	90
Swan	35-44	Visitor from WA	564
Swan	35-44	Visitor same SA2	15
Swan	45-54	Home	17639
Swan	45-54	Visitor from NSW	83
Swan	45-54	Visitor from OT	3
Swan	45-54	Visitor from QLD	67
Swan	45-54	Visitor from SA	54
Swan	45-54	Visitor from TAS	5
Swan	45-54	Visitor from VIC	82
Swan	45-54	Visitor from WA	535
Swan	45-54	Visitor same SA2	14
Swan	55-64	Home	15406
Swan	55-64	Visitor from ACT	6
Swan	55-64	Visitor from NSW	71
Swan	55-64	Visitor from NT	7
Swan	55-64	Visitor from OT	3
Swan	55-64	Visitor from QLD	69
Swan	55-64	Visitor from SA	32
Swan	55-64	Visitor from TAS	12
Swan	55-64	Visitor from VIC	72
Swan	55-64	Visitor from WA	507
Swan	55-64	Visitor same SA2	28
Swan	65-74	Home	10654
Swan	65-74	Visitor from ACT	3
Swan	65-74	Visitor from NSW	41
Swan	65-74	Visitor from NT	4
Swan	65-74	Visitor from OT	4
Swan	65-74	Visitor from QLD	34
Swan	65-74	Visitor from SA	18
Swan	65-74	Visitor from TAS	8
Swan	65-74	Visitor from VIC	36
Swan	65-74	Visitor from WA	328
Swan	65-74	Visitor same SA2	21
Swan	75-84	Home	6320
Swan	75-84	Visitor from NSW	12
Swan	75-84	Visitor from QLD	10
Swan	75-84	Visitor from TAS	3
Swan	75-84	Visitor from VIC	18
Swan	75-84	Visitor from WA	165
Swan	75-84	Visitor same SA2	19
Swan	85+	Home	3566
Swan	85+	Visitor from NSW	3
Swan	85+	Visitor from WA	84
Swan	85+	Visitor same SA2	9
Tangney	0-14	Home	23670
Tangney	0-14	Visitor from NSW	7
Tangney	0-14	Visitor from OT	5
Tangney	0-14	Visitor from QLD	5
Tangney	0-14	Visitor from VIC	3
Tangney	0-14	Visitor from WA	312
Tangney	0-14	Visitor same SA2	13
Tangney	15-24	Home	18273
Tangney	15-24	Visitor from ACT	3
Tangney	15-24	Visitor from NSW	3
Tangney	15-24	Visitor from QLD	3
Tangney	15-24	Visitor from SA	8
Tangney	15-24	Visitor from VIC	9
Tangney	15-24	Visitor from WA	523
Tangney	15-24	Visitor same SA2	9
Tangney	25-34	Home	14231
Tangney	25-34	Visitor from ACT	5
Tangney	25-34	Visitor from NSW	16
Tangney	25-34	Visitor from NT	3
Tangney	25-34	Visitor from QLD	3
Tangney	25-34	Visitor from VIC	25
Tangney	25-34	Visitor from WA	569
Tangney	25-34	Visitor same SA2	13
Tangney	35-44	Home	16613
Tangney	35-44	Visitor from ACT	3
Tangney	35-44	Visitor from NSW	4
Tangney	35-44	Visitor from NT	3
Tangney	35-44	Visitor from QLD	8
Tangney	35-44	Visitor from SA	3
Tangney	35-44	Visitor from VIC	7
Tangney	35-44	Visitor from WA	339
Tangney	35-44	Visitor same SA2	15
Tangney	45-54	Home	17944
Tangney	45-54	Visitor from NSW	4
Tangney	45-54	Visitor from QLD	6
Tangney	45-54	Visitor from SA	3
Tangney	45-54	Visitor from VIC	14
Tangney	45-54	Visitor from WA	324
Tangney	45-54	Visitor same SA2	4
Tangney	55-64	Home	16776
Tangney	55-64	Visitor from NSW	23
Tangney	55-64	Visitor from NT	3
Tangney	55-64	Visitor from OT	5
Tangney	55-64	Visitor from QLD	12
Tangney	55-64	Visitor from SA	9
Tangney	55-64	Visitor from TAS	3
Tangney	55-64	Visitor from VIC	11
Tangney	55-64	Visitor from WA	368
Tangney	55-64	Visitor same SA2	10
Tangney	65-74	Home	12208
Tangney	65-74	Visitor from ACT	4
Tangney	65-74	Visitor from NSW	16
Tangney	65-74	Visitor from QLD	10
Tangney	65-74	Visitor from SA	5
Tangney	65-74	Visitor from TAS	9
Tangney	65-74	Visitor from VIC	18
Tangney	65-74	Visitor from WA	366
Tangney	65-74	Visitor same SA2	18
Tangney	75-84	Home	6977
Tangney	75-84	Visitor from NSW	7
Tangney	75-84	Visitor from QLD	3
Tangney	75-84	Visitor from TAS	5
Tangney	75-84	Visitor from VIC	13
Tangney	75-84	Visitor from WA	299
Tangney	75-84	Visitor same SA2	21
Tangney	85+	Home	3787
Tangney	85+	Visitor from NSW	3
Tangney	85+	Visitor from VIC	8
Tangney	85+	Visitor from WA	177
Tangney	85+	Visitor same SA2	7
Migratory - Offshore - Shipping (WA)	0-14	Visitor from QLD	14
Migratory - Offshore - Shipping (WA)	0-14	Visitor from VIC	5
Migratory - Offshore - Shipping (WA)	0-14	Visitor from WA	40
Migratory - Offshore - Shipping (WA)	15-24	Home	18
Migratory - Offshore - Shipping (WA)	15-24	Visitor from NSW	9
Migratory - Offshore - Shipping (WA)	15-24	Visitor from NT	15
Migratory - Offshore - Shipping (WA)	15-24	Visitor from QLD	24
Migratory - Offshore - Shipping (WA)	15-24	Visitor from TAS	3
Migratory - Offshore - Shipping (WA)	15-24	Visitor from VIC	13
Migratory - Offshore - Shipping (WA)	15-24	Visitor from WA	105
Migratory - Offshore - Shipping (WA)	25-34	Home	123
Migratory - Offshore - Shipping (WA)	25-34	Visitor from NSW	55
Migratory - Offshore - Shipping (WA)	25-34	Visitor from NT	10
Migratory - Offshore - Shipping (WA)	25-34	Visitor from QLD	70
Migratory - Offshore - Shipping (WA)	25-34	Visitor from SA	19
Migratory - Offshore - Shipping (WA)	25-34	Visitor from TAS	3
Migratory - Offshore - Shipping (WA)	25-34	Visitor from VIC	69
Migratory - Offshore - Shipping (WA)	25-34	Visitor from WA	526
Migratory - Offshore - Shipping (WA)	35-44	Home	119
Migratory - Offshore - Shipping (WA)	35-44	Visitor from NSW	86
Migratory - Offshore - Shipping (WA)	35-44	Visitor from NT	12
Migratory - Offshore - Shipping (WA)	35-44	Visitor from QLD	116
Migratory - Offshore - Shipping (WA)	35-44	Visitor from SA	22
Migratory - Offshore - Shipping (WA)	35-44	Visitor from TAS	17
Migratory - Offshore - Shipping (WA)	35-44	Visitor from VIC	62
Migratory - Offshore - Shipping (WA)	35-44	Visitor from WA	458
Migratory - Offshore - Shipping (WA)	35-44	Visitor same SA2	4
Migratory - Offshore - Shipping (WA)	45-54	Home	96
Migratory - Offshore - Shipping (WA)	45-54	Visitor from NSW	110
Migratory - Offshore - Shipping (WA)	45-54	Visitor from NT	5
Migratory - Offshore - Shipping (WA)	45-54	Visitor from QLD	99
Migratory - Offshore - Shipping (WA)	45-54	Visitor from SA	15
Migratory - Offshore - Shipping (WA)	45-54	Visitor from TAS	24
Migratory - Offshore - Shipping (WA)	45-54	Visitor from VIC	50
Migratory - Offshore - Shipping (WA)	45-54	Visitor from WA	427
Migratory - Offshore - Shipping (WA)	55-64	Home	47
Migratory - Offshore - Shipping (WA)	55-64	Visitor from NSW	57
Migratory - Offshore - Shipping (WA)	55-64	Visitor from NT	11
Migratory - Offshore - Shipping (WA)	55-64	Visitor from QLD	113
Migratory - Offshore - Shipping (WA)	55-64	Visitor from SA	19
Migratory - Offshore - Shipping (WA)	55-64	Visitor from TAS	18
Migratory - Offshore - Shipping (WA)	55-64	Visitor from VIC	52
Migratory - Offshore - Shipping (WA)	55-64	Visitor from WA	240
Migratory - Offshore - Shipping (WA)	65-74	Home	8
Migratory - Offshore - Shipping (WA)	65-74	Visitor from NSW	40
Migratory - Offshore - Shipping (WA)	65-74	Visitor from NT	5
Migratory - Offshore - Shipping (WA)	65-74	Visitor from QLD	29
Migratory - Offshore - Shipping (WA)	65-74	Visitor from SA	15
Migratory - Offshore - Shipping (WA)	65-74	Visitor from TAS	3
Migratory - Offshore - Shipping (WA)	65-74	Visitor from VIC	29
Migratory - Offshore - Shipping (WA)	65-74	Visitor from WA	57
Migratory - Offshore - Shipping (WA)	75-84	Home	3
Migratory - Offshore - Shipping (WA)	75-84	Visitor from ACT	5
Migratory - Offshore - Shipping (WA)	75-84	Visitor from NSW	9
Migratory - Offshore - Shipping (WA)	75-84	Visitor from QLD	10
Migratory - Offshore - Shipping (WA)	75-84	Visitor from SA	5
Migratory - Offshore - Shipping (WA)	75-84	Visitor from VIC	22
Migratory - Offshore - Shipping (WA)	85+	Home	3
Migratory - Offshore - Shipping (WA)	85+	Visitor from NSW	4
Bass	0-14	Home	17600
Bass	0-14	Visitor from NSW	4
Bass	0-14	Visitor from QLD	43
Bass	0-14	Visitor from SA	7
Bass	0-14	Visitor from TAS	342
Bass	0-14	Visitor from VIC	9
Bass	0-14	Visitor from WA	10
Bass	0-14	Visitor same SA2	31
Bass	15-24	Home	12681
Bass	15-24	Visitor from ACT	3
Bass	15-24	Visitor from NSW	22
Bass	15-24	Visitor from NT	4
Bass	15-24	Visitor from QLD	58
Bass	15-24	Visitor from SA	9
Bass	15-24	Visitor from TAS	766
Bass	15-24	Visitor from VIC	47
Bass	15-24	Visitor from WA	15
Bass	15-24	Visitor same SA2	38
Bass	25-34	Home	11080
Bass	25-34	Visitor from NSW	37
Bass	25-34	Visitor from QLD	45
Bass	25-34	Visitor from SA	9
Bass	25-34	Visitor from TAS	472
Bass	25-34	Visitor from VIC	83
Bass	25-34	Visitor from WA	29
Bass	25-34	Visitor same SA2	27
Bass	35-44	Home	11312
Bass	35-44	Visitor from ACT	3
Bass	35-44	Visitor from NSW	29
Bass	35-44	Visitor from QLD	33
Bass	35-44	Visitor from SA	6
Bass	35-44	Visitor from TAS	304
Bass	35-44	Visitor from VIC	66
Bass	35-44	Visitor from WA	15
Bass	35-44	Visitor same SA2	27
Bass	45-54	Home	12945
Bass	45-54	Visitor from ACT	8
Bass	45-54	Visitor from NSW	53
Bass	45-54	Visitor from QLD	63
Bass	45-54	Visitor from SA	17
Bass	45-54	Visitor from TAS	383
Bass	45-54	Visitor from VIC	82
Bass	45-54	Visitor from WA	23
Bass	45-54	Visitor same SA2	26
Bass	55-64	Home	12269
Bass	55-64	Visitor from ACT	7
Bass	55-64	Visitor from NSW	55
Bass	55-64	Visitor from NT	8
Bass	55-64	Visitor from QLD	50
Bass	55-64	Visitor from SA	13
Bass	55-64	Visitor from TAS	382
Bass	55-64	Visitor from VIC	88
Bass	55-64	Visitor from WA	30
Bass	55-64	Visitor same SA2	46
Bass	65-74	Home	9578
Bass	65-74	Visitor from NSW	21
Bass	65-74	Visitor from QLD	24
Bass	65-74	Visitor from SA	11
Bass	65-74	Visitor from TAS	292
Bass	65-74	Visitor from VIC	47
Bass	65-74	Visitor from WA	18
Bass	65-74	Visitor same SA2	34
Bass	75-84	Home	5318
Bass	75-84	Visitor from NSW	7
Bass	75-84	Visitor from QLD	5
