CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Dawson	Serbian	1	1	8
Dawson	South African			12
Dawson	South African	0	0	774
Dawson	South African	0	1	56
Dawson	South African	1	0	43
Dawson	South African	1	1	39
Dawson	Spanish			6
Dawson	Spanish	0	0	391
Dawson	Spanish	0	1	64
Dawson	Spanish	1	0	43
Dawson	Spanish	1	1	323
Dawson	Sri Lankan	0	0	167
Dawson	Sri Lankan	0	1	8
Dawson	Sri Lankan	1	0	3
Dawson	Sri Lankan	1	1	23
Dawson	Turkish	0	0	30
Dawson	Turkish	0	1	10
Dawson	Turkish	1	1	3
Dawson	Vietnamese			3
Dawson	Vietnamese	0	0	239
Dawson	Vietnamese	0	1	3
Dawson	Vietnamese	1	0	9
Dawson	Vietnamese	1	1	5
Dawson	Welsh			10
Dawson	Welsh	0	0	308
Dawson	Welsh	0	1	81
Dawson	Welsh	1	0	66
Dawson	Welsh	1	1	455
Dickson				5654
Dickson		0	0	320
Dickson		0	1	97
Dickson		1	0	64
Dickson		1	1	886
Dickson	Australian			624
Dickson	Australian		1	44297
Dickson	Australian	0	0	945
Dickson	Australian	0	1	6437
Dickson	Australian	1	0	4681
Dickson	Australian Aboriginal			8
Dickson	Australian Aboriginal	0	0	5
Dickson	Australian Aboriginal	0	1	22
Dickson	Australian Aboriginal	1	0	15
Dickson	Australian Aboriginal	1	1	332
Dickson	Chinese			22
Dickson	Chinese	0	0	1239
Dickson	Chinese	0	1	90
Dickson	Chinese	1	0	129
Dickson	Chinese	1	1	408
Dickson	Croatian			3
Dickson	Croatian	0	0	124
Dickson	Croatian	0	1	31
Dickson	Croatian	1	0	17
Dickson	Croatian	1	1	63
Dickson	Dutch			25
Dickson	Dutch	0	0	1295
Dickson	Dutch	0	1	405
Dickson	Dutch	1	0	237
Dickson	Dutch	1	1	669
Dickson	English			716
Dickson	English	0	0	13737
Dickson	English	0	1	6067
Dickson	English	1	0	4121
Dickson	English	1	1	38171
Dickson	Filipino			15
Dickson	Filipino	0	0	1198
Dickson	Filipino	0	1	38
Dickson	Filipino	1	0	218
Dickson	Filipino	1	1	52
Dickson	French			3
Dickson	French	0	0	464
Dickson	French	0	1	83
Dickson	French	1	0	54
Dickson	French	1	1	334
Dickson	German			89
Dickson	German	0	0	1601
Dickson	German	0	1	688
Dickson	German	1	0	477
Dickson	German	1	1	6612
Dickson	Greek			6
Dickson	Greek	0	0	215
Dickson	Greek	0	1	68
Dickson	Greek	1	0	35
Dickson	Greek	1	1	288
Dickson	Hungarian			3
Dickson	Hungarian	0	0	229
Dickson	Hungarian	0	1	62
Dickson	Hungarian	1	0	22
Dickson	Hungarian	1	1	68
Dickson	Indian			11
Dickson	Indian	0	0	1654
Dickson	Indian	0	1	90
Dickson	Indian	1	0	57
Dickson	Indian	1	1	78
Dickson	Irish			190
Dickson	Irish	0	0	2820
Dickson	Irish	0	1	1473
Dickson	Irish	1	0	970
Dickson	Irish	1	1	14357
Dickson	Italian			37
Dickson	Italian	0	0	1158
Dickson	Italian	0	1	536
Dickson	Italian	1	0	235
Dickson	Italian	1	1	1962
Dickson	Korean			3
Dickson	Korean	0	0	96
Dickson	Korean	0	1	3
Dickson	Korean	1	0	25
Dickson	Korean	1	1	8
Dickson	Lebanese			3
Dickson	Lebanese	0	0	60
Dickson	Lebanese	0	1	19
Dickson	Lebanese	1	0	12
Dickson	Lebanese	1	1	75
Dickson	Macedonian			3
Dickson	Macedonian	0	0	31
Dickson	Macedonian	0	1	7
Dickson	Macedonian	1	0	10
Dickson	Macedonian	1	1	14
Dickson	Maltese			3
Dickson	Maltese	0	0	140
Dickson	Maltese	0	1	70
Dickson	Maltese	1	0	46
Dickson	Maltese	1	1	198
Dickson	Maori			14
Dickson	Maori	0	0	1172
Dickson	Maori	0	1	166
Dickson	Maori	1	0	129
Dickson	Maori	1	1	71
Dickson	NZ			17
Dickson	NZ	0	0	1404
Dickson	NZ	0	1	489
Dickson	NZ	1	0	404
Dickson	NZ	1	1	171
Dickson	(Other)			98
Dickson	(Other)	0	0	6433
Dickson	(Other)	0	1	1155
Dickson	(Other)	1	0	894
Dickson	(Other)	1	1	1883
Dickson	Polish			6
Dickson	Polish	0	0	456
Dickson	Polish	0	1	114
Dickson	Polish	1	0	76
Dickson	Polish	1	1	328
Dickson	Russian			3
Dickson	Russian	0	0	202
Dickson	Russian	0	1	23
Dickson	Russian	1	0	21
Dickson	Russian	1	1	100
Dickson	Scottish			147
Dickson	Scottish	0	0	3432
Dickson	Scottish	0	1	1488
Dickson	Scottish	1	0	1005
Dickson	Scottish	1	1	11329
Dickson	Serbian			3
Dickson	Serbian	0	0	58
Dickson	Serbian	0	1	10
Dickson	Serbian	1	0	5
Dickson	Serbian	1	1	16
Dickson	South African			4
Dickson	South African	0	0	1176
Dickson	South African	0	1	109
Dickson	South African	1	0	76
Dickson	South African	1	1	30
Dickson	Spanish			4
Dickson	Spanish	0	0	398
Dickson	Spanish	0	1	40
Dickson	Spanish	1	0	22
Dickson	Spanish	1	1	163
Dickson	Sri Lankan			3
Dickson	Sri Lankan	0	0	187
Dickson	Sri Lankan	0	1	34
Dickson	Sri Lankan	1	0	24
Dickson	Sri Lankan	1	1	24
Dickson	Turkish	0	0	39
Dickson	Turkish	0	1	8
Dickson	Vietnamese			4
Dickson	Vietnamese	0	0	139
Dickson	Vietnamese	0	1	8
Dickson	Vietnamese	1	0	9
Dickson	Vietnamese	1	1	5
Dickson	Welsh			11
Dickson	Welsh	0	0	534
Dickson	Welsh	0	1	111
Dickson	Welsh	1	0	97
Dickson	Welsh	1	1	536
Fadden				11538
Fadden		0	0	663
Fadden		0	1	87
Fadden		1	0	98
Fadden		1	1	880
Fadden	Australian			663
Fadden	Australian		1	37810
Fadden	Australian	0	0	1543
Fadden	Australian	0	1	6511
Fadden	Australian	1	0	5179
Fadden	Australian Aboriginal			10
Fadden	Australian Aboriginal	0	0	14
Fadden	Australian Aboriginal	0	1	40
Fadden	Australian Aboriginal	1	0	17
Fadden	Australian Aboriginal	1	1	287
Fadden	Chinese			58
Fadden	Chinese	0	0	4623
Fadden	Chinese	0	1	123
Fadden	Chinese	1	0	146
Fadden	Chinese	1	1	321
Fadden	Croatian			8
Fadden	Croatian	0	0	552
Fadden	Croatian	0	1	71
Fadden	Croatian	1	0	47
Fadden	Croatian	1	1	119
Fadden	Dutch			26
Fadden	Dutch	0	0	1529
Fadden	Dutch	0	1	348
Fadden	Dutch	1	0	236
Fadden	Dutch	1	1	590
Fadden	English			911
Fadden	English	0	0	23963
Fadden	English	0	1	5554
Fadden	English	1	0	4491
Fadden	English	1	1	34292
Fadden	Filipino			31
Fadden	Filipino	0	0	1524
Fadden	Filipino	0	1	49
Fadden	Filipino	1	0	289
Fadden	Filipino	1	1	52
Fadden	French			21
Fadden	French	0	0	705
Fadden	French	0	1	97
Fadden	French	1	0	69
Fadden	French	1	1	315
Fadden	German			105
Fadden	German	0	0	2336
Fadden	German	0	1	602
Fadden	German	1	0	495
Fadden	German	1	1	4853
Fadden	Greek			20
Fadden	Greek	0	0	527
Fadden	Greek	0	1	179
Fadden	Greek	1	0	91
Fadden	Greek	1	1	426
Fadden	Hungarian			10
Fadden	Hungarian	0	0	487
Fadden	Hungarian	0	1	65
Fadden	Hungarian	1	0	23
Fadden	Hungarian	1	1	72
Fadden	Indian			6
Fadden	Indian	0	0	1718
Fadden	Indian	0	1	94
Fadden	Indian	1	0	33
Fadden	Indian	1	1	48
Fadden	Irish			197
Fadden	Irish	0	0	4601
Fadden	Irish	0	1	1162
Fadden	Irish	1	0	912
Fadden	Irish	1	1	10920
Fadden	Italian			39
Fadden	Italian	0	0	1537
Fadden	Italian	0	1	453
Fadden	Italian	1	0	286
Fadden	Italian	1	1	1774
Fadden	Korean			10
Fadden	Korean	0	0	1102
Fadden	Korean	0	1	10
Fadden	Korean	1	0	45
Fadden	Korean	1	1	9
Fadden	Lebanese			4
Fadden	Lebanese	0	0	176
Fadden	Lebanese	0	1	73
Fadden	Lebanese	1	0	21
Fadden	Lebanese	1	1	125
Fadden	Macedonian			5
Fadden	Macedonian	0	0	123
Fadden	Macedonian	0	1	15
Fadden	Macedonian	1	0	7
Fadden	Macedonian	1	1	26
Fadden	Maltese			7
Fadden	Maltese	0	0	367
Fadden	Maltese	0	1	101
Fadden	Maltese	1	0	63
Fadden	Maltese	1	1	234
Fadden	Maori			52
Fadden	Maori	0	0	3933
Fadden	Maori	0	1	309
Fadden	Maori	1	0	179
Fadden	Maori	1	1	70
Fadden	NZ			40
Fadden	NZ	0	0	3097
Fadden	NZ	0	1	637
Fadden	NZ	1	0	493
Fadden	NZ	1	1	176
Fadden	(Other)			153
Fadden	(Other)	0	0	11771
Fadden	(Other)	0	1	1212
Fadden	(Other)	1	0	1171
Fadden	(Other)	1	1	1515
Fadden	Polish			13
Fadden	Polish	0	0	699
Fadden	Polish	0	1	108
Fadden	Polish	1	0	84
Fadden	Polish	1	1	206
Fadden	Russian			3
Fadden	Russian	0	0	563
Fadden	Russian	0	1	64
Fadden	Russian	1	0	37
Fadden	Russian	1	1	115
Fadden	Scottish			203
Fadden	Scottish	0	0	5796
Fadden	Scottish	0	1	1245
Fadden	Scottish	1	0	1031
Fadden	Scottish	1	1	8745
Fadden	Serbian			6
Fadden	Serbian	0	0	415
Fadden	Serbian	0	1	52
Fadden	Serbian	1	0	25
Fadden	Serbian	1	1	54
Fadden	South African			4
Fadden	South African	0	0	1230
Fadden	South African	0	1	79
Fadden	South African	1	0	64
Fadden	South African	1	1	31
Fadden	Spanish			10
Fadden	Spanish	0	0	697
Fadden	Spanish	0	1	81
Fadden	Spanish	1	0	58
Fadden	Spanish	1	1	147
Fadden	Sri Lankan	0	0	227
Fadden	Sri Lankan	0	1	16
Fadden	Sri Lankan	1	0	11
Fadden	Sri Lankan	1	1	13
Fadden	Turkish	0	0	243
Fadden	Turkish	0	1	38
Fadden	Turkish	1	0	9
Fadden	Turkish	1	1	9
Fadden	Vietnamese			3
Fadden	Vietnamese	0	0	355
Fadden	Vietnamese	0	1	21
Fadden	Vietnamese	1	0	16
Fadden	Vietnamese	1	1	8
Fadden	Welsh			7
Fadden	Welsh	0	0	728
Fadden	Welsh	0	1	82
Fadden	Welsh	1	0	78
Fadden	Welsh	1	1	389
Fairfax				8625
Fairfax		0	0	308
Fairfax		0	1	76
Fairfax		1	0	67
Fairfax		1	1	967
Fairfax	Australian			714
Fairfax	Australian		1	43173
Fairfax	Australian	0	0	951
Fairfax	Australian	0	1	6108
Fairfax	Australian	1	0	4863
Fairfax	Australian Aboriginal			5
Fairfax	Australian Aboriginal	0	0	3
Fairfax	Australian Aboriginal	0	1	23
Fairfax	Australian Aboriginal	1	0	21
Fairfax	Australian Aboriginal	1	1	360
Fairfax	Chinese			26
Fairfax	Chinese	0	0	754
Fairfax	Chinese	0	1	90
Fairfax	Chinese	1	0	91
Fairfax	Chinese	1	1	365
Fairfax	Croatian			9
Fairfax	Croatian	0	0	188
Fairfax	Croatian	0	1	46
Fairfax	Croatian	1	0	12
Fairfax	Croatian	1	1	62
Fairfax	Dutch			31
Fairfax	Dutch	0	0	1624
Fairfax	Dutch	0	1	401
Fairfax	Dutch	1	0	315
Fairfax	Dutch	1	1	723
Fairfax	English			894
Fairfax	English	0	0	17438
Fairfax	English	0	1	5992
Fairfax	English	1	0	4588
Fairfax	English	1	1	40312
Fairfax	Filipino			5
Fairfax	Filipino	0	0	604
Fairfax	Filipino	0	1	30
Fairfax	Filipino	1	0	191
Fairfax	Filipino	1	1	28
Fairfax	French			9
Fairfax	French	0	0	579
Fairfax	French	0	1	108
Fairfax	French	1	0	88
Fairfax	French	1	1	430
Fairfax	German			132
Fairfax	German	0	0	2149
Fairfax	German	0	1	706
Fairfax	German	1	0	483
Fairfax	German	1	1	6999
Fairfax	Greek			6
Fairfax	Greek	0	0	232
Fairfax	Greek	0	1	92
Fairfax	Greek	1	0	37
Fairfax	Greek	1	1	296
Fairfax	Hungarian			5
Fairfax	Hungarian	0	0	217
Fairfax	Hungarian	0	1	30
Fairfax	Hungarian	1	0	21
Fairfax	Hungarian	1	1	61
Fairfax	Indian			3
Fairfax	Indian	0	0	823
Fairfax	Indian	0	1	50
Fairfax	Indian	1	0	30
Fairfax	Indian	1	1	52
Fairfax	Irish			222
Fairfax	Irish	0	0	3411
Fairfax	Irish	0	1	1349
Fairfax	Irish	1	0	926
Fairfax	Irish	1	1	14383
Fairfax	Italian			46
Fairfax	Italian	0	0	1003
Fairfax	Italian	0	1	455
Fairfax	Italian	1	0	204
Fairfax	Italian	1	1	1754
Fairfax	Korean	0	0	248
Fairfax	Korean	0	1	3
Fairfax	Korean	1	0	11
Fairfax	Korean	1	1	8
Fairfax	Lebanese	0	0	57
Fairfax	Lebanese	0	1	22
Fairfax	Lebanese	1	0	23
Fairfax	Lebanese	1	1	57
Fairfax	Macedonian	0	0	17
Fairfax	Macedonian	0	1	3
Fairfax	Macedonian	1	0	3
Fairfax	Macedonian	1	1	4
Fairfax	Maltese			3
Fairfax	Maltese	0	0	197
Fairfax	Maltese	0	1	90
Fairfax	Maltese	1	0	42
Fairfax	Maltese	1	1	209
Fairfax	Maori			3
Fairfax	Maori	0	0	619
Fairfax	Maori	0	1	113
Fairfax	Maori	1	0	77
Fairfax	Maori	1	1	61
Fairfax	NZ			20
Fairfax	NZ	0	0	1489
Fairfax	NZ	0	1	474
Fairfax	NZ	1	0	369
Fairfax	NZ	1	1	162
Fairfax	(Other)			93
Fairfax	(Other)	0	0	5301
Fairfax	(Other)	0	1	1070
Fairfax	(Other)	1	0	979
Fairfax	(Other)	1	1	2012
Fairfax	Polish			9
Fairfax	Polish	0	0	473
Fairfax	Polish	0	1	94
Fairfax	Polish	1	0	45
Fairfax	Polish	1	1	270
Fairfax	Russian			3
Fairfax	Russian	0	0	182
Fairfax	Russian	0	1	26
Fairfax	Russian	1	0	38
Fairfax	Russian	1	1	99
Fairfax	Scottish			222
Fairfax	Scottish	0	0	4222
Fairfax	Scottish	0	1	1505
Fairfax	Scottish	1	0	1138
Fairfax	Scottish	1	1	11902
Fairfax	Serbian	0	0	65
Fairfax	Serbian	0	1	13
Fairfax	Serbian	1	1	15
Fairfax	South African			6
Fairfax	South African	0	0	925
Fairfax	South African	0	1	97
Fairfax	South African	1	0	71
Fairfax	South African	1	1	22
Fairfax	Spanish	0	0	325
Fairfax	Spanish	0	1	46
Fairfax	Spanish	1	0	39
Fairfax	Spanish	1	1	183
Fairfax	Sri Lankan	0	0	119
Fairfax	Sri Lankan	0	1	15
Fairfax	Sri Lankan	1	0	9
Fairfax	Sri Lankan	1	1	24
Fairfax	Turkish	0	0	28
Fairfax	Turkish	0	1	3
Fairfax	Turkish	1	0	6
Fairfax	Turkish	1	1	9
Fairfax	Vietnamese	0	0	89
Fairfax	Vietnamese	0	1	3
Fairfax	Vietnamese	1	0	12
Fairfax	Vietnamese	1	1	6
Fairfax	Welsh			17
Fairfax	Welsh	0	0	646
Fairfax	Welsh	0	1	140
Fairfax	Welsh	1	0	97
Fairfax	Welsh	1	1	558
Fisher				7436
Fisher		0	0	290
Fisher		0	1	60
Fisher		1	0	66
Fisher		1	1	949
Fisher	Australian			853
Fisher	Australian		1	41534
Fisher	Australian	0	0	804
Fisher	Australian	0	1	5516
Fisher	Australian	1	0	4395
Fisher	Australian Aboriginal			4
Fisher	Australian Aboriginal	0	1	18
Fisher	Australian Aboriginal	1	0	8
Fisher	Australian Aboriginal	1	1	301
Fisher	Chinese			15
Fisher	Chinese	0	0	701
Fisher	Chinese	0	1	71
Fisher	Chinese	1	0	69
Fisher	Chinese	1	1	326
Fisher	Croatian			3
Fisher	Croatian	0	0	154
Fisher	Croatian	0	1	38
Fisher	Croatian	1	0	9
Fisher	Croatian	1	1	63
Fisher	Dutch			29
Fisher	Dutch	0	0	1331
Fisher	Dutch	0	1	347
Fisher	Dutch	1	0	201
Fisher	Dutch	1	1	595
Fisher	English			857
Fisher	English	0	0	15835
Fisher	English	0	1	5204
Fisher	English	1	0	3971
Fisher	English	1	1	36738
Fisher	Filipino			5
Fisher	Filipino	0	0	521
Fisher	Filipino	0	1	25
Fisher	Filipino	1	0	130
Fisher	Filipino	1	1	31
Fisher	French			12
Fisher	French	0	0	491
Fisher	French	0	1	75
Fisher	French	1	0	62
Fisher	French	1	1	376
Fisher	German			119
Fisher	German	0	0	1753
Fisher	German	0	1	573
Fisher	German	1	0	421
Fisher	German	1	1	6298
Fisher	Greek	0	0	216
Fisher	Greek	0	1	123
Fisher	Greek	1	0	38
Fisher	Greek	1	1	269
Fisher	Hungarian			4
Fisher	Hungarian	0	0	210
Fisher	Hungarian	0	1	68
Fisher	Hungarian	1	0	23
Fisher	Hungarian	1	1	46
Fisher	Indian			3
Fisher	Indian	0	0	776
Fisher	Indian	0	1	34
Fisher	Indian	1	0	35
Fisher	Indian	1	1	39
Fisher	Irish			267
Fisher	Irish	0	0	2955
Fisher	Irish	0	1	1091
Fisher	Irish	1	0	853
Fisher	Irish	1	1	12741
Fisher	Italian			34
Fisher	Italian	0	0	981
Fisher	Italian	0	1	400
Fisher	Italian	1	0	196
Fisher	Italian	1	1	1570
Fisher	Korean	0	0	178
Fisher	Korean	0	1	3
Fisher	Korean	1	0	10
Fisher	Korean	1	1	3
Fisher	Lebanese	0	0	42
Fisher	Lebanese	0	1	30
Fisher	Lebanese	1	0	6
Fisher	Lebanese	1	1	56
Fisher	Macedonian	0	0	21
Fisher	Macedonian	0	1	12
Fisher	Macedonian	1	0	5
Fisher	Macedonian	1	1	12
Fisher	Maltese			5
Fisher	Maltese	0	0	183
Fisher	Maltese	0	1	96
Fisher	Maltese	1	0	38
Fisher	Maltese	1	1	202
Fisher	Maori			9
Fisher	Maori	0	0	733
Fisher	Maori	0	1	102
Fisher	Maori	1	0	96
Fisher	Maori	1	1	66
Fisher	NZ			29
Fisher	NZ	0	0	1428
Fisher	NZ	0	1	466
Fisher	NZ	1	0	356
Fisher	NZ	1	1	130
Fisher	(Other)			75
Fisher	(Other)	0	0	4302
Fisher	(Other)	0	1	906
Fisher	(Other)	1	0	822
Fisher	(Other)	1	1	1624
Fisher	Polish			7
Fisher	Polish	0	0	371
Fisher	Polish	0	1	81
Fisher	Polish	1	0	59
Fisher	Polish	1	1	234
Fisher	Russian			3
Fisher	Russian	0	0	176
Fisher	Russian	0	1	30
Fisher	Russian	1	0	22
Fisher	Russian	1	1	76
Fisher	Scottish			225
Fisher	Scottish	0	0	3734
Fisher	Scottish	0	1	1336
Fisher	Scottish	1	0	949
Fisher	Scottish	1	1	10498
Fisher	Serbian			3
Fisher	Serbian	0	0	42
Fisher	Serbian	0	1	11
Fisher	Serbian	1	0	5
Fisher	Serbian	1	1	19
Fisher	South African			3
Fisher	South African	0	0	668
Fisher	South African	0	1	69
Fisher	South African	1	0	55
Fisher	South African	1	1	33
Fisher	Spanish			4
Fisher	Spanish	0	0	247
Fisher	Spanish	0	1	56
Fisher	Spanish	1	0	25
Fisher	Spanish	1	1	137
Fisher	Sri Lankan	0	0	79
Fisher	Sri Lankan	0	1	10
Fisher	Sri Lankan	1	0	13
Fisher	Sri Lankan	1	1	5
Fisher	Turkish	0	0	41
Fisher	Turkish	0	1	6
Fisher	Turkish	1	1	8
Fisher	Vietnamese	0	0	118
Fisher	Vietnamese	0	1	4
Fisher	Vietnamese	1	0	7
Fisher	Welsh			13
Fisher	Welsh	0	0	499
Fisher	Welsh	0	1	122
Fisher	Welsh	1	0	69
Fisher	Welsh	1	1	498
Flynn				12732
Flynn		0	0	314
Flynn		0	1	92
Flynn		1	0	74
Flynn		1	1	1680
Flynn	Australian			1127
Flynn	Australian		1	59918
Flynn	Australian	0	0	610
Flynn	Australian	0	1	4154
Flynn	Australian	1	0	3331
Flynn	Australian Aboriginal			32
Flynn	Australian Aboriginal	0	0	3
Flynn	Australian Aboriginal	0	1	28
Flynn	Australian Aboriginal	1	0	21
Flynn	Australian Aboriginal	1	1	1580
Flynn	Chinese			12
Flynn	Chinese	0	0	654
Flynn	Chinese	0	1	36
Flynn	Chinese	1	0	37
Flynn	Chinese	1	1	544
Flynn	Croatian	0	0	102
Flynn	Croatian	0	1	21
Flynn	Croatian	1	0	10
Flynn	Croatian	1	1	51
Flynn	Dutch			16
Flynn	Dutch	0	0	906
Flynn	Dutch	0	1	268
Flynn	Dutch	1	0	203
Flynn	Dutch	1	1	605
Flynn	English			1008
Flynn	English	0	0	7762
Flynn	English	0	1	3525
Flynn	English	1	0	2761
Flynn	English	1	1	43159
Flynn	Filipino			27
Flynn	Filipino	0	0	1517
Flynn	Filipino	0	1	12
Flynn	Filipino	1	0	212
Flynn	Filipino	1	1	51
Flynn	French			8
Flynn	French	0	0	247
Flynn	French	0	1	40
Flynn	French	1	0	40
Flynn	French	1	1	276
Flynn	German			156
Flynn	German	0	0	1165
Flynn	German	0	1	549
Flynn	German	1	0	351
Flynn	German	1	1	9240
Flynn	Greek			10
Flynn	Greek	0	0	112
Flynn	Greek	0	1	68
Flynn	Greek	1	0	22
Flynn	Greek	1	1	276
Flynn	Hungarian	0	0	147
Flynn	Hungarian	0	1	26
Flynn	Hungarian	1	0	9
Flynn	Hungarian	1	1	61
Flynn	Indian			3
Flynn	Indian	0	0	921
Flynn	Indian	0	1	23
Flynn	Indian	1	0	13
Flynn	Indian	1	1	51
Flynn	Irish			254
Flynn	Irish	0	0	1609
Flynn	Irish	0	1	751
Flynn	Irish	1	0	557
Flynn	Irish	1	1	12817
Flynn	Italian			31
Flynn	Italian	0	0	507
Flynn	Italian	0	1	311
Flynn	Italian	1	0	104
Flynn	Italian	1	1	1579
Flynn	Korean	0	0	176
Flynn	Korean	1	0	3
Flynn	Korean	1	1	6
Flynn	Lebanese	0	0	27
Flynn	Lebanese	0	1	8
Flynn	Lebanese	1	0	3
Flynn	Lebanese	1	1	48
Flynn	Macedonian	0	0	14
Flynn	Macedonian	0	1	3
Flynn	Macedonian	1	1	9
Flynn	Maltese			9
Flynn	Maltese	0	0	117
Flynn	Maltese	0	1	56
Flynn	Maltese	1	0	22
Flynn	Maltese	1	1	215
Flynn	Maori			23
Flynn	Maori	0	0	1032
Flynn	Maori	0	1	153
Flynn	Maori	1	0	112
Flynn	Maori	1	1	84
Flynn	NZ			13
Flynn	NZ	0	0	871
Flynn	NZ	0	1	328
Flynn	NZ	1	0	251
Flynn	NZ	1	1	167
Flynn	(Other)			113
Flynn	(Other)	0	0	3861
Flynn	(Other)	0	1	630
Flynn	(Other)	1	0	512
Flynn	(Other)	1	1	1905
Flynn	Polish	0	0	207
Flynn	Polish	0	1	44
Flynn	Polish	1	0	35
Flynn	Polish	1	1	204
Flynn	Russian			4
Flynn	Russian	0	0	164
Flynn	Russian	0	1	20
Flynn	Russian	1	0	18
Flynn	Russian	1	1	94
Flynn	Scottish			250
Flynn	Scottish	0	0	2114
Flynn	Scottish	0	1	869
Flynn	Scottish	1	0	735
Flynn	Scottish	1	1	11037
Flynn	Serbian	0	0	45
Flynn	Serbian	0	1	5
Flynn	Serbian	1	1	10
Flynn	South African			4
Flynn	South African	0	0	617
Flynn	South African	0	1	41
Flynn	South African	1	0	52
Flynn	South African	1	1	36
Flynn	Spanish			4
Flynn	Spanish	0	0	244
Flynn	Spanish	0	1	24
Flynn	Spanish	1	0	3
Flynn	Spanish	1	1	138
Flynn	Sri Lankan	0	0	117
Flynn	Sri Lankan	0	1	4
Flynn	Sri Lankan	1	1	19
Flynn	Turkish	0	0	26
Flynn	Turkish	0	1	4
Flynn	Turkish	1	0	3
Flynn	Turkish	1	1	3
Flynn	Vietnamese			4
Flynn	Vietnamese	0	0	160
Flynn	Vietnamese	0	1	3
Flynn	Vietnamese	1	0	10
Flynn	Vietnamese	1	1	5
Flynn	Welsh			14
Flynn	Welsh	0	0	221
Flynn	Welsh	0	1	77
Flynn	Welsh	1	0	31
Flynn	Welsh	1	1	335
Forde				9100
Forde		0	0	778
Forde		0	1	117
Forde		1	0	105
Forde		1	1	1020
Forde	Australian			802
Forde	Australian		1	42232
Forde	Australian	0	0	1638
Forde	Australian	0	1	6744
Forde	Australian	1	0	5357
Forde	Australian Aboriginal			8
Forde	Australian Aboriginal	0	0	9
Forde	Australian Aboriginal	0	1	49
Forde	Australian Aboriginal	1	0	19
Forde	Australian Aboriginal	1	1	512
Forde	Chinese			36
Forde	Chinese	0	0	2473
Forde	Chinese	0	1	90
Forde	Chinese	1	0	138
Forde	Chinese	1	1	337
Forde	Croatian			6
Forde	Croatian	0	0	361
Forde	Croatian	0	1	50
Forde	Croatian	1	0	20
Forde	Croatian	1	1	117
Forde	Dutch			29
Forde	Dutch	0	0	1502
Forde	Dutch	0	1	400
Forde	Dutch	1	0	281
Forde	Dutch	1	1	782
Forde	English			965
Forde	English	0	0	20137
Forde	English	0	1	5897
Forde	English	1	0	4893
Forde	English	1	1	35165
Forde	Filipino			19
Forde	Filipino	0	0	1558
Forde	Filipino	0	1	75
Forde	Filipino	1	0	315
Forde	Filipino	1	1	45
Forde	French			14
Forde	French	0	0	505
Forde	French	0	1	53
Forde	French	1	0	58
Forde	French	1	1	337
Forde	German			106
Forde	German	0	0	2128
Forde	German	0	1	696
Forde	German	1	0	545
Forde	German	1	1	5840
Forde	Greek			14
Forde	Greek	0	0	352
Forde	Greek	0	1	138
Forde	Greek	1	0	67
Forde	Greek	1	1	340
Forde	Hungarian			6
Forde	Hungarian	0	0	443
Forde	Hungarian	0	1	63
Forde	Hungarian	1	0	29
Forde	Hungarian	1	1	109
Forde	Indian			16
Forde	Indian	0	0	1835
Forde	Indian	0	1	87
Forde	Indian	1	0	77
Forde	Indian	1	1	66
Forde	Irish			177
Forde	Irish	0	0	3863
Forde	Irish	0	1	1234
Forde	Irish	1	0	875
Forde	Irish	1	1	10605
Forde	Italian			35
Forde	Italian	0	0	920
Forde	Italian	0	1	428
Forde	Italian	1	0	223
Forde	Italian	1	1	1615
Forde	Korean	0	0	476
Forde	Korean	0	1	3
Forde	Korean	1	0	15
Forde	Korean	1	1	3
Forde	Lebanese	0	0	192
Forde	Lebanese	0	1	79
Forde	Lebanese	1	0	30
Forde	Lebanese	1	1	76
Forde	Macedonian	0	0	78
Forde	Macedonian	0	1	8
Forde	Macedonian	1	0	8
Forde	Macedonian	1	1	25
Forde	Maltese			3
Forde	Maltese	0	0	226
Forde	Maltese	0	1	89
Forde	Maltese	1	0	64
Forde	Maltese	1	1	272
Forde	Maori			96
Forde	Maori	0	0	5166
Forde	Maori	0	1	417
Forde	Maori	1	0	281
Forde	Maori	1	1	115
Forde	NZ			44
Forde	NZ	0	0	2771
Forde	NZ	0	1	756
Forde	NZ	1	0	538
Forde	NZ	1	1	202
Forde	(Other)			198
Forde	(Other)	0	0	12995
Forde	(Other)	0	1	1335
Forde	(Other)	1	0	1078
Forde	(Other)	1	1	1676
Forde	Polish			10
Forde	Polish	0	0	577
Forde	Polish	0	1	102
Forde	Polish	1	0	50
Forde	Polish	1	1	238
Forde	Russian			5
Forde	Russian	0	0	367
Forde	Russian	0	1	65
Forde	Russian	1	0	59
Forde	Russian	1	1	132
Forde	Scottish			158
Forde	Scottish	0	0	4933
Forde	Scottish	0	1	1296
Forde	Scottish	1	0	1006
Forde	Scottish	1	1	8708
Forde	Serbian			4
Forde	Serbian	0	0	257
Forde	Serbian	0	1	40
Forde	Serbian	1	0	17
Forde	Serbian	1	1	32
Forde	South African			10
Forde	South African	0	0	981
Forde	South African	0	1	86
Forde	South African	1	0	76
Forde	South African	1	1	30
Forde	Spanish			16
Forde	Spanish	0	0	575
Forde	Spanish	0	1	54
Forde	Spanish	1	0	62
Forde	Spanish	1	1	145
Forde	Sri Lankan	0	0	196
Forde	Sri Lankan	0	1	15
