CED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Wright	Real estate agent	11812	737
Wright	Real estate agent	14437	1738
Wright	Real estate agent	18375	2093
Wright	Real estate agent	23625	825
Wright	Real estate agent	28875	252
Wright	Real estate agent	34125	100
Wright	Real estate agent	39375	28
Wright	Real estate agent	44625	20
Wright	Real estate agent	49875	18
Wright	State or territory housing authority	0	20
Wright	State or territory housing authority	3937	24
Wright	State or territory housing authority	5250	100
Wright	State or territory housing authority	7875	71
Wright	State or territory housing authority	10500	24
Wright	State or territory housing authority	11812	53
Wright	State or territory housing authority	14437	22
Wright	State or territory housing authority	18375	3
Adelaide		0	168
Adelaide		3937	8
Adelaide		5250	15
Adelaide		7875	8
Adelaide		10500	3
Adelaide		11812	12
Adelaide		14437	24
Adelaide		18375	13
Adelaide		23625	6
Adelaide		28875	5
Adelaide	(Other)	0	36
Adelaide	(Other)	3937	3
Adelaide	(Other)	5250	31
Adelaide	(Other)	7875	59
Adelaide	(Other)	10500	46
Adelaide	(Other)	11812	106
Adelaide	(Other)	14437	175
Adelaide	(Other)	18375	96
Adelaide	(Other)	23625	37
Adelaide	(Other)	28875	20
Adelaide	(Other)	34125	5
Adelaide	(Other)	39375	7
Adelaide	(Other)	49875	3
Adelaide	Co-op/church group etc	0	52
Adelaide	Co-op/church group etc	3937	117
Adelaide	Co-op/church group etc	5250	225
Adelaide	Co-op/church group etc	7875	363
Adelaide	Co-op/church group etc	10500	101
Adelaide	Co-op/church group etc	11812	104
Adelaide	Co-op/church group etc	14437	77
Adelaide	Co-op/church group etc	18375	29
Adelaide	Co-op/church group etc	23625	10
Adelaide	Co-op/church group etc	28875	3
Adelaide	Person not in same household	0	361
Adelaide	Person not in same household	3937	25
Adelaide	Person not in same household	5250	256
Adelaide	Person not in same household	7875	422
Adelaide	Person not in same household	10500	342
Adelaide	Person not in same household	11812	903
Adelaide	Person not in same household	14437	1608
Adelaide	Person not in same household	18375	1452
Adelaide	Person not in same household	23625	553
Adelaide	Person not in same household	28875	178
Adelaide	Person not in same household	34125	74
Adelaide	Person not in same household	39375	43
Adelaide	Person not in same household	44625	24
Adelaide	Person not in same household	49875	30
Adelaide	Real estate agent	0	37
Adelaide	Real estate agent	3937	8
Adelaide	Real estate agent	5250	94
Adelaide	Real estate agent	7875	247
Adelaide	Real estate agent	10500	317
Adelaide	Real estate agent	11812	1686
Adelaide	Real estate agent	14437	3484
Adelaide	Real estate agent	18375	4187
Adelaide	Real estate agent	23625	1722
Adelaide	Real estate agent	28875	576
Adelaide	Real estate agent	34125	254
Adelaide	Real estate agent	39375	119
Adelaide	Real estate agent	44625	53
Adelaide	Real estate agent	49875	70
Adelaide	State or territory housing authority	0	314
Adelaide	State or territory housing authority	3937	746
Adelaide	State or territory housing authority	5250	1308
Adelaide	State or territory housing authority	7875	568
Adelaide	State or territory housing authority	10500	221
Adelaide	State or territory housing authority	11812	260
Adelaide	State or territory housing authority	14437	226
Adelaide	State or territory housing authority	18375	84
Adelaide	State or territory housing authority	23625	6
Adelaide	State or territory housing authority	28875	6
Adelaide	State or territory housing authority	34125	3
Adelaide	State or territory housing authority	44625	3
Adelaide	State or territory housing authority	49875	7
Barker		0	408
Barker		3937	17
Barker		5250	33
Barker		7875	32
Barker		10500	17
Barker		11812	17
Barker		14437	11
Barker		18375	3
Barker	(Other)	0	395
Barker	(Other)	3937	47
Barker	(Other)	5250	260
Barker	(Other)	7875	265
Barker	(Other)	10500	94
Barker	(Other)	11812	87
Barker	(Other)	14437	27
Barker	(Other)	18375	12
Barker	(Other)	23625	5
Barker	(Other)	28875	3
Barker	(Other)	34125	4
Barker	Co-op/church group etc	0	32
Barker	Co-op/church group etc	3937	74
Barker	Co-op/church group etc	5250	152
Barker	Co-op/church group etc	7875	127
Barker	Co-op/church group etc	10500	29
Barker	Co-op/church group etc	11812	28
Barker	Co-op/church group etc	14437	3
Barker	Co-op/church group etc	18375	3
Barker	Co-op/church group etc	49875	5
Barker	Person not in same household	0	431
Barker	Person not in same household	3937	108
Barker	Person not in same household	5250	671
Barker	Person not in same household	7875	1000
Barker	Person not in same household	10500	665
Barker	Person not in same household	11812	618
Barker	Person not in same household	14437	322
Barker	Person not in same household	18375	69
Barker	Person not in same household	23625	21
Barker	Person not in same household	28875	8
Barker	Person not in same household	34125	3
Barker	Person not in same household	39375	4
Barker	Person not in same household	49875	10
Barker	Real estate agent	0	33
Barker	Real estate agent	3937	41
Barker	Real estate agent	5250	575
Barker	Real estate agent	7875	1483
Barker	Real estate agent	10500	1069
Barker	Real estate agent	11812	2033
Barker	Real estate agent	14437	1063
Barker	Real estate agent	18375	254
Barker	Real estate agent	23625	19
Barker	Real estate agent	28875	10
Barker	Real estate agent	49875	6
Barker	State or territory housing authority	0	133
Barker	State or territory housing authority	3937	477
Barker	State or territory housing authority	5250	847
Barker	State or territory housing authority	7875	628
Barker	State or territory housing authority	10500	189
Barker	State or territory housing authority	11812	78
Barker	State or territory housing authority	14437	20
Barker	State or territory housing authority	18375	12
Barker	State or territory housing authority	23625	8
Barker	State or territory housing authority	28875	4
Barker	State or territory housing authority	49875	3
Boothby		0	132
Boothby		3937	6
Boothby		5250	15
Boothby		7875	12
Boothby		10500	4
Boothby		11812	8
Boothby		14437	12
Boothby		18375	6
Boothby	(Other)	0	14
Boothby	(Other)	3937	8
Boothby	(Other)	5250	21
Boothby	(Other)	7875	40
Boothby	(Other)	10500	17
Boothby	(Other)	11812	34
Boothby	(Other)	14437	60
Boothby	(Other)	18375	58
Boothby	(Other)	23625	8
Boothby	(Other)	28875	3
Boothby	(Other)	34125	3
Boothby	(Other)	39375	4
Boothby	(Other)	49875	3
Boothby	Co-op/church group etc	0	26
Boothby	Co-op/church group etc	3937	45
Boothby	Co-op/church group etc	5250	153
Boothby	Co-op/church group etc	7875	185
Boothby	Co-op/church group etc	10500	54
Boothby	Co-op/church group etc	11812	50
Boothby	Co-op/church group etc	14437	28
Boothby	Co-op/church group etc	18375	11
Boothby	Co-op/church group etc	23625	10
Boothby	Co-op/church group etc	34125	3
Boothby	Co-op/church group etc	44625	4
Boothby	Person not in same household	0	191
Boothby	Person not in same household	3937	24
Boothby	Person not in same household	5250	158
Boothby	Person not in same household	7875	225
Boothby	Person not in same household	10500	219
Boothby	Person not in same household	11812	499
Boothby	Person not in same household	14437	909
Boothby	Person not in same household	18375	903
Boothby	Person not in same household	23625	214
Boothby	Person not in same household	28875	63
Boothby	Person not in same household	34125	25
Boothby	Person not in same household	39375	7
Boothby	Person not in same household	44625	12
Boothby	Person not in same household	49875	14
Boothby	Real estate agent	0	11
Boothby	Real estate agent	3937	8
Boothby	Real estate agent	5250	39
Boothby	Real estate agent	7875	79
Boothby	Real estate agent	10500	121
Boothby	Real estate agent	11812	753
Boothby	Real estate agent	14437	1757
Boothby	Real estate agent	18375	2213
Boothby	Real estate agent	23625	550
Boothby	Real estate agent	28875	160
Boothby	Real estate agent	34125	65
Boothby	Real estate agent	39375	30
Boothby	Real estate agent	44625	14
Boothby	Real estate agent	49875	25
Boothby	State or territory housing authority	0	114
Boothby	State or territory housing authority	3937	289
Boothby	State or territory housing authority	5250	555
Boothby	State or territory housing authority	7875	393
Boothby	State or territory housing authority	10500	124
Boothby	State or territory housing authority	11812	127
Boothby	State or territory housing authority	14437	117
Boothby	State or territory housing authority	18375	41
Boothby	State or territory housing authority	23625	5
Boothby	State or territory housing authority	34125	3
Boothby	State or territory housing authority	39375	3
Boothby	State or territory housing authority	49875	7
Grey		0	432
Grey		3937	24
Grey		5250	25
Grey		7875	40
Grey		10500	18
Grey		11812	20
Grey		14437	3
Grey		18375	7
Grey	(Other)	0	386
Grey	(Other)	3937	69
Grey	(Other)	5250	340
Grey	(Other)	7875	386
Grey	(Other)	10500	148
Grey	(Other)	11812	98
Grey	(Other)	14437	53
Grey	(Other)	18375	17
Grey	(Other)	23625	4
Grey	(Other)	28875	5
Grey	(Other)	34125	3
Grey	(Other)	44625	3
Grey	(Other)	49875	7
Grey	Co-op/church group etc	0	101
Grey	Co-op/church group etc	3937	115
Grey	Co-op/church group etc	5250	94
Grey	Co-op/church group etc	7875	104
Grey	Co-op/church group etc	10500	16
Grey	Co-op/church group etc	11812	12
Grey	Co-op/church group etc	14437	19
Grey	Co-op/church group etc	18375	5
Grey	Person not in same household	0	554
Grey	Person not in same household	3937	108
Grey	Person not in same household	5250	625
Grey	Person not in same household	7875	940
Grey	Person not in same household	10500	648
Grey	Person not in same household	11812	636
Grey	Person not in same household	14437	377
Grey	Person not in same household	18375	109
Grey	Person not in same household	23625	13
Grey	Person not in same household	28875	9
Grey	Person not in same household	34125	6
Grey	Person not in same household	49875	7
Grey	Real estate agent	0	26
Grey	Real estate agent	3937	26
Grey	Real estate agent	5250	318
Grey	Real estate agent	7875	1350
Grey	Real estate agent	10500	769
Grey	Real estate agent	11812	1486
Grey	Real estate agent	14437	1133
Grey	Real estate agent	18375	331
Grey	Real estate agent	23625	37
Grey	Real estate agent	28875	9
Grey	Real estate agent	39375	3
Grey	Real estate agent	49875	4
Grey	State or territory housing authority	0	442
Grey	State or territory housing authority	3937	987
Grey	State or territory housing authority	5250	1340
Grey	State or territory housing authority	7875	916
Grey	State or territory housing authority	10500	281
Grey	State or territory housing authority	11812	180
Grey	State or territory housing authority	14437	58
Grey	State or territory housing authority	18375	18
Grey	State or territory housing authority	23625	5
Grey	State or territory housing authority	34125	3
Grey	State or territory housing authority	39375	3
Grey	State or territory housing authority	49875	7
Hindmarsh		0	166
Hindmarsh		3937	11
Hindmarsh		5250	10
Hindmarsh		7875	11
Hindmarsh		10500	10
Hindmarsh		11812	19
Hindmarsh		14437	10
Hindmarsh		18375	6
Hindmarsh		23625	6
Hindmarsh	(Other)	0	23
Hindmarsh	(Other)	3937	6
Hindmarsh	(Other)	5250	32
Hindmarsh	(Other)	7875	49
Hindmarsh	(Other)	10500	42
Hindmarsh	(Other)	11812	92
Hindmarsh	(Other)	14437	94
Hindmarsh	(Other)	18375	60
Hindmarsh	(Other)	23625	19
Hindmarsh	(Other)	28875	7
Hindmarsh	Co-op/church group etc	0	50
Hindmarsh	Co-op/church group etc	3937	85
Hindmarsh	Co-op/church group etc	5250	127
Hindmarsh	Co-op/church group etc	7875	183
Hindmarsh	Co-op/church group etc	10500	49
Hindmarsh	Co-op/church group etc	11812	53
Hindmarsh	Co-op/church group etc	14437	50
Hindmarsh	Co-op/church group etc	18375	12
Hindmarsh	Co-op/church group etc	23625	4
Hindmarsh	Person not in same household	0	254
Hindmarsh	Person not in same household	3937	32
Hindmarsh	Person not in same household	5250	233
Hindmarsh	Person not in same household	7875	408
Hindmarsh	Person not in same household	10500	434
Hindmarsh	Person not in same household	11812	940
Hindmarsh	Person not in same household	14437	1556
Hindmarsh	Person not in same household	18375	1184
Hindmarsh	Person not in same household	23625	321
Hindmarsh	Person not in same household	28875	93
Hindmarsh	Person not in same household	34125	32
Hindmarsh	Person not in same household	39375	18
Hindmarsh	Person not in same household	44625	10
Hindmarsh	Person not in same household	49875	9
Hindmarsh	Real estate agent	0	22
Hindmarsh	Real estate agent	3937	13
Hindmarsh	Real estate agent	5250	87
Hindmarsh	Real estate agent	7875	241
Hindmarsh	Real estate agent	10500	398
Hindmarsh	Real estate agent	11812	1729
Hindmarsh	Real estate agent	14437	2910
Hindmarsh	Real estate agent	18375	2602
Hindmarsh	Real estate agent	23625	945
Hindmarsh	Real estate agent	28875	307
Hindmarsh	Real estate agent	34125	128
Hindmarsh	Real estate agent	39375	48
Hindmarsh	Real estate agent	44625	38
Hindmarsh	Real estate agent	49875	26
Hindmarsh	State or territory housing authority	0	266
Hindmarsh	State or territory housing authority	3937	740
Hindmarsh	State or territory housing authority	5250	1258
Hindmarsh	State or territory housing authority	7875	600
Hindmarsh	State or territory housing authority	10500	191
Hindmarsh	State or territory housing authority	11812	202
Hindmarsh	State or territory housing authority	14437	220
Hindmarsh	State or territory housing authority	18375	65
Hindmarsh	State or territory housing authority	23625	6
Hindmarsh	State or territory housing authority	28875	3
Hindmarsh	State or territory housing authority	34125	3
Hindmarsh	State or territory housing authority	39375	7
Hindmarsh	State or territory housing authority	49875	8
Kingston		0	65
Kingston		3937	4
Kingston		5250	14
Kingston		7875	7
Kingston		10500	8
Kingston		11812	13
Kingston		14437	14
Kingston		18375	9
Kingston		23625	3
Kingston		34125	3
Kingston	(Other)	0	5
Kingston	(Other)	3937	7
Kingston	(Other)	5250	15
Kingston	(Other)	7875	31
Kingston	(Other)	10500	25
Kingston	(Other)	11812	50
Kingston	(Other)	14437	73
Kingston	(Other)	18375	25
Kingston	Co-op/church group etc	0	13
Kingston	Co-op/church group etc	3937	39
Kingston	Co-op/church group etc	5250	65
Kingston	Co-op/church group etc	7875	144
Kingston	Co-op/church group etc	10500	60
Kingston	Co-op/church group etc	11812	81
Kingston	Co-op/church group etc	14437	53
Kingston	Co-op/church group etc	18375	9
Kingston	Co-op/church group etc	23625	3
Kingston	Person not in same household	0	124
Kingston	Person not in same household	3937	6
Kingston	Person not in same household	5250	103
Kingston	Person not in same household	7875	200
Kingston	Person not in same household	10500	272
Kingston	Person not in same household	11812	781
Kingston	Person not in same household	14437	1579
Kingston	Person not in same household	18375	498
Kingston	Person not in same household	23625	38
Kingston	Person not in same household	28875	14
Kingston	Person not in same household	34125	5
Kingston	Person not in same household	49875	5
Kingston	Real estate agent	0	10
Kingston	Real estate agent	3937	3
Kingston	Real estate agent	5250	27
Kingston	Real estate agent	7875	100
Kingston	Real estate agent	10500	120
Kingston	Real estate agent	11812	955
Kingston	Real estate agent	14437	3878
Kingston	Real estate agent	18375	1735
Kingston	Real estate agent	23625	120
Kingston	Real estate agent	28875	32
Kingston	Real estate agent	34125	13
Kingston	Real estate agent	39375	4
Kingston	Real estate agent	49875	4
Kingston	State or territory housing authority	0	149
Kingston	State or territory housing authority	3937	536
Kingston	State or territory housing authority	5250	768
Kingston	State or territory housing authority	7875	471
Kingston	State or territory housing authority	10500	156
Kingston	State or territory housing authority	11812	286
Kingston	State or territory housing authority	14437	97
Kingston	State or territory housing authority	18375	16
Kingston	State or territory housing authority	28875	6
Kingston	State or territory housing authority	39375	3
Kingston	State or territory housing authority	44625	4
Kingston	State or territory housing authority	49875	3
Makin		0	77
Makin		3937	3
Makin		5250	10
Makin		7875	3
Makin		11812	4
Makin		14437	13
Makin		18375	4
Makin		23625	3
Makin	(Other)	0	14
Makin	(Other)	3937	14
Makin	(Other)	5250	17
Makin	(Other)	7875	10
Makin	(Other)	10500	21
Makin	(Other)	11812	86
Makin	(Other)	14437	192
Makin	(Other)	18375	26
Makin	(Other)	23625	3
Makin	(Other)	28875	3
Makin	(Other)	34125	4
Makin	(Other)	49875	3
Makin	Co-op/church group etc	0	24
Makin	Co-op/church group etc	3937	36
Makin	Co-op/church group etc	5250	61
Makin	Co-op/church group etc	7875	74
Makin	Co-op/church group etc	10500	31
Makin	Co-op/church group etc	11812	62
Makin	Co-op/church group etc	14437	18
Makin	Person not in same household	0	164
Makin	Person not in same household	3937	9
Makin	Person not in same household	5250	110
Makin	Person not in same household	7875	193
Makin	Person not in same household	10500	232
Makin	Person not in same household	11812	527
Makin	Person not in same household	14437	1366
Makin	Person not in same household	18375	523
Makin	Person not in same household	23625	66
Makin	Person not in same household	28875	10
Makin	Person not in same household	34125	3
Makin	Person not in same household	39375	7
Makin	Person not in same household	44625	3
Makin	Person not in same household	49875	3
Makin	Real estate agent	0	12
Makin	Real estate agent	3937	3
Makin	Real estate agent	5250	30
Makin	Real estate agent	7875	102
Makin	Real estate agent	10500	106
Makin	Real estate agent	11812	545
Makin	Real estate agent	14437	2925
Makin	Real estate agent	18375	1729
Makin	Real estate agent	23625	233
Makin	Real estate agent	28875	44
Makin	Real estate agent	34125	13
Makin	Real estate agent	39375	3
Makin	Real estate agent	44625	3
Makin	Real estate agent	49875	8
Makin	State or territory housing authority	0	98
Makin	State or territory housing authority	3937	364
Makin	State or territory housing authority	5250	582
Makin	State or territory housing authority	7875	334
Makin	State or territory housing authority	10500	136
Makin	State or territory housing authority	11812	186
Makin	State or territory housing authority	14437	181
Makin	State or territory housing authority	18375	31
Makin	State or territory housing authority	49875	3
Mayo		0	189
Mayo		5250	12
Mayo		7875	6
Mayo		10500	9
Mayo		11812	20
Mayo		14437	12
Mayo		18375	11
Mayo	(Other)	0	78
Mayo	(Other)	3937	13
Mayo	(Other)	5250	69
Mayo	(Other)	7875	58
Mayo	(Other)	10500	31
Mayo	(Other)	11812	71
Mayo	(Other)	14437	49
Mayo	(Other)	18375	17
Mayo	(Other)	23625	4
Mayo	(Other)	28875	3
Mayo	Co-op/church group etc	0	16
Mayo	Co-op/church group etc	3937	29
Mayo	Co-op/church group etc	5250	75
Mayo	Co-op/church group etc	7875	88
Mayo	Co-op/church group etc	10500	38
Mayo	Co-op/church group etc	11812	28
Mayo	Co-op/church group etc	14437	14
Mayo	Co-op/church group etc	18375	13
Mayo	Co-op/church group etc	23625	7
Mayo	Person not in same household	0	294
Mayo	Person not in same household	3937	26
Mayo	Person not in same household	5250	193
Mayo	Person not in same household	7875	355
Mayo	Person not in same household	10500	379
Mayo	Person not in same household	11812	570
Mayo	Person not in same household	14437	782
Mayo	Person not in same household	18375	341
Mayo	Person not in same household	23625	62
Mayo	Person not in same household	28875	24
Mayo	Person not in same household	34125	6
Mayo	Person not in same household	49875	9
Mayo	Real estate agent	0	11
Mayo	Real estate agent	3937	3
Mayo	Real estate agent	5250	42
Mayo	Real estate agent	7875	198
Mayo	Real estate agent	10500	202
Mayo	Real estate agent	11812	921
Mayo	Real estate agent	14437	1845
Mayo	Real estate agent	18375	1130
Mayo	Real estate agent	23625	203
Mayo	Real estate agent	28875	64
Mayo	Real estate agent	34125	22
Mayo	Real estate agent	39375	16
Mayo	Real estate agent	44625	3
Mayo	Real estate agent	49875	5
Mayo	State or territory housing authority	0	37
Mayo	State or territory housing authority	3937	111
Mayo	State or territory housing authority	5250	214
Mayo	State or territory housing authority	7875	145
Mayo	State or territory housing authority	10500	35
Mayo	State or territory housing authority	11812	72
Mayo	State or territory housing authority	14437	40
Mayo	State or territory housing authority	18375	6
Mayo	State or territory housing authority	23625	6
Mayo	State or territory housing authority	28875	3
Port Adelaide		0	137
Port Adelaide		3937	24
Port Adelaide		5250	16
Port Adelaide		7875	7
Port Adelaide		10500	8
Port Adelaide		11812	24
Port Adelaide		14437	27
Port Adelaide		18375	9
Port Adelaide		23625	3
Port Adelaide	(Other)	0	25
Port Adelaide	(Other)	3937	7
Port Adelaide	(Other)	5250	35
Port Adelaide	(Other)	7875	47
Port Adelaide	(Other)	10500	69
Port Adelaide	(Other)	11812	210
Port Adelaide	(Other)	14437	229
Port Adelaide	(Other)	18375	81
Port Adelaide	(Other)	23625	13
Port Adelaide	(Other)	28875	5
Port Adelaide	Co-op/church group etc	0	20
Port Adelaide	Co-op/church group etc	3937	73
Port Adelaide	Co-op/church group etc	5250	97
Port Adelaide	Co-op/church group etc	7875	209
Port Adelaide	Co-op/church group etc	10500	92
Port Adelaide	Co-op/church group etc	11812	112
Port Adelaide	Co-op/church group etc	14437	74
Port Adelaide	Co-op/church group etc	18375	12
Port Adelaide	Co-op/church group etc	23625	3
Port Adelaide	Person not in same household	0	258
Port Adelaide	Person not in same household	3937	33
Port Adelaide	Person not in same household	5250	183
Port Adelaide	Person not in same household	7875	355
Port Adelaide	Person not in same household	10500	451
Port Adelaide	Person not in same household	11812	1085
Port Adelaide	Person not in same household	14437	1603
Port Adelaide	Person not in same household	18375	743
Port Adelaide	Person not in same household	23625	101
Port Adelaide	Person not in same household	28875	34
Port Adelaide	Person not in same household	34125	12
Port Adelaide	Person not in same household	39375	8
Port Adelaide	Person not in same household	49875	5
Port Adelaide	Real estate agent	0	24
Port Adelaide	Real estate agent	3937	4
Port Adelaide	Real estate agent	5250	59
Port Adelaide	Real estate agent	7875	182
Port Adelaide	Real estate agent	10500	257
Port Adelaide	Real estate agent	11812	1411
Port Adelaide	Real estate agent	14437	3449
Port Adelaide	Real estate agent	18375	1996
Port Adelaide	Real estate agent	23625	264
Port Adelaide	Real estate agent	28875	57
Port Adelaide	Real estate agent	34125	13
Port Adelaide	Real estate agent	39375	7
Port Adelaide	Real estate agent	44625	5
Port Adelaide	Real estate agent	49875	10
Port Adelaide	State or territory housing authority	0	322
Port Adelaide	State or territory housing authority	3937	1016
Port Adelaide	State or territory housing authority	5250	1597
Port Adelaide	State or territory housing authority	7875	902
Port Adelaide	State or territory housing authority	10500	354
Port Adelaide	State or territory housing authority	11812	491
Port Adelaide	State or territory housing authority	14437	396
Port Adelaide	State or territory housing authority	18375	91
Port Adelaide	State or territory housing authority	23625	11
Port Adelaide	State or territory housing authority	28875	5
Port Adelaide	State or territory housing authority	34125	3
Port Adelaide	State or territory housing authority	39375	4
Port Adelaide	State or territory housing authority	49875	11
Sturt		0	155
Sturt		3937	14
Sturt		5250	13
Sturt		7875	9
Sturt		11812	8
Sturt		14437	24
Sturt		18375	16
Sturt		23625	3
Sturt		49875	3
Sturt	(Other)	0	18
Sturt	(Other)	3937	7
Sturt	(Other)	5250	45
Sturt	(Other)	7875	25
Sturt	(Other)	10500	26
Sturt	(Other)	11812	104
Sturt	(Other)	14437	102
Sturt	(Other)	18375	60
Sturt	(Other)	28875	6
Sturt	Co-op/church group etc	0	39
Sturt	Co-op/church group etc	3937	85
Sturt	Co-op/church group etc	5250	101
Sturt	Co-op/church group etc	7875	167
Sturt	Co-op/church group etc	10500	54
Sturt	Co-op/church group etc	11812	42
Sturt	Co-op/church group etc	14437	44
Sturt	Co-op/church group etc	18375	11
Sturt	Co-op/church group etc	23625	5
Sturt	Person not in same household	0	258
Sturt	Person not in same household	3937	26
Sturt	Person not in same household	5250	190
Sturt	Person not in same household	7875	303
Sturt	Person not in same household	10500	265
Sturt	Person not in same household	11812	708
Sturt	Person not in same household	14437	1262
Sturt	Person not in same household	18375	894
Sturt	Person not in same household	23625	215
Sturt	Person not in same household	28875	67
Sturt	Person not in same household	34125	28
Sturt	Person not in same household	39375	14
Sturt	Person not in same household	49875	14
Sturt	Real estate agent	0	21
Sturt	Real estate agent	3937	5
Sturt	Real estate agent	5250	39
Sturt	Real estate agent	7875	132
Sturt	Real estate agent	10500	190
Sturt	Real estate agent	11812	1057
Sturt	Real estate agent	14437	2631
Sturt	Real estate agent	18375	2332
Sturt	Real estate agent	23625	634
Sturt	Real estate agent	28875	196
Sturt	Real estate agent	34125	78
Sturt	Real estate agent	39375	43
Sturt	Real estate agent	44625	15
Sturt	Real estate agent	49875	21
Sturt	State or territory housing authority	0	121
Sturt	State or territory housing authority	3937	426
Sturt	State or territory housing authority	5250	797
Sturt	State or territory housing authority	7875	332
Sturt	State or territory housing authority	10500	107
Sturt	State or territory housing authority	11812	147
Sturt	State or territory housing authority	14437	126
Sturt	State or territory housing authority	18375	51
Sturt	State or territory housing authority	23625	4
Sturt	State or territory housing authority	28875	7
Sturt	State or territory housing authority	44625	3
Sturt	State or territory housing authority	49875	12
Wakefield		0	166
Wakefield		3937	11
Wakefield		5250	27
Wakefield		7875	22
Wakefield		10500	13
Wakefield		11812	24
Wakefield		14437	29
Wakefield		18375	4
Wakefield		23625	3
Wakefield		28875	3
Wakefield	(Other)	0	77
Wakefield	(Other)	3937	20
Wakefield	(Other)	5250	100
Wakefield	(Other)	7875	91
Wakefield	(Other)	10500	72
Wakefield	(Other)	11812	409
Wakefield	(Other)	14437	147
Wakefield	(Other)	18375	20
Wakefield	(Other)	23625	11
Wakefield	(Other)	34125	3
Wakefield	(Other)	49875	3
Wakefield	Co-op/church group etc	0	35
Wakefield	Co-op/church group etc	3937	55
Wakefield	Co-op/church group etc	5250	149
Wakefield	Co-op/church group etc	7875	235
Wakefield	Co-op/church group etc	10500	102
Wakefield	Co-op/church group etc	11812	67
Wakefield	Co-op/church group etc	14437	34
Wakefield	Co-op/church group etc	18375	19
Wakefield	Co-op/church group etc	28875	3
Wakefield	Person not in same household	0	242
Wakefield	Person not in same household	3937	20
Wakefield	Person not in same household	5250	211
Wakefield	Person not in same household	7875	496
Wakefield	Person not in same household	10500	585
Wakefield	Person not in same household	11812	1080
Wakefield	Person not in same household	14437	1045
Wakefield	Person not in same household	18375	213
Wakefield	Person not in same household	23625	38
Wakefield	Person not in same household	28875	10
Wakefield	Person not in same household	39375	3
Wakefield	Real estate agent	0	31
Wakefield	Real estate agent	3937	12
Wakefield	Real estate agent	5250	93
Wakefield	Real estate agent	7875	560
Wakefield	Real estate agent	10500	947
Wakefield	Real estate agent	11812	2989
Wakefield	Real estate agent	14437	3436
Wakefield	Real estate agent	18375	659
Wakefield	Real estate agent	23625	88
Wakefield	Real estate agent	28875	23
Wakefield	Real estate agent	34125	8
Wakefield	Real estate agent	39375	4
Wakefield	Real estate agent	49875	6
Wakefield	State or territory housing authority	0	249
Wakefield	State or territory housing authority	3937	668
Wakefield	State or territory housing authority	5250	1158
Wakefield	State or territory housing authority	7875	728
Wakefield	State or territory housing authority	10500	366
Wakefield	State or territory housing authority	11812	348
Wakefield	State or territory housing authority	14437	77
Wakefield	State or territory housing authority	18375	18
Wakefield	State or territory housing authority	23625	4
Wakefield	State or territory housing authority	39375	4
Wakefield	State or territory housing authority	49875	9
Brand		0	98
Brand		3937	4
Brand		5250	5
Brand		7875	4
Brand		10500	3
Brand		11812	11
Brand		14437	10
Brand		18375	18
Brand		23625	5
Brand	(Other)	0	29
Brand	(Other)	3937	3
Brand	(Other)	5250	21
Brand	(Other)	7875	39
Brand	(Other)	10500	45
Brand	(Other)	11812	280
Brand	(Other)	14437	139
Brand	(Other)	18375	95
Brand	(Other)	23625	25
Brand	(Other)	28875	3
Brand	(Other)	49875	4
Brand	Co-op/church group etc	0	9
Brand	Co-op/church group etc	3937	10
Brand	Co-op/church group etc	5250	17
Brand	Co-op/church group etc	7875	53
Brand	Co-op/church group etc	10500	19
Brand	Co-op/church group etc	11812	5
Brand	Co-op/church group etc	14437	5
Brand	Co-op/church group etc	23625	3
Brand	Person not in same household	0	172
Brand	Person not in same household	3937	8
Brand	Person not in same household	5250	92
Brand	Person not in same household	7875	146
Brand	Person not in same household	10500	201
Brand	Person not in same household	11812	425
Brand	Person not in same household	14437	1034
Brand	Person not in same household	18375	1366
Brand	Person not in same household	23625	234
Brand	Person not in same household	28875	42
Brand	Person not in same household	34125	3
Brand	Person not in same household	39375	6
Brand	Person not in same household	44625	7
Brand	Person not in same household	49875	7
Brand	Real estate agent	0	13
Brand	Real estate agent	3937	3
Brand	Real estate agent	5250	23
Brand	Real estate agent	7875	45
Brand	Real estate agent	10500	85
Brand	Real estate agent	11812	539
Brand	Real estate agent	14437	2206
Brand	Real estate agent	18375	4388
Brand	Real estate agent	23625	714
Brand	Real estate agent	28875	95
Brand	Real estate agent	34125	33
Brand	Real estate agent	39375	12
Brand	Real estate agent	44625	3
Brand	Real estate agent	49875	21
Brand	State or territory housing authority	0	48
Brand	State or territory housing authority	3937	71
Brand	State or territory housing authority	5250	453
Brand	State or territory housing authority	7875	330
Brand	State or territory housing authority	10500	118
Brand	State or territory housing authority	11812	111
Brand	State or territory housing authority	14437	79
Brand	State or territory housing authority	18375	15
Brand	State or territory housing authority	23625	3
Burt		0	99
Burt		3937	3
Burt		5250	6
Burt		7875	14
Burt		10500	4
Burt		11812	9
Burt		14437	16
Burt		18375	18
Burt	(Other)	0	17
Burt	(Other)	3937	10
Burt	(Other)	5250	23
Burt	(Other)	7875	40
Burt	(Other)	10500	23
Burt	(Other)	11812	25
Burt	(Other)	14437	100
Burt	(Other)	18375	139
Burt	(Other)	23625	34
Burt	(Other)	28875	7
Burt	Co-op/church group etc	0	10
Burt	Co-op/church group etc	3937	14
