CED_NAME16	Religion	Denomination	Sex	persons
Forrest	Hinduism		F	223
Forrest	Hinduism		M	267
Forrest	Islam		F	324
Forrest	Islam		M	362
Forrest	Judaism		F	52
Forrest	Judaism		M	42
Forrest	No religion		F	25160
Forrest	No religion		M	27967
Fremantle	(Other)		F	7116
Fremantle	(Other)		M	7482
Fremantle	(Other)	(Other)	F	367
Fremantle	(Other)	(Other)	M	295
Fremantle	(Other)	Australian Aboriginal Traditional	F	13
Fremantle	(Other)	Australian Aboriginal Traditional	M	10
Fremantle	(Other)	Other spiritual beliefs	F	226
Fremantle	(Other)	Other spiritual beliefs	M	165
Fremantle	(Other)	Secular beliefs	F	203
Fremantle	(Other)	Secular beliefs	M	290
Fremantle	(Other)	Sikhism	F	155
Fremantle	(Other)	Sikhism	M	210
Fremantle	Buddhism		F	1472
Fremantle	Buddhism		M	1049
Fremantle	Christianity		F	2106
Fremantle	Christianity		M	1799
Fremantle	Christianity	(Other)	F	96
Fremantle	Christianity	(Other)	M	75
Fremantle	Christianity	Anglican	F	9394
Fremantle	Christianity	Anglican	M	7724
Fremantle	Christianity	Baptist	F	1087
Fremantle	Christianity	Baptist	M	895
Fremantle	Christianity	Brethren	F	41
Fremantle	Christianity	Brethren	M	38
Fremantle	Christianity	Catholic	F	21705
Fremantle	Christianity	Catholic	M	19644
Fremantle	Christianity	Churches Of Christ	F	137
Fremantle	Christianity	Churches Of Christ	M	90
Fremantle	Christianity	Eastern Orthodox	F	748
Fremantle	Christianity	Eastern Orthodox	M	661
Fremantle	Christianity	Jehovah's Witnesses	F	254
Fremantle	Christianity	Jehovah's Witnesses	M	193
Fremantle	Christianity	Latter Day Saints	F	81
Fremantle	Christianity	Latter Day Saints	M	77
Fremantle	Christianity	Lutheran	F	184
Fremantle	Christianity	Lutheran	M	152
Fremantle	Christianity	Oriental Orthodox	F	53
Fremantle	Christianity	Oriental Orthodox	M	38
Fremantle	Christianity	Pentecostal	F	848
Fremantle	Christianity	Pentecostal	M	751
Fremantle	Christianity	Presbyterian Reformed	F	1187
Fremantle	Christianity	Presbyterian Reformed	M	1096
Fremantle	Christianity	Protestant (Other)	F	403
Fremantle	Christianity	Protestant (Other)	M	365
Fremantle	Christianity	Salvation Army	F	85
Fremantle	Christianity	Salvation Army	M	63
Fremantle	Christianity	Seventh Day Adventist	F	91
Fremantle	Christianity	Seventh Day Adventist	M	72
Fremantle	Christianity	Uniting Church	F	1517
Fremantle	Christianity	Uniting Church	M	995
Fremantle	Hinduism		F	754
Fremantle	Hinduism		M	824
Fremantle	Islam		F	693
Fremantle	Islam		M	727
Fremantle	Judaism		F	96
Fremantle	Judaism		M	88
Fremantle	No religion		F	24764
Fremantle	No religion		M	26989
Hasluck	(Other)		F	6233
Hasluck	(Other)		M	8675
Hasluck	(Other)	(Other)	F	334
Hasluck	(Other)	(Other)	M	226
Hasluck	(Other)	Australian Aboriginal Traditional	F	12
Hasluck	(Other)	Australian Aboriginal Traditional	M	18
Hasluck	(Other)	Other spiritual beliefs	F	156
Hasluck	(Other)	Other spiritual beliefs	M	94
Hasluck	(Other)	Secular beliefs	F	213
Hasluck	(Other)	Secular beliefs	M	266
Hasluck	(Other)	Sikhism	F	367
Hasluck	(Other)	Sikhism	M	424
Hasluck	Buddhism		F	1320
Hasluck	Buddhism		M	981
Hasluck	Christianity		F	2836
Hasluck	Christianity		M	2579
Hasluck	Christianity	(Other)	F	175
Hasluck	Christianity	(Other)	M	170
Hasluck	Christianity	Anglican	F	11329
Hasluck	Christianity	Anglican	M	9749
Hasluck	Christianity	Baptist	F	1492
Hasluck	Christianity	Baptist	M	1372
Hasluck	Christianity	Brethren	F	147
Hasluck	Christianity	Brethren	M	167
Hasluck	Christianity	Catholic	F	15195
Hasluck	Christianity	Catholic	M	14414
Hasluck	Christianity	Churches Of Christ	F	329
Hasluck	Christianity	Churches Of Christ	M	267
Hasluck	Christianity	Eastern Orthodox	F	366
Hasluck	Christianity	Eastern Orthodox	M	357
Hasluck	Christianity	Jehovah's Witnesses	F	435
Hasluck	Christianity	Jehovah's Witnesses	M	380
Hasluck	Christianity	Latter Day Saints	F	250
Hasluck	Christianity	Latter Day Saints	M	191
Hasluck	Christianity	Lutheran	F	228
Hasluck	Christianity	Lutheran	M	212
Hasluck	Christianity	Oriental Orthodox	F	84
Hasluck	Christianity	Oriental Orthodox	M	94
Hasluck	Christianity	Pentecostal	F	801
Hasluck	Christianity	Pentecostal	M	669
Hasluck	Christianity	Presbyterian Reformed	F	1292
Hasluck	Christianity	Presbyterian Reformed	M	1124
Hasluck	Christianity	Protestant (Other)	F	480
Hasluck	Christianity	Protestant (Other)	M	415
Hasluck	Christianity	Salvation Army	F	151
Hasluck	Christianity	Salvation Army	M	127
Hasluck	Christianity	Seventh Day Adventist	F	455
Hasluck	Christianity	Seventh Day Adventist	M	375
Hasluck	Christianity	Uniting Church	F	1731
Hasluck	Christianity	Uniting Church	M	1287
Hasluck	Hinduism		F	1081
Hasluck	Hinduism		M	1278
Hasluck	Islam		F	1553
Hasluck	Islam		M	1976
Hasluck	Judaism		F	58
Hasluck	Judaism		M	48
Hasluck	No religion		F	21620
Hasluck	No religion		M	24946
Moore	(Other)		F	4808
Moore	(Other)		M	5424
Moore	(Other)	(Other)	F	306
Moore	(Other)	(Other)	M	227
Moore	(Other)	Other spiritual beliefs	F	155
Moore	(Other)	Other spiritual beliefs	M	85
Moore	(Other)	Secular beliefs	F	174
Moore	(Other)	Secular beliefs	M	230
Moore	(Other)	Sikhism	F	108
Moore	(Other)	Sikhism	M	93
Moore	Buddhism		F	963
Moore	Buddhism		M	610
Moore	Christianity		F	2280
Moore	Christianity		M	1945
Moore	Christianity	(Other)	F	77
Moore	Christianity	(Other)	M	68
Moore	Christianity	Anglican	F	13926
Moore	Christianity	Anglican	M	12090
Moore	Christianity	Baptist	F	1426
Moore	Christianity	Baptist	M	1229
Moore	Christianity	Brethren	F	3
Moore	Christianity	Brethren	M	3
Moore	Christianity	Catholic	F	16970
Moore	Christianity	Catholic	M	15457
Moore	Christianity	Churches Of Christ	F	279
Moore	Christianity	Churches Of Christ	M	237
Moore	Christianity	Eastern Orthodox	F	694
Moore	Christianity	Eastern Orthodox	M	649
Moore	Christianity	Jehovah's Witnesses	F	206
Moore	Christianity	Jehovah's Witnesses	M	145
Moore	Christianity	Latter Day Saints	F	196
Moore	Christianity	Latter Day Saints	M	166
Moore	Christianity	Lutheran	F	228
Moore	Christianity	Lutheran	M	229
Moore	Christianity	Oriental Orthodox	F	125
Moore	Christianity	Oriental Orthodox	M	145
Moore	Christianity	Pentecostal	F	935
Moore	Christianity	Pentecostal	M	761
Moore	Christianity	Presbyterian Reformed	F	1611
Moore	Christianity	Presbyterian Reformed	M	1505
Moore	Christianity	Protestant (Other)	F	449
Moore	Christianity	Protestant (Other)	M	416
Moore	Christianity	Salvation Army	F	89
Moore	Christianity	Salvation Army	M	77
Moore	Christianity	Seventh Day Adventist	F	91
Moore	Christianity	Seventh Day Adventist	M	60
Moore	Christianity	Uniting Church	F	2162
Moore	Christianity	Uniting Church	M	1624
Moore	Hinduism		F	502
Moore	Hinduism		M	552
Moore	Islam		F	567
Moore	Islam		M	639
Moore	Judaism		F	78
Moore	Judaism		M	72
Moore	No religion		F	21312
Moore	No religion		M	24801
O'Connor	(Other)		F	9222
O'Connor	(Other)		M	11048
O'Connor	(Other)	(Other)	F	403
O'Connor	(Other)	(Other)	M	225
O'Connor	(Other)	Australian Aboriginal Traditional	F	87
O'Connor	(Other)	Australian Aboriginal Traditional	M	100
O'Connor	(Other)	Other spiritual beliefs	F	190
O'Connor	(Other)	Other spiritual beliefs	M	125
O'Connor	(Other)	Secular beliefs	F	198
O'Connor	(Other)	Secular beliefs	M	278
O'Connor	(Other)	Sikhism	F	59
O'Connor	(Other)	Sikhism	M	70
O'Connor	Buddhism		F	731
O'Connor	Buddhism		M	494
O'Connor	Christianity		F	3236
O'Connor	Christianity		M	2953
O'Connor	Christianity	(Other)	F	109
O'Connor	Christianity	(Other)	M	88
O'Connor	Christianity	Anglican	F	13075
O'Connor	Christianity	Anglican	M	12243
O'Connor	Christianity	Baptist	F	2086
O'Connor	Christianity	Baptist	M	2005
O'Connor	Christianity	Brethren	F	109
O'Connor	Christianity	Brethren	M	105
O'Connor	Christianity	Catholic	F	12978
O'Connor	Christianity	Catholic	M	12371
O'Connor	Christianity	Churches Of Christ	F	632
O'Connor	Christianity	Churches Of Christ	M	522
O'Connor	Christianity	Eastern Orthodox	F	159
O'Connor	Christianity	Eastern Orthodox	M	174
O'Connor	Christianity	Jehovah's Witnesses	F	612
O'Connor	Christianity	Jehovah's Witnesses	M	412
O'Connor	Christianity	Latter Day Saints	F	258
O'Connor	Christianity	Latter Day Saints	M	226
O'Connor	Christianity	Lutheran	F	477
O'Connor	Christianity	Lutheran	M	384
O'Connor	Christianity	Oriental Orthodox	F	15
O'Connor	Christianity	Oriental Orthodox	M	21
O'Connor	Christianity	Pentecostal	F	674
O'Connor	Christianity	Pentecostal	M	603
O'Connor	Christianity	Presbyterian Reformed	F	1619
O'Connor	Christianity	Presbyterian Reformed	M	1592
O'Connor	Christianity	Protestant (Other)	F	439
O'Connor	Christianity	Protestant (Other)	M	415
O'Connor	Christianity	Salvation Army	F	241
O'Connor	Christianity	Salvation Army	M	171
O'Connor	Christianity	Seventh Day Adventist	F	357
O'Connor	Christianity	Seventh Day Adventist	M	315
O'Connor	Christianity	Uniting Church	F	3331
O'Connor	Christianity	Uniting Church	M	2722
O'Connor	Hinduism		F	252
O'Connor	Hinduism		M	320
O'Connor	Islam		F	386
O'Connor	Islam		M	528
O'Connor	Judaism		F	18
O'Connor	Judaism		M	20
O'Connor	No religion		F	24599
O'Connor	No religion		M	29218
Pearce	(Other)		F	9271
Pearce	(Other)		M	9855
Pearce	(Other)	(Other)	F	368
Pearce	(Other)	(Other)	M	249
Pearce	(Other)	Australian Aboriginal Traditional	F	20
Pearce	(Other)	Australian Aboriginal Traditional	M	12
Pearce	(Other)	Other spiritual beliefs	F	168
Pearce	(Other)	Other spiritual beliefs	M	113
Pearce	(Other)	Secular beliefs	F	240
Pearce	(Other)	Secular beliefs	M	303
Pearce	(Other)	Sikhism	F	647
Pearce	(Other)	Sikhism	M	710
Pearce	Buddhism		F	1271
Pearce	Buddhism		M	927
Pearce	Christianity		F	3677
Pearce	Christianity		M	3119
Pearce	Christianity	(Other)	F	131
Pearce	Christianity	(Other)	M	131
Pearce	Christianity	Anglican	F	16410
Pearce	Christianity	Anglican	M	14248
Pearce	Christianity	Assyrian Apostolic	F	4
Pearce	Christianity	Assyrian Apostolic	M	8
Pearce	Christianity	Baptist	F	1686
Pearce	Christianity	Baptist	M	1614
Pearce	Christianity	Brethren	F	86
Pearce	Christianity	Brethren	M	84
Pearce	Christianity	Catholic	F	18216
Pearce	Christianity	Catholic	M	16901
Pearce	Christianity	Churches Of Christ	F	220
Pearce	Christianity	Churches Of Christ	M	190
Pearce	Christianity	Eastern Orthodox	F	505
Pearce	Christianity	Eastern Orthodox	M	525
Pearce	Christianity	Jehovah's Witnesses	F	537
Pearce	Christianity	Jehovah's Witnesses	M	414
Pearce	Christianity	Latter Day Saints	F	512
Pearce	Christianity	Latter Day Saints	M	475
Pearce	Christianity	Lutheran	F	260
Pearce	Christianity	Lutheran	M	248
Pearce	Christianity	Oriental Orthodox	F	108
Pearce	Christianity	Oriental Orthodox	M	100
Pearce	Christianity	Pentecostal	F	1426
Pearce	Christianity	Pentecostal	M	1267
Pearce	Christianity	Presbyterian Reformed	F	1619
Pearce	Christianity	Presbyterian Reformed	M	1491
Pearce	Christianity	Protestant (Other)	F	653
Pearce	Christianity	Protestant (Other)	M	535
Pearce	Christianity	Salvation Army	F	247
Pearce	Christianity	Salvation Army	M	179
Pearce	Christianity	Seventh Day Adventist	F	227
Pearce	Christianity	Seventh Day Adventist	M	177
Pearce	Christianity	Uniting Church	F	1762
Pearce	Christianity	Uniting Church	M	1442
Pearce	Hinduism		F	1226
Pearce	Hinduism		M	1309
Pearce	Islam		F	1046
Pearce	Islam		M	1070
Pearce	Judaism		F	71
Pearce	Judaism		M	61
Pearce	No religion		F	29196
Pearce	No religion		M	32217
Perth	(Other)		F	8289
Perth	(Other)		M	8893
Perth	(Other)	(Other)	F	345
Perth	(Other)	(Other)	M	308
Perth	(Other)	Australian Aboriginal Traditional	F	7
Perth	(Other)	Australian Aboriginal Traditional	M	8
Perth	(Other)	Other spiritual beliefs	F	156
Perth	(Other)	Other spiritual beliefs	M	133
Perth	(Other)	Secular beliefs	F	256
Perth	(Other)	Secular beliefs	M	344
Perth	(Other)	Sikhism	F	259
Perth	(Other)	Sikhism	M	341
Perth	Buddhism		F	2807
Perth	Buddhism		M	2082
Perth	Christianity		F	2261
Perth	Christianity		M	1809
Perth	Christianity	(Other)	F	88
Perth	Christianity	(Other)	M	69
Perth	Christianity	Anglican	F	7649
Perth	Christianity	Anglican	M	6464
Perth	Christianity	Baptist	F	777
Perth	Christianity	Baptist	M	649
Perth	Christianity	Brethren	F	5
Perth	Christianity	Brethren	M	4
Perth	Christianity	Catholic	F	19634
Perth	Christianity	Catholic	M	17976
Perth	Christianity	Churches Of Christ	F	196
Perth	Christianity	Churches Of Christ	M	123
Perth	Christianity	Eastern Orthodox	F	1722
Perth	Christianity	Eastern Orthodox	M	1605
Perth	Christianity	Jehovah's Witnesses	F	230
Perth	Christianity	Jehovah's Witnesses	M	194
Perth	Christianity	Latter Day Saints	F	109
Perth	Christianity	Latter Day Saints	M	89
Perth	Christianity	Lutheran	F	235
Perth	Christianity	Lutheran	M	194
Perth	Christianity	Oriental Orthodox	F	76
Perth	Christianity	Oriental Orthodox	M	74
Perth	Christianity	Pentecostal	F	454
Perth	Christianity	Pentecostal	M	353
Perth	Christianity	Presbyterian Reformed	F	876
Perth	Christianity	Presbyterian Reformed	M	812
Perth	Christianity	Protestant (Other)	F	376
Perth	Christianity	Protestant (Other)	M	349
Perth	Christianity	Salvation Army	F	154
Perth	Christianity	Salvation Army	M	101
Perth	Christianity	Seventh Day Adventist	F	120
Perth	Christianity	Seventh Day Adventist	M	79
Perth	Christianity	Uniting Church	F	1288
Perth	Christianity	Uniting Church	M	955
Perth	Hinduism		F	1411
Perth	Hinduism		M	1693
Perth	Islam		F	1455
Perth	Islam		M	1786
Perth	Judaism		F	652
Perth	Judaism		M	621
Perth	No religion		F	23748
Perth	No religion		M	27348
Stirling	(Other)		F	6806
Stirling	(Other)		M	6930
Stirling	(Other)	(Other)	F	410
Stirling	(Other)	(Other)	M	362
Stirling	(Other)	Australian Aboriginal Traditional	F	4
Stirling	(Other)	Australian Aboriginal Traditional	M	6
Stirling	(Other)	Other spiritual beliefs	F	135
Stirling	(Other)	Other spiritual beliefs	M	100
Stirling	(Other)	Secular beliefs	F	168
Stirling	(Other)	Secular beliefs	M	255
Stirling	(Other)	Sikhism	F	580
Stirling	(Other)	Sikhism	M	778
Stirling	Buddhism		F	2734
Stirling	Buddhism		M	2182
Stirling	Christianity		F	2435
Stirling	Christianity		M	2057
Stirling	Christianity	(Other)	F	70
Stirling	Christianity	(Other)	M	40
Stirling	Christianity	Anglican	F	7835
Stirling	Christianity	Anglican	M	6325
Stirling	Christianity	Assyrian Apostolic	F	3
Stirling	Christianity	Assyrian Apostolic	M	4
Stirling	Christianity	Baptist	F	1197
Stirling	Christianity	Baptist	M	1079
Stirling	Christianity	Brethren	F	13
Stirling	Christianity	Brethren	M	9
Stirling	Christianity	Catholic	F	20801
Stirling	Christianity	Catholic	M	18480
Stirling	Christianity	Churches Of Christ	F	240
Stirling	Christianity	Churches Of Christ	M	157
Stirling	Christianity	Eastern Orthodox	F	2789
Stirling	Christianity	Eastern Orthodox	M	2682
Stirling	Christianity	Jehovah's Witnesses	F	386
Stirling	Christianity	Jehovah's Witnesses	M	268
Stirling	Christianity	Latter Day Saints	F	138
Stirling	Christianity	Latter Day Saints	M	126
Stirling	Christianity	Lutheran	F	208
Stirling	Christianity	Lutheran	M	138
Stirling	Christianity	Oriental Orthodox	F	198
Stirling	Christianity	Oriental Orthodox	M	195
Stirling	Christianity	Pentecostal	F	756
Stirling	Christianity	Pentecostal	M	626
Stirling	Christianity	Presbyterian Reformed	F	966
Stirling	Christianity	Presbyterian Reformed	M	843
Stirling	Christianity	Protestant (Other)	F	485
Stirling	Christianity	Protestant (Other)	M	421
Stirling	Christianity	Salvation Army	F	106
Stirling	Christianity	Salvation Army	M	78
Stirling	Christianity	Seventh Day Adventist	F	133
Stirling	Christianity	Seventh Day Adventist	M	101
Stirling	Christianity	Uniting Church	F	1530
Stirling	Christianity	Uniting Church	M	1020
Stirling	Hinduism		F	1772
Stirling	Hinduism		M	2140
Stirling	Islam		F	3036
Stirling	Islam		M	3561
Stirling	Judaism		F	1128
Stirling	Judaism		M	1039
Stirling	No religion		F	18329
Stirling	No religion		M	20595
Swan	(Other)		F	8952
Swan	(Other)		M	9706
Swan	(Other)	(Other)	F	376
Swan	(Other)	(Other)	M	300
Swan	(Other)	Australian Aboriginal Traditional	F	9
Swan	(Other)	Australian Aboriginal Traditional	M	7
Swan	(Other)	Other spiritual beliefs	F	126
Swan	(Other)	Other spiritual beliefs	M	112
Swan	(Other)	Secular beliefs	F	209
Swan	(Other)	Secular beliefs	M	322
Swan	(Other)	Sikhism	F	773
Swan	(Other)	Sikhism	M	1069
Swan	Buddhism		F	3141
Swan	Buddhism		M	2670
Swan	Christianity		F	2930
Swan	Christianity		M	2424
Swan	Christianity	(Other)	F	135
Swan	Christianity	(Other)	M	126
Swan	Christianity	Anglican	F	9142
Swan	Christianity	Anglican	M	7301
Swan	Christianity	Baptist	F	1138
Swan	Christianity	Baptist	M	926
Swan	Christianity	Brethren	F	71
Swan	Christianity	Brethren	M	58
Swan	Christianity	Catholic	F	18484
Swan	Christianity	Catholic	M	17079
Swan	Christianity	Churches Of Christ	F	243
Swan	Christianity	Churches Of Christ	M	171
Swan	Christianity	Eastern Orthodox	F	596
Swan	Christianity	Eastern Orthodox	M	547
Swan	Christianity	Jehovah's Witnesses	F	320
Swan	Christianity	Jehovah's Witnesses	M	249
Swan	Christianity	Latter Day Saints	F	180
Swan	Christianity	Latter Day Saints	M	171
Swan	Christianity	Lutheran	F	241
Swan	Christianity	Lutheran	M	179
Swan	Christianity	Oriental Orthodox	F	102
Swan	Christianity	Oriental Orthodox	M	98
Swan	Christianity	Pentecostal	F	685
Swan	Christianity	Pentecostal	M	605
Swan	Christianity	Presbyterian Reformed	F	1379
Swan	Christianity	Presbyterian Reformed	M	1273
Swan	Christianity	Protestant (Other)	F	579
Swan	Christianity	Protestant (Other)	M	503
Swan	Christianity	Salvation Army	F	127
Swan	Christianity	Salvation Army	M	89
Swan	Christianity	Seventh Day Adventist	F	241
Swan	Christianity	Seventh Day Adventist	M	203
Swan	Christianity	Uniting Church	F	1895
Swan	Christianity	Uniting Church	M	1427
Swan	Hinduism		F	1989
Swan	Hinduism		M	2556
Swan	Islam		F	3989
Swan	Islam		M	4849
Swan	Judaism		F	70
Swan	Judaism		M	81
Swan	No religion		F	22927
Swan	No religion		M	27062
Tangney	(Other)		F	5307
Tangney	(Other)		M	5279
Tangney	(Other)	(Other)	F	343
Tangney	(Other)	(Other)	M	285
Tangney	(Other)	Australian Aboriginal Traditional	M	3
Tangney	(Other)	Other spiritual beliefs	F	114
Tangney	(Other)	Other spiritual beliefs	M	81
Tangney	(Other)	Secular beliefs	F	177
Tangney	(Other)	Secular beliefs	M	201
Tangney	(Other)	Sikhism	F	298
Tangney	(Other)	Sikhism	M	369
Tangney	Buddhism		F	3029
Tangney	Buddhism		M	2424
Tangney	Christianity		F	2577
Tangney	Christianity		M	2113
Tangney	Christianity	(Other)	F	84
Tangney	Christianity	(Other)	M	55
Tangney	Christianity	Anglican	F	10060
Tangney	Christianity	Anglican	M	8213
Tangney	Christianity	Baptist	F	1575
Tangney	Christianity	Baptist	M	1358
Tangney	Christianity	Brethren	F	152
Tangney	Christianity	Brethren	M	140
Tangney	Christianity	Catholic	F	16829
Tangney	Christianity	Catholic	M	14720
Tangney	Christianity	Churches Of Christ	F	164
Tangney	Christianity	Churches Of Christ	M	129
Tangney	Christianity	Eastern Orthodox	F	520
Tangney	Christianity	Eastern Orthodox	M	437
Tangney	Christianity	Jehovah's Witnesses	F	177
Tangney	Christianity	Jehovah's Witnesses	M	131
Tangney	Christianity	Latter Day Saints	F	83
Tangney	Christianity	Latter Day Saints	M	61
Tangney	Christianity	Lutheran	F	245
Tangney	Christianity	Lutheran	M	228
Tangney	Christianity	Oriental Orthodox	F	74
Tangney	Christianity	Oriental Orthodox	M	72
Tangney	Christianity	Pentecostal	F	796
Tangney	Christianity	Pentecostal	M	664
Tangney	Christianity	Presbyterian Reformed	F	1977
Tangney	Christianity	Presbyterian Reformed	M	1767
Tangney	Christianity	Protestant (Other)	F	510
Tangney	Christianity	Protestant (Other)	M	453
Tangney	Christianity	Salvation Army	F	72
Tangney	Christianity	Salvation Army	M	47
Tangney	Christianity	Seventh Day Adventist	F	135
Tangney	Christianity	Seventh Day Adventist	M	95
Tangney	Christianity	Uniting Church	F	2269
Tangney	Christianity	Uniting Church	M	1717
Tangney	Hinduism		F	1705
Tangney	Hinduism		M	1782
Tangney	Islam		F	1245
Tangney	Islam		M	1247
Tangney	Judaism		F	55
Tangney	Judaism		M	65
Tangney	No religion		F	19341
Tangney	No religion		M	21991
No usual address (WA)	(Other)		F	678
