CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Ryan	0-4	0		24
Ryan	0-4	0	Both	273
Ryan	0-4	0	Father only	37
Ryan	0-4	0	Mother only	85
Ryan	0-4	0	Neither	80
Ryan	0-4	1		19
Ryan	0-4	1	Both	3735
Ryan	0-4	1	Father only	881
Ryan	0-4	1	Mother only	989
Ryan	0-4	1	Neither	1764
Ryan	5-9	0		13
Ryan	5-9	0	Both	596
Ryan	5-9	0	Father only	99
Ryan	5-9	0	Mother only	148
Ryan	5-9	0	Neither	207
Ryan	5-9	1		20
Ryan	5-9	1	Both	4320
Ryan	5-9	1	Father only	994
Ryan	5-9	1	Mother only	1083
Ryan	5-9	1	Neither	2107
Ryan	10-12	0		16
Ryan	10-12	0	Both	482
Ryan	10-12	0	Father only	77
Ryan	10-12	0	Mother only	105
Ryan	10-12	0	Neither	154
Ryan	10-12	1		11
Ryan	10-12	1	Both	2597
Ryan	10-12	1	Father only	495
Ryan	10-12	1	Mother only	560
Ryan	10-12	1	Neither	1181
Ryan	13-14	0		9
Ryan	13-14	0	Both	345
Ryan	13-14	0	Father only	64
Ryan	13-14	0	Mother only	86
Ryan	13-14	0	Neither	125
Ryan	13-14	1		10
Ryan	13-14	1	Both	1564
Ryan	13-14	1	Father only	311
Ryan	13-14	1	Mother only	363
Ryan	13-14	1	Neither	710
Ryan	15-17	0		11
Ryan	15-17	0	Both	485
Ryan	15-17	0	Father only	85
Ryan	15-17	0	Mother only	138
Ryan	15-17	0	Neither	205
Ryan	15-17	1		10
Ryan	15-17	1	Both	2116
Ryan	15-17	1	Father only	411
Ryan	15-17	1	Mother only	416
Ryan	15-17	1	Neither	1073
Ryan	18-20	0		8
Ryan	18-20	0	Both	241
Ryan	18-20	0	Father only	64
Ryan	18-20	0	Mother only	57
Ryan	18-20	0	Neither	139
Ryan	18-20	1		5
Ryan	18-20	1	Both	1149
Ryan	18-20	1	Father only	238
Ryan	18-20	1	Mother only	238
Ryan	18-20	1	Neither	626
Ryan	21-24	0		6
Ryan	21-24	0	Both	127
Ryan	21-24	0	Father only	44
Ryan	21-24	0	Mother only	33
Ryan	21-24	0	Neither	71
Ryan	21-24	1		4
Ryan	21-24	1	Both	528
Ryan	21-24	1	Father only	97
Ryan	21-24	1	Mother only	96
Ryan	21-24	1	Neither	342
Wide Bay	0-4	0		57
Wide Bay	0-4	0	Both	1219
Wide Bay	0-4	0	Father only	68
Wide Bay	0-4	0	Mother only	99
Wide Bay	0-4	0	Neither	33
Wide Bay	0-4	1		49
Wide Bay	0-4	1	Both	3896
Wide Bay	0-4	1	Father only	374
Wide Bay	0-4	1	Mother only	358
Wide Bay	0-4	1	Neither	307
Wide Bay	5-9	0		61
Wide Bay	5-9	0	Both	1669
Wide Bay	5-9	0	Father only	129
Wide Bay	5-9	0	Mother only	175
Wide Bay	5-9	0	Neither	70
Wide Bay	5-9	1		26
Wide Bay	5-9	1	Both	4520
Wide Bay	5-9	1	Father only	496
Wide Bay	5-9	1	Mother only	451
Wide Bay	5-9	1	Neither	450
Wide Bay	10-12	0		36
Wide Bay	10-12	0	Both	1080
Wide Bay	10-12	0	Father only	90
Wide Bay	10-12	0	Mother only	118
Wide Bay	10-12	0	Neither	73
Wide Bay	10-12	1		29
Wide Bay	10-12	1	Both	2892
Wide Bay	10-12	1	Father only	270
Wide Bay	10-12	1	Mother only	311
Wide Bay	10-12	1	Neither	305
Wide Bay	13-14	0		18
Wide Bay	13-14	0	Both	746
Wide Bay	13-14	0	Father only	68
Wide Bay	13-14	0	Mother only	84
Wide Bay	13-14	0	Neither	59
Wide Bay	13-14	1		13
Wide Bay	13-14	1	Both	1859
Wide Bay	13-14	1	Father only	183
Wide Bay	13-14	1	Mother only	195
Wide Bay	13-14	1	Neither	210
Wide Bay	15-17	0		28
Wide Bay	15-17	0	Both	859
Wide Bay	15-17	0	Father only	111
Wide Bay	15-17	0	Mother only	97
Wide Bay	15-17	0	Neither	85
Wide Bay	15-17	1		11
Wide Bay	15-17	1	Both	2176
Wide Bay	15-17	1	Father only	219
Wide Bay	15-17	1	Mother only	231
Wide Bay	15-17	1	Neither	295
Wide Bay	18-20	0	Both	86
Wide Bay	18-20	0	Father only	12
Wide Bay	18-20	0	Mother only	7
Wide Bay	18-20	0	Neither	4
Wide Bay	18-20	1	Both	257
Wide Bay	18-20	1	Father only	31
Wide Bay	18-20	1	Mother only	29
Wide Bay	18-20	1	Neither	64
Wide Bay	21-24	0	Both	50
Wide Bay	21-24	0	Father only	3
Wide Bay	21-24	0	Mother only	6
Wide Bay	21-24	0	Neither	4
Wide Bay	21-24	1	Both	90
Wide Bay	21-24	1	Father only	15
Wide Bay	21-24	1	Mother only	10
Wide Bay	21-24	1	Neither	15
Wright	0-4	0		51
Wright	0-4	0	Both	1120
Wright	0-4	0	Father only	86
Wright	0-4	0	Mother only	137
Wright	0-4	0	Neither	55
Wright	0-4	1		37
Wright	0-4	1	Both	5329
Wright	0-4	1	Father only	657
Wright	0-4	1	Mother only	668
Wright	0-4	1	Neither	661
Wright	5-9	0		54
Wright	5-9	0	Both	1504
Wright	5-9	0	Father only	143
Wright	5-9	0	Mother only	179
Wright	5-9	0	Neither	108
Wright	5-9	1		43
Wright	5-9	1	Both	6277
Wright	5-9	1	Father only	795
Wright	5-9	1	Mother only	811
Wright	5-9	1	Neither	957
Wright	10-12	0		29
Wright	10-12	0	Both	918
Wright	10-12	0	Father only	99
Wright	10-12	0	Mother only	112
Wright	10-12	0	Neither	107
Wright	10-12	1		39
Wright	10-12	1	Both	3704
Wright	10-12	1	Father only	489
Wright	10-12	1	Mother only	518
Wright	10-12	1	Neither	659
Wright	13-14	0		26
Wright	13-14	0	Both	594
Wright	13-14	0	Father only	78
Wright	13-14	0	Mother only	70
Wright	13-14	0	Neither	80
Wright	13-14	1		15
Wright	13-14	1	Both	2321
Wright	13-14	1	Father only	279
Wright	13-14	1	Mother only	332
Wright	13-14	1	Neither	483
Wright	15-17	0		23
Wright	15-17	0	Both	717
Wright	15-17	0	Father only	98
Wright	15-17	0	Mother only	106
Wright	15-17	0	Neither	101
Wright	15-17	1		17
Wright	15-17	1	Both	2805
Wright	15-17	1	Father only	353
Wright	15-17	1	Mother only	407
Wright	15-17	1	Neither	634
Wright	18-20	0	Both	114
Wright	18-20	0	Father only	20
Wright	18-20	0	Mother only	14
Wright	18-20	0	Neither	30
Wright	18-20	1	Both	605
Wright	18-20	1	Father only	103
Wright	18-20	1	Mother only	108
Wright	18-20	1	Neither	207
Wright	21-24	0	Both	40
Wright	21-24	0	Father only	10
Wright	21-24	0	Mother only	10
Wright	21-24	0	Neither	15
Wright	21-24	1	Both	207
Wright	21-24	1	Father only	38
Wright	21-24	1	Mother only	34
Wright	21-24	1	Neither	85
Adelaide	0-4	0		33
Adelaide	0-4	0	Both	385
Adelaide	0-4	0	Father only	58
Adelaide	0-4	0	Mother only	95
Adelaide	0-4	0	Neither	184
Adelaide	0-4	1		21
Adelaide	0-4	1	Both	3352
Adelaide	0-4	1	Father only	587
Adelaide	0-4	1	Mother only	547
Adelaide	0-4	1	Neither	2582
Adelaide	5-9	0		34
Adelaide	5-9	0	Both	668
Adelaide	5-9	0	Father only	87
Adelaide	5-9	0	Mother only	111
Adelaide	5-9	0	Neither	282
Adelaide	5-9	1		29
Adelaide	5-9	1	Both	3461
Adelaide	5-9	1	Father only	473
Adelaide	5-9	1	Mother only	522
Adelaide	5-9	1	Neither	2043
Adelaide	10-12	0		11
Adelaide	10-12	0	Both	426
Adelaide	10-12	0	Father only	62
Adelaide	10-12	0	Mother only	76
Adelaide	10-12	0	Neither	200
Adelaide	10-12	1		19
Adelaide	10-12	1	Both	1992
Adelaide	10-12	1	Father only	243
Adelaide	10-12	1	Mother only	315
Adelaide	10-12	1	Neither	1021
Adelaide	13-14	0		16
Adelaide	13-14	0	Both	320
Adelaide	13-14	0	Father only	43
Adelaide	13-14	0	Mother only	65
Adelaide	13-14	0	Neither	170
Adelaide	13-14	1		6
Adelaide	13-14	1	Both	1209
Adelaide	13-14	1	Father only	142
Adelaide	13-14	1	Mother only	192
Adelaide	13-14	1	Neither	524
Adelaide	15-17	0		8
Adelaide	15-17	0	Both	460
Adelaide	15-17	0	Father only	68
Adelaide	15-17	0	Mother only	101
Adelaide	15-17	0	Neither	270
Adelaide	15-17	1		5
Adelaide	15-17	1	Both	1599
Adelaide	15-17	1	Father only	194
Adelaide	15-17	1	Mother only	269
Adelaide	15-17	1	Neither	737
Adelaide	18-20	0		6
Adelaide	18-20	0	Both	241
Adelaide	18-20	0	Father only	38
Adelaide	18-20	0	Mother only	61
Adelaide	18-20	0	Neither	176
Adelaide	18-20	1		3
Adelaide	18-20	1	Both	917
Adelaide	18-20	1	Father only	126
Adelaide	18-20	1	Mother only	169
Adelaide	18-20	1	Neither	488
Adelaide	21-24	0		3
Adelaide	21-24	0	Both	154
Adelaide	21-24	0	Father only	36
Adelaide	21-24	0	Mother only	40
Adelaide	21-24	0	Neither	109
Adelaide	21-24	1	Both	546
Adelaide	21-24	1	Father only	83
Adelaide	21-24	1	Mother only	118
Adelaide	21-24	1	Neither	299
Barker	0-4	0		48
Barker	0-4	0	Both	1114
Barker	0-4	0	Father only	32
Barker	0-4	0	Mother only	63
Barker	0-4	0	Neither	50
Barker	0-4	1		49
Barker	0-4	1	Both	5360
Barker	0-4	1	Father only	294
Barker	0-4	1	Mother only	217
Barker	0-4	1	Neither	474
Barker	5-9	0		76
Barker	5-9	0	Both	1635
Barker	5-9	0	Father only	55
Barker	5-9	0	Mother only	98
Barker	5-9	0	Neither	60
Barker	5-9	1		25
Barker	5-9	1	Both	5779
Barker	5-9	1	Father only	264
Barker	5-9	1	Mother only	222
Barker	5-9	1	Neither	473
Barker	10-12	0		33
Barker	10-12	0	Both	1003
Barker	10-12	0	Father only	46
Barker	10-12	0	Mother only	66
Barker	10-12	0	Neither	41
Barker	10-12	1		23
Barker	10-12	1	Both	3376
Barker	10-12	1	Father only	161
Barker	10-12	1	Mother only	138
Barker	10-12	1	Neither	308
Barker	13-14	0		28
Barker	13-14	0	Both	737
Barker	13-14	0	Father only	38
Barker	13-14	0	Mother only	36
Barker	13-14	0	Neither	39
Barker	13-14	1		11
Barker	13-14	1	Both	2173
Barker	13-14	1	Father only	104
Barker	13-14	1	Mother only	97
Barker	13-14	1	Neither	177
Barker	15-17	0		18
Barker	15-17	0	Both	929
Barker	15-17	0	Father only	52
Barker	15-17	0	Mother only	53
Barker	15-17	0	Neither	48
Barker	15-17	1		16
Barker	15-17	1	Both	2840
Barker	15-17	1	Father only	123
Barker	15-17	1	Mother only	146
Barker	15-17	1	Neither	250
Barker	18-20	0		3
Barker	18-20	0	Both	146
Barker	18-20	0	Father only	16
Barker	18-20	0	Mother only	10
Barker	18-20	0	Neither	22
Barker	18-20	1	Both	461
Barker	18-20	1	Father only	25
Barker	18-20	1	Mother only	29
Barker	18-20	1	Neither	67
Barker	21-24	0		3
Barker	21-24	0	Both	40
Barker	21-24	0	Father only	3
Barker	21-24	0	Neither	3
Barker	21-24	1	Both	105
Barker	21-24	1	Father only	9
Barker	21-24	1	Mother only	4
Barker	21-24	1	Neither	26
Boothby	0-4	0		37
Boothby	0-4	0	Both	392
Boothby	0-4	0	Father only	40
Boothby	0-4	0	Mother only	76
Boothby	0-4	0	Neither	85
Boothby	0-4	1		23
Boothby	0-4	1	Both	4033
Boothby	0-4	1	Father only	565
Boothby	0-4	1	Mother only	604
Boothby	0-4	1	Neither	1480
Boothby	5-9	0		26
Boothby	5-9	0	Both	736
Boothby	5-9	0	Father only	85
Boothby	5-9	0	Mother only	142
Boothby	5-9	0	Neither	127
Boothby	5-9	1		12
Boothby	5-9	1	Both	4327
Boothby	5-9	1	Father only	555
Boothby	5-9	1	Mother only	645
Boothby	5-9	1	Neither	1362
Boothby	10-12	0		22
Boothby	10-12	0	Both	525
Boothby	10-12	0	Father only	54
Boothby	10-12	0	Mother only	95
Boothby	10-12	0	Neither	94
Boothby	10-12	1		9
Boothby	10-12	1	Both	2431
Boothby	10-12	1	Father only	340
Boothby	10-12	1	Mother only	381
Boothby	10-12	1	Neither	819
Boothby	13-14	0		11
Boothby	13-14	0	Both	405
Boothby	13-14	0	Father only	46
Boothby	13-14	0	Mother only	77
Boothby	13-14	0	Neither	79
Boothby	13-14	1		10
Boothby	13-14	1	Both	1516
Boothby	13-14	1	Father only	198
Boothby	13-14	1	Mother only	246
Boothby	13-14	1	Neither	534
Boothby	15-17	0		9
Boothby	15-17	0	Both	539
Boothby	15-17	0	Father only	99
Boothby	15-17	0	Mother only	125
Boothby	15-17	0	Neither	147
Boothby	15-17	1		8
Boothby	15-17	1	Both	2193
Boothby	15-17	1	Father only	303
Boothby	15-17	1	Mother only	348
Boothby	15-17	1	Neither	813
Boothby	18-20	0		3
Boothby	18-20	0	Both	234
Boothby	18-20	0	Father only	47
Boothby	18-20	0	Mother only	69
Boothby	18-20	0	Neither	90
Boothby	18-20	1	Both	1120
Boothby	18-20	1	Father only	164
Boothby	18-20	1	Mother only	189
Boothby	18-20	1	Neither	488
Boothby	21-24	0	Both	149
Boothby	21-24	0	Father only	21
Boothby	21-24	0	Mother only	40
Boothby	21-24	0	Neither	61
Boothby	21-24	1	Both	629
Boothby	21-24	1	Father only	96
Boothby	21-24	1	Mother only	115
Boothby	21-24	1	Neither	257
Grey	0-4	0		88
Grey	0-4	0	Both	1337
Grey	0-4	0	Father only	19
Grey	0-4	0	Mother only	61
Grey	0-4	0	Neither	19
Grey	0-4	1		73
Grey	0-4	1	Both	5275
Grey	0-4	1	Father only	247
Grey	0-4	1	Mother only	141
Grey	0-4	1	Neither	319
Grey	5-9	0		93
Grey	5-9	0	Both	1666
Grey	5-9	0	Father only	43
Grey	5-9	0	Mother only	65
Grey	5-9	0	Neither	33
Grey	5-9	1		63
Grey	5-9	1	Both	5472
Grey	5-9	1	Father only	201
Grey	5-9	1	Mother only	200
Grey	5-9	1	Neither	288
Grey	10-12	0		69
Grey	10-12	0	Both	1070
Grey	10-12	0	Father only	42
Grey	10-12	0	Mother only	56
Grey	10-12	0	Neither	37
Grey	10-12	1		47
Grey	10-12	1	Both	3076
Grey	10-12	1	Father only	95
Grey	10-12	1	Mother only	117
Grey	10-12	1	Neither	161
Grey	13-14	0		29
Grey	13-14	0	Both	753
Grey	13-14	0	Father only	25
Grey	13-14	0	Mother only	52
Grey	13-14	0	Neither	30
Grey	13-14	1		24
Grey	13-14	1	Both	1954
Grey	13-14	1	Father only	72
Grey	13-14	1	Mother only	77
Grey	13-14	1	Neither	122
Grey	15-17	0		24
Grey	15-17	0	Both	889
Grey	15-17	0	Father only	52
Grey	15-17	0	Mother only	69
Grey	15-17	0	Neither	26
Grey	15-17	1		16
Grey	15-17	1	Both	2366
Grey	15-17	1	Father only	124
Grey	15-17	1	Mother only	138
Grey	15-17	1	Neither	145
Grey	18-20	0		4
Grey	18-20	0	Both	121
Grey	18-20	0	Father only	13
Grey	18-20	0	Mother only	14
Grey	18-20	0	Neither	3
Grey	18-20	1	Both	283
Grey	18-20	1	Father only	15
Grey	18-20	1	Mother only	20
Grey	18-20	1	Neither	33
Grey	21-24	0	Both	22
Grey	21-24	0	Father only	3
Grey	21-24	0	Mother only	4
Grey	21-24	0	Neither	3
Grey	21-24	1	Both	45
Grey	21-24	1	Father only	3
Grey	21-24	1	Neither	9
Hindmarsh	0-4	0		32
Hindmarsh	0-4	0	Both	441
Hindmarsh	0-4	0	Father only	45
Hindmarsh	0-4	0	Mother only	89
Hindmarsh	0-4	0	Neither	122
Hindmarsh	0-4	1		25
Hindmarsh	0-4	1	Both	3691
Hindmarsh	0-4	1	Father only	561
Hindmarsh	0-4	1	Mother only	422
Hindmarsh	0-4	1	Neither	1967
Hindmarsh	5-9	0		39
Hindmarsh	5-9	0	Both	717
Hindmarsh	5-9	0	Father only	82
Hindmarsh	5-9	0	Mother only	138
Hindmarsh	5-9	0	Neither	164
Hindmarsh	5-9	1		32
Hindmarsh	5-9	1	Both	3631
Hindmarsh	5-9	1	Father only	411
Hindmarsh	5-9	1	Mother only	420
Hindmarsh	5-9	1	Neither	1427
Hindmarsh	10-12	0		17
Hindmarsh	10-12	0	Both	505
Hindmarsh	10-12	0	Father only	42
Hindmarsh	10-12	0	Mother only	92
Hindmarsh	10-12	0	Neither	133
Hindmarsh	10-12	1		20
Hindmarsh	10-12	1	Both	1953
Hindmarsh	10-12	1	Father only	233
Hindmarsh	10-12	1	Mother only	263
Hindmarsh	10-12	1	Neither	696
Hindmarsh	13-14	0		10
Hindmarsh	13-14	0	Both	349
Hindmarsh	13-14	0	Father only	40
Hindmarsh	13-14	0	Mother only	66
Hindmarsh	13-14	0	Neither	85
Hindmarsh	13-14	1		5
Hindmarsh	13-14	1	Both	1269
Hindmarsh	13-14	1	Father only	128
Hindmarsh	13-14	1	Mother only	166
Hindmarsh	13-14	1	Neither	397
Hindmarsh	15-17	0		12
Hindmarsh	15-17	0	Both	553
Hindmarsh	15-17	0	Father only	66
Hindmarsh	15-17	0	Mother only	102
Hindmarsh	15-17	0	Neither	134
Hindmarsh	15-17	1		9
Hindmarsh	15-17	1	Both	1865
Hindmarsh	15-17	1	Father only	192
Hindmarsh	15-17	1	Mother only	240
Hindmarsh	15-17	1	Neither	613
Hindmarsh	18-20	0		3
Hindmarsh	18-20	0	Both	267
Hindmarsh	18-20	0	Father only	43
Hindmarsh	18-20	0	Mother only	55
Hindmarsh	18-20	0	Neither	108
Hindmarsh	18-20	1	Both	955
Hindmarsh	18-20	1	Father only	118
Hindmarsh	18-20	1	Mother only	137
Hindmarsh	18-20	1	Neither	405
Hindmarsh	21-24	0		6
Hindmarsh	21-24	0	Both	145
Hindmarsh	21-24	0	Father only	22
Hindmarsh	21-24	0	Mother only	27
Hindmarsh	21-24	0	Neither	72
Hindmarsh	21-24	1	Both	501
Hindmarsh	21-24	1	Father only	74
Hindmarsh	21-24	1	Mother only	81
Hindmarsh	21-24	1	Neither	228
Kingston	0-4	0		54
Kingston	0-4	0	Both	1320
Kingston	0-4	0	Father only	102
Kingston	0-4	0	Mother only	181
Kingston	0-4	0	Neither	50
Kingston	0-4	1		34
Kingston	0-4	1	Both	5181
Kingston	0-4	1	Father only	579
Kingston	0-4	1	Mother only	657
Kingston	0-4	1	Neither	842
Kingston	5-9	0		69
Kingston	5-9	0	Both	1751
Kingston	5-9	0	Father only	155
Kingston	5-9	0	Mother only	255
Kingston	5-9	0	Neither	107
Kingston	5-9	1		34
Kingston	5-9	1	Both	4573
Kingston	5-9	1	Father only	508
Kingston	5-9	1	Mother only	624
Kingston	5-9	1	Neither	1008
Kingston	10-12	0		51
Kingston	10-12	0	Both	1055
Kingston	10-12	0	Father only	110
Kingston	10-12	0	Mother only	136
Kingston	10-12	0	Neither	85
Kingston	10-12	1		17
Kingston	10-12	1	Both	2285
Kingston	10-12	1	Father only	288
Kingston	10-12	1	Mother only	324
Kingston	10-12	1	Neither	709
Kingston	13-14	0		39
Kingston	13-14	0	Both	734
Kingston	13-14	0	Father only	70
Kingston	13-14	0	Mother only	99
Kingston	13-14	0	Neither	89
Kingston	13-14	1		17
Kingston	13-14	1	Both	1363
Kingston	13-14	1	Father only	198
Kingston	13-14	1	Mother only	230
Kingston	13-14	1	Neither	488
Kingston	15-17	0		29
Kingston	15-17	0	Both	899
Kingston	15-17	0	Father only	138
Kingston	15-17	0	Mother only	172
Kingston	15-17	0	Neither	128
Kingston	15-17	1		14
Kingston	15-17	1	Both	1816
Kingston	15-17	1	Father only	260
Kingston	15-17	1	Mother only	327
Kingston	15-17	1	Neither	728
Kingston	18-20	0		3
Kingston	18-20	0	Both	254
Kingston	18-20	0	Father only	49
Kingston	18-20	0	Mother only	42
Kingston	18-20	0	Neither	68
Kingston	18-20	1		5
Kingston	18-20	1	Both	618
Kingston	18-20	1	Father only	95
Kingston	18-20	1	Mother only	112
Kingston	18-20	1	Neither	375
Kingston	21-24	0		3
Kingston	21-24	0	Both	89
Kingston	21-24	0	Father only	30
Kingston	21-24	0	Mother only	27
Kingston	21-24	0	Neither	39
Kingston	21-24	1	Both	281
Kingston	21-24	1	Father only	40
Kingston	21-24	1	Mother only	65
Kingston	21-24	1	Neither	166
Makin	0-4	0		33
Makin	0-4	0	Both	815
Makin	0-4	0	Father only	54
Makin	0-4	0	Mother only	116
Makin	0-4	0	Neither	138
Makin	0-4	1		23
Makin	0-4	1	Both	4319
Makin	0-4	1	Father only	469
Makin	0-4	1	Mother only	530
Makin	0-4	1	Neither	2011
Makin	5-9	0		38
Makin	5-9	0	Both	1191
Makin	5-9	0	Father only	90
Makin	5-9	0	Mother only	137
Makin	5-9	0	Neither	202
Makin	5-9	1		28
Makin	5-9	1	Both	4303
Makin	5-9	1	Father only	456
Makin	5-9	1	Mother only	526
Makin	5-9	1	Neither	1758
Makin	10-12	0		34
Makin	10-12	0	Both	736
Makin	10-12	0	Father only	70
Makin	10-12	0	Mother only	114
Makin	10-12	0	Neither	160
Makin	10-12	1		15
Makin	10-12	1	Both	2394
Makin	10-12	1	Father only	234
Makin	10-12	1	Mother only	305
Makin	10-12	1	Neither	906
Makin	13-14	0		16
Makin	13-14	0	Both	536
Makin	13-14	0	Father only	65
Makin	13-14	0	Mother only	90
Makin	13-14	0	Neither	112
Makin	13-14	1		8
Makin	13-14	1	Both	1479
Makin	13-14	1	Father only	194
Makin	13-14	1	Mother only	239
Makin	13-14	1	Neither	549
Makin	15-17	0		13
Makin	15-17	0	Both	709
Makin	15-17	0	Father only	109
Makin	15-17	0	Mother only	129
Makin	15-17	0	Neither	206
Makin	15-17	1		13
Makin	15-17	1	Both	1952
Makin	15-17	1	Father only	271
Makin	15-17	1	Mother only	353
Makin	15-17	1	Neither	861
Makin	18-20	0		5
Makin	18-20	0	Both	245
Makin	18-20	0	Father only	53
Makin	18-20	0	Mother only	55
Makin	18-20	0	Neither	144
Makin	18-20	1		7
Makin	18-20	1	Both	806
Makin	18-20	1	Father only	142
Makin	18-20	1	Mother only	167
Makin	18-20	1	Neither	550
Makin	21-24	0		3
Makin	21-24	0	Both	109
Makin	21-24	0	Father only	27
Makin	21-24	0	Mother only	27
Makin	21-24	0	Neither	101
Makin	21-24	1		3
Makin	21-24	1	Both	308
Makin	21-24	1	Father only	76
Makin	21-24	1	Mother only	86
Makin	21-24	1	Neither	315
Mayo	0-4	0		21
Mayo	0-4	0	Both	554
Mayo	0-4	0	Father only	37
Mayo	0-4	0	Mother only	58
Mayo	0-4	0	Neither	17
Mayo	0-4	1		21
Mayo	0-4	1	Both	4749
Mayo	0-4	1	Father only	465
Mayo	0-4	1	Mother only	441
Mayo	0-4	1	Neither	274
Mayo	5-9	0		35
Mayo	5-9	0	Both	935
Mayo	5-9	0	Father only	83
Mayo	5-9	0	Mother only	112
Mayo	5-9	0	Neither	50
Mayo	5-9	1		23
Mayo	5-9	1	Both	5388
Mayo	5-9	1	Father only	482
Mayo	5-9	1	Mother only	580
Mayo	5-9	1	Neither	449
Mayo	10-12	0		21
Mayo	10-12	0	Both	693
Mayo	10-12	0	Father only	86
Mayo	10-12	0	Mother only	85
Mayo	10-12	0	Neither	57
Mayo	10-12	1		21
Mayo	10-12	1	Both	3017
Mayo	10-12	1	Father only	291
Mayo	10-12	1	Mother only	359
Mayo	10-12	1	Neither	335
Mayo	13-14	0		17
Mayo	13-14	0	Both	495
Mayo	13-14	0	Father only	55
Mayo	13-14	0	Mother only	81
Mayo	13-14	0	Neither	44
Mayo	13-14	1		14
Mayo	13-14	1	Both	1865
Mayo	13-14	1	Father only	194
Mayo	13-14	1	Mother only	240
Mayo	13-14	1	Neither	257
Mayo	15-17	0		11
Mayo	15-17	0	Both	691
Mayo	15-17	0	Father only	91
Mayo	15-17	0	Mother only	107
Mayo	15-17	0	Neither	59
Mayo	15-17	1		14
Mayo	15-17	1	Both	2579
Mayo	15-17	1	Father only	280
Mayo	15-17	1	Mother only	324
Mayo	15-17	1	Neither	386
Mayo	18-20	0		3
Mayo	18-20	0	Both	196
Mayo	18-20	0	Father only	22
Mayo	18-20	0	Mother only	46
Mayo	18-20	0	Neither	31
Mayo	18-20	1		9
Mayo	18-20	1	Both	863
Mayo	18-20	1	Father only	104
Mayo	18-20	1	Mother only	127
Mayo	18-20	1	Neither	211
Mayo	21-24	0	Both	83
Mayo	21-24	0	Father only	8
Mayo	21-24	0	Mother only	18
Mayo	21-24	0	Neither	19
Mayo	21-24	1	Both	381
Mayo	21-24	1	Father only	53
Mayo	21-24	1	Mother only	73
Mayo	21-24	1	Neither	83
Port Adelaide	0-4	0		84
Port Adelaide	0-4	0	Both	1176
Port Adelaide	0-4	0	Father only	101
Port Adelaide	0-4	0	Mother only	171
Port Adelaide	0-4	0	Neither	359
Port Adelaide	0-4	1		45
Port Adelaide	0-4	1	Both	4040
Port Adelaide	0-4	1	Father only	506
Port Adelaide	0-4	1	Mother only	518
Port Adelaide	0-4	1	Neither	2904
Port Adelaide	5-9	0		70
Port Adelaide	5-9	0	Both	1531
Port Adelaide	5-9	0	Father only	127
Port Adelaide	5-9	0	Mother only	204
Port Adelaide	5-9	0	Neither	484
Port Adelaide	5-9	1		40
Port Adelaide	5-9	1	Both	3659
Port Adelaide	5-9	1	Father only	458
Port Adelaide	5-9	1	Mother only	437
Port Adelaide	5-9	1	Neither	2656
Port Adelaide	10-12	0		53
Port Adelaide	10-12	0	Both	917
Port Adelaide	10-12	0	Father only	84
Port Adelaide	10-12	0	Mother only	133
Port Adelaide	10-12	0	Neither	344
Port Adelaide	10-12	1		32
Port Adelaide	10-12	1	Both	1886
Port Adelaide	10-12	1	Father only	219
Port Adelaide	10-12	1	Mother only	244
Port Adelaide	10-12	1	Neither	1420
Port Adelaide	13-14	0		23
Port Adelaide	13-14	0	Both	638
Port Adelaide	13-14	0	Father only	64
Port Adelaide	13-14	0	Mother only	101
Port Adelaide	13-14	0	Neither	272
Port Adelaide	13-14	1		17
Port Adelaide	13-14	1	Both	1241
Port Adelaide	13-14	1	Father only	150
Port Adelaide	13-14	1	Mother only	176
Port Adelaide	13-14	1	Neither	915
Port Adelaide	15-17	0		37
Port Adelaide	15-17	0	Both	843
Port Adelaide	15-17	0	Father only	88
Port Adelaide	15-17	0	Mother only	147
Port Adelaide	15-17	0	Neither	393
Port Adelaide	15-17	1		19
Port Adelaide	15-17	1	Both	1564
Port Adelaide	15-17	1	Father only	196
Port Adelaide	15-17	1	Mother only	224
Port Adelaide	15-17	1	Neither	1308
Port Adelaide	18-20	0		16
Port Adelaide	18-20	0	Both	295
Port Adelaide	18-20	0	Father only	46
Port Adelaide	18-20	0	Mother only	59
Port Adelaide	18-20	0	Neither	260
Port Adelaide	18-20	1		4
Port Adelaide	18-20	1	Both	644
Port Adelaide	18-20	1	Father only	101
Port Adelaide	18-20	1	Mother only	122
Port Adelaide	18-20	1	Neither	906
Port Adelaide	21-24	0		9
Port Adelaide	21-24	0	Both	114
Port Adelaide	21-24	0	Father only	21
Port Adelaide	21-24	0	Mother only	25
Port Adelaide	21-24	0	Neither	145
Port Adelaide	21-24	1	Both	249
Port Adelaide	21-24	1	Father only	47
Port Adelaide	21-24	1	Mother only	67
Port Adelaide	21-24	1	Neither	498
Sturt	0-4	0		26
Sturt	0-4	0	Both	394
Sturt	0-4	0	Father only	53
Sturt	0-4	0	Mother only	86
Sturt	0-4	0	Neither	149
Sturt	0-4	1		25
Sturt	0-4	1	Both	3355
Sturt	0-4	1	Father only	524
Sturt	0-4	1	Mother only	482
Sturt	0-4	1	Neither	2460
Sturt	5-9	0		20
Sturt	5-9	0	Both	694
Sturt	5-9	0	Father only	90
Sturt	5-9	0	Mother only	127
Sturt	5-9	0	Neither	216
