CED_NAME16	Age	NeedsAssistance	Sex	persons
Melbourne Ports	0-4	0	M	3587
Melbourne Ports	0-4	1	F	29
Melbourne Ports	0-4	1	M	27
Melbourne Ports	5-14		F	390
Melbourne Ports	5-14		M	404
Melbourne Ports	5-14	0	F	5129
Melbourne Ports	5-14	0	M	5336
Melbourne Ports	5-14	1	F	65
Melbourne Ports	5-14	1	M	120
Melbourne Ports	15-19		F	257
Melbourne Ports	15-19		M	222
Melbourne Ports	15-19	0	F	2770
Melbourne Ports	15-19	0	M	2534
Melbourne Ports	15-19	1	F	31
Melbourne Ports	15-19	1	M	47
Melbourne Ports	20-24		F	730
Melbourne Ports	20-24		M	631
Melbourne Ports	20-24	0	F	6207
Melbourne Ports	20-24	0	M	5276
Melbourne Ports	20-24	1	F	54
Melbourne Ports	20-24	1	M	42
Melbourne Ports	25-34		F	2382
Melbourne Ports	25-34		M	2240
Melbourne Ports	25-34	0	F	19011
Melbourne Ports	25-34	0	M	17819
Melbourne Ports	25-34	1	F	101
Melbourne Ports	25-34	1	M	114
Melbourne Ports	35-44		F	1317
Melbourne Ports	35-44		M	1391
Melbourne Ports	35-44	0	F	11581
Melbourne Ports	35-44	0	M	11644
Melbourne Ports	35-44	1	F	126
Melbourne Ports	35-44	1	M	124
Melbourne Ports	45-54		F	950
Melbourne Ports	45-54		M	1072
Melbourne Ports	45-54	0	F	8762
Melbourne Ports	45-54	0	M	8384
Melbourne Ports	45-54	1	F	190
Melbourne Ports	45-54	1	M	187
Melbourne Ports	55-64		F	802
Melbourne Ports	55-64		M	848
Melbourne Ports	55-64	0	F	6943
Melbourne Ports	55-64	0	M	6636
Melbourne Ports	55-64	1	F	281
Melbourne Ports	55-64	1	M	296
Melbourne Ports	65-74		F	554
Melbourne Ports	65-74		M	591
Melbourne Ports	65-74	0	F	4678
Melbourne Ports	65-74	0	M	4641
Melbourne Ports	65-74	1	F	388
Melbourne Ports	65-74	1	M	339
Melbourne Ports	75-84		F	289
Melbourne Ports	75-84		M	278
Melbourne Ports	75-84	0	F	1880
Melbourne Ports	75-84	0	M	1727
Melbourne Ports	75-84	1	F	716
Melbourne Ports	75-84	1	M	423
Melbourne Ports	85+		F	206
Melbourne Ports	85+		M	135
Melbourne Ports	85+	0	F	614
Melbourne Ports	85+	0	M	516
Melbourne Ports	85+	1	F	1009
Melbourne Ports	85+	1	M	486
Menzies	0-4		F	123
Menzies	0-4		M	120
Menzies	0-4	0	F	3083
Menzies	0-4	0	M	3314
Menzies	0-4	1	F	30
Menzies	0-4	1	M	53
Menzies	5-14		F	266
Menzies	5-14		M	280
Menzies	5-14	0	F	7398
Menzies	5-14	0	M	7723
Menzies	5-14	1	F	110
Menzies	5-14	1	M	301
Menzies	15-19		F	147
Menzies	15-19		M	168
Menzies	15-19	0	F	4171
Menzies	15-19	0	M	4574
Menzies	15-19	1	F	60
Menzies	15-19	1	M	103
Menzies	20-24		F	151
Menzies	20-24		M	172
Menzies	20-24	0	F	3942
Menzies	20-24	0	M	4339
Menzies	20-24	1	F	51
Menzies	20-24	1	M	71
Menzies	25-34		F	325
Menzies	25-34		M	313
Menzies	25-34	0	F	7148
Menzies	25-34	0	M	7027
Menzies	25-34	1	F	99
Menzies	25-34	1	M	102
Menzies	35-44		F	360
Menzies	35-44		M	334
Menzies	35-44	0	F	8325
Menzies	35-44	0	M	7388
Menzies	35-44	1	F	122
Menzies	35-44	1	M	111
Menzies	45-54		F	421
Menzies	45-54		M	411
Menzies	45-54	0	F	10059
Menzies	45-54	0	M	8997
Menzies	45-54	1	F	194
Menzies	45-54	1	M	135
Menzies	55-64		F	409
Menzies	55-64		M	374
Menzies	55-64	0	F	8427
Menzies	55-64	0	M	7640
Menzies	55-64	1	F	313
Menzies	55-64	1	M	227
Menzies	65-74		F	395
Menzies	65-74		M	307
Menzies	65-74	0	F	6657
Menzies	65-74	0	M	5792
Menzies	65-74	1	F	490
Menzies	65-74	1	M	348
Menzies	75-84		F	324
Menzies	75-84		M	288
Menzies	75-84	0	F	3593
Menzies	75-84	0	M	3481
Menzies	75-84	1	F	1094
Menzies	75-84	1	M	706
Menzies	85+		F	294
Menzies	85+		M	155
Menzies	85+	0	F	862
Menzies	85+	0	M	784
Menzies	85+	1	F	1322
Menzies	85+	1	M	610
Murray	0-4		F	334
Murray	0-4		M	378
Murray	0-4	0	F	3841
Murray	0-4	0	M	3923
Murray	0-4	1	F	36
Murray	0-4	1	M	62
Murray	5-14		F	666
Murray	5-14		M	721
Murray	5-14	0	F	7928
Murray	5-14	0	M	8252
Murray	5-14	1	F	201
Murray	5-14	1	M	484
Murray	15-19		F	325
Murray	15-19		M	328
Murray	15-19	0	F	3928
Murray	15-19	0	M	4247
Murray	15-19	1	F	96
Murray	15-19	1	M	204
Murray	20-24		F	269
Murray	20-24		M	294
Murray	20-24	0	F	3105
Murray	20-24	0	M	3297
Murray	20-24	1	F	102
Murray	20-24	1	M	131
Murray	25-34		F	673
Murray	25-34		M	725
Murray	25-34	0	F	6943
Murray	25-34	0	M	6526
Murray	25-34	1	F	171
Murray	25-34	1	M	177
Murray	35-44		F	677
Murray	35-44		M	769
Murray	35-44	0	F	7327
Murray	35-44	0	M	6822
Murray	35-44	1	F	255
Murray	35-44	1	M	265
Murray	45-54		F	797
Murray	45-54		M	864
Murray	45-54	0	F	8665
Murray	45-54	0	M	8197
Murray	45-54	1	F	466
Murray	45-54	1	M	411
Murray	55-64		F	868
Murray	55-64		M	925
Murray	55-64	0	F	8701
Murray	55-64	0	M	8530
Murray	55-64	1	F	623
Murray	55-64	1	M	630
Murray	65-74		F	827
Murray	65-74		M	810
Murray	65-74	0	F	6974
Murray	65-74	0	M	6978
Murray	65-74	1	F	671
Murray	65-74	1	M	798
Murray	75-84		F	551
Murray	75-84		M	484
Murray	75-84	0	F	3687
Murray	75-84	0	M	3532
Murray	75-84	1	F	942
Murray	75-84	1	M	775
Murray	85+		F	341
Murray	85+		M	203
Murray	85+	0	F	1040
Murray	85+	0	M	840
Murray	85+	1	F	1177
Murray	85+	1	M	572
Scullin	0-4		F	335
Scullin	0-4		M	352
Scullin	0-4	0	F	5285
Scullin	0-4	0	M	5669
Scullin	0-4	1	F	51
Scullin	0-4	1	M	86
Scullin	5-14		F	471
Scullin	5-14		M	506
Scullin	5-14	0	F	9391
Scullin	5-14	0	M	9788
Scullin	5-14	1	F	220
Scullin	5-14	1	M	443
Scullin	15-19		F	243
Scullin	15-19		M	225
Scullin	15-19	0	F	4718
Scullin	15-19	0	M	4966
Scullin	15-19	1	F	88
Scullin	15-19	1	M	174
Scullin	20-24		F	299
Scullin	20-24		M	341
Scullin	20-24	0	F	5487
Scullin	20-24	0	M	5763
Scullin	20-24	1	F	82
Scullin	20-24	1	M	111
Scullin	25-34		F	785
Scullin	25-34		M	751
Scullin	25-34	0	F	12333
Scullin	25-34	0	M	12198
Scullin	25-34	1	F	179
Scullin	25-34	1	M	220
Scullin	35-44		F	604
Scullin	35-44		M	618
Scullin	35-44	0	F	10707
Scullin	35-44	0	M	10678
Scullin	35-44	1	F	288
Scullin	35-44	1	M	298
Scullin	45-54		F	569
Scullin	45-54		M	521
Scullin	45-54	0	F	10305
Scullin	45-54	0	M	9669
Scullin	45-54	1	F	561
Scullin	45-54	1	M	462
Scullin	55-64		F	516
Scullin	55-64		M	472
Scullin	55-64	0	F	8422
Scullin	55-64	0	M	7789
Scullin	55-64	1	F	800
Scullin	55-64	1	M	646
Scullin	65-74		F	405
Scullin	65-74		M	400
Scullin	65-74	0	F	5288
Scullin	65-74	0	M	5038
Scullin	65-74	1	F	960
Scullin	65-74	1	M	877
Scullin	75-84		F	271
Scullin	75-84		M	219
Scullin	75-84	0	F	2124
Scullin	75-84	0	M	2149
Scullin	75-84	1	F	1421
Scullin	75-84	1	M	898
Scullin	85+		F	96
Scullin	85+		M	67
Scullin	85+	0	F	397
Scullin	85+	0	M	368
Scullin	85+	1	F	967
Scullin	85+	1	M	532
Wannon	0-4		F	253
Wannon	0-4		M	235
Wannon	0-4	0	F	3211
Wannon	0-4	0	M	3355
Wannon	0-4	1	F	22
Wannon	0-4	1	M	46
Wannon	5-14		F	499
Wannon	5-14		M	567
Wannon	5-14	0	F	7163
Wannon	5-14	0	M	7395
Wannon	5-14	1	F	183
Wannon	5-14	1	M	383
Wannon	15-19		F	272
Wannon	15-19		M	262
Wannon	15-19	0	F	3518
Wannon	15-19	0	M	3771
Wannon	15-19	1	F	90
Wannon	15-19	1	M	146
Wannon	20-24		F	218
Wannon	20-24		M	310
Wannon	20-24	0	F	2851
Wannon	20-24	0	M	3140
Wannon	20-24	1	F	85
Wannon	20-24	1	M	143
Wannon	25-34		F	466
Wannon	25-34		M	710
Wannon	25-34	0	F	5902
Wannon	25-34	0	M	5497
Wannon	25-34	1	F	146
Wannon	25-34	1	M	197
Wannon	35-44		F	594
Wannon	35-44		M	846
Wannon	35-44	0	F	6565
Wannon	35-44	0	M	6249
Wannon	35-44	1	F	250
Wannon	35-44	1	M	235
Wannon	45-54		F	668
Wannon	45-54		M	932
Wannon	45-54	0	F	8471
Wannon	45-54	0	M	7902
Wannon	45-54	1	F	384
Wannon	45-54	1	M	374
Wannon	55-64		F	770
Wannon	55-64		M	902
Wannon	55-64	0	F	8599
Wannon	55-64	0	M	8413
Wannon	55-64	1	F	611
Wannon	55-64	1	M	622
Wannon	65-74		F	726
Wannon	65-74		M	796
Wannon	65-74	0	F	6839
Wannon	65-74	0	M	6815
Wannon	65-74	1	F	575
Wannon	65-74	1	M	677
Wannon	75-84		F	439
Wannon	75-84		M	447
Wannon	75-84	0	F	3525
Wannon	75-84	0	M	3199
Wannon	75-84	1	F	812
Wannon	75-84	1	M	563
Wannon	85+		F	272
Wannon	85+		M	140
Wannon	85+	0	F	1123
Wannon	85+	0	M	781
Wannon	85+	1	F	1116
Wannon	85+	1	M	496
Wills	0-4		F	364
Wills	0-4		M	352
Wills	0-4	0	F	4779
Wills	0-4	0	M	5048
Wills	0-4	1	F	28
Wills	0-4	1	M	66
Wills	5-14		F	464
Wills	5-14		M	490
Wills	5-14	0	F	7525
Wills	5-14	0	M	7749
Wills	5-14	1	F	133
Wills	5-14	1	M	328
Wills	15-19		F	197
Wills	15-19		M	231
Wills	15-19	0	F	3372
Wills	15-19	0	M	3546
Wills	15-19	1	F	67
Wills	15-19	1	M	101
Wills	20-24		F	422
Wills	20-24		M	402
Wills	20-24	0	F	6316
Wills	20-24	0	M	5980
Wills	20-24	1	F	100
Wills	20-24	1	M	107
Wills	25-34		F	1239
Wills	25-34		M	1288
Wills	25-34	0	F	16820
Wills	25-34	0	M	16826
Wills	25-34	1	F	174
Wills	25-34	1	M	174
Wills	35-44		F	879
Wills	35-44		M	920
Wills	35-44	0	F	12301
Wills	35-44	0	M	12205
Wills	35-44	1	F	238
Wills	35-44	1	M	243
Wills	45-54		F	653
Wills	45-54		M	614
Wills	45-54	0	F	9225
Wills	45-54	0	M	8955
Wills	45-54	1	F	375
Wills	45-54	1	M	370
Wills	55-64		F	504
Wills	55-64		M	480
Wills	55-64	0	F	6602
Wills	55-64	0	M	5954
Wills	55-64	1	F	588
Wills	55-64	1	M	478
Wills	65-74		F	374
Wills	65-74		M	325
Wills	65-74	0	F	4280
Wills	65-74	0	M	3641
Wills	65-74	1	F	835
Wills	65-74	1	M	637
Wills	75-84		F	341
Wills	75-84		M	276
Wills	75-84	0	F	2979
Wills	75-84	0	M	2413
Wills	75-84	1	F	1826
Wills	75-84	1	M	991
Wills	85+		F	189
Wills	85+		M	129
Wills	85+	0	F	870
Wills	85+	0	M	742
Wills	85+	1	F	1649
Wills	85+	1	M	841
No usual address (Vic.)	0-4		F	29
No usual address (Vic.)	0-4		M	46
No usual address (Vic.)	0-4	0	F	128
No usual address (Vic.)	0-4	0	M	159
No usual address (Vic.)	0-4	1	M	4
No usual address (Vic.)	5-14		F	34
No usual address (Vic.)	5-14		M	33
No usual address (Vic.)	5-14	0	F	150
No usual address (Vic.)	5-14	0	M	128
No usual address (Vic.)	5-14	1	F	8
No usual address (Vic.)	5-14	1	M	12
No usual address (Vic.)	15-19		F	37
No usual address (Vic.)	15-19		M	38
No usual address (Vic.)	15-19	0	F	142
No usual address (Vic.)	15-19	0	M	126
No usual address (Vic.)	15-19	1	F	6
No usual address (Vic.)	15-19	1	M	8
No usual address (Vic.)	20-24		F	90
No usual address (Vic.)	20-24		M	115
No usual address (Vic.)	20-24	0	F	348
No usual address (Vic.)	20-24	0	M	320
No usual address (Vic.)	20-24	1	F	10
No usual address (Vic.)	20-24	1	M	13
No usual address (Vic.)	25-34		F	189
No usual address (Vic.)	25-34		M	286
No usual address (Vic.)	25-34	0	F	586
No usual address (Vic.)	25-34	0	M	747
No usual address (Vic.)	25-34	1	F	23
No usual address (Vic.)	25-34	1	M	17
No usual address (Vic.)	35-44		F	149
No usual address (Vic.)	35-44		M	344
No usual address (Vic.)	35-44	0	F	315
No usual address (Vic.)	35-44	0	M	447
No usual address (Vic.)	35-44	1	F	17
No usual address (Vic.)	35-44	1	M	21
No usual address (Vic.)	45-54		F	87
No usual address (Vic.)	45-54		M	235
No usual address (Vic.)	45-54	0	F	235
No usual address (Vic.)	45-54	0	M	366
No usual address (Vic.)	45-54	1	F	28
No usual address (Vic.)	45-54	1	M	26
No usual address (Vic.)	55-64		F	73
No usual address (Vic.)	55-64		M	133
No usual address (Vic.)	55-64	0	F	256
No usual address (Vic.)	55-64	0	M	289
No usual address (Vic.)	55-64	1	F	25
No usual address (Vic.)	55-64	1	M	33
No usual address (Vic.)	65-74		F	27
No usual address (Vic.)	65-74		M	54
No usual address (Vic.)	65-74	0	F	153
No usual address (Vic.)	65-74	0	M	204
No usual address (Vic.)	65-74	1	F	21
No usual address (Vic.)	65-74	1	M	26
No usual address (Vic.)	75-84		F	7
No usual address (Vic.)	75-84		M	13
No usual address (Vic.)	75-84	0	F	30
No usual address (Vic.)	75-84	0	M	50
No usual address (Vic.)	75-84	1	F	11
No usual address (Vic.)	75-84	1	M	9
No usual address (Vic.)	85+		F	11
No usual address (Vic.)	85+	0	F	11
No usual address (Vic.)	85+	0	M	4
No usual address (Vic.)	85+	1	F	16
No usual address (Vic.)	85+	1	M	5
Migratory - Offshore - Shipping (Vic.)	25-34	0	M	4
Migratory - Offshore - Shipping (Vic.)	35-44	0	M	3
Migratory - Offshore - Shipping (Vic.)	45-54	0	M	8
Migratory - Offshore - Shipping (Vic.)	55-64	0	M	4
Blair	0-4		F	487
Blair	0-4		M	489
Blair	0-4	0	F	5327
Blair	0-4	0	M	5623
Blair	0-4	1	F	54
Blair	0-4	1	M	117
Blair	5-14		F	786
Blair	5-14		M	777
Blair	5-14	0	F	10162
Blair	5-14	0	M	10137
Blair	5-14	1	F	389
Blair	5-14	1	M	788
Blair	15-19		F	339
Blair	15-19		M	377
Blair	15-19	0	F	4549
Blair	15-19	0	M	4741
Blair	15-19	1	F	155
Blair	15-19	1	M	269
Blair	20-24		F	448
Blair	20-24		M	447
Blair	20-24	0	F	4774
Blair	20-24	0	M	4618
Blair	20-24	1	F	156
Blair	20-24	1	M	222
Blair	25-34		F	870
Blair	25-34		M	934
Blair	25-34	0	F	10460
Blair	25-34	0	M	9615
Blair	25-34	1	F	260
Blair	25-34	1	M	303
Blair	35-44		F	729
Blair	35-44		M	817
Blair	35-44	0	F	8998
Blair	35-44	0	M	8568
Blair	35-44	1	F	382
Blair	35-44	1	M	355
Blair	45-54		F	769
Blair	45-54		M	823
Blair	45-54	0	F	8705
Blair	45-54	0	M	8429
Blair	45-54	1	F	631
Blair	45-54	1	M	526
Blair	55-64		F	668
Blair	55-64		M	707
Blair	55-64	0	F	7314
Blair	55-64	0	M	7079
Blair	55-64	1	F	751
Blair	55-64	1	M	796
Blair	65-74		F	464
Blair	65-74		M	482
Blair	65-74	0	F	5005
Blair	65-74	0	M	4775
Blair	65-74	1	F	698
Blair	65-74	1	M	789
Blair	75-84		F	282
Blair	75-84		M	258
Blair	75-84	0	F	2197
Blair	75-84	0	M	2037
Blair	75-84	1	F	793
Blair	75-84	1	M	584
Blair	85+		F	116
Blair	85+		M	56
Blair	85+	0	F	500
Blair	85+	0	M	411
Blair	85+	1	F	776
Blair	85+	1	M	369
Bonner	0-4		F	212
Bonner	0-4		M	202
Bonner	0-4	0	F	4341
Bonner	0-4	0	M	4509
Bonner	0-4	1	F	36
Bonner	0-4	1	M	60
Bonner	5-14		F	376
Bonner	5-14		M	354
Bonner	5-14	0	F	8945
Bonner	5-14	0	M	9271
Bonner	5-14	1	F	181
Bonner	5-14	1	M	404
Bonner	15-19		F	214
Bonner	15-19		M	218
Bonner	15-19	0	F	4551
Bonner	15-19	0	M	4616
Bonner	15-19	1	F	85
Bonner	15-19	1	M	172
Bonner	20-24		F	260
Bonner	20-24		M	259
Bonner	20-24	0	F	4623
Bonner	20-24	0	M	4635
Bonner	20-24	1	F	80
Bonner	20-24	1	M	111
Bonner	25-34		F	536
Bonner	25-34		M	526
Bonner	25-34	0	F	9378
Bonner	25-34	0	M	8799
Bonner	25-34	1	F	137
Bonner	25-34	1	M	171
Bonner	35-44		F	504
Bonner	35-44		M	577
Bonner	35-44	0	F	10589
Bonner	35-44	0	M	9736
Bonner	35-44	1	F	185
Bonner	35-44	1	M	173
Bonner	45-54		F	521
Bonner	45-54		M	606
Bonner	45-54	0	F	10081
Bonner	45-54	0	M	9382
Bonner	45-54	1	F	255
Bonner	45-54	1	M	237
Bonner	55-64		F	412
Bonner	55-64		M	456
Bonner	55-64	0	F	7769
Bonner	55-64	0	M	7190
Bonner	55-64	1	F	357
Bonner	55-64	1	M	326
Bonner	65-74		F	352
Bonner	65-74		M	328
Bonner	65-74	0	F	5481
Bonner	65-74	0	M	4868
Bonner	65-74	1	F	490
Bonner	65-74	1	M	441
Bonner	75-84		F	257
Bonner	75-84		M	200
Bonner	75-84	0	F	2738
Bonner	75-84	0	M	2277
Bonner	75-84	1	F	852
Bonner	75-84	1	M	551
Bonner	85+		F	201
Bonner	85+		M	89
Bonner	85+	0	F	821
Bonner	85+	0	M	555
Bonner	85+	1	F	1069
Bonner	85+	1	M	430
Bowman	0-4		F	179
Bowman	0-4		M	188
Bowman	0-4	0	F	3666
Bowman	0-4	0	M	3980
Bowman	0-4	1	F	37
Bowman	0-4	1	M	59
Bowman	5-14		F	348
Bowman	5-14		M	399
Bowman	5-14	0	F	8810
Bowman	5-14	0	M	9131
Bowman	5-14	1	F	273
Bowman	5-14	1	M	545
Bowman	15-19		F	156
Bowman	15-19		M	167
Bowman	15-19	0	F	4400
Bowman	15-19	0	M	4729
Bowman	15-19	1	F	97
Bowman	15-19	1	M	181
Bowman	20-24		F	162
Bowman	20-24		M	168
Bowman	20-24	0	F	3725
Bowman	20-24	0	M	3929
Bowman	20-24	1	F	76
Bowman	20-24	1	M	129
Bowman	25-34		F	387
Bowman	25-34		M	369
Bowman	25-34	0	F	7448
Bowman	25-34	0	M	7165
Bowman	25-34	1	F	184
Bowman	25-34	1	M	213
Bowman	35-44		F	426
Bowman	35-44		M	460
Bowman	35-44	0	F	8953
Bowman	35-44	0	M	8162
Bowman	35-44	1	F	224
Bowman	35-44	1	M	238
Bowman	45-54		F	475
Bowman	45-54		M	506
Bowman	45-54	0	F	10261
Bowman	45-54	0	M	9246
Bowman	45-54	1	F	378
Bowman	45-54	1	M	322
Bowman	55-64		F	502
Bowman	55-64		M	548
Bowman	55-64	0	F	9252
Bowman	55-64	0	M	8552
Bowman	55-64	1	F	525
Bowman	55-64	1	M	493
Bowman	65-74		F	460
Bowman	65-74		M	412
Bowman	65-74	0	F	6844
Bowman	65-74	0	M	6301
Bowman	65-74	1	F	645
Bowman	65-74	1	M	689
Bowman	75-84		F	350
Bowman	75-84		M	263
Bowman	75-84	0	F	2916
Bowman	75-84	0	M	2631
Bowman	75-84	1	F	814
Bowman	75-84	1	M	583
Bowman	85+		F	359
Bowman	85+		M	190
Bowman	85+	0	F	749
Bowman	85+	0	M	593
Bowman	85+	1	F	934
Bowman	85+	1	M	447
Brisbane	0-4		F	260
Brisbane	0-4		M	271
Brisbane	0-4	0	F	3539
Brisbane	0-4	0	M	3763
Brisbane	0-4	1	F	31
Brisbane	0-4	1	M	40
Brisbane	5-14		F	380
Brisbane	5-14		M	364
Brisbane	5-14	0	F	6599
Brisbane	5-14	0	M	6700
Brisbane	5-14	1	F	78
Brisbane	5-14	1	M	193
Brisbane	15-19		F	298
Brisbane	15-19		M	226
Brisbane	15-19	0	F	4210
Brisbane	15-19	0	M	3730
Brisbane	15-19	1	F	40
Brisbane	15-19	1	M	68
Brisbane	20-24		F	724
Brisbane	20-24		M	766
Brisbane	20-24	0	F	8660
Brisbane	20-24	0	M	7836
Brisbane	20-24	1	F	58
Brisbane	20-24	1	M	68
Brisbane	25-34		F	1773
Brisbane	25-34		M	1899
Brisbane	25-34	0	F	17102
Brisbane	25-34	0	M	17655
Brisbane	25-34	1	F	151
Brisbane	25-34	1	M	136
Brisbane	35-44		F	984
Brisbane	35-44		M	1214
Brisbane	35-44	0	F	10961
Brisbane	35-44	0	M	11163
Brisbane	35-44	1	F	161
Brisbane	35-44	1	M	192
Brisbane	45-54		F	810
Brisbane	45-54		M	1072
Brisbane	45-54	0	F	9063
Brisbane	45-54	0	M	9397
Brisbane	45-54	1	F	229
Brisbane	45-54	1	M	256
Brisbane	55-64		F	621
Brisbane	55-64		M	749
Brisbane	55-64	0	F	6501
Brisbane	55-64	0	M	6564
Brisbane	55-64	1	F	272
Brisbane	55-64	1	M	273
Brisbane	65-74		F	426
Brisbane	65-74		M	474
Brisbane	65-74	0	F	3914
Brisbane	65-74	0	M	3813
Brisbane	65-74	1	F	286
Brisbane	65-74	1	M	284
Brisbane	75-84		F	269
Brisbane	75-84		M	218
Brisbane	75-84	0	F	1687
Brisbane	75-84	0	M	1438
Brisbane	75-84	1	F	411
Brisbane	75-84	1	M	271
Brisbane	85+		F	346
Brisbane	85+		M	121
Brisbane	85+	0	F	636
Brisbane	85+	0	M	363
Brisbane	85+	1	F	572
Brisbane	85+	1	M	243
Capricornia	0-4		F	407
Capricornia	0-4		M	452
Capricornia	0-4	0	F	4594
Capricornia	0-4	0	M	4682
Capricornia	0-4	1	F	34
Capricornia	0-4	1	M	86
Capricornia	5-14		F	718
Capricornia	5-14		M	789
Capricornia	5-14	0	F	9085
Capricornia	5-14	0	M	9603
Capricornia	5-14	1	F	241
Capricornia	5-14	1	M	493
Capricornia	15-19		F	390
Capricornia	15-19		M	362
Capricornia	15-19	0	F	4346
Capricornia	15-19	0	M	4441
Capricornia	15-19	1	F	87
Capricornia	15-19	1	M	172
Capricornia	20-24		F	433
Capricornia	20-24		M	578
Capricornia	20-24	0	F	3937
Capricornia	20-24	0	M	3985
Capricornia	20-24	1	F	72
Capricornia	20-24	1	M	114
Capricornia	25-34		F	864
Capricornia	25-34		M	1535
Capricornia	25-34	0	F	8946
Capricornia	25-34	0	M	8693
Capricornia	25-34	1	F	129
Capricornia	25-34	1	M	187
Capricornia	35-44		F	804
Capricornia	35-44		M	1402
Capricornia	35-44	0	F	8437
Capricornia	35-44	0	M	8511
Capricornia	35-44	1	F	231
Capricornia	35-44	1	M	170
Capricornia	45-54		F	880
Capricornia	45-54		M	1386
Capricornia	45-54	0	F	8939
Capricornia	45-54	0	M	8972
Capricornia	45-54	1	F	325
Capricornia	45-54	1	M	328
Capricornia	55-64		F	726
Capricornia	55-64		M	1107
Capricornia	55-64	0	F	7603
Capricornia	55-64	0	M	8171
Capricornia	55-64	1	F	510
Capricornia	55-64	1	M	491
Capricornia	65-74		F	516
Capricornia	65-74		M	586
Capricornia	65-74	0	F	4972
Capricornia	65-74	0	M	5111
Capricornia	65-74	1	F	520
Capricornia	65-74	1	M	579
Capricornia	75-84		F	315
Capricornia	75-84		M	307
Capricornia	75-84	0	F	2372
Capricornia	75-84	0	M	2135
Capricornia	75-84	1	F	796
Capricornia	75-84	1	M	557
Capricornia	85+		F	145
Capricornia	85+		M	116
Capricornia	85+	0	F	577
Capricornia	85+	0	M	465
Capricornia	85+	1	F	823
Capricornia	85+	1	M	368
Dawson	0-4		F	335
Dawson	0-4		M	347
Dawson	0-4	0	F	4344
Dawson	0-4	0	M	4600
Dawson	0-4	1	F	31
Dawson	0-4	1	M	71
Dawson	5-14		F	636
Dawson	5-14		M	663
Dawson	5-14	0	F	9199
Dawson	5-14	0	M	9546
Dawson	5-14	1	F	229
Dawson	5-14	1	M	452
Dawson	15-19		F	310
Dawson	15-19		M	347
Dawson	15-19	0	F	4258
Dawson	15-19	0	M	4460
Dawson	15-19	1	F	74
Dawson	15-19	1	M	137
Dawson	20-24		F	484
Dawson	20-24		M	631
Dawson	20-24	0	F	4183
Dawson	20-24	0	M	4330
Dawson	20-24	1	F	79
Dawson	20-24	1	M	106
Dawson	25-34		F	995
Dawson	25-34		M	1532
Dawson	25-34	0	F	9387
Dawson	25-34	0	M	8948
Dawson	25-34	1	F	146
Dawson	25-34	1	M	167
Dawson	35-44		F	861
Dawson	35-44		M	1355
Dawson	35-44	0	F	9210
Dawson	35-44	0	M	8818
Dawson	35-44	1	F	209
Dawson	35-44	1	M	203
Dawson	45-54		F	918
Dawson	45-54		M	1349
Dawson	45-54	0	F	9794
Dawson	45-54	0	M	9721
Dawson	45-54	1	F	352
Dawson	45-54	1	M	355
Dawson	55-64		F	800
Dawson	55-64		M	1049
Dawson	55-64	0	F	8318
Dawson	55-64	0	M	8705
Dawson	55-64	1	F	453
Dawson	55-64	1	M	473
Dawson	65-74		F	568
Dawson	65-74		M	669
Dawson	65-74	0	F	5275
Dawson	65-74	0	M	5562
Dawson	65-74	1	F	490
Dawson	65-74	1	M	640
Dawson	75-84		F	310
Dawson	75-84		M	319
Dawson	75-84	0	F	2380
Dawson	75-84	0	M	2205
Dawson	75-84	1	F	788
Dawson	75-84	1	M	626
Dawson	85+		F	151
Dawson	85+		M	106
Dawson	85+	0	F	575
Dawson	85+	0	M	434
Dawson	85+	1	F	842
Dawson	85+	1	M	410
Dickson	0-4		F	200
Dickson	0-4		M	226
Dickson	0-4	0	F	4490
Dickson	0-4	0	M	4787
Dickson	0-4	1	F	57
Dickson	0-4	1	M	107
Dickson	5-14		F	415
Dickson	5-14		M	439
Dickson	5-14	0	F	9945
Dickson	5-14	0	M	10248
Dickson	5-14	1	F	254
Dickson	5-14	1	M	567
Dickson	15-19		F	192
Dickson	15-19		M	188
Dickson	15-19	0	F	4467
Dickson	15-19	0	M	4730
Dickson	15-19	1	F	115
Dickson	15-19	1	M	190
Dickson	20-24		F	176
Dickson	20-24		M	221
Dickson	20-24	0	F	4059
Dickson	20-24	0	M	4165
Dickson	20-24	1	F	98
Dickson	20-24	1	M	133
Dickson	25-34		F	442
Dickson	25-34		M	460
Dickson	25-34	0	F	8553
Dickson	25-34	0	M	7901
Dickson	25-34	1	F	176
Dickson	25-34	1	M	202
Dickson	35-44		F	471
Dickson	35-44		M	512
Dickson	35-44	0	F	10373
Dickson	35-44	0	M	9671
Dickson	35-44	1	F	241
Dickson	35-44	1	M	187
Dickson	45-54		F	484
Dickson	45-54		M	563
Dickson	45-54	0	F	10091
Dickson	45-54	0	M	9573
Dickson	45-54	1	F	304
Dickson	45-54	1	M	245
Dickson	55-64		F	416
Dickson	55-64		M	422
Dickson	55-64	0	F	7760
Dickson	55-64	0	M	7434
Dickson	55-64	1	F	392
Dickson	55-64	1	M	334
Dickson	65-74		F	345
Dickson	65-74		M	334
Dickson	65-74	0	F	5436
Dickson	65-74	0	M	5086
Dickson	65-74	1	F	476
Dickson	65-74	1	M	489
Dickson	75-84		F	213
Dickson	75-84		M	180
Dickson	75-84	0	F	1747
Dickson	75-84	0	M	1629
