CED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Griffith	15-19	0	M	3733
Griffith	15-19	1	F	149
Griffith	15-19	1	M	171
Griffith	20-24		F	574
Griffith	20-24		M	592
Griffith	20-24	0	F	6673
Griffith	20-24	0	M	6371
Griffith	20-24	1	F	313
Griffith	20-24	1	M	249
Griffith	25-34		F	1393
Griffith	25-34		M	1471
Griffith	25-34	0	F	14714
Griffith	25-34	0	M	14511
Griffith	25-34	1	F	938
Griffith	25-34	1	M	667
Griffith	35-44		F	818
Griffith	35-44		M	946
Griffith	35-44	0	F	10436
Griffith	35-44	0	M	10776
Griffith	35-44	1	F	1272
Griffith	35-44	1	M	847
Griffith	45-54		F	707
Griffith	45-54		M	792
Griffith	45-54	0	F	7744
Griffith	45-54	0	M	8142
Griffith	45-54	1	F	1724
Griffith	45-54	1	M	1071
Griffith	55-64		F	567
Griffith	55-64		M	558
Griffith	55-64	0	F	5315
Griffith	55-64	0	M	5496
Griffith	55-64	1	F	1567
Griffith	55-64	1	M	985
Griffith	65-74		F	356
Griffith	65-74		M	378
Griffith	65-74	0	F	3470
Griffith	65-74	0	M	3290
Griffith	65-74	1	F	671
Griffith	65-74	1	M	439
Griffith	75-84		F	315
Griffith	75-84		M	246
Griffith	75-84	0	F	1968
Griffith	75-84	0	M	1599
Griffith	75-84	1	F	255
Griffith	75-84	1	M	235
Griffith	85+		F	223
Griffith	85+		M	130
Griffith	85+	0	F	1392
Griffith	85+	0	M	642
Griffith	85+	1	F	65
Griffith	85+	1	M	73
Groom	15-19		F	474
Groom	15-19		M	527
Groom	15-19	0	F	4234
Groom	15-19	0	M	4413
Groom	15-19	1	F	224
Groom	15-19	1	M	194
Groom	20-24		F	337
Groom	20-24		M	432
Groom	20-24	0	F	4063
Groom	20-24	0	M	4323
Groom	20-24	1	F	328
Groom	20-24	1	M	216
Groom	25-34		F	643
Groom	25-34		M	738
Groom	25-34	0	F	7881
Groom	25-34	0	M	7930
Groom	25-34	1	F	1015
Groom	25-34	1	M	614
Groom	35-44		F	606
Groom	35-44		M	683
Groom	35-44	0	F	7209
Groom	35-44	0	M	7070
Groom	35-44	1	F	1397
Groom	35-44	1	M	832
Groom	45-54		F	649
Groom	45-54		M	717
Groom	45-54	0	F	7259
Groom	45-54	0	M	7255
Groom	45-54	1	F	1944
Groom	45-54	1	M	1038
Groom	55-64		F	659
Groom	55-64		M	708
Groom	55-64	0	F	6501
Groom	55-64	0	M	6542
Groom	55-64	1	F	2057
Groom	55-64	1	M	1171
Groom	65-74		F	783
Groom	65-74		M	652
Groom	65-74	0	F	5524
Groom	65-74	0	M	5180
Groom	65-74	1	F	1096
Groom	65-74	1	M	724
Groom	75-84		F	789
Groom	75-84		M	591
Groom	75-84	0	F	3201
Groom	75-84	0	M	2628
Groom	75-84	1	F	468
Groom	75-84	1	M	362
Groom	85+		F	664
Groom	85+		M	301
Groom	85+	0	F	1549
Groom	85+	0	M	835
Groom	85+	1	F	72
Groom	85+	1	M	103
Herbert	15-19		F	516
Herbert	15-19		M	625
Herbert	15-19	0	F	4743
Herbert	15-19	0	M	4989
Herbert	15-19	1	F	283
Herbert	15-19	1	M	256
Herbert	20-24		F	566
Herbert	20-24		M	877
Herbert	20-24	0	F	5775
Herbert	20-24	0	M	5985
Herbert	20-24	1	F	384
Herbert	20-24	1	M	284
Herbert	25-34		F	919
Herbert	25-34		M	1274
Herbert	25-34	0	F	10295
Herbert	25-34	0	M	10169
Herbert	25-34	1	F	1168
Herbert	25-34	1	M	683
Herbert	35-44		F	773
Herbert	35-44		M	964
Herbert	35-44	0	F	8526
Herbert	35-44	0	M	8438
Herbert	35-44	1	F	1479
Herbert	35-44	1	M	863
Herbert	45-54		F	824
Herbert	45-54		M	974
Herbert	45-54	0	F	7808
Herbert	45-54	0	M	8010
Herbert	45-54	1	F	1767
Herbert	45-54	1	M	1087
Herbert	55-64		F	709
Herbert	55-64		M	811
Herbert	55-64	0	F	6186
Herbert	55-64	0	M	6587
Herbert	55-64	1	F	1769
Herbert	55-64	1	M	1023
Herbert	65-74		F	641
Herbert	65-74		M	645
Herbert	65-74	0	F	4160
Herbert	65-74	0	M	4490
Herbert	65-74	1	F	894
Herbert	65-74	1	M	564
Herbert	75-84		F	456
Herbert	75-84		M	331
Herbert	75-84	0	F	2196
Herbert	75-84	0	M	1860
Herbert	75-84	1	F	312
Herbert	75-84	1	M	228
Herbert	85+		F	187
Herbert	85+		M	144
Herbert	85+	0	F	1001
Herbert	85+	0	M	546
Herbert	85+	1	F	47
Herbert	85+	1	M	69
Hinkler	15-19		F	388
Hinkler	15-19		M	414
Hinkler	15-19	0	F	3349
Hinkler	15-19	0	M	3492
Hinkler	15-19	1	F	253
Hinkler	15-19	1	M	231
Hinkler	20-24		F	279
Hinkler	20-24		M	303
Hinkler	20-24	0	F	2731
Hinkler	20-24	0	M	2817
Hinkler	20-24	1	F	280
Hinkler	20-24	1	M	199
Hinkler	25-34		F	520
Hinkler	25-34		M	580
Hinkler	25-34	0	F	5611
Hinkler	25-34	0	M	5294
Hinkler	25-34	1	F	916
Hinkler	25-34	1	M	481
Hinkler	35-44		F	574
Hinkler	35-44		M	614
Hinkler	35-44	0	F	5910
Hinkler	35-44	0	M	5626
Hinkler	35-44	1	F	1389
Hinkler	35-44	1	M	770
Hinkler	45-54		F	703
Hinkler	45-54		M	756
Hinkler	45-54	0	F	6820
Hinkler	45-54	0	M	6592
Hinkler	45-54	1	F	1880
Hinkler	45-54	1	M	1028
Hinkler	55-64		F	875
Hinkler	55-64		M	902
Hinkler	55-64	0	F	7532
Hinkler	55-64	0	M	7323
Hinkler	55-64	1	F	2335
Hinkler	55-64	1	M	1332
Hinkler	65-74		F	1156
Hinkler	65-74		M	1126
Hinkler	65-74	0	F	7832
Hinkler	65-74	0	M	8009
Hinkler	65-74	1	F	1634
Hinkler	65-74	1	M	1178
Hinkler	75-84		F	1002
Hinkler	75-84		M	831
Hinkler	75-84	0	F	4230
Hinkler	75-84	0	M	4062
Hinkler	75-84	1	F	609
Hinkler	75-84	1	M	613
Hinkler	85+		F	476
Hinkler	85+		M	342
Hinkler	85+	0	F	1711
Hinkler	85+	0	M	1081
Hinkler	85+	1	F	102
Hinkler	85+	1	M	117
Kennedy	15-19		F	695
Kennedy	15-19		M	782
Kennedy	15-19	0	F	3598
Kennedy	15-19	0	M	3924
Kennedy	15-19	1	F	233
Kennedy	15-19	1	M	225
Kennedy	20-24		F	461
Kennedy	20-24		M	724
Kennedy	20-24	0	F	3256
Kennedy	20-24	0	M	3543
Kennedy	20-24	1	F	270
Kennedy	20-24	1	M	219
Kennedy	25-34		F	1011
Kennedy	25-34		M	1472
Kennedy	25-34	0	F	7246
Kennedy	25-34	0	M	7170
Kennedy	25-34	1	F	873
Kennedy	25-34	1	M	535
Kennedy	35-44		F	946
Kennedy	35-44		M	1266
Kennedy	35-44	0	F	7013
Kennedy	35-44	0	M	7028
Kennedy	35-44	1	F	1381
Kennedy	35-44	1	M	804
Kennedy	45-54		F	1126
Kennedy	45-54		M	1372
Kennedy	45-54	0	F	7718
Kennedy	45-54	0	M	8259
Kennedy	45-54	1	F	1810
Kennedy	45-54	1	M	1101
Kennedy	55-64		F	1115
Kennedy	55-64		M	1340
Kennedy	55-64	0	F	7122
Kennedy	55-64	0	M	8291
Kennedy	55-64	1	F	1919
Kennedy	55-64	1	M	1216
Kennedy	65-74		F	1047
Kennedy	65-74		M	1216
Kennedy	65-74	0	F	5428
Kennedy	65-74	0	M	6470
Kennedy	65-74	1	F	1035
Kennedy	65-74	1	M	740
Kennedy	75-84		F	722
Kennedy	75-84		M	722
Kennedy	75-84	0	F	2788
Kennedy	75-84	0	M	3049
Kennedy	75-84	1	F	332
Kennedy	75-84	1	M	324
Kennedy	85+		F	278
Kennedy	85+		M	231
Kennedy	85+	0	F	1243
Kennedy	85+	0	M	789
Kennedy	85+	1	F	67
Kennedy	85+	1	M	89
Leichhardt	15-19		F	734
Leichhardt	15-19		M	807
Leichhardt	15-19	0	F	4189
Leichhardt	15-19	0	M	4524
Leichhardt	15-19	1	F	295
Leichhardt	15-19	1	M	246
Leichhardt	20-24		F	694
Leichhardt	20-24		M	705
Leichhardt	20-24	0	F	4286
Leichhardt	20-24	0	M	4161
Leichhardt	20-24	1	F	370
Leichhardt	20-24	1	M	308
Leichhardt	25-34		F	1532
Leichhardt	25-34		M	1534
Leichhardt	25-34	0	F	10124
Leichhardt	25-34	0	M	9375
Leichhardt	25-34	1	F	1097
Leichhardt	25-34	1	M	699
Leichhardt	35-44		F	1310
Leichhardt	35-44		M	1364
Leichhardt	35-44	0	F	10270
Leichhardt	35-44	0	M	9557
Leichhardt	35-44	1	F	1619
Leichhardt	35-44	1	M	980
Leichhardt	45-54		F	1334
Leichhardt	45-54		M	1515
Leichhardt	45-54	0	F	9740
Leichhardt	45-54	0	M	9817
Leichhardt	45-54	1	F	1816
Leichhardt	45-54	1	M	1099
Leichhardt	55-64		F	1164
Leichhardt	55-64		M	1256
Leichhardt	55-64	0	F	7848
Leichhardt	55-64	0	M	8490
Leichhardt	55-64	1	F	1652
Leichhardt	55-64	1	M	1054
Leichhardt	65-74		F	848
Leichhardt	65-74		M	972
Leichhardt	65-74	0	F	4809
Leichhardt	65-74	0	M	5633
Leichhardt	65-74	1	F	875
Leichhardt	65-74	1	M	629
Leichhardt	75-84		F	521
Leichhardt	75-84		M	499
Leichhardt	75-84	0	F	1954
Leichhardt	75-84	0	M	2037
Leichhardt	75-84	1	F	293
Leichhardt	75-84	1	M	231
Leichhardt	85+		F	317
Leichhardt	85+		M	171
Leichhardt	85+	0	F	923
Leichhardt	85+	0	M	514
Leichhardt	85+	1	F	40
Leichhardt	85+	1	M	47
Lilley	15-19		F	238
Lilley	15-19		M	260
Lilley	15-19	0	F	3779
Lilley	15-19	0	M	3866
Lilley	15-19	1	F	194
Lilley	15-19	1	M	194
Lilley	20-24		F	386
Lilley	20-24		M	402
Lilley	20-24	0	F	4732
Lilley	20-24	0	M	4728
Lilley	20-24	1	F	289
Lilley	20-24	1	M	230
Lilley	25-34		F	808
Lilley	25-34		M	858
Lilley	25-34	0	F	10990
Lilley	25-34	0	M	10855
Lilley	25-34	1	F	921
Lilley	25-34	1	M	630
Lilley	35-44		F	592
Lilley	35-44		M	687
Lilley	35-44	0	F	9639
Lilley	35-44	0	M	9606
Lilley	35-44	1	F	1396
Lilley	35-44	1	M	929
Lilley	45-54		F	556
Lilley	45-54		M	612
Lilley	45-54	0	F	8036
Lilley	45-54	0	M	8157
Lilley	45-54	1	F	1905
Lilley	45-54	1	M	1255
Lilley	55-64		F	503
Lilley	55-64		M	468
Lilley	55-64	0	F	6190
Lilley	55-64	0	M	6381
Lilley	55-64	1	F	1923
Lilley	55-64	1	M	1164
Lilley	65-74		F	451
Lilley	65-74		M	396
Lilley	65-74	0	F	4849
Lilley	65-74	0	M	4473
Lilley	65-74	1	F	1027
Lilley	65-74	1	M	676
Lilley	75-84		F	619
Lilley	75-84		M	356
Lilley	75-84	0	F	3357
Lilley	75-84	0	M	2448
Lilley	75-84	1	F	454
Lilley	75-84	1	M	387
Lilley	85+		F	675
Lilley	85+		M	254
Lilley	85+	0	F	1849
Lilley	85+	0	M	963
Lilley	85+	1	F	86
Lilley	85+	1	M	139
Longman	15-19		F	401
Longman	15-19		M	491
Longman	15-19	0	F	4526
Longman	15-19	0	M	4577
Longman	15-19	1	F	300
Longman	15-19	1	M	255
Longman	20-24		F	372
Longman	20-24		M	557
Longman	20-24	0	F	4275
Longman	20-24	0	M	4246
Longman	20-24	1	F	348
Longman	20-24	1	M	238
Longman	25-34		F	711
Longman	25-34		M	1051
Longman	25-34	0	F	8014
Longman	25-34	0	M	7798
Longman	25-34	1	F	1217
Longman	25-34	1	M	697
Longman	35-44		F	664
Longman	35-44		M	928
Longman	35-44	0	F	7847
Longman	35-44	0	M	7782
Longman	35-44	1	F	1737
Longman	35-44	1	M	958
Longman	45-54		F	677
Longman	45-54		M	796
Longman	45-54	0	F	8094
Longman	45-54	0	M	8116
Longman	45-54	1	F	2093
Longman	45-54	1	M	1163
Longman	55-64		F	774
Longman	55-64		M	804
Longman	55-64	0	F	7143
Longman	55-64	0	M	7262
Longman	55-64	1	F	2141
Longman	55-64	1	M	1217
Longman	65-74		F	857
Longman	65-74		M	880
Longman	65-74	0	F	6352
Longman	65-74	0	M	6454
Longman	65-74	1	F	1399
Longman	65-74	1	M	975
Longman	75-84		F	687
Longman	75-84		M	582
Longman	75-84	0	F	2808
Longman	75-84	0	M	2799
Longman	75-84	1	F	404
Longman	75-84	1	M	401
Longman	85+		F	593
Longman	85+		M	346
Longman	85+	0	F	975
Longman	85+	0	M	725
Longman	85+	1	F	64
Longman	85+	1	M	90
Maranoa	15-19		F	573
Maranoa	15-19		M	661
Maranoa	15-19	0	F	3295
Maranoa	15-19	0	M	3690
Maranoa	15-19	1	F	221
Maranoa	15-19	1	M	218
Maranoa	20-24		F	338
Maranoa	20-24		M	408
Maranoa	20-24	0	F	3170
Maranoa	20-24	0	M	3315
Maranoa	20-24	1	F	276
Maranoa	20-24	1	M	195
Maranoa	25-34		F	730
Maranoa	25-34		M	921
Maranoa	25-34	0	F	6615
Maranoa	25-34	0	M	6543
Maranoa	25-34	1	F	995
Maranoa	25-34	1	M	529
Maranoa	35-44		F	790
Maranoa	35-44		M	907
Maranoa	35-44	0	F	6639
Maranoa	35-44	0	M	6570
Maranoa	35-44	1	F	1417
Maranoa	35-44	1	M	785
Maranoa	45-54		F	906
Maranoa	45-54		M	1093
Maranoa	45-54	0	F	7303
Maranoa	45-54	0	M	7764
Maranoa	45-54	1	F	1830
Maranoa	45-54	1	M	1109
Maranoa	55-64		F	1032
Maranoa	55-64		M	1124
Maranoa	55-64	0	F	7142
Maranoa	55-64	0	M	8038
Maranoa	55-64	1	F	1957
Maranoa	55-64	1	M	1193
Maranoa	65-74		F	1084
Maranoa	65-74		M	1216
Maranoa	65-74	0	F	5961
Maranoa	65-74	0	M	6793
Maranoa	65-74	1	F	1170
Maranoa	65-74	1	M	914
Maranoa	75-84		F	780
Maranoa	75-84		M	739
Maranoa	75-84	0	F	3144
Maranoa	75-84	0	M	3202
Maranoa	75-84	1	F	435
Maranoa	75-84	1	M	394
Maranoa	85+		F	368
Maranoa	85+		M	265
Maranoa	85+	0	F	1459
Maranoa	85+	0	M	858
Maranoa	85+	1	F	76
Maranoa	85+	1	M	103
McPherson	15-19		F	353
McPherson	15-19		M	351
McPherson	15-19	0	F	4086
McPherson	15-19	0	M	4210
McPherson	15-19	1	F	202
McPherson	15-19	1	M	166
McPherson	20-24		F	344
McPherson	20-24		M	352
McPherson	20-24	0	F	4015
McPherson	20-24	0	M	3955
McPherson	20-24	1	F	221
McPherson	20-24	1	M	202
McPherson	25-34		F	750
McPherson	25-34		M	733
McPherson	25-34	0	F	8411
McPherson	25-34	0	M	7915
McPherson	25-34	1	F	762
McPherson	25-34	1	M	460
McPherson	35-44		F	749
McPherson	35-44		M	742
McPherson	35-44	0	F	8935
McPherson	35-44	0	M	8379
McPherson	35-44	1	F	1314
McPherson	35-44	1	M	765
McPherson	45-54		F	696
McPherson	45-54		M	680
McPherson	45-54	0	F	8337
McPherson	45-54	0	M	7962
McPherson	45-54	1	F	1769
McPherson	45-54	1	M	957
McPherson	55-64		F	763
McPherson	55-64		M	688
McPherson	55-64	0	F	7202
McPherson	55-64	0	M	6748
McPherson	55-64	1	F	1959
McPherson	55-64	1	M	1028
McPherson	65-74		F	725
McPherson	65-74		M	659
McPherson	65-74	0	F	5833
McPherson	65-74	0	M	5714
McPherson	65-74	1	F	1157
McPherson	65-74	1	M	726
McPherson	75-84		F	756
McPherson	75-84		M	520
McPherson	75-84	0	F	3170
McPherson	75-84	0	M	2938
McPherson	75-84	1	F	423
McPherson	75-84	1	M	345
McPherson	85+		F	747
McPherson	85+		M	408
McPherson	85+	0	F	1666
McPherson	85+	0	M	935
McPherson	85+	1	F	91
McPherson	85+	1	M	137
Moncrieff	15-19		F	453
Moncrieff	15-19		M	601
Moncrieff	15-19	0	F	3729
Moncrieff	15-19	0	M	3684
Moncrieff	15-19	1	F	183
Moncrieff	15-19	1	M	133
Moncrieff	20-24		F	721
Moncrieff	20-24		M	704
Moncrieff	20-24	0	F	5562
Moncrieff	20-24	0	M	5239
Moncrieff	20-24	1	F	289
Moncrieff	20-24	1	M	206
Moncrieff	25-34		F	1324
Moncrieff	25-34		M	1478
Moncrieff	25-34	0	F	10774
Moncrieff	25-34	0	M	10706
Moncrieff	25-34	1	F	834
Moncrieff	25-34	1	M	584
Moncrieff	35-44		F	949
Moncrieff	35-44		M	1047
Moncrieff	35-44	0	F	8305
Moncrieff	35-44	0	M	8747
Moncrieff	35-44	1	F	1193
Moncrieff	35-44	1	M	756
Moncrieff	45-54		F	1058
Moncrieff	45-54		M	1072
Moncrieff	45-54	0	F	8205
Moncrieff	45-54	0	M	8056
Moncrieff	45-54	1	F	1616
Moncrieff	45-54	1	M	999
Moncrieff	55-64		F	994
Moncrieff	55-64		M	979
Moncrieff	55-64	0	F	7186
Moncrieff	55-64	0	M	7141
Moncrieff	55-64	1	F	1779
Moncrieff	55-64	1	M	997
Moncrieff	65-74		F	936
Moncrieff	65-74		M	903
Moncrieff	65-74	0	F	6509
Moncrieff	65-74	0	M	6422
Moncrieff	65-74	1	F	1151
Moncrieff	65-74	1	M	732
Moncrieff	75-84		F	859
Moncrieff	75-84		M	667
Moncrieff	75-84	0	F	3501
Moncrieff	75-84	0	M	3155
Moncrieff	75-84	1	F	421
Moncrieff	75-84	1	M	399
Moncrieff	85+		F	616
Moncrieff	85+		M	354
Moncrieff	85+	0	F	1758
Moncrieff	85+	0	M	1022
Moncrieff	85+	1	F	96
Moncrieff	85+	1	M	124
Moreton	15-19		F	280
Moreton	15-19		M	382
Moreton	15-19	0	F	4187
Moreton	15-19	0	M	4365
Moreton	15-19	1	F	210
Moreton	15-19	1	M	224
Moreton	20-24		F	479
Moreton	20-24		M	516
Moreton	20-24	0	F	6410
Moreton	20-24	0	M	6869
Moreton	20-24	1	F	366
Moreton	20-24	1	M	307
Moreton	25-34		F	839
Moreton	25-34		M	984
Moreton	25-34	0	F	12208
Moreton	25-34	0	M	12901
Moreton	25-34	1	F	1065
Moreton	25-34	1	M	746
Moreton	35-44		F	630
Moreton	35-44		M	673
Moreton	35-44	0	F	9087
Moreton	35-44	0	M	9480
Moreton	35-44	1	F	1398
Moreton	35-44	1	M	997
Moreton	45-54		F	589
Moreton	45-54		M	553
Moreton	45-54	0	F	7430
Moreton	45-54	0	M	7595
Moreton	45-54	1	F	1700
Moreton	45-54	1	M	1094
Moreton	55-64		F	455
Moreton	55-64		M	466
Moreton	55-64	0	F	5926
Moreton	55-64	0	M	5959
Moreton	55-64	1	F	1712
Moreton	55-64	1	M	1067
Moreton	65-74		F	475
Moreton	65-74		M	423
Moreton	65-74	0	F	4325
Moreton	65-74	0	M	4239
Moreton	65-74	1	F	978
Moreton	65-74	1	M	643
Moreton	75-84		F	390
Moreton	75-84		M	303
Moreton	75-84	0	F	2527
Moreton	75-84	0	M	2065
Moreton	75-84	1	F	358
Moreton	75-84	1	M	292
Moreton	85+		F	344
Moreton	85+		M	184
Moreton	85+	0	F	1576
Moreton	85+	0	M	783
Moreton	85+	1	F	58
Moreton	85+	1	M	93
Oxley	15-19		F	473
Oxley	15-19		M	629
Oxley	15-19	0	F	4767
Oxley	15-19	0	M	5016
Oxley	15-19	1	F	328
Oxley	15-19	1	M	300
Oxley	20-24		F	503
Oxley	20-24		M	845
Oxley	20-24	0	F	4715
Oxley	20-24	0	M	4780
Oxley	20-24	1	F	390
Oxley	20-24	1	M	280
Oxley	25-34		F	1110
Oxley	25-34		M	1831
Oxley	25-34	0	F	10214
Oxley	25-34	0	M	9540
Oxley	25-34	1	F	1245
Oxley	25-34	1	M	779
Oxley	35-44		F	878
Oxley	35-44		M	1518
Oxley	35-44	0	F	9481
Oxley	35-44	0	M	9415
Oxley	35-44	1	F	1657
Oxley	35-44	1	M	1051
Oxley	45-54		F	782
Oxley	45-54		M	1103
Oxley	45-54	0	F	8409
Oxley	45-54	0	M	8539
Oxley	45-54	1	F	1812
Oxley	45-54	1	M	1047
Oxley	55-64		F	571
Oxley	55-64		M	701
Oxley	55-64	0	F	6020
Oxley	55-64	0	M	6287
Oxley	55-64	1	F	1535
Oxley	55-64	1	M	993
Oxley	65-74		F	545
Oxley	65-74		M	517
Oxley	65-74	0	F	3918
Oxley	65-74	0	M	3835
Oxley	65-74	1	F	806
Oxley	65-74	1	M	594
Oxley	75-84		F	442
Oxley	75-84		M	331
Oxley	75-84	0	F	1887
Oxley	75-84	0	M	1539
Oxley	75-84	1	F	254
Oxley	75-84	1	M	221
Oxley	85+		F	395
Oxley	85+		M	145
Oxley	85+	0	F	709
Oxley	85+	0	M	426
Oxley	85+	1	F	41
Oxley	85+	1	M	66
Petrie	15-19		F	343
Petrie	15-19		M	386
Petrie	15-19	0	F	4148
Petrie	15-19	0	M	4393
Petrie	15-19	1	F	268
Petrie	15-19	1	M	218
Petrie	20-24		F	311
Petrie	20-24		M	327
Petrie	20-24	0	F	4207
Petrie	20-24	0	M	4223
Petrie	20-24	1	F	302
Petrie	20-24	1	M	243
Petrie	25-34		F	725
Petrie	25-34		M	738
Petrie	25-34	0	F	9418
Petrie	25-34	0	M	8827
Petrie	25-34	1	F	1068
Petrie	25-34	1	M	604
Petrie	35-44		F	698
Petrie	35-44		M	792
Petrie	35-44	0	F	9469
Petrie	35-44	0	M	9143
Petrie	35-44	1	F	1705
Petrie	35-44	1	M	970
Petrie	45-54		F	675
Petrie	45-54		M	727
Petrie	45-54	0	F	8362
Petrie	45-54	0	M	8497
Petrie	45-54	1	F	1923
Petrie	45-54	1	M	1132
Petrie	55-64		F	580
Petrie	55-64		M	566
Petrie	55-64	0	F	6965
Petrie	55-64	0	M	6656
Petrie	55-64	1	F	1934
Petrie	55-64	1	M	1131
Petrie	65-74		F	695
Petrie	65-74		M	607
Petrie	65-74	0	F	6143
Petrie	65-74	0	M	5625
Petrie	65-74	1	F	1337
Petrie	65-74	1	M	822
Petrie	75-84		F	778
Petrie	75-84		M	487
Petrie	75-84	0	F	3557
Petrie	75-84	0	M	2748
Petrie	75-84	1	F	481
Petrie	75-84	1	M	442
Petrie	85+		F	638
Petrie	85+		M	323
Petrie	85+	0	F	1825
Petrie	85+	0	M	919
Petrie	85+	1	F	85
Petrie	85+	1	M	109
Rankin	15-19		F	541
Rankin	15-19		M	648
Rankin	15-19	0	F	5138
Rankin	15-19	0	M	5511
Rankin	15-19	1	F	378
Rankin	15-19	1	M	330
Rankin	20-24		F	502
Rankin	20-24		M	532
Rankin	20-24	0	F	5308
Rankin	20-24	0	M	5669
Rankin	20-24	1	F	442
Rankin	20-24	1	M	389
Rankin	25-34		F	1040
Rankin	25-34		M	1068
Rankin	25-34	0	F	12001
Rankin	25-34	0	M	11779
Rankin	25-34	1	F	1597
Rankin	25-34	1	M	985
Rankin	35-44		F	884
Rankin	35-44		M	924
Rankin	35-44	0	F	10069
Rankin	35-44	0	M	10335
Rankin	35-44	1	F	1929
Rankin	35-44	1	M	1162
Rankin	45-54		F	770
Rankin	45-54		M	807
Rankin	45-54	0	F	8684
Rankin	45-54	0	M	8602
Rankin	45-54	1	F	1850
Rankin	45-54	1	M	1032
Rankin	55-64		F	720
Rankin	55-64		M	642
Rankin	55-64	0	F	7088
Rankin	55-64	0	M	7149
Rankin	55-64	1	F	1725
Rankin	55-64	1	M	1014
Rankin	65-74		F	529
Rankin	65-74		M	536
Rankin	65-74	0	F	4668
Rankin	65-74	0	M	4801
Rankin	65-74	1	F	901
Rankin	65-74	1	M	668
Rankin	75-84		F	340
Rankin	75-84		M	300
Rankin	75-84	0	F	1900
Rankin	75-84	0	M	1675
Rankin	75-84	1	F	206
Rankin	75-84	1	M	200
Rankin	85+		F	143
Rankin	85+		M	91
Rankin	85+	0	F	949
Rankin	85+	0	M	494
Rankin	85+	1	F	21
Rankin	85+	1	M	40
Ryan	15-19		F	291
Ryan	15-19		M	309
Ryan	15-19	0	F	5700
Ryan	15-19	0	M	5621
Ryan	15-19	1	F	209
Ryan	15-19	1	M	180
Ryan	20-24		F	499
Ryan	20-24		M	494
Ryan	20-24	0	F	7593
Ryan	20-24	0	M	7466
Ryan	20-24	1	F	335
Ryan	20-24	1	M	281
Ryan	25-34		F	608
Ryan	25-34		M	652
Ryan	25-34	0	F	9037
Ryan	25-34	0	M	9273
Ryan	25-34	1	F	661
Ryan	25-34	1	M	462
Ryan	35-44		F	464
Ryan	35-44		M	523
Ryan	35-44	0	F	9319
Ryan	35-44	0	M	8770
Ryan	35-44	1	F	1298
Ryan	35-44	1	M	802
Ryan	45-54		F	425
Ryan	45-54		M	489
Ryan	45-54	0	F	8201
Ryan	45-54	0	M	8118
Ryan	45-54	1	F	1756
Ryan	45-54	1	M	1107
Ryan	55-64		F	403
Ryan	55-64		M	388
Ryan	55-64	0	F	5934
Ryan	55-64	0	M	5940
Ryan	55-64	1	F	1876
Ryan	55-64	1	M	1073
Ryan	65-74		F	372
Ryan	65-74		M	299
Ryan	65-74	0	F	4756
Ryan	65-74	0	M	4652
Ryan	65-74	1	F	1123
Ryan	65-74	1	M	742
Ryan	75-84		F	360
Ryan	75-84		M	255
Ryan	75-84	0	F	2452
Ryan	75-84	0	M	2107
Ryan	75-84	1	F	369
Ryan	75-84	1	M	299
Ryan	85+		F	455
Ryan	85+		M	158
Ryan	85+	0	F	1358
Ryan	85+	0	M	700
Ryan	85+	1	F	80
Ryan	85+	1	M	116
Wide Bay	15-19		F	406
Wide Bay	15-19		M	446
Wide Bay	15-19	0	F	3303
Wide Bay	15-19	0	M	3598
Wide Bay	15-19	1	F	201
Wide Bay	15-19	1	M	194
Wide Bay	20-24		F	253
Wide Bay	20-24		M	375
Wide Bay	20-24	0	F	2408
Wide Bay	20-24	0	M	2628
Wide Bay	20-24	1	F	216
Wide Bay	20-24	1	M	169
Wide Bay	25-34		F	474
Wide Bay	25-34		M	712
Wide Bay	25-34	0	F	4947
Wide Bay	25-34	0	M	4784
Wide Bay	25-34	1	F	795
Wide Bay	25-34	1	M	449
Wide Bay	35-44		F	627
Wide Bay	35-44		M	886
Wide Bay	35-44	0	F	6357
Wide Bay	35-44	0	M	6067
Wide Bay	35-44	1	F	1310
Wide Bay	35-44	1	M	746
Wide Bay	45-54		F	817
Wide Bay	45-54		M	974
Wide Bay	45-54	0	F	7931
Wide Bay	45-54	0	M	7583
Wide Bay	45-54	1	F	2081
Wide Bay	45-54	1	M	1129
Wide Bay	55-64		F	977
Wide Bay	55-64		M	1070
Wide Bay	55-64	0	F	8246
Wide Bay	55-64	0	M	8486
Wide Bay	55-64	1	F	2451
Wide Bay	55-64	1	M	1517
Wide Bay	65-74		F	1047
Wide Bay	65-74		M	1155
Wide Bay	65-74	0	F	7457
Wide Bay	65-74	0	M	8202
Wide Bay	65-74	1	F	1572
Wide Bay	65-74	1	M	1152
Wide Bay	75-84		F	863
Wide Bay	75-84		M	768
Wide Bay	75-84	0	F	3385
Wide Bay	75-84	0	M	3494
Wide Bay	75-84	1	F	498
Wide Bay	75-84	1	M	488
Wide Bay	85+		F	538
Wide Bay	85+		M	281
Wide Bay	85+	0	F	1402
Wide Bay	85+	0	M	954
Wide Bay	85+	1	F	105
Wide Bay	85+	1	M	109
Wright	15-19		F	587
Wright	15-19		M	634
Wright	15-19	0	F	4511
Wright	15-19	0	M	4731
Wright	15-19	1	F	262
Wright	15-19	1	M	216
Wright	20-24		F	375
Wright	20-24		M	424
Wright	20-24	0	F	3740
Wright	20-24	0	M	3714
