CED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Wannon	1	0	0	60000	47
Wannon	1	1	0	0	116
Wannon	1	1	0	1800	31
Wannon	1	1	0	3600	84
Wannon	1	1	0	5400	80
Wannon	1	1	0	7200	158
Wannon	1	1	0	9600	204
Wannon	1	1	0	12000	223
Wannon	1	1	0	14400	230
Wannon	1	1	0	16800	157
Wannon	1	1	0	19200	151
Wannon	1	1	0	21600	64
Wannon	1	1	0	24000	125
Wannon	1	1	0	26400	31
Wannon	1	1	0	28800	28
Wannon	1	1	0	31200	52
Wannon	1	1	0	36000	67
Wannon	1	1	0	48000	21
Wannon	1	1	0	60000	37
Wannon	1	1	1	0	214
Wannon	1	1	1	1800	45
Wannon	1	1	1	3600	100
Wannon	1	1	1	5400	138
Wannon	1	1	1	7200	319
Wannon	1	1	1	9600	486
Wannon	1	1	1	12000	616
Wannon	1	1	1	14400	688
Wannon	1	1	1	16800	578
Wannon	1	1	1	19200	525
Wannon	1	1	1	21600	338
Wannon	1	1	1	24000	390
Wannon	1	1	1	26400	143
Wannon	1	1	1	28800	72
Wannon	1	1	1	31200	168
Wannon	1	1	1	36000	172
Wannon	1	1	1	48000	63
Wannon	1	1	1	60000	79
Wills		1	1	0	12
Wills		1	1	3600	5
Wills		1	1	7200	9
Wills		1	1	9600	15
Wills		1	1	12000	12
Wills		1	1	14400	12
Wills		1	1	16800	7
Wills		1	1	19200	9
Wills		1	1	21600	10
Wills		1	1	24000	21
Wills		1	1	26400	11
Wills		1	1	28800	3
Wills		1	1	31200	16
Wills		1	1	36000	25
Wills		1	1	48000	4
Wills		1	1	60000	6
Wills	0	1	0	0	49
Wills	0	1	0	1800	10
Wills	0	1	0	3600	37
Wills	0	1	0	5400	31
Wills	0	1	0	7200	48
Wills	0	1	0	9600	58
Wills	0	1	0	12000	55
Wills	0	1	0	14400	68
Wills	0	1	0	16800	68
Wills	0	1	0	19200	74
Wills	0	1	0	21600	39
Wills	0	1	0	24000	70
Wills	0	1	0	26400	21
Wills	0	1	0	28800	18
Wills	0	1	0	31200	29
Wills	0	1	0	36000	37
Wills	0	1	0	48000	16
Wills	0	1	0	60000	6
Wills	0	1	1	0	28
Wills	0	1	1	1800	6
Wills	0	1	1	3600	11
Wills	0	1	1	5400	15
Wills	0	1	1	7200	33
Wills	0	1	1	9600	36
Wills	0	1	1	12000	58
Wills	0	1	1	14400	62
Wills	0	1	1	16800	48
Wills	0	1	1	19200	62
Wills	0	1	1	21600	42
Wills	0	1	1	24000	90
Wills	0	1	1	26400	23
Wills	0	1	1	28800	20
Wills	0	1	1	31200	33
Wills	0	1	1	36000	37
Wills	0	1	1	48000	16
Wills	0	1	1	60000	14
Wills	1	0	0	0	153
Wills	1	0	0	1800	32
Wills	1	0	0	3600	69
Wills	1	0	0	5400	40
Wills	1	0	0	7200	81
Wills	1	0	0	9600	117
Wills	1	0	0	12000	212
Wills	1	0	0	14400	210
Wills	1	0	0	16800	256
Wills	1	0	0	19200	299
Wills	1	0	0	21600	259
Wills	1	0	0	24000	479
Wills	1	0	0	26400	236
Wills	1	0	0	28800	244
Wills	1	0	0	31200	400
Wills	1	0	0	36000	588
Wills	1	0	0	48000	171
Wills	1	0	0	60000	107
Wills	1	1	0	0	121
Wills	1	1	0	1800	31
Wills	1	1	0	3600	61
Wills	1	1	0	5400	69
Wills	1	1	0	7200	87
Wills	1	1	0	9600	131
Wills	1	1	0	12000	171
Wills	1	1	0	14400	143
Wills	1	1	0	16800	116
Wills	1	1	0	19200	151
Wills	1	1	0	21600	84
Wills	1	1	0	24000	204
Wills	1	1	0	26400	65
Wills	1	1	0	28800	64
Wills	1	1	0	31200	113
Wills	1	1	0	36000	201
Wills	1	1	0	48000	58
Wills	1	1	0	60000	36
Wills	1	1	1	0	180
Wills	1	1	1	1800	22
Wills	1	1	1	3600	74
Wills	1	1	1	5400	81
Wills	1	1	1	7200	119
Wills	1	1	1	9600	199
Wills	1	1	1	12000	306
Wills	1	1	1	14400	363
Wills	1	1	1	16800	419
Wills	1	1	1	19200	497
Wills	1	1	1	21600	409
Wills	1	1	1	24000	940
Wills	1	1	1	26400	389
Wills	1	1	1	28800	400
Wills	1	1	1	31200	704
Wills	1	1	1	36000	1065
Wills	1	1	1	48000	426
Wills	1	1	1	60000	214
Blair		1	1	3600	4
Blair		1	1	5400	3
Blair		1	1	7200	7
Blair		1	1	9600	9
Blair		1	1	12000	14
Blair		1	1	14400	16
Blair		1	1	16800	17
Blair		1	1	19200	14
Blair		1	1	21600	10
Blair		1	1	24000	15
Blair		1	1	31200	6
Blair	0	1	0	0	40
Blair	0	1	0	1800	11
Blair	0	1	0	3600	44
Blair	0	1	0	5400	36
Blair	0	1	0	7200	52
Blair	0	1	0	9600	70
Blair	0	1	0	12000	95
Blair	0	1	0	14400	127
Blair	0	1	0	16800	108
Blair	0	1	0	19200	97
Blair	0	1	0	21600	49
Blair	0	1	0	24000	31
Blair	0	1	0	26400	14
Blair	0	1	0	28800	6
Blair	0	1	0	31200	9
Blair	0	1	0	36000	25
Blair	0	1	0	48000	12
Blair	0	1	0	60000	9
Blair	0	1	1	0	29
Blair	0	1	1	1800	9
Blair	0	1	1	3600	18
Blair	0	1	1	5400	24
Blair	0	1	1	7200	41
Blair	0	1	1	9600	69
Blair	0	1	1	12000	122
Blair	0	1	1	14400	137
Blair	0	1	1	16800	126
Blair	0	1	1	19200	134
Blair	0	1	1	21600	76
Blair	0	1	1	24000	73
Blair	0	1	1	26400	24
Blair	0	1	1	28800	10
Blair	0	1	1	31200	29
Blair	0	1	1	36000	35
Blair	0	1	1	48000	3
Blair	0	1	1	60000	13
Blair	1	0	0	0	163
Blair	1	0	0	1800	83
Blair	1	0	0	3600	131
Blair	1	0	0	5400	107
Blair	1	0	0	7200	203
Blair	1	0	0	9600	301
Blair	1	0	0	12000	390
Blair	1	0	0	14400	552
Blair	1	0	0	16800	508
Blair	1	0	0	19200	551
Blair	1	0	0	21600	337
Blair	1	0	0	24000	468
Blair	1	0	0	26400	164
Blair	1	0	0	28800	89
Blair	1	0	0	31200	227
Blair	1	0	0	36000	220
Blair	1	0	0	48000	54
Blair	1	0	0	60000	31
Blair	1	1	0	0	75
Blair	1	1	0	1800	34
Blair	1	1	0	3600	66
Blair	1	1	0	5400	68
Blair	1	1	0	7200	111
Blair	1	1	0	9600	183
Blair	1	1	0	12000	213
Blair	1	1	0	14400	280
Blair	1	1	0	16800	232
Blair	1	1	0	19200	256
Blair	1	1	0	21600	171
Blair	1	1	0	24000	197
Blair	1	1	0	26400	100
Blair	1	1	0	28800	53
Blair	1	1	0	31200	116
Blair	1	1	0	36000	137
Blair	1	1	0	48000	29
Blair	1	1	0	60000	8
Blair	1	1	1	0	76
Blair	1	1	1	1800	28
Blair	1	1	1	3600	52
Blair	1	1	1	5400	59
Blair	1	1	1	7200	159
Blair	1	1	1	9600	278
Blair	1	1	1	12000	451
Blair	1	1	1	14400	766
Blair	1	1	1	16800	837
Blair	1	1	1	19200	973
Blair	1	1	1	21600	621
Blair	1	1	1	24000	763
Blair	1	1	1	26400	316
Blair	1	1	1	28800	177
Blair	1	1	1	31200	391
Blair	1	1	1	36000	311
Blair	1	1	1	48000	65
Blair	1	1	1	60000	42
Bonner		1	1	0	14
Bonner		1	1	3600	3
Bonner		1	1	5400	4
Bonner		1	1	7200	5
Bonner		1	1	12000	11
Bonner		1	1	14400	11
Bonner		1	1	16800	11
Bonner		1	1	19200	16
Bonner		1	1	21600	14
Bonner		1	1	24000	21
Bonner		1	1	26400	6
Bonner		1	1	28800	7
Bonner		1	1	31200	11
Bonner		1	1	36000	16
Bonner		1	1	60000	5
Bonner	0	1	0	0	36
Bonner	0	1	0	1800	17
Bonner	0	1	0	3600	28
Bonner	0	1	0	5400	18
Bonner	0	1	0	7200	31
Bonner	0	1	0	9600	64
Bonner	0	1	0	12000	54
Bonner	0	1	0	14400	87
Bonner	0	1	0	16800	76
Bonner	0	1	0	19200	74
Bonner	0	1	0	21600	56
Bonner	0	1	0	24000	89
Bonner	0	1	0	26400	34
Bonner	0	1	0	28800	26
Bonner	0	1	0	31200	41
Bonner	0	1	0	36000	58
Bonner	0	1	0	48000	15
Bonner	0	1	0	60000	8
Bonner	0	1	1	0	33
Bonner	0	1	1	1800	4
Bonner	0	1	1	3600	6
Bonner	0	1	1	5400	6
Bonner	0	1	1	7200	24
Bonner	0	1	1	9600	35
Bonner	0	1	1	12000	45
Bonner	0	1	1	14400	66
Bonner	0	1	1	16800	61
Bonner	0	1	1	19200	87
Bonner	0	1	1	21600	54
Bonner	0	1	1	24000	100
Bonner	0	1	1	26400	37
Bonner	0	1	1	28800	31
Bonner	0	1	1	31200	50
Bonner	0	1	1	36000	55
Bonner	0	1	1	48000	18
Bonner	0	1	1	60000	11
Bonner	1	0	0	0	196
Bonner	1	0	0	1800	48
Bonner	1	0	0	3600	81
Bonner	1	0	0	5400	64
Bonner	1	0	0	7200	106
Bonner	1	0	0	9600	159
Bonner	1	0	0	12000	205
Bonner	1	0	0	14400	225
Bonner	1	0	0	16800	237
Bonner	1	0	0	19200	319
Bonner	1	0	0	21600	291
Bonner	1	0	0	24000	567
Bonner	1	0	0	26400	290
Bonner	1	0	0	28800	267
Bonner	1	0	0	31200	478
Bonner	1	0	0	36000	511
Bonner	1	0	0	48000	174
Bonner	1	0	0	60000	110
Bonner	1	1	0	0	135
Bonner	1	1	0	1800	37
Bonner	1	1	0	3600	68
Bonner	1	1	0	5400	52
Bonner	1	1	0	7200	109
Bonner	1	1	0	9600	111
Bonner	1	1	0	12000	173
Bonner	1	1	0	14400	160
Bonner	1	1	0	16800	162
Bonner	1	1	0	19200	200
Bonner	1	1	0	21600	134
Bonner	1	1	0	24000	312
Bonner	1	1	0	26400	111
Bonner	1	1	0	28800	94
Bonner	1	1	0	31200	250
Bonner	1	1	0	36000	334
Bonner	1	1	0	48000	145
Bonner	1	1	0	60000	82
Bonner	1	1	1	0	206
Bonner	1	1	1	1800	45
Bonner	1	1	1	3600	95
Bonner	1	1	1	5400	75
Bonner	1	1	1	7200	131
Bonner	1	1	1	9600	178
Bonner	1	1	1	12000	295
Bonner	1	1	1	14400	359
Bonner	1	1	1	16800	441
Bonner	1	1	1	19200	534
Bonner	1	1	1	21600	542
Bonner	1	1	1	24000	1069
Bonner	1	1	1	26400	581
Bonner	1	1	1	28800	496
Bonner	1	1	1	31200	1047
Bonner	1	1	1	36000	1359
Bonner	1	1	1	48000	403
Bonner	1	1	1	60000	272
Bowman		1	1	0	6
Bowman		1	1	1800	3
Bowman		1	1	7200	6
Bowman		1	1	9600	3
Bowman		1	1	12000	13
Bowman		1	1	14400	7
Bowman		1	1	16800	4
Bowman		1	1	19200	10
Bowman		1	1	21600	15
Bowman		1	1	24000	14
Bowman		1	1	26400	7
Bowman		1	1	28800	3
Bowman		1	1	31200	4
Bowman		1	1	36000	14
Bowman		1	1	48000	3
Bowman	0	1	0	0	45
Bowman	0	1	0	1800	13
Bowman	0	1	0	3600	32
Bowman	0	1	0	5400	32
Bowman	0	1	0	7200	56
Bowman	0	1	0	9600	71
Bowman	0	1	0	12000	89
Bowman	0	1	0	14400	100
Bowman	0	1	0	16800	81
Bowman	0	1	0	19200	101
Bowman	0	1	0	21600	62
Bowman	0	1	0	24000	83
Bowman	0	1	0	26400	34
Bowman	0	1	0	28800	18
Bowman	0	1	0	31200	42
Bowman	0	1	0	36000	57
Bowman	0	1	0	48000	21
Bowman	0	1	0	60000	3
Bowman	0	1	1	0	21
Bowman	0	1	1	1800	10
Bowman	0	1	1	3600	13
Bowman	0	1	1	5400	18
Bowman	0	1	1	7200	35
Bowman	0	1	1	9600	56
Bowman	0	1	1	12000	56
Bowman	0	1	1	14400	88
Bowman	0	1	1	16800	97
Bowman	0	1	1	19200	101
Bowman	0	1	1	21600	79
Bowman	0	1	1	24000	125
Bowman	0	1	1	26400	59
Bowman	0	1	1	28800	27
Bowman	0	1	1	31200	69
Bowman	0	1	1	36000	48
Bowman	0	1	1	48000	21
Bowman	0	1	1	60000	10
Bowman	1	0	0	0	275
Bowman	1	0	0	1800	87
Bowman	1	0	0	3600	138
Bowman	1	0	0	5400	118
Bowman	1	0	0	7200	197
Bowman	1	0	0	9600	244
Bowman	1	0	0	12000	276
Bowman	1	0	0	14400	322
Bowman	1	0	0	16800	333
Bowman	1	0	0	19200	406
Bowman	1	0	0	21600	404
Bowman	1	0	0	24000	630
Bowman	1	0	0	26400	302
Bowman	1	0	0	28800	250
Bowman	1	0	0	31200	488
Bowman	1	0	0	36000	501
Bowman	1	0	0	48000	169
Bowman	1	0	0	60000	87
Bowman	1	1	0	0	128
Bowman	1	1	0	1800	42
Bowman	1	1	0	3600	82
Bowman	1	1	0	5400	79
Bowman	1	1	0	7200	105
Bowman	1	1	0	9600	150
Bowman	1	1	0	12000	203
Bowman	1	1	0	14400	257
Bowman	1	1	0	16800	217
Bowman	1	1	0	19200	277
Bowman	1	1	0	21600	217
Bowman	1	1	0	24000	436
Bowman	1	1	0	26400	191
Bowman	1	1	0	28800	160
Bowman	1	1	0	31200	310
Bowman	1	1	0	36000	363
Bowman	1	1	0	48000	114
Bowman	1	1	0	60000	60
Bowman	1	1	1	0	106
Bowman	1	1	1	1800	21
Bowman	1	1	1	3600	43
Bowman	1	1	1	5400	58
Bowman	1	1	1	7200	95
Bowman	1	1	1	9600	164
Bowman	1	1	1	12000	239
Bowman	1	1	1	14400	357
Bowman	1	1	1	16800	439
Bowman	1	1	1	19200	667
Bowman	1	1	1	21600	673
Bowman	1	1	1	24000	1199
Bowman	1	1	1	26400	659
Bowman	1	1	1	28800	540
Bowman	1	1	1	31200	1008
Bowman	1	1	1	36000	954
Bowman	1	1	1	48000	268
Bowman	1	1	1	60000	129
Brisbane		1	1	0	16
Brisbane		1	1	3600	3
Brisbane		1	1	5400	4
Brisbane		1	1	7200	5
Brisbane		1	1	9600	6
Brisbane		1	1	12000	8
Brisbane		1	1	14400	5
Brisbane		1	1	16800	9
Brisbane		1	1	19200	17
Brisbane		1	1	21600	9
Brisbane		1	1	24000	18
Brisbane		1	1	26400	4
Brisbane		1	1	28800	5
Brisbane		1	1	31200	7
Brisbane		1	1	36000	21
Brisbane		1	1	48000	4
Brisbane		1	1	60000	10
Brisbane	0	1	0	0	29
Brisbane	0	1	0	1800	10
Brisbane	0	1	0	3600	16
Brisbane	0	1	0	5400	3
Brisbane	0	1	0	7200	25
Brisbane	0	1	0	9600	18
Brisbane	0	1	0	12000	32
Brisbane	0	1	0	14400	29
Brisbane	0	1	0	16800	21
Brisbane	0	1	0	19200	28
Brisbane	0	1	0	21600	19
Brisbane	0	1	0	24000	49
Brisbane	0	1	0	26400	14
Brisbane	0	1	0	28800	13
Brisbane	0	1	0	31200	30
Brisbane	0	1	0	36000	57
Brisbane	0	1	0	48000	27
Brisbane	0	1	0	60000	17
Brisbane	0	1	1	0	24
Brisbane	0	1	1	1800	4
Brisbane	0	1	1	3600	4
Brisbane	0	1	1	5400	3
Brisbane	0	1	1	7200	18
Brisbane	0	1	1	9600	29
Brisbane	0	1	1	12000	25
Brisbane	0	1	1	14400	29
Brisbane	0	1	1	16800	28
Brisbane	0	1	1	19200	36
Brisbane	0	1	1	21600	41
Brisbane	0	1	1	24000	64
Brisbane	0	1	1	26400	20
Brisbane	0	1	1	28800	24
Brisbane	0	1	1	31200	36
Brisbane	0	1	1	36000	69
Brisbane	0	1	1	48000	33
Brisbane	0	1	1	60000	27
Brisbane	1	0	0	0	197
Brisbane	1	0	0	1800	27
Brisbane	1	0	0	3600	72
Brisbane	1	0	0	5400	45
Brisbane	1	0	0	7200	84
Brisbane	1	0	0	9600	125
Brisbane	1	0	0	12000	167
Brisbane	1	0	0	14400	183
Brisbane	1	0	0	16800	231
Brisbane	1	0	0	19200	241
Brisbane	1	0	0	21600	237
Brisbane	1	0	0	24000	482
Brisbane	1	0	0	26400	220
Brisbane	1	0	0	28800	193
Brisbane	1	0	0	31200	397
Brisbane	1	0	0	36000	730
Brisbane	1	0	0	48000	325
Brisbane	1	0	0	60000	253
Brisbane	1	1	0	0	94
Brisbane	1	1	0	1800	8
Brisbane	1	1	0	3600	32
Brisbane	1	1	0	5400	38
Brisbane	1	1	0	7200	42
Brisbane	1	1	0	9600	58
Brisbane	1	1	0	12000	69
Brisbane	1	1	0	14400	85
Brisbane	1	1	0	16800	53
Brisbane	1	1	0	19200	57
Brisbane	1	1	0	21600	35
Brisbane	1	1	0	24000	144
Brisbane	1	1	0	26400	30
Brisbane	1	1	0	28800	58
Brisbane	1	1	0	31200	102
Brisbane	1	1	0	36000	229
Brisbane	1	1	0	48000	148
Brisbane	1	1	0	60000	172
Brisbane	1	1	1	0	199
Brisbane	1	1	1	1800	27
Brisbane	1	1	1	3600	49
Brisbane	1	1	1	5400	49
Brisbane	1	1	1	7200	77
Brisbane	1	1	1	9600	105
Brisbane	1	1	1	12000	171
Brisbane	1	1	1	14400	154
Brisbane	1	1	1	16800	210
Brisbane	1	1	1	19200	227
Brisbane	1	1	1	21600	198
Brisbane	1	1	1	24000	528
Brisbane	1	1	1	26400	223
Brisbane	1	1	1	28800	297
Brisbane	1	1	1	31200	508
Brisbane	1	1	1	36000	1201
Brisbane	1	1	1	48000	680
Brisbane	1	1	1	60000	705
Capricornia		1	1	0	5
Capricornia		1	1	3600	5
Capricornia		1	1	7200	5
Capricornia		1	1	9600	6
Capricornia		1	1	12000	7
Capricornia		1	1	14400	8
Capricornia		1	1	16800	11
Capricornia		1	1	19200	16
Capricornia		1	1	21600	5
Capricornia		1	1	24000	14
Capricornia		1	1	26400	3
Capricornia		1	1	31200	9
Capricornia		1	1	36000	8
Capricornia		1	1	48000	4
Capricornia	0	1	0	0	35
Capricornia	0	1	0	1800	17
Capricornia	0	1	0	3600	23
Capricornia	0	1	0	5400	15
Capricornia	0	1	0	7200	42
Capricornia	0	1	0	9600	57
Capricornia	0	1	0	12000	55
Capricornia	0	1	0	14400	102
Capricornia	0	1	0	16800	58
Capricornia	0	1	0	19200	66
Capricornia	0	1	0	21600	40
Capricornia	0	1	0	24000	36
Capricornia	0	1	0	26400	7
Capricornia	0	1	0	28800	10
Capricornia	0	1	0	31200	27
Capricornia	0	1	0	36000	30
Capricornia	0	1	0	48000	4
Capricornia	0	1	0	60000	3
Capricornia	0	1	1	0	13
Capricornia	0	1	1	1800	8
Capricornia	0	1	1	3600	19
Capricornia	0	1	1	5400	18
Capricornia	0	1	1	7200	24
Capricornia	0	1	1	9600	79
Capricornia	0	1	1	12000	77
Capricornia	0	1	1	14400	103
Capricornia	0	1	1	16800	93
Capricornia	0	1	1	19200	87
Capricornia	0	1	1	21600	60
Capricornia	0	1	1	24000	88
Capricornia	0	1	1	26400	29
Capricornia	0	1	1	28800	13
Capricornia	0	1	1	31200	47
Capricornia	0	1	1	36000	28
Capricornia	0	1	1	48000	3
Capricornia	0	1	1	60000	4
Capricornia	1	0	0	0	256
Capricornia	1	0	0	1800	40
Capricornia	1	0	0	3600	108
Capricornia	1	0	0	5400	90
Capricornia	1	0	0	7200	173
Capricornia	1	0	0	9600	283
Capricornia	1	0	0	12000	332
Capricornia	1	0	0	14400	441
Capricornia	1	0	0	16800	398
Capricornia	1	0	0	19200	415
Capricornia	1	0	0	21600	289
Capricornia	1	0	0	24000	498
Capricornia	1	0	0	26400	200
Capricornia	1	0	0	28800	123
Capricornia	1	0	0	31200	328
Capricornia	1	0	0	36000	296
Capricornia	1	0	0	48000	104
Capricornia	1	0	0	60000	46
Capricornia	1	1	0	0	72
Capricornia	1	1	0	1800	24
Capricornia	1	1	0	3600	36
Capricornia	1	1	0	5400	40
Capricornia	1	1	0	7200	97
Capricornia	1	1	0	9600	141
Capricornia	1	1	0	12000	165
Capricornia	1	1	0	14400	170
Capricornia	1	1	0	16800	165
Capricornia	1	1	0	19200	231
Capricornia	1	1	0	21600	140
Capricornia	1	1	0	24000	231
Capricornia	1	1	0	26400	87
Capricornia	1	1	0	28800	50
Capricornia	1	1	0	31200	155
Capricornia	1	1	0	36000	168
Capricornia	1	1	0	48000	41
Capricornia	1	1	0	60000	30
Capricornia	1	1	1	0	108
Capricornia	1	1	1	1800	29
Capricornia	1	1	1	3600	69
Capricornia	1	1	1	5400	65
Capricornia	1	1	1	7200	139
Capricornia	1	1	1	9600	259
Capricornia	1	1	1	12000	378
Capricornia	1	1	1	14400	535
Capricornia	1	1	1	16800	584
Capricornia	1	1	1	19200	690
Capricornia	1	1	1	21600	561
Capricornia	1	1	1	24000	790
Capricornia	1	1	1	26400	414
Capricornia	1	1	1	28800	237
Capricornia	1	1	1	31200	645
Capricornia	1	1	1	36000	576
Capricornia	1	1	1	48000	150
Capricornia	1	1	1	60000	77
Dawson		1	1	3600	3
Dawson		1	1	7200	5
Dawson		1	1	9600	5
Dawson		1	1	12000	6
Dawson		1	1	14400	14
Dawson		1	1	16800	8
Dawson		1	1	19200	8
Dawson		1	1	21600	8
Dawson		1	1	24000	9
Dawson		1	1	28800	3
Dawson		1	1	31200	7
Dawson		1	1	36000	8
Dawson	0	1	0	0	25
Dawson	0	1	0	1800	16
Dawson	0	1	0	3600	25
Dawson	0	1	0	5400	22
Dawson	0	1	0	7200	25
Dawson	0	1	0	9600	53
Dawson	0	1	0	12000	56
Dawson	0	1	0	14400	67
Dawson	0	1	0	16800	69
Dawson	0	1	0	19200	71
Dawson	0	1	0	21600	40
Dawson	0	1	0	24000	63
Dawson	0	1	0	26400	21
Dawson	0	1	0	28800	14
Dawson	0	1	0	31200	42
Dawson	0	1	0	36000	28
Dawson	0	1	0	48000	8
Dawson	0	1	0	60000	5
Dawson	0	1	1	0	24
Dawson	0	1	1	1800	4
Dawson	0	1	1	3600	22
Dawson	0	1	1	5400	9
Dawson	0	1	1	7200	31
Dawson	0	1	1	9600	36
Dawson	0	1	1	12000	48
Dawson	0	1	1	14400	100
Dawson	0	1	1	16800	86
Dawson	0	1	1	19200	122
Dawson	0	1	1	21600	50
Dawson	0	1	1	24000	86
Dawson	0	1	1	26400	46
Dawson	0	1	1	28800	19
Dawson	0	1	1	31200	57
Dawson	0	1	1	36000	56
Dawson	0	1	1	48000	13
Dawson	0	1	1	60000	10
Dawson	1	0	0	0	239
Dawson	1	0	0	1800	45
Dawson	1	0	0	3600	103
Dawson	1	0	0	5400	101
Dawson	1	0	0	7200	210
Dawson	1	0	0	9600	276
Dawson	1	0	0	12000	323
Dawson	1	0	0	14400	387
Dawson	1	0	0	16800	352
Dawson	1	0	0	19200	475
Dawson	1	0	0	21600	351
Dawson	1	0	0	24000	535
Dawson	1	0	0	26400	242
Dawson	1	0	0	28800	182
Dawson	1	0	0	31200	357
Dawson	1	0	0	36000	382
Dawson	1	0	0	48000	121
Dawson	1	0	0	60000	70
Dawson	1	1	0	0	97
Dawson	1	1	0	1800	15
Dawson	1	1	0	3600	53
Dawson	1	1	0	5400	50
Dawson	1	1	0	7200	96
Dawson	1	1	0	9600	159
Dawson	1	1	0	12000	178
Dawson	1	1	0	14400	198
Dawson	1	1	0	16800	163
Dawson	1	1	0	19200	195
Dawson	1	1	0	21600	149
Dawson	1	1	0	24000	266
Dawson	1	1	0	26400	112
Dawson	1	1	0	28800	58
Dawson	1	1	0	31200	202
Dawson	1	1	0	36000	227
Dawson	1	1	0	48000	56
Dawson	1	1	0	60000	31
Dawson	1	1	1	0	121
Dawson	1	1	1	1800	26
Dawson	1	1	1	3600	42
Dawson	1	1	1	5400	49
Dawson	1	1	1	7200	138
Dawson	1	1	1	9600	244
Dawson	1	1	1	12000	336
Dawson	1	1	1	14400	493
Dawson	1	1	1	16800	503
Dawson	1	1	1	19200	675
Dawson	1	1	1	21600	571
Dawson	1	1	1	24000	951
Dawson	1	1	1	26400	468
Dawson	1	1	1	28800	333
Dawson	1	1	1	31200	784
Dawson	1	1	1	36000	672
Dawson	1	1	1	48000	178
Dawson	1	1	1	60000	125
Dickson		1	1	0	3
Dickson		1	1	3600	8
Dickson		1	1	5400	4
Dickson		1	1	7200	9
Dickson		1	1	9600	6
Dickson		1	1	12000	7
Dickson		1	1	14400	14
Dickson		1	1	16800	12
Dickson		1	1	19200	17
Dickson		1	1	21600	11
Dickson		1	1	24000	29
Dickson		1	1	26400	7
Dickson		1	1	28800	4
Dickson		1	1	31200	7
Dickson		1	1	36000	10
Dickson		1	1	48000	3
Dickson	0	1	0	0	38
Dickson	0	1	0	1800	18
Dickson	0	1	0	3600	34
Dickson	0	1	0	5400	27
Dickson	0	1	0	7200	57
Dickson	0	1	0	9600	77
Dickson	0	1	0	12000	85
Dickson	0	1	0	14400	101
Dickson	0	1	0	16800	98
Dickson	0	1	0	19200	103
Dickson	0	1	0	21600	65
Dickson	0	1	0	24000	82
Dickson	0	1	0	26400	30
Dickson	0	1	0	28800	24
Dickson	0	1	0	31200	63
Dickson	0	1	0	36000	53
Dickson	0	1	0	48000	8
Dickson	0	1	0	60000	3
Dickson	0	1	1	0	25
Dickson	0	1	1	1800	3
Dickson	0	1	1	3600	17
Dickson	0	1	1	5400	14
Dickson	0	1	1	7200	34
Dickson	0	1	1	9600	64
Dickson	0	1	1	12000	73
Dickson	0	1	1	14400	92
Dickson	0	1	1	16800	115
Dickson	0	1	1	19200	131
Dickson	0	1	1	21600	90
Dickson	0	1	1	24000	105
Dickson	0	1	1	26400	46
Dickson	0	1	1	28800	31
Dickson	0	1	1	31200	46
Dickson	0	1	1	36000	67
Dickson	0	1	1	48000	15
Dickson	0	1	1	60000	13
Dickson	1	0	0	0	248
Dickson	1	0	0	1800	82
Dickson	1	0	0	3600	125
Dickson	1	0	0	5400	102
Dickson	1	0	0	7200	168
Dickson	1	0	0	9600	231
Dickson	1	0	0	12000	276
Dickson	1	0	0	14400	363
Dickson	1	0	0	16800	392
Dickson	1	0	0	19200	532
Dickson	1	0	0	21600	436
Dickson	1	0	0	24000	660
Dickson	1	0	0	26400	309
Dickson	1	0	0	28800	208
Dickson	1	0	0	31200	393
Dickson	1	0	0	36000	472
Dickson	1	0	0	48000	166
Dickson	1	0	0	60000	73
Dickson	1	1	0	0	142
Dickson	1	1	0	1800	47
Dickson	1	1	0	3600	87
Dickson	1	1	0	5400	66
Dickson	1	1	0	7200	146
Dickson	1	1	0	9600	175
Dickson	1	1	0	12000	262
Dickson	1	1	0	14400	250
Dickson	1	1	0	16800	234
Dickson	1	1	0	19200	341
Dickson	1	1	0	21600	225
Dickson	1	1	0	24000	391
Dickson	1	1	0	26400	168
Dickson	1	1	0	28800	131
Dickson	1	1	0	31200	283
Dickson	1	1	0	36000	328
Dickson	1	1	0	48000	111
Dickson	1	1	0	60000	46
Dickson	1	1	1	0	136
Dickson	1	1	1	1800	42
Dickson	1	1	1	3600	77
Dickson	1	1	1	5400	68
Dickson	1	1	1	7200	153
Dickson	1	1	1	9600	262
Dickson	1	1	1	12000	345
Dickson	1	1	1	14400	544
Dickson	1	1	1	16800	668
Dickson	1	1	1	19200	971
Dickson	1	1	1	21600	850
Dickson	1	1	1	24000	1379
Dickson	1	1	1	26400	723
Dickson	1	1	1	28800	500
Dickson	1	1	1	31200	966
Dickson	1	1	1	36000	1149
Dickson	1	1	1	48000	308
Dickson	1	1	1	60000	157
Fadden		1	1	0	9
Fadden		1	1	3600	3
Fadden		1	1	7200	6
Fadden		1	1	9600	3
Fadden		1	1	12000	3
Fadden		1	1	14400	4
Fadden		1	1	16800	12
Fadden		1	1	19200	11
Fadden		1	1	21600	10
Fadden		1	1	24000	17
Fadden		1	1	26400	6
Fadden		1	1	28800	3
Fadden		1	1	31200	13
Fadden		1	1	36000	10
Fadden		1	1	60000	6
Fadden	0	1	0	0	41
