CED_NAME16	Age	MaritalStatus	Registered	adults
Wakefield	75-84	Married	1	3784
Wakefield	75-84	Never married		2807
Wakefield	85+	Married	0	31
Wakefield	85+	Married	1	735
Wakefield	85+	Never married		1331
No usual address (SA)	55-64	Never married		3
Brand	15-19	Married	0	192
Brand	15-19	Married	1	9
Brand	15-19	Never married		9402
Brand	20-24	Married	0	2285
Brand	20-24	Married	1	523
Brand	20-24	Never married		6666
Brand	25-34	Married	0	5621
Brand	25-34	Married	1	9390
Brand	25-34	Never married		6755
Brand	35-44	Married	0	3011
Brand	35-44	Married	1	12383
Brand	35-44	Never married		4780
Brand	45-54	Married	0	2289
Brand	45-54	Married	1	11799
Brand	45-54	Never married		5016
Brand	55-64	Married	0	1095
Brand	55-64	Married	1	8737
Brand	55-64	Never married		3960
Brand	65-74	Married	0	451
Brand	65-74	Married	1	6251
Brand	65-74	Never married		2844
Brand	75-84	Married	0	112
Brand	75-84	Married	1	2906
Brand	75-84	Never married		2045
Brand	85+	Married	0	27
Brand	85+	Married	1	536
Brand	85+	Never married		901
Burt	15-19	Married	0	173
Burt	15-19	Married	1	11
Burt	15-19	Never married		10061
Burt	20-24	Married	0	1521
Burt	20-24	Married	1	660
Burt	20-24	Never married		8288
Burt	25-34	Married	0	4290
Burt	25-34	Married	1	11787
Burt	25-34	Never married		9198
Burt	35-44	Married	0	2475
Burt	35-44	Married	1	14836
Burt	35-44	Never married		5362
Burt	45-54	Married	0	1907
Burt	45-54	Married	1	12458
Burt	45-54	Never married		5125
Burt	55-64	Married	0	1021
Burt	55-64	Married	1	10073
Burt	55-64	Never married		4306
Burt	65-74	Married	0	375
Burt	65-74	Married	1	6618
Burt	65-74	Never married		3088
Burt	75-84	Married	0	86
Burt	75-84	Married	1	2667
Burt	75-84	Never married		1946
Burt	85+	Married	0	18
Burt	85+	Married	1	462
Burt	85+	Never married		847
Canning	15-19	Married	0	189
Canning	15-19	Married	1	3
Canning	15-19	Never married		7999
Canning	20-24	Married	0	1470
Canning	20-24	Married	1	437
Canning	20-24	Never married		5129
Canning	25-34	Married	0	3729
Canning	25-34	Married	1	6174
Canning	25-34	Never married		4766
Canning	35-44	Married	0	2441
Canning	35-44	Married	1	9264
Canning	35-44	Never married		3740
Canning	45-54	Married	0	2337
Canning	45-54	Married	1	10788
Canning	45-54	Never married		4229
Canning	55-64	Married	0	1360
Canning	55-64	Married	1	10406
Canning	55-64	Never married		4092
Canning	65-74	Married	0	705
Canning	65-74	Married	1	9600
Canning	65-74	Never married		3560
Canning	75-84	Married	0	219
Canning	75-84	Married	1	4775
Canning	75-84	Never married		2609
Canning	85+	Married	0	27
Canning	85+	Married	1	868
Canning	85+	Never married		1245
Cowan	15-19	Married	0	76
Cowan	15-19	Married	1	5
Cowan	15-19	Never married		9666
Cowan	20-24	Married	0	942
Cowan	20-24	Married	1	452
Cowan	20-24	Never married		7490
Cowan	25-34	Married	0	3724
Cowan	25-34	Married	1	8671
Cowan	25-34	Never married		7176
Cowan	35-44	Married	0	2224
Cowan	35-44	Married	1	13107
Cowan	35-44	Never married		4530
Cowan	45-54	Married	0	1833
Cowan	45-54	Married	1	12423
Cowan	45-54	Never married		4527
Cowan	55-64	Married	0	908
Cowan	55-64	Married	1	9753
Cowan	55-64	Never married		3856
Cowan	65-74	Married	0	378
Cowan	65-74	Married	1	6450
Cowan	65-74	Never married		2820
Cowan	75-84	Married	0	86
Cowan	75-84	Married	1	2535
Cowan	75-84	Never married		1788
Cowan	85+	Married	0	17
Cowan	85+	Married	1	428
Cowan	85+	Never married		738
Curtin	15-19	Married	0	33
Curtin	15-19	Married	1	4
Curtin	15-19	Never married		7496
Curtin	20-24	Married	0	761
Curtin	20-24	Married	1	168
Curtin	20-24	Never married		7221
Curtin	25-34	Married	0	4416
Curtin	25-34	Married	1	5670
Curtin	25-34	Never married		8152
Curtin	35-44	Married	0	1993
Curtin	35-44	Married	1	11288
Curtin	35-44	Never married		3587
Curtin	45-54	Married	0	1474
Curtin	45-54	Married	1	11831
Curtin	45-54	Never married		3970
Curtin	55-64	Married	0	1089
Curtin	55-64	Married	1	9193
Curtin	55-64	Never married		4080
Curtin	65-74	Married	0	480
Curtin	65-74	Married	1	6913
Curtin	65-74	Never married		3337
Curtin	75-84	Married	0	163
Curtin	75-84	Married	1	3577
Curtin	75-84	Never married		2708
Curtin	85+	Married	0	28
Curtin	85+	Married	1	934
Curtin	85+	Never married		1770
Durack	15-19	Married	0	263
Durack	15-19	Married	1	54
Durack	15-19	Never married		7264
Durack	20-24	Married	0	2170
Durack	20-24	Married	1	407
Durack	20-24	Never married		4861
Durack	25-34	Married	0	6202
Durack	25-34	Married	1	7508
Durack	25-34	Never married		6864
Durack	35-44	Married	0	3973
Durack	35-44	Married	1	10713
Durack	35-44	Never married		4899
Durack	45-54	Married	0	3199
Durack	45-54	Married	1	10161
Durack	45-54	Never married		5521
Durack	55-64	Married	0	1906
Durack	55-64	Married	1	8743
Durack	55-64	Never married		5237
Durack	65-74	Married	0	574
Durack	65-74	Married	1	5436
Durack	65-74	Never married		3348
Durack	75-84	Married	0	157
Durack	75-84	Married	1	2178
Durack	75-84	Never married		1756
Durack	85+	Married	0	11
Durack	85+	Married	1	378
Durack	85+	Never married		725
Forrest	15-19	Married	0	151
Forrest	15-19	Married	1	7
Forrest	15-19	Never married		7948
Forrest	20-24	Married	0	1310
Forrest	20-24	Married	1	330
Forrest	20-24	Never married		4040
Forrest	25-34	Married	0	3810
Forrest	25-34	Married	1	5838
Forrest	25-34	Never married		5038
Forrest	35-44	Married	0	2790
Forrest	35-44	Married	1	10560
Forrest	35-44	Never married		3951
Forrest	45-54	Married	0	2356
Forrest	45-54	Married	1	11017
Forrest	45-54	Never married		4422
Forrest	55-64	Married	0	1445
Forrest	55-64	Married	1	10555
Forrest	55-64	Never married		4109
Forrest	65-74	Married	0	575
Forrest	65-74	Married	1	8349
Forrest	65-74	Never married		3148
Forrest	75-84	Married	0	128
Forrest	75-84	Married	1	3448
Forrest	75-84	Never married		2233
Forrest	85+	Married	0	26
Forrest	85+	Married	1	727
Forrest	85+	Never married		1140
Fremantle	15-19	Married	0	75
Fremantle	15-19	Married	1	3
Fremantle	15-19	Never married		7793
Fremantle	20-24	Married	0	1161
Fremantle	20-24	Married	1	252
Fremantle	20-24	Never married		6574
Fremantle	25-34	Married	0	4930
Fremantle	25-34	Married	1	7760
Fremantle	25-34	Never married		7702
Fremantle	35-44	Married	0	2906
Fremantle	35-44	Married	1	12584
Fremantle	35-44	Never married		4798
Fremantle	45-54	Married	0	2187
Fremantle	45-54	Married	1	11217
Fremantle	45-54	Never married		5147
Fremantle	55-64	Married	0	1263
Fremantle	55-64	Married	1	8917
Fremantle	55-64	Never married		4685
Fremantle	65-74	Married	0	462
Fremantle	65-74	Married	1	6163
Fremantle	65-74	Never married		3308
Fremantle	75-84	Married	0	110
Fremantle	75-84	Married	1	2957
Fremantle	75-84	Never married		2264
Fremantle	85+	Married	0	19
Fremantle	85+	Married	1	517
Fremantle	85+	Never married		1208
Hasluck	15-19	Married	0	103
Hasluck	15-19	Married	1	9
Hasluck	15-19	Never married		8333
Hasluck	20-24	Married	0	1109
Hasluck	20-24	Married	1	432
Hasluck	20-24	Never married		6281
Hasluck	25-34	Married	0	3306
Hasluck	25-34	Married	1	7110
Hasluck	25-34	Never married		6273
Hasluck	35-44	Married	0	2393
Hasluck	35-44	Married	1	10373
Hasluck	35-44	Never married		4396
Hasluck	45-54	Married	0	2137
Hasluck	45-54	Married	1	11011
Hasluck	45-54	Never married		4855
Hasluck	55-64	Married	0	1274
Hasluck	55-64	Married	1	9784
Hasluck	55-64	Never married		4297
Hasluck	65-74	Married	0	554
Hasluck	65-74	Married	1	7759
Hasluck	65-74	Never married		3305
Hasluck	75-84	Married	0	124
Hasluck	75-84	Married	1	3326
Hasluck	75-84	Never married		2254
Hasluck	85+	Married	0	29
Hasluck	85+	Married	1	603
Hasluck	85+	Never married		1079
Moore	15-19	Married	0	56
Moore	15-19	Married	1	11
Moore	15-19	Never married		9395
Moore	20-24	Married	0	755
Moore	20-24	Married	1	173
Moore	20-24	Never married		7434
Moore	25-34	Married	0	3162
Moore	25-34	Married	1	5203
Moore	25-34	Never married		5619
Moore	35-44	Married	0	2062
Moore	35-44	Married	1	12413
Moore	35-44	Never married		2976
Moore	45-54	Married	0	1842
Moore	45-54	Married	1	15027
Moore	45-54	Never married		3456
Moore	55-64	Married	0	1030
Moore	55-64	Married	1	13324
Moore	55-64	Never married		3300
Moore	65-74	Married	0	385
Moore	65-74	Married	1	8254
Moore	65-74	Never married		2343
Moore	75-84	Married	0	75
Moore	75-84	Married	1	2651
Moore	75-84	Never married		1636
Moore	85+	Married	0	14
Moore	85+	Married	1	595
Moore	85+	Never married		905
O'Connor	15-19	Married	0	235
O'Connor	15-19	Married	1	18
O'Connor	15-19	Never married		7384
O'Connor	20-24	Married	0	1659
O'Connor	20-24	Married	1	399
O'Connor	20-24	Never married		4270
O'Connor	25-34	Married	0	4102
O'Connor	25-34	Married	1	6142
O'Connor	25-34	Never married		5160
O'Connor	35-44	Married	0	2808
O'Connor	35-44	Married	1	9516
O'Connor	35-44	Never married		3932
O'Connor	45-54	Married	0	2647
O'Connor	45-54	Married	1	10792
O'Connor	45-54	Never married		5284
O'Connor	55-64	Married	0	1717
O'Connor	55-64	Married	1	10930
O'Connor	55-64	Never married		4980
O'Connor	65-74	Married	0	701
O'Connor	65-74	Married	1	7954
O'Connor	65-74	Never married		3868
O'Connor	75-84	Married	0	172
O'Connor	75-84	Married	1	3419
O'Connor	75-84	Never married		2602
O'Connor	85+	Married	0	28
O'Connor	85+	Married	1	707
O'Connor	85+	Never married		1166
Pearce	15-19	Married	0	163
Pearce	15-19	Married	1	9
Pearce	15-19	Never married		11042
Pearce	20-24	Married	0	2197
Pearce	20-24	Married	1	667
Pearce	20-24	Never married		7325
Pearce	25-34	Married	0	6276
Pearce	25-34	Married	1	11091
Pearce	25-34	Never married		7235
Pearce	35-44	Married	0	3352
Pearce	35-44	Married	1	14992
Pearce	35-44	Never married		4846
Pearce	45-54	Married	0	2500
Pearce	45-54	Married	1	14415
Pearce	45-54	Never married		5112
Pearce	55-64	Married	0	1249
Pearce	55-64	Married	1	9910
Pearce	55-64	Never married		3815
Pearce	65-74	Married	0	495
Pearce	65-74	Married	1	7305
Pearce	65-74	Never married		2768
Pearce	75-84	Married	0	123
Pearce	75-84	Married	1	2988
Pearce	75-84	Never married		1692
Pearce	85+	Married	0	23
Pearce	85+	Married	1	431
Pearce	85+	Never married		643
Perth	15-19	Married	0	94
Perth	15-19	Married	1	5
Perth	15-19	Never married		5943
Perth	20-24	Married	0	1330
Perth	20-24	Married	1	382
Perth	20-24	Never married		7588
Perth	25-34	Married	0	6875
Perth	25-34	Married	1	8567
Perth	25-34	Never married		12381
Perth	35-44	Married	0	2968
Perth	35-44	Married	1	11006
Perth	35-44	Never married		5855
Perth	45-54	Married	0	1943
Perth	45-54	Married	1	9486
Perth	45-54	Never married		5405
Perth	55-64	Married	0	1170
Perth	55-64	Married	1	8281
Perth	55-64	Never married		4960
Perth	65-74	Married	0	468
Perth	65-74	Married	1	5598
Perth	65-74	Never married		3677
Perth	75-84	Married	0	89
Perth	75-84	Married	1	2738
Perth	75-84	Never married		2485
Perth	85+	Married	0	12
Perth	85+	Married	1	653
Perth	85+	Never married		1437
Stirling	15-19	Married	0	69
Stirling	15-19	Married	1	11
Stirling	15-19	Never married		6800
Stirling	20-24	Married	0	992
Stirling	20-24	Married	1	525
Stirling	20-24	Never married		6946
Stirling	25-34	Married	0	5179
Stirling	25-34	Married	1	9317
Stirling	25-34	Never married		10145
Stirling	35-44	Married	0	2268
Stirling	35-44	Married	1	11513
Stirling	35-44	Never married		5485
Stirling	45-54	Married	0	1420
Stirling	45-54	Married	1	9679
Stirling	45-54	Never married		5489
Stirling	55-64	Married	0	890
Stirling	55-64	Married	1	8413
Stirling	55-64	Never married		4942
Stirling	65-74	Married	0	389
Stirling	65-74	Married	1	6870
Stirling	65-74	Never married		3810
Stirling	75-84	Married	0	97
Stirling	75-84	Married	1	3905
Stirling	75-84	Never married		2922
Stirling	85+	Married	0	18
Stirling	85+	Married	1	821
Stirling	85+	Never married		1521
Swan	15-19	Married	0	120
Swan	15-19	Married	1	14
Swan	15-19	Never married		7187
Swan	20-24	Married	0	1634
Swan	20-24	Married	1	611
Swan	20-24	Never married		11087
Swan	25-34	Married	0	6023
Swan	25-34	Married	1	10700
Swan	25-34	Never married		13135
Swan	35-44	Married	0	2412
Swan	35-44	Married	1	11736
Swan	35-44	Never married		5844
Swan	45-54	Married	0	1763
Swan	45-54	Married	1	9074
Swan	45-54	Never married		5560
Swan	55-64	Married	0	1018
Swan	55-64	Married	1	7884
Swan	55-64	Never married		5402
Swan	65-74	Married	0	483
Swan	65-74	Married	1	5417
Swan	65-74	Never married		3869
Swan	75-84	Married	0	105
Swan	75-84	Married	1	2662
Swan	75-84	Never married		2695
Swan	85+	Married	0	22
Swan	85+	Married	1	717
Swan	85+	Never married		1684
Tangney	15-19	Married	0	35
Tangney	15-19	Married	1	5
Tangney	15-19	Never married		9086
Tangney	20-24	Married	0	596
Tangney	20-24	Married	1	136
Tangney	20-24	Never married		7570
Tangney	25-34	Married	0	2159
Tangney	25-34	Married	1	5011
Tangney	25-34	Never married		6511
Tangney	35-44	Married	0	1344
Tangney	35-44	Married	1	11684
Tangney	35-44	Never married		3157
Tangney	45-54	Married	0	1213
Tangney	45-54	Married	1	12727
Tangney	45-54	Never married		3596
Tangney	55-64	Married	0	896
Tangney	55-64	Married	1	11946
Tangney	55-64	Never married		3492
Tangney	65-74	Married	0	409
Tangney	65-74	Married	1	8510
Tangney	65-74	Never married		2886
Tangney	75-84	Married	0	100
Tangney	75-84	Married	1	3922
Tangney	75-84	Never married		2403
Tangney	85+	Married	0	12
Tangney	85+	Married	1	1034
Tangney	85+	Never married		1794
Bass	15-19	Married	0	138
Bass	15-19	Married	1	8
Bass	15-19	Never married		5620
Bass	20-24	Married	0	1137
Bass	20-24	Married	1	301
Bass	20-24	Never married		4412
Bass	25-34	Married	0	2554
Bass	25-34	Married	1	3686
Bass	25-34	Never married		4155
Bass	35-44	Married	0	1658
Bass	35-44	Married	1	5875
Bass	35-44	Never married		3172
Bass	45-54	Married	0	1451
Bass	45-54	Married	1	6899
Bass	45-54	Never married		3899
Bass	55-64	Married	0	829
Bass	55-64	Married	1	7084
Bass	55-64	Never married		3676
Bass	65-74	Married	0	378
Bass	65-74	Married	1	5564
Bass	65-74	Never married		3034
Bass	75-84	Married	0	84
Bass	75-84	Married	1	2516
Bass	75-84	Never married		2240
Bass	85+	Married	0	20
Bass	85+	Married	1	545
Bass	85+	Never married		1106
Braddon	15-19	Married	0	159
Braddon	15-19	Married	1	7
Braddon	15-19	Never married		5209
Braddon	20-24	Married	0	1145
Braddon	20-24	Married	1	240
Braddon	20-24	Never married		3110
Braddon	25-34	Married	0	2399
Braddon	25-34	Married	1	3222
Braddon	25-34	Never married		3334
Braddon	35-44	Married	0	1751
Braddon	35-44	Married	1	5133
Braddon	35-44	Never married		2950
Braddon	45-54	Married	0	1560
Braddon	45-54	Married	1	6755
Braddon	45-54	Never married		3887
Braddon	55-64	Married	0	945
Braddon	55-64	Married	1	7514
Braddon	55-64	Never married		3613
Braddon	65-74	Married	0	389
Braddon	65-74	Married	1	6298
Braddon	65-74	Never married		2947
Braddon	75-84	Married	0	125
Braddon	75-84	Married	1	2819
Braddon	75-84	Never married		2318
Braddon	85+	Married	0	16
Braddon	85+	Married	1	547
Braddon	85+	Never married		1067
Denison	15-19	Married	0	123
Denison	15-19	Married	1	5
Denison	15-19	Never married		5280
Denison	20-24	Married	0	1051
Denison	20-24	Married	1	209
Denison	20-24	Never married		5248
Denison	25-34	Married	0	2978
Denison	25-34	Married	1	3701
Denison	25-34	Never married		6146
Denison	35-44	Married	0	1997
Denison	35-44	Married	1	5834
Denison	35-44	Never married		3600
Denison	45-54	Married	0	1675
Denison	45-54	Married	1	6310
Denison	45-54	Never married		4208
Denison	55-64	Married	0	1108
Denison	55-64	Married	1	6299
Denison	55-64	Never married		4175
Denison	65-74	Married	0	416
Denison	65-74	Married	1	4716
Denison	65-74	Never married		3093
Denison	75-84	Married	0	95
Denison	75-84	Married	1	2263
Denison	75-84	Never married		2213
Denison	85+	Married	0	18
Denison	85+	Married	1	568
Denison	85+	Never married		1253
Franklin	15-19	Married	0	88
Franklin	15-19	Married	1	3
Franklin	15-19	Never married		5550
Franklin	20-24	Married	0	825
Franklin	20-24	Married	1	170
Franklin	20-24	Never married		3489
Franklin	25-34	Married	0	2753
Franklin	25-34	Married	1	3956
Franklin	25-34	Never married		3566
Franklin	35-44	Married	0	2039
Franklin	35-44	Married	1	6831
Franklin	35-44	Never married		2990
Franklin	45-54	Married	0	1897
Franklin	45-54	Married	1	7602
Franklin	45-54	Never married		3558
Franklin	55-64	Married	0	1224
Franklin	55-64	Married	1	8313
Franklin	55-64	Never married		3640
Franklin	65-74	Married	0	591
Franklin	65-74	Married	1	6581
Franklin	65-74	Never married		2902
Franklin	75-84	Married	0	129
Franklin	75-84	Married	1	2909
Franklin	75-84	Never married		2156
Franklin	85+	Married	0	23
Franklin	85+	Married	1	543
Franklin	85+	Never married		1088
Lyons	15-19	Married	0	103
Lyons	15-19	Married	1	3
Lyons	15-19	Never married		5227
Lyons	20-24	Married	0	896
Lyons	20-24	Married	1	218
Lyons	20-24	Never married		2962
Lyons	25-34	Married	0	2503
Lyons	25-34	Married	1	3033
Lyons	25-34	Never married		3185
Lyons	35-44	Married	0	1998
Lyons	35-44	Married	1	5259
Lyons	35-44	Never married		2913
Lyons	45-54	Married	0	2004
Lyons	45-54	Married	1	7485
Lyons	45-54	Never married		3711
Lyons	55-64	Married	0	1427
Lyons	55-64	Married	1	8912
Lyons	55-64	Never married		4135
Lyons	65-74	Married	0	673
Lyons	65-74	Married	1	7422
Lyons	65-74	Never married		3432
Lyons	75-84	Married	0	135
Lyons	75-84	Married	1	2825
Lyons	75-84	Never married		2057
Lyons	85+	Married	0	28
Lyons	85+	Married	1	417
Lyons	85+	Never married		864
Lingiari	15-19	Married	0	153
Lingiari	15-19	Married	1	226
Lingiari	15-19	Never married		5941
Lingiari	20-24	Married	0	975
Lingiari	20-24	Married	1	1155
Lingiari	20-24	Never married		4072
Lingiari	25-34	Married	0	3137
Lingiari	25-34	Married	1	5535
Lingiari	25-34	Never married		5796
Lingiari	35-44	Married	0	2398
Lingiari	35-44	Married	1	6533
Lingiari	35-44	Never married		3830
Lingiari	45-54	Married	0	2020
Lingiari	45-54	Married	1	6368
Lingiari	45-54	Never married		4104
Lingiari	55-64	Married	0	1117
Lingiari	55-64	Married	1	4716
Lingiari	55-64	Never married		3398
Lingiari	65-74	Married	0	347
Lingiari	65-74	Married	1	2100
Lingiari	65-74	Never married		1916
Lingiari	75-84	Married	0	57
Lingiari	75-84	Married	1	480
Lingiari	75-84	Never married		758
Lingiari	85+	Married	0	10
Lingiari	85+	Married	1	61
Lingiari	85+	Never married		185
Solomon	15-19	Married	0	157
Solomon	15-19	Married	1	10
Solomon	15-19	Never married		5185
Solomon	20-24	Married	0	1512
Solomon	20-24	Married	1	479
Solomon	20-24	Never married		4268
Solomon	25-34	Married	0	4975
Solomon	25-34	Married	1	7206
Solomon	25-34	Never married		7007
Solomon	35-44	Married	0	2448
Solomon	35-44	Married	1	8959
Solomon	35-44	Never married		4007
Solomon	45-54	Married	0	1905
Solomon	45-54	Married	1	6896
Solomon	45-54	Never married		3822
Solomon	55-64	Married	0	1011
Solomon	55-64	Married	1	5033
Solomon	55-64	Never married		3223
Solomon	65-74	Married	0	343
Solomon	65-74	Married	1	2655
Solomon	65-74	Never married		1994
Solomon	75-84	Married	0	56
Solomon	75-84	Married	1	812
Solomon	75-84	Never married		914
Solomon	85+	Married	0	4
Solomon	85+	Married	1	102
Solomon	85+	Never married		278
Canberra	15-19	Married	0	96
Canberra	15-19	Married	1	7
Canberra	15-19	Never married		10345
Canberra	20-24	Married	0	1559
Canberra	20-24	Married	1	348
Canberra	20-24	Never married		8609
Canberra	25-34	Married	0	5594
Canberra	25-34	Married	1	9360
Canberra	25-34	Never married		10052
Canberra	35-44	Married	0	3130
Canberra	35-44	Married	1	14694
Canberra	35-44	Never married		5825
Canberra	45-54	Married	0	2690
Canberra	45-54	Married	1	15164
Canberra	45-54	Never married		6624
Canberra	55-64	Married	0	1598
Canberra	55-64	Married	1	13304
Canberra	55-64	Never married		5778
Canberra	65-74	Married	0	637
Canberra	65-74	Married	1	9332
Canberra	65-74	Never married		4228
Canberra	75-84	Married	0	138
Canberra	75-84	Married	1	3954
Canberra	75-84	Never married		2762
Canberra	85+	Married	0	24
Canberra	85+	Married	1	906
Canberra	85+	Never married		1548
Fenner	15-19	Married	0	139
Fenner	15-19	Married	1	10
Fenner	15-19	Never married		10168
Fenner	20-24	Married	0	2182
Fenner	20-24	Married	1	597
Fenner	20-24	Never married		11221
Fenner	25-34	Married	0	6815
Fenner	25-34	Married	1	14071
Fenner	25-34	Never married		12541
Fenner	35-44	Married	0	3773
Fenner	35-44	Married	1	19448
Fenner	35-44	Never married		6709
Fenner	45-54	Married	0	2482
Fenner	45-54	Married	1	13950
Fenner	45-54	Never married		5917
Fenner	55-64	Married	0	1246
Fenner	55-64	Married	1	10221
Fenner	55-64	Never married		5116
Fenner	65-74	Married	0	503
Fenner	65-74	Married	1	7398
Fenner	65-74	Never married		3642
Fenner	75-84	Married	0	109
Fenner	75-84	Married	1	2974
Fenner	75-84	Never married		2137
Fenner	85+	Married	0	19
Fenner	85+	Married	1	608
Fenner	85+	Never married		1107
