CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Brisbane	25-34	1	0	1	F	756
Brisbane	25-34	1	0	1	M	391
Brisbane	25-34	1	1	0	F	2575
Brisbane	25-34	1	1	0	M	1699
Brisbane	25-34	1	1	1	F	90
Brisbane	25-34	1	1	1	M	19
Brisbane	35-44				F	976
Brisbane	35-44				M	1208
Brisbane	35-44	0			F	4856
Brisbane	35-44	0			M	6350
Brisbane	35-44	1	0	1	F	459
Brisbane	35-44	1	0	1	M	239
Brisbane	35-44	1	1	0	F	5527
Brisbane	35-44	1	1	0	M	4671
Brisbane	35-44	1	1	1	F	290
Brisbane	35-44	1	1	1	M	107
Brisbane	45-54				F	770
Brisbane	45-54				M	1084
Brisbane	45-54	0			F	5720
Brisbane	45-54	0			M	6111
Brisbane	45-54	1	0	1	F	434
Brisbane	45-54	1	0	1	M	184
Brisbane	45-54	1	1	0	F	3032
Brisbane	45-54	1	1	0	M	3282
Brisbane	45-54	1	1	1	F	134
Brisbane	45-54	1	1	1	M	76
Brisbane	55-64				F	630
Brisbane	55-64				M	767
Brisbane	55-64	0			F	5456
Brisbane	55-64	0			M	5858
Brisbane	55-64	1	0	1	F	1085
Brisbane	55-64	1	0	1	M	442
Brisbane	55-64	1	1	0	F	218
Brisbane	55-64	1	1	0	M	510
Brisbane	55-64	1	1	1	F	9
Brisbane	55-64	1	1	1	M	11
Brisbane	65-74				F	464
Brisbane	65-74				M	513
Brisbane	65-74	0			F	3027
Brisbane	65-74	0			M	3340
Brisbane	65-74	1	0	1	F	1084
Brisbane	65-74	1	0	1	M	626
Brisbane	65-74	1	1	0	F	39
Brisbane	65-74	1	1	0	M	82
Brisbane	65-74	1	1	1	F	4
Brisbane	65-74	1	1	1	M	4
Brisbane	75-84				F	355
Brisbane	75-84				M	274
Brisbane	75-84	0			F	1780
Brisbane	75-84	0			M	1510
Brisbane	75-84	1	0	1	F	215
Brisbane	75-84	1	0	1	M	138
Brisbane	75-84	1	1	0	F	18
Brisbane	75-84	1	1	0	M	6
Brisbane	75-84	1	1	1	F	3
Brisbane	85+				F	427
Brisbane	85+				M	155
Brisbane	85+	0			F	1103
Brisbane	85+	0			M	558
Brisbane	85+	1	0	1	F	23
Brisbane	85+	1	0	1	M	9
Brisbane	85+	1	1	0	M	4
Brisbane	85+	1	1	1	F	3
Capricornia	15-19				F	545
Capricornia	15-19				M	576
Capricornia	15-19	0			F	3735
Capricornia	15-19	0			M	4077
Capricornia	15-19	1	0	1	F	464
Capricornia	15-19	1	0	1	M	287
Capricornia	15-19	1	1	0	F	83
Capricornia	15-19	1	1	0	M	29
Capricornia	15-19	1	1	1	F	3
Capricornia	20-24				F	427
Capricornia	20-24				M	593
Capricornia	20-24	0			F	2929
Capricornia	20-24	0			M	3545
Capricornia	20-24	1	0	1	F	342
Capricornia	20-24	1	0	1	M	187
Capricornia	20-24	1	1	0	F	717
Capricornia	20-24	1	1	0	M	338
Capricornia	20-24	1	1	1	F	33
Capricornia	20-24	1	1	1	M	9
Capricornia	25-34				F	820
Capricornia	25-34				M	1549
Capricornia	25-34	0			F	3413
Capricornia	25-34	0			M	5008
Capricornia	25-34	1	0	1	F	490
Capricornia	25-34	1	0	1	M	326
Capricornia	25-34	1	1	0	F	4954
Capricornia	25-34	1	1	0	M	3429
Capricornia	25-34	1	1	1	F	266
Capricornia	25-34	1	1	1	M	100
Capricornia	35-44				F	756
Capricornia	35-44				M	1404
Capricornia	35-44	0			F	2621
Capricornia	35-44	0			M	3497
Capricornia	35-44	1	0	1	F	364
Capricornia	35-44	1	0	1	M	226
Capricornia	35-44	1	1	0	F	5428
Capricornia	35-44	1	1	0	M	4787
Capricornia	35-44	1	1	1	F	311
Capricornia	35-44	1	1	1	M	170
Capricornia	45-54				F	869
Capricornia	45-54				M	1429
Capricornia	45-54	0			F	5913
Capricornia	45-54	0			M	6329
Capricornia	45-54	1	0	1	F	1135
Capricornia	45-54	1	0	1	M	431
Capricornia	45-54	1	1	0	F	2131
Capricornia	45-54	1	1	0	M	2423
Capricornia	45-54	1	1	1	F	98
Capricornia	45-54	1	1	1	M	75
Capricornia	55-64				F	756
Capricornia	55-64				M	1189
Capricornia	55-64	0			F	6014
Capricornia	55-64	0			M	7202
Capricornia	55-64	1	0	1	F	1887
Capricornia	55-64	1	0	1	M	973
Capricornia	55-64	1	1	0	F	154
Capricornia	55-64	1	1	0	M	397
Capricornia	55-64	1	1	1	F	20
Capricornia	55-64	1	1	1	M	12
Capricornia	65-74				F	681
Capricornia	65-74				M	771
Capricornia	65-74	0			F	4419
Capricornia	65-74	0			M	4885
Capricornia	65-74	1	0	1	F	863
Capricornia	65-74	1	0	1	M	570
Capricornia	65-74	1	1	0	F	41
Capricornia	65-74	1	1	0	M	45
Capricornia	65-74	1	1	1	F	5
Capricornia	65-74	1	1	1	M	7
Capricornia	75-84				F	600
Capricornia	75-84				M	495
Capricornia	75-84	0			F	2711
Capricornia	75-84	0			M	2381
Capricornia	75-84	1	0	1	F	152
Capricornia	75-84	1	0	1	M	110
Capricornia	75-84	1	1	0	F	11
Capricornia	75-84	1	1	0	M	7
Capricornia	85+				F	373
Capricornia	85+				M	241
Capricornia	85+	0			F	1161
Capricornia	85+	0			M	698
Capricornia	85+	1	0	1	F	15
Capricornia	85+	1	0	1	M	5
Capricornia	85+	1	1	0	F	4
Capricornia	85+	1	1	0	M	4
Dawson	15-19				F	439
Dawson	15-19				M	559
Dawson	15-19	0			F	3740
Dawson	15-19	0			M	4135
Dawson	15-19	1	0	1	F	379
Dawson	15-19	1	0	1	M	205
Dawson	15-19	1	1	0	F	74
Dawson	15-19	1	1	0	M	33
Dawson	15-19	1	1	1	F	9
Dawson	15-19	1	1	1	M	3
Dawson	20-24				F	488
Dawson	20-24				M	660
Dawson	20-24	0			F	3304
Dawson	20-24	0			M	3969
Dawson	20-24	1	0	1	F	321
Dawson	20-24	1	0	1	M	182
Dawson	20-24	1	1	0	F	602
Dawson	20-24	1	1	0	M	245
Dawson	20-24	1	1	1	F	31
Dawson	20-24	1	1	1	M	9
Dawson	25-34				F	976
Dawson	25-34				M	1539
Dawson	25-34	0			F	4269
Dawson	25-34	0			M	5786
Dawson	25-34	1	0	1	F	442
Dawson	25-34	1	0	1	M	296
Dawson	25-34	1	1	0	F	4571
Dawson	25-34	1	1	0	M	2947
Dawson	25-34	1	1	1	F	283
Dawson	25-34	1	1	1	M	85
Dawson	35-44				F	818
Dawson	35-44				M	1366
Dawson	35-44	0			F	2857
Dawson	35-44	0			M	3780
Dawson	35-44	1	0	1	F	335
Dawson	35-44	1	0	1	M	238
Dawson	35-44	1	1	0	F	5953
Dawson	35-44	1	1	0	M	4860
Dawson	35-44	1	1	1	F	327
Dawson	35-44	1	1	1	M	130
Dawson	45-54				F	884
Dawson	45-54				M	1357
Dawson	45-54	0			F	6668
Dawson	45-54	0			M	6930
Dawson	45-54	1	0	1	F	1043
Dawson	45-54	1	0	1	M	415
Dawson	45-54	1	1	0	F	2323
Dawson	45-54	1	1	0	M	2658
Dawson	45-54	1	1	1	F	131
Dawson	45-54	1	1	1	M	67
Dawson	55-64				F	759
Dawson	55-64				M	1109
Dawson	55-64	0			F	6628
Dawson	55-64	0			M	7836
Dawson	55-64	1	0	1	F	1979
Dawson	55-64	1	0	1	M	848
Dawson	55-64	1	1	0	F	188
Dawson	55-64	1	1	0	M	420
Dawson	55-64	1	1	1	F	12
Dawson	55-64	1	1	1	M	19
Dawson	65-74				F	691
Dawson	65-74				M	837
Dawson	65-74	0			F	4669
Dawson	65-74	0			M	5367
Dawson	65-74	1	0	1	F	916
Dawson	65-74	1	0	1	M	594
Dawson	65-74	1	1	0	F	46
Dawson	65-74	1	1	0	M	69
Dawson	65-74	1	1	1	F	6
Dawson	65-74	1	1	1	M	3
Dawson	75-84				F	499
Dawson	75-84				M	437
Dawson	75-84	0			F	2821
Dawson	75-84	0			M	2589
Dawson	75-84	1	0	1	F	144
Dawson	75-84	1	0	1	M	115
Dawson	75-84	1	1	0	F	11
Dawson	75-84	1	1	0	M	8
Dawson	75-84	1	1	1	M	3
Dawson	85+				F	255
Dawson	85+				M	162
Dawson	85+	0			F	1297
Dawson	85+	0			M	771
Dawson	85+	1	0	1	F	13
Dawson	85+	1	0	1	M	6
Dawson	85+	1	1	0	F	3
Dawson	85+	1	1	0	M	3
Dickson	15-19				F	268
Dickson	15-19				M	298
Dickson	15-19	0			F	4052
Dickson	15-19	0			M	4536
Dickson	15-19	1	0	1	F	401
Dickson	15-19	1	0	1	M	258
Dickson	15-19	1	1	0	F	42
Dickson	15-19	1	1	0	M	26
Dickson	15-19	1	1	1	F	7
Dickson	20-24				F	204
Dickson	20-24				M	242
Dickson	20-24	0			F	3273
Dickson	20-24	0			M	3860
Dickson	20-24	1	0	1	F	338
Dickson	20-24	1	0	1	M	173
Dickson	20-24	1	1	0	F	490
Dickson	20-24	1	1	0	M	247
Dickson	20-24	1	1	1	F	22
Dickson	20-24	1	1	1	M	6
Dickson	25-34				F	410
Dickson	25-34				M	472
Dickson	25-34	0			F	3765
Dickson	25-34	0			M	4904
Dickson	25-34	1	0	1	F	477
Dickson	25-34	1	0	1	M	270
Dickson	25-34	1	1	0	F	4265
Dickson	25-34	1	1	0	M	2827
Dickson	25-34	1	1	1	F	246
Dickson	25-34	1	1	1	M	97
Dickson	35-44				F	425
Dickson	35-44				M	492
Dickson	35-44	0			F	2798
Dickson	35-44	0			M	3589
Dickson	35-44	1	0	1	F	365
Dickson	35-44	1	0	1	M	207
Dickson	35-44	1	1	0	F	7098
Dickson	35-44	1	1	0	M	5881
Dickson	35-44	1	1	1	F	397
Dickson	35-44	1	1	1	M	191
Dickson	45-54				F	440
Dickson	45-54				M	532
Dickson	45-54	0			F	6320
Dickson	45-54	0			M	6048
Dickson	45-54	1	0	1	F	894
Dickson	45-54	1	0	1	M	336
Dickson	45-54	1	1	0	F	3048
Dickson	45-54	1	1	0	M	3370
Dickson	45-54	1	1	1	F	181
Dickson	45-54	1	1	1	M	91
Dickson	55-64				F	372
Dickson	55-64				M	408
Dickson	55-64	0			F	5857
Dickson	55-64	0			M	6351
Dickson	55-64	1	0	1	F	2131
Dickson	55-64	1	0	1	M	932
Dickson	55-64	1	1	0	F	198
Dickson	55-64	1	1	0	M	492
Dickson	55-64	1	1	1	F	9
Dickson	55-64	1	1	1	M	11
Dickson	65-74				F	389
Dickson	65-74				M	358
Dickson	65-74	0			F	4181
Dickson	65-74	0			M	4404
Dickson	65-74	1	0	1	F	1617
Dickson	65-74	1	0	1	M	1070
Dickson	65-74	1	1	0	F	43
Dickson	65-74	1	1	0	M	70
Dickson	65-74	1	1	1	F	15
Dickson	65-74	1	1	1	M	4
Dickson	75-84				F	323
Dickson	75-84				M	252
Dickson	75-84	0			F	1912
Dickson	75-84	0			M	1730
Dickson	75-84	1	0	1	F	196
Dickson	75-84	1	0	1	M	171
Dickson	75-84	1	1	0	F	9
Dickson	75-84	1	1	0	M	9
Dickson	85+				F	287
Dickson	85+				M	142
Dickson	85+	0			F	864
Dickson	85+	0			M	475
Dickson	85+	1	0	1	F	7
Dickson	85+	1	0	1	M	7
Dickson	85+	1	1	0	F	4
Dickson	85+	1	1	0	M	3
Fadden	15-19				F	465
Fadden	15-19				M	473
Fadden	15-19	0			F	4316
Fadden	15-19	0			M	4712
Fadden	15-19	1	0	1	F	474
Fadden	15-19	1	0	1	M	247
Fadden	15-19	1	1	0	F	46
Fadden	15-19	1	1	0	M	13
Fadden	15-19	1	1	1	F	7
Fadden	20-24				F	477
Fadden	20-24				M	482
Fadden	20-24	0			F	4191
Fadden	20-24	0			M	4632
Fadden	20-24	1	0	1	F	391
Fadden	20-24	1	0	1	M	212
Fadden	20-24	1	1	0	F	607
Fadden	20-24	1	1	0	M	244
Fadden	20-24	1	1	1	F	31
Fadden	20-24	1	1	1	M	14
Fadden	25-34				F	952
Fadden	25-34				M	949
Fadden	25-34	0			F	4741
Fadden	25-34	0			M	6022
Fadden	25-34	1	0	1	F	528
Fadden	25-34	1	0	1	M	313
Fadden	25-34	1	1	0	F	4831
Fadden	25-34	1	1	0	M	3172
Fadden	25-34	1	1	1	F	259
Fadden	25-34	1	1	1	M	97
Fadden	35-44				F	828
Fadden	35-44				M	880
Fadden	35-44	0			F	3371
Fadden	35-44	0			M	4137
Fadden	35-44	1	0	1	F	425
Fadden	35-44	1	0	1	M	260
Fadden	35-44	1	1	0	F	7066
Fadden	35-44	1	1	0	M	5502
Fadden	35-44	1	1	1	F	330
Fadden	35-44	1	1	1	M	172
Fadden	45-54				F	919
Fadden	45-54				M	932
Fadden	45-54	0			F	7259
Fadden	45-54	0			M	6688
Fadden	45-54	1	0	1	F	888
Fadden	45-54	1	0	1	M	341
Fadden	45-54	1	1	0	F	2925
Fadden	45-54	1	1	0	M	3158
Fadden	45-54	1	1	1	F	123
Fadden	45-54	1	1	1	M	68
Fadden	55-64				F	763
Fadden	55-64				M	753
Fadden	55-64	0			F	7358
Fadden	55-64	0			M	7095
Fadden	55-64	1	0	1	F	1965
Fadden	55-64	1	0	1	M	738
Fadden	55-64	1	1	0	F	244
Fadden	55-64	1	1	0	M	525
Fadden	55-64	1	1	1	F	25
Fadden	55-64	1	1	1	M	9
Fadden	65-74				F	841
Fadden	65-74				M	713
Fadden	65-74	0			F	6358
Fadden	65-74	0			M	6310
Fadden	65-74	1	0	1	F	1397
Fadden	65-74	1	0	1	M	794
Fadden	65-74	1	1	0	F	46
Fadden	65-74	1	1	0	M	103
Fadden	65-74	1	1	1	F	6
Fadden	65-74	1	1	1	M	4
Fadden	75-84				F	628
Fadden	75-84				M	479
Fadden	75-84	0			F	3398
Fadden	75-84	0			M	3145
Fadden	75-84	1	0	1	F	183
Fadden	75-84	1	0	1	M	140
Fadden	75-84	1	1	0	F	13
Fadden	75-84	1	1	0	M	20
Fadden	85+				F	417
Fadden	85+				M	237
Fadden	85+	0			F	1464
Fadden	85+	0			M	903
Fadden	85+	1	0	1	F	13
Fadden	85+	1	0	1	M	7
Fadden	85+	1	1	0	F	12
Fadden	85+	1	1	0	M	4
Fairfax	15-19				F	306
Fairfax	15-19				M	347
Fairfax	15-19	0			F	3795
Fairfax	15-19	0			M	3861
Fairfax	15-19	1	0	1	F	334
Fairfax	15-19	1	0	1	M	230
Fairfax	15-19	1	1	0	F	27
Fairfax	15-19	1	1	0	M	22
Fairfax	15-19	1	1	1	F	4
Fairfax	20-24				F	284
Fairfax	20-24				M	287
Fairfax	20-24	0			F	3115
Fairfax	20-24	0			M	3303
Fairfax	20-24	1	0	1	F	268
Fairfax	20-24	1	0	1	M	146
Fairfax	20-24	1	1	0	F	349
Fairfax	20-24	1	1	0	M	151
Fairfax	20-24	1	1	1	F	16
Fairfax	20-24	1	1	1	M	5
Fairfax	25-34				F	528
Fairfax	25-34				M	620
Fairfax	25-34	0			F	3737
Fairfax	25-34	0			M	4712
Fairfax	25-34	1	0	1	F	395
Fairfax	25-34	1	0	1	M	216
Fairfax	25-34	1	1	0	F	3760
Fairfax	25-34	1	1	0	M	2431
Fairfax	25-34	1	1	1	F	164
Fairfax	25-34	1	1	1	M	58
Fairfax	35-44				F	548
Fairfax	35-44				M	703
Fairfax	35-44	0			F	2604
Fairfax	35-44	0			M	3239
Fairfax	35-44	1	0	1	F	347
Fairfax	35-44	1	0	1	M	196
Fairfax	35-44	1	1	0	F	6485
Fairfax	35-44	1	1	0	M	5107
Fairfax	35-44	1	1	1	F	345
Fairfax	35-44	1	1	1	M	141
Fairfax	45-54				F	675
Fairfax	45-54				M	699
Fairfax	45-54	0			F	6905
Fairfax	45-54	0			M	5855
Fairfax	45-54	1	0	1	F	800
Fairfax	45-54	1	0	1	M	289
Fairfax	45-54	1	1	0	F	3227
Fairfax	45-54	1	1	0	M	3223
Fairfax	45-54	1	1	1	F	143
Fairfax	45-54	1	1	1	M	94
Fairfax	55-64				F	666
Fairfax	55-64				M	647
Fairfax	55-64	0			F	7795
Fairfax	55-64	0			M	7603
Fairfax	55-64	1	0	1	F	1998
Fairfax	55-64	1	0	1	M	789
Fairfax	55-64	1	1	0	F	239
Fairfax	55-64	1	1	0	M	577
Fairfax	55-64	1	1	1	F	26
Fairfax	55-64	1	1	1	M	17
Fairfax	65-74				F	702
Fairfax	65-74				M	637
Fairfax	65-74	0			F	6574
Fairfax	65-74	0			M	6627
Fairfax	65-74	1	0	1	F	1407
Fairfax	65-74	1	0	1	M	791
Fairfax	65-74	1	1	0	F	43
Fairfax	65-74	1	1	0	M	96
Fairfax	65-74	1	1	1	M	7
Fairfax	75-84				F	605
Fairfax	75-84				M	429
Fairfax	75-84	0			F	3913
Fairfax	75-84	0			M	3553
Fairfax	75-84	1	0	1	F	205
Fairfax	75-84	1	0	1	M	164
Fairfax	75-84	1	1	0	F	14
Fairfax	75-84	1	1	0	M	18
Fairfax	85+				F	430
Fairfax	85+				M	235
Fairfax	85+	0			F	1870
Fairfax	85+	0			M	1187
Fairfax	85+	1	0	1	F	17
Fairfax	85+	1	0	1	M	12
Fairfax	85+	1	1	0	M	4
Fisher	15-19				F	311
Fisher	15-19				M	361
Fisher	15-19	0			F	3618
Fisher	15-19	0			M	3870
Fisher	15-19	1	0	1	F	323
Fisher	15-19	1	0	1	M	170
Fisher	15-19	1	1	0	F	34
Fisher	15-19	1	1	0	M	13
Fisher	15-19	1	1	1	F	5
Fisher	15-19	1	1	1	M	3
Fisher	20-24				F	272
Fisher	20-24				M	284
Fisher	20-24	0			F	2793
Fisher	20-24	0			M	3188
Fisher	20-24	1	0	1	F	242
Fisher	20-24	1	0	1	M	104
Fisher	20-24	1	1	0	F	321
Fisher	20-24	1	1	0	M	133
Fisher	20-24	1	1	1	F	12
Fisher	20-24	1	1	1	M	6
Fisher	25-34				F	491
Fisher	25-34				M	516
Fisher	25-34	0			F	3188
Fisher	25-34	0			M	4107
Fisher	25-34	1	0	1	F	362
Fisher	25-34	1	0	1	M	207
Fisher	25-34	1	1	0	F	3360
Fisher	25-34	1	1	0	M	2073
Fisher	25-34	1	1	1	F	191
Fisher	25-34	1	1	1	M	63
Fisher	35-44				F	485
Fisher	35-44				M	578
Fisher	35-44	0			F	2343
Fisher	35-44	0			M	2963
Fisher	35-44	1	0	1	F	322
Fisher	35-44	1	0	1	M	219
Fisher	35-44	1	1	0	F	5501
Fisher	35-44	1	1	0	M	4429
Fisher	35-44	1	1	1	F	297
Fisher	35-44	1	1	1	M	144
Fisher	45-54				F	581
Fisher	45-54				M	618
Fisher	45-54	0			F	5893
Fisher	45-54	0			M	5231
Fisher	45-54	1	0	1	F	767
Fisher	45-54	1	0	1	M	322
Fisher	45-54	1	1	0	F	2676
Fisher	45-54	1	1	0	M	2784
Fisher	45-54	1	1	1	F	107
Fisher	45-54	1	1	1	M	73
Fisher	55-64				F	582
Fisher	55-64				M	578
Fisher	55-64	0			F	7015
Fisher	55-64	0			M	6733
Fisher	55-64	1	0	1	F	1904
Fisher	55-64	1	0	1	M	749
Fisher	55-64	1	1	0	F	175
Fisher	55-64	1	1	0	M	433
Fisher	55-64	1	1	1	F	15
Fisher	55-64	1	1	1	M	15
Fisher	65-74				F	667
Fisher	65-74				M	605
Fisher	65-74	0			F	6706
Fisher	65-74	0			M	6445
Fisher	65-74	1	0	1	F	1455
Fisher	65-74	1	0	1	M	903
Fisher	65-74	1	1	0	F	46
Fisher	65-74	1	1	0	M	79
Fisher	65-74	1	1	1	F	8
Fisher	65-74	1	1	1	M	8
Fisher	75-84				F	603
Fisher	75-84				M	447
Fisher	75-84	0			F	4144
Fisher	75-84	0			M	3827
Fisher	75-84	1	0	1	F	182
Fisher	75-84	1	0	1	M	177
Fisher	75-84	1	1	0	F	13
Fisher	75-84	1	1	0	M	8
Fisher	85+				F	414
Fisher	85+				M	231
Fisher	85+	0			F	1992
Fisher	85+	0			M	1283
Fisher	85+	1	0	1	F	17
Fisher	85+	1	0	1	M	12
Fisher	85+	1	1	0	F	6
Flynn	15-19				F	582
Flynn	15-19				M	624
Flynn	15-19	0			F	3249
Flynn	15-19	0			M	3962
Flynn	15-19	1	0	1	F	449
Flynn	15-19	1	0	1	M	229
Flynn	15-19	1	1	0	F	90
Flynn	15-19	1	1	0	M	26
Flynn	15-19	1	1	1	F	4
Flynn	15-19	1	1	1	M	4
Flynn	20-24				F	427
Flynn	20-24				M	483
Flynn	20-24	0			F	2653
Flynn	20-24	0			M	3338
Flynn	20-24	1	0	1	F	295
Flynn	20-24	1	0	1	M	191
Flynn	20-24	1	1	0	F	821
Flynn	20-24	1	1	0	M	385
Flynn	20-24	1	1	1	F	39
Flynn	20-24	1	1	1	M	22
Flynn	25-34				F	919
Flynn	25-34				M	1136
Flynn	25-34	0			F	3353
Flynn	25-34	0			M	4929
Flynn	25-34	1	0	1	F	463
Flynn	25-34	1	0	1	M	287
Flynn	25-34	1	1	0	F	5414
Flynn	25-34	1	1	0	M	3671
Flynn	25-34	1	1	1	F	313
Flynn	25-34	1	1	1	M	112
Flynn	35-44				F	876
Flynn	35-44				M	1179
Flynn	35-44	0			F	2698
Flynn	35-44	0			M	3662
Flynn	35-44	1	0	1	F	341
Flynn	35-44	1	0	1	M	236
Flynn	35-44	1	1	0	F	5858
Flynn	35-44	1	1	0	M	5200
Flynn	35-44	1	1	1	F	343
Flynn	35-44	1	1	1	M	128
Flynn	45-54				F	1008
Flynn	45-54				M	1353
Flynn	45-54	0			F	6455
Flynn	45-54	0			M	7183
Flynn	45-54	1	0	1	F	1163
Flynn	45-54	1	0	1	M	479
Flynn	45-54	1	1	0	F	2151
Flynn	45-54	1	1	0	M	2550
Flynn	45-54	1	1	1	F	90
Flynn	45-54	1	1	1	M	62
Flynn	55-64				F	869
Flynn	55-64				M	1074
Flynn	55-64	0			F	6420
Flynn	55-64	0			M	8006
Flynn	55-64	1	0	1	F	1628
Flynn	55-64	1	0	1	M	817
Flynn	55-64	1	1	0	F	151
Flynn	55-64	1	1	0	M	404
Flynn	55-64	1	1	1	F	16
Flynn	55-64	1	1	1	M	13
Flynn	65-74				F	741
Flynn	65-74				M	817
Flynn	65-74	0			F	4589
Flynn	65-74	0			M	5585
Flynn	65-74	1	0	1	F	660
Flynn	65-74	1	0	1	M	447
Flynn	65-74	1	1	0	F	36
Flynn	65-74	1	1	0	M	62
Flynn	65-74	1	1	1	F	3
Flynn	65-74	1	1	1	M	3
Flynn	75-84				F	475
Flynn	75-84				M	498
Flynn	75-84	0			F	2095
Flynn	75-84	0			M	2359
Flynn	75-84	1	0	1	F	105
Flynn	75-84	1	0	1	M	86
Flynn	75-84	1	1	0	F	10
Flynn	75-84	1	1	0	M	13
Flynn	85+				F	166
Flynn	85+				M	119
Flynn	85+	0			F	799
Flynn	85+	0			M	583
Flynn	85+	1	0	1	F	6
Flynn	85+	1	1	0	F	3
Flynn	85+	1	1	0	M	6
Forde	15-19				F	495
Forde	15-19				M	460
Forde	15-19	0			F	4490
Forde	15-19	0			M	4920
Forde	15-19	1	0	1	F	533
Forde	15-19	1	0	1	M	318
Forde	15-19	1	1	0	F	87
Forde	15-19	1	1	0	M	36
Forde	15-19	1	1	1	F	14
Forde	15-19	1	1	1	M	8
Forde	20-24				F	353
Forde	20-24				M	406
Forde	20-24	0			F	3748
Forde	20-24	0			M	4512
Forde	20-24	1	0	1	F	443
Forde	20-24	1	0	1	M	287
Forde	20-24	1	1	0	F	904
Forde	20-24	1	1	0	M	419
Forde	20-24	1	1	1	F	58
Forde	20-24	1	1	1	M	15
Forde	25-34				F	820
Forde	25-34				M	849
Forde	25-34	0			F	4319
Forde	25-34	0			M	5858
Forde	25-34	1	0	1	F	606
Forde	25-34	1	0	1	M	380
Forde	25-34	1	1	0	F	5989
Forde	25-34	1	1	0	M	4040
Forde	25-34	1	1	1	F	345
Forde	25-34	1	1	1	M	119
Forde	35-44				F	710
Forde	35-44				M	776
Forde	35-44	0			F	3304
Forde	35-44	0			M	4209
Forde	35-44	1	0	1	F	456
Forde	35-44	1	0	1	M	255
Forde	35-44	1	1	0	F	6970
Forde	35-44	1	1	0	M	5793
Forde	35-44	1	1	1	F	356
Forde	35-44	1	1	1	M	179
Forde	45-54				F	712
Forde	45-54				M	729
Forde	45-54	0			F	6352
Forde	45-54	0			M	6222
Forde	45-54	1	0	1	F	1192
Forde	45-54	1	0	1	M	466
Forde	45-54	1	1	0	F	2422
Forde	45-54	1	1	0	M	2689
Forde	45-54	1	1	1	F	116
Forde	45-54	1	1	1	M	86
Forde	55-64				F	632
Forde	55-64				M	586
Forde	55-64	0			F	6108
Forde	55-64	0			M	6441
Forde	55-64	1	0	1	F	2160
Forde	55-64	1	0	1	M	869
Forde	55-64	1	1	0	F	214
Forde	55-64	1	1	0	M	435
Forde	55-64	1	1	1	F	30
Forde	55-64	1	1	1	M	15
Forde	65-74				F	614
Forde	65-74				M	578
Forde	65-74	0			F	4925
Forde	65-74	0			M	4994
Forde	65-74	1	0	1	F	1139
Forde	65-74	1	0	1	M	733
Forde	65-74	1	1	0	F	57
Forde	65-74	1	1	0	M	68
Forde	65-74	1	1	1	F	7
Forde	65-74	1	1	1	M	10
Forde	75-84				F	416
Forde	75-84				M	338
Forde	75-84	0			F	2578
Forde	75-84	0			M	2209
Forde	75-84	1	0	1	F	124
Forde	75-84	1	0	1	M	117
Forde	75-84	1	1	0	F	9
Forde	75-84	1	1	0	M	9
Forde	85+				F	218
Forde	85+				M	126
Forde	85+	0			F	1121
Forde	85+	0			M	659
Forde	85+	1	0	1	F	9
Forde	85+	1	0	1	M	8
Forde	85+	1	1	0	F	3
Forde	85+	1	1	0	M	3
Griffith	15-19				F	297
Griffith	15-19				M	319
Griffith	15-19	0			F	3659
Griffith	15-19	0			M	3716
Griffith	15-19	1	0	1	F	256
Griffith	15-19	1	0	1	M	169
Griffith	15-19	1	1	0	F	14
Griffith	15-19	1	1	0	M	10
Griffith	15-19	1	1	1	F	3
Griffith	20-24				F	550
Griffith	20-24				M	574
Griffith	20-24	0			F	6504
Griffith	20-24	0			M	6435
Griffith	20-24	1	0	1	F	339
Griffith	20-24	1	0	1	M	140
Griffith	20-24	1	1	0	F	160
Griffith	20-24	1	1	0	M	56
Griffith	20-24	1	1	1	F	19
Griffith	20-24	1	1	1	M	8
Griffith	25-34				F	1343
Griffith	25-34				M	1432
Griffith	25-34	0			F	11734
Griffith	25-34	0			M	12789
Griffith	25-34	1	0	1	F	752
Griffith	25-34	1	0	1	M	379
Griffith	25-34	1	1	0	F	3101
Griffith	25-34	1	1	0	M	2014
Griffith	25-34	1	1	1	F	115
Griffith	25-34	1	1	1	M	29
Griffith	35-44				F	778
Griffith	35-44				M	894
Griffith	35-44	0			F	4551
Griffith	35-44	0			M	5882
Griffith	35-44	1	0	1	F	471
Griffith	35-44	1	0	1	M	225
Griffith	35-44	1	1	0	F	6385
Griffith	35-44	1	1	0	M	5441
Griffith	35-44	1	1	1	F	335
Griffith	35-44	1	1	1	M	120
Griffith	45-54				F	671
Griffith	45-54				M	766
Griffith	45-54	0			F	5649
Griffith	45-54	0			M	5555
Griffith	45-54	1	0	1	F	479
Griffith	45-54	1	0	1	M	224
Griffith	45-54	1	1	0	F	3225
Griffith	45-54	1	1	0	M	3381
Griffith	45-54	1	1	1	F	151
Griffith	45-54	1	1	1	M	80
Griffith	55-64				F	551
Griffith	55-64				M	552
Griffith	55-64	0			F	5450
Griffith	55-64	0			M	5518
Griffith	55-64	1	0	1	F	1217
Griffith	55-64	1	0	1	M	455
Griffith	55-64	1	1	0	F	213
Griffith	55-64	1	1	0	M	494
Griffith	55-64	1	1	1	F	16
Griffith	55-64	1	1	1	M	16
Griffith	65-74				F	335
Griffith	65-74				M	363
