CED_NAME16	FamilyHousehold	IncomeHousehold.max	households
Fadden	1	26250	1049
Fadden	1	34125	1243
Fadden	1	42000	3264
Fadden	1	52500	2772
Fadden	1	65625	3773
Fadden	1	78750	3824
Fadden	1	91875	3051
Fadden	1	105000	3150
Fadden	1	131250	5872
Fadden	1	157500	3776
Fadden	1	183750	2323
Fadden	1	210000	1589
Fadden	1	Inf	3041
Fairfax	0		1142
Fairfax	0	0	325
Fairfax	0	7875	166
Fairfax	0	15750	783
Fairfax	0	21000	1185
Fairfax	0	26250	2839
Fairfax	0	34125	1764
Fairfax	0	42000	1396
Fairfax	0	52500	1431
Fairfax	0	65625	1364
Fairfax	0	78750	915
Fairfax	0	91875	638
Fairfax	0	105000	472
Fairfax	0	131250	625
Fairfax	0	157500	132
Fairfax	0	183750	60
Fairfax	0	210000	250
Fairfax	0	Inf	57
Fairfax	1		4528
Fairfax	1	0	329
Fairfax	1	7875	182
Fairfax	1	15750	297
Fairfax	1	21000	249
Fairfax	1	26250	1031
Fairfax	1	34125	1157
Fairfax	1	42000	3314
Fairfax	1	52500	2861
Fairfax	1	65625	3801
Fairfax	1	78750	3793
Fairfax	1	91875	2840
Fairfax	1	105000	2817
Fairfax	1	131250	5021
Fairfax	1	157500	3193
Fairfax	1	183750	1928
Fairfax	1	210000	1242
Fairfax	1	Inf	2306
Fisher	0		1074
Fisher	0	0	338
Fisher	0	7875	158
Fisher	0	15750	662
Fisher	0	21000	1200
Fisher	0	26250	2859
Fisher	0	34125	1649
Fisher	0	42000	1184
Fisher	0	52500	1240
Fisher	0	65625	1133
Fisher	0	78750	774
Fisher	0	91875	599
Fisher	0	105000	420
Fisher	0	131250	566
Fisher	0	157500	122
Fisher	0	183750	68
Fisher	0	210000	257
Fisher	0	Inf	56
Fisher	1		4202
Fisher	1	0	285
Fisher	1	7875	186
Fisher	1	15750	219
Fisher	1	21000	221
Fisher	1	26250	1084
Fisher	1	34125	1148
Fisher	1	42000	3457
Fisher	1	52500	2760
Fisher	1	65625	3576
Fisher	1	78750	3377
Fisher	1	91875	2484
Fisher	1	105000	2426
Fisher	1	131250	4431
Fisher	1	157500	2929
Fisher	1	183750	1653
Fisher	1	210000	1072
Fisher	1	Inf	2049
Flynn	0		1035
Flynn	0	0	414
Flynn	0	7875	222
Flynn	0	15750	925
Flynn	0	21000	1251
Flynn	0	26250	2451
Flynn	0	34125	1050
Flynn	0	42000	1002
Flynn	0	52500	1130
Flynn	0	65625	1208
Flynn	0	78750	832
Flynn	0	91875	636
Flynn	0	105000	563
Flynn	0	131250	966
Flynn	0	157500	108
Flynn	0	183750	71
Flynn	0	210000	436
Flynn	0	Inf	81
Flynn	1		5380
Flynn	1	0	431
Flynn	1	7875	283
Flynn	1	15750	340
Flynn	1	21000	316
Flynn	1	26250	1331
Flynn	1	34125	1195
Flynn	1	42000	3090
Flynn	1	52500	2229
Flynn	1	65625	2776
Flynn	1	78750	2827
Flynn	1	91875	2199
Flynn	1	105000	2371
Flynn	1	131250	4816
Flynn	1	157500	3211
Flynn	1	183750	1979
Flynn	1	210000	1539
Flynn	1	Inf	2921
Forde	0		831
Forde	0	0	269
Forde	0	7875	110
Forde	0	15750	487
Forde	0	21000	864
Forde	0	26250	2070
Forde	0	34125	1177
Forde	0	42000	987
Forde	0	52500	1111
Forde	0	65625	1197
Forde	0	78750	714
Forde	0	91875	602
Forde	0	105000	386
Forde	0	131250	450
Forde	0	157500	113
Forde	0	183750	59
Forde	0	210000	125
Forde	0	Inf	40
Forde	1		4425
Forde	1	0	316
Forde	1	7875	130
Forde	1	15750	263
Forde	1	21000	282
Forde	1	26250	969
Forde	1	34125	1263
Forde	1	42000	2990
Forde	1	52500	2522
Forde	1	65625	3531
Forde	1	78750	3696
Forde	1	91875	3136
Forde	1	105000	3206
Forde	1	131250	6038
Forde	1	157500	3793
Forde	1	183750	2259
Forde	1	210000	1303
Forde	1	Inf	2141
Griffith	0		1835
Griffith	0	0	595
Griffith	0	7875	234
Griffith	0	15750	867
Griffith	0	21000	1231
Griffith	0	26250	2195
Griffith	0	34125	1350
Griffith	0	42000	1336
Griffith	0	52500	1625
Griffith	0	65625	2046
Griffith	0	78750	1734
Griffith	0	91875	1625
Griffith	0	105000	1310
Griffith	0	131250	2217
Griffith	0	157500	568
Griffith	0	183750	335
Griffith	0	210000	1019
Griffith	0	Inf	379
Griffith	1		3630
Griffith	1	0	315
Griffith	1	7875	132
Griffith	1	15750	188
Griffith	1	21000	170
Griffith	1	26250	550
Griffith	1	34125	570
Griffith	1	42000	1292
Griffith	1	52500	1360
Griffith	1	65625	1960
Griffith	1	78750	2058
Griffith	1	91875	1939
Griffith	1	105000	2018
Griffith	1	131250	4757
Griffith	1	157500	3971
Griffith	1	183750	2969
Griffith	1	210000	2710
Griffith	1	Inf	6880
Groom	0		1110
Groom	0	0	299
Groom	0	7875	167
Groom	0	15750	672
Groom	0	21000	1174
Groom	0	26250	2992
Groom	0	34125	1664
Groom	0	42000	1378
Groom	0	52500	1566
Groom	0	65625	1535
Groom	0	78750	913
Groom	0	91875	736
Groom	0	105000	506
Groom	0	131250	662
Groom	0	157500	130
Groom	0	183750	69
Groom	0	210000	240
Groom	0	Inf	51
Groom	1		3964
Groom	1	0	249
Groom	1	7875	191
Groom	1	15750	232
Groom	1	21000	250
Groom	1	26250	930
Groom	1	34125	1093
Groom	1	42000	3221
Groom	1	52500	2597
Groom	1	65625	3306
Groom	1	78750	3324
Groom	1	91875	2643
Groom	1	105000	2634
Groom	1	131250	4956
Groom	1	157500	3215
Groom	1	183750	1890
Groom	1	210000	1138
Groom	1	Inf	2038
Herbert	0		1286
Herbert	0	0	412
Herbert	0	7875	209
Herbert	0	15750	870
Herbert	0	21000	1227
Herbert	0	26250	2440
Herbert	0	34125	1407
Herbert	0	42000	1335
Herbert	0	52500	1594
Herbert	0	65625	1620
Herbert	0	78750	1292
Herbert	0	91875	961
Herbert	0	105000	671
Herbert	0	131250	868
Herbert	0	157500	184
Herbert	0	183750	82
Herbert	0	210000	257
Herbert	0	Inf	88
Herbert	1		5099
Herbert	1	0	298
Herbert	1	7875	158
Herbert	1	15750	278
Herbert	1	21000	297
Herbert	1	26250	984
Herbert	1	34125	1175
Herbert	1	42000	2569
Herbert	1	52500	2398
Herbert	1	65625	3121
Herbert	1	78750	3227
Herbert	1	91875	2761
Herbert	1	105000	2704
Herbert	1	131250	5302
Herbert	1	157500	3699
Herbert	1	183750	2140
Herbert	1	210000	1308
Herbert	1	Inf	1984
Hinkler	0		1341
Hinkler	0	0	349
Hinkler	0	7875	221
Hinkler	0	15750	1012
Hinkler	0	21000	1697
Hinkler	0	26250	4160
Hinkler	0	34125	1909
Hinkler	0	42000	1302
Hinkler	0	52500	1342
Hinkler	0	65625	1194
Hinkler	0	78750	640
Hinkler	0	91875	463
Hinkler	0	105000	298
Hinkler	0	131250	355
Hinkler	0	157500	63
Hinkler	0	183750	21
Hinkler	0	210000	142
Hinkler	0	Inf	25
Hinkler	1		4134
Hinkler	1	0	351
Hinkler	1	7875	235
Hinkler	1	15750	367
Hinkler	1	21000	351
Hinkler	1	26250	1693
Hinkler	1	34125	1656
Hinkler	1	42000	5679
Hinkler	1	52500	3550
Hinkler	1	65625	4080
Hinkler	1	78750	3552
Hinkler	1	91875	2304
Hinkler	1	105000	2140
Hinkler	1	131250	3451
Hinkler	1	157500	1858
Hinkler	1	183750	1042
Hinkler	1	210000	599
Hinkler	1	Inf	1040
Kennedy	0		1362
Kennedy	0	0	399
Kennedy	0	7875	228
Kennedy	0	15750	1040
Kennedy	0	21000	1571
Kennedy	0	26250	3111
Kennedy	0	34125	1320
Kennedy	0	42000	1315
Kennedy	0	52500	1422
Kennedy	0	65625	1308
Kennedy	0	78750	816
Kennedy	0	91875	607
Kennedy	0	105000	446
Kennedy	0	131250	727
Kennedy	0	157500	95
Kennedy	0	183750	60
Kennedy	0	210000	251
Kennedy	0	Inf	82
Kennedy	1		5229
Kennedy	1	0	389
Kennedy	1	7875	276
Kennedy	1	15750	335
Kennedy	1	21000	355
Kennedy	1	26250	1361
Kennedy	1	34125	1192
Kennedy	1	42000	3488
Kennedy	1	52500	2633
Kennedy	1	65625	3420
Kennedy	1	78750	3238
Kennedy	1	91875	2383
Kennedy	1	105000	2376
Kennedy	1	131250	4202
Kennedy	1	157500	2737
Kennedy	1	183750	1677
Kennedy	1	210000	950
Kennedy	1	Inf	1785
Leichhardt	0		1513
Leichhardt	0	0	486
Leichhardt	0	7875	229
Leichhardt	0	15750	1077
Leichhardt	0	21000	1443
Leichhardt	0	26250	2703
Leichhardt	0	34125	1634
Leichhardt	0	42000	1718
Leichhardt	0	52500	1832
Leichhardt	0	65625	1764
Leichhardt	0	78750	1224
Leichhardt	0	91875	986
Leichhardt	0	105000	724
Leichhardt	0	131250	1002
Leichhardt	0	157500	196
Leichhardt	0	183750	111
Leichhardt	0	210000	305
Leichhardt	0	Inf	112
Leichhardt	1		5424
Leichhardt	1	0	353
Leichhardt	1	7875	196
Leichhardt	1	15750	356
Leichhardt	1	21000	386
Leichhardt	1	26250	1158
Leichhardt	1	34125	1421
Leichhardt	1	42000	2711
Leichhardt	1	52500	2694
Leichhardt	1	65625	3432
Leichhardt	1	78750	3526
Leichhardt	1	91875	2815
Leichhardt	1	105000	2727
Leichhardt	1	131250	5360
Leichhardt	1	157500	3353
Leichhardt	1	183750	2015
Leichhardt	1	210000	1316
Leichhardt	1	Inf	2243
Lilley	0		1366
Lilley	0	0	367
Lilley	0	7875	197
Lilley	0	15750	692
Lilley	0	21000	1337
Lilley	0	26250	2853
Lilley	0	34125	1615
Lilley	0	42000	1335
Lilley	0	52500	1566
Lilley	0	65625	1794
Lilley	0	78750	1341
Lilley	0	91875	1288
Lilley	0	105000	880
Lilley	0	131250	1270
Lilley	0	157500	312
Lilley	0	183750	162
Lilley	0	210000	391
Lilley	0	Inf	116
Lilley	1		3956
Lilley	1	0	245
Lilley	1	7875	134
Lilley	1	15750	207
Lilley	1	21000	197
Lilley	1	26250	688
Lilley	1	34125	797
Lilley	1	42000	2134
Lilley	1	52500	2072
Lilley	1	65625	2900
Lilley	1	78750	2883
Lilley	1	91875	2440
Lilley	1	105000	2599
Lilley	1	131250	5581
Lilley	1	157500	4355
Lilley	1	183750	2971
Lilley	1	210000	2084
Lilley	1	Inf	4173
Longman	0		956
Longman	0	0	298
Longman	0	7875	153
Longman	0	15750	627
Longman	0	21000	1147
Longman	0	26250	2726
Longman	0	34125	1532
Longman	0	42000	1050
Longman	0	52500	1213
Longman	0	65625	1204
Longman	0	78750	709
Longman	0	91875	475
Longman	0	105000	350
Longman	0	131250	385
Longman	0	157500	82
Longman	0	183750	36
Longman	0	210000	142
Longman	0	Inf	39
Longman	1		4294
Longman	1	0	297
Longman	1	7875	204
Longman	1	15750	271
Longman	1	21000	290
Longman	1	26250	1231
Longman	1	34125	1437
Longman	1	42000	4033
Longman	1	52500	3102
Longman	1	65625	3968
Longman	1	78750	3875
Longman	1	91875	3027
Longman	1	105000	3009
Longman	1	131250	5208
Longman	1	157500	3088
Longman	1	183750	1910
Longman	1	210000	1023
Longman	1	Inf	1663
Maranoa	0		1296
Maranoa	0	0	421
Maranoa	0	7875	253
Maranoa	0	15750	1012
Maranoa	0	21000	1581
Maranoa	0	26250	3739
Maranoa	0	34125	1558
Maranoa	0	42000	1420
Maranoa	0	52500	1557
Maranoa	0	65625	1306
Maranoa	0	78750	811
Maranoa	0	91875	524
Maranoa	0	105000	403
Maranoa	0	131250	573
Maranoa	0	157500	84
Maranoa	0	183750	40
Maranoa	0	210000	247
Maranoa	0	Inf	48
Maranoa	1		4876
Maranoa	1	0	439
Maranoa	1	7875	259
Maranoa	1	15750	323
Maranoa	1	21000	326
Maranoa	1	26250	1489
Maranoa	1	34125	1360
Maranoa	1	42000	4041
Maranoa	1	52500	2829
Maranoa	1	65625	3641
Maranoa	1	78750	3523
Maranoa	1	91875	2382
Maranoa	1	105000	2483
Maranoa	1	131250	4041
Maranoa	1	157500	2381
Maranoa	1	183750	1304
Maranoa	1	210000	753
Maranoa	1	Inf	1327
McPherson	0		1272
McPherson	0	0	470
McPherson	0	7875	209
McPherson	0	15750	646
McPherson	0	21000	1095
McPherson	0	26250	2628
McPherson	0	34125	1508
McPherson	0	42000	1272
McPherson	0	52500	1439
McPherson	0	65625	1393
McPherson	0	78750	936
McPherson	0	91875	816
McPherson	0	105000	558
McPherson	0	131250	745
McPherson	0	157500	212
McPherson	0	183750	99
McPherson	0	210000	306
McPherson	0	Inf	86
McPherson	1		4264
McPherson	1	0	340
McPherson	1	7875	171
McPherson	1	15750	237
McPherson	1	21000	218
McPherson	1	26250	911
McPherson	1	34125	1031
McPherson	1	42000	2845
McPherson	1	52500	2481
McPherson	1	65625	3349
McPherson	1	78750	3335
McPherson	1	91875	2634
McPherson	1	105000	2801
McPherson	1	131250	5083
McPherson	1	157500	3487
McPherson	1	183750	2120
McPherson	1	210000	1390
McPherson	1	Inf	2603
Moncrieff	0		1942
Moncrieff	0	0	728
Moncrieff	0	7875	263
Moncrieff	0	15750	1006
Moncrieff	0	21000	1586
Moncrieff	0	26250	3334
Moncrieff	0	34125	2114
Moncrieff	0	42000	1974
Moncrieff	0	52500	2205
Moncrieff	0	65625	2261
Moncrieff	0	78750	1520
Moncrieff	0	91875	1183
Moncrieff	0	105000	869
Moncrieff	0	131250	1174
Moncrieff	0	157500	286
Moncrieff	0	183750	139
Moncrieff	0	210000	581
Moncrieff	0	Inf	143
Moncrieff	1		4060
Moncrieff	1	0	494
Moncrieff	1	7875	204
Moncrieff	1	15750	283
Moncrieff	1	21000	262
Moncrieff	1	26250	1048
Moncrieff	1	34125	1207
Moncrieff	1	42000	2943
Moncrieff	1	52500	2560
Moncrieff	1	65625	3527
Moncrieff	1	78750	3406
Moncrieff	1	91875	2568
Moncrieff	1	105000	2617
Moncrieff	1	131250	4753
Moncrieff	1	157500	3056
Moncrieff	1	183750	1871
Moncrieff	1	210000	1212
Moncrieff	1	Inf	2789
Moreton	0		1222
Moreton	0	0	585
Moreton	0	7875	228
Moreton	0	15750	627
Moreton	0	21000	905
Moreton	0	26250	1894
Moreton	0	34125	1193
Moreton	0	42000	1001
Moreton	0	52500	1218
Moreton	0	65625	1353
Moreton	0	78750	1106
Moreton	0	91875	951
Moreton	0	105000	694
Moreton	0	131250	1041
Moreton	0	157500	292
Moreton	0	183750	154
Moreton	0	210000	320
Moreton	0	Inf	122
Moreton	1		3846
Moreton	1	0	464
Moreton	1	7875	205
Moreton	1	15750	320
Moreton	1	21000	242
Moreton	1	26250	809
Moreton	1	34125	855
Moreton	1	42000	1989
Moreton	1	52500	1964
Moreton	1	65625	2866
Moreton	1	78750	2779
Moreton	1	91875	2353
Moreton	1	105000	2369
Moreton	1	131250	4820
Moreton	1	157500	3615
Moreton	1	183750	2555
Moreton	1	210000	1931
Moreton	1	Inf	4079
Oxley	0		744
Oxley	0	0	281
Oxley	0	7875	126
Oxley	0	15750	482
Oxley	0	21000	743
Oxley	0	26250	1630
Oxley	0	34125	856
Oxley	0	42000	810
Oxley	0	52500	1033
Oxley	0	65625	1111
Oxley	0	78750	803
Oxley	0	91875	679
Oxley	0	105000	407
Oxley	0	131250	582
Oxley	0	157500	128
Oxley	0	183750	51
Oxley	0	210000	169
Oxley	0	Inf	34
Oxley	1		4203
Oxley	1	0	376
Oxley	1	7875	164
Oxley	1	15750	339
Oxley	1	21000	308
Oxley	1	26250	956
Oxley	1	34125	1112
Oxley	1	42000	2374
Oxley	1	52500	2343
Oxley	1	65625	3149
Oxley	1	78750	3378
Oxley	1	91875	2815
Oxley	1	105000	2738
Oxley	1	131250	5637
Oxley	1	157500	3824
Oxley	1	183750	2467
Oxley	1	210000	1561
Oxley	1	Inf	2717
Petrie	0		1121
Petrie	0	0	320
Petrie	0	7875	156
Petrie	0	15750	705
Petrie	0	21000	1330
Petrie	0	26250	3131
Petrie	0	34125	1799
Petrie	0	42000	1303
Petrie	0	52500	1468
Petrie	0	65625	1478
Petrie	0	78750	999
Petrie	0	91875	817
Petrie	0	105000	532
Petrie	0	131250	686
Petrie	0	157500	125
Petrie	0	183750	67
Petrie	0	210000	235
Petrie	0	Inf	47
Petrie	1		4412
Petrie	1	0	299
Petrie	1	7875	171
Petrie	1	15750	239
Petrie	1	21000	256
Petrie	1	26250	996
Petrie	1	34125	1157
Petrie	1	42000	3244
Petrie	1	52500	2739
Petrie	1	65625	3578
Petrie	1	78750	3619
Petrie	1	91875	3108
Petrie	1	105000	3108
Petrie	1	131250	5885
Petrie	1	157500	3873
Petrie	1	183750	2447
Petrie	1	210000	1441
Petrie	1	Inf	2466
Rankin	0		864
Rankin	0	0	333
Rankin	0	7875	119
Rankin	0	15750	543
Rankin	0	21000	810
Rankin	0	26250	1868
Rankin	0	34125	931
Rankin	0	42000	992
Rankin	0	52500	1226
Rankin	0	65625	1258
Rankin	0	78750	933
Rankin	0	91875	627
Rankin	0	105000	443
Rankin	0	131250	530
Rankin	0	157500	139
Rankin	0	183750	61
Rankin	0	210000	134
Rankin	0	Inf	46
Rankin	1		4513
Rankin	1	0	488
Rankin	1	7875	224
Rankin	1	15750	382
Rankin	1	21000	373
Rankin	1	26250	1156
Rankin	1	34125	1348
Rankin	1	42000	2974
Rankin	1	52500	2935
Rankin	1	65625	3839
Rankin	1	78750	4045
Rankin	1	91875	3323
Rankin	1	105000	3179
Rankin	1	131250	6144
Rankin	1	157500	3929
Rankin	1	183750	2189
Rankin	1	210000	1399
Rankin	1	Inf	1922
Ryan	0		1173
Ryan	0	0	787
Ryan	0	7875	216
Ryan	0	15750	597
Ryan	0	21000	677
Ryan	0	26250	1403
Ryan	0	34125	1133
Ryan	0	42000	945
Ryan	0	52500	1154
Ryan	0	65625	1305
Ryan	0	78750	1128
Ryan	0	91875	1108
Ryan	0	105000	748
Ryan	0	131250	1260
Ryan	0	157500	276
Ryan	0	183750	163
Ryan	0	210000	601
Ryan	0	Inf	141
Ryan	1		4115
Ryan	1	0	380
Ryan	1	7875	150
Ryan	1	15750	213
Ryan	1	21000	173
Ryan	1	26250	514
Ryan	1	34125	619
Ryan	1	42000	1263
Ryan	1	52500	1481
Ryan	1	65625	2187
Ryan	1	78750	2168
Ryan	1	91875	1954
Ryan	1	105000	2141
Ryan	1	131250	4586
Ryan	1	157500	3772
Ryan	1	183750	2956
Ryan	1	210000	2598
Ryan	1	Inf	7282
Wide Bay	0		1252
Wide Bay	0	0	399
Wide Bay	0	7875	223
Wide Bay	0	15750	1052
Wide Bay	0	21000	1650
Wide Bay	0	26250	3938
Wide Bay	0	34125	1727
Wide Bay	0	42000	1296
Wide Bay	0	52500	1337
Wide Bay	0	65625	1201
Wide Bay	0	78750	716
Wide Bay	0	91875	521
Wide Bay	0	105000	330
Wide Bay	0	131250	383
Wide Bay	0	157500	63
Wide Bay	0	183750	29
Wide Bay	0	210000	207
Wide Bay	0	Inf	32
Wide Bay	1		4453
Wide Bay	1	0	355
Wide Bay	1	7875	234
Wide Bay	1	15750	354
Wide Bay	1	21000	343
Wide Bay	1	26250	1582
Wide Bay	1	34125	1581
Wide Bay	1	42000	4763
Wide Bay	1	52500	3409
Wide Bay	1	65625	4036
Wide Bay	1	78750	3581
Wide Bay	1	91875	2455
Wide Bay	1	105000	2300
Wide Bay	1	131250	3538
Wide Bay	1	157500	2088
Wide Bay	1	183750	1182
Wide Bay	1	210000	692
Wide Bay	1	Inf	1303
Wright	0		868
Wright	0	0	263
Wright	0	7875	145
Wright	0	15750	464
Wright	0	21000	750
Wright	0	26250	1963
Wright	0	34125	956
Wright	0	42000	806
Wright	0	52500	955
Wright	0	65625	883
Wright	0	78750	574
Wright	0	91875	427
Wright	0	105000	287
Wright	0	131250	354
Wright	0	157500	67
Wright	0	183750	39
Wright	0	210000	121
Wright	0	Inf	42
Wright	1		4726
Wright	1	0	302
Wright	1	7875	164
Wright	1	15750	222
Wright	1	21000	204
Wright	1	26250	981
Wright	1	34125	1035
Wright	1	42000	2915
Wright	1	52500	2373
Wright	1	65625	3200
Wright	1	78750	3342
Wright	1	91875	2781
Wright	1	105000	2890
Wright	1	131250	5376
Wright	1	157500	3645
Wright	1	183750	2240
Wright	1	210000	1355
Wright	1	Inf	2341
Adelaide	0		1690
Adelaide	0	0	1210
Adelaide	0	7875	415
Adelaide	0	15750	1482
Adelaide	0	21000	2061
Adelaide	0	26250	3282
Adelaide	0	34125	1962
Adelaide	0	42000	1768
Adelaide	0	52500	2020
Adelaide	0	65625	2140
Adelaide	0	78750	1626
Adelaide	0	91875	1522
Adelaide	0	105000	1159
Adelaide	0	131250	1670
Adelaide	0	157500	274
Adelaide	0	183750	181
Adelaide	0	210000	848
Adelaide	0	Inf	162
Adelaide	1		3978
Adelaide	1	0	524
Adelaide	1	7875	207
Adelaide	1	15750	299
Adelaide	1	21000	262
Adelaide	1	26250	897
Adelaide	1	34125	974
Adelaide	1	42000	2208
Adelaide	1	52500	2041
Adelaide	1	65625	2792
Adelaide	1	78750	2781
Adelaide	1	91875	2161
Adelaide	1	105000	2170
Adelaide	1	131250	4468
Adelaide	1	157500	3313
Adelaide	1	183750	2333
Adelaide	1	210000	1893
Adelaide	1	Inf	5093
Barker	0		1248
Barker	0	0	374
Barker	0	7875	254
Barker	0	15750	1279
Barker	0	21000	1921
Barker	0	26250	4237
Barker	0	34125	1815
Barker	0	42000	1653
Barker	0	52500	1696
Barker	0	65625	1449
Barker	0	78750	819
Barker	0	91875	559
Barker	0	105000	353
Barker	0	131250	451
Barker	0	157500	79
Barker	0	183750	32
Barker	0	210000	231
Barker	0	Inf	40
Barker	1		4300
Barker	1	0	276
Barker	1	7875	248
Barker	1	15750	316
Barker	1	21000	363
Barker	1	26250	1575
Barker	1	34125	1427
Barker	1	42000	4312
Barker	1	52500	3196
Barker	1	65625	3985
Barker	1	78750	3875
Barker	1	91875	2757
Barker	1	105000	2747
Barker	1	131250	4330
Barker	1	157500	2423
Barker	1	183750	1189
Barker	1	210000	613
Barker	1	Inf	1218
Boothby	0		951
Boothby	0	0	356
Boothby	0	7875	254
Boothby	0	15750	882
Boothby	0	21000	1300
Boothby	0	26250	2761
Boothby	0	34125	1761
Boothby	0	42000	1379
Boothby	0	52500	1461
Boothby	0	65625	1469
Boothby	0	78750	962
Boothby	0	91875	819
Boothby	0	105000	584
Boothby	0	131250	711
Boothby	0	157500	128
Boothby	0	183750	51
Boothby	0	210000	264
Boothby	0	Inf	39
Boothby	1		4077
Boothby	1	0	270
Boothby	1	7875	172
Boothby	1	15750	232
Boothby	1	21000	189
Boothby	1	26250	832
Boothby	1	34125	867
Boothby	1	42000	2411
Boothby	1	52500	2287
Boothby	1	65625	3130
Boothby	1	78750	3144
Boothby	1	91875	2455
Boothby	1	105000	2508
Boothby	1	131250	5004
Boothby	1	157500	3830
Boothby	1	183750	2591
Boothby	1	210000	1611
Boothby	1	Inf	3527
Grey	0		1415
Grey	0	0	414
Grey	0	7875	319
Grey	0	15750	1557
Grey	0	21000	2218
Grey	0	26250	4237
Grey	0	34125	1686
Grey	0	42000	1449
Grey	0	52500	1439
Grey	0	65625	1337
Grey	0	78750	911
Grey	0	91875	705
Grey	0	105000	497
Grey	0	131250	619
Grey	0	157500	64
Grey	0	183750	40
Grey	0	210000	229
Grey	0	Inf	26
Grey	1		4757
Grey	1	0	289
Grey	1	7875	233
Grey	1	15750	377
Grey	1	21000	375
Grey	1	26250	1652
Grey	1	34125	1400
Grey	1	42000	4154
Grey	1	52500	2858
Grey	1	65625	3396
Grey	1	78750	3075
Grey	1	91875	2034
Grey	1	105000	2132
Grey	1	131250	3731
Grey	1	157500	2363
Grey	1	183750	1345
Grey	1	210000	745
Grey	1	Inf	1351
Hindmarsh	0		1514
Hindmarsh	0	0	579
Hindmarsh	0	7875	337
Hindmarsh	0	15750	1273
Hindmarsh	0	21000	2073
Hindmarsh	0	26250	3946
Hindmarsh	0	34125	2210
Hindmarsh	0	42000	1857
Hindmarsh	0	52500	2095
Hindmarsh	0	65625	2005
Hindmarsh	0	78750	1309
Hindmarsh	0	91875	1143
Hindmarsh	0	105000	770
Hindmarsh	0	131250	1045
Hindmarsh	0	157500	139
Hindmarsh	0	183750	111
Hindmarsh	0	210000	379
Hindmarsh	0	Inf	91
Hindmarsh	1		3924
Hindmarsh	1	0	296
Hindmarsh	1	7875	162
Hindmarsh	1	15750	292
Hindmarsh	1	21000	229
Hindmarsh	1	26250	1027
Hindmarsh	1	34125	1032
Hindmarsh	1	42000	2978
Hindmarsh	1	52500	2596
Hindmarsh	1	65625	3345
Hindmarsh	1	78750	3048
Hindmarsh	1	91875	2475
Hindmarsh	1	105000	2451
Hindmarsh	1	131250	4896
Hindmarsh	1	157500	3563
Hindmarsh	1	183750	2342
Hindmarsh	1	210000	1425
Hindmarsh	1	Inf	2921
Kingston	0		887
Kingston	0	0	329
Kingston	0	7875	179
Kingston	0	15750	970
Kingston	0	21000	1433
Kingston	0	26250	3305
Kingston	0	34125	1683
Kingston	0	42000	1321
Kingston	0	52500	1658
Kingston	0	65625	1536
Kingston	0	78750	907
Kingston	0	91875	650
Kingston	0	105000	382
Kingston	0	131250	387
Kingston	0	157500	59
Kingston	0	183750	18
Kingston	0	210000	120
Kingston	0	Inf	13
Kingston	1		4091
Kingston	1	0	205
Kingston	1	7875	171
Kingston	1	15750	281
Kingston	1	21000	325
Kingston	1	26250	1200
Kingston	1	34125	1574
Kingston	1	42000	3983
Kingston	1	52500	3251
Kingston	1	65625	4064
Kingston	1	78750	3906
Kingston	1	91875	3138
Kingston	1	105000	2916
Kingston	1	131250	5185
Kingston	1	157500	2998
Kingston	1	183750	1520
Kingston	1	210000	690
Kingston	1	Inf	926
Makin	0		817
Makin	0	0	345
Makin	0	7875	170
Makin	0	15750	755
Makin	0	21000	1223
Makin	0	26250	2795
Makin	0	34125	1391
Makin	0	42000	1215
Makin	0	52500	1460
Makin	0	65625	1518
Makin	0	78750	907
Makin	0	91875	697
Makin	0	105000	470
Makin	0	131250	535
Makin	0	157500	85
Makin	0	183750	40
Makin	0	210000	136
Makin	0	Inf	19
Makin	1		3902
Makin	1	0	312
Makin	1	7875	158
Makin	1	15750	261
Makin	1	21000	249
Makin	1	26250	1044
Makin	1	34125	1190
Makin	1	42000	3474
Makin	1	52500	2916
Makin	1	65625	3832
Makin	1	78750	3693
Makin	1	91875	3033
Makin	1	105000	2987
Makin	1	131250	5517
Makin	1	157500	3542
Makin	1	183750	1993
Makin	1	210000	1110
Makin	1	Inf	1578
Mayo	0		783
Mayo	0	0	290
Mayo	0	7875	198
Mayo	0	15750	743
Mayo	0	21000	1242
Mayo	0	26250	2994
Mayo	0	34125	1679
Mayo	0	42000	1204
Mayo	0	52500	1312
Mayo	0	65625	1130
Mayo	0	78750	661
Mayo	0	91875	504
Mayo	0	105000	375
Mayo	0	131250	409
Mayo	0	157500	44
Mayo	0	183750	22
Mayo	0	210000	202
Mayo	0	Inf	8
Mayo	1		4546
Mayo	1	0	207
Mayo	1	7875	204
Mayo	1	15750	265
Mayo	1	21000	232
Mayo	1	26250	1038
Mayo	1	34125	1099
Mayo	1	42000	3546
Mayo	1	52500	2799
Mayo	1	65625	3667
Mayo	1	78750	3335
Mayo	1	91875	2451
Mayo	1	105000	2582
Mayo	1	131250	4495
Mayo	1	157500	3037
Mayo	1	183750	1805
Mayo	1	210000	1198
Mayo	1	Inf	2401
Port Adelaide	0		1227
Port Adelaide	0	0	462
Port Adelaide	0	7875	269
Port Adelaide	0	15750	1426
Port Adelaide	0	21000	2151
Port Adelaide	0	26250	3741
Port Adelaide	0	34125	1637
Port Adelaide	0	42000	1554
Port Adelaide	0	52500	1825
