CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Parramatta	65-74	Did not go to school	F	320
Parramatta	65-74	Did not go to school	M	210
Parramatta	65-74	Year 8 or below	F	706
Parramatta	65-74	Year 8 or below	M	546
Parramatta	65-74	Year 9	F	522
Parramatta	65-74	Year 9	M	431
Parramatta	65-74	Year 10	F	1304
Parramatta	65-74	Year 10	M	1009
Parramatta	65-74	Year 11	F	172
Parramatta	65-74	Year 11	M	161
Parramatta	65-74	Year 12	F	2036
Parramatta	65-74	Year 12	M	2396
Parramatta	75-84		F	507
Parramatta	75-84		M	384
Parramatta	75-84	Did not go to school	F	277
Parramatta	75-84	Did not go to school	M	196
Parramatta	75-84	Year 8 or below	F	606
Parramatta	75-84	Year 8 or below	M	461
Parramatta	75-84	Year 9	F	382
Parramatta	75-84	Year 9	M	271
Parramatta	75-84	Year 10	F	771
Parramatta	75-84	Year 10	M	581
Parramatta	75-84	Year 11	F	91
Parramatta	75-84	Year 11	M	67
Parramatta	75-84	Year 12	F	788
Parramatta	75-84	Year 12	M	949
Parramatta	85+		F	382
Parramatta	85+		M	202
Parramatta	85+	Did not go to school	F	141
Parramatta	85+	Did not go to school	M	71
Parramatta	85+	Year 8 or below	F	378
Parramatta	85+	Year 8 or below	M	207
Parramatta	85+	Year 9	F	195
Parramatta	85+	Year 9	M	111
Parramatta	85+	Year 10	F	365
Parramatta	85+	Year 10	M	178
Parramatta	85+	Year 11	F	25
Parramatta	85+	Year 11	M	22
Parramatta	85+	Year 12	F	227
Parramatta	85+	Year 12	M	244
Paterson	15-19		F	249
Paterson	15-19		M	253
Paterson	15-19	Did not go to school	M	3
Paterson	15-19	Year 8 or below	F	29
Paterson	15-19	Year 8 or below	M	33
Paterson	15-19	Year 9	F	97
Paterson	15-19	Year 9	M	174
Paterson	15-19	Year 10	F	492
Paterson	15-19	Year 10	M	552
Paterson	15-19	Year 11	F	315
Paterson	15-19	Year 11	M	386
Paterson	15-19	Year 12	F	926
Paterson	15-19	Year 12	M	890
Paterson	20-24		F	254
Paterson	20-24		M	313
Paterson	20-24	Did not go to school	F	4
Paterson	20-24	Did not go to school	M	9
Paterson	20-24	Year 8 or below	F	33
Paterson	20-24	Year 8 or below	M	54
Paterson	20-24	Year 9	F	184
Paterson	20-24	Year 9	M	161
Paterson	20-24	Year 10	F	977
Paterson	20-24	Year 10	M	1191
Paterson	20-24	Year 11	F	412
Paterson	20-24	Year 11	M	538
Paterson	20-24	Year 12	F	2701
Paterson	20-24	Year 12	M	2211
Paterson	25-34		F	603
Paterson	25-34		M	627
Paterson	25-34	Did not go to school	F	14
Paterson	25-34	Did not go to school	M	14
Paterson	25-34	Year 8 or below	F	86
Paterson	25-34	Year 8 or below	M	127
Paterson	25-34	Year 9	F	385
Paterson	25-34	Year 9	M	381
Paterson	25-34	Year 10	F	2229
Paterson	25-34	Year 10	M	2774
Paterson	25-34	Year 11	F	788
Paterson	25-34	Year 11	M	935
Paterson	25-34	Year 12	F	5655
Paterson	25-34	Year 12	M	4297
Paterson	35-44		F	532
Paterson	35-44		M	633
Paterson	35-44	Did not go to school	F	17
Paterson	35-44	Did not go to school	M	23
Paterson	35-44	Year 8 or below	F	112
Paterson	35-44	Year 8 or below	M	177
Paterson	35-44	Year 9	F	385
Paterson	35-44	Year 9	M	431
Paterson	35-44	Year 10	F	2624
Paterson	35-44	Year 10	M	3124
Paterson	35-44	Year 11	F	802
Paterson	35-44	Year 11	M	862
Paterson	35-44	Year 12	F	5103
Paterson	35-44	Year 12	M	4135
Paterson	45-54		F	634
Paterson	45-54		M	718
Paterson	45-54	Did not go to school	F	15
Paterson	45-54	Did not go to school	M	41
Paterson	45-54	Year 8 or below	F	245
Paterson	45-54	Year 8 or below	M	263
Paterson	45-54	Year 9	F	907
Paterson	45-54	Year 9	M	841
Paterson	45-54	Year 10	F	4594
Paterson	45-54	Year 10	M	4849
Paterson	45-54	Year 11	F	624
Paterson	45-54	Year 11	M	575
Paterson	45-54	Year 12	F	3139
Paterson	45-54	Year 12	M	2417
Paterson	55-64		F	753
Paterson	55-64		M	761
Paterson	55-64	Did not go to school	F	29
Paterson	55-64	Did not go to school	M	49
Paterson	55-64	Year 8 or below	F	628
Paterson	55-64	Year 8 or below	M	610
Paterson	55-64	Year 9	F	1392
Paterson	55-64	Year 9	M	1124
Paterson	55-64	Year 10	F	4391
Paterson	55-64	Year 10	M	3937
Paterson	55-64	Year 11	F	398
Paterson	55-64	Year 11	M	466
Paterson	55-64	Year 12	F	2507
Paterson	55-64	Year 12	M	2447
Paterson	65-74		F	994
Paterson	65-74		M	849
Paterson	65-74	Did not go to school	F	20
Paterson	65-74	Did not go to school	M	38
Paterson	65-74	Year 8 or below	F	715
Paterson	65-74	Year 8 or below	M	821
Paterson	65-74	Year 9	F	1700
Paterson	65-74	Year 9	M	1539
Paterson	65-74	Year 10	F	3344
Paterson	65-74	Year 10	M	2764
Paterson	65-74	Year 11	F	374
Paterson	65-74	Year 11	M	340
Paterson	65-74	Year 12	F	1588
Paterson	65-74	Year 12	M	1921
Paterson	75-84		F	834
Paterson	75-84		M	660
Paterson	75-84	Did not go to school	F	33
Paterson	75-84	Did not go to school	M	16
Paterson	75-84	Year 8 or below	F	649
Paterson	75-84	Year 8 or below	M	576
Paterson	75-84	Year 9	F	912
Paterson	75-84	Year 9	M	682
Paterson	75-84	Year 10	F	1445
Paterson	75-84	Year 10	M	1144
Paterson	75-84	Year 11	F	142
Paterson	75-84	Year 11	M	169
Paterson	75-84	Year 12	F	616
Paterson	75-84	Year 12	M	749
Paterson	85+		F	555
Paterson	85+		M	273
Paterson	85+	Did not go to school	F	17
Paterson	85+	Did not go to school	M	12
Paterson	85+	Year 8 or below	F	458
Paterson	85+	Year 8 or below	M	238
Paterson	85+	Year 9	F	385
Paterson	85+	Year 9	M	190
Paterson	85+	Year 10	F	400
Paterson	85+	Year 10	M	209
Paterson	85+	Year 11	F	45
Paterson	85+	Year 11	M	45
Paterson	85+	Year 12	F	196
Paterson	85+	Year 12	M	172
Reid	15-19		F	220
Reid	15-19		M	258
Reid	15-19	Did not go to school	M	3
Reid	15-19	Year 8 or below	F	10
Reid	15-19	Year 8 or below	M	17
Reid	15-19	Year 9	F	20
Reid	15-19	Year 9	M	34
Reid	15-19	Year 10	F	92
Reid	15-19	Year 10	M	97
Reid	15-19	Year 11	F	105
Reid	15-19	Year 11	M	144
Reid	15-19	Year 12	F	1619
Reid	15-19	Year 12	M	1529
Reid	20-24		F	593
Reid	20-24		M	833
Reid	20-24	Did not go to school	F	39
Reid	20-24	Did not go to school	M	52
Reid	20-24	Year 8 or below	F	20
Reid	20-24	Year 8 or below	M	44
Reid	20-24	Year 9	F	53
Reid	20-24	Year 9	M	82
Reid	20-24	Year 10	F	150
Reid	20-24	Year 10	M	260
Reid	20-24	Year 11	F	139
Reid	20-24	Year 11	M	230
Reid	20-24	Year 12	F	6763
Reid	20-24	Year 12	M	6611
Reid	25-34		F	1617
Reid	25-34		M	2171
Reid	25-34	Did not go to school	F	133
Reid	25-34	Did not go to school	M	172
Reid	25-34	Year 8 or below	F	58
Reid	25-34	Year 8 or below	M	90
Reid	25-34	Year 9	F	89
Reid	25-34	Year 9	M	145
Reid	25-34	Year 10	F	482
Reid	25-34	Year 10	M	801
Reid	25-34	Year 11	F	272
Reid	25-34	Year 11	M	448
Reid	25-34	Year 12	F	16893
Reid	25-34	Year 12	M	16723
Reid	35-44		F	964
Reid	35-44		M	1339
Reid	35-44	Did not go to school	F	72
Reid	35-44	Did not go to school	M	81
Reid	35-44	Year 8 or below	F	77
Reid	35-44	Year 8 or below	M	89
Reid	35-44	Year 9	F	85
Reid	35-44	Year 9	M	125
Reid	35-44	Year 10	F	620
Reid	35-44	Year 10	M	807
Reid	35-44	Year 11	F	249
Reid	35-44	Year 11	M	350
Reid	35-44	Year 12	F	11020
Reid	35-44	Year 12	M	10553
Reid	45-54		F	733
Reid	45-54		M	850
Reid	45-54	Did not go to school	F	104
Reid	45-54	Did not go to school	M	85
Reid	45-54	Year 8 or below	F	190
Reid	45-54	Year 8 or below	M	151
Reid	45-54	Year 9	F	205
Reid	45-54	Year 9	M	179
Reid	45-54	Year 10	F	1681
Reid	45-54	Year 10	M	1522
Reid	45-54	Year 11	F	335
Reid	45-54	Year 11	M	358
Reid	45-54	Year 12	F	8174
Reid	45-54	Year 12	M	7191
Reid	55-64		F	645
Reid	55-64		M	663
Reid	55-64	Did not go to school	F	187
Reid	55-64	Did not go to school	M	125
Reid	55-64	Year 8 or below	F	427
Reid	55-64	Year 8 or below	M	328
Reid	55-64	Year 9	F	367
Reid	55-64	Year 9	M	249
Reid	55-64	Year 10	F	1882
Reid	55-64	Year 10	M	1383
Reid	55-64	Year 11	F	295
Reid	55-64	Year 11	M	269
Reid	55-64	Year 12	F	5622
Reid	55-64	Year 12	M	5593
Reid	65-74		F	515
Reid	65-74		M	507
Reid	65-74	Did not go to school	F	197
Reid	65-74	Did not go to school	M	137
Reid	65-74	Year 8 or below	F	820
Reid	65-74	Year 8 or below	M	552
Reid	65-74	Year 9	F	450
Reid	65-74	Year 9	M	378
Reid	65-74	Year 10	F	1386
Reid	65-74	Year 10	M	926
Reid	65-74	Year 11	F	204
Reid	65-74	Year 11	M	174
Reid	65-74	Year 12	F	2597
Reid	65-74	Year 12	M	3014
Reid	75-84		F	426
Reid	75-84		M	342
Reid	75-84	Did not go to school	F	288
Reid	75-84	Did not go to school	M	169
Reid	75-84	Year 8 or below	F	976
Reid	75-84	Year 8 or below	M	717
Reid	75-84	Year 9	F	320
Reid	75-84	Year 9	M	214
Reid	75-84	Year 10	F	771
Reid	75-84	Year 10	M	536
Reid	75-84	Year 11	F	103
Reid	75-84	Year 11	M	73
Reid	75-84	Year 12	F	1045
Reid	75-84	Year 12	M	1164
Reid	85+		F	336
Reid	85+		M	191
Reid	85+	Did not go to school	F	188
Reid	85+	Did not go to school	M	91
Reid	85+	Year 8 or below	F	616
Reid	85+	Year 8 or below	M	347
Reid	85+	Year 9	F	280
Reid	85+	Year 9	M	109
Reid	85+	Year 10	F	381
Reid	85+	Year 10	M	197
Reid	85+	Year 11	F	54
Reid	85+	Year 11	M	23
Reid	85+	Year 12	F	433
Reid	85+	Year 12	M	386
Richmond	15-19		F	292
Richmond	15-19		M	283
Richmond	15-19	Did not go to school	F	6
Richmond	15-19	Did not go to school	M	3
Richmond	15-19	Year 8 or below	F	16
Richmond	15-19	Year 8 or below	M	16
Richmond	15-19	Year 9	F	52
Richmond	15-19	Year 9	M	93
Richmond	15-19	Year 10	F	244
Richmond	15-19	Year 10	M	392
Richmond	15-19	Year 11	F	170
Richmond	15-19	Year 11	M	223
Richmond	15-19	Year 12	F	775
Richmond	15-19	Year 12	M	783
Richmond	20-24		F	259
Richmond	20-24		M	299
Richmond	20-24	Did not go to school	F	5
Richmond	20-24	Did not go to school	M	4
Richmond	20-24	Year 8 or below	F	12
Richmond	20-24	Year 8 or below	M	25
Richmond	20-24	Year 9	F	57
Richmond	20-24	Year 9	M	91
Richmond	20-24	Year 10	F	416
Richmond	20-24	Year 10	M	640
Richmond	20-24	Year 11	F	215
Richmond	20-24	Year 11	M	323
Richmond	20-24	Year 12	F	2084
Richmond	20-24	Year 12	M	1862
Richmond	25-34		F	628
Richmond	25-34		M	651
Richmond	25-34	Did not go to school	F	11
Richmond	25-34	Did not go to school	M	11
Richmond	25-34	Year 8 or below	F	54
Richmond	25-34	Year 8 or below	M	80
Richmond	25-34	Year 9	F	162
Richmond	25-34	Year 9	M	245
Richmond	25-34	Year 10	F	1038
Richmond	25-34	Year 10	M	1490
Richmond	25-34	Year 11	F	499
Richmond	25-34	Year 11	M	567
Richmond	25-34	Year 12	F	5017
Richmond	25-34	Year 12	M	3803
Richmond	35-44		F	800
Richmond	35-44		M	777
Richmond	35-44	Did not go to school	F	14
Richmond	35-44	Did not go to school	M	22
Richmond	35-44	Year 8 or below	F	87
Richmond	35-44	Year 8 or below	M	97
Richmond	35-44	Year 9	F	230
Richmond	35-44	Year 9	M	303
Richmond	35-44	Year 10	F	1554
Richmond	35-44	Year 10	M	1837
Richmond	35-44	Year 11	F	597
Richmond	35-44	Year 11	M	667
Richmond	35-44	Year 12	F	6283
Richmond	35-44	Year 12	M	4766
Richmond	45-54		F	995
Richmond	45-54		M	983
Richmond	45-54	Did not go to school	F	15
Richmond	45-54	Did not go to school	M	21
Richmond	45-54	Year 8 or below	F	133
Richmond	45-54	Year 8 or below	M	206
Richmond	45-54	Year 9	F	450
Richmond	45-54	Year 9	M	515
Richmond	45-54	Year 10	F	3627
Richmond	45-54	Year 10	M	3498
Richmond	45-54	Year 11	F	872
Richmond	45-54	Year 11	M	781
Richmond	45-54	Year 12	F	5009
Richmond	45-54	Year 12	M	3815
Richmond	55-64		F	1200
Richmond	55-64		M	1198
Richmond	55-64	Did not go to school	F	24
Richmond	55-64	Did not go to school	M	32
Richmond	55-64	Year 8 or below	F	434
Richmond	55-64	Year 8 or below	M	437
Richmond	55-64	Year 9	F	865
Richmond	55-64	Year 9	M	701
Richmond	55-64	Year 10	F	4671
Richmond	55-64	Year 10	M	3834
Richmond	55-64	Year 11	F	814
Richmond	55-64	Year 11	M	745
Richmond	55-64	Year 12	F	4416
Richmond	55-64	Year 12	M	4345
Richmond	65-74		F	1143
Richmond	65-74		M	1074
Richmond	65-74	Did not go to school	F	22
Richmond	65-74	Did not go to school	M	30
Richmond	65-74	Year 8 or below	F	657
Richmond	65-74	Year 8 or below	M	730
Richmond	65-74	Year 9	F	1082
Richmond	65-74	Year 9	M	1093
Richmond	65-74	Year 10	F	3522
Richmond	65-74	Year 10	M	2762
Richmond	65-74	Year 11	F	530
Richmond	65-74	Year 11	M	513
Richmond	65-74	Year 12	F	2802
Richmond	65-74	Year 12	M	3388
Richmond	75-84		F	1116
Richmond	75-84		M	826
Richmond	75-84	Did not go to school	F	30
Richmond	75-84	Did not go to school	M	31
Richmond	75-84	Year 8 or below	F	744
Richmond	75-84	Year 8 or below	M	654
Richmond	75-84	Year 9	F	829
Richmond	75-84	Year 9	M	628
Richmond	75-84	Year 10	F	1837
Richmond	75-84	Year 10	M	1377
Richmond	75-84	Year 11	F	292
Richmond	75-84	Year 11	M	255
Richmond	75-84	Year 12	F	1161
Richmond	75-84	Year 12	M	1330
Richmond	85+		F	946
Richmond	85+		M	544
Richmond	85+	Did not go to school	F	26
Richmond	85+	Did not go to school	M	6
Richmond	85+	Year 8 or below	F	646
Richmond	85+	Year 8 or below	M	396
Richmond	85+	Year 9	F	467
Richmond	85+	Year 9	M	251
Richmond	85+	Year 10	F	709
Richmond	85+	Year 10	M	406
Richmond	85+	Year 11	F	103
Richmond	85+	Year 11	M	91
Richmond	85+	Year 12	F	486
Richmond	85+	Year 12	M	479
Riverina	15-19		F	363
Riverina	15-19		M	400
Riverina	15-19	Year 8 or below	F	25
Riverina	15-19	Year 8 or below	M	30
Riverina	15-19	Year 9	F	105
Riverina	15-19	Year 9	M	163
Riverina	15-19	Year 10	F	386
Riverina	15-19	Year 10	M	648
Riverina	15-19	Year 11	F	258
Riverina	15-19	Year 11	M	371
Riverina	15-19	Year 12	F	1117
Riverina	15-19	Year 12	M	918
Riverina	20-24		F	332
Riverina	20-24		M	483
Riverina	20-24	Did not go to school	F	7
Riverina	20-24	Did not go to school	M	14
Riverina	20-24	Year 8 or below	F	26
Riverina	20-24	Year 8 or below	M	46
Riverina	20-24	Year 9	F	136
Riverina	20-24	Year 9	M	152
Riverina	20-24	Year 10	F	719
Riverina	20-24	Year 10	M	1200
Riverina	20-24	Year 11	F	370
Riverina	20-24	Year 11	M	487
Riverina	20-24	Year 12	F	3116
Riverina	20-24	Year 12	M	2405
Riverina	25-34		F	627
Riverina	25-34		M	926
Riverina	25-34	Did not go to school	F	19
Riverina	25-34	Did not go to school	M	30
Riverina	25-34	Year 8 or below	F	78
Riverina	25-34	Year 8 or below	M	149
Riverina	25-34	Year 9	F	285
Riverina	25-34	Year 9	M	389
Riverina	25-34	Year 10	F	1536
Riverina	25-34	Year 10	M	2314
Riverina	25-34	Year 11	F	651
Riverina	25-34	Year 11	M	713
Riverina	25-34	Year 12	F	5700
Riverina	25-34	Year 12	M	4166
Riverina	35-44		F	663
Riverina	35-44		M	942
Riverina	35-44	Did not go to school	F	21
Riverina	35-44	Did not go to school	M	40
Riverina	35-44	Year 8 or below	F	113
Riverina	35-44	Year 8 or below	M	208
Riverina	35-44	Year 9	F	342
Riverina	35-44	Year 9	M	442
Riverina	35-44	Year 10	F	1730
Riverina	35-44	Year 10	M	2572
Riverina	35-44	Year 11	F	658
Riverina	35-44	Year 11	M	629
Riverina	35-44	Year 12	F	5297
Riverina	35-44	Year 12	M	3897
Riverina	45-54		F	824
Riverina	45-54		M	1043
Riverina	45-54	Did not go to school	F	31
Riverina	45-54	Did not go to school	M	31
Riverina	45-54	Year 8 or below	F	208
Riverina	45-54	Year 8 or below	M	368
Riverina	45-54	Year 9	F	592
Riverina	45-54	Year 9	M	692
Riverina	45-54	Year 10	F	3994
Riverina	45-54	Year 10	M	4223
Riverina	45-54	Year 11	F	715
Riverina	45-54	Year 11	M	598
Riverina	45-54	Year 12	F	3605
Riverina	45-54	Year 12	M	2754
Riverina	55-64		F	962
Riverina	55-64		M	1038
Riverina	55-64	Did not go to school	F	38
Riverina	55-64	Did not go to school	M	49
Riverina	55-64	Year 8 or below	F	493
Riverina	55-64	Year 8 or below	M	820
Riverina	55-64	Year 9	F	909
Riverina	55-64	Year 9	M	986
Riverina	55-64	Year 10	F	4396
Riverina	55-64	Year 10	M	4092
Riverina	55-64	Year 11	F	521
Riverina	55-64	Year 11	M	500
Riverina	55-64	Year 12	F	2738
Riverina	55-64	Year 12	M	2600
Riverina	65-74		F	1036
Riverina	65-74		M	1047
Riverina	65-74	Did not go to school	F	33
Riverina	65-74	Did not go to school	M	51
Riverina	65-74	Year 8 or below	F	768
Riverina	65-74	Year 8 or below	M	1116
Riverina	65-74	Year 9	F	1263
Riverina	65-74	Year 9	M	1531
Riverina	65-74	Year 10	F	3139
Riverina	65-74	Year 10	M	2498
Riverina	65-74	Year 11	F	372
Riverina	65-74	Year 11	M	321
Riverina	65-74	Year 12	F	1638
Riverina	65-74	Year 12	M	1734
Riverina	75-84		F	990
Riverina	75-84		M	727
Riverina	75-84	Did not go to school	F	29
Riverina	75-84	Did not go to school	M	30
Riverina	75-84	Year 8 or below	F	773
Riverina	75-84	Year 8 or below	M	883
Riverina	75-84	Year 9	F	897
Riverina	75-84	Year 9	M	747
Riverina	75-84	Year 10	F	1584
Riverina	75-84	Year 10	M	1134
Riverina	75-84	Year 11	F	249
Riverina	75-84	Year 11	M	164
Riverina	75-84	Year 12	F	802
Riverina	75-84	Year 12	M	757
Riverina	85+		F	528
Riverina	85+		M	268
Riverina	85+	Did not go to school	F	12
Riverina	85+	Did not go to school	M	14
Riverina	85+	Year 8 or below	F	723
Riverina	85+	Year 8 or below	M	437
Riverina	85+	Year 9	F	453
Riverina	85+	Year 9	M	250
Riverina	85+	Year 10	F	567
Riverina	85+	Year 10	M	271
Riverina	85+	Year 11	F	85
Riverina	85+	Year 11	M	60
Riverina	85+	Year 12	F	330
Riverina	85+	Year 12	M	236
Robertson	15-19		F	176
Robertson	15-19		M	221
Robertson	15-19	Did not go to school	F	3
Robertson	15-19	Year 8 or below	F	17
Robertson	15-19	Year 8 or below	M	16
Robertson	15-19	Year 9	F	57
Robertson	15-19	Year 9	M	81
Robertson	15-19	Year 10	F	296
Robertson	15-19	Year 10	M	352
Robertson	15-19	Year 11	F	204
Robertson	15-19	Year 11	M	256
Robertson	15-19	Year 12	F	1055
Robertson	15-19	Year 12	M	884
Robertson	20-24		F	223
Robertson	20-24		M	230
Robertson	20-24	Did not go to school	M	6
Robertson	20-24	Year 8 or below	F	12
Robertson	20-24	Year 8 or below	M	24
Robertson	20-24	Year 9	F	71
Robertson	20-24	Year 9	M	73
Robertson	20-24	Year 10	F	426
Robertson	20-24	Year 10	M	637
Robertson	20-24	Year 11	F	223
Robertson	20-24	Year 11	M	366
Robertson	20-24	Year 12	F	2636
Robertson	20-24	Year 12	M	2556
Robertson	25-34		F	403
Robertson	25-34		M	461
Robertson	25-34	Did not go to school	F	14
Robertson	25-34	Did not go to school	M	15
Robertson	25-34	Year 8 or below	F	45
Robertson	25-34	Year 8 or below	M	53
Robertson	25-34	Year 9	F	166
Robertson	25-34	Year 9	M	210
Robertson	25-34	Year 10	F	1110
Robertson	25-34	Year 10	M	1487
Robertson	25-34	Year 11	F	451
Robertson	25-34	Year 11	M	574
Robertson	25-34	Year 12	F	5412
Robertson	25-34	Year 12	M	4599
Robertson	35-44		F	468
Robertson	35-44		M	532
Robertson	35-44	Did not go to school	F	15
Robertson	35-44	Did not go to school	M	18
Robertson	35-44	Year 8 or below	F	55
Robertson	35-44	Year 8 or below	M	89
Robertson	35-44	Year 9	F	212
Robertson	35-44	Year 9	M	274
Robertson	35-44	Year 10	F	1588
Robertson	35-44	Year 10	M	1931
Robertson	35-44	Year 11	F	508
Robertson	35-44	Year 11	M	577
Robertson	35-44	Year 12	F	6119
Robertson	35-44	Year 12	M	5068
Robertson	45-54		F	604
Robertson	45-54		M	619
Robertson	45-54	Did not go to school	F	21
Robertson	45-54	Did not go to school	M	31
Robertson	45-54	Year 8 or below	F	162
Robertson	45-54	Year 8 or below	M	172
Robertson	45-54	Year 9	F	410
Robertson	45-54	Year 9	M	486
Robertson	45-54	Year 10	F	3632
Robertson	45-54	Year 10	M	3591
Robertson	45-54	Year 11	F	581
Robertson	45-54	Year 11	M	559
Robertson	45-54	Year 12	F	4754
Robertson	45-54	Year 12	M	3925
Robertson	55-64		F	611
Robertson	55-64		M	693
Robertson	55-64	Did not go to school	F	25
Robertson	55-64	Did not go to school	M	24
Robertson	55-64	Year 8 or below	F	407
Robertson	55-64	Year 8 or below	M	340
Robertson	55-64	Year 9	F	834
Robertson	55-64	Year 9	M	622
Robertson	55-64	Year 10	F	3942
Robertson	55-64	Year 10	M	3186
Robertson	55-64	Year 11	F	453
Robertson	55-64	Year 11	M	475
Robertson	55-64	Year 12	F	3801
Robertson	55-64	Year 12	M	3762
Robertson	65-74		F	802
Robertson	65-74		M	663
Robertson	65-74	Did not go to school	F	26
Robertson	65-74	Did not go to school	M	31
Robertson	65-74	Year 8 or below	F	512
Robertson	65-74	Year 8 or below	M	536
Robertson	65-74	Year 9	F	1250
Robertson	65-74	Year 9	M	1070
Robertson	65-74	Year 10	F	3267
Robertson	65-74	Year 10	M	2279
Robertson	65-74	Year 11	F	418
Robertson	65-74	Year 11	M	357
Robertson	65-74	Year 12	F	2409
Robertson	65-74	Year 12	M	2915
Robertson	75-84		F	853
Robertson	75-84		M	595
Robertson	75-84	Did not go to school	F	31
Robertson	75-84	Did not go to school	M	29
Robertson	75-84	Year 8 or below	F	528
Robertson	75-84	Year 8 or below	M	357
Robertson	75-84	Year 9	F	849
Robertson	75-84	Year 9	M	606
Robertson	75-84	Year 10	F	1735
Robertson	75-84	Year 10	M	1149
Robertson	75-84	Year 11	F	224
Robertson	75-84	Year 11	M	185
Robertson	75-84	Year 12	F	1167
Robertson	75-84	Year 12	M	1312
Robertson	85+		F	775
Robertson	85+		M	357
Robertson	85+	Did not go to school	F	19
Robertson	85+	Did not go to school	M	9
Robertson	85+	Year 8 or below	F	492
Robertson	85+	Year 8 or below	M	253
Robertson	85+	Year 9	F	513
Robertson	85+	Year 9	M	232
Robertson	85+	Year 10	F	638
Robertson	85+	Year 10	M	363
Robertson	85+	Year 11	F	77
Robertson	85+	Year 11	M	67
Robertson	85+	Year 12	F	449
Robertson	85+	Year 12	M	508
Shortland	15-19		F	125
Shortland	15-19		M	166
Shortland	15-19	Did not go to school	F	3
Shortland	15-19	Did not go to school	M	4
Shortland	15-19	Year 8 or below	F	11
Shortland	15-19	Year 8 or below	M	42
Shortland	15-19	Year 9	F	90
Shortland	15-19	Year 9	M	109
Shortland	15-19	Year 10	F	396
Shortland	15-19	Year 10	M	509
Shortland	15-19	Year 11	F	285
Shortland	15-19	Year 11	M	372
Shortland	15-19	Year 12	F	922
Shortland	15-19	Year 12	M	913
Shortland	20-24		F	173
Shortland	20-24		M	186
Shortland	20-24	Did not go to school	F	3
Shortland	20-24	Did not go to school	M	6
Shortland	20-24	Year 8 or below	F	29
Shortland	20-24	Year 8 or below	M	30
Shortland	20-24	Year 9	F	104
Shortland	20-24	Year 9	M	112
Shortland	20-24	Year 10	F	714
Shortland	20-24	Year 10	M	1016
Shortland	20-24	Year 11	F	309
Shortland	20-24	Year 11	M	434
Shortland	20-24	Year 12	F	2529
Shortland	20-24	Year 12	M	2346
Shortland	25-34		F	357
Shortland	25-34		M	359
