CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Ryan	SGP	2016	164
Ryan	THA		15
Ryan	THA	1965	3
Ryan	THA	1975	4
Ryan	THA	1985	18
Ryan	THA	1995	35
Ryan	THA	2005	65
Ryan	THA	2010	104
Ryan	THA	2011	12
Ryan	THA	2012	21
Ryan	THA	2013	19
Ryan	THA	2014	26
Ryan	THA	2015	38
Ryan	THA	2016	21
Ryan	TUR	1975	8
Ryan	TUR	1985	3
Ryan	TUR	1995	5
Ryan	TUR	2005	16
Ryan	TUR	2010	10
Ryan	TUR	2011	3
Ryan	TUR	2014	7
Ryan	TUR	2016	3
Ryan	USA		43
Ryan	USA	1955	12
Ryan	USA	1965	35
Ryan	USA	1975	122
Ryan	USA	1985	94
Ryan	USA	1995	138
Ryan	USA	2005	297
Ryan	USA	2010	184
Ryan	USA	2011	72
Ryan	USA	2012	73
Ryan	USA	2013	75
Ryan	USA	2014	80
Ryan	USA	2015	108
Ryan	USA	2016	91
Ryan	VNM		15
Ryan	VNM	1975	22
Ryan	VNM	1985	95
Ryan	VNM	1995	47
Ryan	VNM	2005	39
Ryan	VNM	2010	61
Ryan	VNM	2011	24
Ryan	VNM	2012	43
Ryan	VNM	2013	48
Ryan	VNM	2014	57
Ryan	VNM	2015	64
Ryan	VNM	2016	53
Ryan	ZAF		41
Ryan	ZAF	1965	24
Ryan	ZAF	1975	53
Ryan	ZAF	1985	209
Ryan	ZAF	1995	316
Ryan	ZAF	2005	1171
Ryan	ZAF	2010	847
Ryan	ZAF	2011	114
Ryan	ZAF	2012	140
Ryan	ZAF	2013	76
Ryan	ZAF	2014	83
Ryan	ZAF	2015	72
Ryan	ZAF	2016	42
Ryan	ZWE		8
Ryan	ZWE	1975	11
Ryan	ZWE	1985	65
Ryan	ZWE	1995	72
Ryan	ZWE	2005	203
Ryan	ZWE	2010	108
Ryan	ZWE	2011	20
Ryan	ZWE	2012	9
Ryan	ZWE	2013	9
Ryan	ZWE	2014	13
Ryan	ZWE	2015	7
Ryan	ZWE	2016	8
Wide Bay			87
Wide Bay		1946	12
Wide Bay		1955	122
Wide Bay		1965	264
Wide Bay		1975	462
Wide Bay		1985	276
Wide Bay		1995	234
Wide Bay		2005	269
Wide Bay		2010	212
Wide Bay		2011	40
Wide Bay		2012	51
Wide Bay		2013	67
Wide Bay		2014	56
Wide Bay		2015	43
Wide Bay		2016	44
Wide Bay	CAN		8
Wide Bay	CAN	1955	3
Wide Bay	CAN	1965	20
Wide Bay	CAN	1975	51
Wide Bay	CAN	1985	34
Wide Bay	CAN	1995	39
Wide Bay	CAN	2005	41
Wide Bay	CAN	2010	32
Wide Bay	CAN	2011	10
Wide Bay	CAN	2012	21
Wide Bay	CAN	2013	3
Wide Bay	CAN	2014	8
Wide Bay	CAN	2015	8
Wide Bay	CHN		4
Wide Bay	CHN	1955	3
Wide Bay	CHN	1965	6
Wide Bay	CHN	1975	3
Wide Bay	CHN	1985	5
Wide Bay	CHN	1995	8
Wide Bay	CHN	2005	24
Wide Bay	CHN	2010	37
Wide Bay	CHN	2011	8
Wide Bay	CHN	2012	10
Wide Bay	CHN	2013	9
Wide Bay	CHN	2014	7
Wide Bay	CHN	2015	14
Wide Bay	CHN	2016	5
Wide Bay	DEU		31
Wide Bay	DEU	1955	179
Wide Bay	DEU	1965	186
Wide Bay	DEU	1975	137
Wide Bay	DEU	1985	128
Wide Bay	DEU	1995	84
Wide Bay	DEU	2005	106
Wide Bay	DEU	2010	54
Wide Bay	DEU	2011	3
Wide Bay	DEU	2012	8
Wide Bay	DEU	2013	12
Wide Bay	DEU	2015	5
Wide Bay	DEU	2016	4
Wide Bay	EGY	1955	6
Wide Bay	EGY	1965	10
Wide Bay	EGY	1975	7
Wide Bay	EGY	1985	3
Wide Bay	EGY	2010	3
Wide Bay	FJI		10
Wide Bay	FJI	1965	3
Wide Bay	FJI	1975	16
Wide Bay	FJI	1985	14
Wide Bay	FJI	1995	25
Wide Bay	FJI	2005	19
Wide Bay	FJI	2010	9
Wide Bay	FJI	2011	6
Wide Bay	FJI	2012	4
Wide Bay	FJI	2013	4
Wide Bay	GBR		250
Wide Bay	GBR	1946	31
Wide Bay	GBR	1955	613
Wide Bay	GBR	1965	1320
Wide Bay	GBR	1975	1940
Wide Bay	GBR	1985	815
Wide Bay	GBR	1995	738
Wide Bay	GBR	2005	989
Wide Bay	GBR	2010	780
Wide Bay	GBR	2011	76
Wide Bay	GBR	2012	112
Wide Bay	GBR	2013	89
Wide Bay	GBR	2014	69
Wide Bay	GBR	2015	78
Wide Bay	GBR	2016	38
Wide Bay	GRC	1955	8
Wide Bay	GRC	1965	12
Wide Bay	GRC	1975	8
Wide Bay	GRC	1995	3
Wide Bay	GRC	2005	3
Wide Bay	HKG	1965	5
Wide Bay	HKG	1975	6
Wide Bay	HKG	1985	8
Wide Bay	HKG	1995	8
Wide Bay	HKG	2005	5
Wide Bay	HKG	2010	5
Wide Bay	HKG	2015	3
Wide Bay	HRV		3
Wide Bay	HRV	1965	15
Wide Bay	HRV	1975	27
Wide Bay	HRV	1995	5
Wide Bay	IDN		8
Wide Bay	IDN	1955	17
Wide Bay	IDN	1965	12
Wide Bay	IDN	1975	9
Wide Bay	IDN	1985	5
Wide Bay	IDN	1995	12
Wide Bay	IDN	2005	15
Wide Bay	IDN	2010	18
Wide Bay	IDN	2012	5
Wide Bay	IDN	2013	6
Wide Bay	IDN	2014	3
Wide Bay	IDN	2015	7
Wide Bay	IDN	2016	3
Wide Bay	IND		3
Wide Bay	IND	1946	4
Wide Bay	IND	1955	7
Wide Bay	IND	1965	10
Wide Bay	IND	1975	31
Wide Bay	IND	1985	11
Wide Bay	IND	1995	21
Wide Bay	IND	2005	27
Wide Bay	IND	2010	97
Wide Bay	IND	2011	8
Wide Bay	IND	2012	16
Wide Bay	IND	2013	12
Wide Bay	IND	2014	15
Wide Bay	IND	2015	6
Wide Bay	IND	2016	22
Wide Bay	IRL		9
Wide Bay	IRL	1955	9
Wide Bay	IRL	1965	21
Wide Bay	IRL	1975	44
Wide Bay	IRL	1985	26
Wide Bay	IRL	1995	21
Wide Bay	IRL	2005	23
Wide Bay	IRL	2010	24
Wide Bay	IRL	2011	6
Wide Bay	IRL	2012	5
Wide Bay	IRL	2013	3
Wide Bay	IRL	2014	4
Wide Bay	IRL	2016	3
Wide Bay	IRN	1985	4
Wide Bay	IRN	2005	3
Wide Bay	IRQ	2014	4
Wide Bay	ITA		16
Wide Bay	ITA	1946	3
Wide Bay	ITA	1955	36
Wide Bay	ITA	1965	29
Wide Bay	ITA	1975	30
Wide Bay	ITA	1985	12
Wide Bay	ITA	1995	9
Wide Bay	ITA	2005	12
Wide Bay	ITA	2010	16
Wide Bay	ITA	2011	3
Wide Bay	ITA	2012	8
Wide Bay	ITA	2013	10
Wide Bay	ITA	2014	4
Wide Bay	ITA	2015	6
Wide Bay	JPN		8
Wide Bay	JPN	1955	3
Wide Bay	JPN	1985	3
Wide Bay	JPN	1995	8
Wide Bay	JPN	2005	39
Wide Bay	JPN	2010	25
Wide Bay	JPN	2011	3
Wide Bay	JPN	2012	3
Wide Bay	JPN	2013	8
Wide Bay	JPN	2014	4
Wide Bay	JPN	2015	3
Wide Bay	JPN	2016	3
Wide Bay	KOR		4
Wide Bay	KOR	1985	4
Wide Bay	KOR	1995	5
Wide Bay	KOR	2005	8
Wide Bay	KOR	2010	12
Wide Bay	KOR	2011	3
Wide Bay	KOR	2012	3
Wide Bay	KOR	2014	3
Wide Bay	KOR	2015	9
Wide Bay	KOR	2016	5
Wide Bay	LBN	1975	4
Wide Bay	LKA		5
Wide Bay	LKA	1965	10
Wide Bay	LKA	1975	13
Wide Bay	LKA	1985	10
Wide Bay	LKA	1995	4
Wide Bay	LKA	2010	3
Wide Bay	LKA	2011	6
Wide Bay	LKA	2013	3
Wide Bay	LKA	2015	6
Wide Bay	MKD	1965	3
Wide Bay	MKD	1975	5
Wide Bay	MKD	1985	5
Wide Bay	MLT		3
Wide Bay	MLT	1955	30
Wide Bay	MLT	1965	18
Wide Bay	MLT	1975	6
Wide Bay	MLT	1985	11
Wide Bay	MYS		3
Wide Bay	MYS	1946	3
Wide Bay	MYS	1955	4
Wide Bay	MYS	1965	20
Wide Bay	MYS	1975	33
Wide Bay	MYS	1985	19
Wide Bay	MYS	1995	8
Wide Bay	MYS	2005	18
Wide Bay	MYS	2010	11
Wide Bay	MYS	2011	3
Wide Bay	MYS	2012	3
Wide Bay	NLD		23
Wide Bay	NLD	1955	170
Wide Bay	NLD	1965	151
Wide Bay	NLD	1975	54
Wide Bay	NLD	1985	61
Wide Bay	NLD	1995	34
Wide Bay	NLD	2005	47
Wide Bay	NLD	2010	42
Wide Bay	NLD	2012	3
Wide Bay	NLD	2013	9
Wide Bay	NLD	2014	11
Wide Bay	NZL		181
Wide Bay	NZL	1946	8
Wide Bay	NZL	1955	24
Wide Bay	NZL	1965	108
Wide Bay	NZL	1975	484
Wide Bay	NZL	1985	952
Wide Bay	NZL	1995	824
Wide Bay	NZL	2005	818
Wide Bay	NZL	2010	384
Wide Bay	NZL	2011	86
Wide Bay	NZL	2012	86
Wide Bay	NZL	2013	62
Wide Bay	NZL	2014	59
Wide Bay	NZL	2015	43
Wide Bay	NZL	2016	24
Wide Bay	PAK	2011	4
Wide Bay	PHL		32
Wide Bay	PHL	1975	12
Wide Bay	PHL	1985	97
Wide Bay	PHL	1995	149
Wide Bay	PHL	2005	117
Wide Bay	PHL	2010	123
Wide Bay	PHL	2011	28
Wide Bay	PHL	2012	24
Wide Bay	PHL	2013	25
Wide Bay	PHL	2014	16
Wide Bay	PHL	2015	28
Wide Bay	PHL	2016	10
Wide Bay	POL	1955	11
Wide Bay	POL	1965	11
Wide Bay	POL	1975	3
Wide Bay	POL	1985	32
Wide Bay	POL	1995	7
Wide Bay	POL	2005	15
Wide Bay	POL	2010	7
Wide Bay	SGP		4
Wide Bay	SGP	1965	4
Wide Bay	SGP	1975	16
Wide Bay	SGP	1985	14
Wide Bay	SGP	1995	11
Wide Bay	SGP	2005	11
Wide Bay	SGP	2010	8
Wide Bay	SGP	2013	4
Wide Bay	SGP	2015	3
Wide Bay	SGP	2016	3
Wide Bay	THA		3
Wide Bay	THA	1975	6
Wide Bay	THA	1985	11
Wide Bay	THA	1995	20
Wide Bay	THA	2005	36
Wide Bay	THA	2010	41
Wide Bay	THA	2011	3
Wide Bay	THA	2012	8
Wide Bay	THA	2013	10
Wide Bay	THA	2014	13
Wide Bay	THA	2015	4
Wide Bay	THA	2016	6
Wide Bay	TUR	1975	6
Wide Bay	TUR	1985	3
Wide Bay	TUR	2005	3
Wide Bay	TUR	2010	6
Wide Bay	USA		5
Wide Bay	USA	1955	4
Wide Bay	USA	1965	20
Wide Bay	USA	1975	104
Wide Bay	USA	1985	49
Wide Bay	USA	1995	62
Wide Bay	USA	2005	110
Wide Bay	USA	2010	91
Wide Bay	USA	2011	8
Wide Bay	USA	2012	14
Wide Bay	USA	2013	10
Wide Bay	USA	2014	12
Wide Bay	USA	2015	24
Wide Bay	USA	2016	15
Wide Bay	VNM		4
Wide Bay	VNM	1955	3
Wide Bay	VNM	1975	3
Wide Bay	VNM	1985	10
Wide Bay	VNM	1995	5
Wide Bay	VNM	2005	15
Wide Bay	VNM	2010	14
Wide Bay	VNM	2011	3
Wide Bay	VNM	2012	3
Wide Bay	VNM	2013	20
Wide Bay	VNM	2014	3
Wide Bay	VNM	2015	8
Wide Bay	VNM	2016	3
Wide Bay	ZAF		10
Wide Bay	ZAF	1955	5
Wide Bay	ZAF	1965	13
Wide Bay	ZAF	1975	34
Wide Bay	ZAF	1985	101
Wide Bay	ZAF	1995	78
Wide Bay	ZAF	2005	189
Wide Bay	ZAF	2010	176
Wide Bay	ZAF	2011	21
Wide Bay	ZAF	2012	17
Wide Bay	ZAF	2013	31
Wide Bay	ZAF	2014	21
Wide Bay	ZAF	2015	29
Wide Bay	ZAF	2016	4
Wide Bay	ZWE		3
Wide Bay	ZWE	1965	8
Wide Bay	ZWE	1975	7
Wide Bay	ZWE	1985	32
Wide Bay	ZWE	1995	13
Wide Bay	ZWE	2005	69
Wide Bay	ZWE	2010	35
Wide Bay	ZWE	2011	11
Wide Bay	ZWE	2012	3
Wide Bay	ZWE	2013	3
Wide Bay	ZWE	2014	3
Wide Bay	ZWE	2015	3
Wright			243
Wright		1946	12
Wright		1955	68
Wright		1965	200
Wright		1975	574
Wright		1985	437
Wright		1995	495
Wright		2005	490
Wright		2010	381
Wright		2011	71
Wright		2012	94
Wright		2013	140
Wright		2014	127
Wright		2015	202
Wright		2016	110
Wright	CAN		4
Wright	CAN	1955	3
Wright	CAN	1965	13
Wright	CAN	1975	37
Wright	CAN	1985	28
Wright	CAN	1995	35
Wright	CAN	2005	48
Wright	CAN	2010	45
Wright	CAN	2011	3
Wright	CAN	2012	4
Wright	CAN	2013	20
Wright	CAN	2014	13
Wright	CAN	2015	10
Wright	CAN	2016	5
Wright	CHN		20
Wright	CHN	1955	3
Wright	CHN	1965	16
Wright	CHN	1995	20
Wright	CHN	2005	55
Wright	CHN	2010	47
Wright	CHN	2011	17
Wright	CHN	2012	13
Wright	CHN	2013	14
Wright	CHN	2014	36
Wright	CHN	2015	28
Wright	CHN	2016	30
Wright	DEU		23
Wright	DEU	1955	133
Wright	DEU	1965	146
Wright	DEU	1975	110
Wright	DEU	1985	143
Wright	DEU	1995	44
Wright	DEU	2005	84
Wright	DEU	2010	30
Wright	DEU	2011	3
Wright	DEU	2012	5
Wright	DEU	2013	8
Wright	DEU	2014	3
Wright	DEU	2015	7
Wright	DEU	2016	3
Wright	EGY	1955	7
Wright	EGY	1965	11
Wright	EGY	1975	8
Wright	EGY	1995	3
Wright	EGY	2005	9
Wright	EGY	2013	3
Wright	FJI		5
Wright	FJI	1955	3
Wright	FJI	1965	9
Wright	FJI	1975	16
Wright	FJI	1985	24
Wright	FJI	1995	34
Wright	FJI	2005	40
Wright	FJI	2010	36
Wright	FJI	2011	10
Wright	GBR		287
Wright	GBR	1946	12
Wright	GBR	1955	416
Wright	GBR	1965	1141
Wright	GBR	1975	2107
Wright	GBR	1985	986
Wright	GBR	1995	819
Wright	GBR	2005	1162
Wright	GBR	2010	973
Wright	GBR	2011	112
Wright	GBR	2012	96
Wright	GBR	2013	91
Wright	GBR	2014	83
Wright	GBR	2015	66
Wright	GBR	2016	16
Wright	GRC		3
Wright	GRC	1955	3
Wright	GRC	1965	3
Wright	GRC	1975	5
Wright	GRC	1985	6
Wright	HKG		13
Wright	HKG	1955	3
Wright	HKG	1965	3
Wright	HKG	1975	6
Wright	HKG	1985	15
Wright	HKG	1995	12
Wright	HKG	2005	24
Wright	HKG	2010	25
Wright	HKG	2011	8
Wright	HKG	2012	14
Wright	HKG	2013	3
Wright	HKG	2014	11
Wright	HKG	2015	10
Wright	HKG	2016	7
Wright	HRV		3
Wright	HRV	1955	3
Wright	HRV	1965	24
Wright	HRV	1975	44
Wright	HRV	1985	3
Wright	HRV	1995	9
Wright	HRV	2005	13
Wright	IDN		7
Wright	IDN	1955	9
Wright	IDN	1965	13
Wright	IDN	1975	13
Wright	IDN	1985	6
Wright	IDN	1995	13
Wright	IDN	2005	28
Wright	IDN	2010	19
Wright	IDN	2011	7
Wright	IDN	2013	4
Wright	IDN	2014	11
Wright	IDN	2015	9
Wright	IDN	2016	10
Wright	IND		22
Wright	IND	1955	6
Wright	IND	1965	8
Wright	IND	1975	29
Wright	IND	1985	12
Wright	IND	1995	19
Wright	IND	2005	35
Wright	IND	2010	140
Wright	IND	2011	10
Wright	IND	2012	14
Wright	IND	2013	22
Wright	IND	2014	41
Wright	IND	2015	29
Wright	IND	2016	12
Wright	IRL		10
Wright	IRL	1946	3
Wright	IRL	1955	6
Wright	IRL	1965	16
Wright	IRL	1975	54
Wright	IRL	1985	26
Wright	IRL	1995	30
Wright	IRL	2005	54
Wright	IRL	2010	48
Wright	IRL	2011	15
Wright	IRL	2012	10
Wright	IRL	2013	3
Wright	IRL	2015	3
Wright	IRL	2016	6
Wright	IRN		8
Wright	IRN	1975	3
Wright	IRN	1985	8
Wright	IRN	2005	3
Wright	IRN	2010	3
Wright	IRN	2013	3
Wright	IRQ		4
Wright	IRQ	2005	12
Wright	IRQ	2010	12
Wright	IRQ	2011	3
Wright	IRQ	2014	10
Wright	ITA		4
Wright	ITA	1946	3
Wright	ITA	1955	38
Wright	ITA	1965	31
Wright	ITA	1975	34
Wright	ITA	1985	4
Wright	ITA	1995	4
Wright	ITA	2005	8
Wright	ITA	2010	5
Wright	ITA	2015	13
Wright	ITA	2016	10
Wright	JPN		28
Wright	JPN	1955	3
Wright	JPN	1965	5
Wright	JPN	1975	3
Wright	JPN	1985	4
Wright	JPN	1995	57
Wright	JPN	2005	88
Wright	JPN	2010	35
Wright	JPN	2011	12
Wright	JPN	2012	3
Wright	JPN	2013	6
Wright	JPN	2014	8
Wright	JPN	2015	22
Wright	JPN	2016	27
Wright	KOR		29
Wright	KOR	1985	3
Wright	KOR	1995	26
Wright	KOR	2005	56
Wright	KOR	2010	45
Wright	KOR	2011	6
Wright	KOR	2012	6
Wright	KOR	2013	12
Wright	KOR	2014	9
Wright	KOR	2015	52
Wright	KOR	2016	42
Wright	LBN		3
Wright	LBN	1975	8
Wright	LBN	1985	3
Wright	LBN	1995	3
Wright	LKA	1965	13
Wright	LKA	1975	12
Wright	LKA	1985	5
Wright	LKA	1995	6
Wright	LKA	2005	4
Wright	LKA	2010	4
Wright	LKA	2014	3
Wright	LKA	2015	8
Wright	MKD		3
Wright	MKD	1975	3
Wright	MKD	1985	3
Wright	MKD	1995	5
Wright	MKD	2005	4
Wright	MLT		3
Wright	MLT	1955	26
Wright	MLT	1965	27
Wright	MLT	1975	20
Wright	MLT	1985	9
Wright	MYS		13
Wright	MYS	1965	29
Wright	MYS	1975	48
Wright	MYS	1985	27
Wright	MYS	1995	26
Wright	MYS	2005	21
Wright	MYS	2010	18
Wright	MYS	2011	3
Wright	MYS	2012	7
Wright	MYS	2013	4
Wright	MYS	2014	7
Wright	MYS	2015	6
Wright	MYS	2016	4
Wright	NLD		8
Wright	NLD	1955	175
Wright	NLD	1965	161
Wright	NLD	1975	70
Wright	NLD	1985	95
Wright	NLD	1995	25
Wright	NLD	2005	65
Wright	NLD	2010	30
Wright	NLD	2011	4
Wright	NLD	2013	4
Wright	NLD	2015	3
Wright	NZL		244
Wright	NZL	1946	7
Wright	NZL	1955	22
Wright	NZL	1965	68
Wright	NZL	1975	412
Wright	NZL	1985	1309
Wright	NZL	1995	1490
Wright	NZL	2005	1615
Wright	NZL	2010	879
Wright	NZL	2011	196
Wright	NZL	2012	127
Wright	NZL	2013	103
Wright	NZL	2014	79
Wright	NZL	2015	52
Wright	NZL	2016	28
Wright	PAK	1995	5
Wright	PAK	2005	5
Wright	PAK	2010	15
Wright	PAK	2011	3
Wright	PAK	2012	6
Wright	PAK	2013	6
Wright	PAK	2014	3
Wright	PAK	2015	3
Wright	PHL		19
Wright	PHL	1975	7
Wright	PHL	1985	54
Wright	PHL	1995	114
Wright	PHL	2005	87
Wright	PHL	2010	100
Wright	PHL	2011	17
Wright	PHL	2012	15
Wright	PHL	2013	19
Wright	PHL	2014	24
Wright	PHL	2015	27
Wright	PHL	2016	8
Wright	POL		5
Wright	POL	1955	7
Wright	POL	1965	10
Wright	POL	1975	11
Wright	POL	1985	30
Wright	POL	1995	46
Wright	POL	2005	16
Wright	POL	2010	14
Wright	POL	2015	3
Wright	SGP		3
Wright	SGP	1955	3
Wright	SGP	1965	4
Wright	SGP	1975	18
Wright	SGP	1985	9
Wright	SGP	1995	11
Wright	SGP	2005	42
Wright	SGP	2010	21
Wright	SGP	2011	6
Wright	SGP	2012	3
Wright	SGP	2013	11
Wright	SGP	2015	6
Wright	SGP	2016	5
Wright	THA		9
Wright	THA	1985	7
Wright	THA	1995	78
Wright	THA	2005	37
Wright	THA	2010	33
Wright	THA	2011	10
Wright	THA	2012	11
Wright	THA	2013	9
Wright	THA	2014	3
Wright	THA	2015	8
Wright	THA	2016	3
Wright	TUR	1975	10
Wright	TUR	1985	3
Wright	TUR	1995	3
Wright	TUR	2005	4
Wright	USA		22
Wright	USA	1955	6
Wright	USA	1965	23
Wright	USA	1975	79
Wright	USA	1985	62
Wright	USA	1995	56
Wright	USA	2005	89
Wright	USA	2010	59
Wright	USA	2011	13
Wright	USA	2012	17
Wright	USA	2013	6
Wright	USA	2014	10
Wright	USA	2015	11
Wright	USA	2016	5
Wright	VNM		23
Wright	VNM	1985	61
Wright	VNM	1995	57
Wright	VNM	2005	26
Wright	VNM	2010	8
Wright	VNM	2011	4
Wright	VNM	2013	4
Wright	VNM	2015	9
Wright	VNM	2016	7
Wright	ZAF		10
Wright	ZAF	1965	18
Wright	ZAF	1975	39
Wright	ZAF	1985	78
Wright	ZAF	1995	85
Wright	ZAF	2005	430
Wright	ZAF	2010	319
Wright	ZAF	2011	31
Wright	ZAF	2012	16
Wright	ZAF	2013	21
Wright	ZAF	2014	20
Wright	ZAF	2015	17
Wright	ZAF	2016	9
Wright	ZWE		3
Wright	ZWE	1975	9
Wright	ZWE	1985	47
Wright	ZWE	1995	27
Wright	ZWE	2005	76
Wright	ZWE	2010	40
Wright	ZWE	2011	10
Wright	ZWE	2012	5
Wright	ZWE	2013	4
Wright	ZWE	2016	5
No usual address (Qld)			93
No usual address (Qld)		1955	10
No usual address (Qld)		1965	18
No usual address (Qld)		1975	39
No usual address (Qld)		1985	29
No usual address (Qld)		1995	22
No usual address (Qld)		2005	42
No usual address (Qld)		2010	38
No usual address (Qld)		2011	9
No usual address (Qld)		2012	5
No usual address (Qld)		2013	22
No usual address (Qld)		2014	50
No usual address (Qld)		2015	123
No usual address (Qld)		2016	110
No usual address (Qld)	CAN		6
No usual address (Qld)	CAN	1975	6
No usual address (Qld)	CAN	1995	3
No usual address (Qld)	CAN	2005	3
No usual address (Qld)	CAN	2010	6
No usual address (Qld)	CAN	2011	3
No usual address (Qld)	CAN	2015	20
No usual address (Qld)	CAN	2016	14
No usual address (Qld)	CHN		20
No usual address (Qld)	CHN	1995	4
No usual address (Qld)	CHN	2005	3
No usual address (Qld)	CHN	2010	9
No usual address (Qld)	CHN	2012	4
No usual address (Qld)	CHN	2013	5
No usual address (Qld)	CHN	2014	11
No usual address (Qld)	CHN	2015	16
No usual address (Qld)	CHN	2016	25
No usual address (Qld)	DEU		7
No usual address (Qld)	DEU	1955	10
No usual address (Qld)	DEU	1965	13
No usual address (Qld)	DEU	1975	6
No usual address (Qld)	DEU	1985	3
No usual address (Qld)	DEU	1995	3
No usual address (Qld)	DEU	2005	3
No usual address (Qld)	DEU	2014	5
No usual address (Qld)	DEU	2015	13
No usual address (Qld)	DEU	2016	22
No usual address (Qld)	FJI		3
No usual address (Qld)	FJI	1995	8
No usual address (Qld)	FJI	2005	3
No usual address (Qld)	GBR		67
No usual address (Qld)	GBR	1955	46
No usual address (Qld)	GBR	1965	109
No usual address (Qld)	GBR	1975	169
No usual address (Qld)	GBR	1985	83
No usual address (Qld)	GBR	1995	62
No usual address (Qld)	GBR	2005	55
No usual address (Qld)	GBR	2010	35
No usual address (Qld)	GBR	2011	4
No usual address (Qld)	GBR	2012	9
No usual address (Qld)	GBR	2013	9
No usual address (Qld)	GBR	2014	16
No usual address (Qld)	GBR	2015	122
No usual address (Qld)	GBR	2016	188
No usual address (Qld)	GRC	1965	3
No usual address (Qld)	HKG	2014	10
No usual address (Qld)	HKG	2015	4
No usual address (Qld)	IDN		4
No usual address (Qld)	IDN	2005	3
No usual address (Qld)	IDN	2013	3
No usual address (Qld)	IDN	2016	3
No usual address (Qld)	IND		3
No usual address (Qld)	IND	1955	3
No usual address (Qld)	IND	1965	3
No usual address (Qld)	IND	1985	3
No usual address (Qld)	IND	1995	3
No usual address (Qld)	IND	2005	9
No usual address (Qld)	IND	2010	7
No usual address (Qld)	IND	2014	6
No usual address (Qld)	IND	2015	3
No usual address (Qld)	IND	2016	15
No usual address (Qld)	IRL		3
No usual address (Qld)	IRL	1975	3
No usual address (Qld)	IRL	1995	3
No usual address (Qld)	IRL	2010	3
No usual address (Qld)	IRL	2012	3
No usual address (Qld)	IRL	2014	3
No usual address (Qld)	IRL	2015	11
No usual address (Qld)	IRL	2016	15
No usual address (Qld)	IRN	2015	4
No usual address (Qld)	IRQ	2016	10
No usual address (Qld)	ITA		10
No usual address (Qld)	ITA	2014	10
No usual address (Qld)	ITA	2015	17
No usual address (Qld)	ITA	2016	20
No usual address (Qld)	JPN		9
No usual address (Qld)	JPN	1995	3
No usual address (Qld)	JPN	2005	3
No usual address (Qld)	JPN	2015	5
No usual address (Qld)	JPN	2016	10
No usual address (Qld)	KOR		5
No usual address (Qld)	KOR	1995	3
No usual address (Qld)	KOR	2005	4
No usual address (Qld)	KOR	2011	3
No usual address (Qld)	KOR	2014	7
No usual address (Qld)	KOR	2015	15
No usual address (Qld)	KOR	2016	9
No usual address (Qld)	LKA	2015	7
No usual address (Qld)	LKA	2016	6
No usual address (Qld)	MLT	1965	3
No usual address (Qld)	MYS	1965	3
No usual address (Qld)	MYS	1975	3
No usual address (Qld)	MYS	1995	3
No usual address (Qld)	MYS	2005	3
No usual address (Qld)	MYS	2010	3
No usual address (Qld)	MYS	2013	3
No usual address (Qld)	MYS	2016	7
No usual address (Qld)	NLD	1955	22
No usual address (Qld)	NLD	1965	17
No usual address (Qld)	NLD	1975	5
No usual address (Qld)	NLD	1985	3
No usual address (Qld)	NLD	2014	3
No usual address (Qld)	NLD	2015	12
No usual address (Qld)	NLD	2016	11
No usual address (Qld)	NZL		66
No usual address (Qld)	NZL	1965	6
No usual address (Qld)	NZL	1975	44
No usual address (Qld)	NZL	1985	111
No usual address (Qld)	NZL	1995	93
No usual address (Qld)	NZL	2005	123
No usual address (Qld)	NZL	2010	56
No usual address (Qld)	NZL	2011	11
No usual address (Qld)	NZL	2012	17
No usual address (Qld)	NZL	2013	20
No usual address (Qld)	NZL	2014	6
No usual address (Qld)	NZL	2015	7
No usual address (Qld)	NZL	2016	6
No usual address (Qld)	PAK	2010	3
No usual address (Qld)	PHL		7
No usual address (Qld)	PHL	1985	5
No usual address (Qld)	PHL	1995	12
No usual address (Qld)	PHL	2005	4
No usual address (Qld)	PHL	2010	3
No usual address (Qld)	PHL	2011	3
No usual address (Qld)	PHL	2013	3
No usual address (Qld)	PHL	2015	8
No usual address (Qld)	PHL	2016	11
No usual address (Qld)	POL	1995	3
No usual address (Qld)	SGP		3
No usual address (Qld)	SGP	1985	3
No usual address (Qld)	SGP	2010	3
No usual address (Qld)	SGP	2016	5
No usual address (Qld)	THA		4
No usual address (Qld)	THA	2010	3
No usual address (Qld)	THA	2015	3
No usual address (Qld)	THA	2016	5
No usual address (Qld)	USA		5
No usual address (Qld)	USA	1965	3
No usual address (Qld)	USA	1975	4
No usual address (Qld)	USA	1985	9
No usual address (Qld)	USA	1995	3
No usual address (Qld)	USA	2005	8
No usual address (Qld)	USA	2010	5
No usual address (Qld)	USA	2015	7
No usual address (Qld)	USA	2016	24
No usual address (Qld)	VNM	1985	3
No usual address (Qld)	VNM	2010	6
No usual address (Qld)	VNM	2014	5
No usual address (Qld)	VNM	2016	3
No usual address (Qld)	ZAF	1975	6
No usual address (Qld)	ZAF	1985	4
No usual address (Qld)	ZAF	1995	3
No usual address (Qld)	ZAF	2005	14
No usual address (Qld)	ZAF	2010	9
No usual address (Qld)	ZAF	2015	3
No usual address (Qld)	ZAF	2016	8
No usual address (Qld)	ZWE		3
No usual address (Qld)	ZWE	2005	8
No usual address (Qld)	ZWE	2014	3
Migratory - Offshore - Shipping (Qld)	GBR	1965	3
