CED_NAME16	Age5yr	Indigenous	Sex	persons
Dobell	25-29		M	236
Dobell	25-29	0	F	3824
Dobell	25-29	0	M	3593
Dobell	25-29	1	F	232
Dobell	25-29	1	M	228
Dobell	30-34		F	206
Dobell	30-34		M	242
Dobell	30-34	0	F	4136
Dobell	30-34	0	M	3900
Dobell	30-34	1	F	225
Dobell	30-34	1	M	158
Dobell	35-39		F	210
Dobell	35-39		M	216
Dobell	35-39	0	F	4194
Dobell	35-39	0	M	3945
Dobell	35-39	1	F	176
Dobell	35-39	1	M	171
Dobell	40-44		F	239
Dobell	40-44		M	224
Dobell	40-44	0	F	4745
Dobell	40-44	0	M	4263
Dobell	40-44	1	F	184
Dobell	40-44	1	M	151
Dobell	45-49		F	278
Dobell	45-49		M	299
Dobell	45-49	0	F	4816
Dobell	45-49	0	M	4459
Dobell	45-49	1	F	171
Dobell	45-49	1	M	168
Dobell	50-54		F	262
Dobell	50-54		M	239
Dobell	50-54	0	F	4700
Dobell	50-54	0	M	4467
Dobell	50-54	1	F	170
Dobell	50-54	1	M	149
Dobell	55-59		F	300
Dobell	55-59		M	259
Dobell	55-59	0	F	4820
Dobell	55-59	0	M	4261
Dobell	55-59	1	F	126
Dobell	55-59	1	M	126
Dobell	60-64		F	280
Dobell	60-64		M	259
Dobell	60-64	0	F	4468
Dobell	60-64	0	M	4008
Dobell	60-64	1	F	89
Dobell	60-64	1	M	79
Dobell	65+		F	1294
Dobell	65+		M	999
Dobell	65+	0	F	15339
Dobell	65+	0	M	12357
Dobell	65+	1	F	171
Dobell	65+	1	M	154
Eden-Monaro	0-4		F	229
Eden-Monaro	0-4		M	287
Eden-Monaro	0-4	0	F	3399
Eden-Monaro	0-4	0	M	3733
Eden-Monaro	0-4	1	F	233
Eden-Monaro	0-4	1	M	292
Eden-Monaro	5-9		F	296
Eden-Monaro	5-9		M	300
Eden-Monaro	5-9	0	F	3945
Eden-Monaro	5-9	0	M	4232
Eden-Monaro	5-9	1	F	245
Eden-Monaro	5-9	1	M	283
Eden-Monaro	10-14		F	312
Eden-Monaro	10-14		M	306
Eden-Monaro	10-14	0	F	3899
Eden-Monaro	10-14	0	M	4068
Eden-Monaro	10-14	1	F	271
Eden-Monaro	10-14	1	M	299
Eden-Monaro	15-19		F	288
Eden-Monaro	15-19		M	296
Eden-Monaro	15-19	0	F	3660
Eden-Monaro	15-19	0	M	3859
Eden-Monaro	15-19	1	F	230
Eden-Monaro	15-19	1	M	262
Eden-Monaro	20-24		F	273
Eden-Monaro	20-24		M	292
Eden-Monaro	20-24	0	F	3026
Eden-Monaro	20-24	0	M	3158
Eden-Monaro	20-24	1	F	190
Eden-Monaro	20-24	1	M	163
Eden-Monaro	25-29		F	293
Eden-Monaro	25-29		M	308
Eden-Monaro	25-29	0	F	3336
Eden-Monaro	25-29	0	M	3343
Eden-Monaro	25-29	1	F	138
Eden-Monaro	25-29	1	M	143
Eden-Monaro	30-34		F	305
Eden-Monaro	30-34		M	299
Eden-Monaro	30-34	0	F	3699
Eden-Monaro	30-34	0	M	3603
Eden-Monaro	30-34	1	F	156
Eden-Monaro	30-34	1	M	117
Eden-Monaro	35-39		F	285
Eden-Monaro	35-39		M	273
Eden-Monaro	35-39	0	F	3813
Eden-Monaro	35-39	0	M	3532
Eden-Monaro	35-39	1	F	123
Eden-Monaro	35-39	1	M	111
Eden-Monaro	40-44		F	316
Eden-Monaro	40-44		M	390
Eden-Monaro	40-44	0	F	4412
Eden-Monaro	40-44	0	M	4327
Eden-Monaro	40-44	1	F	145
Eden-Monaro	40-44	1	M	151
Eden-Monaro	45-49		F	379
Eden-Monaro	45-49		M	421
Eden-Monaro	45-49	0	F	5119
Eden-Monaro	45-49	0	M	4733
Eden-Monaro	45-49	1	F	130
Eden-Monaro	45-49	1	M	130
Eden-Monaro	50-54		F	418
Eden-Monaro	50-54		M	437
Eden-Monaro	50-54	0	F	4970
Eden-Monaro	50-54	0	M	5016
Eden-Monaro	50-54	1	F	122
Eden-Monaro	50-54	1	M	114
Eden-Monaro	55-59		F	384
Eden-Monaro	55-59		M	422
Eden-Monaro	55-59	0	F	5216
Eden-Monaro	55-59	0	M	5185
Eden-Monaro	55-59	1	F	119
Eden-Monaro	55-59	1	M	101
Eden-Monaro	60-64		F	383
Eden-Monaro	60-64		M	410
Eden-Monaro	60-64	0	F	4817
Eden-Monaro	60-64	0	M	4759
Eden-Monaro	60-64	1	F	96
Eden-Monaro	60-64	1	M	70
Eden-Monaro	65+		F	1225
Eden-Monaro	65+		M	1109
Eden-Monaro	65+	0	F	12742
Eden-Monaro	65+	0	M	12296
Eden-Monaro	65+	1	F	134
Eden-Monaro	65+	1	M	142
Farrer	0-4		F	371
Farrer	0-4		M	382
Farrer	0-4	0	F	4148
Farrer	0-4	0	M	4383
Farrer	0-4	1	F	393
Farrer	0-4	1	M	459
Farrer	5-9		F	393
Farrer	5-9		M	406
Farrer	5-9	0	F	4468
Farrer	5-9	0	M	4589
Farrer	5-9	1	F	415
Farrer	5-9	1	M	402
Farrer	10-14		F	391
Farrer	10-14		M	397
Farrer	10-14	0	F	4458
Farrer	10-14	0	M	4544
Farrer	10-14	1	F	396
Farrer	10-14	1	M	396
Farrer	15-19		F	349
Farrer	15-19		M	363
Farrer	15-19	0	F	4255
Farrer	15-19	0	M	4483
Farrer	15-19	1	F	351
Farrer	15-19	1	M	347
Farrer	20-24		F	351
Farrer	20-24		M	417
Farrer	20-24	0	F	3781
Farrer	20-24	0	M	3896
Farrer	20-24	1	F	279
Farrer	20-24	1	M	288
Farrer	25-29		F	354
Farrer	25-29		M	400
Farrer	25-29	0	F	4037
Farrer	25-29	0	M	3900
Farrer	25-29	1	F	247
Farrer	25-29	1	M	212
Farrer	30-34		F	369
Farrer	30-34		M	371
Farrer	30-34	0	F	4133
Farrer	30-34	0	M	3946
Farrer	30-34	1	F	184
Farrer	30-34	1	M	186
Farrer	35-39		F	326
Farrer	35-39		M	324
Farrer	35-39	0	F	3977
Farrer	35-39	0	M	3774
Farrer	35-39	1	F	183
Farrer	35-39	1	M	142
Farrer	40-44		F	371
Farrer	40-44		M	395
Farrer	40-44	0	F	4402
Farrer	40-44	0	M	4222
Farrer	40-44	1	F	202
Farrer	40-44	1	M	160
Farrer	45-49		F	381
Farrer	45-49		M	429
Farrer	45-49	0	F	4708
Farrer	45-49	0	M	4516
Farrer	45-49	1	F	185
Farrer	45-49	1	M	149
Farrer	50-54		F	380
Farrer	50-54		M	434
Farrer	50-54	0	F	4880
Farrer	50-54	0	M	4768
Farrer	50-54	1	F	187
Farrer	50-54	1	M	173
Farrer	55-59		F	498
Farrer	55-59		M	499
Farrer	55-59	0	F	5191
Farrer	55-59	0	M	5127
Farrer	55-59	1	F	149
Farrer	55-59	1	M	148
Farrer	60-64		F	467
Farrer	60-64		M	474
Farrer	60-64	0	F	4755
Farrer	60-64	0	M	4844
Farrer	60-64	1	F	113
Farrer	60-64	1	M	120
Farrer	65+		F	1683
Farrer	65+		M	1482
Farrer	65+	0	F	15428
Farrer	65+	0	M	14058
Farrer	65+	1	F	215
Farrer	65+	1	M	168
Fowler	0-4		F	341
Fowler	0-4		M	351
Fowler	0-4	0	F	4693
Fowler	0-4	0	M	4994
Fowler	0-4	1	F	73
Fowler	0-4	1	M	93
Fowler	5-9		F	302
Fowler	5-9		M	326
Fowler	5-9	0	F	4612
Fowler	5-9	0	M	4985
Fowler	5-9	1	F	59
Fowler	5-9	1	M	74
Fowler	10-14		F	278
Fowler	10-14		M	276
Fowler	10-14	0	F	4766
Fowler	10-14	0	M	4983
Fowler	10-14	1	F	47
Fowler	10-14	1	M	67
Fowler	15-19		F	248
Fowler	15-19		M	282
Fowler	15-19	0	F	5163
Fowler	15-19	0	M	5369
Fowler	15-19	1	F	64
Fowler	15-19	1	M	64
Fowler	20-24		F	320
Fowler	20-24		M	355
Fowler	20-24	0	F	5821
Fowler	20-24	0	M	5970
Fowler	20-24	1	F	77
Fowler	20-24	1	M	81
Fowler	25-29		F	390
Fowler	25-29		M	359
Fowler	25-29	0	F	5725
Fowler	25-29	0	M	5576
Fowler	25-29	1	F	41
Fowler	25-29	1	M	52
Fowler	30-34		F	383
Fowler	30-34		M	399
Fowler	30-34	0	F	5591
Fowler	30-34	0	M	5178
Fowler	30-34	1	F	38
Fowler	30-34	1	M	39
Fowler	35-39		F	339
Fowler	35-39		M	352
Fowler	35-39	0	F	5063
Fowler	35-39	0	M	4689
Fowler	35-39	1	F	39
Fowler	35-39	1	M	35
Fowler	40-44		F	318
Fowler	40-44		M	304
Fowler	40-44	0	F	5168
Fowler	40-44	0	M	4714
Fowler	40-44	1	F	34
Fowler	40-44	1	M	30
Fowler	45-49		F	280
Fowler	45-49		M	292
Fowler	45-49	0	F	5320
Fowler	45-49	0	M	4986
Fowler	45-49	1	F	35
Fowler	45-49	1	M	28
Fowler	50-54		F	301
Fowler	50-54		M	306
Fowler	50-54	0	F	5178
Fowler	50-54	0	M	5221
Fowler	50-54	1	F	29
Fowler	50-54	1	M	31
Fowler	55-59		F	297
Fowler	55-59		M	297
Fowler	55-59	0	F	5299
Fowler	55-59	0	M	5047
Fowler	55-59	1	F	30
Fowler	55-59	1	M	25
Fowler	60-64		F	250
Fowler	60-64		M	249
Fowler	60-64	0	F	4566
Fowler	60-64	0	M	4115
Fowler	60-64	1	F	29
Fowler	60-64	1	M	29
Fowler	65+		F	679
Fowler	65+		M	586
Fowler	65+	0	F	10955
Fowler	65+	0	M	9692
Fowler	65+	1	F	44
Fowler	65+	1	M	42
Gilmore	0-4		F	199
Gilmore	0-4		M	215
Gilmore	0-4	0	F	2970
Gilmore	0-4	0	M	3149
Gilmore	0-4	1	F	450
Gilmore	0-4	1	M	432
Gilmore	5-9		F	225
Gilmore	5-9		M	258
Gilmore	5-9	0	F	3358
Gilmore	5-9	0	M	3595
Gilmore	5-9	1	F	503
Gilmore	5-9	1	M	436
Gilmore	10-14		F	234
Gilmore	10-14		M	278
Gilmore	10-14	0	F	3421
Gilmore	10-14	0	M	3694
Gilmore	10-14	1	F	402
Gilmore	10-14	1	M	417
Gilmore	15-19		F	250
Gilmore	15-19		M	262
Gilmore	15-19	0	F	3321
Gilmore	15-19	0	M	3448
Gilmore	15-19	1	F	359
Gilmore	15-19	1	M	404
Gilmore	20-24		F	222
Gilmore	20-24		M	258
Gilmore	20-24	0	F	2635
Gilmore	20-24	0	M	3001
Gilmore	20-24	1	F	265
Gilmore	20-24	1	M	340
Gilmore	25-29		F	206
Gilmore	25-29		M	242
Gilmore	25-29	0	F	2768
Gilmore	25-29	0	M	2765
Gilmore	25-29	1	F	213
Gilmore	25-29	1	M	261
Gilmore	30-34		F	206
Gilmore	30-34		M	225
Gilmore	30-34	0	F	3006
Gilmore	30-34	0	M	2966
Gilmore	30-34	1	F	212
Gilmore	30-34	1	M	228
Gilmore	35-39		F	207
Gilmore	35-39		M	250
Gilmore	35-39	0	F	3145
Gilmore	35-39	0	M	3002
Gilmore	35-39	1	F	164
Gilmore	35-39	1	M	190
Gilmore	40-44		F	257
Gilmore	40-44		M	279
Gilmore	40-44	0	F	3788
Gilmore	40-44	0	M	3529
Gilmore	40-44	1	F	211
Gilmore	40-44	1	M	180
Gilmore	45-49		F	287
Gilmore	45-49		M	274
Gilmore	45-49	0	F	4063
Gilmore	45-49	0	M	3782
Gilmore	45-49	1	F	220
Gilmore	45-49	1	M	173
Gilmore	50-54		F	305
Gilmore	50-54		M	341
Gilmore	50-54	0	F	4660
Gilmore	50-54	0	M	4358
Gilmore	50-54	1	F	204
Gilmore	50-54	1	M	164
Gilmore	55-59		F	367
Gilmore	55-59		M	363
Gilmore	55-59	0	F	5556
Gilmore	55-59	0	M	5080
Gilmore	55-59	1	F	179
Gilmore	55-59	1	M	153
Gilmore	60-64		F	397
Gilmore	60-64		M	384
Gilmore	60-64	0	F	5788
Gilmore	60-64	0	M	5393
Gilmore	60-64	1	F	138
Gilmore	60-64	1	M	148
Gilmore	65+		F	1542
Gilmore	65+		M	1355
Gilmore	65+	0	F	19117
Gilmore	65+	0	M	17686
Gilmore	65+	1	F	241
Gilmore	65+	1	M	208
Grayndler	0-4		F	292
Grayndler	0-4		M	312
Grayndler	0-4	0	F	4146
Grayndler	0-4	0	M	4207
Grayndler	0-4	1	F	69
Grayndler	0-4	1	M	64
Grayndler	5-9		F	203
Grayndler	5-9		M	252
Grayndler	5-9	0	F	3619
Grayndler	5-9	0	M	3819
Grayndler	5-9	1	F	67
Grayndler	5-9	1	M	70
Grayndler	10-14		F	158
Grayndler	10-14		M	202
Grayndler	10-14	0	F	2707
Grayndler	10-14	0	M	3024
Grayndler	10-14	1	F	49
Grayndler	10-14	1	M	55
Grayndler	15-19		F	168
Grayndler	15-19		M	182
Grayndler	15-19	0	F	2349
Grayndler	15-19	0	M	2513
Grayndler	15-19	1	F	61
Grayndler	15-19	1	M	54
Grayndler	20-24		F	407
Grayndler	20-24		M	349
Grayndler	20-24	0	F	4810
Grayndler	20-24	0	M	4387
Grayndler	20-24	1	F	86
Grayndler	20-24	1	M	89
Grayndler	25-29		F	676
Grayndler	25-29		M	616
Grayndler	25-29	0	F	6966
Grayndler	25-29	0	M	6399
Grayndler	25-29	1	F	95
Grayndler	25-29	1	M	88
Grayndler	30-34		F	643
Grayndler	30-34		M	639
Grayndler	30-34	0	F	7185
Grayndler	30-34	0	M	6734
Grayndler	30-34	1	F	74
Grayndler	30-34	1	M	65
Grayndler	35-39		F	506
Grayndler	35-39		M	536
Grayndler	35-39	0	F	6528
Grayndler	35-39	0	M	6055
Grayndler	35-39	1	F	53
Grayndler	35-39	1	M	44
Grayndler	40-44		F	464
Grayndler	40-44		M	454
Grayndler	40-44	0	F	6053
Grayndler	40-44	0	M	5818
Grayndler	40-44	1	F	67
Grayndler	40-44	1	M	56
Grayndler	45-49		F	352
Grayndler	45-49		M	408
Grayndler	45-49	0	F	5253
Grayndler	45-49	0	M	5052
Grayndler	45-49	1	F	66
Grayndler	45-49	1	M	54
Grayndler	50-54		F	324
Grayndler	50-54		M	394
Grayndler	50-54	0	F	4506
Grayndler	50-54	0	M	4387
Grayndler	50-54	1	F	62
Grayndler	50-54	1	M	51
Grayndler	55-59		F	298
Grayndler	55-59		M	305
Grayndler	55-59	0	F	3870
Grayndler	55-59	0	M	3544
Grayndler	55-59	1	F	54
Grayndler	55-59	1	M	27
Grayndler	60-64		F	247
Grayndler	60-64		M	263
Grayndler	60-64	0	F	3408
Grayndler	60-64	0	M	3057
Grayndler	60-64	1	F	32
Grayndler	60-64	1	M	29
Grayndler	65+		F	636
Grayndler	65+		M	593
Grayndler	65+	0	F	9020
Grayndler	65+	0	M	7516
Grayndler	65+	1	F	58
Grayndler	65+	1	M	47
Greenway	0-4		F	248
Greenway	0-4		M	241
Greenway	0-4	0	F	6388
Greenway	0-4	0	M	6576
Greenway	0-4	1	F	125
Greenway	0-4	1	M	155
Greenway	5-9		F	259
Greenway	5-9		M	226
Greenway	5-9	0	F	6153
Greenway	5-9	0	M	6655
Greenway	5-9	1	F	127
Greenway	5-9	1	M	153
Greenway	10-14		F	199
Greenway	10-14		M	179
Greenway	10-14	0	F	5129
Greenway	10-14	0	M	5493
Greenway	10-14	1	F	140
Greenway	10-14	1	M	122
Greenway	15-19		F	168
Greenway	15-19		M	208
Greenway	15-19	0	F	4905
Greenway	15-19	0	M	5299
Greenway	15-19	1	F	111
Greenway	15-19	1	M	137
Greenway	20-24		F	198
Greenway	20-24		M	185
Greenway	20-24	0	F	4568
Greenway	20-24	0	M	5114
Greenway	20-24	1	F	99
Greenway	20-24	1	M	139
Greenway	25-29		F	232
Greenway	25-29		M	270
Greenway	25-29	0	F	5632
Greenway	25-29	0	M	5591
Greenway	25-29	1	F	86
Greenway	25-29	1	M	111
Greenway	30-34		F	315
Greenway	30-34		M	292
Greenway	30-34	0	F	7438
Greenway	30-34	0	M	6824
Greenway	30-34	1	F	70
Greenway	30-34	1	M	98
Greenway	35-39		F	265
Greenway	35-39		M	289
Greenway	35-39	0	F	7306
Greenway	35-39	0	M	7525
Greenway	35-39	1	F	69
Greenway	35-39	1	M	83
Greenway	40-44		F	248
Greenway	40-44		M	251
Greenway	40-44	0	F	6179
Greenway	40-44	0	M	6632
Greenway	40-44	1	F	77
Greenway	40-44	1	M	80
Greenway	45-49		F	197
Greenway	45-49		M	201
Greenway	45-49	0	F	5328
Greenway	45-49	0	M	5303
Greenway	45-49	1	F	82
Greenway	45-49	1	M	88
Greenway	50-54		F	189
Greenway	50-54		M	226
Greenway	50-54	0	F	4726
Greenway	50-54	0	M	4729
Greenway	50-54	1	F	56
Greenway	50-54	1	M	75
Greenway	55-59		F	183
Greenway	55-59		M	175
Greenway	55-59	0	F	4234
Greenway	55-59	0	M	4105
Greenway	55-59	1	F	38
Greenway	55-59	1	M	41
Greenway	60-64		F	170
Greenway	60-64		M	162
Greenway	60-64	0	F	3691
Greenway	60-64	0	M	3512
Greenway	60-64	1	F	33
Greenway	60-64	1	M	46
Greenway	65+		F	481
Greenway	65+		M	364
Greenway	65+	0	F	8459
Greenway	65+	0	M	7436
Greenway	65+	1	F	59
Greenway	65+	1	M	55
Hughes	0-4		F	141
Hughes	0-4		M	124
Hughes	0-4	0	F	4596
Hughes	0-4	0	M	4797
Hughes	0-4	1	F	98
Hughes	0-4	1	M	113
Hughes	5-9		F	133
Hughes	5-9		M	137
Hughes	5-9	0	F	4851
Hughes	5-9	0	M	5062
Hughes	5-9	1	F	107
Hughes	5-9	1	M	101
Hughes	10-14		F	121
Hughes	10-14		M	143
Hughes	10-14	0	F	4502
Hughes	10-14	0	M	4665
Hughes	10-14	1	F	105
Hughes	10-14	1	M	131
Hughes	15-19		F	135
Hughes	15-19		M	138
Hughes	15-19	0	F	4259
Hughes	15-19	0	M	4610
Hughes	15-19	1	F	72
Hughes	15-19	1	M	97
Hughes	20-24		F	141
Hughes	20-24		M	176
Hughes	20-24	0	F	4011
Hughes	20-24	0	M	4329
Hughes	20-24	1	F	66
Hughes	20-24	1	M	67
Hughes	25-29		F	141
Hughes	25-29		M	179
Hughes	25-29	0	F	3882
Hughes	25-29	0	M	3930
Hughes	25-29	1	F	67
Hughes	25-29	1	M	45
Hughes	30-34		F	130
Hughes	30-34		M	143
Hughes	30-34	0	F	4568
Hughes	30-34	0	M	4153
Hughes	30-34	1	F	58
Hughes	30-34	1	M	53
Hughes	35-39		F	147
Hughes	35-39		M	146
Hughes	35-39	0	F	4901
Hughes	35-39	0	M	4648
Hughes	35-39	1	F	56
Hughes	35-39	1	M	43
Hughes	40-44		F	189
Hughes	40-44		M	192
Hughes	40-44	0	F	5407
Hughes	40-44	0	M	4981
Hughes	40-44	1	F	65
Hughes	40-44	1	M	46
Hughes	45-49		F	131
Hughes	45-49		M	193
Hughes	45-49	0	F	5150
Hughes	45-49	0	M	4746
Hughes	45-49	1	F	48
Hughes	45-49	1	M	57
Hughes	50-54		F	143
Hughes	50-54		M	163
Hughes	50-54	0	F	4786
Hughes	50-54	0	M	4672
Hughes	50-54	1	F	42
Hughes	50-54	1	M	39
Hughes	55-59		F	148
Hughes	55-59		M	148
Hughes	55-59	0	F	4623
Hughes	55-59	0	M	4267
Hughes	55-59	1	F	40
Hughes	55-59	1	M	41
Hughes	60-64		F	136
Hughes	60-64		M	112
Hughes	60-64	0	F	3842
Hughes	60-64	0	M	3769
Hughes	60-64	1	F	32
Hughes	60-64	1	M	23
Hughes	65+		F	420
Hughes	65+		M	354
Hughes	65+	0	F	10699
Hughes	65+	0	M	9183
Hughes	65+	1	F	40
Hughes	65+	1	M	42
Hume	0-4		F	236
Hume	0-4		M	263
Hume	0-4	0	F	4379
Hume	0-4	0	M	4702
Hume	0-4	1	F	241
Hume	0-4	1	M	269
Hume	5-9		F	258
Hume	5-9		M	254
Hume	5-9	0	F	4740
Hume	5-9	0	M	5048
Hume	5-9	1	F	265
Hume	5-9	1	M	278
Hume	10-14		F	232
Hume	10-14		M	256
Hume	10-14	0	F	4552
Hume	10-14	0	M	4909
Hume	10-14	1	F	284
Hume	10-14	1	M	294
Hume	15-19		F	245
Hume	15-19		M	253
Hume	15-19	0	F	4337
Hume	15-19	0	M	4537
Hume	15-19	1	F	258
Hume	15-19	1	M	295
Hume	20-24		F	218
Hume	20-24		M	210
Hume	20-24	0	F	3813
Hume	20-24	0	M	4033
Hume	20-24	1	F	158
Hume	20-24	1	M	201
Hume	25-29		F	233
Hume	25-29		M	211
Hume	25-29	0	F	4082
Hume	25-29	0	M	3915
Hume	25-29	1	F	134
Hume	25-29	1	M	161
Hume	30-34		F	242
Hume	30-34		M	239
Hume	30-34	0	F	4396
Hume	30-34	0	M	4150
Hume	30-34	1	F	145
Hume	30-34	1	M	137
Hume	35-39		F	224
Hume	35-39		M	232
Hume	35-39	0	F	4339
Hume	35-39	0	M	4168
Hume	35-39	1	F	117
Hume	35-39	1	M	114
Hume	40-44		F	247
Hume	40-44		M	268
Hume	40-44	0	F	4988
Hume	40-44	0	M	4801
Hume	40-44	1	F	153
Hume	40-44	1	M	120
Hume	45-49		F	270
Hume	45-49		M	290
Hume	45-49	0	F	4946
Hume	45-49	0	M	4760
Hume	45-49	1	F	130
Hume	45-49	1	M	117
Hume	50-54		F	267
Hume	50-54		M	287
Hume	50-54	0	F	4885
Hume	50-54	0	M	4587
Hume	50-54	1	F	102
Hume	50-54	1	M	120
Hume	55-59		F	260
Hume	55-59		M	251
Hume	55-59	0	F	4512
Hume	55-59	0	M	4405
Hume	55-59	1	F	104
Hume	55-59	1	M	103
Hume	60-64		F	253
Hume	60-64		M	263
Hume	60-64	0	F	4205
Hume	60-64	0	M	3997
Hume	60-64	1	F	73
Hume	60-64	1	M	64
Hume	65+		F	747
Hume	65+		M	762
Hume	65+	0	F	11462
Hume	65+	0	M	10351
Hume	65+	1	F	130
Hume	65+	1	M	111
Hunter	0-4		F	284
Hunter	0-4		M	218
Hunter	0-4	0	F	4227
Hunter	0-4	0	M	4410
Hunter	0-4	1	F	514
Hunter	0-4	1	M	601
Hunter	5-9		F	282
Hunter	5-9		M	309
Hunter	5-9	0	F	4323
Hunter	5-9	0	M	4413
Hunter	5-9	1	F	539
Hunter	5-9	1	M	575
Hunter	10-14		F	248
Hunter	10-14		M	279
Hunter	10-14	0	F	4085
Hunter	10-14	0	M	4269
Hunter	10-14	1	F	531
Hunter	10-14	1	M	562
Hunter	15-19		F	218
Hunter	15-19		M	242
Hunter	15-19	0	F	4078
Hunter	15-19	0	M	4362
Hunter	15-19	1	F	438
Hunter	15-19	1	M	474
Hunter	20-24		F	203
Hunter	20-24		M	232
Hunter	20-24	0	F	3837
Hunter	20-24	0	M	4047
Hunter	20-24	1	F	366
Hunter	20-24	1	M	499
Hunter	25-29		F	239
Hunter	25-29		M	263
Hunter	25-29	0	F	4130
Hunter	25-29	0	M	4039
Hunter	25-29	1	F	313
Hunter	25-29	1	M	317
Hunter	30-34		F	259
Hunter	30-34		M	254
Hunter	30-34	0	F	4319
Hunter	30-34	0	M	4328
Hunter	30-34	1	F	259
Hunter	30-34	1	M	300
Hunter	35-39		F	201
Hunter	35-39		M	226
Hunter	35-39	0	F	4135
Hunter	35-39	0	M	4094
Hunter	35-39	1	F	244
Hunter	35-39	1	M	280
Hunter	40-44		F	262
Hunter	40-44		M	254
Hunter	40-44	0	F	4595
Hunter	40-44	0	M	4400
Hunter	40-44	1	F	246
Hunter	40-44	1	M	210
Hunter	45-49		F	264
Hunter	45-49		M	292
Hunter	45-49	0	F	4562
Hunter	45-49	0	M	4598
Hunter	45-49	1	F	261
Hunter	45-49	1	M	243
Hunter	50-54		F	284
Hunter	50-54		M	265
Hunter	50-54	0	F	4641
Hunter	50-54	0	M	4529
Hunter	50-54	1	F	230
Hunter	50-54	1	M	200
Hunter	55-59		F	281
Hunter	55-59		M	306
Hunter	55-59	0	F	4745
Hunter	55-59	0	M	4684
Hunter	55-59	1	F	194
Hunter	55-59	1	M	198
Hunter	60-64		F	260
Hunter	60-64		M	267
Hunter	60-64	0	F	4509
Hunter	60-64	0	M	4315
Hunter	60-64	1	F	124
Hunter	60-64	1	M	124
Hunter	65+		F	948
Hunter	65+		M	834
Hunter	65+	0	F	14153
Hunter	65+	0	M	12245
Hunter	65+	1	F	230
Hunter	65+	1	M	189
Kingsford Smith	0-4		F	262
Kingsford Smith	0-4		M	291
Kingsford Smith	0-4	0	F	4401
Kingsford Smith	0-4	0	M	4546
Kingsford Smith	0-4	1	F	116
Kingsford Smith	0-4	1	M	133
Kingsford Smith	5-9		F	245
Kingsford Smith	5-9		M	259
Kingsford Smith	5-9	0	F	4082
Kingsford Smith	5-9	0	M	4261
Kingsford Smith	5-9	1	F	120
Kingsford Smith	5-9	1	M	132
Kingsford Smith	10-14		F	197
Kingsford Smith	10-14		M	203
Kingsford Smith	10-14	0	F	3481
Kingsford Smith	10-14	0	M	3697
Kingsford Smith	10-14	1	F	117
Kingsford Smith	10-14	1	M	126
Kingsford Smith	15-19		F	285
Kingsford Smith	15-19		M	314
Kingsford Smith	15-19	0	F	4625
Kingsford Smith	15-19	0	M	4822
Kingsford Smith	15-19	1	F	136
Kingsford Smith	15-19	1	M	135
Kingsford Smith	20-24		F	617
Kingsford Smith	20-24		M	710
Kingsford Smith	20-24	0	F	8149
Kingsford Smith	20-24	0	M	8446
Kingsford Smith	20-24	1	F	155
Kingsford Smith	20-24	1	M	178
Kingsford Smith	25-29		F	677
Kingsford Smith	25-29		M	715
Kingsford Smith	25-29	0	F	7818
Kingsford Smith	25-29	0	M	8084
Kingsford Smith	25-29	1	F	109
Kingsford Smith	25-29	1	M	130
Kingsford Smith	30-34		F	591
Kingsford Smith	30-34		M	590
Kingsford Smith	30-34	0	F	7389
Kingsford Smith	30-34	0	M	7313
Kingsford Smith	30-34	1	F	108
Kingsford Smith	30-34	1	M	123
Kingsford Smith	35-39		F	486
Kingsford Smith	35-39		M	497
Kingsford Smith	35-39	0	F	6426
Kingsford Smith	35-39	0	M	6274
Kingsford Smith	35-39	1	F	71
Kingsford Smith	35-39	1	M	90
Kingsford Smith	40-44		F	384
Kingsford Smith	40-44		M	419
Kingsford Smith	40-44	0	F	5734
Kingsford Smith	40-44	0	M	5651
Kingsford Smith	40-44	1	F	97
Kingsford Smith	40-44	1	M	91
Kingsford Smith	45-49		F	342
Kingsford Smith	45-49		M	363
Kingsford Smith	45-49	0	F	5281
Kingsford Smith	45-49	0	M	4949
Kingsford Smith	45-49	1	F	84
Kingsford Smith	45-49	1	M	93
Kingsford Smith	50-54		F	289
Kingsford Smith	50-54		M	339
Kingsford Smith	50-54	0	F	4706
Kingsford Smith	50-54	0	M	4745
Kingsford Smith	50-54	1	F	71
Kingsford Smith	50-54	1	M	79
Kingsford Smith	55-59		F	271
Kingsford Smith	55-59		M	287
Kingsford Smith	55-59	0	F	4087
Kingsford Smith	55-59	0	M	3988
Kingsford Smith	55-59	1	F	60
Kingsford Smith	55-59	1	M	74
Kingsford Smith	60-64		F	273
Kingsford Smith	60-64		M	260
Kingsford Smith	60-64	0	F	3697
Kingsford Smith	60-64	0	M	3346
Kingsford Smith	60-64	1	F	50
Kingsford Smith	60-64	1	M	33
Kingsford Smith	65+		F	919
Kingsford Smith	65+		M	736
Kingsford Smith	65+	0	F	11897
Kingsford Smith	65+	0	M	9619
Kingsford Smith	65+	1	F	113
Kingsford Smith	65+	1	M	82
Lindsay	0-4		F	309
Lindsay	0-4		M	303
Lindsay	0-4	0	F	5358
Lindsay	0-4	0	M	5719
Lindsay	0-4	1	F	392
Lindsay	0-4	1	M	478
Lindsay	5-9		F	263
Lindsay	5-9		M	271
Lindsay	5-9	0	F	5334
Lindsay	5-9	0	M	5407
Lindsay	5-9	1	F	381
