SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
305031131,3,0,153,3,8,0,0,8,0,19,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,15,0,0,15,0,19,0,0,0,0,0,0,0,150,16,0,0,16,0,171,93,0,0,0,0,0,93,3,4,0,0,4,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,0,0,10,0,14,0,0,0,0,0,0,0,98,5,0,0,10,0,105,39,0,0,0,0,0,37,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,36,4,0,0,4,0,42,1229,37,3,0,38,0,1268,78,185,6,0,191,0,275,0,12,17,0,29,0,29,0,0,0,0,0,0,0,78,198,26,0,223,0,304,0,0,0,0,0,0,0,1309,239,23,0,259,0,1568
305041132,5,0,382,12,22,0,0,22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,0,18,0,28,0,0,0,0,0,0,0,381,25,0,0,24,0,413,228,3,0,0,3,0,232,3,7,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,11,0,0,0,0,0,0,0,233,7,0,0,7,0,238,83,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,80,2774,58,0,0,58,0,2837,96,153,3,0,160,0,254,0,6,3,0,7,0,7,0,0,0,0,0,0,0,96,157,6,0,166,0,256,0,0,0,0,0,0,0,2871,221,8,0,223,0,3095
305041133,0,0,50,7,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,11,0,0,0,0,0,0,0,55,3,0,0,6,0,61,29,0,0,0,0,0,30,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,28,5,0,0,5,0,37,12,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,17,550,22,0,0,22,0,572,28,69,4,0,73,0,102,0,3,0,0,5,0,6,0,0,0,0,0,0,0,26,73,4,0,79,0,109,0,0,0,0,0,0,0,574,95,4,0,100,0,679
305041134,7,0,222,9,12,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,16,0,20,0,0,0,0,0,0,0,224,16,0,0,16,0,246,151,0,0,0,0,0,158,4,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,7,0,0,0,0,0,0,0,159,9,0,0,9,0,161,67,0,0,0,0,0,67,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,67,3,0,0,3,0,72,2007,48,0,0,48,0,2054,85,87,0,0,87,0,178,0,6,0,0,6,0,6,0,0,0,0,0,0,0,85,95,0,0,95,0,180,0,0,0,0,0,0,0,2092,146,0,0,146,0,2237
305041135,0,0,146,4,11,0,0,13,0,19,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,15,0,0,10,0,19,0,0,0,0,0,0,0,149,15,0,0,16,0,167,73,0,0,0,0,0,70,5,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,3,0,10,0,0,0,0,0,0,0,81,3,0,0,3,0,82,37,3,0,0,3,0,41,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,37,3,0,0,3,0,43,1250,35,0,0,35,0,1284,61,127,5,3,134,0,193,0,8,0,0,13,0,12,0,0,0,0,0,0,0,59,137,6,3,141,0,205,0,0,0,0,0,0,3,1309,167,6,3,176,4,1489
305041136,0,0,72,5,8,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,8,0,12,0,0,0,0,0,0,0,77,9,0,0,9,0,83,32,4,0,0,4,0,38,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,38,5,0,0,5,0,44,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,22,697,20,0,0,20,0,714,41,43,0,0,42,0,80,0,4,0,0,4,0,9,0,0,0,0,0,0,0,43,42,0,0,44,0,86,0,0,0,0,0,0,0,738,65,0,0,63,0,802
305041137,3,0,123,4,16,0,0,16,0,19,0,3,3,0,7,0,7,0,0,0,0,0,0,0,4,18,3,0,22,0,23,0,0,0,0,0,0,0,124,20,3,0,23,0,146,68,0,0,0,0,0,71,3,8,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,11,0,0,0,0,0,0,0,67,8,0,0,8,0,80,31,0,0,0,0,0,31,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,32,5,0,0,5,0,41,876,29,0,0,29,3,909,72,196,9,0,209,5,281,0,15,4,0,16,0,16,0,0,0,0,0,0,0,73,210,9,0,225,5,298,0,0,0,0,0,3,3,952,244,9,0,256,5,1212
306011138,7,0,152,7,15,0,0,15,0,27,0,0,3,0,4,0,4,0,0,0,0,0,0,0,7,20,3,0,20,0,29,0,0,0,0,0,0,0,154,27,3,0,29,0,184,15,0,0,0,0,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,3,0,0,3,0,21,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,893,31,3,0,31,8,933,68,84,0,0,89,0,155,6,17,4,0,17,0,23,0,0,0,0,0,0,0,74,98,9,0,108,0,177,0,0,0,0,0,0,0,970,133,5,0,136,8,1111
306011139,4,0,182,4,12,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,13,0,23,0,0,0,0,0,0,0,181,19,0,0,19,0,199,29,0,0,0,0,0,29,0,3,0,0,3,0,7,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,26,5,0,0,5,0,33,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,15,4,0,0,4,0,15,1312,30,0,3,32,0,1347,103,112,3,0,109,0,214,0,12,0,0,12,0,12,0,0,0,0,0,0,0,103,117,3,0,120,0,223,0,0,0,0,0,0,0,1413,146,3,3,150,0,1568
306011140,0,0,60,3,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,12,0,0,0,0,0,0,0,61,4,0,0,4,0,66,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,440,19,0,0,19,0,464,26,29,0,0,29,0,55,0,3,0,0,7,0,7,0,0,0,0,0,0,0,26,39,0,0,36,0,64,3,0,0,0,0,0,3,473,57,0,0,56,0,525
306011141,3,0,312,20,26,0,0,31,0,51,0,0,0,0,3,0,3,0,0,0,0,0,0,0,25,26,0,0,30,0,56,0,0,0,0,0,0,0,328,34,0,0,38,0,365,36,0,0,0,0,0,40,3,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,40,3,0,0,3,3,45,22,0,0,0,0,0,22,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,23,3,0,0,3,0,26,2229,44,0,0,46,4,2275,138,239,9,0,249,4,384,3,16,3,0,20,0,21,4,0,0,0,0,0,8,144,255,9,0,267,4,417,0,0,0,0,0,0,0,2372,298,11,3,317,6,2687
306011142,8,0,246,24,21,0,0,21,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,21,0,45,0,0,0,0,0,0,0,261,30,0,0,30,0,288,27,0,0,0,0,0,27,0,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,12,0,0,0,0,0,0,0,25,9,0,0,9,0,32,12,0,0,0,0,0,9,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,15,3,0,0,5,0,15,1781,52,0,0,52,3,1840,155,216,3,0,216,0,377,0,10,7,0,12,0,16,8,3,0,0,3,0,6,161,229,11,0,238,0,400,0,0,0,0,0,3,8,1949,284,11,0,290,4,2247
306011143,0,0,58,8,6,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,6,0,13,0,0,0,0,0,0,0,61,12,0,0,12,0,77,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,477,19,0,0,19,0,501,49,36,0,0,36,0,91,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,42,0,0,40,0,90,0,4,0,0,4,0,3,529,61,0,0,64,0,596
306021144,6,0,126,14,17,3,0,21,0,33,0,5,4,0,10,0,10,0,0,0,0,0,0,0,14,27,9,0,33,0,46,0,0,0,0,0,0,0,129,30,9,0,41,0,171,32,0,0,0,0,0,32,5,3,0,0,3,0,7,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,6,0,0,6,0,8,0,0,0,0,0,0,0,30,6,0,0,6,0,43,6,0,0,0,0,0,6,0,7,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,4,3,0,0,3,0,10,1202,40,5,0,45,3,1247,77,174,15,0,191,0,266,3,35,32,0,69,0,73,0,0,0,0,0,0,0,80,213,49,0,259,0,334,3,0,0,0,0,0,7,1284,248,54,0,304,3,1589
306021145,3,0,39,8,21,0,0,21,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,18,0,30,0,0,0,0,0,0,0,41,21,0,0,23,0,66,3,0,0,0,0,0,3,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,4,0,0,4,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,5,3,0,0,3,0,7,276,21,0,0,21,0,298,59,201,15,0,216,0,283,0,34,13,4,52,0,52,0,0,0,0,0,0,0,64,238,26,4,275,0,335,0,0,0,0,0,0,0,335,262,26,4,294,0,629
306021146,9,0,146,8,13,0,0,13,0,21,3,3,0,0,3,0,7,0,0,0,0,0,0,0,11,10,0,0,10,0,25,0,0,0,0,0,0,0,145,25,0,0,25,0,165,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,7,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,16,997,32,0,0,32,0,1025,88,92,3,0,95,0,180,3,10,3,0,16,0,15,0,0,0,0,0,0,0,88,102,8,0,104,0,195,0,0,0,0,0,0,0,1085,133,8,0,136,0,1222
306021147,4,0,211,13,19,0,0,25,0,30,0,8,3,0,7,0,7,0,0,0,0,3,0,3,13,24,3,0,28,0,43,0,0,0,0,0,0,0,217,30,3,0,36,0,254,23,0,0,0,0,0,25,3,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,10,0,0,0,0,0,0,0,30,9,0,0,5,0,31,12,0,0,0,0,0,12,0,0,0,0,3,0,3,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,0,0,0,0,12,3,0,0,5,0,14,1651,47,0,0,47,3,1698,84,177,10,0,193,0,271,0,25,22,0,48,0,48,0,6,0,13,14,0,14,84,213,34,13,257,0,341,3,0,0,0,0,0,4,1735,260,34,13,300,3,2042
306021148,0,0,173,8,5,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,8,0,12,0,0,0,0,0,0,0,182,8,0,0,6,0,186,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,26,5,0,0,3,0,32,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,14,1355,14,0,0,14,9,1374,55,35,4,0,38,0,96,0,7,3,0,14,0,14,0,0,0,0,0,0,0,55,44,7,0,52,0,109,3,0,0,0,0,4,10,1415,59,7,0,68,9,1490
306021149,4,0,144,19,37,0,0,40,0,54,0,3,16,0,20,0,20,0,0,0,0,0,0,0,19,38,16,0,57,0,74,0,0,0,0,0,0,0,157,43,16,0,60,0,223,17,0,0,0,0,0,17,0,9,0,0,9,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,8,0,9,0,0,0,0,0,0,0,19,9,0,0,8,0,30,6,0,0,0,0,0,6,0,3,0,0,4,0,6,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,5,3,0,7,0,6,0,0,0,0,0,0,0,10,5,3,0,7,0,17,1066,40,3,0,46,0,1103,98,317,20,0,330,0,429,0,33,67,0,99,0,100,0,0,0,3,3,0,3,104,348,84,3,428,0,532,10,0,0,0,0,3,10,1175,385,86,3,472,3,1653
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,4,0,41,8,10,0,0,10,0,18,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,10,3,0,13,0,19,0,0,0,0,0,0,0,53,11,3,0,14,0,68,3,0,0,0,0,0,3,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,4,0,0,0,0,0,0,0,9,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,21,0,0,21,0,325,37,147,11,0,151,0,194,8,11,31,0,38,0,48,0,0,0,0,0,0,0,43,157,35,0,194,0,239,3,0,0,0,0,9,9,357,173,35,0,216,9,576
306021152,3,0,35,0,3,3,0,7,0,11,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,3,8,0,18,0,20,0,0,0,0,0,0,0,36,9,8,0,20,0,53,3,0,0,0,0,0,3,0,3,0,0,3,0,6,0,0,4,0,9,0,9,0,0,0,0,0,0,0,0,6,4,0,7,0,7,0,0,0,0,0,0,0,3,6,4,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,4,266,17,4,0,16,0,284,39,90,4,0,90,0,131,0,16,71,0,91,0,96,0,0,0,0,0,0,0,34,102,78,0,185,0,222,3,0,0,0,0,3,4,308,123,81,0,206,7,518
306021153,4,0,157,12,27,0,0,33,0,43,0,3,7,0,13,0,14,0,0,0,0,0,0,0,13,34,6,0,44,0,58,0,0,0,0,0,0,0,165,40,6,0,45,0,216,19,0,0,0,0,0,22,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,13,0,0,0,0,0,0,0,24,12,0,0,10,0,35,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,1134,27,0,0,27,0,1160,98,239,16,8,265,0,363,7,16,48,0,65,0,71,0,0,0,0,0,0,0,106,261,64,8,327,0,430,0,0,0,0,0,3,3,1238,286,64,8,355,3,1594
306021154,0,0,18,9,10,0,0,9,0,19,0,0,12,0,16,0,16,0,0,0,0,0,0,0,9,14,12,0,22,0,31,0,0,0,0,0,0,0,25,14,12,0,22,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,3,4,0,7,0,10,0,0,0,0,0,0,0,6,3,4,0,7,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,9,0,9,0,0,0,0,0,0,0,0,3,3,0,9,0,9,180,8,0,0,8,0,194,60,113,4,0,127,0,185,0,15,74,0,89,0,89,0,0,0,3,6,0,6,60,133,77,3,222,0,277,0,0,0,0,0,0,0,242,142,77,3,229,0,467
306021155,0,0,57,5,13,0,0,10,0,14,0,0,3,0,4,0,4,0,0,0,0,0,0,0,5,13,8,0,18,0,21,0,0,0,0,0,0,0,61,13,8,0,18,0,80,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,432,12,0,10,19,0,447,38,94,19,0,115,0,146,0,10,21,0,29,0,27,0,0,0,0,0,0,0,38,102,42,0,141,0,176,0,0,0,0,0,0,0,467,114,42,10,158,0,627
306021156,4,0,126,11,10,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,23,0,0,0,0,0,0,0,133,16,0,0,16,0,153,16,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,3,0,13,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,952,38,0,0,38,5,995,78,118,12,0,134,0,210,6,7,8,0,13,0,14,3,0,0,0,0,0,3,87,123,18,0,144,0,231,0,3,0,0,3,0,3,1041,162,18,0,179,4,1231
