SA2_MAINCODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
311031312,..,418,418,630,77,708,460,17,477,397,4,404,174,3,176,156,0,158,1814,516,2334
311031313,..,268,268,442,46,493,254,8,266,280,7,284,152,0,151,110,0,110,1235,335,1567
311031314,..,465,465,813,104,919,632,23,657,602,10,614,385,0,385,341,0,341,2774,597,3373
311031315,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,..,410,410,740,75,819,516,12,527,473,8,480,227,0,227,162,0,162,2123,505,2622
311031317,..,613,613,860,119,982,689,30,716,687,7,690,442,3,445,466,0,469,3143,770,3918
311031318,..,123,123,379,14,391,270,9,274,288,0,289,147,0,148,123,0,123,1201,146,1347
311031319,..,614,614,1390,116,1500,952,16,973,988,5,990,489,4,490,341,0,343,4161,750,4911
311041320,..,304,304,997,68,1061,652,8,664,890,0,890,404,0,403,332,0,337,3274,382,3653
311041321,..,879,879,2148,142,2288,1431,25,1459,1619,0,1618,800,0,800,578,3,581,6582,1048,7629
311041322,..,258,258,635,37,674,380,3,380,404,0,403,221,0,221,149,0,149,1789,299,2086
311051323,..,992,992,1162,107,1268,569,9,581,541,7,545,218,0,223,164,0,164,2657,1110,3767
311051324,..,374,374,873,49,916,458,12,476,539,3,545,255,0,255,149,0,154,2275,434,2710
311051325,..,519,519,1092,109,1198,672,14,685,703,7,711,317,0,316,170,0,170,2949,645,3591
311051326,..,611,611,825,128,959,567,24,589,508,23,526,290,5,291,235,0,242,2423,797,3217
311051327,..,501,501,1193,76,1271,753,14,762,772,6,778,333,0,335,160,0,161,3211,602,3812
311051328,..,694,694,700,70,767,400,12,409,344,3,352,157,0,164,143,3,151,1757,778,2540
311061329,..,372,372,708,59,763,399,7,409,444,3,447,166,3,166,91,0,92,1803,445,2246
311061330,..,649,649,710,128,837,501,20,522,424,16,436,262,4,265,336,8,345,2237,824,3061
311061331,..,509,509,467,77,543,255,27,279,261,10,269,171,4,174,198,0,202,1354,627,1978
311061332,..,1001,1001,1659,108,1773,988,31,1019,998,7,1004,398,0,400,181,0,189,4235,1154,5382
311061333,..,842,842,907,128,1036,563,13,576,433,9,436,264,3,268,281,0,281,2444,989,3437
311061334,..,690,690,1045,78,1121,592,17,608,506,3,504,216,5,220,131,0,132,2484,786,3269
311061335,..,315,315,520,38,562,387,17,403,456,9,457,173,0,173,111,0,111,1642,384,2024
311061336,..,1091,1091,983,185,1168,603,37,639,515,14,530,288,10,300,359,8,373,2751,1348,4101
312011337,..,995,995,1099,101,1200,418,21,441,378,12,386,167,10,180,105,10,112,2167,1153,3322
312011338,..,606,606,711,57,770,350,12,355,380,0,383,199,0,199,90,0,90,1727,671,2401
312011339,..,300,300,383,19,402,173,8,176,178,0,178,84,0,86,47,0,47,873,330,1198
312011340,..,355,355,434,22,455,157,0,163,138,0,138,68,0,65,37,0,37,831,377,1209
312011341,..,530,530,677,71,745,394,14,410,530,0,534,275,0,275,87,0,87,1969,618,2590
312021342,..,1226,1226,1666,149,1812,902,27,923,890,9,897,350,0,348,138,0,138,3932,1415,5349
312021343,..,414,414,414,46,465,179,10,195,148,3,153,78,0,78,29,0,29,850,471,1325
312021344,..,589,589,1310,106,1412,719,15,731,769,7,775,338,0,338,144,0,141,3276,716,3990
312021345,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3
312021346,..,671,671,376,57,430,162,14,176,98,0,103,57,0,57,23,0,23,716,744,1459
312021347,..,52,52,97,7,108,24,3,24,5,0,5,8,0,8,0,0,0,136,67,204
312021348,..,683,683,1257,68,1325,621,12,640,646,3,650,282,0,282,102,0,102,2922,773,3691
312021349,..,791,791,774,101,872,312,13,321,227,3,236,103,3,104,46,0,50,1459,909,2372
312021350,..,315,315,603,42,643,275,14,288,271,6,275,128,0,131,46,0,42,1315,382,1697
312021351,..,482,482,863,47,911,439,3,443,511,0,508,232,0,232,96,0,96,2139,534,2667
312021352,..,863,863,1534,82,1620,581,3,590,526,3,526,272,0,272,149,0,149,3064,953,4018
312021353,..,652,652,1073,44,1120,391,4,396,437,0,437,197,0,197,86,0,86,2181,702,2886
312021354,..,349,349,593,55,647,349,0,357,361,0,364,164,0,164,54,0,54,1526,411,1930
312021355,..,300,300,430,37,471,180,4,188,153,0,153,86,0,86,41,0,41,892,340,1236
312021356,..,921,921,855,77,930,386,11,396,300,3,301,130,0,130,55,0,55,1729,1005,2729
312021357,..,489,489,1031,57,1084,483,7,488,462,0,466,231,0,231,76,0,76,2282,555,2839
312021358,..,752,752,714,67,780,302,18,317,279,4,281,104,0,101,53,0,53,1446,838,2277
312031359,..,963,963,1249,196,1444,531,51,581,490,25,513,182,0,187,64,0,64,2525,1230,3756
312031360,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,..,741,741,1032,72,1101,434,8,437,409,0,412,215,0,215,59,0,59,2153,813,2969
313011362,..,1314,1314,2295,178,2467,761,21,780,665,3,667,289,0,289,152,0,152,4165,1515,5675
313011363,..,2640,2640,3523,219,3743,812,18,829,545,4,553,213,0,213,120,4,122,5210,2886,8097
313021364,..,95,95,391,16,411,210,3,210,272,3,276,119,3,121,82,0,87,1076,123,1199
313021365,..,2387,2387,2608,327,2931,1490,61,1550,1224,21,1247,667,13,671,408,16,422,6391,2816,9209
313021366,..,1384,1384,2044,207,2249,1167,45,1210,1059,16,1074,527,5,533,361,13,374,5151,1680,6829
313021367,..,114,114,320,16,339,202,10,203,250,0,250,144,0,144,87,0,87,1004,140,1146
313021368,..,443,443,837,91,937,536,17,554,447,6,454,230,0,231,151,3,149,2202,569,2770
313021369,..,158,158,412,26,437,181,0,189,214,0,214,123,0,123,75,3,76,1013,193,1199
313031370,..,473,473,679,48,726,257,11,266,260,8,265,114,11,120,78,3,76,1387,541,1928
313031371,..,439,439,852,70,921,360,3,366,352,0,352,155,0,155,95,0,95,1814,510,2324
313041372,..,823,823,1486,93,1583,805,17,824,847,3,848,370,0,370,239,0,236,3745,935,4677
313041373,..,1964,1964,2486,222,2711,1218,35,1254,1030,10,1041,528,8,536,383,3,389,5648,2240,7892
313041374,..,124,124,492,19,514,296,4,296,275,0,275,149,0,149,108,0,108,1315,153,1473
313041375,..,528,528,1482,76,1553,1055,8,1068,1449,3,1460,629,0,629,319,0,319,4937,618,5554
313041376,..,99,99,308,14,321,165,0,162,173,0,170,95,0,95,67,0,67,797,112,913
313051377,..,951,951,1067,98,1167,481,8,493,364,4,369,164,0,162,90,0,90,2166,1064,3231
313051378,..,1806,1806,1590,175,1761,679,24,703,491,3,493,197,0,195,108,0,108,3057,2013,5070
313051379,..,1711,1711,1454,136,1590,537,13,548,353,3,355,141,0,141,79,0,79,2558,1863,4419
313051380,..,1522,1522,1975,159,2135,956,31,987,808,3,814,423,0,430,224,0,224,4397,1712,6106
313051542,..,1446,1446,1726,130,1863,610,17,622,559,3,564,253,3,253,96,0,92,3242,1600,4840
314011382,..,926,926,1597,77,1665,959,10,967,1213,0,1213,470,3,468,153,0,154,4381,1014,5396
314011383,..,535,535,1749,74,1823,1128,28,1152,1459,4,1460,606,0,606,294,0,294,5230,637,5869
314011384,..,322,322,939,39,974,416,5,421,544,0,544,254,0,254,140,0,140,2289,366,2657
314011385,..,165,165,645,27,670,479,4,479,711,3,713,261,0,259,109,0,109,2205,197,2396
314011386,..,1288,1288,2532,148,2682,1426,41,1469,1730,12,1739,631,3,629,231,0,231,6541,1486,8028
314011387,..,379,379,1195,43,1238,569,4,576,834,0,833,401,0,401,187,0,187,3193,425,3615
314021388,..,1997,1997,2620,263,2880,1463,51,1513,1287,16,1302,542,0,541,331,0,331,6245,2325,8570
314021389,..,949,949,1913,159,2079,1117,38,1158,1084,5,1092,455,0,455,212,0,212,4783,1163,5940
314021390,..,1261,1261,2583,179,2762,1896,42,1935,2256,16,2264,896,5,896,387,0,390,8015,1497,9512
314031391,..,550,550,1012,88,1102,654,18,671,608,0,611,295,0,295,157,0,157,2721,664,3384
314031392,..,584,584,677,81,760,386,8,398,304,0,308,122,0,120,71,0,71,1563,682,2239
314031393,..,511,511,989,71,1056,560,12,567,552,0,556,220,0,220,88,0,94,2409,597,3004
314031394,..,1106,1106,1331,137,1469,746,29,778,655,4,658,270,3,272,186,0,186,3192,1286,4473
315011395,..,46,46,38,3,42,26,3,27,36,0,36,23,0,23,89,0,89,208,50,259
315011396,..,639,639,555,77,632,289,20,306,236,4,241,171,0,171,212,0,215,1460,742,2203
315011397,..,155,155,124,11,127,39,0,42,38,0,38,22,0,22,17,0,15,238,165,404
315011398,..,79,79,124,4,129,67,3,73,74,0,74,51,0,51,63,0,63,375,90,461
315011399,..,132,132,121,8,129,79,0,78,92,0,92,82,0,82,162,0,162,530,145,676
315011400,..,521,521,627,44,675,231,3,232,221,0,222,104,0,104,60,0,60,1246,572,1818
315011401,..,224,224,159,52,207,114,6,119,121,8,123,77,0,80,146,8,153,611,293,908
315011402,..,196,196,165,7,176,143,0,143,137,0,137,118,0,118,221,0,218,782,207,988
315011403,..,217,217,313,34,343,186,3,186,248,0,248,88,0,88,63,0,63,896,251,1148
315021404,..,308,308,314,30,344,135,5,145,160,0,160,101,0,105,219,0,219,931,345,1271
315021405,..,1466,1466,1714,211,1928,953,43,999,877,15,892,446,0,442,259,0,261,4250,1740,5992
315021406,..,325,325,275,35,309,154,8,156,100,3,101,72,3,71,51,0,50,647,367,1016
315021407,..,364,364,388,25,416,124,3,124,131,0,131,77,0,77,29,0,29,759,395,1150
315031408,..,600,600,649,20,671,222,5,227,215,0,215,108,0,108,41,0,41,1229,627,1853
315031409,..,498,498,529,34,559,211,6,214,211,0,211,78,0,78,50,0,50,1075,530,1611
315031410,..,303,303,254,15,275,89,0,86,75,3,71,39,0,37,25,0,23,473,327,804
315031411,..,390,390,360,26,387,138,0,138,92,3,94,45,0,45,34,0,34,666,419,1088
315031412,..,442,442,441,39,480,177,5,185,132,0,132,85,0,85,39,0,39,878,487,1366
316011413,..,1717,1717,2332,143,2472,822,40,867,922,15,936,319,3,324,118,0,123,4513,1916,6433
316011414,..,987,987,1973,159,2138,894,41,936,1080,17,1095,411,3,414,150,0,150,4510,1209,5727
316011415,..,504,504,1102,126,1228,709,60,773,810,21,832,273,7,276,129,0,129,3020,713,3739
316011416,..,711,711,1002,105,1100,477,43,517,595,25,619,249,13,266,114,4,118,2443,893,3335
316021417,..,750,750,1271,93,1364,553,21,573,610,3,609,237,0,237,104,0,104,2775,864,3634
316021418,..,664,664,895,80,975,367,34,395,333,3,335,119,0,120,48,0,45,1766,779,2546
316021419,..,1232,1232,1072,113,1183,280,25,306,143,3,146,57,6,61,27,0,23,1578,1381,2953
316021420,..,1323,1323,2358,162,2517,1128,51,1172,1284,9,1292,511,0,511,242,0,242,5526,1540,7068
316021421,..,1120,1120,2087,91,2178,569,10,580,586,3,592,194,0,197,79,0,81,3515,1234,4749
316021422,..,888,888,1034,92,1129,413,24,435,396,0,396,175,0,175,68,0,68,2084,998,3087
316021423,..,881,881,1298,96,1396,504,35,542,491,8,504,193,0,195,74,0,74,2568,1026,3586
316021424,..,609,609,1017,106,1123,468,21,483,460,11,474,162,0,160,62,0,62,2161,747,2906
316031425,..,1339,1339,1756,211,1968,849,36,878,799,9,807,315,3,319,85,0,83,3801,1605,5398
316031426,..,970,970,1589,171,1758,621,27,651,578,9,588,199,0,199,73,0,73,3063,1178,4237
316031427,..,2797,2797,2901,431,3332,929,107,1034,660,29,684,237,9,250,77,4,86,4806,3374,8177
316031428,..,1583,1583,1616,282,1902,539,75,617,429,24,446,133,3,135,44,0,45,2765,1969,4733
316051434,..,423,423,791,74,862,199,14,209,174,4,173,65,0,71,17,3,19,1244,515,1764
316051435,..,1089,1089,1568,98,1662,417,14,434,332,0,332,130,0,130,40,0,40,2490,1200,3691
316051437,..,612,612,902,116,1010,356,10,371,359,4,364,119,3,120,40,0,40,1775,744,2517
316051438,..,1087,1087,1501,120,1618,587,24,605,474,3,485,171,0,176,78,0,84,2815,1237,4055
316051543,..,349,349,538,58,597,219,4,228,210,3,212,77,0,76,15,0,15,1055,417,1474
316051544,..,272,272,788,35,828,381,5,386,515,3,515,199,0,200,75,0,76,1953,324,2278
316061439,..,538,538,1011,67,1080,446,11,461,441,0,439,204,0,204,116,0,113,2217,620,2844
316061440,..,909,909,1494,76,1567,429,10,442,309,4,317,148,3,149,68,0,68,2450,1007,3457
316061441,..,315,315,769,56,829,322,5,330,312,0,312,157,0,157,77,3,73,1631,379,2015
316061442,..,553,553,1144,92,1239,570,8,577,613,0,622,286,0,286,133,0,133,2744,658,3407
316061443,..,566,566,1006,80,1084,302,7,304,266,3,264,112,0,112,63,0,63,1744,658,2397
316061444,..,617,617,1258,75,1335,577,10,587,609,0,611,253,0,253,178,0,178,2875,706,3582
316071545,..,590,590,1078,61,1143,458,9,466,468,0,469,200,0,200,95,0,95,2301,659,2966
316071546,..,280,280,455,24,483,182,4,184,206,0,206,96,0,96,53,0,53,994,311,1304
316071547,..,645,645,1273,104,1379,578,13,592,598,3,602,265,0,265,130,0,130,2843,765,3607
316071548,..,1982,1982,2240,237,2475,1061,29,1090,992,13,1000,471,3,476,244,0,252,5013,2265,7280
316081549,..,1521,1521,2924,202,3129,1153,37,1188,1194,8,1203,494,3,496,256,0,255,6020,1771,7789
317011445,..,248,248,732,29,755,370,6,380,433,0,431,212,0,217,107,0,107,1854,282,2135
317011446,..,1444,1444,1514,196,1707,653,61,709,574,26,601,276,6,282,183,0,185,3200,1732,4934
317011447,..,1442,1442,1242,122,1362,511,23,535,393,4,398,189,0,190,116,0,118,2442,1594,4035
317011448,..,657,657,767,109,879,309,40,347,287,39,326,159,24,184,107,27,134,1626,906,2531
317011449,..,277,277,697,42,738,306,4,311,407,0,407,212,0,212,111,0,111,1734,324,2057
317011450,..,505,505,1602,52,1646,679,3,681,774,4,776,422,0,422,211,0,211,3683,562,4243
317011451,..,618,618,1354,84,1440,584,14,600,559,4,565,312,3,311,192,0,191,3001,725,3730
317011452,..,353,353,849,32,878,337,13,345,410,7,416,206,0,206,88,0,86,1893,403,2296
317011453,..,1364,1364,1194,161,1355,498,31,524,392,7,399,161,3,164,83,3,79,2327,1559,3887
317011454,..,771,771,693,96,786,310,19,326,220,8,224,89,0,93,67,0,67,1373,889,2267
317011455,..,846,846,1149,71,1215,448,6,456,386,7,387,189,0,186,85,0,85,2255,932,3185
317011456,..,1892,1892,1624,203,1828,689,39,736,546,6,556,220,3,228,119,3,123,3202,2152,5353
317011457,..,1213,1213,1156,96,1248,461,24,484,477,4,483,229,0,227,69,0,75,2391,1339,3730
317011458,..,695,695,1406,82,1484,706,16,723,767,13,783,372,0,372,181,0,181,3425,811,4233
317011459,..,1629,1629,1786,130,1921,686,27,713,517,4,522,270,0,270,158,0,158,3417,1793,5211
318011460,..,1084,1084,1173,68,1244,483,10,497,447,9,450,179,0,178,76,0,76,2362,1172,3533
318011461,..,766,766,1104,61,1170,384,4,393,384,3,385,191,0,191,70,4,73,2140,842,2980
318011462,..,866,866,954,78,1029,348,12,360,352,9,356,151,0,151,87,0,87,1894,960,2856
318011463,..,343,343,430,25,455,180,3,181,166,0,170,80,0,80,75,0,75,926,369,1295
318011464,..,618,618,615,35,647,198,3,202,187,0,183,90,0,90,29,0,29,1115,652,1770
318011465,..,646,646,1046,34,1084,333,3,332,281,0,281,115,0,115,43,0,38,1808,689,2499
318011466,..,68,68,71,3,78,57,3,66,60,0,64,48,0,48,160,0,160,405,79,483
318021467,..,464,464,553,84,633,286,23,306,224,3,232,99,4,104,49,0,54,1212,580,1789
318021468,..,311,311,880,48,927,496,27,522,562,16,574,269,5,273,108,0,109,2314,402,2719
318021469,..,429,429,363,52,419,144,6,145,167,3,167,63,0,63,23,0,23,761,493,1256
318021470,..,240,240,748,45,792,423,15,434,513,3,517,235,0,234,94,0,94,2008,302,2310
318021471,..,830,830,1217,116,1336,549,16,560,528,8,539,259,0,259,156,0,156,2713,971,3683
318021472,..,580,580,683,69,750,296,18,308,275,11,283,139,6,140,98,3,100,1483,683,2163
318021473,..,894,894,2319,211,2525,1415,34,1448,1409,10,1418,637,0,642,280,0,280,6059,1150,7207
318021474,..,392,392,694,179,872,341,98,438,340,70,412,129,24,155,68,13,83,1575,783,2355
318021475,..,1134,1134,752,146,899,346,21,372,209,4,209,63,0,67,38,0,38,1400,1307,2709
318021476,..,810,810,865,124,989,448,13,459,359,10,363,174,3,180,103,0,103,1952,961,2908
318021477,..,429,429,455,60,515,240,9,253,174,3,178,82,0,77,69,0,69,1016,500,1522
318021478,..,881,881,641,95,737,253,14,268,209,0,209,90,0,90,33,0,33,1222,999,2218
318021479,..,790,790,525,93,622,243,8,253,221,0,219,75,0,75,29,0,29,1095,890,1985
318021480,..,499,499,1041,75,1117,639,15,659,587,6,592,256,0,255,223,0,223,2743,601,3339
318021481,..,715,715,818,87,907,443,6,454,351,6,362,203,3,205,121,0,121,1944,826,2766
318021482,..,794,794,1612,104,1724,1018,40,1061,1003,10,1013,402,0,404,174,0,174,4211,950,5163
318021483,..,410,410,387,45,435,91,3,98,50,0,50,27,0,27,11,0,11,563,462,1024
318021484,..,489,489,985,91,1072,600,30,635,570,9,577,248,0,253,86,0,86,2486,619,3106
318021485,..,498,498,413,31,440,170,5,174,163,0,163,67,0,66,31,0,31,836,539,1376
318021486,..,516,516,854,64,919,347,6,353,298,0,298,131,0,131,82,0,83,1708,587,2296
318021487,..,518,518,690,106,792,385,38,430,392,8,396,169,0,169,59,0,59,1692,679,2366
318021488,..,832,832,634,119,750,262,22,286,180,6,190,66,0,66,33,0,33,1179,980,2162
318021489,..,314,314,628,33,661,223,3,225,200,0,200,99,0,99,56,0,56,1206,351,1553
318021490,..,1437,1437,1224,264,1491,356,64,416,273,8,283,70,3,77,23,0,23,1952,1780,3729
318021491,..,475,475,632,67,700,312,12,325,243,0,243,115,0,115,46,0,46,1352,553,1907
319011492,..,509,509,649,44,690,288,5,289,262,3,266,124,0,124,56,0,56,1378,564,1938
319011493,..,1496,1496,2798,171,2970,750,23,777,767,9,776,346,4,346,146,0,146,4817,1701,6515
319011494,..,246,246,556,22,576,252,9,261,271,0,271,141,0,141,64,0,64,1280,279,1561
319011495,..,1013,1013,671,133,801,292,21,317,203,5,204,87,4,87,57,3,63,1304,1182,2486
319011496,..,485,485,688,49,741,260,10,268,313,4,320,122,3,125,59,0,59,1441,545,1991
319011497,..,757,757,1112,73,1184,339,11,350,258,4,260,128,0,130,80,0,79,1922,847,2765
319011498,..,570,570,1221,83,1303,429,7,438,397,3,400,211,0,213,105,0,104,2361,674,3030
319011499,..,862,862,1601,102,1699,443,7,452,356,0,359,172,0,172,118,0,118,2689,981,3668
319011500,..,865,865,1059,69,1124,376,8,381,326,4,327,133,0,133,61,0,62,1952,950,2899
319011501,..,768,768,722,63,781,332,9,341,253,3,257,89,0,93,51,0,51,1445,843,2288
319011502,..,1175,1175,1377,131,1505,635,14,655,447,4,452,202,0,202,130,0,130,2786,1331,4122
319021503,..,761,761,906,56,960,309,20,325,243,17,256,126,7,130,72,8,80,1648,863,2508
319021504,..,557,557,762,60,818,247,4,252,204,0,204,91,0,91,53,0,53,1357,625,1978
319021505,..,1111,1111,1317,102,1424,515,32,540,456,4,463,237,0,237,119,0,119,2641,1247,3896
319021506,..,1019,1019,1206,94,1297,393,10,399,342,0,341,202,0,201,188,0,188,2328,1121,3448
319021507,..,267,267,568,45,608,192,9,198,179,0,176,105,0,105,48,0,48,1090,318,1413
319021508,..,439,439,527,39,564,142,0,143,131,0,131,92,0,92,25,0,25,925,482,1406
319021509,..,1106,1106,1489,139,1629,425,9,431,327,0,329,182,0,182,121,0,121,2538,1254,3794
319021510,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
319031511,..,856,856,1229,88,1321,206,6,217,132,0,132,92,0,92,50,0,50,1708,953,2660
319031512,..,1710,1710,1772,185,1958,730,27,765,582,7,586,270,3,276,171,3,169,3524,1937,5462
319031513,..,654,654,885,53,935,347,12,363,317,3,319,135,0,135,92,0,92,1778,719,2494
319031514,..,1458,1458,2511,165,2683,934,20,955,848,4,852,390,0,391,291,0,291,4974,1651,6619
319031515,..,389,389,547,35,575,167,4,169,136,0,136,92,0,92,35,0,35,975,422,1403
319041516,..,274,274,625,39,664,246,11,253,241,0,241,98,0,98,67,0,67,1274,320,1588
319041517,..,230,230,712,36,745,264,5,273,244,0,244,120,0,120,62,0,62,1403,267,1671
319041518,..,1434,1434,2304,157,2456,639,26,670,505,10,507,281,3,285,137,0,140,3866,1630,5492
319041519,..,539,539,899,62,965,282,3,282,238,0,238,99,0,102,58,0,58,1579,606,2182
319041520,..,2027,2027,2234,224,2455,697,17,721,527,4,529,229,0,229,133,0,133,3811,2268,6084
319041521,..,1277,1277,1887,169,2061,634,16,651,565,0,563,223,0,218,119,0,126,3420,1467,4891
319051522,..,906,906,1588,135,1727,426,5,430,329,0,329,160,0,160,93,0,93,2600,1052,3650
319051523,..,317,317,431,20,450,166,10,173,133,0,133,76,0,76,31,0,31,836,346,1189
319051524,..,2247,2247,2378,227,2605,885,27,911,710,12,721,329,0,330,191,0,191,4494,2514,7002
319051525,..,845,845,1447,137,1581,362,5,368,291,0,291,121,0,121,77,0,77,2293,991,3283
319051526,..,382,382,817,37,853,289,4,292,265,0,267,117,0,117,69,0,69,1547,427,1977
397979799,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399999499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401011001,..,2513,2513,1596,705,2305,439,330,770,222,106,326,52,22,76,11,13,23,2326,3690,6014
401011002,..,1042,1042,903,146,1053,245,53,300,151,35,184,52,5,54,14,4,19,1374,1292,2667
401021003,..,383,383,903,35,940,381,3,384,431,0,431,157,0,157,88,0,88,1956,413,2370
401021004,..,1170,1170,2151,83,2235,977,8,986,1253,3,1257,450,0,449,136,0,136,4964,1269,6236
401021005,..,322,322,571,14,588,214,6,218,258,3,262,122,0,122,30,0,30,1196,346,1544
401021006,..,728,728,1171,43,1217,481,4,480,492,0,495,226,0,226,85,0,87,2461,785,3245
401021007,..,1506,1506,1970,123,2093,989,30,1021,1074,6,1082,448,0,449,162,0,162,4655,1667,6319
401021008,..,455,455,823,35,861,359,6,361,390,0,391,143,0,143,54,0,54,1768,492,2258
401021009,..,375,375,576,31,612,340,3,343,326,0,326,129,0,129,34,0,34,1409,413,1821
401021010,..,342,342,647,30,672,298,0,299,367,0,367,130,0,131,60,0,60,1491,377,1866
401031011,..,1737,1737,2173,156,2326,1043,35,1084,1214,12,1228,453,11,462,143,3,145,5022,1956,6980
401031012,..,731,731,1106,47,1151,502,22,521,655,5,659,254,0,256,90,0,90,2605,811,3414
401031013,..,2177,2177,1856,124,1981,767,35,803,928,22,946,371,3,370,95,5,100,4017,2365,6382
401041014,..,619,619,1069,47,1122,602,12,607,684,3,684,241,0,246,57,0,57,2655,680,3338
401041015,..,2205,2205,2339,168,2502,1155,39,1191,1152,24,1176,398,10,410,148,3,151,5186,2445,7635
401041016,..,2330,2330,2544,183,2722,1280,56,1338,1385,40,1423,430,11,438,179,4,184,5812,2622,8435
401051017,..,1776,1776,1329,236,1562,517,100,623,388,18,405,91,5,95,25,0,27,2349,2138,4486
401051018,..,1793,1793,1459,168,1629,683,54,734,669,29,702,204,9,208,66,4,65,3073,2054,5128
401051019,..,1567,1567,1507,181,1691,738,65,804,768,41,804,262,6,269,52,6,58,3332,1867,5194
401061020,..,757,757,680,68,750,360,21,381,366,13,376,126,0,130,32,3,39,1559,867,2430
401061021,..,1406,1406,1437,200,1641,790,96,885,918,41,959,308,16,329,98,8,110,3554,1774,5329
401061022,..,914,914,925,87,1009,344,34,385,410,8,418,149,5,155,59,6,58,1888,1053,2938
401071023,..,1984,1984,2054,286,2343,965,92,1054,1030,32,1064,341,6,347,84,0,86,4471,2408,6879
401071024,..,2481,2481,2348,256,2606,1004,98,1106,1148,26,1175,396,8,413,83,4,84,4979,2882,7863
402011025,..,639,639,978,47,1031,532,9,541,618,0,618,261,0,261,109,0,109,2500,701,3200
402011026,..,2230,2230,2540,166,2703,1141,13,1156,1005,0,1010,403,0,408,183,0,183,5266,2412,7682
402011027,..,334,334,565,33,600,307,3,305,358,0,358,164,0,171,84,0,84,1485,373,1855
