SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
124011453,0,3,9,0,0,16,30,0,0,3,0,0,0,3,0,0,6,0,0,0,10,7,16,18,9,0,0,48,13,4,5,3,3,0,24,37,3,15,0,3,0,61,94,3,38,3,0,0,131,195,3,42,0,0,0,249,43,3,9,0,0,0,57,8,0,3,0,0,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,13,405,41,156,18,10,19,636
124011454,0,0,25,0,3,11,38,0,0,3,6,0,0,4,3,3,7,4,0,0,20,7,18,16,8,3,0,49,6,3,12,8,0,0,32,33,3,30,21,0,0,87,105,3,66,0,0,0,173,335,0,81,3,4,0,428,164,0,33,0,0,0,196,38,0,4,0,0,0,44,6,0,3,0,0,0,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,3,0,29,708,29,281,65,13,13,1114
124011455,3,0,13,4,0,11,30,0,0,0,0,0,0,0,0,4,3,0,0,0,8,4,8,8,4,0,0,23,3,7,4,0,0,0,19,5,7,9,0,0,0,24,52,0,29,0,4,0,80,142,4,35,0,0,3,176,58,0,5,0,0,0,67,20,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,15,292,30,110,7,8,14,465
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124031457,0,0,19,0,0,0,21,0,0,0,0,0,0,0,3,21,4,3,0,0,35,3,25,8,0,0,0,36,5,12,16,0,0,0,34,24,8,23,0,0,3,59,126,6,57,0,3,0,196,511,4,70,0,5,6,601,139,0,26,0,0,0,169,8,0,5,0,0,0,14,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,6,0,0,0,28,841,91,231,7,10,11,1191
124031458,4,5,14,0,0,17,43,0,18,0,0,0,0,15,0,82,0,0,3,0,92,3,75,13,6,0,0,98,5,43,12,0,0,0,60,14,39,18,3,31,3,116,60,35,49,5,0,0,151,402,65,79,8,0,4,564,505,3,56,0,3,0,575,203,0,16,0,0,0,225,26,0,8,0,0,0,37,13,0,0,0,0,0,13,3,0,0,0,0,0,3,3,0,0,0,0,0,5,22,25,12,3,3,0,66,1264,389,283,31,53,26,2043
124031459,0,4,19,0,0,16,41,0,7,0,0,0,0,3,0,40,0,3,0,0,45,0,14,3,3,0,0,19,7,8,4,0,0,0,21,7,8,10,0,0,0,21,32,6,32,0,0,0,70,251,13,49,0,0,0,311,144,5,17,3,0,0,167,59,0,8,0,0,0,66,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,0,0,20,516,109,144,17,6,19,807
124031460,0,3,9,0,0,9,23,0,3,0,0,0,0,3,0,16,0,0,0,0,20,3,5,7,0,0,0,15,5,0,9,0,0,0,15,8,5,14,3,27,0,60,34,5,24,3,8,0,85,443,5,62,0,0,5,519,441,0,50,0,4,0,497,83,0,11,0,3,0,95,16,0,3,0,0,0,23,11,0,3,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,3,16,0,3,0,38,1063,56,215,13,47,13,1401
124031461,0,7,16,0,3,12,39,0,6,0,0,0,0,8,3,59,0,0,6,0,74,5,34,9,9,0,0,54,4,27,9,3,0,0,46,54,17,14,5,0,0,84,212,8,71,0,0,0,291,728,21,94,3,3,0,856,219,0,29,0,3,0,252,42,0,9,0,0,0,47,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,14,0,3,3,47,1291,197,258,21,21,17,1805
124031462,3,24,13,0,0,5,48,0,20,0,3,0,0,21,0,147,7,4,3,3,166,11,94,16,38,0,0,168,30,37,19,15,0,0,98,169,46,40,9,14,3,278,536,42,68,17,4,5,671,896,38,117,3,10,3,1055,179,3,25,0,0,0,202,27,0,3,0,0,0,26,12,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,24,17,3,3,7,76,1881,477,316,95,31,26,2838
124031463,3,0,18,0,0,16,42,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,3,0,3,0,10,0,0,9,0,0,0,11,9,0,13,0,0,0,27,20,0,18,0,3,0,44,48,0,22,0,0,0,73,118,0,20,0,0,0,137,75,0,8,0,0,0,80,20,0,3,0,3,0,20,12,0,3,0,0,0,16,3,0,0,0,0,0,6,3,0,0,0,0,0,4,8,0,6,0,4,0,21,320,0,122,3,15,18,487
124031464,0,43,12,0,6,12,72,0,28,0,6,0,0,37,8,228,8,4,0,0,247,16,89,8,25,0,3,144,15,38,12,19,0,0,88,172,34,35,8,4,0,258,525,55,79,18,5,3,683,897,31,87,3,3,3,1017,149,0,11,0,3,0,162,64,0,5,0,0,0,64,4,4,0,0,0,0,7,3,0,0,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,3,36,39,9,3,4,4,94,1897,584,267,93,26,27,2891
124031465,0,0,6,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,0,3,7,0,8,0,0,0,12,24,0,6,0,0,0,33,44,0,14,0,0,0,61,20,0,4,0,0,0,20,10,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,110,0,50,0,3,5,175
124041466,0,5,20,0,9,16,52,0,5,0,3,0,0,14,0,28,3,0,0,0,34,9,81,25,10,0,0,127,13,27,9,3,0,0,57,63,17,27,0,29,3,136,266,20,43,5,8,0,345,558,29,67,0,3,3,658,217,4,17,0,7,0,241,26,0,5,0,0,0,35,6,0,0,0,0,0,12,3,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,21,5,7,3,0,0,39,1181,219,235,27,64,21,1752
124041467,3,15,15,0,3,13,48,0,6,0,0,0,0,9,6,51,0,5,3,0,67,12,137,3,19,0,0,170,11,56,14,14,0,0,93,44,71,22,4,57,0,197,177,43,42,4,9,0,278,578,57,71,8,7,0,724,262,9,28,0,0,0,303,29,3,0,0,0,0,30,10,0,0,0,0,0,11,3,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,13,31,10,8,5,3,72,1161,486,222,62,86,18,2037
124041468,0,0,12,0,4,11,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,6,0,0,0,13,0,0,9,0,0,0,9,5,0,4,0,0,0,17,9,0,15,0,3,0,26,50,0,27,0,6,0,80,43,0,11,0,0,0,59,19,0,7,0,0,0,23,12,0,0,0,0,0,15,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,3,0,19,169,0,107,0,14,13,303
124051469,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,3,8,0,0,0,8,9,3,7,0,3,0,17,116,8,27,0,7,3,157,67,0,10,0,0,0,83,18,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,219,13,66,0,8,3,314
124051470,0,0,17,0,0,12,27,0,0,0,0,0,0,3,0,9,3,0,0,0,17,0,3,4,0,0,0,16,3,4,4,0,0,0,12,9,3,10,0,0,0,24,41,5,38,0,0,0,93,426,5,119,0,10,5,561,238,0,33,0,0,0,266,36,0,7,0,0,0,38,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,7,0,0,0,29,767,42,245,8,23,17,1100
124051580,0,8,21,0,0,9,34,0,8,0,3,0,0,7,0,33,9,0,0,0,41,3,27,10,4,0,0,39,10,9,9,0,0,0,26,22,4,19,3,0,0,56,125,19,36,3,7,0,186,556,14,73,0,10,5,662,78,0,12,0,3,0,95,9,0,0,0,0,0,7,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,8,0,3,0,38,826,131,204,19,22,14,1215
124051581,4,26,12,7,3,11,65,0,19,0,0,0,0,18,3,163,10,5,0,0,179,10,98,14,16,0,0,148,38,34,18,3,0,0,99,123,31,34,4,4,0,196,514,69,72,9,3,3,668,1036,39,95,3,14,4,1193,71,3,16,0,4,0,100,22,0,8,0,0,0,30,3,0,0,0,0,0,9,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,33,14,6,5,3,89,1868,511,304,54,37,31,2799
125011473,8,0,35,0,4,4,48,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,7,0,3,0,15,5,0,0,0,0,0,12,19,0,9,0,8,0,44,56,3,18,3,0,0,80,366,4,46,0,5,0,427,1239,3,85,0,3,3,1338,729,0,44,0,3,0,776,202,0,14,0,0,0,214,106,0,17,0,0,0,122,30,0,7,0,0,0,32,18,0,4,0,0,0,25,51,0,11,4,3,0,68,2835,17,302,8,34,16,3206
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,16,3,27,0,0,17,63,0,8,0,7,0,0,13,15,44,12,3,3,3,74,6,24,15,3,3,0,49,6,8,8,0,5,0,30,11,7,7,4,3,0,33,99,5,38,3,6,0,156,386,7,83,4,23,5,507,471,10,85,0,29,4,597,196,3,44,0,11,0,258,27,3,8,3,3,0,42,13,0,3,0,0,0,14,0,0,0,0,0,0,3,3,0,0,0,0,0,4,23,12,30,8,6,0,86,1270,134,370,36,95,25,1935
125011583,6,3,19,0,3,7,37,3,3,0,0,0,0,10,7,38,16,3,0,0,66,12,21,13,5,0,0,49,16,12,11,3,3,0,41,78,8,8,9,0,0,97,218,0,45,0,12,0,273,771,11,83,8,29,4,908,263,0,43,0,11,0,316,47,0,11,0,5,0,60,5,0,0,0,0,0,13,4,0,3,0,0,0,6,3,0,0,0,0,0,4,3,0,3,0,0,0,7,28,5,16,0,3,8,60,1460,107,273,28,56,24,1944
125011584,0,13,12,0,3,3,29,0,10,0,0,0,0,12,0,58,5,0,0,0,67,3,21,8,5,0,0,40,3,5,9,4,0,0,22,3,15,8,3,3,0,34,16,4,17,0,0,0,37,91,5,34,4,12,0,153,140,3,21,0,7,3,181,52,0,12,0,0,0,71,25,0,4,0,0,0,28,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,10,6,3,0,34,355,153,143,23,31,15,718
125011585,0,6,15,0,0,11,30,0,10,3,0,0,0,11,4,30,5,0,0,0,44,5,39,8,0,0,0,56,3,4,3,0,0,0,18,17,16,17,0,3,0,54,130,12,25,3,0,3,179,310,10,58,0,3,0,380,176,4,30,0,10,0,219,36,0,13,0,5,0,54,5,0,3,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,8,15,4,0,0,40,717,129,185,9,25,14,1087
125011586,13,10,42,7,3,11,81,0,9,0,0,0,0,18,4,32,14,3,4,0,60,21,20,16,0,7,0,66,18,9,21,3,0,0,51,16,12,14,3,13,0,49,95,4,29,0,5,0,130,369,14,80,4,5,0,473,556,3,78,0,11,0,651,293,0,67,0,6,0,367,130,0,21,3,0,0,159,44,0,8,0,0,0,61,9,0,0,0,0,0,8,14,0,7,0,0,0,21,46,10,34,5,13,6,117,1636,127,431,33,61,21,2310
125011587,3,13,4,0,0,4,22,0,10,0,0,0,0,10,0,65,3,3,0,0,68,0,35,7,0,0,0,43,3,11,7,0,0,0,20,11,7,6,0,0,0,30,44,14,13,0,0,0,75,190,3,22,3,3,0,219,106,5,14,0,0,0,135,15,0,7,0,0,0,26,7,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,11,3,4,0,32,386,171,102,11,17,6,684
125021476,11,10,27,6,5,13,71,0,0,0,0,0,0,0,3,44,3,22,0,0,78,3,14,12,23,3,0,56,7,0,8,3,0,0,11,11,8,8,3,29,0,63,27,4,29,4,0,0,61,169,3,57,0,3,3,236,611,4,104,0,3,0,723,395,0,49,3,3,0,452,178,0,23,0,3,0,209,69,0,9,0,0,0,81,20,0,3,0,0,0,26,12,0,3,0,0,0,10,26,3,30,6,0,3,71,1541,93,374,65,64,21,2159
125021477,0,71,35,3,3,13,123,0,45,0,3,0,0,57,0,298,3,6,0,3,320,3,136,15,12,3,4,173,5,64,8,3,8,0,92,14,74,7,6,155,0,255,42,51,29,0,36,0,158,260,36,55,0,6,0,363,456,31,61,0,9,0,560,216,14,36,0,0,0,262,96,0,9,0,0,0,109,30,0,6,0,0,0,34,11,0,0,0,0,0,12,3,0,0,0,0,0,3,30,42,13,0,8,5,99,1174,872,278,35,226,31,2620
125021478,0,73,17,14,0,18,123,0,50,0,0,0,0,51,3,335,6,6,0,5,365,0,129,8,15,0,0,156,9,57,14,4,3,0,82,23,55,13,12,4,3,106,35,40,25,19,3,0,118,266,38,43,7,0,0,352,327,12,51,0,5,0,395,218,3,35,0,0,0,254,90,0,9,0,3,0,103,18,0,0,0,0,0,26,9,0,4,0,0,0,15,4,0,3,0,0,0,11,14,44,12,8,3,4,81,1014,828,238,104,26,28,2241
125031479,0,44,33,7,6,14,97,0,25,0,3,0,0,24,0,252,9,10,3,0,276,7,110,10,12,3,0,143,0,54,8,5,0,3,75,15,46,12,10,3,0,95,53,44,41,3,6,0,153,283,34,84,6,21,0,427,283,20,67,3,16,3,392,95,4,17,0,3,0,117,24,5,4,0,0,0,30,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,29,20,3,7,3,83,788,662,312,57,72,30,1917
125031480,3,34,30,3,3,13,88,0,28,3,3,0,0,35,5,232,9,5,3,0,251,11,138,15,18,4,3,196,17,53,10,0,3,0,88,130,33,23,0,3,0,186,234,49,52,6,3,3,346,223,30,78,3,17,3,362,123,6,36,0,17,0,181,15,0,8,0,7,0,33,17,0,0,0,0,0,16,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,37,17,3,3,3,90,802,639,300,34,66,36,1875
125031481,5,35,38,6,3,16,104,0,24,0,0,0,0,30,11,123,13,5,9,0,162,23,50,30,21,3,0,124,16,32,29,0,0,0,81,26,33,22,4,5,0,88,130,24,38,7,8,0,214,730,26,133,0,32,3,928,405,11,86,0,31,3,541,92,0,26,0,6,0,131,21,0,11,0,0,0,29,4,0,5,0,0,0,8,3,0,4,0,0,0,4,3,0,0,0,0,0,7,27,24,32,4,4,3,97,1493,381,481,54,109,28,2552
125031482,7,3,26,3,0,17,57,0,7,0,3,0,0,11,0,44,7,0,0,0,57,3,25,11,5,0,0,40,7,12,5,0,0,0,30,35,13,11,0,9,0,65,26,15,17,3,0,0,63,243,10,68,0,6,0,341,427,6,56,4,0,7,502,181,0,17,0,5,0,199,60,0,8,0,0,0,67,9,0,3,0,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,4,11,6,11,0,3,7,35,1008,148,245,24,27,28,1483
125031483,9,53,35,4,3,17,121,0,43,0,9,0,0,61,3,282,0,12,0,3,299,3,180,13,42,3,0,245,9,106,10,14,7,3,141,19,82,17,15,9,0,133,87,52,31,15,9,0,194,427,51,103,7,25,7,624,311,15,95,0,20,6,454,79,0,25,0,0,0,116,23,0,0,0,4,0,32,3,3,3,0,0,0,13,0,0,0,0,0,0,4,3,0,0,0,0,0,3,21,50,14,9,9,4,102,998,922,359,134,83,47,2538
125031484,8,19,35,3,0,13,82,0,23,0,14,0,0,40,0,166,4,18,0,0,189,16,89,17,34,3,3,162,20,35,18,13,4,0,84,24,27,27,7,3,0,84,175,15,54,9,3,0,260,753,16,100,4,23,13,901,302,8,77,0,20,0,404,123,4,12,0,4,4,151,52,0,6,0,4,0,64,14,3,0,0,0,0,19,0,0,0,3,0,0,3,3,0,3,0,0,0,3,28,20,15,7,7,3,83,1525,427,363,114,74,35,2532
125031485,15,26,40,3,3,24,111,0,22,3,3,0,0,30,13,217,8,7,0,0,245,24,113,21,11,3,0,177,18,66,16,5,0,0,108,50,47,25,11,0,0,133,254,29,61,4,8,3,363,1341,40,145,5,22,0,1563,632,16,91,0,26,3,764,204,0,32,0,6,0,239,76,0,11,0,0,3,88,23,0,3,0,0,0,25,6,0,3,0,0,0,12,4,0,4,0,0,0,10,53,33,30,9,6,10,137,2704,615,486,70,70,51,3995
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125041489,3,24,35,0,16,21,96,0,34,0,9,0,0,43,5,201,9,13,0,3,225,13,79,15,24,6,0,137,17,35,15,16,8,3,89,37,32,17,8,5,0,101,211,28,76,23,3,0,339,1526,26,151,9,13,3,1723,1097,15,106,0,10,3,1234,329,0,51,0,3,0,381,46,0,15,0,5,0,64,16,0,3,0,0,0,20,7,0,0,0,0,0,8,3,0,0,0,0,0,6,53,23,22,13,5,0,115,3363,500,511,115,68,40,4591
125041490,0,0,6,3,3,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,8,25,0,20,0,0,0,42,63,0,9,0,0,0,74,77,0,14,0,0,4,89,39,0,6,0,0,0,47,11,0,4,0,0,0,14,3,0,0,0,0,0,6,0,0,3,0,0,0,4,8,0,3,0,0,0,11,234,0,68,4,4,10,317
125041491,4,6,15,3,0,4,39,0,18,0,3,0,0,17,4,96,9,10,15,0,132,6,40,10,32,4,0,93,8,29,13,12,0,0,59,22,32,15,20,0,0,82,70,17,20,12,28,3,150,1106,22,105,10,53,0,1295,1238,7,72,0,10,6,1337,189,0,23,0,0,0,213,20,0,0,0,0,0,28,3,0,3,0,0,0,7,5,0,0,0,0,0,9,8,0,0,0,0,0,7,33,12,17,10,4,8,82,2722,278,292,109,123,21,3542
125041492,8,41,41,3,0,15,108,0,31,0,3,0,0,38,12,180,9,6,7,0,219,23,79,31,11,10,0,149,29,20,33,7,0,0,88,69,17,43,4,3,3,144,493,17,90,3,8,3,615,2597,31,297,19,24,9,2981,1451,3,172,3,22,7,1654,544,0,74,0,4,0,619,66,0,22,0,0,0,92,34,0,12,0,0,0,45,12,0,6,0,0,0,14,19,0,3,0,0,0,25,72,35,38,3,10,4,158,5420,453,870,67,84,43,6941
125041493,3,11,25,3,5,22,70,0,15,4,4,0,3,23,5,106,10,7,3,0,127,0,66,8,11,0,0,82,9,30,12,0,0,0,56,25,23,23,3,0,0,78,51,18,43,5,0,0,122,517,48,105,9,3,0,683,449,8,60,3,4,0,531,105,0,21,0,3,0,130,40,0,4,0,0,0,42,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,14,14,4,0,4,65,1241,349,337,53,24,27,2021
125041494,0,0,3,3,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,8,0,0,11,0,0,3,0,0,0,4,4,0,3,0,0,0,5,6,3,4,0,0,0,16,29,0,11,0,4,0,43,130,0,31,0,3,0,158,75,0,9,0,0,0,90,23,0,4,0,0,0,22,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,3,3,22,272,4,84,20,7,5,396
125041588,0,13,11,0,0,7,39,3,16,4,9,0,0,35,0,104,3,6,0,0,117,5,50,4,15,0,0,76,4,27,5,3,0,0,39,23,17,9,3,0,0,56,42,12,22,0,0,0,79,536,12,65,0,7,0,626,264,3,40,0,3,0,308,54,0,10,0,0,0,62,15,0,3,0,0,0,15,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,7,4,0,6,53,970,273,185,48,19,14,1511
125041589,6,36,11,3,0,5,63,0,19,0,5,0,0,27,7,229,6,3,0,0,249,9,86,5,12,3,0,118,13,34,15,0,0,0,61,12,30,12,3,0,0,56,68,27,24,0,3,0,126,967,30,103,6,8,3,1119,525,3,47,0,14,0,591,105,0,12,3,0,0,120,20,0,7,0,0,0,28,4,0,3,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,7,27,33,13,3,3,4,74,1764,524,266,45,34,21,2660
126011495,8,3,66,3,0,23,101,0,3,4,0,0,0,4,3,18,3,0,0,0,28,4,7,21,19,3,0,63,4,8,27,3,0,0,45,15,0,20,0,4,0,39,25,0,30,0,15,0,69,244,0,45,3,0,0,298,669,3,80,3,3,0,756,664,0,78,0,7,0,749,224,0,51,0,0,0,280,112,0,10,0,0,0,126,64,0,12,0,0,0,76,34,0,11,0,0,0,50,32,0,30,0,3,4,75,2106,40,483,39,57,31,2749
126011496,0,7,20,0,5,9,46,0,4,0,11,0,0,13,3,26,5,0,3,0,41,0,13,8,11,4,0,32,0,7,10,0,0,0,17,8,0,6,0,0,0,15,22,4,8,5,3,0,39,78,0,25,27,4,0,136,168,3,23,0,0,0,195,161,4,21,0,0,0,191,111,0,15,0,3,0,130,73,0,6,0,0,0,84,39,0,0,0,0,0,39,35,0,6,0,0,0,43,8,0,5,4,0,7,27,715,69,160,60,18,21,1042
126021497,5,15,50,0,9,24,96,0,11,0,0,0,0,14,9,63,10,5,4,0,96,7,48,34,9,3,4,109,9,24,19,7,9,0,67,16,11,18,6,20,0,72,46,13,23,0,3,0,85,422,14,74,3,3,0,518,366,3,87,3,5,0,465,314,8,63,0,0,0,388,199,0,31,0,3,0,245,81,0,16,0,0,0,100,33,0,3,0,0,0,37,25,0,10,0,3,0,46,36,21,44,8,10,8,118,1578,230,475,45,68,37,2433
