SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
502011026,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,51,6,52,0,52,..,9,0,9,204,210,2680,57,4,58,204,2942,2613,..,..,..,..,2613,..,16,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0
502011027,0,5,0,5,..,92,3,93,0,93,..,24,0,27,0,27,..,5,0,4,0,9,..,12,3,14,0,14,..,0,0,0,0,0,..,0,4,11,0,11,..,153,30,182,8,182,..,606,65,670,14,679,..,24,3,27,485,515,7445,633,70,696,502,8640,7858,..,..,..,..,7858,..,110,3,108,0,108,..,7,0,7,0,8,..,3,0,3,0,3,..,10,0,10,0,10,..,34,8,43,0,46,..,5,0,5,0,5,..,44,10,59,0,65,..,8,0,8,0,8,..,17,0,17,0,17,..,17,0,17,0,17,..,32,0,33,0,30,..,3,0,3,0,3,..,0,0,0,0,0,..,14,3,11,0,11,..,4,0,3,0,3,..,13,3,11,0,11,..,3,0,3,0,3,..,16,0,16,0,16,..,42,7,53,0,51,..,40,3,42,0,41,..,20,3,24,0,24,..,10,3,16
502011028,0,0,0,0,..,51,3,57,0,57,..,6,0,7,0,7,..,3,0,3,0,3,..,8,0,8,0,12,..,0,0,0,0,0,..,9,0,8,0,8,..,56,11,69,0,67,..,289,26,315,7,319,..,20,3,27,323,348,4103,309,31,340,332,4770,4643,..,..,..,..,4643,..,16,0,16,0,20,..,0,0,0,0,0,..,3,0,6,0,6,..,5,7,7,0,10,..,17,10,22,0,22,..,0,0,3,0,3,..,23,14,33,0,34,..,3,0,7,0,7,..,7,0,7,0,7,..,3,0,3,0,3,..,17,0,22,0,22,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,8,0,11,0,11,..,7,0,7,0,7,..,4,0,4,0,4,..,3,0,3,0,3,..,26,0,27,0,27,..,12,0,12,0,12,..,3,0,3,0,3,..,9,3,12
502011029,0,0,0,0,..,26,0,26,0,26,..,9,0,9,0,5,..,7,0,7,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,0,3,3,0,3,..,21,3,21,0,28,..,134,9,143,4,143,..,12,0,17,429,442,4174,149,10,156,432,4768,4316,..,..,..,..,4316,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,11,0,11,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,4,29,0,29,..,0,0,0,0,0,..,0,0,0
503011030,0,3,0,3,..,17,0,17,0,17,..,13,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,32,4,34,0,34,..,352,20,366,4,375,..,0,0,0,137,136,2720,355,20,373,143,3234,2746,..,..,..,..,2746,..,13,0,13,0,13,..,8,0,8,0,8,..,0,0,0,0,0,..,17,4,18,0,18,..,46,9,50,0,50,..,14,0,14,0,14,..,73,9,86,0,86,..,6,0,6,0,6,..,23,0,23,0,24,..,27,0,29,0,29,..,39,0,39,3,41,..,45,0,46,0,46,..,0,0,0,0,0,..,14,0,14,0,14,..,4,0,4,0,4,..,3,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,27,0,24,0,24,..,48,4,47,0,47,..,8,4,13,0,13,..,0,0,0
503011031,0,6,0,6,..,21,0,23,0,23,..,27,0,27,0,27,..,3,0,3,0,3,..,4,0,6,0,6,..,0,0,0,0,0,..,7,0,4,0,4,..,55,9,63,0,66,..,455,48,508,4,510,..,5,0,5,331,336,3004,461,48,512,335,3850,3347,..,..,..,..,3347,..,7,0,7,0,7,..,11,3,13,0,13,..,0,0,0,0,0,..,27,6,32,0,32,..,64,17,80,0,80,..,6,7,8,0,8,..,97,27,123,0,123,..,4,0,4,0,4,..,10,0,10,0,10,..,47,0,47,0,47,..,29,0,28,0,28,..,9,0,9,0,9,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,5,0,5,..,3,0,3,0,3,..,5,0,10,0,10,..,32,4,36,0,36,..,37,0,38,0,38,..,42,10,52,0,52,..,6,3,11
503011032,0,4,0,4,..,8,0,8,0,8,..,7,3,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,24,3,28,0,28,..,227,16,240,0,245,..,9,0,8,242,255,3122,233,14,251,249,3616,3254,..,..,..,..,3254,..,12,0,12,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,23,0,23,0,23,..,0,0,0,0,0,..,28,0,28,0,28,..,3,0,3,0,3,..,8,0,8,0,13,..,35,0,31,0,31,..,27,0,27,0,27,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,35,0,35,0,35,..,7,0,7,0,7,..,0,0,0
503011033,0,0,0,0,..,6,0,6,0,6,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,46,8,51,0,51,..,359,24,382,0,385,..,8,0,10,140,148,3368,365,28,388,143,3905,3375,..,..,..,..,3375,..,22,0,22,0,22,..,6,0,6,0,6,..,0,0,0,0,0,..,20,5,25,0,25,..,59,14,70,0,73,..,5,0,5,0,5,..,92,13,105,0,106,..,6,0,6,0,6,..,24,0,26,0,26,..,31,0,31,0,31,..,14,0,14,0,14,..,27,0,33,0,33,..,0,0,0,0,0,..,12,0,14,0,14,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,12,0,10,0,10,..,31,3,33,0,33,..,50,3,53,0,57,..,19,0,18,0,18,..,3,0,3
503011034,0,0,0,0,..,27,3,32,0,32,..,32,3,31,0,31,..,12,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,111,10,119,3,120,..,512,60,572,7,580,..,9,0,16,378,396,3781,523,58,584,390,4752,4481,..,..,..,..,4481,..,13,0,13,0,13,..,7,0,7,0,7,..,5,0,5,0,10,..,38,0,44,0,44,..,77,15,97,0,97,..,3,0,3,0,3,..,122,20,146,0,146,..,10,0,12,0,12,..,10,0,10,0,10,..,48,0,50,0,52,..,35,0,34,0,34,..,18,0,17,0,18,..,9,0,7,0,7,..,16,3,18,0,18,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,16,0,17,0,17,..,42,3,49,0,49,..,46,3,50,0,50,..,23,8,32,0,32,..,9,4,10
503011035,3,45,0,45,..,144,11,156,0,156,..,34,0,35,0,35,..,37,0,37,0,37,..,13,0,14,0,14,..,0,0,0,0,0,..,28,3,32,0,32,..,150,19,169,3,172,..,1974,203,2169,13,2182,..,17,6,20,408,436,6596,1991,205,2197,420,9212,6622,..,..,..,..,6622,..,34,0,36,0,41,..,33,10,47,0,43,..,0,0,0,0,0,..,222,28,248,0,248,..,695,83,776,7,777,..,71,8,79,0,79,..,988,123,1105,3,1111,..,14,0,14,0,14,..,28,0,28,0,28,..,96,0,96,0,99,..,50,0,51,0,51,..,37,3,41,0,40,..,16,4,24,0,24,..,30,3,32,0,32,..,8,0,8,0,8,..,38,3,43,0,43,..,26,4,28,0,30,..,19,0,19,0,19,..,139,13,147,0,153,..,60,0,63,0,65,..,37,9,48,0,48,..,22,8,22
503011036,0,10,0,10,..,14,0,14,0,14,..,25,3,25,0,25,..,9,0,9,0,9,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,48,3,52,0,52,..,416,25,433,0,433,..,6,0,6,219,230,3689,421,25,448,219,4355,3617,..,..,..,..,3617,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,26,0,26,..,58,11,75,0,75,..,4,0,9,0,9,..,94,13,108,0,108,..,4,0,4,0,4,..,8,0,8,0,8,..,30,0,31,0,31,..,29,0,29,0,29,..,19,0,23,0,23,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,9,0,9,0,9,..,35,0,30,0,30,..,32,0,39,0,39,..,12,0,12,0,12,..,6,0,6
503021037,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,3,3,0,3,3,8,9,..,..,..,..,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
503021038,0,0,0,0,..,4,0,4,0,4,..,40,3,42,0,42,..,0,0,0,0,0,..,7,7,6,0,6,..,0,0,0,0,0,..,24,10,39,0,39,..,87,11,95,6,100,..,666,100,762,6,774,..,20,4,23,272,293,4127,687,104,783,279,5196,4243,..,..,..,..,4243,..,4,0,4,0,4,..,23,0,22,0,22,..,0,0,0,0,0,..,37,7,40,0,40,..,58,14,78,0,78,..,19,0,17,0,17,..,114,23,136,0,136,..,9,0,11,0,11,..,12,0,12,0,12,..,32,0,32,3,38,..,31,4,36,0,36,..,55,12,66,0,70,..,0,0,0,0,0,..,7,0,5,0,5,..,3,0,4,0,4,..,11,0,11,0,11,..,0,0,3,0,3,..,5,0,5,0,5,..,25,3,23,0,23,..,223,35,253,0,256,..,28,4,31,0,31,..,16,3,16
503021039,0,3,0,3,..,26,3,26,0,26,..,51,5,55,0,55,..,7,0,7,0,12,..,15,3,17,0,17,..,5,0,7,0,7,..,75,30,102,0,102,..,176,27,201,3,205,..,1173,158,1335,16,1345,..,16,3,22,612,637,6019,1191,164,1359,623,8001,6336,..,..,..,..,6336,..,6,0,6,0,6,..,11,0,11,0,11,..,3,0,3,0,3,..,47,11,57,0,57,..,110,30,140,0,140,..,13,5,15,0,22,..,167,46,218,0,219,..,21,0,20,0,20,..,24,0,24,0,24,..,44,0,45,0,49,..,49,0,49,0,49,..,68,11,76,0,76,..,7,3,8,0,8,..,19,0,19,0,19,..,9,0,9,0,9,..,16,0,16,0,16,..,8,0,8,0,8,..,28,8,32,0,32,..,87,11,101,0,101,..,219,55,273,6,280,..,37,3,42,0,42,..,19,7,22
503021040,0,0,0,0,..,19,0,19,0,19,..,37,3,37,0,37,..,4,0,4,0,4,..,3,0,4,0,4,..,6,0,7,0,7,..,73,17,93,0,93,..,92,14,109,0,113,..,730,131,858,6,867,..,3,0,3,273,276,3204,735,131,863,287,4358,3176,..,..,..,..,3176,..,6,0,6,0,6,..,10,3,17,0,17,..,0,0,0,0,0,..,39,13,50,0,50,..,46,14,60,0,60,..,16,0,16,0,16,..,102,27,127,0,127,..,16,3,16,0,16,..,13,0,13,0,13,..,33,0,33,0,33,..,14,0,14,0,14,..,32,18,51,0,51,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,16,0,16,0,16,..,202,75,273,5,281,..,17,3,21,0,21,..,16,3,18
503021041,0,74,0,74,..,264,4,270,0,270,..,250,17,270,0,273,..,75,3,79,0,79,..,54,7,62,0,62,..,24,5,29,0,29,..,149,32,179,3,177,..,603,80,684,14,693,..,4363,724,5086,45,5133,..,49,7,52,2498,2549,8759,4407,727,5135,2549,16440,7230,..,..,..,..,7230,..,32,0,32,0,32,..,74,14,90,0,90,..,7,0,7,0,7,..,296,85,385,9,391,..,776,254,1030,7,1036,..,62,16,79,0,79,..,1140,351,1492,10,1502,..,16,0,19,0,19,..,34,0,34,0,34,..,170,3,175,0,175,..,93,3,92,0,94,..,32,6,39,3,41,..,30,7,37,0,37,..,150,5,160,0,163,..,24,0,23,0,23,..,19,0,19,0,19,..,37,13,46,0,50,..,140,15,154,0,156,..,401,39,439,6,441,..,220,34,260,10,267,..,145,67,215,4,215,..,248,108,360
503021042,0,13,0,13,..,37,4,43,0,44,..,70,11,78,0,78,..,16,0,16,0,16,..,19,0,17,0,17,..,3,0,3,0,3,..,23,3,23,0,23,..,150,16,167,3,167,..,1118,105,1226,12,1238,..,25,4,33,571,597,6108,1143,114,1254,584,7948,6384,..,..,..,..,6384,..,26,0,26,0,25,..,19,0,21,0,21,..,0,0,0,0,0,..,67,5,69,0,72,..,176,37,213,3,215,..,17,5,29,0,29,..,262,50,316,0,313,..,11,0,11,0,11,..,28,10,38,0,38,..,109,5,111,3,114,..,56,0,56,0,58,..,23,3,30,0,30,..,17,3,18,0,18,..,27,5,29,0,30,..,8,0,8,0,14,..,12,0,13,0,13,..,9,0,10,0,10,..,17,7,20,0,20,..,88,8,102,0,103,..,68,6,75,0,77,..,57,26,80,0,80,..,35,11,42
503021043,0,19,0,19,..,65,0,67,0,67,..,59,3,63,0,63,..,19,0,19,0,19,..,7,4,12,0,12,..,3,0,3,0,3,..,39,7,43,0,43,..,494,42,531,8,546,..,1913,186,2105,17,2125,..,15,4,19,622,644,5964,1935,188,2124,645,8731,6219,..,..,..,..,6219,..,20,0,22,0,22,..,18,0,18,0,18,..,0,0,0,0,0,..,65,16,76,0,77,..,177,44,216,0,216,..,18,0,20,0,20,..,252,59,309,0,309,..,19,0,19,0,19,..,16,0,16,0,16,..,69,8,70,0,69,..,57,0,58,0,58,..,44,3,47,0,47,..,19,11,31,0,31,..,113,13,127,3,126,..,45,3,47,0,47,..,23,0,23,0,23,..,21,0,19,0,19,..,226,29,256,0,256,..,442,55,497,3,497,..,110,11,119,0,123,..,59,10,70,0,70,..,33,6,40
504011044,3,3,0,3,..,77,3,79,0,81,..,11,0,16,0,16,..,21,3,24,0,24,..,10,0,13,0,16,..,4,0,4,0,4,..,44,19,65,0,65,..,172,31,198,9,209,..,880,145,1030,15,1043,..,34,3,37,396,427,5954,916,145,1060,409,7427,6000,..,..,..,..,6000,..,12,0,12,0,12,..,19,0,21,0,21,..,9,0,9,0,9,..,35,17,48,0,48,..,71,29,105,0,105,..,7,0,3,0,3,..,106,46,154,0,154,..,40,8,47,0,47,..,18,0,18,0,18,..,47,3,47,0,47,..,25,4,29,0,29,..,5,3,5,0,5,..,3,0,3,0,3,..,27,0,28,0,28,..,14,0,15,0,15,..,6,0,9,0,9,..,12,5,20,0,20,..,27,0,29,0,31,..,93,7,103,0,100,..,122,20,144,0,144,..,35,4,38,0,38,..,8,0,8
504011045,3,14,0,18,..,115,3,125,0,121,..,54,8,61,0,61,..,30,0,34,0,35,..,26,3,28,0,28,..,5,3,5,0,5,..,180,38,224,0,226,..,357,58,415,8,417,..,1939,332,2276,15,2293,..,34,3,38,578,618,8357,1970,335,2308,600,11261,8532,..,..,..,..,8532,..,16,0,16,0,16,..,42,7,51,0,54,..,5,0,4,0,4,..,123,59,177,0,177,..,170,71,232,0,234,..,23,12,36,0,32,..,309,133,447,0,451,..,19,4,26,0,26,..,30,0,30,0,32,..,57,0,57,0,57,..,46,4,48,3,53,..,30,8,37,0,40,..,8,3,11,0,11,..,53,3,52,0,52,..,27,3,32,0,32,..,20,3,25,0,25,..,12,0,12,0,12,..,42,0,47,0,47,..,161,17,172,0,172,..,242,35,278,3,277,..,47,12,61,0,64,..,28,3,31
504011046,0,13,0,12,..,66,7,73,3,71,..,46,0,46,3,51,..,41,4,49,0,49,..,20,0,21,0,22,..,3,0,3,0,3,..,69,19,86,0,86,..,333,62,392,10,405,..,1539,236,1774,22,1788,..,16,3,21,556,576,4115,1555,240,1793,578,6479,3941,..,..,..,..,3941,..,10,0,10,0,10,..,28,4,30,0,29,..,0,0,0,0,0,..,56,19,77,0,80,..,125,37,161,3,162,..,3,0,5,0,5,..,184,62,243,3,252,..,7,0,7,0,7,..,14,0,14,0,14,..,29,0,32,0,32,..,42,0,46,0,46,..,6,0,13,0,8,..,27,3,30,0,30,..,97,11,107,0,107,..,78,17,91,0,91,..,13,3,9,0,9,..,42,7,54,0,55,..,60,9,67,3,71,..,314,47,360,3,369,..,59,9,69,0,69,..,45,4,50,0,50,..,19,8,28
504011047,3,20,0,20,..,229,15,246,3,249,..,46,5,47,0,47,..,47,0,48,0,48,..,23,0,25,0,25,..,12,6,16,0,16,..,363,153,513,3,518,..,462,93,554,8,565,..,3008,663,3677,30,3705,..,42,10,50,567,608,6543,3051,671,3721,593,10861,6256,..,..,..,..,6256,..,18,0,18,0,18,..,82,21,103,3,105,..,7,0,7,0,7,..,232,115,345,0,348,..,323,155,477,0,481,..,42,13,53,0,53,..,589,287,875,0,877,..,37,3,35,0,35,..,16,0,16,0,16,..,57,0,57,3,61,..,26,0,26,0,26,..,67,8,70,0,70,..,12,0,12,0,12,..,65,9,77,0,77,..,45,12,58,0,65,..,23,3,26,0,26,..,23,9,27,0,30,..,75,8,86,0,86,..,251,38,286,3,289,..,376,69,448,4,451,..,40,6,39,0,39,..,30,12,44
504011048,0,12,0,12,..,46,3,45,0,48,..,9,0,6,0,6,..,3,0,3,0,3,..,5,0,3,0,3,..,3,0,3,0,3,..,184,51,239,0,236,..,105,18,125,7,132,..,1060,166,1223,16,1242,..,11,3,14,172,185,2491,1073,167,1241,187,3919,2526,..,..,..,..,2526,..,5,0,6,0,6,..,42,7,52,0,48,..,0,0,0,0,0,..,73,35,109,0,109,..,87,11,96,0,96,..,17,5,18,0,18,..,171,54,228,0,228,..,19,0,18,0,18,..,4,0,4,0,4,..,14,0,14,0,14,..,8,0,8,0,8,..,67,8,74,7,83,..,0,0,0,0,0,..,12,5,14,0,14,..,16,0,16,0,17,..,3,0,3,0,3,..,3,0,3,0,3,..,18,4,19,0,19,..,54,8,62,0,64,..,246,27,277,3,276,..,7,3,11,0,11,..,5,0,8
504021049,0,0,0,0,..,11,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,54,4,56,0,56,..,3,0,3,1960,1963,1290,54,4,59,1960,3314,1234,..,..,..,..,1234,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0
504021050,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,25,3,31,0,34,..,161,13,175,4,178,..,10,0,10,161,171,3130,169,13,181,166,3484,3205,..,..,..,..,3205,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,12,..,0,0,0,0,0,..,12,0,12,0,14,..,0,0,0,0,0,..,25,0,25,0,25,..,22,0,22,0,22,..,20,0,20,0,20,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,14,0,14,0,13,..,7,5,11,0,11,..,0,0,0
