SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
123011435,0,20,..,15,0,15,0,15,..,38,3,36,0,40,..,24,0,24,0,24,..,37,0,35,0,35,..,38,6,42,0,42,..,36,0,40,0,41,..,35,3,40,0,40,..,26,0,22,0,22,..,18,0,18,0,18,..,40,0,40,0,44,..,10,0,10,0,10,..,96,4,95,0,94,..,211,25,235,5,239,..,11,0,11,0,11,..,46,11,51,0,51,..,10,0,15,0,15,..,46,10,58,4,60,..,260,58,324,6,332,..,1637,209,1840,19,1856,..,35,3,40,448,488,12272,1670,210,1881,463,14618,24114,..,..,..,..,24114,..,50,0,50,0,51,..,308,16,326,0,326,..,5,0,5,0,5,..,58,19,79,0,79,..,115,41,152,0,152,..,6,3,7,0,11,..,180,63,238,0,240,..,87,5,101,3,98,..,11,0,11,0,11,..,63,3,69,0,69,..,49,0,52,0,54
123021436,0,8,..,19,0,17,0,17,..,11,0,11,0,11,..,4,0,5,0,5,..,25,6,30,0,30,..,15,5,17,0,17,..,168,18,189,9,195,..,14,0,21,0,21,..,18,0,18,0,18,..,19,3,23,0,23,..,69,3,74,0,74,..,15,0,15,0,15,..,126,5,131,0,136,..,124,23,153,0,151,..,0,0,0,0,0,..,30,4,31,3,34,..,9,0,16,0,16,..,34,28,58,0,58,..,266,60,329,3,330,..,1423,270,1695,22,1719,..,28,5,28,541,572,7493,1448,278,1723,567,9785,14540,..,..,..,..,14540,..,26,0,26,0,26,..,431,94,527,4,536,..,9,0,9,0,11,..,39,17,56,0,54,..,63,32,91,0,96,..,3,0,3,0,3,..,102,51,154,3,152,..,53,0,58,0,58,..,6,0,13,0,13,..,50,0,54,0,54,..,34,0,30,0,30
123021437,0,12,..,18,0,18,0,17,..,12,0,12,0,12,..,22,5,26,0,24,..,26,0,26,0,30,..,19,3,30,0,30,..,139,10,150,3,153,..,11,0,15,0,15,..,92,5,98,0,98,..,40,3,42,0,42,..,193,4,202,4,208,..,20,0,20,0,20,..,348,11,365,4,364,..,114,18,128,0,129,..,28,0,32,0,32,..,32,16,45,0,45,..,3,4,5,0,5,..,36,15,50,0,50,..,344,93,434,9,444,..,2275,371,2640,26,2665,..,22,5,25,510,537,5997,2290,370,2664,539,9197,11801,..,..,..,..,11801,..,23,0,23,0,23,..,601,105,710,3,715,..,0,0,0,0,0,..,87,31,123,0,123,..,167,77,243,0,244,..,15,0,18,0,18,..,272,114,382,0,386,..,63,9,77,0,77,..,19,0,19,0,19,..,55,0,55,0,55,..,37,0,38,0,38
123021438,0,13,..,19,3,23,0,23,..,11,3,19,0,19,..,9,5,11,0,11,..,20,3,23,0,23,..,27,3,32,0,32,..,257,18,271,3,273,..,23,4,31,0,31,..,45,4,47,0,47,..,21,3,23,0,24,..,118,7,124,0,123,..,10,3,17,0,17,..,194,12,204,3,211,..,165,28,190,3,193,..,8,0,10,0,10,..,31,12,40,0,40,..,15,0,19,0,19,..,52,22,68,3,73,..,356,102,460,7,472,..,2121,352,2470,29,2494,..,38,7,43,594,631,7247,2152,358,2508,620,10377,14420,..,..,..,..,14420,..,27,0,27,0,27,..,761,119,883,3,881,..,5,0,5,0,6,..,54,17,72,5,71,..,37,17,54,0,54,..,11,0,9,0,8,..,98,39,135,3,139,..,74,11,86,0,84,..,16,0,14,0,14,..,57,0,61,0,61,..,46,3,44,0,46
123021439,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
123021440,0,27,..,25,3,25,0,25,..,9,0,11,0,11,..,5,3,8,0,8,..,32,4,35,0,35,..,18,3,20,0,20,..,175,17,190,4,198,..,25,3,27,0,27,..,109,0,109,0,109,..,46,8,59,0,58,..,236,7,244,0,248,..,17,0,21,0,21,..,414,16,429,3,435,..,162,16,180,0,180,..,59,3,69,0,69,..,30,12,40,0,40,..,15,0,15,0,15,..,51,16,63,0,66,..,392,87,477,18,488,..,3417,545,3966,42,4006,..,21,8,34,533,567,5368,3446,556,3998,574,9942,10962,..,..,..,..,10962,..,7,0,7,0,7,..,462,53,512,5,513,..,6,0,6,0,6,..,181,76,261,4,260,..,242,137,378,0,378,..,17,15,28,0,28,..,443,228,665,4,670,..,98,12,103,0,106,..,6,0,6,0,8,..,58,0,58,0,58,..,27,0,28,0,28
123021441,0,12,..,11,0,11,0,11,..,15,0,15,0,15,..,3,0,3,0,3,..,17,0,18,0,18,..,26,12,39,0,39,..,131,14,147,3,149,..,22,0,18,0,18,..,31,0,37,0,37,..,34,3,38,0,38,..,110,8,115,4,118,..,16,3,14,0,14,..,187,14,204,4,207,..,87,24,113,3,114,..,19,0,19,0,24,..,30,11,34,0,34,..,0,0,0,0,0,..,33,20,55,0,55,..,191,51,243,6,243,..,1558,274,1829,27,1860,..,19,6,23,339,362,6180,1574,277,1855,368,8400,12235,..,..,..,..,12235,..,16,0,20,0,20,..,472,63,532,3,534,..,0,0,3,0,3,..,68,21,91,0,91,..,78,33,117,0,112,..,3,3,6,0,8,..,157,59,216,0,218,..,45,10,53,0,53,..,9,0,9,0,9,..,30,0,30,0,30,..,39,0,39,0,39
123021442,0,22,..,16,5,19,0,19,..,4,0,4,0,4,..,4,3,8,0,8,..,48,15,55,0,55,..,32,4,40,0,40,..,280,18,298,3,306,..,29,3,31,0,31,..,106,3,113,0,113,..,65,6,76,3,75,..,218,4,221,3,227,..,22,0,22,0,22,..,410,16,432,8,436,..,173,27,200,4,198,..,68,6,74,3,82,..,45,14,60,0,59,..,13,3,15,0,15,..,91,63,157,0,157,..,671,114,782,25,805,..,4620,713,5334,64,5396,..,42,6,56,952,1010,5712,4665,723,5388,1021,12119,11304,..,..,..,..,11304,..,12,0,12,0,12,..,737,143,878,6,889,..,3,0,3,0,3,..,188,77,265,3,269,..,356,154,512,5,516,..,22,5,25,0,25,..,563,237,800,7,807,..,65,17,77,0,77,..,7,0,7,0,7,..,74,0,69,0,75,..,38,0,41,0,41
123021443,0,15,..,12,0,12,0,12,..,10,0,11,0,11,..,8,0,12,0,12,..,33,5,35,0,35,..,9,0,9,0,9,..,291,29,327,6,335,..,16,4,17,0,17,..,110,4,118,0,118,..,23,4,29,0,29,..,259,7,261,0,261,..,16,0,16,0,16,..,403,18,420,0,420,..,121,20,149,0,149,..,49,8,55,0,57,..,30,13,47,0,47,..,18,0,19,0,19,..,49,16,73,0,68,..,396,122,522,14,534,..,3534,546,4081,51,4125,..,18,9,30,395,426,5460,3558,551,4109,440,10010,10913,..,..,..,..,10913,..,26,0,26,0,26,..,629,125,749,4,760,..,0,0,0,0,0,..,77,40,115,0,115,..,92,39,137,0,135,..,18,5,25,0,25,..,193,86,280,0,282,..,59,3,57,3,65,..,4,0,8,0,8,..,82,3,84,0,85,..,36,5,33,0,35
123021444,0,14,..,26,0,33,0,32,..,4,0,7,0,7,..,25,5,26,0,26,..,45,4,55,0,55,..,22,3,28,0,28,..,145,8,150,4,158,..,33,3,40,0,39,..,69,3,68,0,68,..,44,3,44,3,47,..,100,0,102,0,102,..,30,0,30,0,30,..,236,6,243,3,250,..,232,40,272,3,276,..,16,0,16,0,16,..,12,5,21,0,21,..,3,0,6,0,6,..,77,34,107,0,107,..,418,104,523,11,529,..,2090,374,2464,18,2485,..,26,8,32,673,699,7551,2114,379,2493,688,10733,14876,..,..,..,..,14876,..,22,0,22,0,22,..,498,74,578,0,579,..,8,0,8,0,8,..,63,22,86,0,83,..,83,37,117,3,119,..,16,10,19,0,19,..,155,67,221,5,222,..,64,0,68,0,71,..,15,0,15,0,14,..,47,0,50,0,50,..,30,0,34,0,34
123031445,0,0,..,7,0,7,0,7,..,6,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,4,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,21,7,26,0,26,..,123,23,149,0,149,..,11,0,11,153,158,2539,133,23,157,153,2854,5105,..,..,..,..,5105,..,0,0,0,0,0,..,11,0,16,0,16,..,0,0,0,0,0,..,10,6,16,0,16,..,15,12,25,0,25,..,0,0,0,0,0,..,25,11,33,0,33,..,11,0,13,0,13,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,11
123031446,0,0,..,0,0,0,0,0,..,16,0,17,0,20,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,10,0,10,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,9,0,9,..,14,0,14,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,6,0,6,..,9,0,9,0,9,..,24,3,22,0,22,..,249,18,273,3,272,..,30,0,31,200,235,4235,282,19,302,200,4743,8611,..,..,..,..,8611,..,12,0,12,0,12,..,43,4,43,0,47,..,0,0,0,0,0,..,16,11,27,0,27,..,26,0,26,0,26,..,0,0,0,0,0,..,36,11,46,0,46,..,36,0,36,0,36,..,14,0,14,0,16,..,3,0,3,0,3,..,18,0,18,0,18
123031447,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,13,3,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,16,0,19,..,3,0,3,0,3,..,20,0,20,0,21,..,29,3,28,0,28,..,0,0,0,0,0,..,11,5,13,0,13,..,6,0,6,0,6,..,8,0,4,0,6,..,72,17,88,6,93,..,407,56,464,14,477,..,16,0,20,472,487,7566,425,62,483,484,8536,14922,..,..,..,..,14922,..,20,0,25,0,25,..,141,20,156,4,161,..,7,0,7,0,7,..,11,8,23,0,23,..,26,12,39,0,38,..,0,0,0,0,0,..,40,21,64,0,65,..,32,6,39,0,39,..,21,3,23,0,28,..,16,0,20,0,20,..,38,0,38,0,45
123031448,0,3,..,5,3,4,0,4,..,20,0,26,0,21,..,4,0,4,0,4,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,3,0,3,..,10,3,15,0,15,..,17,0,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,4,0,4,..,24,0,24,3,28,..,266,18,289,10,295,..,7,0,7,192,201,4001,277,18,295,205,4509,7981,..,..,..,..,7981,..,9,0,9,0,9,..,33,0,32,6,39,..,0,0,0,0,0,..,15,3,19,0,19,..,16,3,20,0,20,..,10,4,16,0,16,..,42,12,49,0,49,..,26,0,26,0,26,..,0,0,0,0,0,..,10,0,10,0,10,..,16,0,16,0,16
124011449,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,15,0,18,0,18,..,0,0,0,0,0,..,6,0,11,0,11,..,0,0,0,0,0,..,0,0,4,0,4,..,38,4,39,0,42,..,178,19,189,3,196,..,7,0,6,199,208,2474,183,15,201,200,2872,4803,..,..,..,..,4803,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,13,3,16,0,16,..,0,0,0,0,0,..,19,3,19,0,24,..,3,0,3,0,3,..,5,0,5,0,5,..,25,0,25,0,25,..,59,0,60,0,60
124011450,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,24,0,24,0,24,..,28,3,31,0,31,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,8,0,8,..,4,0,12,0,13,..,15,0,15,0,15,..,0,0,0,0,0,..,30,0,30,0,33,..,42,8,48,0,48,..,0,0,0,0,0,..,20,0,16,0,16,..,0,0,0,0,0,..,3,0,5,0,5,..,104,13,120,0,122,..,476,38,517,3,519,..,15,0,15,302,319,8766,494,38,539,302,9601,17313,..,..,..,..,17313,..,14,4,12,0,12,..,42,3,49,0,49,..,0,0,0,0,0,..,22,0,22,0,22,..,28,12,39,0,39,..,4,0,4,0,4,..,49,12,57,0,57,..,13,3,12,0,12,..,27,0,27,0,27,..,49,0,51,0,50,..,67,0,67,0,67
124011451,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5,13,..,..,..,..,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
124011452,0,31,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,16,3,18,0,18,..,17,0,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,27,0,27,0,27,..,14,3,16,0,16,..,7,0,7,0,7,..,53,3,53,0,53,..,40,4,46,0,46,..,0,0,0,0,0,..,24,3,26,0,25,..,0,0,0,0,0,..,41,3,38,0,38,..,91,13,103,3,106,..,605,59,669,5,671,..,12,3,18,458,472,5776,619,64,683,459,6919,11045,..,..,..,..,11045,..,11,0,11,0,11,..,18,0,20,0,20,..,6,0,6,0,6,..,37,12,48,0,48,..,110,20,129,0,129,..,3,8,11,0,11,..,149,40,186,0,186,..,6,3,15,0,15,..,15,0,15,0,15,..,60,0,60,0,60,..,97,0,95,0,97
124011453,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,12,0,11,0,11,..,15,0,15,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,17,0,17,0,17,..,36,0,36,0,40,..,3,0,3,0,3,..,9,3,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,51,3,53,0,53,..,329,23,354,5,356,..,9,0,9,229,237,5253,346,23,365,226,5849,10140,..,..,..,..,10140,..,0,0,0,0,0,..,27,3,28,0,28,..,8,0,8,0,8,..,7,3,16,0,16,..,23,0,28,0,25,..,0,0,0,0,0,..,36,4,43,0,41,..,11,0,10,0,10,..,37,4,36,0,38,..,37,0,37,0,40,..,55,0,56,0,56
124011454,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,32,0,35,0,35,..,7,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,7,0,7,0,7,..,21,0,18,0,18,..,0,0,0,0,0,..,40,0,38,0,38,..,50,0,50,4,57,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,3,0,3,0,3,..,91,15,110,0,110,..,518,39,553,3,562,..,34,3,35,329,361,10331,549,44,589,331,11253,19909,..,..,..,..,19909,..,11,0,11,0,11,..,12,3,15,0,15,..,10,0,10,0,10,..,19,9,31,0,31,..,29,9,36,0,36,..,3,0,3,0,3,..,59,15,71,0,71,..,27,0,26,0,26,..,57,0,57,0,57,..,33,0,30,0,30,..,100,0,100,0,100
124011455,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,23,0,23,0,23,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,39,8,42,0,42,..,219,19,233,0,233,..,8,3,7,155,160,2792,222,18,238,155,3185,5339,..,..,..,..,5339,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,18,3,27,0,27,..,17,5,20,0,26,..,0,0,0,0,0,..,39,5,46,0,49,..,7,0,7,0,7,..,14,0,14,0,14,..,22,3,23,0,23,..,40,0,40,0,40
124021456,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
124031457,0,8,..,0,0,0,0,0,..,24,0,22,0,22,..,0,0,0,0,0,..,14,3,19,0,17,..,15,3,12,0,12,..,25,0,30,3,32,..,11,0,11,0,11,..,24,0,24,0,24,..,7,0,7,0,7,..,43,0,43,0,43,..,0,0,0,0,0,..,74,0,74,0,74,..,39,0,43,5,46,..,7,0,7,0,7,..,16,4,18,0,18,..,11,4,11,0,11,..,12,7,18,0,18,..,107,17,124,7,128,..,650,79,728,15,741,..,12,0,15,327,338,6801,663,78,738,340,7875,13571,..,..,..,..,13571,..,4,0,4,0,4,..,129,11,136,3,139,..,3,0,3,0,3,..,15,6,22,0,22,..,54,17,65,0,66,..,0,0,0,0,0,..,67,23,95,0,93,..,17,0,20,0,20,..,8,0,8,0,8,..,21,0,21,0,21,..,31,3,39,0,39
124031458,4,50,..,5,0,4,0,4,..,136,8,149,0,147,..,10,3,17,0,17,..,17,4,25,0,24,..,12,3,12,0,12,..,26,3,29,0,29,..,14,0,14,0,14,..,53,0,59,0,59,..,18,3,23,0,23,..,94,7,100,0,100,..,7,0,7,0,7,..,178,5,189,0,189,..,70,8,80,0,80,..,23,3,29,0,29,..,23,7,33,0,33,..,19,3,18,0,18,..,5,3,5,0,5,..,234,32,270,4,270,..,1560,238,1803,17,1821,..,25,0,25,573,596,9644,1589,238,1824,586,12057,19101,..,..,..,..,19101,..,8,0,8,0,8,..,149,24,173,0,171,..,4,0,4,0,4,..,48,42,91,3,91,..,153,57,213,0,213,..,13,9,16,0,16,..,212,110,323,3,326,..,60,3,66,0,66,..,28,3,28,3,31,..,36,0,38,0,38,..,53,0,51,0,51
124031459,0,8,..,13,3,16,0,16,..,9,0,9,0,9,..,5,0,4,0,4,..,13,0,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,10,0,10,..,5,0,5,0,7,..,3,0,3,0,3,..,16,0,19,0,19,..,0,0,0,0,0,..,30,0,27,0,28,..,18,0,18,0,18,..,0,0,0,0,0,..,8,0,10,0,10,..,3,0,8,0,8,..,0,3,5,0,5,..,63,10,76,0,79,..,424,51,471,5,480,..,12,0,12,422,434,6461,436,51,489,430,7374,12620,..,..,..,..,12620,..,6,0,6,0,6,..,49,6,60,0,56,..,0,0,0,0,0,..,29,9,38,0,38,..,26,3,31,0,31,..,9,0,9,0,9,..,63,12,72,0,72,..,34,3,34,0,34,..,28,0,30,0,30,..,32,0,36,0,36,..,45,0,45,0,43
