SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
401021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,3,0,22,6,5,15,50,27,14,16,9,3,142,192,331,334,765,401,273,190,58,13,2561,0,0,0,0,0,0,0,0,0,0,372,697,612,1217,564,366,256,69,15,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,3,0,5,14,53,73,67,51,28,3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,8,3,10,9,0,0,26
401021010,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,15,3,12,0,0,64,8,14,11,27,23,34,20,11,0,153,123,347,311,573,414,438,287,114,43,2660,0,0,0,0,0,0,0,0,0,0,231,674,623,839,604,596,380,110,32,4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,21,3,0,3,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,11,26,91,76,50,37,19,320,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,3,6,7,19,12,12,6,58
401031011,0,5,10,33,7,17,3,0,0,67,0,0,0,3,3,0,0,0,4,11,0,3,0,4,4,3,0,0,0,14,4,20,27,74,30,33,38,22,22,268,14,37,32,73,57,55,58,37,16,373,433,1135,1268,2106,1390,1282,1096,604,345,9672,0,0,0,0,0,0,0,0,0,0,782,1805,1859,2364,1639,1455,1102,594,335,11947,0,3,0,8,0,0,0,0,0,20,0,0,0,3,4,3,0,3,0,12,0,0,4,4,0,0,0,0,0,17,0,11,4,6,10,9,0,0,0,43,0,4,3,3,3,0,4,0,0,14,12,79,214,403,114,79,35,16,6,962,0,0,0,0,0,10,7,7,0,24,0,10,0,7,0,0,5,3,0,29,9,79,49,122,184,178,159,107,33,924,0,0,0,3,3,0,3,0,0,14,0,0,0,7,0,3,0,0,0,19,0,3,0,17,19,13,52,18,7,135
401031012,0,0,0,12,3,3,0,0,0,24,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,8,7,14,12,42,22,22,10,14,14,159,10,24,31,43,24,24,29,22,13,217,212,658,697,1039,696,661,583,338,181,5063,0,0,0,0,0,0,0,0,0,0,365,960,891,1000,801,872,722,390,196,6193,0,0,0,3,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,3,0,3,0,3,4,4,4,5,0,0,0,26,0,0,0,0,0,0,0,0,0,3,10,49,126,190,62,31,17,9,0,498,0,0,0,0,0,0,3,0,0,6,0,3,0,7,0,3,7,3,3,27,3,33,33,51,122,84,101,38,25,491,0,0,0,0,3,0,0,0,0,11,0,3,3,6,4,0,0,0,0,16,0,7,5,6,8,6,25,10,11,85
401031013,0,3,5,21,3,8,3,0,0,50,0,0,0,0,0,0,3,3,3,6,0,0,0,0,3,3,0,3,0,6,7,26,23,75,28,14,25,14,21,226,5,14,21,63,37,49,61,68,70,395,355,940,916,1794,1100,1106,1012,676,553,8453,0,0,3,5,0,0,0,0,0,8,593,1462,1270,1876,1426,1399,1265,717,496,10497,0,3,0,12,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,10,0,3,0,0,0,11,0,4,0,15,0,9,0,0,0,37,0,3,0,3,0,0,0,0,0,8,7,50,180,315,64,48,27,4,3,699,0,0,0,0,7,0,0,5,0,12,0,8,0,10,3,0,3,0,3,28,4,65,36,85,127,142,129,103,63,742,0,0,0,0,0,7,3,3,0,12,0,8,4,18,11,0,3,3,0,46,0,3,4,8,7,14,31,11,9,94
401041014,0,0,0,7,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,8,32,26,22,19,11,4,137,3,9,10,24,26,13,16,11,3,111,214,504,593,1062,728,682,528,246,52,4601,0,0,0,0,0,0,0,0,0,0,430,932,1056,1565,1021,786,480,183,28,6489,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,4,0,0,0,22,0,0,0,3,0,0,0,0,0,4,0,11,25,59,23,10,18,0,3,148,0,0,0,3,3,3,7,0,0,20,0,0,0,3,0,0,4,0,0,7,0,16,21,49,91,90,94,76,22,453,0,0,0,0,0,0,3,0,0,3,0,3,0,3,4,0,0,0,0,7,0,0,0,3,7,9,20,17,0,55
401041015,0,0,7,29,15,11,3,0,3,67,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,3,0,0,0,15,0,24,49,131,42,28,40,46,17,382,21,33,53,119,72,43,70,49,26,491,534,980,1096,2532,1317,1126,1125,912,520,10134,0,0,3,11,3,5,0,0,0,28,988,1579,1617,2876,1754,1184,863,641,309,11806,0,3,3,19,4,3,0,0,0,31,0,0,0,5,9,0,0,0,0,16,0,0,3,14,6,3,3,0,0,23,0,4,0,4,4,7,0,0,0,20,0,0,0,3,0,0,0,0,0,3,7,29,166,337,51,52,13,14,7,680,0,0,0,3,8,9,9,12,0,41,0,6,9,6,5,4,3,8,0,43,0,13,21,65,96,110,121,112,73,610,0,0,0,0,3,0,3,0,0,7,0,0,0,0,10,0,3,5,0,18,0,0,3,3,6,15,39,31,26,122
401041016,0,3,8,14,8,7,3,0,0,38,0,0,0,3,3,0,4,0,0,13,0,0,0,5,0,0,0,0,0,12,3,22,16,105,44,29,29,43,23,313,15,24,21,92,48,49,70,67,27,420,530,1134,1325,2912,1517,1194,1172,969,475,11228,0,0,5,10,3,5,0,0,0,21,1060,1896,1878,3092,1945,1248,868,705,348,13044,0,12,3,26,6,6,0,0,0,50,0,0,0,3,3,0,0,0,0,10,0,0,0,3,3,4,0,0,3,12,0,3,0,17,6,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,16,57,264,559,131,92,35,16,9,1185,0,0,0,0,3,3,6,11,0,24,0,7,8,9,13,9,10,3,0,61,4,28,38,94,125,130,134,100,52,697,0,0,3,9,3,0,3,0,0,15,0,0,0,7,7,3,0,0,0,21,0,0,4,11,11,17,53,33,20,142
401051017,0,0,4,21,0,3,0,0,0,36,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,3,4,7,19,80,8,16,12,5,10,162,11,15,31,119,46,42,41,34,27,375,205,394,684,1583,634,666,585,345,167,5266,0,0,9,3,0,3,0,0,0,12,330,552,941,1785,782,845,672,299,130,6333,0,0,0,9,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,0,32,0,3,0,3,0,0,0,0,0,11,8,30,120,188,22,12,9,3,0,390,0,0,0,0,0,3,3,0,3,20,0,0,0,0,0,0,3,0,0,3,3,11,20,89,103,110,99,44,16,496,0,0,0,0,0,4,0,0,0,11,0,3,3,11,3,0,0,0,0,25,0,0,8,13,8,0,24,3,3,62
401051018,0,0,0,20,10,4,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,28,63,21,8,8,15,14,170,3,26,24,58,30,26,42,34,24,280,301,562,768,1746,791,696,641,619,475,6601,0,0,4,7,3,0,0,0,0,12,549,981,1012,2001,1079,796,542,417,360,7732,0,0,0,15,3,0,0,0,0,21,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,3,0,0,4,3,0,0,5,3,5,3,0,0,20,0,0,0,0,0,3,0,0,0,3,17,13,202,323,55,26,15,3,0,660,0,0,0,8,3,3,0,8,3,24,0,3,3,5,0,0,0,0,0,11,3,15,13,53,81,82,72,57,41,412,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,3,0,0,12,0,0,0,8,6,9,12,18,15,76
401051019,0,0,8,19,12,9,3,0,0,49,0,0,4,0,4,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,15,20,56,26,13,18,19,16,178,3,16,37,64,46,32,25,26,13,261,312,680,815,1746,954,828,631,381,212,6559,0,0,5,12,3,0,0,0,0,20,594,1181,1282,2165,1342,1149,690,283,141,8822,0,0,5,17,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,5,0,9,10,7,3,0,0,39,0,0,0,3,0,0,0,0,0,4,9,13,114,182,23,22,12,4,4,375,0,0,0,3,0,3,3,4,0,16,0,0,0,0,0,0,4,3,3,12,3,21,20,71,96,118,111,58,24,519,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,14,0,0,0,11,11,13,26,3,10,76
401061020,0,0,0,12,4,4,4,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,18,5,8,10,8,3,56,9,4,8,36,23,16,15,6,11,120,166,351,338,929,418,419,258,133,82,3090,0,0,5,6,3,0,0,0,0,23,297,636,592,1176,604,573,245,110,84,4310,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,5,0,0,0,12,0,0,0,4,0,0,0,0,0,10,0,0,26,54,11,3,0,0,0,97,0,0,0,0,0,0,8,3,0,14,0,0,0,0,0,0,0,0,0,3,0,3,3,32,52,62,78,23,14,273,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,12,0,0,0,4,4,3,9,0,0,22
401061021,0,5,10,52,28,24,9,4,0,139,0,0,0,0,0,3,0,0,0,8,0,0,4,3,0,0,0,0,0,6,0,3,8,39,18,26,19,17,15,150,12,29,33,90,65,46,50,31,10,368,390,735,908,2014,1038,922,564,347,220,7143,0,0,34,53,13,3,0,0,0,104,797,1326,1429,2633,1447,1221,523,195,152,9735,3,16,0,40,3,0,0,0,0,63,0,0,0,3,3,3,3,0,0,8,0,0,0,4,3,0,7,0,0,19,0,0,0,22,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,110,130,10,19,7,4,3,283,0,0,0,9,7,7,9,3,0,35,0,0,0,3,0,0,3,0,0,11,5,18,20,88,110,131,80,49,23,525,0,0,0,6,3,0,0,0,0,5,0,0,3,3,3,0,4,0,0,18,0,0,6,7,3,9,31,4,10,76
401061022,0,0,0,23,10,10,3,0,0,41,0,0,0,0,3,3,0,3,0,11,0,0,0,3,0,0,0,0,0,3,0,6,15,31,15,10,16,8,9,109,4,11,32,52,25,27,18,15,11,211,127,441,517,815,519,531,437,297,191,3879,0,0,9,9,0,0,0,0,0,18,271,676,738,971,702,702,476,328,188,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,10,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,4,13,99,79,17,10,3,3,3,231,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,8,0,16,15,45,61,71,96,57,37,395,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,3,0,0,5,0,0,3,4,3,8,18,9,4,50
401071023,0,3,4,30,8,4,0,0,0,44,0,0,0,4,0,5,9,0,0,15,0,0,0,3,0,0,0,0,0,4,0,14,21,75,31,22,17,22,27,230,19,29,54,117,63,59,52,36,21,450,399,1016,1226,2544,1178,1203,853,457,365,9243,0,0,0,0,0,0,0,0,0,0,774,1693,1695,3165,1684,1628,1048,418,331,12443,3,14,0,42,3,0,0,0,0,74,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,3,16,3,6,3,0,0,33,0,0,0,0,0,3,0,0,0,5,4,28,171,253,23,19,5,5,0,509,0,0,0,3,0,3,3,11,9,28,0,0,0,3,3,0,3,3,0,16,3,22,35,126,172,186,122,60,34,767,0,0,0,0,0,3,0,0,0,6,0,3,3,14,0,6,0,4,0,29,0,0,4,22,12,10,35,7,12,102
401071024,3,0,7,19,4,3,3,0,0,47,0,0,0,3,6,0,4,0,0,14,0,0,0,3,0,3,0,0,0,9,4,10,28,92,33,18,16,20,26,236,17,29,43,120,45,64,64,37,67,482,438,1096,1256,2659,1364,1334,1078,704,777,10705,0,0,3,3,0,0,0,0,0,3,820,1842,1831,3352,1895,1767,1229,663,703,14111,0,9,7,14,7,0,0,0,0,37,0,0,0,3,0,0,0,0,0,5,0,0,0,9,5,3,0,0,0,17,0,6,6,15,3,12,3,0,0,48,3,0,3,4,0,0,0,0,0,10,10,54,202,322,66,28,20,5,3,705,0,0,0,0,5,3,3,3,0,21,0,0,6,8,7,0,4,8,4,38,8,54,42,131,190,159,156,91,75,907,0,0,0,8,3,0,3,0,0,17,0,0,3,19,4,3,4,3,0,40,0,3,4,25,10,6,37,18,19,129
402011025,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,4,14,0,0,4,4,0,0,0,0,0,4,0,0,3,13,0,5,6,3,0,30,9,24,21,58,47,23,26,17,4,223,270,691,597,1209,761,508,355,206,49,4649,0,0,0,0,0,0,0,0,0,0,524,1350,1092,1976,1061,752,422,214,47,7440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,7,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,30,78,209,179,127,79,25,741,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9,18,4,0,44
402011026,0,0,0,12,0,0,3,0,0,16,0,0,0,0,8,3,10,3,0,20,0,5,0,3,0,3,0,0,0,7,0,3,8,15,10,18,4,11,9,80,18,47,54,124,98,81,71,70,38,617,564,1188,1266,2275,1437,1342,1064,772,366,10266,0,0,0,0,0,0,0,0,0,0,1086,2143,2327,3676,1864,1659,1246,685,306,14984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,4,0,0,0,15,0,0,0,3,3,0,0,0,0,4,0,0,0,4,5,3,0,0,0,15,0,0,0,0,0,3,4,0,0,9,0,0,0,3,0,0,0,0,0,5,3,23,55,136,399,498,377,382,149,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,11,0,0,3,7,21,12,39,14,15,103
402011027,0,0,0,9,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,8,3,3,0,0,23,13,15,24,49,33,21,28,10,3,192,129,376,361,683,520,318,224,71,28,2712,0,0,0,0,0,0,0,0,0,0,287,776,665,1160,774,430,258,73,31,4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,34,120,126,57,29,5,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,16
402021028,0,0,3,7,3,0,0,0,0,17,0,3,0,0,5,8,3,0,0,19,0,3,5,15,10,0,0,0,0,32,0,39,49,74,36,27,10,4,3,225,34,35,46,123,63,49,35,30,28,441,696,1297,1327,2655,1332,970,551,296,146,9268,0,9,10,30,4,0,0,0,0,57,1363,2429,2315,4162,1679,1055,476,168,79,13713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,19,7,7,4,0,0,43,3,0,0,5,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,3,11,7,4,0,0,0,37,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,26,133,414,472,284,194,79,1632,0,5,0,6,6,0,0,0,0,14,0,0,0,3,5,5,0,0,0,12,0,0,0,6,11,13,16,17,5,70
402021029,0,0,0,11,9,3,0,0,0,30,0,0,0,0,0,3,0,4,0,13,0,7,3,11,0,0,0,0,0,20,0,69,97,181,42,22,12,10,3,438,74,77,110,197,86,64,49,38,7,699,993,1383,1361,2731,993,709,430,235,76,8920,0,16,56,62,11,10,0,0,0,161,1798,2438,2118,3966,1290,845,438,170,52,13111,0,0,0,6,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,5,0,3,0,25,14,3,10,0,0,52,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,4,4,0,0,13,0,0,3,7,7,0,4,0,0,18,0,0,0,0,3,3,6,0,0,9,0,3,0,0,0,0,5,0,0,5,0,3,31,72,215,253,154,123,45,899,0,0,0,9,3,3,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,7,17,6,18,6,5,65
402021030,0,0,0,10,0,6,0,0,0,16,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,40,32,154,43,30,20,4,7,344,36,69,67,124,80,60,58,73,22,585,363,658,659,1257,634,560,447,461,210,5237,0,14,48,73,9,3,0,0,0,157,600,945,951,1601,797,582,403,267,101,6252,3,9,0,23,0,0,0,0,0,30,0,0,0,5,0,3,0,0,0,16,0,0,3,15,7,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7,3,3,0,0,0,17,0,0,0,4,0,9,3,9,3,24,0,0,0,0,0,0,0,0,0,3,0,3,5,28,130,191,171,213,117,852,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,12,12,12,14,58
402021031,0,0,0,12,8,3,0,0,0,27,0,0,0,0,4,4,0,9,0,23,0,0,0,3,0,0,0,0,0,4,3,29,26,84,24,15,20,8,4,217,32,62,64,107,73,48,52,55,14,505,432,793,894,1596,856,751,545,428,223,6512,0,20,87,100,27,12,0,0,0,245,825,1319,1424,2391,1070,757,462,262,108,8625,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,6,13,5,4,0,0,37,0,0,0,4,5,7,0,0,0,9,0,0,0,5,0,4,3,0,0,22,0,0,3,10,9,4,3,0,0,24,0,0,0,0,4,3,8,3,0,22,0,0,0,0,0,0,0,3,0,3,0,13,12,63,231,360,267,236,126,1309,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,14,19,16,9,68
402021032,0,0,0,10,6,4,4,0,0,30,0,0,0,0,0,0,0,0,0,4,0,3,3,9,0,0,0,0,0,14,0,33,50,108,25,5,3,0,0,235,31,41,50,117,39,27,21,3,0,333,632,994,988,1987,702,442,282,99,23,6153,0,3,0,5,4,0,0,0,0,12,1233,1765,1632,3023,925,545,221,77,17,9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,13,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,0,4,12,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,18,19,76,178,152,130,77,11,654,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,10,13,4,0,40
402021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,16,0,3,3,14,16,14,14,3,0,80,41,147,150,206,246,228,133,31,21,1200,0,0,0,0,0,0,0,0,0,0,84,270,317,365,324,267,121,30,13,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,23,82,102,70,33,11,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,19
402021034,0,0,3,12,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,4,3,41,34,77,24,22,17,4,0,214,37,63,93,134,75,59,55,43,17,578,469,811,822,1570,739,705,520,376,145,6157,4,21,36,47,20,3,0,0,0,128,875,1368,1360,2410,972,801,445,223,76,8520,0,3,0,9,0,0,0,0,0,10,0,0,4,4,5,3,0,0,0,14,0,0,0,14,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,3,0,0,0,6,9,3,0,0,0,14,0,0,0,0,6,0,6,0,0,9,0,0,0,7,0,0,0,0,0,7,0,6,3,42,173,279,226,202,89,1024,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,21,18,11,11,77
402021035,0,0,13,71,44,43,6,0,0,176,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,3,0,25,10,15,12,42,26,31,18,26,0,185,117,231,237,452,241,297,255,194,35,2058,0,0,0,3,0,0,0,0,0,3,236,406,383,599,275,295,239,109,10,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,17,26,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,16,45,48,96,104,27,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12
402031036,0,13,41,142,104,89,27,10,5,424,0,0,0,0,0,0,9,0,0,6,0,0,3,10,0,0,0,0,0,15,3,41,77,160,47,31,23,29,30,444,47,67,67,204,83,92,60,55,42,719,780,1280,1397,3557,1268,1096,793,568,453,11185,13,102,398,683,175,92,28,3,3,1483,1379,1770,1577,3326,1402,1203,754,450,373,12243,3,10,11,95,5,0,0,0,0,129,0,0,0,11,7,7,3,5,4,31,0,0,3,41,33,30,11,3,3,129,0,0,0,9,0,3,0,0,0,13,0,0,0,3,3,0,5,0,0,18,0,5,113,218,41,43,21,9,4,460,0,0,0,6,9,13,19,19,3,75,0,3,3,11,0,0,3,3,0,21,0,17,9,67,134,138,92,68,40,556,0,3,0,24,4,5,3,0,0,44,0,0,0,0,3,5,3,0,0,15,0,0,0,5,6,4,38,19,15,100
