SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
203021043,0,0,0,0,0,210,3,0,0,0,0,0,0,0,14,222,60,0,0,0,0,0,0,0,0,0,65,13,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0,0,0,0,0,5,92,1219,109,141,21,29,10,4,7,6,47,1590,364,119,189,29,10,9,25,16,45,18,821,57,3,12,0,0,0,3,4,13,6,112,3,3,0,0,0,0,0,0,0,0,4,424,129,198,29,8,11,23,18,60,26,941,3,0,0,0,0,0,0,0,0,239,249,1653,244,335,50,37,19,34,24,67,319,2779
203021044,0,0,0,0,0,207,6,0,0,0,0,0,0,0,12,230,37,0,0,0,0,0,0,0,0,4,42,12,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,9,64,894,52,77,17,17,14,5,11,3,41,1131,189,32,109,17,9,12,13,16,3,13,412,27,0,8,0,0,0,3,3,0,7,55,4,0,6,0,0,0,0,3,0,0,14,226,31,123,19,9,7,15,23,7,24,479,0,0,0,0,0,0,0,0,0,0,6,1118,89,198,34,23,24,23,33,13,59,1616
203021045,0,0,0,0,0,309,4,0,0,0,0,0,0,0,17,323,76,0,0,0,0,0,0,0,0,10,87,33,0,0,0,0,0,0,0,0,3,41,18,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,15,143,998,63,49,12,14,8,3,7,3,40,1204,312,42,126,13,18,25,33,21,20,23,642,61,3,10,0,3,7,3,11,0,4,109,6,0,0,0,0,0,0,0,0,0,4,379,43,136,16,22,36,36,28,21,28,752,4,0,0,0,0,0,0,0,0,3,9,1383,110,188,24,35,46,40,40,30,71,1963
203021046,0,0,0,0,3,96,3,0,0,0,0,0,0,0,6,104,17,3,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,4,53,511,78,82,14,15,10,19,18,4,22,780,191,43,123,12,17,19,20,25,28,14,492,26,3,13,3,0,0,3,3,15,4,74,7,0,0,0,0,0,0,0,0,3,8,227,44,133,17,17,15,22,28,42,23,571,3,0,0,0,0,0,0,0,0,0,3,740,127,214,34,30,30,47,45,47,47,1353
203021047,0,0,0,0,4,613,0,0,0,0,0,0,0,0,55,669,37,0,0,0,0,0,0,0,0,6,47,102,0,0,0,0,0,0,0,0,34,132,73,0,0,0,0,0,0,0,0,24,99,0,0,0,0,0,0,0,0,0,0,0,176,0,3,0,0,0,0,0,0,58,235,0,0,0,0,0,0,0,0,0,0,0,211,0,3,0,0,0,0,0,0,67,276,863,60,93,13,22,5,12,13,8,45,1132,1370,117,242,28,65,43,51,48,31,96,2081,460,15,16,8,5,8,5,20,31,58,623,26,0,0,0,0,0,0,0,0,0,36,1853,130,255,34,70,48,62,73,63,155,2731,4,0,3,0,0,0,0,0,0,0,8,2716,183,354,45,94,56,76,81,66,194,3874
203031048,0,0,0,0,0,249,3,4,0,0,3,0,0,0,13,268,63,0,0,0,0,0,0,0,0,0,63,24,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,99,1169,80,118,21,19,17,0,9,8,39,1484,196,28,38,3,11,23,8,6,4,13,328,18,4,0,0,0,0,0,6,3,0,33,4,0,0,0,0,0,0,0,0,0,3,215,32,42,3,12,23,8,10,8,13,360,6,0,0,0,0,0,0,0,0,0,4,1389,109,162,26,30,39,8,15,18,60,1849
203031049,0,0,0,0,0,53,0,0,0,0,0,0,0,0,6,58,21,0,0,0,0,0,0,0,0,3,26,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,34,300,32,36,3,3,5,9,3,3,24,422,55,11,29,6,3,6,3,3,3,3,122,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,61,11,29,6,3,6,4,9,3,6,139,0,0,0,0,0,0,0,0,0,0,0,358,40,64,9,10,14,8,13,3,39,555
203031050,0,0,0,0,5,240,5,0,0,0,0,0,0,0,11,260,69,3,0,0,0,0,0,0,0,10,88,22,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,22,3,0,0,0,0,0,0,0,0,0,4,97,3,0,0,0,0,0,0,0,12,117,1449,184,215,64,42,36,35,25,6,74,2126,208,49,123,22,20,19,12,11,5,11,481,10,5,5,0,0,4,3,3,3,0,45,0,0,0,0,0,0,0,0,0,0,6,221,53,133,21,23,22,18,21,13,21,536,6,0,0,0,0,0,0,0,0,3,12,1682,238,343,81,59,55,49,42,16,95,2663
203031051,0,0,0,0,0,186,0,0,0,0,0,0,0,0,3,198,40,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,57,679,28,50,15,3,6,3,4,0,36,824,241,10,17,0,3,0,0,3,0,12,284,43,0,0,0,0,0,0,0,0,0,48,7,0,0,0,0,0,0,0,0,0,10,295,10,17,0,3,3,0,3,0,12,342,7,0,0,0,0,0,0,0,0,3,5,971,36,68,12,7,10,3,8,0,53,1173
203031052,0,0,0,0,0,54,0,0,0,0,0,0,0,0,3,53,26,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,304,19,20,7,3,0,6,3,0,14,374,44,8,13,4,0,0,0,0,0,0,77,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,49,8,13,4,0,0,0,0,3,4,83,0,0,0,0,0,0,0,0,0,0,0,350,32,33,9,4,0,5,3,3,18,451
203031053,0,0,0,0,3,157,0,3,0,0,0,0,0,0,6,170,33,0,4,0,0,0,0,0,0,3,38,12,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,47,0,4,0,0,0,0,0,0,3,59,1052,166,251,55,45,62,45,43,7,57,1781,189,43,85,18,15,18,14,34,8,16,436,16,3,0,0,0,0,4,0,0,10,43,3,0,0,0,0,0,0,0,0,0,4,210,48,92,18,22,18,17,36,8,24,480,3,0,0,0,0,0,0,0,0,0,4,1271,217,342,70,62,74,59,74,15,82,2270
204011054,0,0,0,0,0,95,0,0,0,0,0,0,0,0,7,98,32,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,527,15,19,8,3,12,3,16,4,19,628,70,9,14,3,3,8,3,3,0,7,115,9,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,80,9,17,4,3,7,3,3,0,7,129,0,0,0,0,0,0,0,0,0,0,0,604,26,34,15,7,19,3,14,8,29,755
204011055,0,0,0,0,0,59,0,0,0,0,0,0,0,0,3,64,22,0,0,0,0,0,0,0,0,3,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,27,321,17,24,4,7,7,0,3,3,19,401,50,10,18,4,9,10,3,3,5,3,109,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,52,8,18,4,10,10,3,3,5,5,120,0,0,0,0,0,0,0,0,0,0,0,374,24,38,12,12,13,11,6,3,23,518
204011056,0,0,0,0,0,150,0,0,0,0,0,0,0,0,3,155,28,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,43,745,73,64,22,12,11,12,10,3,36,984,165,25,79,27,15,17,14,26,20,35,412,13,4,3,0,0,0,0,16,13,19,69,0,0,0,0,0,0,0,0,0,0,0,182,26,77,27,12,15,14,42,33,52,483,0,0,0,0,0,0,0,0,0,0,3,928,94,142,42,21,29,23,57,39,91,1463
204011057,0,0,0,0,0,104,0,0,0,0,0,0,0,0,3,107,25,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,42,589,34,36,9,9,4,3,6,10,27,727,104,17,27,8,7,4,14,27,7,21,241,4,3,3,0,3,0,5,11,3,13,44,3,0,0,0,0,0,0,0,0,0,5,116,22,30,8,9,4,21,34,15,29,282,0,0,0,0,0,0,0,0,0,0,0,702,58,65,15,14,9,26,41,22,59,1012
204011058,0,0,0,0,0,48,0,0,0,0,0,0,0,0,3,55,8,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,219,12,11,5,0,3,4,3,7,15,282,48,5,24,3,0,5,0,0,4,5,101,8,0,0,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,61,7,25,3,0,5,0,5,5,8,125,0,0,0,0,0,0,0,0,0,0,0,275,19,42,8,0,11,3,8,17,25,404
204011059,0,0,0,0,8,69,0,0,0,0,0,0,0,0,3,76,21,0,0,0,0,0,0,0,0,0,21,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,32,0,0,0,0,0,0,0,0,3,38,277,12,18,0,3,5,0,0,3,10,326,78,6,33,18,19,22,7,17,19,25,238,3,3,0,3,0,0,0,8,21,16,66,3,0,0,0,0,0,0,0,0,0,3,83,12,33,20,19,22,8,23,37,41,302,7,0,0,0,0,0,0,0,0,8,9,364,19,51,24,27,25,13,23,39,64,642
204011060,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,236,25,29,7,8,3,11,16,0,20,349,37,3,13,0,0,0,0,4,3,5,65,6,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,43,3,15,0,0,0,0,5,3,5,80,0,0,0,0,0,0,0,0,0,0,0,284,26,42,9,8,3,8,24,4,23,433
204011061,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,22,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,3,27
204011062,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,48,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,249,15,9,0,4,0,0,0,3,12,302,40,5,9,3,0,0,0,0,0,0,65,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,49,5,9,3,0,0,0,0,0,0,71,3,0,0,0,0,0,0,0,0,0,4,302,19,17,3,4,0,0,4,3,15,374
204021063,0,0,0,0,0,108,3,0,0,0,0,0,0,0,4,117,31,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,5,49,480,33,21,4,4,3,0,3,3,30,582,75,36,43,7,11,3,13,13,0,4,209,11,0,3,0,0,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,4,88,35,48,7,18,3,14,20,0,10,235,4,0,0,0,0,0,0,0,0,6,7,567,64,70,9,16,8,13,22,3,42,827
204021064,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,190,13,6,0,0,4,0,0,0,6,225,21,6,6,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,21,6,6,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,217,24,9,0,0,4,0,0,0,11,266
204021065,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,170,11,11,4,3,0,3,0,0,8,212,26,0,8,0,4,0,6,4,0,0,52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,3,9,0,4,0,6,4,0,3,55,0,0,0,0,0,0,0,0,0,0,0,199,8,18,5,5,0,8,3,0,16,264
204021066,0,0,0,5,8,202,3,0,0,0,0,0,0,0,12,222,65,0,0,0,0,0,0,0,0,0,65,31,0,0,0,0,0,0,0,0,0,31,18,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0,0,0,0,0,0,54,14,0,0,0,0,0,0,0,0,0,16,130,0,0,0,0,0,0,0,0,5,137,724,56,57,5,5,3,9,22,6,25,921,251,54,123,20,21,17,12,14,11,18,532,81,3,6,0,0,0,4,0,4,7,113,4,0,0,0,0,5,0,0,0,0,10,331,58,133,21,21,21,15,15,11,28,653,17,0,0,0,0,0,0,0,0,13,27,1075,115,197,34,25,21,24,33,13,61,1599
204021067,0,0,0,0,0,80,0,0,0,0,0,0,0,0,5,79,9,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,425,29,18,12,3,0,5,0,0,9,504,91,11,17,3,0,0,8,4,0,4,148,10,0,0,0,0,0,0,4,0,4,18,3,0,0,0,0,0,0,0,0,0,3,110,11,17,3,3,0,8,10,3,12,167,3,0,0,0,0,0,0,0,0,0,3,533,44,33,8,7,0,17,7,5,22,676
204031068,0,0,0,0,0,53,0,0,0,0,0,0,0,0,8,65,9,0,0,0,0,0,0,0,0,5,18,4,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,9,27,305,31,10,3,0,5,4,7,0,26,391,53,8,27,3,0,3,3,3,4,7,109,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,4,57,8,23,3,0,3,3,3,4,14,119,0,0,0,0,0,0,0,0,0,22,26,366,39,39,5,3,8,8,3,4,58,538
204031069,0,0,0,0,0,119,0,0,0,0,0,0,0,0,3,126,30,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,42,628,62,34,8,4,8,9,3,5,38,801,163,11,23,9,5,6,12,6,5,15,255,15,0,3,0,0,0,7,10,11,0,49,3,0,0,0,0,0,0,0,0,0,3,183,11,23,9,5,5,21,16,19,13,312,4,0,0,0,0,0,0,0,0,0,9,817,76,61,10,15,18,29,21,25,52,1121
204031070,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,183,3,18,0,4,0,3,0,0,9,219,12,0,3,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,199,3,16,3,4,0,3,0,0,7,239
204031071,0,0,0,0,0,136,0,0,0,0,0,0,0,0,7,144,18,0,0,0,0,0,0,0,0,3,21,26,0,0,0,0,0,0,0,0,3,26,12,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,7,47,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,6,62,253,18,18,0,5,5,3,7,0,16,326,197,10,14,0,0,6,3,13,9,10,260,42,0,3,0,0,0,0,0,0,6,52,3,0,0,0,0,0,0,0,0,0,3,238,10,17,0,0,5,3,15,11,17,316,3,0,0,0,0,0,0,0,0,0,3,494,28,31,0,5,7,9,25,7,33,641
204031072,0,0,0,0,0,59,5,0,0,0,0,0,0,0,3,70,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,289,28,14,3,0,4,9,3,0,16,371,43,4,19,0,18,3,3,4,0,3,104,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,50,4,17,0,18,3,3,4,0,7,108,0,0,0,0,0,0,0,0,0,0,3,340,33,36,4,14,10,13,3,0,19,482
204031073,0,0,0,0,0,126,0,0,0,0,0,0,0,0,3,131,36,0,0,0,0,0,0,0,0,0,40,13,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,4,62,620,47,79,3,4,3,11,6,0,23,808,178,33,108,15,28,12,11,4,14,18,419,22,0,14,0,4,0,4,6,11,0,61,3,0,0,0,0,0,0,0,0,0,14,202,31,117,22,27,16,12,10,29,20,488,5,0,0,3,0,0,0,0,0,0,9,826,80,202,27,33,22,27,23,30,42,1306
204031074,0,0,0,0,0,237,5,3,0,0,0,0,0,0,7,251,35,0,0,0,0,0,0,0,0,3,39,46,0,0,0,0,0,0,0,0,0,46,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,3,3,93,0,0,0,0,0,0,0,0,7,103,976,92,105,34,31,8,19,15,7,61,1347,365,93,344,56,73,51,28,51,33,34,1127,41,4,32,19,11,10,3,15,21,10,162,3,0,0,0,0,0,0,0,0,3,11,407,97,378,73,88,60,29,65,58,39,1302,0,0,0,0,0,0,0,0,0,3,3,1388,193,484,105,118,70,45,81,64,103,2657
204031075,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,14,217,18,19,3,0,0,0,0,0,19,268,28,3,5,3,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,35,3,6,3,0,0,0,0,3,8,51,4,0,0,0,0,0,0,0,0,0,4,254,18,22,3,3,0,0,0,3,23,324
