SA4_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,11,13,0,3,0,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,5,0,0,0,22,0,0,0,10,11,16,31,26,8,17,0,17,9,3,18,168
599,0,0,0,0,7,4,18,8,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,42,96,33,51,20,24,9,3,11,20,36,43,52,446,0,0,0,0,0,3,0,0,0,4,0,3,4,3,3,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,9,0,0,11,14,18,16,15,21,4,5,3,19,29,40,41,242,0,42,75,143,109,141,125,137,35,51,50,82,128,158,211,1484
601,3,9,46,63,112,114,197,169,34,17,10,15,15,17,14,820,0,3,9,8,7,30,25,39,12,23,3,3,11,9,9,197,0,0,0,3,12,37,72,119,13,23,22,23,14,11,16,370,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,3,12,4,4,3,0,0,0,0,0,0,34,44,898,1791,2915,1043,668,774,514,119,92,81,66,48,49,301,9410,0,7,28,119,76,99,206,120,31,24,30,41,34,21,18,859,0,0,0,5,29,27,27,33,11,17,25,16,34,22,7,253,0,0,3,9,21,18,35,39,0,3,0,4,3,0,0,139,11,215,302,472,291,466,676,828,227,233,355,299,289,222,171,5058,109,2075,3381,4710,2733,2741,3611,3763,818,942,1127,1235,1338,986,1100,30671
602,3,0,14,23,40,52,80,101,11,3,10,6,10,4,6,364,0,0,3,3,8,6,8,15,0,15,11,7,5,11,4,92,0,0,0,0,9,13,37,26,5,4,15,0,3,4,3,121,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,5,4,3,0,0,0,0,0,0,0,19,22,669,1274,2114,698,376,341,261,36,31,22,38,26,10,236,6164,0,4,8,74,52,35,61,55,11,19,9,12,21,10,7,379,0,0,0,3,8,3,8,13,3,10,12,8,26,4,7,103,0,0,3,3,11,11,24,17,0,0,0,3,0,3,0,76,4,83,191,251,144,124,263,512,176,133,253,229,110,132,115,2721,50,1312,2131,3033,1650,1253,1548,1701,394,381,609,621,546,466,644,16335
603,0,0,11,6,23,17,31,12,0,0,0,0,0,0,0,102,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,14,0,0,0,0,4,0,5,8,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,176,409,763,274,204,167,141,15,7,4,6,13,3,82,2276,0,0,6,32,26,25,37,23,0,6,0,3,4,3,3,163,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,3,5,4,0,3,0,0,0,0,0,18,3,31,61,100,55,61,30,34,12,14,3,9,23,13,17,463,11,332,641,1133,630,501,451,332,43,64,40,51,58,32,157,4477
604,0,0,12,16,23,32,51,70,4,16,3,0,9,0,8,244,0,0,3,8,8,3,3,31,3,15,9,0,10,3,3,92,0,0,0,0,5,13,20,18,4,6,10,0,3,5,3,91,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,16,479,903,1594,424,254,185,166,34,26,13,8,11,0,158,4264,0,0,8,45,23,27,31,38,3,3,8,6,13,5,6,225,0,0,0,0,7,7,0,9,0,8,0,0,5,0,3,34,0,0,3,4,15,3,20,11,0,3,3,0,0,0,0,57,3,72,119,175,65,90,113,84,17,26,27,49,53,24,61,963,34,909,1426,2242,1043,873,947,810,168,197,141,147,201,107,367,9601
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,3,0,3,3,0,0,0,6,18
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,4,6,4,3,0,0,0,3,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,21,0,7,7,16,10,12,12,13,3,7,4,11,13,14,14,139
701,0,3,11,14,29,45,164,172,46,30,27,18,27,31,14,618,0,0,3,26,36,63,49,135,33,54,57,58,51,49,13,635,0,0,0,13,64,121,147,183,35,34,27,55,40,27,52,805,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,3,4,8,0,0,0,5,5,0,3,42,4,186,604,1070,432,392,503,601,159,227,194,167,209,103,205,5066,0,0,5,50,39,36,71,59,23,29,26,23,38,21,14,438,0,0,0,4,156,167,83,112,16,39,57,43,29,27,30,768,0,0,9,4,19,19,86,153,22,26,15,32,16,10,17,420,12,57,140,711,844,618,765,1354,254,279,479,404,548,339,331,7143,28,511,1385,3067,3264,3213,3903,7277,1585,1921,2010,1918,2169,1335,1393,34979
702,0,3,4,8,13,17,61,86,27,9,11,6,8,8,3,262,0,0,3,4,3,8,15,34,4,18,18,8,17,8,3,141,0,0,0,0,9,10,27,40,5,9,8,12,7,6,7,144,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,70,230,408,145,112,127,131,33,38,46,42,47,20,66,1523,0,0,9,30,22,33,100,57,30,65,43,117,148,83,19,762,0,0,0,0,25,26,25,25,12,3,15,14,7,4,11,165,0,0,0,3,4,9,46,95,22,21,10,12,14,4,4,251,0,16,35,133,112,130,255,311,70,60,61,72,112,69,109,1528,3,177,416,860,751,822,1269,1969,455,567,501,585,679,405,514,9970
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,33,11,53
799,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,24,6,8,14,3,0,0,3,11,18,11,8,138,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,3,0,0,10,17,11,9,67,0,15,23,51,35,35,30,29,15,7,15,26,57,33,31,402
801,3,18,57,99,181,205,508,388,127,112,77,89,81,28,29,2008,0,4,41,106,201,646,508,615,118,122,106,94,110,57,32,2774,0,0,8,43,118,169,280,288,48,58,77,66,80,27,47,1302,0,3,14,132,43,94,51,28,4,11,3,7,3,0,9,405,0,3,8,29,29,33,53,41,3,11,10,3,6,5,8,231,69,1166,2810,4148,1725,1336,1419,1089,346,341,207,242,190,89,373,15550,7,21,60,325,287,354,478,348,139,117,113,160,168,131,64,2775,0,5,4,93,928,811,376,448,85,88,95,127,105,84,79,3340,0,0,18,13,61,42,147,222,32,16,12,24,21,5,7,623,18,511,1168,2335,1861,2681,3549,3116,580,682,882,915,955,699,507,20452,183,3648,7145,11159,9134,12446,16437,16069,3581,3895,4084,5085,5629,3655,2893,105039
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,3,0,4,32,0,3,9,7,13,7,10,18,5,4,3,7,14,12,6,130
901,0,0,0,0,0,7,0,12,0,3,0,3,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,3,3,0,0,5,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,22,19,10,13,4,3,3,0,6,0,4,23,137,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,4,0,25,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,12,0,12,14,0,0,3,0,6,5,71,126,0,27,49,148,273,159,139,144,23,18,26,42,36,34,333,1452
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3,0,4,0,3,0,0,0,0,0,3,3,8,22
