SA4_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
507,21,0,3,3,12772,12806,392,35,13,13,13148,13593,10253,475,394,31,18037,29200,17784,1003,1579,42,7714,28125,17795,1301,3040,154,4816,27099,14693,910,3206,351,2282,21449,11029,556,1976,647,760,14969,5803,165,723,966,241,7898,1580,45,130,895,92,2745,79358,4490,11067,3095,59865,157869,29,3,5,3,12367,12411,746,56,20,15,12330,13170,13372,845,672,57,15117,30058,18481,1464,2225,158,6453,28785,17778,1585,4392,438,3866,28064,14468,981,4494,1244,1702,22881,9594,495,2803,2431,585,15907,4287,150,1100,3780,210,9527,858,28,243,3613,113,4854,79609,5615,15961,11738,52741,165658,56,4,12,3,25137,25210,1138,91,35,20,25479,26764,23623,1320,1067,92,33153,59255,36273,2464,3804,198,14169,56905,35572,2883,7438,590,8682,55163,29163,1898,7695,1592,3990,44330,20624,1051,4778,3073,1343,30873,10085,316,1820,4745,450,17425,2435,74,375,4509,205,7599,158969,10103,27024,14834,112601,323530
509,10,0,0,3,3901,3918,136,7,3,0,3149,3302,2426,142,80,8,4414,7073,4539,388,394,22,2497,7840,5799,576,1143,62,2198,9783,6711,523,1732,207,1332,10509,5892,352,1281,400,491,8419,2818,99,404,494,189,4005,664,31,58,374,57,1183,28998,2117,5107,1569,18242,56035,12,0,0,0,3357,3370,209,10,3,4,2418,2651,3082,216,157,29,3544,7030,4835,413,533,62,1998,7849,5985,548,1426,202,1497,9650,6687,462,1701,505,750,10111,5072,234,1087,1057,237,7683,1908,54,379,1656,75,4078,334,12,65,1220,25,1655,28132,1947,5351,4737,13902,54073,25,0,4,0,7257,7290,346,15,6,3,5570,5948,5507,357,242,45,7959,14107,9373,802,922,87,4501,15690,11785,1119,2567,265,3695,19431,13405,987,3438,706,2080,20615,10962,584,2368,1451,729,16103,4727,150,783,2151,263,8083,989,41,124,1594,90,2844,57130,4066,10463,6308,32143,110110
510,25,5,0,0,2299,2332,179,23,9,3,2804,3009,3841,245,183,6,7363,11633,5556,449,583,15,3520,10119,4648,459,1051,59,2045,8262,2964,338,977,100,958,5343,865,110,323,98,241,1635,153,18,66,61,79,372,16,3,11,37,14,78,18251,1641,3188,386,19316,42784,46,8,3,0,1996,2048,232,21,7,3,2454,2716,3331,178,151,23,5029,8711,3594,237,382,49,2392,6646,2720,341,692,114,1580,5439,1718,213,724,254,660,3574,510,58,168,221,161,1124,90,17,22,159,49,333,12,0,4,64,19,98,12248,1069,2149,883,14342,30698,73,8,3,0,4298,4384,407,43,16,9,5252,5726,7173,420,333,32,12393,20349,9148,682,959,67,5906,16763,7363,797,1735,176,3626,13701,4688,547,1703,360,1615,8915,1378,169,491,312,404,2764,241,31,88,214,132,707,31,0,13,103,30,184,30506,2709,5340,1267,33663,73483
511,25,3,3,0,3672,3697,185,11,11,3,3322,3530,2742,176,130,10,5548,8604,4375,358,435,24,2941,8127,5118,500,1032,75,2385,9112,4687,408,1396,163,1221,7876,3237,293,875,270,472,5145,1354,83,279,306,148,2163,315,20,38,211,33,612,22037,1845,4197,1052,19736,48868,31,0,0,0,3441,3477,268,29,5,4,2853,3161,3367,245,162,16,4355,8143,4485,402,520,65,2299,7770,4771,457,1195,183,1581,8181,4307,324,1236,497,642,7015,2656,186,628,807,163,4438,971,39,176,955,57,2201,136,5,32,605,12,795,20988,1687,3952,3143,15410,45174,58,3,3,0,7110,7176,447,40,12,8,6180,6690,6103,423,292,28,9899,16752,8859,757,953,96,5246,15898,9889,956,2229,251,3963,17286,8998,731,2629,659,1867,14886,5886,481,1509,1081,633,9587,2320,124,453,1257,203,4364,453,19,70,815,46,1411,43020,3533,8150,4196,35144,94047
597,0,0,0,0,0,0,3,0,0,0,14,17,42,3,0,0,74,124,61,3,4,0,49,120,60,4,8,0,22,94,29,0,6,0,3,43,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,199,10,29,0,169,408,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,3,3,0,0,6,0,0,8,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,14,26,0,0,0,0,0,0,3,0,0,0,18,20,41,3,0,0,81,127,62,3,3,0,49,127,62,4,16,0,21,105,34,0,6,0,3,43,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,206,12,34,0,182,434
599,0,0,0,0,80,84,5,0,0,0,254,254,84,35,17,4,636,773,128,56,61,0,357,606,117,80,152,11,279,638,214,41,164,15,101,540,201,45,94,11,25,375,30,3,9,4,3,58,3,0,0,3,3,12,782,268,499,43,1740,3336,0,0,0,0,65,65,10,0,0,0,235,242,98,15,10,0,419,534,75,25,25,8,174,305,107,30,70,8,112,325,257,29,94,23,37,442,164,4,61,15,3,254,23,0,3,7,0,37,0,0,0,12,0,11,732,109,263,71,1058,2220,0,0,0,0,153,151,10,3,0,0,486,503,180,47,23,4,1052,1306,199,81,85,8,538,910,224,112,220,13,391,957,476,75,255,35,137,977,368,48,161,29,27,633,60,3,12,11,5,98,4,0,0,11,4,23,1514,375,760,112,2794,5559
601,8,3,3,4,6859,6880,196,11,6,8,6868,7088,4118,198,242,11,9371,13947,6952,568,809,33,4813,13171,8013,773,1939,104,3454,14285,8748,665,2374,295,2001,14085,7405,373,1591,501,713,10584,3752,120,511,776,233,5388,1037,25,81,695,62,1906,40228,2742,7568,2419,34376,87329,18,7,0,3,6663,6684,350,38,12,9,6550,6952,5218,395,317,37,8572,14541,7705,738,1283,126,4555,14411,8263,966,2882,292,2908,15312,8845,738,3368,847,1564,15358,6580,372,2213,1844,589,11598,2705,92,775,2888,241,6703,529,15,155,2536,137,3368,40212,3352,11000,8588,31775,94929,26,9,3,3,13524,13565,544,48,24,16,13414,14042,9338,591,563,48,17939,28485,14654,1308,2095,160,9371,27577,16278,1739,4819,399,6370,29598,17590,1403,5742,1142,3567,29440,13986,751,3804,2345,1303,22183,6461,212,1289,3661,473,12093,1563,40,238,3230,199,5275,80447,6093,18565,11007,66149,182260
602,6,5,0,4,4550,4563,188,7,0,0,4313,4512,2355,129,123,3,4707,7318,4120,321,495,18,2580,7536,5392,533,1269,80,2102,9373,6211,473,1683,203,1161,9741,5709,314,1158,469,514,8165,2657,98,340,581,178,3852,638,14,62,458,52,1230,27278,1899,5127,1820,20164,56285,13,3,0,3,4216,4235,305,21,4,6,3810,4144,3033,233,198,39,4209,7715,4642,435,776,69,2435,8353,5750,589,1724,269,1631,9962,6324,447,2084,620,828,10309,4963,262,1422,1354,370,8366,1879,64,430,1985,145,4497,347,9,87,1614,86,2141,27254,2068,6731,5953,17720,59733,20,10,3,4,8768,8806,494,34,4,5,8122,8661,5388,365,322,38,8911,15036,8764,756,1274,90,5015,15890,11140,1123,2992,344,3731,19336,12542,923,3770,829,1987,20046,10670,579,2577,1824,879,16533,4534,164,764,2569,321,8353,981,23,148,2072,142,3369,54530,3968,11855,7777,37883,116022
603,3,0,0,0,1029,1037,27,4,0,0,698,728,471,39,22,0,1031,1561,957,86,140,8,803,1998,1423,160,387,18,755,2742,1980,165,655,70,497,3369,1896,129,480,181,187,2875,747,50,134,157,75,1159,128,4,13,95,24,271,7637,641,1841,537,5095,15753,6,0,0,0,897,902,33,4,0,0,600,646,663,54,41,0,840,1604,1124,107,151,23,706,2107,1636,135,389,65,575,2794,2029,124,573,181,312,3213,1616,68,417,361,88,2555,457,11,90,417,22,999,65,8,18,218,21,326,7627,502,1673,1270,4066,15142,11,4,0,0,1927,1944,59,6,3,0,1301,1371,1137,91,59,3,1871,3163,2080,194,297,28,1508,4106,3061,290,780,83,1329,5540,4012,284,1227,255,809,6583,3512,202,900,546,276,5437,1201,63,218,575,97,2152,196,13,29,316,43,600,15263,1150,3512,1812,9159,30898
604,7,3,3,4,3430,3446,99,15,0,0,2780,2898,1737,118,93,6,3410,5375,2944,304,432,21,2096,5797,4135,433,1094,60,1683,7412,5066,400,1334,155,863,7818,4609,227,832,348,380,6398,2300,69,271,500,121,3271,513,19,44,315,49,942,21412,1592,4112,1411,14825,43356,7,3,0,4,3239,3258,209,27,6,4,2542,2793,2220,231,140,24,3153,5770,3376,400,678,63,1787,6304,4538,538,1410,206,1327,8011,5139,385,1531,514,579,8142,4162,174,976,1208,209,6732,1604,41,283,1706,88,3728,251,13,69,1215,47,1587,21508,1814,5097,4936,12967,46325,17,6,4,4,6671,6699,316,37,10,3,5330,5691,3961,344,237,30,6562,11138,6325,702,1102,86,3887,12096,8676,972,2502,264,3007,15425,10201,788,2871,669,1439,15963,8770,404,1807,1558,597,13134,3903,109,557,2210,214,6993,762,33,116,1523,95,2522,42925,3403,9207,6353,27795,89678
697,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,11,15,6,0,0,0,0,5,7,0,3,0,0,10,7,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,20,49,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,8,8,7,0,0,0,14,23,6,0,0,0,0,5,8,0,3,0,0,15,8,0,0,0,0,12,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,0,26,73
699,0,0,0,0,34,34,4,0,0,0,57,56,19,3,3,0,91,120,11,16,7,0,61,93,10,7,27,0,27,77,19,5,12,0,18,52,19,3,16,0,6,48,5,0,0,0,0,8,0,0,0,0,0,0,87,37,62,6,298,481,0,0,0,0,33,33,0,0,0,0,32,29,11,3,0,0,50,69,8,9,6,0,32,54,15,6,18,0,20,59,21,5,18,3,11,56,17,4,11,4,3,38,3,0,3,3,0,5,0,0,0,0,0,0,81,32,60,12,174,350,0,0,0,0,62,62,3,0,0,0,87,90,28,5,3,0,144,183,20,20,15,0,88,147,28,17,46,0,53,135,41,13,30,3,22,113,37,4,23,4,8,84,4,0,3,4,0,12,0,0,0,0,0,3,162,61,124,20,468,835
701,23,4,3,5,4009,4039,301,22,8,3,4870,5198,4709,208,198,14,8917,14046,6654,342,634,28,3820,11472,5712,506,1268,75,2522,10094,4342,382,1322,110,1282,7434,2443,236,711,181,447,4021,740,56,191,159,101,1246,119,5,32,94,24,273,25045,1762,4366,668,25987,57821,19,3,3,4,3531,3560,513,27,8,3,3797,4355,5472,251,304,10,6769,12810,6062,382,761,66,3046,10315,4989,488,1297,246,1844,8858,3629,380,1337,454,812,6612,1742,148,682,613,203,3393,384,28,201,577,37,1226,66,6,37,235,10,356,22883,1715,4631,2210,20045,51481,45,9,9,8,7533,7600,813,46,20,4,8669,9555,10183,459,501,25,15685,26858,12713,727,1390,91,6859,21789,10705,991,2568,323,4366,18951,7974,763,2657,563,2091,14042,4189,386,1398,786,650,7413,1127,83,389,740,138,2470,181,14,65,328,32,626,47929,3477,8996,2872,46029,109301
702,187,11,0,5,3212,3420,823,37,22,6,2657,3544,3318,148,108,19,4106,7695,3444,220,273,38,2164,6143,3250,316,552,101,1654,5881,2501,271,614,161,888,4439,1128,144,366,184,300,2119,298,24,94,115,92,624,48,3,5,38,22,116,15010,1183,2040,662,15092,33985,365,11,5,3,2643,3023,1006,57,16,13,2262,3357,3597,262,155,58,3916,7988,3410,284,312,127,2156,6283,3097,316,611,366,1611,6009,2143,250,690,523,768,4366,750,98,297,491,220,1852,170,12,70,309,74,639,23,0,16,130,18,192,14553,1298,2174,2034,13669,33722,553,22,7,10,5849,6446,1833,93,37,18,4917,6905,6911,415,262,81,8017,15691,6856,509,585,174,4318,12427,6350,639,1167,468,3271,11887,4645,517,1301,679,1656,8810,1877,240,666,675,512,3969,466,44,163,426,168,1266,71,3,28,171,42,310,29557,2479,4214,2692,28763,67701
797,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,18,23,15,0,0,0,0,16,6,0,0,0,0,11,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,7,9,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,23,30,16,0,0,0,0,19,6,0,0,0,3,9,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,36,0,4,0,30,72
799,0,0,0,0,16,16,0,0,0,0,97,98,36,3,5,0,178,219,73,10,15,0,120,215,86,18,26,8,127,257,106,10,53,8,46,229,99,17,39,10,12,174,12,0,7,4,0,20,0,0,0,0,0,0,406,61,143,26,605,1240,0,0,0,0,17,17,3,0,0,0,84,85,43,5,0,0,185,239,64,8,6,3,103,180,75,6,30,7,84,203,147,7,23,13,21,212,66,7,20,8,0,105,5,0,4,0,0,10,0,0,0,0,0,0,402,31,85,28,491,1043,0,0,0,0,32,32,6,0,0,0,178,183,78,12,5,0,370,457,135,15,21,3,218,396,159,23,51,16,211,461,251,15,80,17,74,438,163,26,58,21,18,278,17,0,11,4,0,38,0,0,0,0,0,0,811,88,230,62,1099,2281
801,28,8,7,10,12299,12350,403,25,17,0,15384,15829,11707,410,486,31,19740,32368,18723,844,1477,58,7768,28875,16289,1052,2711,165,4739,24959,13638,786,2715,294,2431,19870,10423,390,1678,584,849,13929,4802,126,555,746,205,6436,1366,26,110,737,78,2316,77380,3669,9750,2631,63494,156932,32,8,6,3,12075,12124,860,49,20,13,14589,15525,15136,661,728,38,17077,33639,18842,1077,2274,159,7076,29423,15890,1212,4141,421,4296,25955,13122,849,4254,1129,2210,21558,9033,453,2911,2304,795,15503,3518,129,964,3052,251,7913,706,12,232,2784,109,3839,77146,4443,15517,9900,58476,165485,58,11,13,14,24376,24468,1261,69,37,14,29971,31354,26842,1067,1212,72,36817,66008,37569,1923,3753,216,14841,58298,32176,2268,6849,585,9033,50915,26763,1634,6966,1425,4641,41426,19462,846,4589,2886,1642,29428,8322,259,1511,3799,460,14352,2075,37,337,3522,186,6155,154526,8118,25272,12530,121971,322415
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,16,16,0,0,0,0,35,36,4,3,0,0,52,63,10,8,8,0,41,67,6,10,15,0,16,43,6,6,14,0,8,38,6,0,3,0,4,15,0,0,0,3,0,5,0,0,0,0,0,0,35,27,42,3,180,297,0,0,0,0,20,20,0,0,0,0,40,42,0,0,3,0,38,44,4,3,4,0,26,40,4,4,3,0,6,26,4,0,18,3,3,34,0,0,5,0,3,9,0,0,0,0,0,4,0,0,0,3,0,3,27,12,39,10,131,209,0,0,0,0,35,35,3,0,0,0,74,79,4,3,4,0,92,108,17,11,14,0,67,107,12,14,22,0,28,68,12,12,36,3,13,78,8,0,8,0,9,24,3,0,0,5,0,8,0,0,0,3,0,3,61,43,81,10,313,506
901,0,0,0,0,101,101,6,0,0,0,132,134,101,8,5,3,206,329,201,17,24,0,105,345,212,15,41,3,97,371,216,21,66,8,54,359,205,4,20,16,15,255,64,3,16,13,0,95,19,0,0,4,3,28,1015,69,175,44,719,2013,0,0,0,0,107,107,12,0,0,0,52,63,126,5,0,4,111,240,177,12,13,0,84,290,204,20,36,6,70,332,214,8,45,23,41,340,129,7,25,35,11,210,35,0,6,43,4,91,7,0,3,20,0,29,899,53,140,138,470,1702,0,0,0,0,205,205,15,0,0,0,180,199,225,10,8,3,318,566,377,29,36,0,187,633,415,38,79,12,166,707,431,30,112,33,92,701,331,12,45,48,25,463,100,3,23,52,3,182,18,0,3,23,3,51,1912,123,314,180,1190,3714
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6
999,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,21,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,4,6,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,30,0,0,0,0,3,3,0,0,0,0,10,10,0,0,0,0,0,0,6,0,0,0,0,5,0,0,3,0,0,9,3,0,4,0,0,11,9,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,4,7,0,15,46
